,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,shirt,bib,blanket,pillow,towel,napkin,toy,box,book,hat,crayon,ball,plant,plate,bowl,bottle,cup,bucket
hair,0.0,0.6209399700164795,0.788786768913269,0.9006651639938354,0.7930612564086914,1.173858404159546,1.1063264608383179,1.0535303354263306,0.7616226077079773,0.824418306350708,0.9571045637130737,0.6582552790641785,0.9123364090919495,0.8125664591789246,1.0344791412353516,1.10001540184021,1.2471102476119995,1.093934178352356,1.1056420803070068,0.965832531452179,0.8439926505088806,1.334078311920166,1.2358020544052124,1.0936238765716553,1.024964451789856,1.0118060111999512,1.260521411895752,1.18716561794281,1.202892541885376
arm,0.6209399700164795,0.0,0.5932540893554688,0.9394935369491577,0.9087691307067871,1.236613392829895,0.9985100626945496,0.8565061092376709,0.5990568995475769,0.6326026916503906,0.9234828352928162,0.4931720495223999,0.7796253561973572,0.7275463938713074,0.8982458114624023,1.015859603881836,1.201025366783142,1.0622321367263794,0.8871101140975952,0.949249804019928,1.1002916097640991,1.3579533100128174,1.352013111114502,1.1962306499481201,0.9939581155776978,1.0040757656097412,1.3167133331298828,1.1476109027862549,1.169772744178772
hand,0.788786768913269,0.5932540893554688,0.0,0.3559504747390747,0.49076372385025024,1.2057527303695679,1.1321542263031006,1.067969560623169,1.0327985286712646,1.056483268737793,0.9745979905128479,0.9373634457588196,1.0230300426483154,0.9937703609466553,0.949303925037384,1.0050231218338013,1.097766399383545,1.015446424484253,1.1230120658874512,0.9621367454528809,1.0435279607772827,1.1358025074005127,1.1880651712417603,1.1088488101959229,0.9399219751358032,0.9771407246589661,1.1640942096710205,1.0137768983840942,1.1901546716690063
finger,0.9006651639938354,0.9394935369491577,0.3559504747390747,0.0,0.1433030366897583,1.1994763612747192,1.2871644496917725,1.35933256149292,1.2894530296325684,1.3372373580932617,1.1504673957824707,1.1162025928497314,1.202139973640442,1.2313882112503052,1.1204081773757935,1.2047451734542847,1.1862046718597412,1.196990728378296,1.3253082036972046,1.2074955701828003,1.0043041706085205,0.7155366539955139,0.8892377614974976,1.102470874786377,1.2052396535873413,1.2602441310882568,1.0667588710784912,1.1952159404754639,1.3738327026367188
toe,0.7930612564086914,0.9087691307067871,0.49076372385025024,0.1433030366897583,0.0,1.170549988746643,1.300513505935669,1.3618817329406738,1.264129638671875,1.342517375946045,1.187703013420105,1.1044951677322388,1.2045891284942627,1.2238538265228271,1.0426393747329712,1.1574143171310425,1.090080976486206,1.242017388343811,1.3541028499603271,1.2592897415161133,0.9661702513694763,0.7475659847259521,0.8128705620765686,1.1473467350006104,1.2180941104888916,1.2632497549057007,1.0239808559417725,1.2184252738952637,1.360079288482666
lamp,1.173858404159546,1.236613392829895,1.2057527303695679,1.1994763612747192,1.170549988746643,0.0,0.7712844014167786,0.9022626876831055,1.1310046911239624,1.1348482370376587,0.7484195828437805,1.1392735242843628,1.1059870719909668,1.2174307107925415,1.018754482269287,1.0478856563568115,0.8837620615959167,0.9950319528579712,1.0190255641937256,1.013030767440796,0.9038026928901672,0.8600382804870605,0.8191251754760742,0.7857854962348938,0.8756504058837891,0.8919995427131653,0.8029693961143494,0.8784048557281494,0.9209508895874023
chair,1.1063264608383179,0.9985100626945496,1.1321542263031006,1.2871644496917725,1.300513505935669,0.7712844014167786,0.0,0.3785436153411865,0.5339800715446472,0.6126832962036133,0.6330440640449524,0.9399839639663696,0.9262709617614746,0.863554835319519,0.6697531342506409,0.8081867098808289,0.8770020604133606,0.8989167213439941,0.669377326965332,0.9227499961853027,0.9004899859428406,1.2178736925125122,1.1943308115005493,0.8817996382713318,0.9156971573829651,0.8626599311828613,0.9802911281585693,0.8665547370910645,0.7075657844543457
table,1.0535303354263306,0.8565061092376709,1.067969560623169,1.35933256149292,1.3618817329406738,0.9022626876831055,0.3785436153411865,0.0,0.4814809560775757,0.632340133190155,0.6653800010681152,0.9272859692573547,0.9557185769081116,0.8146194219589233,0.7141891121864319,0.8362681865692139,0.9649494290351868,0.9068683385848999,0.6601314544677734,0.8730546236038208,0.9902151823043823,1.2815027236938477,1.2618709802627563,0.7669670581817627,0.6982264518737793,0.6803989410400391,1.0765939950942993,0.7497319579124451,0.7472795248031616
couch,0.7616226077079773,0.5990568995475769,1.0327985286712646,1.2894530296325684,1.264129638671875,1.1310046911239624,0.5339800715446472,0.4814809560775757,0.0,0.401414155960083,0.724543571472168,0.7004609107971191,0.767911434173584,0.5241853594779968,0.5656282901763916,0.7841405868530273,1.0416682958602905,0.9441403150558472,0.7394870519638062,0.9058499336242676,0.9814528822898865,1.3911782503128052,1.3556779623031616,1.072920322418213,0.9620808362960815,0.9112578630447388,1.2351924180984497,1.0202674865722656,0.9023750424385071
bed,0.824418306350708,0.6326026916503906,1.056483268737793,1.3372373580932617,1.342517375946045,1.1348482370376587,0.6126832962036133,0.632340133190155,0.401414155960083,0.0,0.810426652431488,0.7302389144897461,0.7715153694152832,0.32646024227142334,0.5534179210662842,0.691657543182373,0.9564260840415955,0.9360239505767822,0.758184552192688,0.874509334564209,1.0150772333145142,1.4013686180114746,1.352203130722046,1.151073932647705,0.9046275615692139,0.8484735488891602,1.2829957008361816,1.046629786491394,0.8551827669143677
window,0.9571045637130737,0.9234828352928162,0.9745979905128479,1.1504673957824707,1.187703013420105,0.7484195828437805,0.6330440640449524,0.6653800010681152,0.724543571472168,0.810426652431488,0.0,0.881101667881012,1.0260915756225586,0.8794150352478027,0.8679463267326355,0.960167646408081,1.0583451986312866,1.0199666023254395,0.9055476784706116,0.9504212141036987,1.0047043561935425,1.2226250171661377,1.1930620670318604,0.8651090264320374,0.9193509221076965,0.9512919783592224,1.1015455722808838,1.0094088315963745,1.059853196144104
shirt,0.6582552790641785,0.4931720495223999,0.9373634457588196,1.1162025928497314,1.1044951677322388,1.1392735242843628,0.9399839639663696,0.9272859692573547,0.7004609107971191,0.7302389144897461,0.881101667881012,0.0,0.5968466997146606,0.700465202331543,1.0255165100097656,1.0182600021362305,1.1718510389328003,1.0402915477752686,0.9968888163566589,0.8929458856582642,0.8654944896697998,1.3313570022583008,1.2883527278900146,1.1247758865356445,1.035017490386963,1.038826584815979,1.2245194911956787,1.111358642578125,1.0660933256149292
bib,0.9123364090919495,0.7796253561973572,1.0230300426483154,1.202139973640442,1.2045891284942627,1.1059870719909668,0.9262709617614746,0.9557185769081116,0.767911434173584,0.7715153694152832,1.0260915756225586,0.5968466997146606,0.0,0.650127649307251,0.8321940898895264,0.6587414145469666,0.8046613931655884,0.8059903383255005,0.9101743698120117,0.7260667085647583,0.9344157576560974,1.2273129224777222,1.1970429420471191,1.0705134868621826,0.9204947352409363,0.9405956864356995,1.1272761821746826,0.9802862405776978,0.8100972175598145
blanket,0.8125664591789246,0.7275463938713074,0.9937703609466553,1.2313882112503052,1.2238538265228271,1.2174307107925415,0.863554835319519,0.8146194219589233,0.5241853594779968,0.32646024227142334,0.8794150352478027,0.700465202331543,0.650127649307251,0.0,0.464044451713562,0.5139029026031494,0.8304547071456909,0.9827466607093811,0.9786054491996765,0.8480955362319946,1.0112059116363525,1.3878016471862793,1.2816641330718994,1.1237746477127075,0.8953151106834412,0.8788039684295654,1.3073375225067139,1.0276403427124023,0.8883094787597656
pillow,1.0344791412353516,0.8982458114624023,0.949303925037384,1.1204081773757935,1.0426393747329712,1.018754482269287,0.6697531342506409,0.7141891121864319,0.5656282901763916,0.5534179210662842,0.8679463267326355,1.0255165100097656,0.8321940898895264,0.464044451713562,0.0,0.38315659761428833,0.5562605857849121,1.0040075778961182,0.8547313213348389,0.9226959943771362,0.8290676474571228,1.2158355712890625,1.2125036716461182,0.9431962966918945,0.8745895624160767,0.866219162940979,1.056584119796753,0.887763261795044,0.8039853572845459
towel,1.10001540184021,1.015859603881836,1.0050231218338013,1.2047451734542847,1.1574143171310425,1.0478856563568115,0.8081867098808289,0.8362681865692139,0.7841405868530273,0.691657543182373,0.960167646408081,1.0182600021362305,0.6587414145469666,0.5139029026031494,0.38315659761428833,0.0,0.2042984962463379,0.9004137516021729,0.8712608814239502,0.8479263782501221,0.8467666506767273,1.217260479927063,1.2070932388305664,0.9573259353637695,0.8230893015861511,0.8265314102172852,1.0078829526901245,0.8350439071655273,0.6975299715995789
napkin,1.2471102476119995,1.201025366783142,1.097766399383545,1.1862046718597412,1.090080976486206,0.8837620615959167,0.8770020604133606,0.9649494290351868,1.0416682958602905,0.9564260840415955,1.0583451986312866,1.1718510389328003,0.8046613931655884,0.8304547071456909,0.5562605857849121,0.2042984962463379,0.0,0.9627229571342468,0.9330571293830872,0.8796027302742004,0.8896880745887756,1.0163384675979614,0.9099621176719666,0.9180676937103271,0.7955265045166016,0.8105979561805725,0.7837546467781067,0.7903088331222534,0.674849808216095
toy,1.093934178352356,1.0622321367263794,1.015446424484253,1.196990728378296,1.242017388343811,0.9950319528579712,0.8989167213439941,0.9068683385848999,0.9441403150558472,0.9360239505767822,1.0199666023254395,1.0402915477752686,0.8059903383255005,0.9827466607093811,1.0040075778961182,0.9004137516021729,0.9627229571342468,0.0,0.7738370895385742,0.6849688291549683,1.0211156606674194,1.041607141494751,0.9753822088241577,0.995305597782135,0.9453326463699341,0.9074793457984924,0.9899592399597168,0.8460837602615356,0.799443244934082
box,1.1056420803070068,0.8871101140975952,1.1230120658874512,1.3253082036972046,1.3541028499603271,1.0190255641937256,0.669377326965332,0.6601314544677734,0.7394870519638062,0.758184552192688,0.9055476784706116,0.9968888163566589,0.9101743698120117,0.9786054491996765,0.8547313213348389,0.8712608814239502,0.9330571293830872,0.7738370895385742,0.0,0.7561265826225281,0.9767498970031738,1.2955656051635742,1.1880338191986084,0.9148017764091492,0.9646636247634888,0.863174319267273,0.967155933380127,0.8144954442977905,0.5625756978988647
book,0.965832531452179,0.949249804019928,0.9621367454528809,1.2074955701828003,1.2592897415161133,1.013030767440796,0.9227499961853027,0.8730546236038208,0.9058499336242676,0.874509334564209,0.9504212141036987,0.8929458856582642,0.7260667085647583,0.8480955362319946,0.9226959943771362,0.8479263782501221,0.8796027302742004,0.6849688291549683,0.7561265826225281,0.0,1.0387696027755737,1.1738961935043335,1.1301515102386475,0.9671651721000671,0.868232250213623,0.8724548816680908,1.0803205966949463,0.9088152647018433,0.8566138744354248
hat,0.8439926505088806,1.1002916097640991,1.0435279607772827,1.0043041706085205,0.9661702513694763,0.9038026928901672,0.9004899859428406,0.9902151823043823,0.9814528822898865,1.0150772333145142,1.0047043561935425,0.8654944896697998,0.9344157576560974,1.0112059116363525,0.8290676474571228,0.8467666506767273,0.8896880745887756,1.0211156606674194,0.9767498970031738,1.0387696027755737,0.0,1.0483641624450684,1.0211288928985596,0.9328680634498596,1.079290747642517,1.0506647825241089,0.9978973269462585,0.9783002138137817,0.8485968112945557
crayon,1.334078311920166,1.3579533100128174,1.1358025074005127,0.7155366539955139,0.7475659847259521,0.8600382804870605,1.2178736925125122,1.2815027236938477,1.3911782503128052,1.4013686180114746,1.2226250171661377,1.3313570022583008,1.2273129224777222,1.3878016471862793,1.2158355712890625,1.217260479927063,1.0163384675979614,1.041607141494751,1.2955656051635742,1.1738961935043335,1.0483641624450684,0.0,0.501680850982666,0.9250229001045227,1.208581566810608,1.2806528806686401,0.7105880975723267,1.1669673919677734,1.192031741142273
ball,1.2358020544052124,1.352013111114502,1.1880651712417603,0.8892377614974976,0.8128705620765686,0.8191251754760742,1.1943308115005493,1.2618709802627563,1.3556779623031616,1.352203130722046,1.1930620670318604,1.2883527278900146,1.1970429420471191,1.2816641330718994,1.2125036716461182,1.2070932388305664,0.9099621176719666,0.9753822088241577,1.1880338191986084,1.1301515102386475,1.0211288928985596,0.501680850982666,0.0,0.9704444408416748,0.9687452912330627,0.9997192025184631,0.614476203918457,0.9862074255943298,1.0189181566238403
plant,1.0936238765716553,1.1962306499481201,1.1088488101959229,1.102470874786377,1.1473467350006104,0.7857854962348938,0.8817996382713318,0.7669670581817627,1.072920322418213,1.151073932647705,0.8651090264320374,1.1247758865356445,1.0705134868621826,1.1237746477127075,0.9431962966918945,0.9573259353637695,0.9180676937103271,0.995305597782135,0.9148017764091492,0.9671651721000671,0.9328680634498596,0.9250229001045227,0.9704444408416748,0.0,1.0293563604354858,1.0140365362167358,0.8387151956558228,0.8860323429107666,0.8757409453392029
plate,1.024964451789856,0.9939581155776978,0.9399219751358032,1.2052396535873413,1.2180941104888916,0.8756504058837891,0.9156971573829651,0.6982264518737793,0.9620808362960815,0.9046275615692139,0.9193509221076965,1.035017490386963,0.9204947352409363,0.8953151106834412,0.8745895624160767,0.8230893015861511,0.7955265045166016,0.9453326463699341,0.9646636247634888,0.868232250213623,1.079290747642517,1.208581566810608,0.9687452912330627,1.0293563604354858,0.0,0.10735559463500977,0.9154219031333923,0.42442774772644043,0.6928070783615112
bowl,1.0118060111999512,1.0040757656097412,0.9771407246589661,1.2602441310882568,1.2632497549057007,0.8919995427131653,0.8626599311828613,0.6803989410400391,0.9112578630447388,0.8484735488891602,0.9512919783592224,1.038826584815979,0.9405956864356995,0.8788039684295654,0.866219162940979,0.8265314102172852,0.8105979561805725,0.9074793457984924,0.863174319267273,0.8724548816680908,1.0506647825241089,1.2806528806686401,0.9997192025184631,1.0140365362167358,0.10735559463500977,0.0,0.8962551355361938,0.29373860359191895,0.46272164583206177
