,horse,rooster,bird,fish,butterfly,frog,alligator,owl,elephant,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,stroller,motorcycle,car,lamp,chair,bench,drawer,ladder,window,door,closet,shower,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,clock,ball,balloon,pumpkin,egg,orange,apple,strawberry,hat,slipper,watch,nail,glasses,necklace,carrot,vacuum,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,jar,bucket,tape,bowl,plate,corn,pickle,banana,melon,bread,cookie,cracker,pizza,hamburger,muffin,glass,coffee,tray,box,book,paper,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,jacket,sweater,shirt,jeans,pants,shorts
horse,0.0,0.8932262659072876,0.8489633798599243,1.0340991020202637,0.8350409865379333,0.8895621299743652,0.9067661762237549,0.8261905908584595,0.9348737597465515,0.9511622786521912,0.8812095522880554,1.0040996074676514,0.9193374514579773,0.9565458297729492,1.1657010316848755,1.114134669303894,1.064666986465454,1.2016215324401855,1.1622323989868164,1.1391000747680664,0.9455870389938354,1.1744694709777832,1.1165034770965576,0.9043647050857544,0.8634352684020996,0.9167089462280273,0.9832901954650879,1.103900671005249,1.0566831827163696,1.198994517326355,0.9682226777076721,0.910125732421875,1.025825023651123,0.9337281584739685,0.921562671661377,1.0310379266738892,1.1564273834228516,1.0223454236984253,0.886416494846344,1.0761457681655884,0.8881630897521973,1.0054271221160889,1.137730360031128,0.8539612293243408,0.8450688123703003,0.8754265904426575,0.9754619598388672,0.9494936466217041,0.9853881001472473,1.0611478090286255,1.1023378372192383,1.0024116039276123,1.0067157745361328,1.0552644729614258,1.0364850759506226,1.0136969089508057,1.0599898099899292,1.1007133722305298,1.014635682106018,1.0902718305587769,1.1709396839141846,1.0809483528137207,1.1054142713546753,1.1425220966339111,0.942319929599762,1.1144697666168213,1.1322963237762451,1.0873597860336304,1.0396301746368408,1.0393083095550537,0.9865877032279968,0.9808022379875183,0.9565991163253784,0.9933168888092041,1.0221140384674072,1.0868576765060425,1.1202031373977661,1.1555476188659668,1.0858564376831055,1.1402665376663208,1.0741404294967651,1.0522336959838867,1.0988610982894897,0.998278796672821,1.1761287450790405,1.0783048868179321,1.1190651655197144,1.1069550514221191,1.0918548107147217,1.1170862913131714,1.1771330833435059,1.1265424489974976,1.1196664571762085,1.1032427549362183,1.053220510482788,1.1045297384262085,1.0405051708221436,1.0934901237487793,0.970196008682251,1.0625786781311035,1.025334119796753,1.0143003463745117,0.9443707466125488,1.018867015838623,0.9840956330299377,0.9541352987289429,0.9195862412452698,1.002211093902588,1.0311168432235718,0.9965974688529968,1.0993363857269287,1.090329647064209,1.1740292310714722,1.112953782081604,1.1455676555633545,0.979667067527771,0.8670035004615784,0.8065370321273804,0.9847900867462158,0.9710872769355774,0.8631943464279175,0.8886373043060303,0.9211981892585754,0.8675113916397095,1.000219702720642,1.0407462120056152
rooster,0.8932262659072876,0.0,1.1519533395767212,0.8852157592773438,1.0730676651000977,0.8664308190345764,0.7170594930648804,0.802273154258728,1.050688624382019,0.8697873950004578,0.7234976291656494,0.8896675705909729,0.6714729070663452,0.7589108943939209,0.7631583213806152,1.0497182607650757,0.8959246873855591,1.0028228759765625,0.9379042387008667,1.0125075578689575,1.0642715692520142,0.9306199550628662,0.9629324078559875,0.780456006526947,0.866447389125824,1.2169053554534912,1.1142023801803589,1.0427525043487549,0.9710729718208313,1.1726808547973633,0.9562339782714844,0.9757996201515198,1.0057252645492554,0.9368264675140381,1.0275648832321167,1.052685022354126,1.0053126811981201,0.9634783864021301,0.9823847413063049,1.0672496557235718,0.9312154650688171,0.995193600654602,1.1652119159698486,0.9580888152122498,0.884150505065918,0.8939360976219177,0.8905057311058044,1.2346211671829224,1.10996413230896,1.1828972101211548,0.8740119934082031,1.2883199453353882,1.232207179069519,1.2140100002288818,1.1041152477264404,1.0376160144805908,1.2589118480682373,1.1170495748519897,1.2301418781280518,1.1272581815719604,1.0158274173736572,1.101321816444397,1.0553109645843506,0.9095902442932129,1.000676155090332,1.1805552244186401,1.0490666627883911,1.0109046697616577,1.238598346710205,1.235830307006836,1.2890065908432007,0.887214183807373,0.9965947866439819,1.2633042335510254,1.2824573516845703,1.288543939590454,1.2217605113983154,1.1910045146942139,1.1418484449386597,1.0898774862289429,1.0464999675750732,1.0209858417510986,1.0880509614944458,1.2612340450286865,1.288428544998169,1.2715137004852295,0.9882084727287292,1.168238878250122,1.017120599746704,1.0576621294021606,1.0843284130096436,0.8251482248306274,0.8759976029396057,0.8529956340789795,0.9485248327255249,0.9748595356941223,0.9571799635887146,0.8924285769462585,0.9799840450286865,1.0212996006011963,1.090333342552185,0.9815471172332764,0.8112052083015442,0.9605624675750732,1.1184862852096558,1.0741841793060303,0.753961443901062,0.6367713809013367,0.7684051394462585,0.7886523008346558,0.8917983174324036,0.8155069351196289,1.1459829807281494,1.1181976795196533,1.1311893463134766,0.8856140375137329,0.782923698425293,0.7808839082717896,0.7573968172073364,0.7546781301498413,0.8241906762123108,0.7675938010215759,0.76838219165802,0.8357036709785461,0.8505727052688599,0.8494932651519775
bird,0.8489633798599243,1.1519533395767212,0.0,1.0096666812896729,0.3043043613433838,0.7854000329971313,1.2925224304199219,1.0681167840957642,1.1127657890319824,1.0883846282958984,1.1353102922439575,1.2003012895584106,1.221035122871399,1.3523410558700562,1.2628493309020996,0.8683923482894897,0.986241340637207,1.0314149856567383,1.0291470289230347,0.9460090398788452,0.8780498504638672,1.1028761863708496,1.1148169040679932,1.1706000566482544,1.1120994091033936,0.7955324649810791,0.5689268708229065,1.1817290782928467,1.355961561203003,1.1199166774749756,1.207857608795166,1.043867826461792,1.0963367223739624,1.2269705533981323,1.0259010791778564,1.2238937616348267,1.1924995183944702,1.2350683212280273,1.266340732574463,1.3144047260284424,1.375902533531189,1.337311863899231,1.2191957235336304,1.2291855812072754,1.3427428007125854,1.2142337560653687,0.9227539300918579,0.5950333476066589,0.8638872504234314,0.8426158428192139,1.1767494678497314,0.7725868225097656,0.8975525498390198,0.8223655223846436,0.7676793336868286,0.6670873165130615,0.6893460750579834,0.8236032724380493,0.7679808735847473,0.8016618490219116,0.812151312828064,0.9210396409034729,1.011834740638733,1.0363109111785889,0.805912435054779,0.6732861995697021,0.7130130529403687,0.8863677978515625,0.5659962296485901,0.5708134174346924,0.6032941341400146,0.7897974848747253,0.654253363609314,0.9056306481361389,0.7453895807266235,0.7684200406074524,0.7982370853424072,0.7513915300369263,0.8597637414932251,0.9207881689071655,1.0822596549987793,1.054335117340088,1.2170941829681396,0.8581026792526245,0.9612300395965576,0.9056805968284607,0.8632892370223999,0.9885327219963074,1.0458433628082275,1.1402415037155151,0.9039804935455322,1.0087339878082275,1.1893483400344849,1.28242826461792,0.9762623310089111,0.9598600268363953,1.2702083587646484,1.2091566324234009,1.2313967943191528,1.257858157157898,0.9837663173675537,1.0527725219726562,1.2949916124343872,1.1179841756820679,0.8457444310188293,0.9038817286491394,1.0027483701705933,1.3420130014419556,0.9895350933074951,1.2040773630142212,1.0896072387695312,1.1668781042099,0.7709196209907532,0.7763770222663879,0.7965435981750488,1.2364670038223267,1.2287143468856812,1.3291795253753662,1.3414595127105713,1.241274356842041,1.2465020418167114,1.3689448833465576,1.3303998708724976,1.363918662071228,1.3588612079620361,1.3252406120300293
fish,1.0340991020202637,0.8852157592773438,1.0096666812896729,0.0,1.1167911291122437,0.7475329041481018,0.5401358604431152,0.9842445254325867,1.0637843608856201,0.9725486636161804,0.6728938817977905,1.0199038982391357,1.002285122871399,0.7603044509887695,0.7635453939437866,1.0817984342575073,0.798809289932251,0.9602729678153992,0.9570837616920471,1.0228880643844604,0.7588212490081787,1.0705686807632446,1.006061315536499,0.9659191370010376,0.878200113773346,1.271083950996399,1.2520849704742432,1.3074684143066406,1.0498777627944946,1.0887466669082642,1.078701138496399,1.0890454053878784,1.1660560369491577,1.059436321258545,1.1777071952819824,1.2362303733825684,1.064062476158142,1.0686063766479492,0.9931638240814209,1.0807644128799438,0.9792192578315735,0.9304838180541992,0.9392752647399902,0.9181840419769287,0.9119452834129333,0.8481769561767578,0.9907106161117554,1.2962253093719482,1.0081731081008911,1.0512499809265137,0.7640279531478882,1.0352576971054077,1.008735179901123,0.8572008609771729,1.1581780910491943,1.25485360622406,1.1538923978805542,1.2405433654785156,1.191164255142212,1.2434031963348389,1.1917178630828857,1.0469133853912354,1.2731945514678955,0.720720112323761,0.9447884559631348,0.9258558750152588,0.8923322558403015,0.7862734198570251,1.1497976779937744,1.1368032693862915,1.1715621948242188,1.038346767425537,1.0755407810211182,1.052332878112793,1.305391550064087,1.2895594835281372,1.2988595962524414,1.1561532020568848,1.2498472929000854,1.1712114810943604,0.9503120183944702,0.994688093662262,1.0093715190887451,1.1452991962432861,1.040988802909851,1.1332285404205322,0.6163294315338135,0.9282916188240051,0.54136061668396,0.8001497387886047,0.8319499492645264,0.7353954315185547,0.6905587315559387,0.6380208134651184,0.8035457134246826,0.8135013580322266,0.870107889175415,1.0794097185134888,1.0320180654525757,1.0280349254608154,1.1040035486221313,0.9001724123954773,0.8804404735565186,0.6683895587921143,0.912336528301239,1.0429437160491943,0.9133754372596741,0.5875455141067505,0.704327404499054,0.7181618213653564,0.8482632040977478,0.9992017149925232,0.815812885761261,0.8831822276115417,0.8130496740341187,0.788735568523407,0.9723989963531494,0.9493009448051453,0.851782500743866,0.8857797384262085,1.068588137626648,0.9719363451004028,1.0207200050354004,0.8892686367034912,0.8817026615142822,0.9929896593093872
butterfly,0.8350409865379333,1.0730676651000977,0.3043043613433838,1.1167911291122437,0.0,0.6892454028129578,1.2468127012252808,1.0154668092727661,1.1555043458938599,1.1490509510040283,1.1556347608566284,1.1378424167633057,1.1459966897964478,1.2620983123779297,1.2082440853118896,0.9891998171806335,0.8951454162597656,1.1157124042510986,1.077515959739685,1.0197417736053467,1.0342400074005127,1.0976660251617432,1.1072946786880493,1.0466439723968506,1.050645351409912,0.8268939256668091,0.6528728604316711,1.1166887283325195,1.2749818563461304,1.1087092161178589,1.1806410551071167,1.0366721153259277,1.0376945734024048,1.1228389739990234,1.0548334121704102,1.1260343790054321,1.1625323295593262,1.1066995859146118,1.1737897396087646,1.2491509914398193,1.1849324703216553,1.1807403564453125,1.163602590560913,1.169374704360962,1.183335781097412,1.1339609622955322,0.8941035270690918,0.7242071628570557,0.8084132671356201,0.8834331035614014,1.1236552000045776,0.8270528316497803,0.8955748677253723,0.8562110662460327,0.7835304737091064,0.7158697247505188,0.8160250186920166,0.8615211248397827,0.8538293242454529,0.8975334763526917,0.9362707734107971,1.0264842510223389,0.9553244113922119,1.0142312049865723,0.7765628099441528,0.8005921840667725,0.8642038702964783,0.9548929929733276,0.7818170189857483,0.8010304570198059,0.7668339014053345,0.7823287844657898,0.6893841624259949,1.012619137763977,0.7888672351837158,0.7981151938438416,0.9128367304801941,0.9459269642829895,0.828789234161377,0.872814416885376,0.9751628041267395,0.9062641859054565,1.1211975812911987,0.7913898229598999,0.9730215668678284,0.8527051210403442,0.953603982925415,1.0658411979675293,1.0552085638046265,1.0466784238815308,0.9351221919059753,0.9817547798156738,1.1378674507141113,1.1667540073394775,0.9414923787117004,0.8729120492935181,1.1604676246643066,1.1189628839492798,1.0565788745880127,1.093985915184021,0.9281850457191467,1.0469425916671753,1.2029527425765991,1.0992640256881714,0.8050891757011414,0.7931295037269592,0.8823339939117432,1.2648518085479736,1.0420498847961426,1.1854811906814575,0.974601149559021,1.0514813661575317,0.9414123296737671,0.9436241388320923,0.9226518273353577,1.233398675918579,1.1396245956420898,1.22822904586792,1.2564947605133057,1.1397721767425537,1.1395995616912842,1.2521919012069702,1.214807152748108,1.313723087310791,1.2985515594482422,1.2943748235702515
frog,0.8895621299743652,0.8664308190345764,0.7854000329971313,0.7475329041481018,0.6892454028129578,0.0,0.7954891920089722,0.9439705014228821,1.1554970741271973,1.2379359006881714,0.927233099937439,1.0693033933639526,1.1157134771347046,1.113378643989563,0.9893330335617065,1.2701144218444824,0.7718684673309326,1.188818335533142,1.1965439319610596,1.2406580448150635,1.0587817430496216,1.200068712234497,1.1657854318618774,0.7324815988540649,0.693940281867981,0.8881390690803528,1.0452828407287598,1.306382656097412,1.2001969814300537,1.1877049207687378,1.15219247341156,1.1970627307891846,1.2175426483154297,1.1362248659133911,1.2415279150009155,1.3508228063583374,1.2248432636260986,0.9750828742980957,1.064247488975525,1.2008229494094849,0.9199721813201904,0.9457734227180481,1.075684905052185,0.8661773204803467,0.77730393409729,0.8132103681564331,0.7379955053329468,1.0236799716949463,0.7618840932846069,0.8889907598495483,0.8798625469207764,0.962383508682251,0.9493902325630188,0.7383143305778503,0.9311978220939636,0.9946510195732117,0.9908552765846252,1.1569390296936035,1.1890438795089722,1.2491095066070557,1.2681256532669067,1.1380099058151245,1.2341668605804443,0.8334381580352783,0.507160484790802,0.847795307636261,1.0384232997894287,0.9174537658691406,1.1092956066131592,1.08640456199646,1.0464551448822021,0.7805300951004028,0.688936173915863,1.1228307485580444,1.0596121549606323,1.1622365713119507,1.3543126583099365,1.261089563369751,0.9781555533409119,0.947638213634491,0.9440910816192627,0.7614640593528748,1.0377707481384277,0.6484382152557373,0.9234880208969116,0.7764337062835693,0.6082755327224731,0.9056223034858704,0.6597744822502136,0.7307037711143494,0.9356761574745178,0.8211919665336609,0.6712486147880554,0.758084774017334,0.7121509313583374,0.8275622129440308,0.9467525482177734,1.1001099348068237,0.7225414514541626,0.8082206845283508,0.829974353313446,1.0054686069488525,0.8718067407608032,0.7461889386177063,0.49598556756973267,0.32460588216781616,0.6290179491043091,0.719395101070404,0.7687338590621948,1.0464171171188354,0.6568120121955872,0.8799930214881897,1.1390241384506226,1.155139446258545,1.0119987726211548,1.073288917541504,1.0736427307128906,1.0945117473602295,1.0351170301437378,1.0679327249526978,1.180498719215393,1.1187877655029297,1.1907635927200317,1.1746723651885986,1.2158825397491455,1.351403832435608
alligator,0.9067661762237549,0.7170594930648804,1.2925224304199219,0.5401358604431152,1.2468127012252808,0.7954891920089722,0.0,0.6977794170379639,0.7406450510025024,0.7931663990020752,0.42743104696273804,0.7168920040130615,0.6570402979850769,0.3430805206298828,0.721622884273529,1.3704826831817627,1.0172590017318726,1.1918751001358032,1.1706722974777222,1.312840223312378,0.9899703860282898,1.1748957633972168,1.1021071672439575,0.7797383069992065,0.6763526201248169,1.2922770977020264,1.4534187316894531,1.0177470445632935,0.5649676322937012,0.9642423987388611,0.7235127687454224,0.9142118692398071,0.9995063543319702,0.7563757300376892,1.0028107166290283,0.9034767746925354,0.8479186296463013,0.6750762462615967,0.46458375453948975,0.5768516659736633,0.5083028078079224,0.5878651738166809,0.8271619081497192,0.5846887230873108,0.42701423168182373,0.5089844465255737,0.9715071320533752,1.621377944946289,1.2346779108047485,1.4013196229934692,0.7653213143348694,1.3559356927871704,1.308367133140564,1.333178162574768,1.461591124534607,1.5499706268310547,1.608985185623169,1.5178775787353516,1.5322471857070923,1.5451273918151855,1.543941855430603,1.321177363395691,1.2156624794006348,0.8610848188400269,1.0679656267166138,1.393815040588379,1.1871000528335571,0.9794464707374573,1.5436646938323975,1.5545517206192017,1.6192854642868042,1.250802755355835,1.354250431060791,1.3685386180877686,1.629655361175537,1.6118043661117554,1.6143543720245361,1.5865364074707031,1.3837027549743652,1.2058289051055908,0.9942016005516052,1.1088099479675293,0.9702795743942261,1.3508238792419434,1.2545080184936523,1.274918556213379,1.016206979751587,1.239863395690918,0.7894838452339172,0.8917412757873535,1.1835261583328247,0.8414319157600403,0.6398451328277588,0.6097244024276733,0.9268761873245239,0.9221934676170349,0.6175369620323181,1.008456826210022,0.7147281169891357,0.7848893404006958,1.1508302688598633,0.8682788610458374,0.6113544702529907,0.8106722831726074,1.2843105792999268,1.1336095333099365,0.8600605130195618,0.3533395528793335,0.899941623210907,0.7280198931694031,1.0151662826538086,0.8482778072357178,1.1135121583938599,1.1976393461227417,1.0830386877059937,0.41910088062286377,0.7372956275939941,0.4394111633300781,0.46661388874053955,0.6491727232933044,0.6795889139175415,0.43759989738464355,0.5458760857582092,0.49576127529144287,0.5549025535583496,0.8232421875
owl,0.8261905908584595,0.802273154258728,1.0681167840957642,0.9842445254325867,1.0154668092727661,0.9439705014228821,0.6977794170379639,0.0,0.5283709764480591,0.5932442545890808,0.6369531154632568,0.9114395976066589,0.8862767219543457,0.7445260286331177,1.0403765439987183,1.2118759155273438,1.1066761016845703,1.249235987663269,1.1916300058364868,1.2529847621917725,1.0835901498794556,1.1746485233306885,1.1294677257537842,1.08745276927948,0.865446150302887,1.0745694637298584,1.1132619380950928,1.1590993404388428,0.8795961737632751,1.1555289030075073,1.0650644302368164,0.8716069459915161,1.1273176670074463,0.9302507638931274,0.7660198211669922,0.9393297433853149,1.078610897064209,0.9085017442703247,0.6254217624664307,0.8940845727920532,0.7418407201766968,0.823427140712738,1.0240894556045532,0.7301353216171265,0.7665468454360962,0.8468054533004761,1.1058895587921143,1.2045822143554688,0.9847086668014526,1.157349705696106,0.9527831673622131,1.1353850364685059,1.1691035032272339,1.1910202503204346,1.1427404880523682,1.102848768234253,1.3091905117034912,1.2547173500061035,1.2044144868850708,1.2489078044891357,1.286172866821289,1.3676998615264893,1.1659290790557861,1.1907751560211182,1.1402214765548706,1.299666404724121,1.2149741649627686,1.162405252456665,1.3750966787338257,1.3675308227539062,1.3509819507598877,1.0877426862716675,1.098245620727539,1.0876920223236084,1.3129667043685913,1.2831852436065674,1.324713945388794,1.295405387878418,1.19723379611969,1.0594756603240967,1.1062469482421875,1.1638747453689575,1.1460355520248413,1.1446821689605713,1.1990327835083008,1.1091270446777344,1.1723811626434326,1.2658441066741943,1.1139259338378906,1.019958257675171,1.2395639419555664,0.8911915421485901,0.9724418520927429,0.8324994444847107,1.0275421142578125,0.9567559361457825,0.801681399345398,1.0314569473266602,0.8295912742614746,0.9933255910873413,1.2312116622924805,1.0245298147201538,0.8451013565063477,1.1340141296386719,1.1500816345214844,1.1488780975341797,1.0427473783493042,0.748115599155426,1.079995036125183,0.9795845150947571,1.0697211027145386,0.9164100289344788,1.0519522428512573,1.1091314554214478,1.0650887489318848,0.5663045644760132,0.8663995265960693,0.6319977045059204,0.727807343006134,0.9091672301292419,0.5728543996810913,0.6202040314674377,0.6071940660476685,0.7279434204101562,0.809538722038269,0.960908830165863
elephant,0.9348737597465515,1.050688624382019,1.1127657890319824,1.0637843608856201,1.1555043458938599,1.1554970741271973,0.7406450510025024,0.5283709764480591,0.0,0.48206377029418945,0.7544065713882446,0.9708622694015503,1.0006401538848877,0.7024037837982178,0.9819608926773071,1.0547349452972412,1.170153260231018,1.0870146751403809,1.1061646938323975,1.1944156885147095,1.009314775466919,1.0677893161773682,1.1506019830703735,1.1502411365509033,0.8787941336631775,0.9964654445648193,1.147101879119873,0.8681938648223877,0.6525418162345886,0.9407906532287598,0.9152214527130127,0.8443368673324585,0.9633359909057617,0.917771577835083,0.6165558695793152,0.7791563868522644,0.9348798990249634,0.9238929748535156,0.5971347689628601,0.6119927167892456,0.7522459030151367,0.8270584344863892,0.909904420375824,0.7429102063179016,0.7556167244911194,0.8365716338157654,1.1154385805130005,1.2631735801696777,1.200465202331543,1.21360182762146,1.0602139234542847,1.2228691577911377,1.1370587348937988,1.2490997314453125,1.2545993328094482,1.228866457939148,1.2796056270599365,1.162601351737976,1.2272472381591797,1.1847832202911377,1.1806294918060303,1.1792855262756348,1.011735439300537,1.1793034076690674,1.0485022068023682,1.2527539730072021,1.1061655282974243,1.0016909837722778,1.171899437904358,1.1716829538345337,1.2299847602844238,1.3010096549987793,1.3189176321029663,0.9892356395721436,1.2928627729415894,1.292780876159668,1.1656943559646606,1.1155222654342651,1.1779160499572754,1.1336802244186401,1.1621315479278564,1.3067123889923096,1.1499757766723633,1.231792688369751,1.223522663116455,1.1760904788970947,1.197504997253418,1.0686475038528442,1.0516636371612549,1.138875126838684,1.2398141622543335,1.130453109741211,1.018009066581726,0.9503660202026367,1.1967689990997314,1.1772912740707397,0.8951944708824158,1.1442829370498657,0.9061216115951538,1.0163389444351196,1.1388447284698486,1.0262045860290527,0.9366745948791504,1.0196999311447144,1.3199350833892822,1.2562382221221924,1.2404710054397583,0.8574221134185791,1.0113272666931152,0.9191146492958069,1.1540547609329224,0.9757094383239746,1.0208094120025635,1.0105608701705933,1.030853509902954,0.5399038195610046,0.9014622569084167,0.6778826117515564,0.8009973168373108,0.9115079045295715,0.5771324634552002,0.6901806592941284,0.6628807187080383,0.5822826623916626,0.6805412173271179,0.7669105529785156
cat,0.9511622786521912,0.8697873950004578,1.0883846282958984,0.9725486636161804,1.1490509510040283,1.2379359006881714,0.7931663990020752,0.5932442545890808,0.48206377029418945,0.0,0.479699969291687,0.9147850275039673,0.8024485111236572,0.7760365009307861,1.0584447383880615,0.9481752514839172,1.249884843826294,1.1420848369598389,1.1442952156066895,1.1613821983337402,1.0421826839447021,1.0387861728668213,1.0426557064056396,1.1329147815704346,0.9264743328094482,1.0414155721664429,1.0871413946151733,0.9121269583702087,0.7249144911766052,1.0466647148132324,0.9494508504867554,0.7408348917961121,0.895386278629303,0.8546812534332275,0.49240148067474365,0.7327271699905396,0.9051991701126099,0.9901281595230103,0.7375514507293701,0.7677489519119263,0.8203929662704468,0.8657402992248535,0.9460965394973755,0.889731228351593,0.9579270482063293,0.893811821937561,1.1999953985214233,1.1449804306030273,1.1911091804504395,1.197742223739624,1.1081441640853882,1.2020230293273926,1.0824549198150635,1.2660632133483887,1.294818639755249,1.1468085050582886,1.2661405801773071,1.201932430267334,1.1664881706237793,1.0776197910308838,1.0998932123184204,1.1963306665420532,1.0550942420959473,1.2222936153411865,1.2943012714385986,1.3418079614639282,1.2343615293502808,1.1799087524414062,1.2502427101135254,1.2466696500778198,1.296583890914917,1.170142650604248,1.2550534009933472,0.8860299587249756,1.3276054859161377,1.26809561252594,1.0486791133880615,1.03668212890625,1.2409220933914185,1.264421820640564,1.1963385343551636,1.3648285865783691,1.1786304712295532,1.403537631034851,1.2547132968902588,1.24468195438385,1.2421565055847168,1.1276696920394897,1.2202783823013306,1.2136188745498657,1.206688404083252,1.0946208238601685,1.051749348640442,0.9936417937278748,1.2645361423492432,1.1674821376800537,0.9094713926315308,1.0568909645080566,1.0307060480117798,1.1448657512664795,1.372489094734192,1.1334376335144043,0.9970499873161316,1.2240548133850098,1.4631540775299072,1.4336577653884888,1.18203604221344,0.9302747249603271,1.1432499885559082,1.036257266998291,1.255672812461853,1.0943242311477661,1.0100579261779785,1.0836859941482544,1.1362947225570679,0.6830599904060364,0.8809559345245361,0.735622227191925,0.8478730916976929,0.9553391337394714,0.6554820537567139,0.7285972833633423,0.6611614227294922,0.6536449193954468,0.7079845666885376,0.7479708194732666
