,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,shirt,bib,blanket,pillow,towel,napkin,toy,box,book,hat,crayon,ball,plant,plate,bowl,bottle,cup,bucket
hair,0.0,0.6191846132278442,0.7692058086395264,0.9305737018585205,0.930141806602478,1.0317153930664062,1.0737671852111816,0.9481462240219116,0.8391959071159363,0.8571841716766357,0.8593263030052185,0.6146653890609741,0.6922474503517151,0.8599095344543457,0.9200850129127502,1.1046932935714722,1.275909662246704,1.1605148315429688,1.1677895784378052,1.0504589080810547,0.7248525619506836,1.2258148193359375,1.0692527294158936,1.1217308044433594,1.2082905769348145,1.2358050346374512,1.1830036640167236,1.2215535640716553,1.31658935546875
arm,0.6191846132278442,0.0,0.521381139755249,0.8231738805770874,0.8351338505744934,1.0881693363189697,0.9705315828323364,0.7736106514930725,0.603506326675415,0.6158210635185242,0.9176728129386902,0.4221445322036743,0.569512665271759,0.6853621602058411,0.6601393222808838,1.0274533033370972,1.127125859260559,1.2083535194396973,1.1317698955535889,1.0109872817993164,1.1312990188598633,1.3339107036590576,1.2212425470352173,1.2571057081222534,1.310814380645752,1.3606593608856201,1.2946460247039795,1.2268528938293457,1.353952407836914
hand,0.7692058086395264,0.521381139755249,0.0,0.2815883159637451,0.3800845146179199,1.1092631816864014,1.1626098155975342,1.1293811798095703,1.0702255964279175,1.108835220336914,1.0778274536132812,0.9024626612663269,0.9439952373504639,1.0460314750671387,1.0096251964569092,1.1729257106781006,1.1288055181503296,1.1150106191635132,1.1828742027282715,1.0670815706253052,1.0347236394882202,1.1129480600357056,1.0941452980041504,1.152811050415039,1.1695817708969116,1.1583173274993896,1.194385290145874,1.081203579902649,1.2491512298583984
finger,0.9305737018585205,0.8231738805770874,0.2815883159637451,0.0,0.1498044729232788,1.051193356513977,1.2369087934494019,1.3969018459320068,1.2460137605667114,1.3438894748687744,1.1695562601089478,1.1484686136245728,1.2580516338348389,1.2462360858917236,1.1987481117248535,1.2510099411010742,1.1182119846343994,1.2529805898666382,1.2264788150787354,1.2280205488204956,0.8861395716667175,0.6438467502593994,0.9659990668296814,0.8041452169418335,1.1980866193771362,1.2109194993972778,1.0167237520217896,1.1142940521240234,1.2440435886383057
toe,0.930141806602478,0.8351338505744934,0.3800845146179199,0.1498044729232788,0.0,1.1006958484649658,1.2108711004257202,1.3845479488372803,1.2203681468963623,1.3006550073623657,1.2049248218536377,1.1324656009674072,1.2509050369262695,1.2466856241226196,1.206527829170227,1.2109785079956055,1.105217456817627,1.1881308555603027,1.1937776803970337,1.2182563543319702,0.8457434177398682,0.7294833064079285,0.9767155647277832,0.8024922013282776,1.186120867729187,1.1834927797317505,0.9729463458061218,1.102144479751587,1.1753112077713013
lamp,1.0317153930664062,1.0881693363189697,1.1092631816864014,1.051193356513977,1.1006958484649658,0.0,0.8926560878753662,1.0013378858566284,1.0499860048294067,1.0574095249176025,0.4622565507888794,1.0797938108444214,1.1753607988357544,1.0544395446777344,1.0726560354232788,0.9323855042457581,0.8822826147079468,1.2009661197662354,0.8794327974319458,1.0628174543380737,1.0297116041183472,0.8735924959182739,1.021100401878357,0.8694139122962952,1.0019551515579224,1.0752853155136108,0.9820839166641235,1.0547107458114624,1.096428394317627
chair,1.0737671852111816,0.9705315828323364,1.1626098155975342,1.2369087934494019,1.2108711004257202,0.8926560878753662,0.0,0.2889915704727173,0.684226393699646,0.7313977479934692,0.7563836574554443,0.9367430210113525,1.043694019317627,0.837178111076355,0.7897697687149048,0.8474173545837402,0.9714643955230713,0.9375509023666382,0.6836880445480347,0.9077799320220947,1.1345547437667847,1.1932694911956787,1.2405531406402588,1.0514782667160034,1.0925968885421753,1.0490695238113403,0.9813063144683838,0.9687192440032959,0.8879601359367371
table,0.9481462240219116,0.7736106514930725,1.1293811798095703,1.3969018459320068,1.3845479488372803,1.0013378858566284,0.2889915704727173,0.0,0.5262191295623779,0.4772983193397522,0.7230532169342041,0.6702612638473511,0.8089643120765686,0.6822064518928528,0.7731695175170898,0.9384575486183167,1.0918461084365845,0.9189620018005371,0.7706471681594849,0.8206925988197327,1.2579715251922607,1.4163556098937988,1.189812183380127,1.2609153985977173,0.9239201545715332,0.9599153995513916,1.145065426826477,0.9650404453277588,0.9746317267417908
couch,0.8391959071159363,0.603506326675415,1.0702255964279175,1.2460137605667114,1.2203681468963623,1.0499860048294067,0.684226393699646,0.5262191295623779,0.0,0.1673269271850586,0.75007164478302,0.5756576061248779,0.7196120023727417,0.27489930391311646,0.26788902282714844,0.8037647008895874,1.0254908800125122,1.0455102920532227,0.9696035385131836,0.9294637441635132,1.1033998727798462,1.3758583068847656,1.1787775754928589,1.2514017820358276,1.288081407546997,1.2816952466964722,1.2803857326507568,1.2958062887191772,1.2564846277236938
bed,0.8571841716766357,0.6158210635185242,1.108835220336914,1.3438894748687744,1.3006550073623657,1.0574095249176025,0.7313977479934692,0.4772983193397522,0.1673269271850586,0.0,0.7158530950546265,0.5384799242019653,0.6144000291824341,0.14947408437728882,0.2535189986228943,0.635469377040863,0.8862525820732117,1.0295841693878174,0.963707447052002,0.8886752724647522,1.1325109004974365,1.4453139305114746,1.1968834400177002,1.327265739440918,1.1872377395629883,1.2153774499893188,1.300803542137146,1.2750191688537598,1.2191075086593628
