,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,shirt,bib,blanket,pillow,towel,napkin,toy,box,book,hat,crayon,ball,plant,plate,bowl,bottle,cup,bucket
hair,0.0,0.7274502515792847,0.7632173299789429,0.82792067527771,0.7512083053588867,1.195704698562622,1.0944790840148926,0.9960358738899231,1.0415568351745605,0.9716974496841431,0.9448578953742981,0.6667136549949646,0.7754008769989014,0.974575936794281,1.056061863899231,1.1841659545898438,1.2426745891571045,1.156604528427124,1.1859490871429443,0.9564620852470398,0.8875693678855896,1.1532282829284668,1.1356456279754639,1.0221072435379028,1.2594552040100098,1.2895371913909912,1.1741948127746582,1.2783808708190918,1.3099915981292725
arm,0.7274502515792847,0.0,0.45577752590179443,0.7138378620147705,0.8003391027450562,1.260244369506836,0.990376353263855,0.755365252494812,1.0102624893188477,0.8083921074867249,0.9097812175750732,0.5008136630058289,0.7087752819061279,0.8414891362190247,0.8904877305030823,1.0497907400131226,1.1012974977493286,1.2025326490402222,1.0852656364440918,0.946553647518158,1.319796085357666,1.2298808097839355,1.2910921573638916,1.0772299766540527,1.223873257637024,1.2596473693847656,1.0590091943740845,1.1526986360549927,1.242080807685852
hand,0.7632173299789429,0.45577752590179443,0.0,0.23062753677368164,0.4528881311416626,1.276375412940979,1.154227375984192,1.0491414070129395,1.1423834562301636,1.0884302854537964,1.0734893083572388,0.8381352424621582,0.8626379370689392,1.0429364442825317,1.0541677474975586,1.1762715578079224,1.1018147468566895,1.0460299253463745,1.1173696517944336,0.9403703808784485,1.1241729259490967,1.0402653217315674,1.1162487268447876,1.1007572412490845,1.1548912525177002,1.1876239776611328,1.1388568878173828,1.1091643571853638,1.2456555366516113
finger,0.82792067527771,0.7138378620147705,0.23062753677368164,0.0,0.18647873401641846,1.0608415603637695,1.229691982269287,1.2918535470962524,1.2116093635559082,1.347923994064331,1.1956030130386353,1.0376592874526978,1.0621190071105957,1.2931022644042969,1.2193520069122314,1.2320435047149658,1.06907057762146,1.1534279584884644,1.2343792915344238,1.1673067808151245,0.9035506248474121,0.6451866030693054,0.8503104448318481,1.131361961364746,1.1624404191970825,1.2074300050735474,1.0970449447631836,1.1044235229492188,1.222714900970459
toe,0.7512083053588867,0.8003391027450562,0.4528881311416626,0.18647873401641846,0.0,1.0005548000335693,1.2503130435943604,1.3614245653152466,1.1614484786987305,1.3494025468826294,1.2306296825408936,1.054739236831665,1.0649958848953247,1.3142545223236084,1.233747959136963,1.2177785634994507,1.0867840051651,1.1628336906433105,1.247692346572876,1.1919975280761719,0.8281031847000122,0.6815732717514038,0.8613570928573608,1.1166391372680664,1.2160576581954956,1.252288579940796,1.091574788093567,1.1434420347213745,1.1992186307907104
lamp,1.195704698562622,1.260244369506836,1.276375412940979,1.0608415603637695,1.0005548000335693,0.0,1.0270169973373413,1.1614264249801636,1.0054361820220947,1.2432563304901123,0.9798600077629089,1.2672269344329834,1.3066376447677612,1.251348853111267,1.1750833988189697,0.9373053908348083,0.8131837844848633,1.1952807903289795,1.1183136701583862,1.2023626565933228,0.841876745223999,0.7165098190307617,0.7202515006065369,1.0095462799072266,0.815991997718811,0.8036494255065918,0.8857571482658386,0.9077808856964111,0.8543514013290405
chair,1.0944790840148926,0.990376353263855,1.154227375984192,1.229691982269287,1.2503130435943604,1.0270169973373413,0.0,0.7464199066162109,0.4301494359970093,0.6159998178482056,0.7450802326202393,0.9185276031494141,0.94987952709198,0.795059323310852,0.614355742931366,0.7845336198806763,0.9609108567237854,0.9629117846488953,0.7366925477981567,0.9845111966133118,0.9692705273628235,1.2679966688156128,1.2799508571624756,0.9525874853134155,1.0790224075317383,1.0316689014434814,0.9723160862922668,0.9726319313049316,0.8356373310089111
table,0.9960358738899231,0.755365252494812,1.0491414070129395,1.2918535470962524,1.3614245653152466,1.1614264249801636,0.7464199066162109,0.0,0.8098617792129517,0.6298803687095642,0.7176225185394287,0.7359561324119568,0.8621443510055542,0.7402349710464478,0.8790109157562256,1.0492216348648071,0.9990876913070679,0.9553236961364746,0.8366460800170898,0.7649047374725342,1.2974706888198853,1.3630545139312744,1.2890175580978394,0.9164726734161377,0.7558045387268066,0.9164692163467407,0.8483602404594421,0.8523294925689697,0.9926314949989319
couch,1.0415568351745605,1.0102624893188477,1.1423834562301636,1.2116093635559082,1.1614484786987305,1.0054361820220947,0.4301494359970093,0.8098617792129517,0.0,0.6087952852249146,0.7391395568847656,0.9455554485321045,1.0198683738708496,0.7761842012405396,0.5234202146530151,0.8265921473503113,0.9669598340988159,0.9617538452148438,0.8033691644668579,0.971643328666687,0.9820371866226196,1.2607195377349854,1.1843315362930298,0.9052032232284546,1.0841683149337769,1.094154715538025,0.9713433980941772,1.059754490852356,0.932361900806427
bed,0.9716974496841431,0.8083921074867249,1.0884302854537964,1.347923994064331,1.3494025468826294,1.2432563304901123,0.6159998178482056,0.6298803687095642,0.6087952852249146,0.0,0.7874050736427307,0.7127077579498291,0.702304482460022,0.09786868095397949,0.18464070558547974,0.6815110445022583,0.9486662745475769,0.93263179063797,0.8038696050643921,0.7095656394958496,1.2194528579711914,1.4513095617294312,1.308426856994629,1.13382887840271,1.1623629331588745,1.180521845817566,1.196129560470581,1.2205934524536133,1.184150218963623
