,elephant,zebra,giraffe,deer,horse,pony,pig,bear,dog,cat,owl,fish,frog,alligator,butterfly,penguin,rooster,bird,duck,ear,nose,eye,tooth,mouth,face,hair,leg,arm,hand,finger,toe,ankle,foot,lamp,drawer,bench,chair,ladder,table,couch,bed,crib,window,door,closet,refrigerator,oven,sink,bathtub,shower,stroller,tricycle,motorcycle,car,truck,firetruck,helicopter,sprinkler,hose,swing,slide,boat,tree,grass,snow,scarf,coat,jacket,sweater,shirt,bib,pajamas,dress,jeans,pants,shorts,slipper,shoe,sock,mitten,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,radio,vacuum,comb,stick,shovel,rock,hat,glasses,necklace,belt,watch,clock,scissors,fork,spoon,crayon,pencil,pen,knife,broom,mop,toothbrush,gum,balloon,ball,raisin,nail,potato,carrot,egg,orange,pumpkin,apple,strawberry,melon,pickle,banana,corn,flower,plant,cracker,toast,sandwich,chips,pasta,sauce,soup,applesauce,meat,pastry,pizza,muffin,cookie,bread,hamburger,plate,dish,bowl,tape,soap,milk,bottle,jar,glass,coffee,cup,bucket,can,cloud,game
alligator,,,,,,,,,0.8632720708847046,0.950588583946228,,,0.5477015972137451,0.0,,,,,,,0.7187260985374451,0.9707410335540771,,0.9151870012283325,,0.8091029524803162,1.0148411989212036,0.8908908367156982,1.0430302619934082,1.056039810180664,1.006911277770996,,0.960631787776947,1.0282233953475952,0.9432925581932068,1.0274815559387207,1.1022917032241821,,1.0136651992797852,0.9060906171798706,0.9806544780731201,1.0307108163833618,1.0224967002868652,0.9952357411384583,1.056617021560669,0.9952654242515564,0.9505531787872314,0.9887645244598389,0.9885430335998535,,0.9831423759460449,0.9678516387939453,1.0037167072296143,1.1052932739257812,1.0319621562957764,,,,,,1.1301981210708618,,1.0254172086715698,,,0.880624532699585,,1.127941370010376,1.0763027667999268,1.0463615655899048,1.0191707611083984,1.0311907529830933,,0.9891834259033203,0.8321122527122498,,1.126876711845398,0.9634122252464294,1.1541928052902222,,1.0617213249206543,1.014545202255249,0.9979883432388306,1.0014928579330444,1.0465396642684937,1.0484334230422974,1.1305463314056396,0.9997131824493408,1.0692001581192017,1.0464437007904053,0.958353579044342,1.1318141222000122,0.9487481117248535,1.190671682357788,1.070595145225525,0.9917292594909668,,0.7563406229019165,,1.0683982372283936,1.1387333869934082,1.03193199634552,,,,0.8411350250244141,1.0394648313522339,1.0005353689193726,1.0997110605239868,1.0925204753875732,1.1245331764221191,1.0386343002319336,,,1.0133200883865356,0.8694926500320435,1.225569486618042,1.267587423324585,,1.2841726541519165,,,1.2700934410095215,1.0250489711761475,1.1750843524932861,1.0982372760772705,,0.9702669382095337,,1.0698641538619995,,,1.0456324815750122,,,,,,,0.9678565859794617,,0.935575008392334,0.9480859041213989,1.0761922597885132,0.9911775588989258,0.859631359577179,0.9705047607421875,,1.038832426071167,0.9564700126647949,1.098313331604004,1.2288508415222168,,,1.2162214517593384,1.0125575065612793,,,1.1908001899719238,1.225716233253479,1.0133368968963623,,
butterfly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rooster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nose,,,,,,,,,0.88814377784729,0.8904653191566467,,,0.7246147394180298,0.7187260985374451,,,,,,,0.0,0.8906465768814087,,0.7572086453437805,,0.7231903076171875,1.102508544921875,0.9404285550117493,0.9095309972763062,0.9868854284286499,0.927540123462677,,1.0682549476623535,1.069435715675354,1.0628268718719482,0.9797557592391968,1.164291262626648,,1.0808653831481934,0.971120297908783,1.0418916940689087,1.0820331573486328,1.0559276342391968,1.0584328174591064,1.1402716636657715,1.0430163145065308,1.0648064613342285,1.0147792100906372,1.1117311716079712,,0.9878742098808289,0.9746548533439636,0.9881794452667236,1.0693864822387695,1.0088162422180176,,,,,,1.0527952909469604,,1.0329856872558594,,,0.8546245098114014,,1.052001953125,1.0329887866973877,1.0069876909255981,1.0349886417388916,0.912165105342865,,0.9873164296150208,0.9843932390213013,,1.0860209465026855,0.9708966016769409,1.0776692628860474,,1.060422658920288,0.9673699140548706,1.019487977027893,1.018208622932434,1.0727671384811401,0.8352343440055847,1.0534700155258179,1.0512105226516724,1.1133440732955933,1.0257766246795654,1.0716880559921265,1.0277830362319946,1.0103018283843994,1.0019525289535522,1.0732083320617676,1.0077500343322754,,0.9526488780975342,,0.9599125981330872,0.8362904787063599,0.9685621857643127,,,,0.964118480682373,1.0218812227249146,1.0709021091461182,1.1706260442733765,1.1526541709899902,1.1651300191879272,1.1013952493667603,,,1.0134825706481934,0.9725093245506287,1.1427085399627686,1.113423466682434,,1.0825109481811523,,,1.1115150451660156,0.924668550491333,0.9881339073181152,0.9739600419998169,,1.0172650814056396,,1.0034523010253906,,,1.0897126197814941,,,,,,,1.0018733739852905,,0.8926771283149719,0.9123117327690125,0.93967604637146,0.8531969785690308,0.963183581829071,0.9585700035095215,,1.0189591646194458,0.9292479753494263,1.0711913108825684,1.1464343070983887,,,1.1955032348632812,1.02635657787323,,,1.074081540107727,1.1266366243362427,1.099036455154419,,
eye,,,,,,,,,0.9452724456787109,0.9547548890113831,,,0.9621840715408325,0.9707410335540771,,,,,,,0.8906465768814087,0.0,,0.8509483337402344,,0.9382569193840027,1.0529749393463135,1.1002477407455444,1.0433541536331177,0.9065859317779541,0.8907511234283447,,1.0283077955245972,0.9703563451766968,1.0067893266677856,1.0609267950057983,1.1479899883270264,,1.2432160377502441,1.1518832445144653,1.1320034265518188,1.169883370399475,1.0535966157913208,1.134171485900879,0.9813714027404785,1.1928696632385254,1.146520972251892,1.1378016471862793,1.1967041492462158,,1.0234185457229614,1.0009284019470215,0.9140766859054565,0.9400702714920044,0.9930000901222229,,,,,,1.1006900072097778,,0.9753900170326233,,,0.953036367893219,,1.0152429342269897,1.1342575550079346,1.0540599822998047,1.1144887208938599,1.1020021438598633,,1.1312484741210938,1.102449893951416,,1.017702579498291,0.985531747341156,1.031672716140747,,1.0371453762054443,1.0566426515579224,1.1494392156600952,1.0847574472427368,0.9972676634788513,1.0563653707504272,1.1454949378967285,1.1325451135635376,1.1102596521377563,1.0392251014709473,1.0790603160858154,1.119746208190918,1.0549695491790771,0.8207326531410217,1.1927770376205444,0.8771871328353882,,0.9643728137016296,,0.9014235734939575,0.6391879916191101,0.9420307874679565,,,,1.1195327043533325,0.918402910232544,1.0208485126495361,0.9499924182891846,0.9309735298156738,0.971743106842041,0.9976532459259033,,,1.0660629272460938,0.9084045886993408,0.9482478499412537,0.8514395952224731,,0.8860323429107666,,,0.9442644119262695,0.8849883079528809,0.8682653307914734,0.9509198069572449,,1.092860221862793,,0.7333675026893616,,,1.0307267904281616,,,,,,,1.0564212799072266,,1.0467684268951416,0.9125016927719116,0.8338104486465454,0.8423224687576294,0.8492676019668579,0.925116777420044,,1.0756208896636963,1.0902498960494995,1.0930553674697876,0.9377801418304443,,,1.079408049583435,1.0024768114089966,,,1.0315303802490234,1.1238312721252441,1.2199244499206543,,
tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouth,,,,,,,,,0.9991036653518677,1.032294750213623,,,0.9674588441848755,0.9151870012283325,,,,,,,0.7572086453437805,0.8509483337402344,,0.0,,0.7448385953903198,1.0137776136398315,0.9852928519248962,0.8504689931869507,0.624674916267395,0.5654454231262207,,0.7415090203285217,1.1675065755844116,1.1274027824401855,0.9958103895187378,1.2332810163497925,,1.2000880241394043,1.1134761571884155,1.1334991455078125,1.162788987159729,1.0694520473480225,1.106908917427063,1.128503680229187,1.1638349294662476,1.167670726776123,1.1505835056304932,1.0932087898254395,,1.09604811668396,1.0626140832901,1.0470973253250122,1.0029373168945312,1.0500524044036865,,,,,,1.037223219871521,,1.116304874420166,,,0.9573990702629089,,1.0990263223648071,0.9779456853866577,0.9337684512138367,1.0801345109939575,1.0151818990707397,,0.9450179934501648,1.0353870391845703,,0.9316338300704956,0.950326144695282,0.9832789301872253,,1.0976262092590332,1.113938808441162,1.1100797653198242,1.1799637079238892,1.2293821573257446,0.9446777105331421,1.089105248451233,1.1859867572784424,1.1589462757110596,1.1141773462295532,1.1155669689178467,1.1437809467315674,1.0787385702133179,1.0103161334991455,1.1102689504623413,0.9625748991966248,,1.0179003477096558,,0.9118847250938416,0.5617928504943848,0.856546938419342,,,,1.0056060552597046,1.0935124158859253,1.0886826515197754,0.9444610476493835,0.902186393737793,1.041075587272644,1.0448253154754639,,,1.0243085622787476,0.6752109527587891,1.1188130378723145,1.0522465705871582,,0.8446542620658875,,,0.911507248878479,0.6952062845230103,0.815842866897583,0.8239884972572327,,1.0531039237976074,,0.9516679644584656,,,1.1586647033691406,,,,,,,1.0240482091903687,,1.0606329441070557,1.0228712558746338,1.063166856765747,1.058719515800476,0.9747201800346375,1.0168943405151367,,1.1542048454284668,1.1174700260162354,1.168027639389038,1.1842114925384521,,,1.1896328926086426,1.156988501548767,,,1.1194425821304321,1.2482634782791138,1.0572102069854736,,
face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hair,,,,,,,,,1.014009952545166,0.9298050999641418,,,0.9407705068588257,0.8091029524803162,,,,,,,0.7231903076171875,0.9382569193840027,,0.7448385953903198,,0.0,1.1658813953399658,0.6209399700164795,0.788786768913269,0.9006651639938354,0.7930612564086914,,0.9273529052734375,1.173858404159546,1.2524583339691162,0.8727370500564575,1.1063264608383179,,1.0535303354263306,0.7616226077079773,0.824418306350708,0.9566375613212585,0.9571045637130737,0.9235080480575562,1.0051583051681519,0.9270429611206055,0.8665242195129395,0.8748570084571838,0.843096911907196,,0.8421728014945984,0.8235659599304199,0.9694569110870361,1.0994166135787964,0.998443067073822,,,,,,0.8973790407180786,,0.9069867730140686,,,0.8245956897735596,,0.880664050579071,0.7965001463890076,0.6582552790641785,0.9123364090919495,0.978676974773407,,0.7122883200645447,0.6532220244407654,,1.248563528060913,0.9369458556175232,1.0916666984558105,,1.0771584510803223,0.8125664591789246,1.0344791412353516,1.10001540184021,1.2471102476119995,1.0280084609985352,1.093934178352356,1.0605045557022095,1.1056420803070068,0.965832531452179,0.9542050957679749,1.1161186695098877,0.9185954332351685,1.2045010328292847,0.9204645752906799,1.1431962251663208,,0.9991246461868286,,0.8439926505088806,0.8169800639152527,0.9922301173210144,,,,0.9211072325706482,1.301957130432129,1.2150847911834717,1.334078311920166,1.2951258420944214,1.3214133977890015,1.2331033945083618,,,1.070875644683838,0.9572166204452515,1.2234712839126587,1.2358020544052124,,1.052201271057129,,,1.0615235567092896,0.7735964059829712,1.0783029794692993,0.9839816093444824,,0.9714512825012207,,1.2064920663833618,,,1.0936238765716553,,,,,,,1.030266284942627,,0.9461959004402161,1.2702908515930176,1.2557737827301025,1.2045782804489136,1.2729601860046387,1.2035444974899292,,1.024964451789856,0.9155491590499878,1.0118060111999512,1.1649113893508911,,,1.260521411895752,1.1981279850006104,,,1.18716561794281,1.202892541885376,1.0432372093200684,,
leg,,,,,,,,,0.9212048053741455,1.042587399482727,,,1.1227092742919922,1.0148411989212036,,,,,,,1.102508544921875,1.0529749393463135,,1.0137776136398315,,1.1658813953399658,0.0,1.2417480945587158,1.0961850881576538,0.8885244131088257,0.8650355339050293,,0.8245784044265747,0.7134198546409607,1.0228010416030884,1.1096200942993164,0.9092990159988403,,1.0266317129135132,1.2114378213882446,1.2717833518981934,1.240654706954956,0.9419644474983215,0.9624233841896057,0.9426428079605103,1.1154508590698242,1.1842283010482788,0.9492515921592712,1.0679069757461548,,1.274983286857605,1.3021905422210693,1.0464868545532227,0.9236157536506653,1.145656943321228,,,,,,1.0501394271850586,,1.065111517906189,,,1.125842571258545,,1.0910991430282593,1.0251411199569702,1.220837116241455,1.146248459815979,1.1763725280761719,,1.1803371906280518,1.1571476459503174,,0.863251805305481,1.0895657539367676,0.8307127952575684,,1.0344094038009644,1.247066617012024,0.9563145637512207,1.0329660177230835,0.8589334487915039,1.1582486629486084,1.0960105657577515,1.1215013265609741,1.1308437585830688,1.172135591506958,1.0768550634384155,0.9370114803314209,1.2487455606460571,0.8715465068817139,1.1320741176605225,0.7579983472824097,,1.081992506980896,,0.9841082096099854,0.8931064009666443,1.007867693901062,,,,1.1067469120025635,0.9635165333747864,0.6168737411499023,0.705941915512085,0.6686433553695679,0.6258675456047058,0.6624324917793274,,,0.8004899621009827,1.030656337738037,0.8860102891921997,0.8670403957366943,,0.8317967653274536,,,0.8576568365097046,1.0854471921920776,0.9017525911331177,0.9439731240272522,,1.1367545127868652,,0.8691768050193787,,,0.890864908695221,,,,,,,1.0564873218536377,,1.1485035419464111,0.9653785824775696,0.9634578824043274,0.9653738737106323,0.8787921667098999,0.8870436549186707,,0.8759260177612305,0.9720141887664795,0.9524199366569519,0.8507269620895386,,,0.6653366684913635,0.9044014811515808,,,0.888899028301239,1.0102107524871826,1.029001235961914,,
arm,,,,,,,,,1.0139787197113037,0.9294607043266296,,,0.987406313419342,0.8908908367156982,,,,,,,0.9404285550117493,1.1002477407455444,,0.9852928519248962,,0.6209399700164795,1.2417480945587158,0.0,0.5932540893554688,0.9394935369491577,0.9087691307067871,,0.8018962144851685,1.236613392829895,1.1543128490447998,0.7451773881912231,0.9985100626945496,,0.8565061092376709,0.5990568995475769,0.6326026916503906,0.8243361711502075,0.9234828352928162,0.8334887623786926,0.9542995095252991,0.8018093109130859,0.7272516489028931,0.8361870646476746,0.7267056703567505,,0.8340608477592468,0.8269903063774109,1.0661463737487793,1.2625694274902344,1.0309098958969116,,,,,,0.8911296129226685,,0.942552924156189,,,0.8448925614356995,,0.7887341976165771,0.7385251522064209,0.4931720495223999,0.7796253561973572,0.829099178314209,,0.4977738857269287,0.44754689931869507,,1.2175335884094238,0.9410454034805298,0.8952160477638245,,0.8104701638221741,0.7275463938713074,0.8982458114624023,1.015859603881836,1.201025366783142,1.093206763267517,1.0622321367263794,0.9131894111633301,0.8871101140975952,0.949249804019928,0.8088560104370117,1.1179413795471191,0.7665483951568604,1.3115143775939941,0.6570029854774475,1.2121227979660034,,0.8788592219352722,,1.1002916097640991,1.1190778017044067,1.0746277570724487,,,,0.8237815499305725,1.2713104486465454,1.233808159828186,1.3579533100128174,1.340181589126587,1.3467581272125244,1.2715574502944946,,,0.9911472797393799,1.1051857471466064,1.2553856372833252,1.352013111114502,,1.0786821842193604,,,1.2507230043411255,0.9405821561813354,1.2456824779510498,1.1620477437973022,,0.9426956176757812,,1.3202859163284302,,,1.1962306499481201,,,,,,,1.0209354162216187,,0.9657856225967407,1.2742446660995483,1.3377869129180908,1.3211089372634888,1.3584907054901123,1.2236928939819336,,0.9939581155776978,0.8840651512145996,1.0040757656097412,1.094495177268982,,,1.3167133331298828,1.1690516471862793,,,1.1476109027862549,1.169772744178772,0.8612608909606934,,
