,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,shirt,bib,blanket,pillow,towel,napkin,toy,box,book,hat,crayon,ball,plant,plate,bowl,bottle,cup,bucket
hair,0.0,0.6664602756500244,0.7428086996078491,0.8348516225814819,0.7843968272209167,1.216094732284546,1.1000150442123413,0.9339284896850586,0.8763877153396606,0.8169175386428833,0.8626378774642944,0.5450820922851562,0.7704440951347351,0.8635126352310181,0.9580076336860657,1.1783376932144165,1.2217804193496704,1.1182122230529785,1.1274163722991943,0.9660484790802002,0.7460962533950806,1.23197603225708,1.138986587524414,1.0517327785491943,1.2629361152648926,1.2698646783828735,1.204169750213623,1.330115795135498,1.290578007698059
arm,0.6664602756500244,0.0,0.4465956687927246,0.7251504063606262,0.7777109146118164,1.2660828828811646,0.9900578260421753,0.7701261043548584,0.7804953455924988,0.6649935841560364,0.8172203898429871,0.48116445541381836,0.6322034001350403,0.6888131499290466,0.7302379608154297,0.9842662215232849,1.0036836862564087,1.1124554872512817,1.0752532482147217,0.9599334597587585,1.1967157125473022,1.2389997243881226,1.311772108078003,1.1234478950500488,1.2994232177734375,1.2708606719970703,1.2894515991210938,1.285609483718872,1.2392756938934326
hand,0.7428086996078491,0.4465956687927246,0.0,0.2529928684234619,0.43240976333618164,1.225372314453125,1.2061033248901367,1.127821683883667,1.0891292095184326,1.078456163406372,1.0431307554244995,0.832854151725769,0.8648253083229065,1.0128422975540161,0.994350016117096,1.1699281930923462,1.097273349761963,1.0710757970809937,1.1622931957244873,1.003835916519165,1.0412685871124268,1.0815784931182861,1.1734098196029663,1.1580309867858887,1.1690950393676758,1.154414415359497,1.225748896598816,1.148007869720459,1.2295063734054565
finger,0.8348516225814819,0.7251504063606262,0.2529928684234619,0.0,0.08504140377044678,1.0213373899459839,1.3094768524169922,1.4269490242004395,1.2968573570251465,1.3189926147460938,1.172178864479065,1.0094890594482422,1.156441569328308,1.266847848892212,1.1102399826049805,1.207847237586975,1.0806858539581299,1.2462130784988403,1.224492073059082,1.228501319885254,0.7902894020080566,0.6857783794403076,0.824795126914978,1.09494149684906,1.088712453842163,1.1803665161132812,1.0403599739074707,1.0735141038894653,1.26595938205719
toe,0.7843968272209167,0.7777109146118164,0.43240976333618164,0.08504140377044678,0.0,0.9885011911392212,1.3245623111724854,1.4835379123687744,1.2887378931045532,1.3226335048675537,1.2036694288253784,0.9890361428260803,1.1616759300231934,1.2836500406265259,1.0677496194839478,1.182517409324646,1.0713101625442505,1.3059335947036743,1.2338569164276123,1.3123904466629028,0.6697572469711304,0.6782923936843872,0.7122951745986938,1.093176245689392,1.105366587638855,1.2044451236724854,1.0076189041137695,1.083483099937439,1.2807279825210571
lamp,1.216094732284546,1.2660828828811646,1.225372314453125,1.0213373899459839,0.9885011911392212,0.0,0.9366809725761414,1.1648986339569092,1.1780928373336792,1.2310506105422974,0.7824076414108276,1.222682237625122,1.3655011653900146,1.2365045547485352,1.1080328226089478,0.9116279482841492,0.8815951347351074,1.1256093978881836,1.066244125366211,1.1909160614013672,0.8909343481063843,0.727195143699646,0.722906231880188,0.6644411087036133,0.8356044292449951,0.9250081777572632,0.715474009513855,0.8924721479415894,1.0176020860671997
chair,1.1000150442123413,0.9900578260421753,1.2061033248901367,1.3094768524169922,1.3245623111724854,0.9366809725761414,0.0,0.523979127407074,0.4611150026321411,0.5889373421669006,0.7347759008407593,0.9589657187461853,0.9971300959587097,0.7739766836166382,0.6844671964645386,0.7367569804191589,0.8795489072799683,0.8861808776855469,0.7078518867492676,0.9249480962753296,1.0915521383285522,1.3085534572601318,1.3024044036865234,0.9011325240135193,1.1684505939483643,1.053322196006775,1.0100793838500977,1.0248736143112183,0.8546082973480225
table,0.9339284896850586,0.7701261043548584,1.127821683883667,1.4269490242004395,1.4835379123687744,1.1648986339569092,0.523979127407074,0.0,0.4159128665924072,0.36350828409194946,0.6402544975280762,0.7293396592140198,0.772242546081543,0.6052676439285278,0.8185917735099792,0.9123163223266602,0.9599114656448364,0.8508599996566772,0.737480878829956,0.7423028349876404,1.375414252281189,1.4430968761444092,1.4062464237213135,1.0428040027618408,1.058979868888855,0.9574915766716003,1.1362011432647705,1.0953129529953003,0.8814541101455688
couch,0.8763877153396606,0.7804953455924988,1.0891292095184326,1.2968573570251465,1.2887378931045532,1.1780928373336792,0.4611150026321411,0.4159128665924072,0.0,0.20893186330795288,0.6525161266326904,0.7423319816589355,0.818820595741272,0.39853841066360474,0.36606645584106445,0.8163996934890747,0.9736528992652893,0.9664121866226196,0.7849279642105103,0.8749301433563232,1.2402963638305664,1.4332778453826904,1.348876714706421,0.9840450286865234,1.279550552368164,1.1708873510360718,1.2332605123519897,1.2398083209991455,1.0732401609420776
bed,0.8169175386428833,0.6649935841560364,1.078456163406372,1.3189926147460938,1.3226335048675537,1.2310506105422974,0.5889373421669006,0.36350828409194946,0.20893186330795288,0.0,0.6410419344902039,0.5671657919883728,0.5755566358566284,0.15200388431549072,0.35381829738616943,0.7196648716926575,0.9004063010215759,0.9695680141448975,0.9295058250427246,0.7861493825912476,1.2710645198822021,1.4554824829101562,1.3753256797790527,1.0617728233337402,1.2329634428024292,1.1606286764144897,1.3093053102493286,1.2797889709472656,1.0928705930709839
