,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,shirt,bib,blanket,pillow,towel,napkin,toy,box,book,hat,crayon,ball,plant,plate,bowl,bottle,cup,bucket
hair,0.0,0.6270533204078674,0.7766813039779663,0.8816909193992615,0.8395513296127319,1.2822778224945068,1.0491535663604736,0.9615077972412109,0.8463078141212463,0.842426598072052,0.8262649774551392,0.6114042401313782,0.7797926664352417,0.8424627780914307,1.1269679069519043,1.2601227760314941,1.2565758228302002,1.1044697761535645,1.1995114088058472,1.058898687362671,0.8616584539413452,1.2664234638214111,1.1521329879760742,1.0549390316009521,1.2871683835983276,1.276472806930542,1.212187647819519,1.3342070579528809,1.25954270362854
arm,0.6270533204078674,0.0,0.47537171840667725,0.7845972776412964,0.7180876135826111,1.264593482017517,1.0007641315460205,0.8550983667373657,0.7609713673591614,0.7212420701980591,0.7971228361129761,0.5471158623695374,0.6873738765716553,0.7585160732269287,0.9567617177963257,1.0849850177764893,1.048937201499939,1.0549622774124146,1.0841056108474731,1.038122534751892,1.1341115236282349,1.1930420398712158,1.2495384216308594,1.0873064994812012,1.2402375936508179,1.249988317489624,1.2064876556396484,1.2072970867156982,1.1608881950378418
hand,0.7766813039779663,0.47537171840667725,0.0,0.36730456352233887,0.4331410527229309,1.2039858102798462,1.0856711864471436,1.0741008520126343,1.0816197395324707,1.0582114458084106,1.0128741264343262,0.9329700469970703,0.9061912894248962,1.0317254066467285,1.0993057489395142,1.0942555665969849,1.058091163635254,0.9777981042861938,1.099725604057312,1.0106087923049927,1.0468335151672363,1.110141634941101,1.1028099060058594,1.0812621116638184,1.1155344247817993,1.1125924587249756,1.146040439605713,1.0673211812973022,1.1269445419311523
finger,0.8816909193992615,0.7845972776412964,0.36730456352233887,0.0,0.11369717121124268,1.0397838354110718,1.249979853630066,1.4065293073654175,1.3865387439727783,1.3747498989105225,1.2423038482666016,1.187795639038086,1.1795976161956787,1.347846269607544,1.2745758295059204,1.1072412729263306,1.1165289878845215,1.2530138492584229,1.2732975482940674,1.2043545246124268,1.039626121520996,0.6419516801834106,0.8130364418029785,1.1126646995544434,1.1585580110549927,1.197218894958496,0.9613988399505615,1.032302975654602,1.2300481796264648
toe,0.8395513296127319,0.7180876135826111,0.4331410527229309,0.11369717121124268,0.0,0.97417813539505,1.1692417860031128,1.3739826679229736,1.3302276134490967,1.3154964447021484,1.24163818359375,1.1644816398620605,1.1367379426956177,1.2986297607421875,1.2027525901794434,1.017522931098938,1.0532368421554565,1.232433557510376,1.244977355003357,1.1943867206573486,1.0062531232833862,0.7136163115501404,0.7963017821311951,1.0422799587249756,1.1537556648254395,1.1766830682754517,0.9225664138793945,1.0227254629135132,1.1544337272644043
lamp,1.2822778224945068,1.264593482017517,1.2039858102798462,1.0397838354110718,0.97417813539505,0.0,0.8043670058250427,1.109305500984192,1.3008660078048706,1.280458688735962,0.9590597748756409,1.310875415802002,1.2712454795837402,1.3109583854675293,1.0899604558944702,0.8341491222381592,0.8967286348342896,1.114451289176941,0.9829161167144775,0.9954110980033875,0.9773797392845154,0.7524229288101196,0.7229061126708984,0.7852473258972168,0.8584475517272949,0.818340539932251,0.5935443639755249,0.7435723543167114,0.8174625635147095
chair,1.0491535663604736,1.0007641315460205,1.0856711864471436,1.249979853630066,1.1692417860031128,0.8043670058250427,0.0,0.4001666307449341,0.6003328561782837,0.6661161780357361,0.6967884302139282,0.9403651356697083,0.9676229953765869,0.8100640177726746,0.7168920636177063,0.8548638820648193,0.9245603084564209,0.8416907787322998,0.6888691782951355,0.8410886526107788,0.8914975523948669,1.2348206043243408,1.1774356365203857,0.8687433004379272,1.0689880847930908,1.0226585865020752,1.0466495752334595,0.9747083187103271,0.7721701860427856
table,0.9615077972412109,0.8550983667373657,1.0741008520126343,1.4065293073654175,1.3739826679229736,1.109305500984192,0.4001666307449341,0.0,0.42472153902053833,0.4474745988845825,0.5660402774810791,0.7331736087799072,0.8014525771141052,0.5986393690109253,0.847163736820221,1.0146948099136353,1.0147343873977661,0.7579272985458374,0.6915316581726074,0.806572675704956,1.0460749864578247,1.4037766456604004,1.3103485107421875,0.9846432209014893,0.8834426999092102,0.9423980712890625,1.1992192268371582,1.0695313215255737,0.89499831199646
couch,0.8463078141212463,0.7609713673591614,1.0816197395324707,1.3865387439727783,1.3302276134490967,1.3008660078048706,0.6003328561782837,0.42472153902053833,0.0,0.12258845567703247,0.604386568069458,0.5616767406463623,0.6973780393600464,0.2661178708076477,0.44256800413131714,1.0017940998077393,1.0263285636901855,0.8525814414024353,0.7890924215316772,0.8905764818191528,0.9848847985267639,1.4342496395111084,1.3495187759399414,1.0880922079086304,1.2400907278060913,1.2301557064056396,1.3063347339630127,1.277312994003296,1.1108605861663818
bed,0.842426598072052,0.7212420701980591,1.0582114458084106,1.3747498989105225,1.3154964447021484,1.280458688735962,0.6661161780357361,0.4474745988845825,0.12258845567703247,0.0,0.6253432035446167,0.5635751485824585,0.616640031337738,0.14513611793518066,0.37400686740875244,0.8627383708953857,0.9103889465332031,0.8848658204078674,0.8318946361541748,0.9205243587493896,0.9785668253898621,1.4464722871780396,1.3143527507781982,1.0875897407531738,1.1877543926239014,1.176812767982483,1.3241984844207764,1.2872004508972168,1.100796103477478
window,0.8262649774551392,0.7971228361129761,1.0128741264343262,1.2423038482666016,1.24163818359375,0.9590597748756409,0.6967884302139282,0.5660402774810791,0.604386568069458,0.6253432035446167,0.0,0.7180216908454895,0.9185948967933655,0.7396161556243896,0.9645035266876221,1.093530535697937,1.1110951900482178,1.0202805995941162,0.9096841216087341,0.9327669143676758,1.151651382446289,1.365591287612915,1.293351173400879,0.8762437701225281,1.1208256483078003,1.1588125228881836,1.197374701499939,1.205219030380249,1.0885229110717773
shirt,0.6114042401313782,0.5471158623695374,0.9329700469970703,1.187795639038086,1.1644816398620605,1.310875415802002,0.9403651356697083,0.7331736087799072,0.5616767406463623,0.5635751485824585,0.7180216908454895,0.0,0.39969098567962646,0.5464150905609131,0.9153057932853699,1.1243268251419067,1.155456304550171,1.055010437965393,1.111991047859192,1.0063623189926147,0.9507342576980591,1.3825337886810303,1.2917330265045166,1.2050907611846924,1.2663534879684448,1.266578197479248,1.2761785984039307,1.290102481842041,1.17506742477417
bib,0.7797926664352417,0.6873738765716553,0.9061912894248962,1.1795976161956787,1.1367379426956177,1.2712454795837402,0.9676229953765869,0.8014525771141052,0.6973780393600464,0.616640031337738,0.9185948967933655,0.39969098567962646,0.0,0.43880659341812134,0.6981380581855774,0.7140645980834961,0.7657316327095032,0.9231073260307312,1.0037205219268799,0.9005558490753174,0.8410090208053589,1.406684160232544,1.2690980434417725,1.1069324016571045,1.0993680953979492,1.1355522871017456,1.2519047260284424,1.1967631578445435,1.0610532760620117
blanket,0.8424627780914307,0.7585160732269287,1.0317254066467285,1.347846269607544,1.2986297607421875,1.3109583854675293,0.8100640177726746,0.5986393690109253,0.2661178708076477,0.14513611793518066,0.7396161556243896,0.5464150905609131,0.43880659341812134,0.0,0.36063313484191895,0.6428278684616089,0.7158116102218628,0.9092581868171692,0.9401490092277527,0.9392905235290527,0.8603358268737793,1.3745418787002563,1.29561448097229,1.0586541891098022,1.1941779851913452,1.1694366931915283,1.3290281295776367,1.2857139110565186,1.0994696617126465
