subject_id,threshold_min_subjects,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00370002,27,89,89,0,0.9852798639591739,0.25931832721790127,0.0419694185256958,1.4713542461395264
