,rooster,fish,frog,alligator,cat,dog,face,hair,arm,hand,finger,toe,tooth,car,lamp,chair,bench,drawer,window,door,refrigerator,crib,bed,couch,table,bathtub,sink,clock,ball,balloon,orange,apple,hat,slipper,watch,nail,glasses,vacuum,shovel,scissors,spoon,knife,pencil,pen,crayon,plant,flower,bottle,cup,can,belt,basket,bucket,tape,bowl,plate,banana,cracker,pizza,glass,tray,box,book,paper,gum,toy,doll,mitten,glove,shoe,purse,pillow,towel,napkin,blanket,pajamas,bib,jacket,shirt,jeans,shorts
rooster,0.0,0.9464399814605713,0.49450159072875977,0.4862290024757385,0.6819726824760437,0.6713549494743347,0.8797650933265686,0.9189680814743042,1.2056078910827637,1.0162999629974365,0.968866229057312,0.9183670282363892,0.877744197845459,0.7350143194198608,0.9105644226074219,0.961310863494873,1.0245835781097412,0.9114420413970947,0.9410529732704163,1.0738168954849243,1.0306981801986694,1.0297876596450806,1.1244075298309326,1.0692319869995117,1.1123734712600708,1.090981364250183,0.9747143983840942,1.0048352479934692,0.9190670847892761,0.899499773979187,0.8445027470588684,0.7917453646659851,0.7816303372383118,0.7243439555168152,0.8953485488891602,0.9036639928817749,0.8324217200279236,0.9078580141067505,1.1210451126098633,0.8100635409355164,1.0294287204742432,1.089697241783142,0.897847592830658,0.9053374528884888,0.8427222371101379,0.8866198658943176,0.8505651950836182,0.967150092124939,0.9194605946540833,0.90961754322052,0.7557817697525024,0.9858156442642212,0.9112963080406189,0.8770698308944702,0.9890982508659363,0.8184350728988647,0.8522733449935913,1.0483388900756836,1.0796315670013428,0.9254945516586304,0.9984761476516724,0.9012728929519653,0.8867679834365845,1.0075182914733887,0.8619864583015442,0.7614842057228088,0.7847194671630859,0.8310583233833313,0.7591652870178223,0.751440167427063,0.8163663744926453,0.8116161823272705,0.911927342414856,0.9053277373313904,1.1036254167556763,1.078057885169983,1.0255160331726074,1.1178110837936401,1.0782289505004883,1.1213520765304565,1.0115166902542114
fish,0.9464399814605713,0.0,0.865805983543396,0.979263961315155,1.0036306381225586,1.0199905633926392,1.127285361289978,1.153818964958191,1.2401434183120728,1.2569516897201538,0.9300980567932129,0.8371128439903259,0.8302496075630188,0.7460441589355469,0.5573350787162781,1.2821332216262817,1.3060944080352783,1.0188014507293701,0.9591931104660034,1.1512269973754883,1.213119626045227,1.2552992105484009,1.2226132154464722,1.2323907613754272,1.1935219764709473,1.1052196025848389,0.9127058386802673,0.4725415110588074,1.1722187995910645,1.0101637840270996,0.8933977484703064,0.6697386503219604,0.4938052296638489,0.49443674087524414,0.47588860988616943,0.4477118253707886,0.5351202487945557,0.8420127630233765,1.0376298427581787,1.1517596244812012,1.0312526226043701,1.1421723365783691,0.5859503746032715,0.4052630066871643,0.38693851232528687,0.5547839403152466,0.5620239973068237,0.37202441692352295,0.46482300758361816,0.7382359504699707,0.7702184915542603,1.073330283164978,1.0641134977340698,0.5823341608047485,0.6616616249084473,0.7132112979888916,1.0311558246612549,1.0843226909637451,1.1734249591827393,1.0598726272583008,1.273421049118042,1.3167250156402588,1.0992352962493896,1.28560209274292,0.9887377023696899,0.9352556467056274,1.2512305974960327,1.349190592765808,1.1607420444488525,1.1161450147628784,1.1604362726211548,1.0395981073379517,0.5626422166824341,0.884973406791687,1.2884794473648071,1.3455097675323486,1.330839991569519,1.2616320848464966,1.24298095703125,1.3676798343658447,1.1555726528167725
frog,0.49450159072875977,0.865805983543396,0.0,0.4071647524833679,0.9280943870544434,0.8285595774650574,0.9044603109359741,0.960788905620575,1.217913031578064,1.0405889749526978,1.023971676826477,0.9871841669082642,0.8737856149673462,0.8249905705451965,0.9900965690612793,1.1137583255767822,1.1119176149368286,0.9995027780532837,1.1029242277145386,1.1918176412582397,1.190779447555542,1.1212985515594482,0.9860995411872864,1.0623397827148438,0.9666756391525269,1.163037657737732,1.0696691274642944,0.9032866954803467,0.7346502542495728,0.919306755065918,0.851582944393158,0.698199987411499,0.78424072265625,0.7757740616798401,0.930724561214447,0.9358845949172974,0.890546441078186,1.0525522232055664,1.043021559715271,0.804868757724762,0.9601084589958191,1.1178897619247437,0.8222243189811707,0.8727602958679199,0.8254536390304565,0.9315868616104126,0.8006889224052429,0.9338153004646301,0.8691515922546387,1.0512244701385498,0.937225341796875,0.9680430889129639,0.9239299893379211,0.7183276414871216,0.909916877746582,0.8507879972457886,0.6060623526573181,0.9193115830421448,0.9036494493484497,1.0108964443206787,0.9293226003646851,0.8894716501235962,0.7222694158554077,0.9048936367034912,0.642378568649292,0.4090845584869385,0.6036888957023621,0.771765947341919,0.7065075039863586,0.6889773607254028,1.008925199508667,1.0260589122772217,0.9885925054550171,1.0441768169403076,0.9613624811172485,1.0741087198257446,0.9532630443572998,1.0959258079528809,1.1016407012939453,1.2378803491592407,1.220061182975769
alligator,0.4862290024757385,0.979263961315155,0.4071647524833679,0.0,0.6990952491760254,0.6948298215866089,0.869949221611023,0.8080523014068604,0.8797719478607178,0.8857097625732422,0.98167884349823,1.028908133506775,0.8098504543304443,0.85373854637146,1.1359286308288574,0.9523202180862427,0.8585916757583618,0.995978593826294,0.9808064103126526,1.0339289903640747,0.9809169769287109,0.8659148812294006,0.8045931458473206,0.8133755922317505,0.7718880772590637,0.8715211153030396,1.0196073055267334,1.19330894947052,0.8702402114868164,1.0730462074279785,0.9736465811729431,0.9947114586830139,1.0436772108078003,1.0441218614578247,1.121147632598877,1.1286404132843018,1.0358099937438965,0.9392172694206238,0.879263699054718,0.6140688061714172,1.0574922561645508,0.8416666984558105,0.9656899571418762,1.0165820121765137,1.0129069089889526,1.06118905544281,1.0113089084625244,1.184912919998169,1.0873746871948242,1.2749860286712646,0.9310219883918762,1.1350125074386597,1.012514352798462,1.066023826599121,1.0652639865875244,0.9878165125846863,0.700731635093689,0.8262286186218262,0.7928212881088257,0.874497652053833,0.8416931629180908,0.8178508877754211,0.7303105592727661,0.6966143846511841,0.8006557822227478,0.7770366668701172,0.6315863728523254,0.6004929542541504,0.7012526392936707,0.8511949777603149,1.0536710023880005,0.8560882806777954,0.9822736382484436,0.9104290008544922,0.7813095450401306,0.8158504366874695,0.7023786306381226,0.8144561052322388,0.8536519408226013,0.8704412579536438,0.8904930353164673
cat,0.6819726824760437,1.0036306381225586,0.9280943870544434,0.6990952491760254,0.0,0.2787414789199829,1.025758147239685,0.8318020105361938,0.8564626574516296,0.8752762079238892,0.8996667861938477,0.8838710188865662,0.9541712999343872,0.8763329982757568,1.1033415794372559,0.7001229524612427,0.818211555480957,1.0386451482772827,0.7528806924819946,0.9202976822853088,0.8515985012054443,0.6892751455307007,0.7645292282104492,0.6569538712501526,0.9721142053604126,0.865424394607544,0.9084655046463013,1.2822355031967163,1.1230298280715942,1.1634464263916016,1.1668528318405151,1.1463241577148438,0.9808914065361023,0.7981060147285461,1.0026935338974,1.0576703548431396,0.8530489802360535,1.0000720024108887,0.9279807806015015,1.1153877973556519,1.214188814163208,0.9521692991256714,1.1440811157226562,1.072133183479309,1.125253438949585,0.9932866096496582,1.127786636352539,1.2137172222137451,1.1300640106201172,1.067654013633728,0.7270615100860596,1.2681350708007812,1.0626509189605713,1.1539992094039917,1.1474467515945435,1.0012261867523193,1.0372101068496704,1.1165225505828857,0.808215320110321,0.7249836921691895,1.0613559484481812,1.062549352645874,1.1634736061096191,1.0493954420089722,1.183764934539795,1.2248733043670654,0.8452122211456299,0.7401505708694458,0.6844661235809326,0.8230769634246826,0.7301418781280518,0.3101511001586914,0.9334502220153809,0.8055292963981628,0.6836968064308167,0.753937304019928,0.7633851766586304,0.8518019914627075,0.7956274747848511,0.6875291466712952,0.5293360948562622
dog,0.6713549494743347,1.0199905633926392,0.8285595774650574,0.6948298215866089,0.2787414789199829,0.0,0.9389935731887817,0.8065505027770996,1.0379725694656372,0.9720131754875183,1.0169755220413208,0.9514169096946716,1.0838327407836914,0.9086008667945862,1.0425653457641602,0.8147782683372498,0.9553708434104919,1.1372904777526855,1.0502594709396362,0.9653681516647339,0.9614970088005066,0.8327974081039429,0.8906417489051819,0.7745266556739807,1.094986915588379,1.1061722040176392,1.2210842370986938,1.1541814804077148,1.014615535736084,1.1483014822006226,1.1435837745666504,1.1207870244979858,0.972768247127533,0.8589774370193481,1.0177854299545288,1.0848184823989868,0.950633704662323,0.9471023082733154,1.0752334594726562,1.1586430072784424,1.1849775314331055,1.1305773258209229,1.0828683376312256,1.1052823066711426,1.1509487628936768,0.8896103501319885,0.9159584045410156,1.0618561506271362,1.128663420677185,1.0808122158050537,0.9638572335243225,1.142524242401123,1.0946071147918701,1.081696629524231,1.1738877296447754,1.1404579877853394,1.110727071762085,1.1144973039627075,0.9599502682685852,0.9646127223968506,1.1719285249710083,1.130139708518982,1.087915301322937,1.1096651554107666,1.1307482719421387,1.0770000219345093,0.6547147035598755,0.8484475612640381,0.7298256158828735,0.7536471486091614,0.818897545337677,0.6632720232009888,1.0634198188781738,0.980539083480835,0.8540515303611755,0.9041438698768616,0.8996367454528809,0.9839692711830139,0.9426401853561401,0.9225747585296631,0.8426581025123596
face,0.8797650933265686,1.127285361289978,0.9044603109359741,0.869949221611023,1.025758147239685,0.9389935731887817,0.0,0.22832989692687988,0.7958838939666748,0.8071461915969849,1.0012562274932861,0.9769715070724487,1.1532303094863892,0.9346581697463989,1.2029107809066772,1.0146245956420898,0.9754053950309753,1.2360296249389648,1.0796808004379272,0.8922132849693298,0.891526997089386,0.9199159741401672,0.7979167699813843,0.7560146450996399,0.8437300324440002,0.9755392074584961,1.141911268234253,1.1063463687896729,0.9138539433479309,1.1212857961654663,0.9359868168830872,1.102946162223816,1.0235090255737305,1.1982537508010864,1.121527075767517,1.086592435836792,0.9719378352165222,1.1706457138061523,0.9775649309158325,1.0529239177703857,1.085019826889038,1.041563868522644,1.224595546722412,1.256422519683838,1.2588896751403809,1.1372982263565063,1.0335599184036255,1.1312286853790283,1.1385012865066528,1.24936842918396,1.209617257118225,1.1487103700637817,1.1604642868041992,1.1912870407104492,1.112817406654358,1.1791714429855347,0.9708582162857056,1.0252783298492432,0.7948712110519409,0.9228455424308777,0.9761096835136414,0.9814728498458862,1.022661566734314,0.8947238922119141,1.0951876640319824,1.0637271404266357,0.802669882774353,0.8564650416374207,0.9702108502388,1.123888373374939,1.2216547727584839,1.144549012184143,1.264246940612793,1.2932509183883667,0.8887811303138733,0.689684271812439,0.6860349774360657,0.7735205292701721,0.6035829782485962,0.8805484175682068,1.0154343843460083
hair,0.9189680814743042,1.153818964958191,0.960788905620575,0.8080523014068604,0.8318020105361938,0.8065505027770996,0.22832989692687988,0.0,0.6352307200431824,0.7421023845672607,0.9616743326187134,0.9628762602806091,1.1691995859146118,0.9444624185562134,1.3200210332870483,0.8449288606643677,0.8374334573745728,1.257258415222168,1.074450969696045,0.8699590563774109,0.8070456981658936,0.7692675590515137,0.6758940815925598,0.5359206199645996,0.7995302081108093,0.9408187866210938,1.1666921377182007,1.2641595602035522,0.9499151110649109,1.171826720237732,0.9735674858093262,1.2033140659332275,1.024022102355957,1.2263314723968506,1.1435272693634033,1.1287473440170288,0.9559699892997742,1.1855984926223755,0.9197300672531128,1.0257678031921387,1.1687647104263306,0.952332079410553,1.2677135467529297,1.2958643436431885,1.3086469173431396,1.1943598985671997,1.1281452178955078,1.2251909971237183,1.1798877716064453,1.334686517715454,1.1477214097976685,1.209223985671997,1.139780044555664,1.2534093856811523,1.1645922660827637,1.2216017246246338,0.952197790145874,0.9846434593200684,0.7809655666351318,0.8922374248504639,0.947373628616333,0.9460976123809814,1.01896333694458,0.8485207557678223,1.1181583404541016,1.1246402263641357,0.7531868815422058,0.7286874055862427,0.8884468674659729,1.1398249864578247,1.1935703754425049,0.94712895154953,1.2880055904388428,1.261472463607788,0.7916841506958008,0.5633505582809448,0.5767831206321716,0.6480159759521484,0.39566564559936523,0.7637572288513184,0.7528605461120605
arm,1.2056078910827637,1.2401434183120728,1.217913031578064,0.8797719478607178,0.8564626574516296,1.0379725694656372,0.7958838939666748,0.6352307200431824,0.0,0.47557532787323,0.8267374038696289,0.912528932094574,1.0233105421066284,1.1806509494781494,1.554598331451416,0.6973955631256104,0.6402961611747742,1.1427619457244873,1.0531233549118042,0.9233062267303467,0.7886372208595276,0.699264645576477,0.4704364538192749,0.40866053104400635,0.5973573923110962,0.709715723991394,1.0232539176940918,1.4842793941497803,1.0641065835952759,1.1756244897842407,1.074117660522461,1.3071562051773071,1.3635504245758057,1.401648759841919,1.310837984085083,1.2549026012420654,1.2281854152679443,1.3057712316513062,0.7910736799240112,0.9363564252853394,1.1375082731246948,0.7014881372451782,1.358321189880371,1.3727591037750244,1.4250805377960205,1.3823753595352173,1.397071361541748,1.4507790803909302,1.2926361560821533,1.4243016242980957,1.1525901556015015,1.2560384273529053,1.1179381608963013,1.379366397857666,1.158996820449829,1.2401752471923828,0.9326819777488708,0.8356831073760986,0.571297287940979,0.8519434332847595,0.7774080634117126,0.8430107235908508,1.0195132493972778,0.651745617389679,1.1153066158294678,1.2850974798202515,0.8867241144180298,0.5571513175964355,0.8234426975250244,1.1526321172714233,1.123044729232788,0.8755140900611877,1.272255778312683,1.0774102210998535,0.5416409969329834,0.40085744857788086,0.4274994134902954,0.4953576326370239,0.3450855016708374,0.36847805976867676,0.506126880645752
hand,1.0162999629974365,1.2569516897201538,1.0405889749526978,0.8857097625732422,0.8752762079238892,0.9720131754875183,0.8071461915969849,0.7421023845672607,0.47557532787323,0.0,0.3242653012275696,0.42458099126815796,0.7719725966453552,1.1555988788604736,1.4015326499938965,0.8521206974983215,0.8701268434524536,0.9905703067779541,1.1506884098052979,1.0669469833374023,1.041526198387146,1.0199265480041504,0.8705692887306213,0.8242987394332886,0.8498380184173584,0.9884077906608582,1.047515869140625,1.3989863395690918,0.9580624103546143,1.0043572187423706,0.9737616777420044,0.9548199772834778,1.106709361076355,1.1080334186553955,1.022058129310608,0.993320643901825,0.9329938888549805,1.204702615737915,0.8688672780990601,0.7296999096870422,1.034288763999939,0.6561754941940308,0.9296866655349731,1.0878785848617554,1.178666591644287,1.223127007484436,1.238503336906433,1.278397560119629,1.0202951431274414,1.2479157447814941,0.897865891456604,1.1602305173873901,0.888427734375,1.1919724941253662,1.0028740167617798,0.9989207983016968,0.889564037322998,0.6740478277206421,0.8152881860733032,0.9845138192176819,0.8097562789916992,0.8410221338272095,0.8267160654067993,0.6476973295211792,0.750041663646698,1.0430939197540283,0.7491701245307922,0.4404042959213257,0.5517141819000244,0.8148423433303833,1.0012606382369995,0.828421950340271,1.0972115993499756,0.938797652721405,0.8273189663887024,0.6701865196228027,0.5400856137275696,0.8369784355163574,0.7405802011489868,0.6474001407623291,0.6018085479736328
