,rooster,fish,frog,alligator,owl,cat,dog,face,hair,arm,hand,finger,toe,tooth,nose,stroller,car,lamp,chair,bench,drawer,window,door,refrigerator,oven,crib,bed,couch,table,bathtub,sink,slide,clock,ball,balloon,pumpkin,egg,orange,apple,hat,slipper,watch,nail,glasses,necklace,carrot,vacuum,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,bottle,cup,can,belt,basket,bucket,tape,bowl,plate,banana,bread,cracker,pizza,hamburger,glass,tray,box,book,paper,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,pajamas,bib,scarf,jacket,sweater,shirt,jeans,pants,shorts
rooster,0.0,0.983585000038147,0.7148613333702087,0.8061952590942383,0.9377055764198303,1.0020201206207275,0.6099768877029419,0.970348596572876,0.8391095399856567,1.1490402221679688,1.044157862663269,1.054835319519043,0.9822182655334473,1.0931223630905151,0.8712457418441772,0.7873413562774658,0.8990010619163513,0.867816686630249,0.8831249475479126,1.1311111450195312,1.2117388248443604,0.9617460370063782,1.0321686267852783,0.9910274147987366,0.9755582809448242,1.1105241775512695,1.218799114227295,1.0893728733062744,1.1829944849014282,1.218651533126831,1.2325215339660645,1.1070259809494019,0.9417188167572021,0.91632080078125,0.8601894378662109,0.7490753531455994,0.9501487016677856,0.9294326901435852,0.9859328866004944,0.8296988010406494,0.9339193105697632,0.9885164499282837,1.0401862859725952,0.8967970013618469,0.8269906044006348,0.9581537842750549,0.849085807800293,1.0126205682754517,1.0283445119857788,0.7936904430389404,0.9132211208343506,1.0605701208114624,1.0702059268951416,0.9261089563369751,1.0404306650161743,0.7465842366218567,0.6650060415267944,1.0354201793670654,1.0868695974349976,0.928115725517273,1.0957800149917603,0.9629780054092407,0.96532142162323,0.939330518245697,1.1098297834396362,1.153906226158142,1.0645700693130493,0.8891595005989075,1.154486894607544,1.033123254776001,0.987028181552887,1.1453670263290405,1.2034343481063843,1.1799136400222778,1.0946260690689087,1.1628336906433105,1.1920620203018188,1.1115552186965942,1.0673736333847046,0.9804227352142334,0.6325397491455078,0.916304349899292,0.8812006711959839,1.015103816986084,1.0061378479003906,0.8768239617347717,0.9592633247375488,0.976711094379425,0.986436665058136,1.1456047296524048,1.087125539779663,1.1158053874969482,0.8960011601448059,1.009294867515564,1.016899824142456,1.0618691444396973,1.047402262687683,1.0748927593231201,0.9287363886833191
fish,0.983585000038147,0.0,0.5702230334281921,1.2254794836044312,0.9805981516838074,0.9444782733917236,1.0616525411605835,1.2142698764801025,1.2238140106201172,1.3594999313354492,1.2555831670761108,0.9247747659683228,0.7135629653930664,0.5714899897575378,1.1347687244415283,1.0116454362869263,0.5587748289108276,0.5462027788162231,1.2363486289978027,1.3638505935668945,1.389599323272705,1.1862012147903442,1.34112548828125,1.4549431800842285,1.2171847820281982,1.3891220092773438,1.4346048831939697,1.3880865573883057,1.4718477725982666,1.3905303478240967,0.7636877298355103,1.1984747648239136,0.3646816611289978,0.3894016742706299,0.6659023761749268,0.5267699360847473,0.7455062866210938,0.7413025498390198,0.3557584285736084,0.3662770390510559,0.5199186205863953,0.3920431137084961,0.3709985017776489,0.37409770488739014,0.5771012902259827,0.8635233640670776,1.2162396907806396,1.102022647857666,1.1877329349517822,0.7211332321166992,0.6928976774215698,0.938098132610321,0.389904260635376,0.431266725063324,0.1830022931098938,0.5349040031433105,0.45998692512512207,0.28850769996643066,0.3224360942840576,0.7510967254638672,0.23594683408737183,0.8787456750869751,0.6944347023963928,0.5532780885696411,0.7985926866531372,0.6400217413902283,1.1361632347106934,0.8604156374931335,1.1480361223220825,0.871756911277771,1.099408507347107,1.467052936553955,1.3515623807907104,1.3578497171401978,1.117134690284729,1.3812060356140137,1.2153059244155884,1.1596782207489014,0.7595775723457336,0.8741662502288818,1.0865702629089355,1.353700876235962,0.9771655201911926,1.0122431516647339,1.1731235980987549,1.332979440689087,0.8201372623443604,0.7008494138717651,0.7685166597366333,1.3542317152023315,1.3480020761489868,1.4303239583969116,1.2778410911560059,1.3067071437835693,1.3608784675598145,1.3877811431884766,1.3112848997116089,1.301666021347046,1.1044261455535889
frog,0.7148613333702087,0.5702230334281921,0.0,0.710804283618927,0.6645815372467041,1.0924468040466309,0.7683087587356567,1.0936155319213867,1.150504231452942,1.2429869174957275,1.0005168914794922,0.9624201059341431,0.8751566410064697,0.961532711982727,1.047412633895874,0.9385159611701965,0.8682175874710083,0.9716389179229736,1.2517987489700317,1.2874932289123535,1.2363041639328003,1.2494032382965088,1.3608051538467407,1.3454318046569824,1.2537637948989868,1.1561930179595947,1.2350317239761353,1.2763210535049438,1.313035488128662,1.3498919010162354,1.2393049001693726,1.0336353778839111,0.8338201642036438,0.6733794808387756,0.741969883441925,0.6737063527107239,0.8089855909347534,0.6657963991165161,0.6617968678474426,0.8247469663619995,0.7783881425857544,0.920842707157135,0.9381621479988098,0.9138293862342834,0.8327908515930176,0.7319984436035156,1.1202616691589355,1.0485596656799316,0.9700769782066345,0.7665219902992249,0.8837417960166931,1.0336270332336426,0.7971586585044861,0.7609319686889648,0.6650491952896118,0.5295930504798889,0.5557440519332886,0.8186459541320801,0.8905684351921082,1.019783616065979,0.8430467844009399,0.8468564748764038,0.8367114067077637,0.659959077835083,0.8728281259536743,0.6939462423324585,0.6706604957580566,0.570199191570282,0.7619518041610718,0.7475481033325195,0.7386026978492737,1.189532995223999,0.9664222002029419,1.0989359617233276,0.8854420185089111,1.1561108827590942,1.0821560621261597,0.9316521286964417,0.6250708103179932,0.5938718318939209,0.5778127312660217,0.8708493709564209,0.7782621383666992,0.866755485534668,0.9390252828598022,0.9772766828536987,0.8928309082984924,0.9539750814437866,0.9550211429595947,1.1261296272277832,1.156070590019226,1.1117005348205566,0.8107489347457886,1.1841953992843628,1.1790107488632202,1.2539613246917725,1.1045336723327637,1.2888293266296387,1.1125216484069824
alligator,0.8061952590942383,1.2254794836044312,0.710804283618927,0.0,0.6891763806343079,0.9571401476860046,0.5358102321624756,0.6406893730163574,0.7184628844261169,0.7285630106925964,0.6708716154098511,0.9315536618232727,1.0634304285049438,1.202410101890564,0.8423897624015808,0.9740645885467529,1.175586462020874,1.535423755645752,0.9344716668128967,0.6813511848449707,1.0140689611434937,1.000014305114746,1.0212302207946777,0.9766232967376709,1.2251943349838257,0.6252796649932861,0.6067236661911011,0.7182610630989075,0.7044086456298828,0.8389169573783875,1.381636142730713,0.5962115526199341,1.443966031074524,1.2022658586502075,1.1893917322158813,1.0768247842788696,1.1452224254608154,1.0965635776519775,1.2434234619140625,1.2721532583236694,1.2281911373138428,1.3135346174240112,1.2975878715515137,1.2976477146148682,1.258387565612793,0.8819140791893005,0.8579278588294983,0.8005210161209106,0.6910148859024048,1.1794235706329346,1.1732012033462524,0.9347189664840698,1.3119449615478516,1.2872371673583984,1.3350083827972412,1.0341445207595825,1.1599823236465454,1.4294419288635254,1.5068399906158447,1.3948438167572021,1.389479398727417,1.1142387390136719,1.2524303197860718,1.2993013858795166,1.3013231754302979,1.2403004169464111,0.6753254532814026,0.7994186878204346,0.7547793984413147,0.7194415330886841,0.7220357656478882,0.6807512044906616,0.792087197303772,0.8300362229347229,0.9279049038887024,0.8207687139511108,0.7095685005187988,0.7716871500015259,1.058300495147705,0.9068924784660339,0.6735219359397888,0.46928250789642334,0.8112894296646118,0.8847392797470093,0.8726544380187988,0.6770093441009521,1.0864930152893066,1.1303945779800415,1.1377149820327759,0.5413022041320801,0.5590007305145264,0.5532195568084717,0.446555495262146,0.6295366883277893,0.6190407276153564,0.6192793846130371,0.6419922113418579,0.7600338459014893,0.8891427516937256
owl,0.9377055764198303,0.9805981516838074,0.6645815372467041,0.6891763806343079,0.0,0.8775317668914795,0.7240920066833496,0.9246277213096619,1.0017879009246826,0.9845214486122131,0.8813436031341553,1.0578283071517944,1.0995490550994873,1.0830451250076294,1.0164543390274048,1.0184812545776367,1.0535856485366821,1.1869027614593506,1.0568792819976807,0.9217782020568848,1.0803204774856567,1.0575635433197021,1.0854363441467285,1.0631368160247803,1.1284008026123047,0.7977182269096375,0.8097547888755798,0.9331162571907043,0.8812581300735474,1.0326288938522339,1.279752492904663,0.7831770181655884,1.103162407875061,0.8362405300140381,0.8826519250869751,0.854278028011322,1.0711166858673096,0.9465147852897644,0.9946190714836121,1.0984762907028198,1.1205902099609375,1.17872154712677,1.162809133529663,1.1658170223236084,1.108320713043213,0.979520857334137,1.0605602264404297,0.8899955749511719,0.8504689335823059,1.0424097776412964,1.104352355003357,0.9448704719543457,1.0884361267089844,1.092051386833191,1.093072533607483,0.8822434544563293,0.846277117729187,1.139673113822937,1.1553821563720703,1.179896593093872,1.1533480882644653,0.8766416311264038,1.0787155628204346,1.0535410642623901,0.9600458741188049,0.8783717155456543,0.7908700704574585,0.5524784922599792,0.5705307722091675,0.597321629524231,0.664514422416687,0.8714204430580139,0.8000210523605347,0.9588413834571838,0.9621078372001648,1.0022081136703491,0.6342357397079468,0.8214095830917358,0.8880084753036499,0.7994669675827026,0.7640839219093323,0.672642707824707,0.8559148907661438,0.8055077791213989,0.9077185988426208,0.9106144309043884,1.0257153511047363,1.101148247718811,1.1389496326446533,0.7113378047943115,0.8003206849098206,0.8631942272186279,0.6765689253807068,0.9114973545074463,0.908759355545044,0.9540727138519287,0.9545685052871704,1.0368773937225342,1.039498209953308
cat,1.0020201206207275,0.9444782733917236,1.0924468040466309,0.9571401476860046,0.8775317668914795,0.0,0.9096260666847229,0.9178010821342468,0.804812490940094,0.9905252456665039,1.0915608406066895,1.112398624420166,1.1476775407791138,0.9519320726394653,1.0330756902694702,1.1098854541778564,0.9875665307044983,1.0345407724380493,0.9859087467193604,0.9108949899673462,1.2368382215499878,0.858303427696228,0.874401867389679,1.0224682092666626,1.0937302112579346,0.8968783020973206,0.8847445845603943,0.9717004299163818,0.9487486481666565,0.7644190788269043,0.9784479141235352,0.8740262389183044,1.0094051361083984,1.0314152240753174,1.044986367225647,1.0862538814544678,1.175295114517212,1.1613235473632812,1.0172239542007446,0.9727482199668884,1.199090838432312,1.0439786911010742,0.981713593006134,0.9161784052848816,1.0316828489303589,1.084751009941101,1.1040964126586914,1.0874685049057007,1.1033738851547241,1.0956424474716187,1.0571154356002808,1.015660285949707,1.04413640499115,1.0738061666488647,1.0947027206420898,0.9528195261955261,1.063534140586853,1.104285717010498,1.1110559701919556,0.9570608735084534,0.8906511068344116,1.1592423915863037,1.2523674964904785,1.255768895149231,1.2617002725601196,1.11765718460083,1.137820839881897,1.2009810209274292,1.2279740571975708,1.0372084379196167,1.2003191709518433,1.019682765007019,1.2060855627059937,1.1667778491973877,1.3088411092758179,1.2005743980407715,0.7653176784515381,1.1140193939208984,1.3200559616088867,1.2372723817825317,1.2165803909301758,1.0284528732299805,1.1563557386398315,1.048918604850769,1.1746422052383423,1.1330128908157349,0.9975277185440063,1.0543839931488037,1.148754358291626,0.8346699476242065,0.8671637773513794,0.997895359992981,1.0428128242492676,0.8186337351799011,0.8613628149032593,0.8367331624031067,0.9993893504142761,0.7768455743789673,1.0298677682876587
dog,0.6099768877029419,1.0616525411605835,0.7683087587356567,0.5358102321624756,0.7240920066833496,0.9096260666847229,0.0,0.8408753871917725,0.757326066493988,0.9827539324760437,0.951096773147583,1.1398890018463135,1.0556260347366333,1.267072319984436,0.9393898844718933,0.7077387571334839,0.9346824884414673,1.1697992086410522,0.7633695602416992,0.8307870626449585,1.1536028385162354,1.0216875076293945,1.047908067703247,0.9675611853599548,1.04581880569458,0.8862515687942505,0.8882211446762085,0.7793384790420532,0.8899443745613098,1.093361735343933,1.2851405143737793,0.8356131315231323,1.1726343631744385,0.9755150675773621,1.0307533740997314,0.8710790872573853,1.140802264213562,1.0742805004119873,1.1184391975402832,0.9327490925788879,0.9995880722999573,1.2034912109375,1.219099521636963,1.115049123764038,1.0893044471740723,1.0917052030563354,0.8611743450164795,0.9475707411766052,0.9196295142173767,1.0475175380706787,1.193354606628418,1.1001017093658447,1.2159309387207031,1.1740055084228516,1.1930450201034546,0.9085694551467896,0.856226921081543,1.102138638496399,1.207526683807373,1.018104910850525,1.196469783782959,0.9730486869812012,1.0506495237350464,1.0590473413467407,1.1689397096633911,1.2170788049697876,1.0198047161102295,0.8398026823997498,0.8859059810638428,0.8233766555786133,0.9214657545089722,1.0220489501953125,1.030043125152588,1.0125384330749512,1.0402530431747437,1.0990076065063477,0.978152334690094,1.060990333557129,1.0945504903793335,0.8639336824417114,0.5379685163497925,0.6419001221656799,0.6726830005645752,0.7324910163879395,0.8798736333847046,0.7007666826248169,0.8956226110458374,0.9926029443740845,1.0270590782165527,0.7859236001968384,0.7611947059631348,0.8681945204734802,0.5624508857727051,0.7486636638641357,0.7652938365936279,0.8406434059143066,0.7908201217651367,0.8682830333709717,0.8457257747650146
face,0.970348596572876,1.2142698764801025,1.0936155319213867,0.6406893730163574,0.9246277213096619,0.9178010821342468,0.8408753871917725,0.0,0.26763445138931274,0.7434266805648804,0.730857253074646,0.9031017422676086,0.9865888953208923,1.1343567371368408,0.5880151987075806,1.0519320964813232,1.1242716312408447,1.3736393451690674,1.0759382247924805,0.7973046898841858,1.0082794427871704,0.8862585425376892,0.9038461446762085,0.8474540710449219,1.1194878816604614,0.6985706090927124,0.6465440392494202,0.7938140034675598,0.7203656435012817,0.8532175421714783,1.217456340789795,0.7350506782531738,1.2927067279815674,1.1400376558303833,1.161319613456726,1.069879412651062,1.1078828573226929,1.1041114330291748,1.1470401287078857,1.0959552526474,1.2849845886230469,1.1900715827941895,1.1013998985290527,1.0934622287750244,1.3010809421539307,1.0307430028915405,0.9621021151542664,0.8477120399475098,0.7992834448814392,1.3650712966918945,1.2452747821807861,0.9370597004890442,1.321473240852356,1.340020775794983,1.3399016857147217,1.1014533042907715,1.20326828956604,1.3060494661331177,1.3230878114700317,1.3263312578201294,1.2810213565826416,1.153091549873352,1.2722091674804688,1.3165428638458252,1.2472044229507446,1.2074782848358154,0.8983603119850159,1.058024287223816,0.9157447814941406,1.0239474773406982,0.8979323506355286,0.6400522589683533,0.817135214805603,0.8772275447845459,1.0386097431182861,0.8177324533462524,0.846738338470459,0.866104245185852,1.1198307275772095,1.0464696884155273,1.0545265674591064,0.8762277364730835,1.1432276964187622,1.1348062753677368,0.959060549736023,0.8933670520782471,1.285543441772461,1.3405365943908691,1.3512907028198242,0.7704275250434875,0.6484042406082153,0.5832887887954712,0.9154117107391357,0.806450366973877,0.5460312366485596,0.577262282371521,0.8704042434692383,0.8936105370521545,1.0520009994506836
hair,0.8391095399856567,1.2238140106201172,1.150504231452942,0.7184628844261169,1.0017879009246826,0.804812490940094,0.757326066493988,0.26763445138931274,0.0,0.7395581603050232,0.7207671999931335,0.8469998240470886,0.9144741892814636,1.064789056777954,0.6639450788497925,1.051243782043457,1.11813223361969,1.3636727333068848,0.9970729947090149,0.8532981872558594,1.0917202234268188,0.8605233430862427,0.9360176920890808,0.8880068063735962,1.1213487386703491,0.790833592414856,0.7567984461784363,0.8494726419448853,0.764637291431427,0.8996042609214783,1.2282264232635498,0.8064584136009216,1.3021469116210938,1.193686604499817,1.1771055459976196,1.09223210811615,1.1352514028549194,1.179392695426941,1.185170292854309,0.9429260492324829,1.2187058925628662,1.0817095041275024,1.0767641067504883,0.9723454117774963,1.1795998811721802,1.0697921514511108,0.983587920665741,0.9282681941986084,0.9085003137588501,1.3153613805770874,1.120145559310913,1.0147241353988647,1.2805804014205933,1.2440083026885986,1.3309476375579834,1.0428556203842163,1.184747576713562,1.319305658340454,1.3621734380722046,1.2705047130584717,1.2615830898284912,1.2137337923049927,1.3405629396438599,1.3818554878234863,1.3295361995697021,1.3135888576507568,1.008583426475525,1.1117688417434692,1.0504502058029175,1.0039979219436646,0.999623715877533,0.7446833252906799,0.9924529194831848,0.985072672367096,1.1422688961029053,0.9359049797058105,0.8840405344963074,0.9459071159362793,1.212790846824646,1.1467056274414062,1.0669783353805542,0.8808436989784241,1.074460506439209,1.0936594009399414,0.9730138182640076,0.9259944558143616,1.2969307899475098,1.3048593997955322,1.3458988666534424,0.8562675714492798,0.6317710876464844,0.6289875507354736,0.9446908831596375,0.7545897960662842,0.49843287467956543,0.5061432123184204,0.7952158451080322,0.8121379613876343,0.920030951499939
arm,1.1490402221679688,1.3594999313354492,1.2429869174957275,0.7285630106925964,0.9845214486122131,0.9905252456665039,0.9827539324760437,0.7434266805648804,0.7395581603050232,0.0,0.41207194328308105,0.7450311183929443,0.9401693344116211,1.1107609272003174,0.7892369031906128,1.1066347360610962,1.2886537313461304,1.4422353506088257,0.9200271964073181,0.6605156660079956,0.8297725915908813,0.8654987812042236,0.7316876649856567,0.6985956430435181,0.9230080842971802,0.7064716815948486,0.6498556137084961,0.6867692470550537,0.6859601736068726,0.6037578582763672,1.101717472076416,0.7188961505889893,1.476111650466919,1.3565001487731934,1.2915059328079224,1.2994239330291748,1.2073200941085815,1.217837929725647,1.3235397338867188,1.4280312061309814,1.3031213283538818,1.2769007682800293,1.3220446109771729,1.350883960723877,1.1981154680252075,0.8886401653289795,0.8742529153823853,0.7837755680084229,0.766758918762207,1.15842604637146,1.0418952703475952,0.8437439203262329,1.2261688709259033,1.2667326927185059,1.3796614408493042,1.1397230625152588,1.345488429069519,1.4375360012054443,1.459043264389038,1.2793421745300293,1.4065299034118652,1.2336066961288452,1.328787922859192,1.43467378616333,1.2902919054031372,1.336500644683838,0.8339637517929077,1.0658512115478516,0.9071488976478577,1.013807773590088,0.8873366713523865,0.6375696659088135,0.8751826286315918,0.8205095529556274,0.9959774017333984,0.680596649646759,0.7185144424438477,0.6827290654182434,1.202017068862915,1.1896909475326538,1.1076021194458008,0.5633882284164429,0.7954432368278503,0.7691926956176758,0.9312582015991211,0.905368447303772,1.1329865455627441,1.1508184671401978,1.0629122257232666,0.6851624846458435,0.44058287143707275,0.42925167083740234,0.8353201746940613,0.7182310223579407,0.5612228512763977,0.4443358778953552,0.6173169612884521,0.599571704864502,0.789004385471344
