subject_id,threshold_min_subjects,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00460001,30,43,43,0,0.9401631671844656,0.2678516173757151,0.10735559463500977,1.4013686180114746
