,frog,nose,face,hair,arm,hand,finger,toe,lamp,drawer,chair,table,couch,bed,crib,window,door,refrigerator,oven,sink,bathtub,shirt,bib,pajamas,pants,slipper,shoe,sock,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,comb,hat,glasses,scissors,fork,spoon,crayon,pencil,pen,knife,toothbrush,gum,balloon,ball,egg,orange,apple,banana,plant,bread,plate,bowl,bottle,cup,bucket,can
frog,0.0,0.8493826389312744,0.9733960628509521,1.1107603311538696,1.1040618419647217,0.821792483329773,0.7539727687835693,0.8189914226531982,1.0851092338562012,1.1810816526412964,1.3143649101257324,1.243407964706421,1.189971923828125,1.2630314826965332,1.2343225479125977,1.1751080751419067,1.0973819494247437,1.2982906103134155,1.2376574277877808,1.1846894025802612,1.176710605621338,1.214280605316162,1.2210406064987183,1.2402048110961914,1.2041184902191162,0.850745677947998,1.0134578943252563,1.0850750207901,0.866054892539978,1.1725009679794312,1.1610496044158936,1.0253747701644897,0.996138334274292,1.0336592197418213,0.8239846229553223,1.1053049564361572,1.153843641281128,1.1119863986968994,0.9846702218055725,1.239578127861023,1.239267110824585,1.064279556274414,0.9237833023071289,0.822596549987793,0.7725702524185181,0.9909883737564087,0.8624124526977539,0.6895350813865662,0.7729732990264893,0.7707494497299194,0.8561078310012817,0.8243561387062073,0.7919878363609314,0.8329906463623047,0.9340354800224304,0.8573981523513794,0.8014340400695801,0.5333215594291687,0.6026979088783264,0.7431052923202515,0.8848447203636169,1.0007787942886353,1.1129499673843384,0.8510807156562805,1.0605387687683105,1.1723092794418335,1.1785249710083008
nose,0.8493826389312744,0.0,0.3894999623298645,0.7219744324684143,0.9245986938476562,0.6362640857696533,0.44048964977264404,0.4104803800582886,1.1264822483062744,1.2194123268127441,1.2600798606872559,1.307006597518921,1.1597353219985962,1.2320195436477661,1.183408498764038,1.1296064853668213,1.0658539533615112,1.2492784261703491,1.121505856513977,1.3142507076263428,1.3264867067337036,1.0407675504684448,1.1344096660614014,1.1153318881988525,0.9719548225402832,0.9623360633850098,1.1238274574279785,0.969012975692749,0.978728175163269,1.20697021484375,1.1315901279449463,1.171352505683899,1.167637825012207,1.1114832162857056,1.2383283376693726,1.3488397598266602,1.2731668949127197,1.2412383556365967,1.104703426361084,1.3605724573135376,1.281777024269104,1.0264732837677002,0.7658863663673401,0.32840657234191895,1.116562843322754,1.1107608079910278,1.1661003828048706,0.8302935361862183,0.8111297488212585,0.8359769582748413,1.2113802433013916,1.1641358137130737,1.0115429162979126,0.9634689092636108,0.9036299586296082,0.7657511234283447,0.7683513164520264,0.717394232749939,1.0107618570327759,1.0787800550460815,0.9764646291732788,1.154563069343567,1.2734715938568115,1.0258469581604004,1.1132172346115112,1.3353068828582764,1.173019528388977
face,0.9733960628509521,0.3894999623298645,0.0,0.4901442527770996,0.7285482883453369,0.7659898400306702,0.7744534015655518,0.7295134663581848,1.1837408542633057,1.0967177152633667,1.1128007173538208,0.9834526777267456,0.8522180914878845,0.9143393039703369,1.0530370473861694,0.9847096800804138,0.9936726093292236,0.9752336740493774,1.008986234664917,1.0676699876785278,1.0236217975616455,0.7149467468261719,0.8663670420646667,0.81112140417099,0.6835324764251709,1.2667258977890015,1.0426603555679321,1.0600920915603638,1.1484428644180298,0.9897378087043762,1.0639883279800415,1.240922451019287,1.2442210912704468,0.9784838557243347,1.0362268686294556,1.050369143486023,1.1281414031982422,1.0966097116470337,1.0473802089691162,1.163390040397644,1.0801374912261963,0.8333023190498352,1.085010051727295,0.5745670795440674,1.1920400857925415,1.178645133972168,1.2290968894958496,1.222428798675537,1.152677059173584,1.143783688545227,1.126266360282898,1.182304859161377,1.0754601955413818,1.152566909790039,1.188072681427002,1.119644045829773,1.1157115697860718,1.0700117349624634,1.1188486814498901,1.2063021659851074,1.2192047834396362,1.2624762058258057,1.2125160694122314,1.1786525249481201,1.2064568996429443,1.118787169456482,1.1051496267318726
hair,1.1107603311538696,0.7219744324684143,0.4901442527770996,0.0,0.6137184500694275,0.8349432945251465,0.9103841781616211,0.8944686055183411,1.1208416223526,1.1060880422592163,1.0308780670166016,0.8922169208526611,0.8233886361122131,0.87571781873703,1.0480369329452515,0.9447339773178101,1.029211163520813,0.9415432810783386,1.0744118690490723,1.006365180015564,0.9407634139060974,0.6077516674995422,0.871163010597229,0.7129191160202026,0.6732925176620483,1.2892823219299316,1.0247234106063843,1.06160569190979,1.1051712036132812,0.8928039073944092,1.0472009181976318,1.2289965152740479,1.276612639427185,0.9193318486213684,1.05302095413208,1.0203280448913574,1.1531095504760742,1.0485084056854248,1.085489273071289,1.133554458618164,0.9930170178413391,0.6791137456893921,0.9604006409645081,0.8022482395172119,1.1557044982910156,1.1966902017593384,1.292853593826294,1.2642228603363037,1.2026513814926147,1.178882122039795,1.1179184913635254,1.0995160341262817,1.1315652132034302,1.1574351787567139,1.1892762184143066,1.1818047761917114,1.2310802936553955,1.1816719770431519,1.1887019872665405,1.0991761684417725,1.2480839490890503,1.2979705333709717,1.213850975036621,1.216531753540039,1.2875025272369385,1.1100256443023682,1.1007890701293945
arm,1.1040618419647217,0.9245986938476562,0.7285482883453369,0.6137184500694275,0.0,0.6044452786445618,0.7821078300476074,0.7512258291244507,1.2172811031341553,1.033700942993164,0.9716736078262329,0.805284857749939,0.7631543278694153,0.8017696738243103,1.0603276491165161,0.9587273001670837,1.0560039281845093,0.8817819952964783,1.0253193378448486,1.0017098188400269,0.9326421618461609,0.5305464267730713,0.8442440629005432,0.6470345258712769,0.5671976804733276,1.2932865619659424,1.0914057493209839,0.7772189378738403,0.804236114025116,0.7796566486358643,0.8750700354576111,1.0769926309585571,1.1164124011993408,1.0811837911605835,1.0573678016662598,1.0500072240829468,1.136683464050293,1.0291516780853271,0.9664762020111084,1.132366418838501,1.020545244216919,0.7331560850143433,1.2427984476089478,1.0435161590576172,1.1315298080444336,1.1128109693527222,1.2261840105056763,1.1988791227340698,1.1763060092926025,1.142884373664856,0.9185067415237427,1.0672677755355835,1.1469799280166626,1.189016342163086,1.2761926651000977,1.2045769691467285,1.2199631929397583,1.2339541912078857,1.1019572019577026,1.213003158569336,1.1957932710647583,1.3469161987304688,1.2461897134780884,1.1533626317977905,1.2051777839660645,1.1031010150909424,1.0595073699951172
hand,0.821792483329773,0.6362640857696533,0.7659898400306702,0.8349432945251465,0.6044452786445618,0.0,0.20129305124282837,0.311864972114563,1.1768330335617065,1.1645880937576294,1.1628168821334839,1.1704628467559814,1.1630827188491821,1.1436704397201538,1.0746448040008545,1.1068695783615112,1.0917065143585205,1.2064162492752075,1.0906124114990234,1.142799735069275,1.1395320892333984,0.9471979141235352,1.0517140626907349,1.0127804279327393,0.9119418859481812,1.0369040966033936,0.9797148108482361,0.7200064659118652,0.45799100399017334,1.0877684354782104,1.0492417812347412,1.0587416887283325,1.0513992309570312,1.033738613128662,1.028028964996338,1.1065187454223633,1.1464444398880005,1.034343957901001,0.9754221439361572,1.186834692955017,1.1138825416564941,0.7648318409919739,1.035335898399353,0.8418073654174805,0.9707099795341492,1.0052999258041382,1.0686237812042236,1.006226658821106,0.9122474193572998,0.9210182428359985,1.014267921447754,0.9671107530593872,0.906166672706604,1.061191439628601,1.1066269874572754,1.0631515979766846,1.0817843675613403,0.9824423789978027,0.9408982992172241,1.0837150812149048,1.071990728378296,1.1864216327667236,1.170576810836792,1.1082613468170166,1.1028354167938232,1.1745802164077759,1.1331634521484375
finger,0.7539727687835693,0.44048964977264404,0.7744534015655518,0.9103841781616211,0.7821078300476074,0.20129305124282837,0.0,0.08491319417953491,1.134983777999878,1.252817988395691,1.260270357131958,1.3990988731384277,1.2975506782531738,1.3620898723602295,1.2800343036651611,1.2230995893478394,1.1636089086532593,1.3550989627838135,1.1672062873840332,1.3502461910247803,1.359539270401001,1.1120854616165161,1.2790420055389404,1.1884431838989258,1.0322190523147583,0.8257818222045898,1.0516479015350342,0.7725672721862793,0.644136369228363,1.2517507076263428,1.1861871480941772,1.1099066734313965,1.1071710586547852,1.1823070049285889,1.208180546760559,1.311387300491333,1.2884844541549683,1.1551545858383179,1.0718971490859985,1.3428059816360474,1.2948524951934814,0.8880391716957092,0.7827649116516113,0.603346049785614,0.9703984260559082,0.9783202409744263,1.0292810201644897,0.6441749334335327,0.6502586603164673,0.671128511428833,0.9728217720985413,0.9402569532394409,0.8556270599365234,0.958204984664917,0.9225702285766602,0.7536447644233704,0.7955177426338196,0.677746593952179,0.8764709234237671,0.9540402293205261,0.9217959642410278,1.1258339881896973,1.2855751514434814,0.977385938167572,1.0965418815612793,1.368265151977539,1.2120500802993774
toe,0.8189914226531982,0.4104803800582886,0.7295134663581848,0.8944686055183411,0.7512258291244507,0.311864972114563,0.08491319417953491,0.0,1.1106253862380981,1.2911193370819092,1.2463815212249756,1.4152276515960693,1.288677453994751,1.331587314605713,1.2607766389846802,1.256663203239441,1.1635764837265015,1.3690990209579468,1.1493180990219116,1.3617671728134155,1.3453896045684814,1.1033055782318115,1.2088563442230225,1.1232588291168213,0.9746322631835938,0.7241576910018921,0.9497333765029907,0.6465283036231995,0.6644033789634705,1.2305831909179688,1.143657922744751,1.0515820980072021,1.0759029388427734,1.162125587463379,1.2457956075668335,1.3694415092468262,1.325266718864441,1.1907892227172852,1.1234679222106934,1.3753504753112793,1.2574666738510132,0.9087592363357544,0.767070472240448,0.5991717576980591,1.059989333152771,0.98856121301651,1.0409132242202759,0.6803086996078491,0.6964337825775146,0.7236218452453613,0.9968881011009216,1.0010402202606201,0.9049877524375916,0.9473556280136108,0.8977085947990417,0.710614800453186,0.7753264904022217,0.6900652050971985,0.8911131620407104,0.9684848785400391,0.9036888480186462,1.1691025495529175,1.3054616451263428,0.9510641098022461,1.1019394397735596,1.38804030418396,1.2089110612869263
lamp,1.0851092338562012,1.1264822483062744,1.1837408542633057,1.1208416223526,1.2172811031341553,1.1768330335617065,1.134983777999878,1.1106253862380981,0.0,1.0130412578582764,0.756895899772644,0.9970306754112244,1.1352123022079468,1.025546669960022,0.8908524513244629,0.627679705619812,0.7489110827445984,0.963768482208252,1.083642601966858,0.9730563163757324,1.0685595273971558,1.1374036073684692,1.1548829078674316,1.2023837566375732,1.2825171947479248,0.9985065460205078,1.0448923110961914,1.0837175846099854,1.1012396812438965,1.1398179531097412,1.0543317794799805,0.9794292449951172,0.8934779167175293,0.935664176940918,1.0513064861297607,1.0964194536209106,1.1083910465240479,1.0386161804199219,1.075045108795166,0.936971127986908,1.0110348463058472,1.1630573272705078,0.8178454041481018,0.9605529308319092,0.8616946935653687,0.7390289306640625,0.7438151836395264,0.8940433263778687,0.7844535112380981,0.7810696363449097,0.9627182483673096,0.876152753829956,1.0827043056488037,0.8393423557281494,0.7788457870483398,0.8993588089942932,1.0111712217330933,0.9814133644104004,1.1188952922821045,0.7146365642547607,1.0460702180862427,0.8259881138801575,0.9439558982849121,0.9327718019485474,0.9311013221740723,1.0534554719924927,1.020006537437439
drawer,1.1810816526412964,1.2194123268127441,1.0967177152633667,1.1060880422592163,1.033700942993164,1.1645880937576294,1.252817988395691,1.2911193370819092,1.0130412578582764,0.0,0.724032998085022,0.6960862874984741,0.6582037806510925,0.7443749904632568,0.7327314019203186,0.8251839876174927,0.6825447678565979,0.3921992778778076,0.5532132387161255,0.601529061794281,0.6151599287986755,1.1151819229125977,1.01847243309021,1.0361440181732178,0.9967104196548462,1.086918830871582,1.0416735410690308,1.1402032375335693,1.1575199365615845,0.8922629952430725,0.8299719095230103,0.8991936445236206,0.9070665836334229,0.9107545018196106,1.0448544025421143,0.7418046593666077,0.43934738636016846,0.7926290035247803,0.8167058825492859,0.5829955339431763,0.8065341711044312,0.9230260252952576,1.156356930732727,1.1593633890151978,1.0928809642791748,1.0010868310928345,1.060634970664978,1.1606190204620361,1.1160356998443604,1.0873937606811523,0.9225378036499023,1.0587503910064697,1.0894325971603394,1.1628684997558594,1.1926058530807495,1.2222344875335693,1.232046127319336,1.269357681274414,1.1584771871566772,1.0696969032287598,1.0853745937347412,0.9292256832122803,0.8028525710105896,1.085658073425293,1.0220789909362793,0.7455040216445923,0.8187768459320068
