,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,door,refrigerator,bathtub,shirt,bib,pants,sock,glove,blanket,pillow,towel,napkin,toy,tray,box,book,paper,hat,spoon,crayon,balloon,ball,egg,orange,apple,plant,plate,bowl,bottle,cup,bucket,can
hair,0.0,0.7274502515792847,0.7632173299789429,0.82792067527771,0.7512083053588867,1.195704698562622,1.0944790840148926,0.9960358738899231,1.0415568351745605,0.9716974496841431,0.9448578953742981,0.9453365802764893,1.086271047592163,1.0330878496170044,0.6667136549949646,0.7754008769989014,0.7289671897888184,1.0490087270736694,1.1067370176315308,0.974575936794281,1.056061863899231,1.1841659545898438,1.2426745891571045,1.156604528427124,1.2546637058258057,1.1859490871429443,0.9564620852470398,1.0623682737350464,0.8875693678855896,1.2878750562667847,1.1532282829284668,1.124805212020874,1.1356456279754639,1.051282286643982,1.0917012691497803,1.1151626110076904,1.0221072435379028,1.2594552040100098,1.2895371913909912,1.1741948127746582,1.2783808708190918,1.3099915981292725,1.148908257484436
arm,0.7274502515792847,0.0,0.45577752590179443,0.7138378620147705,0.8003391027450562,1.260244369506836,0.990376353263855,0.755365252494812,1.0102624893188477,0.8083921074867249,0.9097812175750732,0.8942700624465942,0.9850196242332458,0.9312540888786316,0.5008136630058289,0.7087752819061279,0.5984020829200745,0.8279138803482056,0.8256197571754456,0.8414891362190247,0.8904877305030823,1.0497907400131226,1.1012974977493286,1.2025326490402222,1.0963187217712402,1.0852656364440918,0.946553647518158,0.897516131401062,1.319796085357666,1.297235369682312,1.2298808097839355,1.2442350387573242,1.2910921573638916,1.2368656396865845,1.2481967210769653,1.2674663066864014,1.0772299766540527,1.223873257637024,1.2596473693847656,1.0590091943740845,1.1526986360549927,1.242080807685852,0.9135981798171997
hand,0.7632173299789429,0.45577752590179443,0.0,0.23062753677368164,0.4528881311416626,1.276375412940979,1.154227375984192,1.0491414070129395,1.1423834562301636,1.0884302854537964,1.0734893083572388,1.0420361757278442,1.2277252674102783,1.1013211011886597,0.8381352424621582,0.8626379370689392,0.8973363637924194,0.8662879467010498,0.590353786945343,1.0429364442825317,1.0541677474975586,1.1762715578079224,1.1018147468566895,1.0460299253463745,1.1135749816894531,1.1173696517944336,0.9403703808784485,0.9722331166267395,1.1241729259490967,1.1707093715667725,1.0402653217315674,1.1047507524490356,1.1162487268447876,1.0797405242919922,1.0978785753250122,1.0696042776107788,1.1007572412490845,1.1548912525177002,1.1876239776611328,1.1388568878173828,1.1091643571853638,1.2456555366516113,1.1212149858474731
finger,0.82792067527771,0.7138378620147705,0.23062753677368164,0.0,0.18647873401641846,1.0608415603637695,1.229691982269287,1.2918535470962524,1.2116093635559082,1.347923994064331,1.1956030130386353,1.239854097366333,1.3035907745361328,1.2899384498596191,1.0376592874526978,1.0621190071105957,0.9862952828407288,0.7929746508598328,0.7562540173530579,1.2931022644042969,1.2193520069122314,1.2320435047149658,1.06907057762146,1.1534279584884644,1.3186581134796143,1.2343792915344238,1.1673067808151245,1.1249616146087646,0.9035506248474121,1.0180630683898926,0.6451866030693054,0.9269109964370728,0.8503104448318481,0.6968801617622375,0.7631702423095703,0.7113997936248779,1.131361961364746,1.1624404191970825,1.2074300050735474,1.0970449447631836,1.1044235229492188,1.222714900970459,1.2373477220535278
toe,0.7512083053588867,0.8003391027450562,0.4528881311416626,0.18647873401641846,0.0,1.0005548000335693,1.2503130435943604,1.3614245653152466,1.1614484786987305,1.3494025468826294,1.2306296825408936,1.2519431114196777,1.2798058986663818,1.2988141775131226,1.054739236831665,1.0649958848953247,0.9347972869873047,0.791235089302063,0.8142671585083008,1.3142545223236084,1.233747959136963,1.2177785634994507,1.0867840051651,1.1628336906433105,1.4130547046661377,1.247692346572876,1.1919975280761719,1.1957769393920898,0.8281031847000122,1.031488299369812,0.6815732717514038,0.9611433148384094,0.8613570928573608,0.6772599220275879,0.7462456226348877,0.7100956439971924,1.1166391372680664,1.2160576581954956,1.252288579940796,1.091574788093567,1.1434420347213745,1.1992186307907104,1.2880078554153442
lamp,1.195704698562622,1.260244369506836,1.276375412940979,1.0608415603637695,1.0005548000335693,0.0,1.0270169973373413,1.1614264249801636,1.0054361820220947,1.2432563304901123,0.9798600077629089,0.9582708477973938,0.889824390411377,1.120009422302246,1.2672269344329834,1.3066376447677612,1.263830304145813,1.0032542943954468,1.1571581363677979,1.251348853111267,1.1750833988189697,0.9373053908348083,0.8131837844848633,1.1952807903289795,1.15877103805542,1.1183136701583862,1.2023626565933228,1.007841944694519,0.841876745223999,0.6785616874694824,0.7165098190307617,0.8361685872077942,0.7202515006065369,0.6821607947349548,0.7405478954315186,0.7217898368835449,1.0095462799072266,0.815991997718811,0.8036494255065918,0.8857571482658386,0.9077808856964111,0.8543514013290405,1.0614912509918213
chair,1.0944790840148926,0.990376353263855,1.154227375984192,1.229691982269287,1.2503130435943604,1.0270169973373413,0.0,0.7464199066162109,0.4301494359970093,0.6159998178482056,0.7450802326202393,0.6544218063354492,0.7275289297103882,0.8914509415626526,0.9185276031494141,0.94987952709198,0.8335762619972229,1.079144835472107,1.0233983993530273,0.795059323310852,0.614355742931366,0.7845336198806763,0.9609108567237854,0.9629117846488953,0.8780779838562012,0.7366925477981567,0.9845111966133118,0.9391884803771973,0.9692705273628235,1.1533136367797852,1.2679966688156128,1.1831324100494385,1.2799508571624756,1.3200805187225342,1.3081722259521484,1.3366355895996094,0.9525874853134155,1.0790224075317383,1.0316689014434814,0.9723160862922668,0.9726319313049316,0.8356373310089111,0.6461212635040283
table,0.9960358738899231,0.755365252494812,1.0491414070129395,1.2918535470962524,1.3614245653152466,1.1614264249801636,0.7464199066162109,0.0,0.8098617792129517,0.6298803687095642,0.7176225185394287,0.6615554094314575,0.7760435938835144,0.7199149131774902,0.7359561324119568,0.8621443510055542,0.8739519119262695,1.167389154434204,1.1957494020462036,0.7402349710464478,0.8790109157562256,1.0492216348648071,0.9990876913070679,0.9553236961364746,0.6294578313827515,0.8366460800170898,0.7649047374725342,0.7722792625427246,1.2974706888198853,1.1280542612075806,1.3630545139312744,1.2063264846801758,1.2890175580978394,1.3503448963165283,1.3334710597991943,1.3234305381774902,0.9164726734161377,0.7558045387268066,0.9164692163467407,0.8483602404594421,0.8523294925689697,0.9926314949989319,0.6592674851417542
couch,1.0415568351745605,1.0102624893188477,1.1423834562301636,1.2116093635559082,1.1614484786987305,1.0054361820220947,0.4301494359970093,0.8098617792129517,0.0,0.6087952852249146,0.7391395568847656,0.6283162832260132,0.6642206311225891,1.0250109434127808,0.9455554485321045,1.0198683738708496,0.8876104950904846,1.153725028038025,0.99809330701828,0.7761842012405396,0.5234202146530151,0.8265921473503113,0.9669598340988159,0.9617538452148438,1.0169442892074585,0.8033691644668579,0.971643328666687,0.9783124327659607,0.9820371866226196,1.1723297834396362,1.2607195377349854,1.1598327159881592,1.1843315362930298,1.2238351106643677,1.227310299873352,1.2360632419586182,0.9052032232284546,1.0841683149337769,1.094154715538025,0.9713433980941772,1.059754490852356,0.932361900806427,0.8554148077964783
bed,0.9716974496841431,0.8083921074867249,1.0884302854537964,1.347923994064331,1.3494025468826294,1.2432563304901123,0.6159998178482056,0.6298803687095642,0.6087952852249146,0.0,0.7874050736427307,0.6576246023178101,0.894158661365509,0.6377381682395935,0.7127077579498291,0.702304482460022,0.7432431578636169,1.0089915990829468,1.03080153465271,0.09786868095397949,0.18464070558547974,0.6815110445022583,0.9486662745475769,0.93263179063797,0.8065295219421387,0.8038696050643921,0.7095656394958496,0.7495695352554321,1.2194528579711914,1.4270541667938232,1.4513095617294312,1.2027778625488281,1.308426856994629,1.4426840543746948,1.441789984703064,1.510370135307312,1.13382887840271,1.1623629331588745,1.180521845817566,1.196129560470581,1.2205934524536133,1.184150218963623,0.8470779657363892
window,0.9448578953742981,0.9097812175750732,1.0734893083572388,1.1956030130386353,1.2306296825408936,0.9798600077629089,0.7450802326202393,0.7176225185394287,0.7391395568847656,0.7874050736427307,0.0,0.3212507963180542,0.6663346886634827,0.9175038933753967,0.8837796449661255,1.018874168395996,0.9253137111663818,1.241435170173645,1.17013680934906,0.8969489336013794,0.9420530200004578,0.9958333373069763,1.1093711853027344,1.106757402420044,1.0209921598434448,0.9292259812355042,0.8886231780052185,0.9504906535148621,1.2670164108276367,1.2311923503875732,1.3027738332748413,1.2068794965744019,1.2586528062820435,1.2911534309387207,1.2778658866882324,1.2722790241241455,0.8707859516143799,1.0702778100967407,1.1438343524932861,1.0571843385696411,1.1124111413955688,1.0544297695159912,0.8505889177322388
door,0.9453365802764893,0.8942700624465942,1.0420361757278442,1.239854097366333,1.2519431114196777,0.9582708477973938,0.6544218063354492,0.6615554094314575,0.6283162832260132,0.6576246023178101,0.3212507963180542,0.0,0.5940564870834351,0.8242311477661133,0.8631166219711304,0.9747934341430664,0.842553436756134,1.2520084381103516,1.1879204511642456,0.8686553239822388,0.8210015892982483,0.9630832076072693,1.1139729022979736,1.0412629842758179,0.9444019794464111,0.8438208103179932,0.9515582323074341,0.8924320936203003,1.2713679075241089,1.235237717628479,1.369786262512207,1.2011774778366089,1.2796531915664673,1.3460302352905273,1.3372989892959595,1.3545401096343994,1.0033140182495117,1.086126446723938,1.121246337890625,1.0149544477462769,1.1151918172836304,1.0395008325576782,0.6950507760047913
refrigerator,1.086271047592163,0.9850196242332458,1.2277252674102783,1.3035907745361328,1.2798058986663818,0.889824390411377,0.7275289297103882,0.7760435938835144,0.6642206311225891,0.894158661365509,0.6663346886634827,0.5940564870834351,0.0,0.7804245352745056,0.9950563311576843,1.0815244913101196,1.0537996292114258,1.2220745086669922,1.0885337591171265,1.020243525505066,0.9571783542633057,0.8773996829986572,1.0205320119857788,1.069719672203064,0.7533509731292725,0.7434563040733337,0.9151145815849304,0.874592125415802,1.1544045209884644,0.9434062838554382,1.2428959608078003,1.2988221645355225,1.298214077949524,1.2745963335037231,1.2183494567871094,1.2074596881866455,0.7913562655448914,0.8835431933403015,0.9170072674751282,0.8045141696929932,0.9283695220947266,0.7800424098968506,0.6052179336547852
bathtub,1.0330878496170044,0.9312540888786316,1.1013211011886597,1.2899384498596191,1.2988141775131226,1.120009422302246,0.8914509415626526,0.7199149131774902,1.0250109434127808,0.6377381682395935,0.9175038933753967,0.8242311477661133,0.7804245352745056,0.0,0.846576452255249,0.9291145205497742,0.9740176200866699,1.1513140201568604,1.1100609302520752,0.696918249130249,0.8923302888870239,0.9128882884979248,0.9385414123535156,1.0199321508407593,0.485487699508667,0.8579100370407104,0.8791989088058472,0.8525943160057068,1.3566486835479736,0.9497182369232178,1.4244694709777832,1.2137510776519775,1.327615737915039,1.3232755661010742,1.33586585521698,1.381023645401001,1.0941576957702637,0.8091790676116943,0.6288149952888489,0.959485650062561,0.793403148651123,0.7911437153816223,0.6976407170295715
shirt,0.6667136549949646,0.5008136630058289,0.8381352424621582,1.0376592874526978,1.054739236831665,1.2672269344329834,0.9185276031494141,0.7359561324119568,0.9455554485321045,0.7127077579498291,0.8837796449661255,0.8631166219711304,0.9950563311576843,0.846576452255249,0.0,0.402418315410614,0.27619004249572754,1.0639277696609497,1.083913803100586,0.7262178659439087,0.8785545229911804,1.0349425077438354,1.194764494895935,1.1936143636703491,1.0949146747589111,1.1102408170700073,0.9041195511817932,0.9543582797050476,1.1030478477478027,1.3856174945831299,1.3405576944351196,1.1950715780258179,1.2681137323379517,1.2114039659500122,1.21894109249115,1.260663390159607,1.0937155485153198,1.2487061023712158,1.2778499126434326,1.1425288915634155,1.2417373657226562,1.248619794845581,0.9210540056228638
bib,0.7754008769989014,0.7087752819061279,0.8626379370689392,1.0621190071105957,1.0649958848953247,1.3066376447677612,0.94987952709198,0.8621443510055542,1.0198683738708496,0.702304482460022,1.018874168395996,0.9747934341430664,1.0815244913101196,0.9291145205497742,0.402418315410614,0.0,0.5261427164077759,0.8536379337310791,0.9769972562789917,0.5919996500015259,0.7130156755447388,0.65410977602005,0.9617661237716675,1.027550220489502,1.0350525379180908,0.9859347939491272,0.736402153968811,0.8327485918998718,1.0259162187576294,1.372212290763855,1.3370299339294434,1.1914093494415283,1.2480992078781128,1.2420463562011719,1.2673213481903076,1.289405107498169,1.1046615839004517,1.191748857498169,1.2482043504714966,1.0511062145233154,1.165886640548706,1.1841984987258911,0.9794934988021851
pants,0.7289671897888184,0.5984020829200745,0.8973363637924194,0.9862952828407288,0.9347972869873047,1.263830304145813,0.8335762619972229,0.8739519119262695,0.8876104950904846,0.7432431578636169,0.9253137111663818,0.842553436756134,1.0537996292114258,0.9740176200866699,0.27619004249572754,0.5261427164077759,0.0,0.9109776616096497,1.0690237283706665,0.7804263830184937,0.8105016350746155,0.9747619032859802,1.2312873601913452,1.2166731357574463,1.1979511976242065,1.0853362083435059,0.9997121095657349,1.030937671661377,1.0612125396728516,1.4449379444122314,1.265860676765442,1.2180025577545166,1.2771413326263428,1.2357633113861084,1.2492516040802002,1.2860915660858154,1.1120953559875488,1.3564623594284058,1.3565059900283813,1.1553672552108765,1.2417415380477905,1.2419891357421875,0.8296080231666565
sock,1.0490087270736694,0.8279138803482056,0.8662879467010498,0.7929746508598328,0.791235089302063,1.0032542943954468,1.079144835472107,1.167389154434204,1.153725028038025,1.0089915990829468,1.241435170173645,1.2520084381103516,1.2220745086669922,1.1513140201568604,1.0639277696609497,0.8536379337310791,0.9109776616096497,0.0,0.586065411567688,0.8838666677474976,0.810212254524231,0.6117414236068726,0.6582966446876526,1.0120065212249756,1.075183391571045,1.0841890573501587,1.1472762823104858,0.9397572875022888,0.8926756381988525,1.0183335542678833,0.8698530197143555,0.8388186693191528,0.8182023763656616,0.8813691139221191,0.99117112159729,1.0167618989944458,1.1693189144134521,1.0813921689987183,0.9926475286483765,1.0055612325668335,0.9335107803344727,0.9921920895576477,1.025930404663086
glove,1.1067370176315308,0.8256197571754456,0.590353786945343,0.7562540173530579,0.8142671585083008,1.1571581363677979,1.0233983993530273,1.1957494020462036,0.99809330701828,1.03080153465271,1.17013680934906,1.1879204511642456,1.0885337591171265,1.1100609302520752,1.083913803100586,0.9769972562789917,1.0690237283706665,0.586065411567688,0.0,0.8930107355117798,0.8291741609573364,0.6155737638473511,0.5606720447540283,0.9888819456100464,1.0248912572860718,1.049466848373413,1.1316125392913818,0.9353963732719421,0.9171788692474365,0.9530365467071533,1.011581301689148,1.0474536418914795,1.0619325637817383,1.09291672706604,1.1091560125350952,1.113595724105835,0.9655287265777588,1.0715268850326538,1.0303338766098022,1.0706238746643066,1.0119625329971313,1.0315847396850586,1.106433391571045
blanket,0.974575936794281,0.8414891362190247,1.0429364442825317,1.2931022644042969,1.3142545223236084,1.251348853111267,0.795059323310852,0.7402349710464478,0.7761842012405396,0.09786868095397949,0.8969489336013794,0.8686553239822388,1.020243525505066,0.696918249130249,0.7262178659439087,0.5919996500015259,0.7804263830184937,0.8838666677474976,0.8930107355117798,0.0,0.18338477611541748,0.5366102457046509,0.8207900524139404,0.9436420798301697,0.8439063429832458,0.9091014266014099,0.6882049441337585,0.7285558581352234,1.141507625579834,1.3877912759780884,1.3974262475967407,1.1973692178726196,1.2508639097213745,1.388273000717163,1.3851115703582764,1.454350233078003,1.1153082847595215,1.1339852809906006,1.1501133441925049,1.2176709175109863,1.1962608098983765,1.212389349937439,0.9711800813674927
pillow,1.056061863899231,0.8904877305030823,1.0541677474975586,1.2193520069122314,1.233747959136963,1.1750833988189697,0.614355742931366,0.8790109157562256,0.5234202146530151,0.18464070558547974,0.9420530200004578,0.8210015892982483,0.9571783542633057,0.8923302888870239,0.8785545229911804,0.7130156755447388,0.8105016350746155,0.810212254524231,0.8291741609573364,0.18338477611541748,0.0,0.4622424840927124,0.7446900606155396,0.9942560195922852,0.9109868407249451,0.8029139041900635,0.8494287729263306,0.732532262802124,1.0394352674484253,1.31095552444458,1.3153464794158936,1.174607276916504,1.1734200716018677,1.2913579940795898,1.325424313545227,1.3823603391647339,1.0681281089782715,1.123534083366394,1.122619390487671,1.107051968574524,1.123928427696228,1.1112498044967651,0.9270358681678772
towel,1.1841659545898438,1.0497907400131226,1.1762715578079224,1.2320435047149658,1.2177785634994507,0.9373053908348083,0.7845336198806763,1.0492216348648071,0.8265921473503113,0.6815110445022583,0.9958333373069763,0.9630832076072693,0.8773996829986572,0.9128882884979248,1.0349425077438354,0.65410977602005,0.9747619032859802,0.6117414236068726,0.6155737638473511,0.5366102457046509,0.4622424840927124,0.0,0.24635446071624756,1.1019271612167358,0.8805646300315857,0.9030094146728516,1.044303297996521,0.63576340675354,0.9945812821388245,1.0449531078338623,1.144026517868042,1.1852723360061646,1.1524897813796997,1.185781478881836,1.2085293531417847,1.2510082721710205,0.9675659537315369,0.9153903722763062,0.8880837559700012,0.9667044878005981,0.9465716481208801,0.9153263568878174,0.9029474258422852
napkin,1.2426745891571045,1.1012974977493286,1.1018147468566895,1.06907057762146,1.0867840051651,0.8131837844848633,0.9609108567237854,0.9990876913070679,0.9669598340988159,0.9486662745475769,1.1093711853027344,1.1139729022979736,1.0205320119857788,0.9385414123535156,1.194764494895935,0.9617661237716675,1.2312873601913452,0.6582966446876526,0.5606720447540283,0.8207900524139404,0.7446900606155396,0.24635446071624756,0.0,1.1412413120269775,0.828546404838562,0.9260531663894653,1.1290395259857178,0.5549614429473877,0.9395342469215393,0.7971442937850952,1.0076289176940918,1.0427336692810059,1.0077935457229614,0.9349700212478638,1.001326560974121,1.037803292274475,0.9816278219223022,0.692171037197113,0.6861612200737,0.9220823645591736,0.7938894033432007,0.8654366731643677,0.9577409625053406
toy,1.156604528427124,1.2025326490402222,1.0460299253463745,1.1534279584884644,1.1628336906433105,1.1952807903289795,0.9629117846488953,0.9553236961364746,0.9617538452148438,0.93263179063797,1.106757402420044,1.0412629842758179,1.069719672203064,1.0199321508407593,1.1936143636703491,1.027550220489502,1.2166731357574463,1.0120065212249756,0.9888819456100464,0.9436420798301697,0.9942560195922852,1.1019271612167358,1.1412413120269775,0.0,0.7194545269012451,0.7081204652786255,0.66074538230896,1.0422658920288086,0.8764532208442688,1.0902788639068604,0.9783985018730164,0.6922046542167664,0.7918018102645874,1.0583356618881226,0.9903402328491211,1.0223835706710815,1.0156968832015991,0.999141275882721,1.0019891262054443,0.9316473007202148,0.8901935815811157,0.8899887800216675,1.0694414377212524
tray,1.2546637058258057,1.0963187217712402,1.1135749816894531,1.3186581134796143,1.4130547046661377,1.15877103805542,0.8780779838562012,0.6294578313827515,1.0169442892074585,0.8065295219421387,1.0209921598434448,0.9444019794464111,0.7533509731292725,0.485487699508667,1.0949146747589111,1.0350525379180908,1.1979511976242065,1.075183391571045,1.0248912572860718,0.8439063429832458,0.9109868407249451,0.8805646300315857,0.828546404838562,0.7194545269012451,0.0,0.5614832639694214,0.7574437856674194,0.7579132318496704,1.2002781629562378,0.7679547071456909,1.279759407043457,1.1122865676879883,1.200210690498352,1.2327152490615845,1.176750898361206,1.2110826969146729,1.0075514316558838,0.41298115253448486,0.43352210521698,0.8614932894706726,0.6848194599151611,0.655508816242218,0.682375431060791
box,1.1859490871429443,1.0852656364440918,1.1173696517944336,1.2343792915344238,1.247692346572876,1.1183136701583862,0.7366925477981567,0.8366460800170898,0.8033691644668579,0.8038696050643921,0.9292259812355042,0.8438208103179932,0.7434563040733337,0.8579100370407104,1.1102408170700073,0.9859347939491272,1.0853362083435059,1.0841890573501587,1.049466848373413,0.9091014266014099,0.8029139041900635,0.9030094146728516,0.9260531663894653,0.7081204652786255,0.5614832639694214,0.0,0.6906391382217407,0.682784914970398,1.080592393875122,1.1821906566619873,1.2455730438232422,1.0982660055160522,1.1242039203643799,1.2560856342315674,1.212303876876831,1.2156351804733276,0.9146131277084351,0.9361860752105713,0.9169771671295166,0.8299716711044312,0.8291878700256348,0.7143660187721252,0.5911476016044617
book,0.9564620852470398,0.946553647518158,0.9403703808784485,1.1673067808151245,1.1919975280761719,1.2023626565933228,0.9845111966133118,0.7649047374725342,0.971643328666687,0.7095656394958496,0.8886231780052185,0.9515582323074341,0.9151145815849304,0.8791989088058472,0.9041195511817932,0.736402153968811,0.9997121095657349,1.1472762823104858,1.1316125392913818,0.6882049441337585,0.8494287729263306,1.044303297996521,1.1290395259857178,0.66074538230896,0.7574437856674194,0.6906391382217407,0.0,0.553033709526062,1.1417957544326782,1.2146977186203003,1.2357128858566284,1.1294443607330322,1.1890974044799805,1.3028793334960938,1.2480902671813965,1.2463512420654297,0.986000657081604,0.9761710166931152,1.1120781898498535,1.1105350255966187,1.1037049293518066,1.1435881853103638,1.0563682317733765
paper,1.0623682737350464,0.897516131401062,0.9722331166267395,1.1249616146087646,1.1957769393920898,1.007841944694519,0.9391884803771973,0.7722792625427246,0.9783124327659607,0.7495695352554321,0.9504906535148621,0.8924320936203003,0.874592125415802,0.8525943160057068,0.9543582797050476,0.8327485918998718,1.030937671661377,0.9397572875022888,0.9353963732719421,0.7285558581352234,0.732532262802124,0.63576340675354,0.5549614429473877,1.0422658920288086,0.7579132318496704,0.682784914970398,0.553033709526062,0.0,1.1666756868362427,1.0978752374649048,1.1122093200683594,1.1779234409332275,1.2085211277008057,1.2429487705230713,1.2271703481674194,1.2544033527374268,1.0404176712036133,0.9117217063903809,0.9891542196273804,1.0155035257339478,0.9989218711853027,1.0482827425003052,0.8475135564804077
