subject_id,threshold_min_subjects,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00680001,31,29,29,0,0.9339382706584318,0.2883844908693314,0.18446218967437744,1.3960964679718018
