subject_id,threshold_min_subjects,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00720001,29,113,113,0,0.9767507970897917,0.30205032611980787,0.04319632053375244,1.6385095119476318
