,dog,frog,nose,face,hair,arm,hand,finger,toe,lamp,drawer,bench,chair,table,couch,bed,crib,window,door,refrigerator,oven,sink,bathtub,car,jacket,shirt,bib,pajamas,jeans,pants,slipper,shoe,sock,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,comb,hat,glasses,scissors,fork,spoon,crayon,pencil,pen,knife,toothbrush,gum,balloon,ball,egg,orange,pumpkin,apple,melon,banana,plant,bread,plate,bowl,bottle,cup,bucket,can
dog,0.0,0.682035505771637,1.0234899520874023,0.7640895843505859,0.8596867918968201,1.0309950113296509,1.033738374710083,1.1371277570724487,1.0757211446762085,1.0494542121887207,1.1368328332901,1.0068272352218628,1.0106093883514404,0.912039577960968,0.921036422252655,0.9416060447692871,0.9160587787628174,1.0807459354400635,0.9800255298614502,1.021971583366394,1.0072743892669678,1.0728801488876343,1.1022616624832153,0.8224914073944092,1.0458766222000122,0.9531956315040588,1.0372297763824463,0.9756850600242615,0.9621785283088684,0.93522047996521,1.0218256711959839,0.9430737495422363,1.1200441122055054,1.0355194807052612,0.9643414616584778,1.027125597000122,1.0779110193252563,1.132684350013733,0.7750269174575806,0.9673961400985718,1.1057676076889038,1.059786081314087,0.977530300617218,1.0647484064102173,1.0745415687561035,1.055962324142456,1.110465168952942,0.98518306016922,0.9980747699737549,1.109057903289795,1.1623022556304932,1.1198856830596924,1.139122724533081,1.1519615650177002,1.1385815143585205,1.154073715209961,1.1567316055297852,1.083961844444275,1.038984775543213,1.025568962097168,1.0288138389587402,1.0468395948410034,1.0076245069503784,1.0182781219482422,1.0015181303024292,1.00973379611969,1.0002638101577759,0.9521855711936951,1.0630334615707397,1.1424968242645264,1.0988000631332397,1.1178194284439087,1.1540274620056152,1.1089866161346436
frog,0.682035505771637,0.0,0.9077663421630859,0.811287522315979,0.9549621343612671,1.1218836307525635,0.986973226070404,0.911706268787384,0.8985517621040344,1.0185986757278442,1.1785809993743896,1.0763187408447266,1.2189359664916992,1.207234263420105,1.0692884922027588,1.1551436185836792,1.1836382150650024,1.1410517692565918,1.0835134983062744,1.2258938550949097,1.1915401220321655,1.1981351375579834,1.1515395641326904,0.807002067565918,1.1428334712982178,1.0309983491897583,1.095310091972351,1.1652355194091797,1.113698959350586,1.1065759658813477,0.9559001922607422,0.9522215127944946,1.0682992935180664,0.8341282606124878,1.1608693599700928,1.044215440750122,1.1291218996047974,1.0928993225097656,0.8364815711975098,0.8698202967643738,1.1341954469680786,1.1184052228927612,1.0126217603683472,1.0794000625610352,1.0264073610305786,1.1665524244308472,1.0708842277526855,0.836068868637085,0.8010013103485107,1.0624964237213135,0.9624342918395996,0.8989560008049011,0.7690896391868591,0.9136544466018677,0.8984494209289551,0.9329713582992554,1.005798578262329,0.7475783824920654,0.9098730683326721,0.8673716187477112,0.8367182016372681,0.7820202112197876,0.774161159992218,0.6822891235351562,0.683079183101654,0.6640572547912598,0.9034863710403442,0.7936815023422241,0.9351956844329834,1.148712158203125,0.934776782989502,1.0446408987045288,1.119126319885254,1.175461769104004
nose,1.0234899520874023,0.9077663421630859,0.0,0.601840078830719,0.6029742956161499,0.888415515422821,0.6711501479148865,0.35934770107269287,0.29356706142425537,1.0017119646072388,1.1802287101745605,1.2379094362258911,1.2667981386184692,1.325963020324707,1.1728688478469849,1.261275053024292,1.289320945739746,0.9589047431945801,1.0638113021850586,1.232054352760315,1.2115041017532349,1.2764383554458618,1.282914161682129,1.0791088342666626,1.1662551164627075,1.026957631111145,1.0625568628311157,1.1042104959487915,1.0788967609405518,0.9911625981330872,0.9425498247146606,0.9287961721420288,0.9631800055503845,1.0538256168365479,1.2626800537109375,1.1151397228240967,1.2290045022964478,1.1113864183425903,1.0633565187454224,1.2313878536224365,1.4319140911102295,1.2588765621185303,1.2439749240875244,1.1823830604553223,1.217171311378479,1.2565172910690308,0.813157856464386,0.7176291942596436,0.4016680121421814,1.1658414602279663,0.9339295625686646,0.9239779114723206,0.7671068906784058,0.8137884736061096,0.8489053845405579,0.8947862386703491,0.9367341995239258,0.8851079940795898,0.895992636680603,0.8336811661720276,0.6955095529556274,0.6895439028739929,0.7965079545974731,0.7532604932785034,1.0006351470947266,0.8289141654968262,1.0764970779418945,0.9121689796447754,1.1286561489105225,1.2425434589385986,1.0572093725204468,1.0108009576797485,1.2068697214126587,1.112356185913086
face,0.7640895843505859,0.811287522315979,0.601840078830719,0.0,0.44190120697021484,0.7786390781402588,0.7821301221847534,0.8569076061248779,0.7799962759017944,1.138665795326233,1.1259870529174805,1.0808712244033813,1.1287587881088257,1.0209065675735474,0.962355375289917,0.9025528430938721,1.0259615182876587,0.9418041110038757,0.9930424094200134,0.9869223833084106,1.0248589515686035,1.0260509252548218,0.950744092464447,0.8578187823295593,0.8215163946151733,0.6019625663757324,0.8077451586723328,0.7926307916641235,0.7551552057266235,0.746151328086853,1.1615993976593018,1.04011869430542,1.0983856916427612,1.1307896375656128,0.9710354208946228,1.1306084394454956,1.225902795791626,1.2579796314239502,0.8317360877990723,1.0105018615722656,1.084215760231018,1.1251195669174194,0.9418283700942993,1.0022649765014648,1.2380019426345825,1.1484757661819458,1.039820671081543,0.7909738421440125,0.6943703889846802,1.067151427268982,1.1687906980514526,1.1946052312850952,1.1742737293243408,1.183623194694519,1.18674898147583,1.1063735485076904,1.091303825378418,1.0269044637680054,1.046950340270996,1.0770480632781982,1.0362058877944946,1.0282630920410156,1.0564824342727661,1.031102180480957,0.901214063167572,1.0157362222671509,1.1438078880310059,1.097659707069397,1.1810803413391113,1.1838302612304688,1.1896024942398071,1.2123976945877075,1.2576181888580322,1.21018385887146
hair,0.8596867918968201,0.9549621343612671,0.6029742956161499,0.44190120697021484,0.0,0.7259320616722107,0.7427040338516235,0.810421884059906,0.7346109747886658,1.1932412385940552,1.0715373754501343,1.050672173500061,1.0758858919143677,1.0093272924423218,0.9333925247192383,0.9548801183700562,1.064239501953125,0.9244338870048523,0.983513593673706,1.023195743560791,1.0443683862686157,1.1008914709091187,1.0569850206375122,0.9215269684791565,0.8060516119003296,0.6608136892318726,0.8385837078094482,0.7963215708732605,0.7151526808738708,0.6764962673187256,1.0501257181167603,0.939615786075592,1.0645902156829834,1.0430331230163574,0.9823313355445862,1.0416228771209717,1.1260056495666504,1.1661186218261719,0.9481528997421265,1.1630007028579712,1.2317878007888794,1.2144391536712646,1.0179741382598877,1.0370644330978394,1.1817424297332764,1.0697360038757324,0.7986224889755249,0.5999228954315186,0.6466341614723206,0.9817529320716858,1.0715937614440918,1.0975656509399414,1.1149554252624512,1.0565663576126099,1.0431336164474487,0.9605287909507751,1.0172145366668701,1.1067748069763184,1.0826842784881592,1.0963350534439087,1.0273998975753784,1.0319353342056274,1.0959590673446655,1.0878721475601196,0.9689925312995911,1.0386381149291992,1.0315666198730469,1.0402542352676392,1.2260278463363647,1.2551865577697754,1.1201244592666626,1.2593930959701538,1.2618794441223145,1.1190640926361084
arm,1.0309950113296509,1.1218836307525635,0.888415515422821,0.7786390781402588,0.7259320616722107,0.0,0.3554418087005615,0.6872331500053406,0.7065721154212952,1.3481760025024414,0.9863396286964417,0.9441059231758118,0.9996495246887207,0.8986720442771912,0.841261625289917,0.6860193014144897,0.9883032441139221,0.987167477607727,0.9857556819915771,0.9506047964096069,0.9754045009613037,0.9417915344238281,0.8360550403594971,1.1042678356170654,0.6304712295532227,0.47066670656204224,0.5698406100273132,0.5073550939559937,0.5202963948249817,0.5386269092559814,1.0788100957870483,0.908753514289856,0.6794212460517883,0.6544442176818848,0.7079722881317139,0.88717120885849,0.9249143004417419,0.9901086091995239,0.9936747550964355,1.1397132873535156,1.0744646787643433,1.1524388790130615,0.8705806136131287,0.8455911874771118,1.2632670402526855,0.9883639216423035,0.974552571773529,1.1735173463821411,0.961184561252594,0.8392519354820251,1.2143839597702026,1.1643314361572266,1.1921919584274292,1.1124991178512573,1.1649028062820435,0.8991707563400269,0.8981955647468567,1.151427984237671,1.2632790803909302,1.310567855834961,1.2911930084228516,1.2451013326644897,1.2913060188293457,1.2937030792236328,0.987013041973114,1.0851538181304932,1.2389037609100342,1.0986918210983276,1.358343482017517,1.2852904796600342,1.206179141998291,1.3230078220367432,1.3278687000274658,1.135684609413147
hand,1.033738374710083,0.986973226070404,0.6711501479148865,0.7821301221847534,0.7427040338516235,0.3554418087005615,0.0,0.33213484287261963,0.45935702323913574,1.2894623279571533,1.045634150505066,1.0948289632797241,1.1472141742706299,1.0640771389007568,1.0540390014648438,0.9980498552322388,1.1553544998168945,1.0675081014633179,1.0879322290420532,1.1685311794281006,1.0846887826919556,1.022915244102478,1.000112533569336,1.0782649517059326,0.9430820941925049,0.7714595198631287,0.7905900478363037,0.7913793325424194,0.7913124561309814,0.8212677836418152,0.9403801560401917,0.8330939412117004,0.6787693500518799,0.5333683490753174,0.9832501411437988,1.0650807619094849,1.0611902475357056,1.0422502756118774,0.9511363506317139,1.0242900848388672,1.0411378145217896,1.1648555994033813,0.9158391356468201,0.9089632034301758,1.2362843751907349,1.0307629108428955,0.8545181155204773,1.0573023557662964,0.813360869884491,0.8244365453720093,1.077375888824463,1.05109441280365,1.0540105104446411,0.9903439879417419,1.0572365522384644,0.847981333732605,0.836621880531311,0.8560320138931274,1.170844316482544,1.1672765016555786,1.164891004562378,1.0590730905532837,1.1192054748535156,1.1010466814041138,0.901611864566803,0.9322617053985596,1.1929389238357544,1.0269733667373657,1.2107751369476318,1.1692323684692383,1.1463239192962646,1.1805152893066406,1.254544973373413,1.219943642616272
finger,1.1371277570724487,0.911706268787384,0.35934770107269287,0.8569076061248779,0.810421884059906,0.6872331500053406,0.33213484287261963,0.0,0.10249221324920654,1.0894984006881714,1.1882505416870117,1.1954541206359863,1.2687504291534424,1.362969160079956,1.1991852521896362,1.2924619913101196,1.3458046913146973,1.0968718528747559,1.1374866962432861,1.313920259475708,1.2664555311203003,1.3001631498336792,1.2807316780090332,1.0902067422866821,1.1437948942184448,1.0780445337295532,1.1694246530532837,1.1478673219680786,1.035286545753479,1.0202374458312988,0.7720040082931519,0.8405753374099731,0.7052232623100281,0.7317069172859192,1.2962532043457031,1.1145457029342651,1.2510405778884888,1.1010692119598389,1.1255804300308228,1.22226083278656,1.3547887802124023,1.3049838542938232,1.2071750164031982,1.0990663766860962,1.2197165489196777,1.243635892868042,0.7443881034851074,0.8832420110702515,0.618019163608551,1.0766960382461548,0.8005642890930176,0.8303520083427429,0.5969043970108032,0.6556124687194824,0.718406081199646,0.698440432548523,0.769584059715271,0.7364460825920105,0.9166680574417114,0.8395917415618896,0.6942481994628906,0.6899052858352661,0.7455712556838989,0.7324472665786743,0.9848952293395996,0.7455369234085083,1.081815242767334,0.8135461211204529,1.0929336547851562,1.262779951095581,0.9699522256851196,0.9943102598190308,1.1831786632537842,1.0892200469970703
toe,1.0757211446762085,0.8985517621040344,0.29356706142425537,0.7799962759017944,0.7346109747886658,0.7065721154212952,0.45935702323913574,0.10249221324920654,0.0,1.0838778018951416,1.2346278429031372,1.216029405593872,1.2635929584503174,1.4020397663116455,1.173285961151123,1.2783899307250977,1.3481234312057495,1.1385586261749268,1.1544238328933716,1.3400442600250244,1.2813515663146973,1.3361494541168213,1.3080790042877197,1.1248183250427246,1.1471326351165771,1.063714861869812,1.1223909854888916,1.112922191619873,0.9897260665893555,0.938413143157959,0.5858060717582703,0.6484537720680237,0.6521813869476318,0.7389148473739624,1.2929645776748657,1.0707740783691406,1.2070153951644897,1.0886495113372803,1.0951988697052002,1.2741062641143799,1.4154510498046875,1.3281067609786987,1.2441948652267456,1.1838746070861816,1.2249252796173096,1.2226121425628662,0.8116159439086914,0.800783634185791,0.6215410232543945,1.1770527362823486,0.8270063400268555,0.8832208514213562,0.6778420805931091,0.7559200525283813,0.8008577823638916,0.8010470867156982,0.892123818397522,0.8486720323562622,0.9303255081176758,0.8522074222564697,0.6592395901679993,0.7001073360443115,0.7243764400482178,0.7572287321090698,1.038702130317688,0.7610913515090942,1.0860844850540161,0.8236368894577026,1.139983892440796,1.3017890453338623,0.9801262021064758,1.0131146907806396,1.1894932985305786,1.1039189100265503
lamp,1.0494542121887207,1.0185986757278442,1.0017119646072388,1.138665795326233,1.1932412385940552,1.3481760025024414,1.2894623279571533,1.0894984006881714,1.0838778018951416,0.0,0.9414086937904358,1.1588587760925293,0.9122424125671387,1.0255446434020996,1.1196037530899048,1.2626760005950928,0.930045485496521,0.7889841794967651,0.8581977486610413,0.9573343396186829,0.9825177788734436,1.1157437562942505,1.1863678693771362,0.9394049048423767,1.2105392217636108,1.249631404876709,1.3095149993896484,1.30379056930542,1.3513739109039307,1.334045171737671,1.0413339138031006,1.1848680973052979,1.2075785398483276,1.1502795219421387,1.2924574613571167,1.0637751817703247,1.1121939420700073,0.9939644932746887,1.0650861263275146,0.9551822543144226,1.0713180303573608,0.9267227053642273,1.1240936517715454,1.0692747831344604,0.8837398886680603,1.0096098184585571,0.9931515455245972,0.9369778633117676,0.9637190103530884,0.9639607071876526,0.6616829037666321,0.7657942771911621,0.8280816078186035,0.7533106803894043,0.6785041689872742,0.9972425103187561,1.0202891826629639,1.0150578022003174,0.850513219833374,0.8078183531761169,0.831510603427887,0.9747359752655029,0.9236783981323242,0.8945703506469727,1.2354981899261475,1.1341218948364258,0.6840855479240417,1.156069040298462,0.7992066740989685,0.9386693835258484,0.8472673892974854,0.7808012962341309,0.8062896728515625,0.7735512256622314
