subject_id,threshold_min_subjects,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00510002,21,150,150,0,0.9718997345818413,0.2828959139534593,0.049706101417541504,1.6426732540130615
