,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,door,refrigerator,bathtub,shirt,bib,pants,sock,glove,blanket,pillow,towel,napkin,toy,tray,box,book,paper,hat,spoon,crayon,balloon,ball,egg,orange,apple,plant,plate,bowl,bottle,cup,bucket,can
hair,0.0,0.6209399700164795,0.788786768913269,0.9006651639938354,0.7930612564086914,1.173858404159546,1.1063264608383179,1.0535303354263306,0.7616226077079773,0.824418306350708,0.9571045637130737,0.9235080480575562,0.9270429611206055,0.843096911907196,0.6582552790641785,0.9123364090919495,0.6532220244407654,1.0916666984558105,1.0771584510803223,0.8125664591789246,1.0344791412353516,1.10001540184021,1.2471102476119995,1.093934178352356,1.0605045557022095,1.1056420803070068,0.965832531452179,0.9542050957679749,0.8439926505088806,1.2150847911834717,1.334078311920166,1.2234712839126587,1.2358020544052124,1.0615235567092896,0.7735964059829712,0.9839816093444824,1.0936238765716553,1.024964451789856,1.0118060111999512,1.260521411895752,1.18716561794281,1.202892541885376,1.0432372093200684
arm,0.6209399700164795,0.0,0.5932540893554688,0.9394935369491577,0.9087691307067871,1.236613392829895,0.9985100626945496,0.8565061092376709,0.5990568995475769,0.6326026916503906,0.9234828352928162,0.8334887623786926,0.8018093109130859,0.7267056703567505,0.4931720495223999,0.7796253561973572,0.44754689931869507,0.8952160477638245,0.8104701638221741,0.7275463938713074,0.8982458114624023,1.015859603881836,1.201025366783142,1.0622321367263794,0.9131894111633301,0.8871101140975952,0.949249804019928,0.8088560104370117,1.1002916097640991,1.233808159828186,1.3579533100128174,1.2553856372833252,1.352013111114502,1.2507230043411255,0.9405821561813354,1.1620477437973022,1.1962306499481201,0.9939581155776978,1.0040757656097412,1.3167133331298828,1.1476109027862549,1.169772744178772,0.8612608909606934
hand,0.788786768913269,0.5932540893554688,0.0,0.3559504747390747,0.49076372385025024,1.2057527303695679,1.1321542263031006,1.067969560623169,1.0327985286712646,1.056483268737793,0.9745979905128479,1.0833983421325684,1.048693299293518,0.9782168865203857,0.9373634457588196,1.0230300426483154,1.0129241943359375,0.8728058338165283,0.5746318101882935,0.9937703609466553,0.949303925037384,1.0050231218338013,1.097766399383545,1.015446424484253,0.9843832850456238,1.1230120658874512,0.9621367454528809,0.8257944583892822,1.0435279607772827,0.9847246408462524,1.1358025074005127,1.0827815532684326,1.1880651712417603,1.0397119522094727,0.9449702501296997,0.94035404920578,1.1088488101959229,0.9399219751358032,0.9771407246589661,1.1640942096710205,1.0137768983840942,1.1901546716690063,0.9834854006767273
finger,0.9006651639938354,0.9394935369491577,0.3559504747390747,0.0,0.1433030366897583,1.1994763612747192,1.2871644496917725,1.35933256149292,1.2894530296325684,1.3372373580932617,1.1504673957824707,1.268263339996338,1.3547545671463013,1.232668161392212,1.1162025928497314,1.202139973640442,1.1675363779067993,0.9029078483581543,0.815384566783905,1.2313882112503052,1.1204081773757935,1.2047451734542847,1.1862046718597412,1.196990728378296,1.356878399848938,1.3253082036972046,1.2074955701828003,1.137379765510559,1.0043041706085205,0.9624847769737244,0.7155366539955139,0.9596872925758362,0.8892377614974976,0.6684584021568298,0.6315457820892334,0.5864769816398621,1.102470874786377,1.2052396535873413,1.2602441310882568,1.0667588710784912,1.1952159404754639,1.3738327026367188,1.1651489734649658
toe,0.7930612564086914,0.9087691307067871,0.49076372385025024,0.1433030366897583,0.0,1.170549988746643,1.300513505935669,1.3618817329406738,1.264129638671875,1.342517375946045,1.187703013420105,1.2948559522628784,1.3801426887512207,1.2358028888702393,1.1044951677322388,1.2045891284942627,1.1201597452163696,0.8190128803253174,0.8644078969955444,1.2238538265228271,1.0426393747329712,1.1574143171310425,1.090080976486206,1.242017388343811,1.3608131408691406,1.3541028499603271,1.2592897415161133,1.1857235431671143,0.9661702513694763,0.9428085088729858,0.7475659847259521,0.9443634748458862,0.8128705620765686,0.5412198305130005,0.521747887134552,0.5174022316932678,1.1473467350006104,1.2180941104888916,1.2632497549057007,1.0239808559417725,1.2184252738952637,1.360079288482666,1.165523648262024
lamp,1.173858404159546,1.236613392829895,1.2057527303695679,1.1994763612747192,1.170549988746643,0.0,0.7712844014167786,0.9022626876831055,1.1310046911239624,1.1348482370376587,0.7484195828437805,0.8304589986801147,0.9596138596534729,1.090937852859497,1.1392735242843628,1.1059870719909668,1.216393232345581,1.0107017755508423,1.080681562423706,1.2174307107925415,1.018754482269287,1.0478856563568115,0.8837620615959167,0.9950319528579712,0.9738506078720093,1.0190255641937256,1.013030767440796,1.0459694862365723,0.9038026928901672,0.5278241634368896,0.8600382804870605,0.8185373544692993,0.8191251754760742,0.952481210231781,1.2093275785446167,1.1016104221343994,0.7857854962348938,0.8756504058837891,0.8919995427131653,0.8029693961143494,0.8784048557281494,0.9209508895874023,0.9561794400215149
chair,1.1063264608383179,0.9985100626945496,1.1321542263031006,1.2871644496917725,1.300513505935669,0.7712844014167786,0.0,0.3785436153411865,0.5339800715446472,0.6126832962036133,0.6330440640449524,0.5654711127281189,0.6232290863990784,0.705453097820282,0.9399839639663696,0.9262709617614746,0.8207302093505859,0.9680817127227783,0.9587081074714661,0.863554835319519,0.6697531342506409,0.8081867098808289,0.8770020604133606,0.8989167213439941,0.8136463165283203,0.669377326965332,0.9227499961853027,0.911007285118103,0.9004899859428406,1.0066229104995728,1.2178736925125122,1.090943455696106,1.1943308115005493,1.175567865371704,1.3647871017456055,1.3681037425994873,0.8817996382713318,0.9156971573829651,0.8626599311828613,0.9802911281585693,0.8665547370910645,0.7075657844543457,0.7309186458587646
table,1.0535303354263306,0.8565061092376709,1.067969560623169,1.35933256149292,1.3618817329406738,0.9022626876831055,0.3785436153411865,0.0,0.4814809560775757,0.632340133190155,0.6653800010681152,0.5894955396652222,0.5720703601837158,0.6416685581207275,0.9272859692573547,0.9557185769081116,0.8069835901260376,1.097767949104309,1.0105940103530884,0.8146194219589233,0.7141891121864319,0.8362681865692139,0.9649494290351868,0.9068683385848999,0.6101990938186646,0.6601314544677734,0.8730546236038208,0.8341820240020752,0.9902151823043823,1.0462948083877563,1.2815027236938477,1.0902215242385864,1.2618709802627563,1.268167495727539,1.356526255607605,1.338599681854248,0.7669670581817627,0.6982264518737793,0.6803989410400391,1.0765939950942993,0.7497319579124451,0.7472795248031616,0.6222469210624695
couch,0.7616226077079773,0.5990568995475769,1.0327985286712646,1.2894530296325684,1.264129638671875,1.1310046911239624,0.5339800715446472,0.4814809560775757,0.0,0.401414155960083,0.724543571472168,0.6400514841079712,0.6149204969406128,0.6294679045677185,0.7004609107971191,0.767911434173584,0.5030194520950317,1.0517897605895996,1.00677490234375,0.5241853594779968,0.5656282901763916,0.7841405868530273,1.0416682958602905,0.9441403150558472,0.8302665948867798,0.7394870519638062,0.9058499336242676,0.8467658758163452,0.9814528822898865,1.3525593280792236,1.3911782503128052,1.222774624824524,1.3556779623031616,1.3057942390441895,1.1572941541671753,1.328486442565918,1.072920322418213,0.9620808362960815,0.9112578630447388,1.2351924180984497,1.0202674865722656,0.9023750424385071,0.807450532913208
bed,0.824418306350708,0.6326026916503906,1.056483268737793,1.3372373580932617,1.342517375946045,1.1348482370376587,0.6126832962036133,0.632340133190155,0.401414155960083,0.0,0.810426652431488,0.6297532320022583,0.6391802430152893,0.5439723134040833,0.7302389144897461,0.7715153694152832,0.5424520969390869,0.9458195567131042,0.9717250466346741,0.32646024227142334,0.5534179210662842,0.691657543182373,0.9564260840415955,0.9360239505767822,0.6350588202476501,0.758184552192688,0.874509334564209,0.7707657814025879,1.0150772333145142,1.3360636234283447,1.4013686180114746,1.208605170249939,1.352203130722046,1.3509111404418945,1.2390470504760742,1.329059362411499,1.151073932647705,0.9046275615692139,0.8484735488891602,1.2829957008361816,1.046629786491394,0.8551827669143677,0.8436209559440613
