,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,door,refrigerator,bathtub,shirt,bib,pants,sock,glove,blanket,pillow,towel,napkin,toy,tray,box,book,paper,hat,spoon,crayon,balloon,ball,egg,orange,apple,plant,plate,bowl,bottle,cup,bucket,can
hair,0.0,0.7481327056884766,0.8164722919464111,0.8752790689468384,0.8744866251945496,1.207218885421753,1.0824761390686035,0.9362671971321106,0.9652678370475769,0.9505375027656555,0.9100546836853027,1.0290127992630005,0.9836994409561157,0.9573553204536438,0.6774721145629883,0.8001524806022644,0.700111985206604,1.0207165479660034,1.115582823753357,0.9541317224502563,1.1017118692398071,1.1456050872802734,1.2143068313598633,1.0800946950912476,1.2069249153137207,1.1065583229064941,0.9474712014198303,1.0547078847885132,0.5607779026031494,1.0748976469039917,1.1791505813598633,1.1883898973464966,1.1068520545959473,1.1666169166564941,1.1092138290405273,1.1642792224884033,1.0077892541885376,1.3015904426574707,1.2487750053405762,1.1143512725830078,1.2353488206863403,1.1916834115982056,1.1903234720230103
arm,0.7481327056884766,0.0,0.5085096955299377,0.7150802612304688,0.8060785531997681,1.219201922416687,1.0049062967300415,0.8070946335792542,0.8538211584091187,0.8646394610404968,0.8416092395782471,0.8760343790054321,0.844412624835968,0.9205366969108582,0.5494341850280762,0.7561572194099426,0.7301443815231323,0.9480897188186646,0.9298214912414551,0.8946311473846436,0.8940434455871582,1.1219676733016968,1.1487232446670532,1.07051420211792,1.1271051168441772,1.0635687112808228,0.9202563166618347,0.7859588265419006,1.1072797775268555,0.9698132276535034,1.1505317687988281,1.2686200141906738,1.2455867528915405,1.246199369430542,1.208407998085022,1.212401270866394,1.1602568626403809,1.3960964679718018,1.3652515411376953,1.1892849206924438,1.2336335182189941,1.2205966711044312,1.1863268613815308
hand,0.8164722919464111,0.5085096955299377,0.0,0.21335816383361816,0.32003945112228394,1.1938343048095703,1.1675124168395996,1.13795804977417,1.185276985168457,1.1505781412124634,1.0916098356246948,1.1048802137374878,1.1900722980499268,1.1444517374038696,0.9259514808654785,1.0341622829437256,1.0042510032653809,0.9294354319572449,0.593337893486023,1.0711811780929565,1.1193114519119263,1.1225042343139648,1.0262322425842285,1.0183861255645752,1.0801496505737305,1.1744400262832642,1.0451794862747192,0.9446690678596497,0.925520122051239,0.8956850171089172,0.9774275422096252,1.0558944940567017,1.0141675472259521,1.0349359512329102,1.0239958763122559,0.9350562691688538,1.0430947542190552,1.1828944683074951,1.1772643327713013,1.076658844947815,1.109049916267395,1.119024634361267,1.1518330574035645
finger,0.8752790689468384,0.7150802612304688,0.21335816383361816,0.0,0.2357485294342041,1.0106487274169922,1.2242698669433594,1.3171238899230957,1.3211451768875122,1.3466825485229492,1.1705219745635986,1.1525993347167969,1.322967290878296,1.2849512100219727,1.0967419147491455,1.2279505729675293,1.0800590515136719,0.968092143535614,0.7382822036743164,1.2330513000488281,1.1964141130447388,1.1545729637145996,0.9861394166946411,1.1863939762115479,1.2090740203857422,1.2465953826904297,1.2036951780319214,1.1021604537963867,0.7869397401809692,1.031421422958374,0.7570248246192932,0.8923119902610779,0.8878642320632935,0.7353957295417786,0.7589170932769775,0.7460984587669373,1.0468077659606934,1.0552842617034912,1.0767141580581665,0.9881300926208496,1.017672061920166,1.1391425132751465,1.0906336307525635
toe,0.8744866251945496,0.8060785531997681,0.32003945112228394,0.2357485294342041,0.0,0.984075129032135,1.146119475364685,1.2770330905914307,1.2593955993652344,1.2645775079727173,1.1880513429641724,1.173675775527954,1.3147366046905518,1.2278679609298706,1.0960699319839478,1.1952146291732788,0.9963160753250122,0.7289712429046631,0.7105727195739746,1.1936167478561401,1.1846699714660645,1.0656696557998657,0.963171124458313,1.1644800901412964,1.234688639640808,1.226101040840149,1.216210961341858,1.2199445962905884,0.8133441209793091,1.1227068901062012,0.8475323915481567,0.9347280263900757,0.8811541199684143,0.7952413558959961,0.7859486937522888,0.822059154510498,1.00406813621521,1.0226575136184692,1.0615050792694092,0.9946838617324829,1.0130127668380737,1.0567436218261719,1.1097252368927002
lamp,1.207218885421753,1.219201922416687,1.1938343048095703,1.0106487274169922,0.984075129032135,0.0,0.7383817434310913,1.1036194562911987,1.2629404067993164,1.2775063514709473,0.8420591354370117,0.884432315826416,1.0809873342514038,1.0643881559371948,1.2505736351013184,1.2402232885360718,1.2016880512237549,0.9696676731109619,0.9775689840316772,1.155820608139038,1.1308708190917969,0.9076328277587891,0.7967479825019836,1.1083165407180786,1.05168616771698,0.995041012763977,1.2757577896118164,1.155032753944397,0.7726064324378967,0.968248188495636,0.6158766746520996,0.6885994076728821,0.7622237205505371,0.6877620220184326,0.8038402199745178,0.9076269865036011,0.7521729469299316,0.6737367510795593,0.7357457876205444,0.7482312917709351,0.7777063846588135,0.7328228950500488,0.7197819948196411
chair,1.0824761390686035,1.0049062967300415,1.1675124168395996,1.2242698669433594,1.146119475364685,0.7383817434310913,0.0,0.279199481010437,0.7044538259506226,0.7918332815170288,0.6940693855285645,0.7140411138534546,0.7678424119949341,0.7506799697875977,0.989425003528595,0.9958872199058533,0.9397667646408081,0.8939608335494995,1.0937232971191406,0.8329120874404907,0.7900916934013367,0.8051976561546326,0.9828687906265259,0.8775832056999207,0.6657711863517761,0.7171221971511841,0.9111907482147217,0.973788321018219,1.0192862749099731,0.9975825548171997,1.1050058603286743,1.10332453250885,1.0601445436477661,1.1227892637252808,1.1791918277740479,1.2522697448730469,0.9187723994255066,1.0251343250274658,1.0678391456604004,1.0158472061157227,1.054602861404419,0.809117317199707,0.8769865036010742
table,0.9362671971321106,0.8070946335792542,1.13795804977417,1.3171238899230957,1.2770330905914307,1.1036194562911987,0.279199481010437,0.0,0.5355188846588135,0.5612775683403015,0.6370511054992676,0.659200131893158,0.5633056163787842,0.47713595628738403,0.7421588897705078,0.7984645366668701,0.7674503922462463,0.9615793228149414,1.187193512916565,0.7143505215644836,0.820770263671875,0.954211413860321,1.1713004112243652,0.7885563969612122,0.6265691518783569,0.7293731570243835,0.8320700526237488,0.8012378811836243,1.1144213676452637,0.9674587249755859,1.2527034282684326,1.2052552700042725,1.1630935668945312,1.281546950340271,1.3121371269226074,1.3567637205123901,1.0274077653884888,1.162225604057312,1.1389542818069458,1.1309113502502441,1.1524094343185425,0.8975170254707336,0.9859281182289124
couch,0.9652678370475769,0.8538211584091187,1.185276985168457,1.3211451768875122,1.2593955993652344,1.2629404067993164,0.7044538259506226,0.5355188846588135,0.0,0.21663641929626465,0.7658144235610962,0.7181508541107178,0.6300799250602722,0.7561206221580505,0.8126356601715088,0.9200614094734192,0.7386859655380249,1.0549989938735962,1.2730051279067993,0.559445858001709,0.32430148124694824,0.8929470181465149,1.1208930015563965,1.0036667585372925,0.9231265187263489,0.7815359234809875,0.6903756856918335,0.8308537006378174,1.235610008239746,1.2211947441101074,1.3666960000991821,1.3274356126785278,1.2773911952972412,1.3195276260375977,1.3326798677444458,1.4047813415527344,1.1457257270812988,1.359483242034912,1.3019828796386719,1.2986044883728027,1.2763166427612305,1.1722192764282227,1.1002613306045532
bed,0.9505375027656555,0.8646394610404968,1.1505781412124634,1.3466825485229492,1.2645775079727173,1.2775063514709473,0.7918332815170288,0.5612775683403015,0.21663641929626465,0.0,0.6969497799873352,0.710513710975647,0.6401803493499756,0.6865847706794739,0.7648473978042603,0.7414076328277588,0.7802398204803467,0.9779230356216431,1.218209147453308,0.3009374737739563,0.3692573308944702,0.7356465458869934,1.0052887201309204,0.9512855410575867,0.9196380376815796,0.8150999546051025,0.7186216115951538,0.7840483784675598,1.2756807804107666,1.0651991367340088,1.3569912910461426,1.319611668586731,1.22610604763031,1.3139431476593018,1.3960492610931396,1.4137053489685059,1.0952821969985962,1.303445816040039,1.2530834674835205,1.269705057144165,1.3161779642105103,1.14993417263031,1.1590381860733032
