,frog,nose,face,hair,arm,hand,finger,toe,lamp,drawer,chair,table,couch,bed,crib,window,door,refrigerator,oven,sink,bathtub,shirt,bib,pajamas,pants,slipper,shoe,sock,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,comb,hat,glasses,scissors,fork,spoon,crayon,pencil,pen,knife,toothbrush,gum,balloon,ball,egg,orange,apple,banana,plant,bread,plate,bowl,bottle,cup,bucket,can
frog,0.0,0.7554939985275269,0.7951712608337402,1.035195231437683,1.2418599128723145,1.0039894580841064,0.9381033778190613,0.8998883366584778,0.9931718111038208,0.9331958293914795,1.1690545082092285,1.1082077026367188,1.071919322013855,0.9964709281921387,1.0838713645935059,0.9902424216270447,1.1004401445388794,1.2420108318328857,1.095067024230957,1.2172764539718628,1.1826093196868896,1.0873280763626099,1.0666743516921997,1.0677522420883179,1.162898063659668,0.76564621925354,0.8583689332008362,1.0445951223373413,0.8032897710800171,1.006353497505188,1.005237102508545,1.0757923126220703,1.081750512123108,0.779427707195282,0.7707735300064087,1.0693912506103516,1.1010065078735352,0.9804385304450989,1.0714976787567139,1.0668108463287354,0.9937963485717773,0.9548896551132202,0.8499692678451538,0.7903321981430054,0.9944244027137756,0.8393473029136658,0.8017829656600952,0.718698263168335,0.9215871095657349,0.8376227021217346,1.1415146589279175,0.9064837694168091,0.8152604103088379,0.9906585216522217,0.9581717252731323,0.7358298897743225,0.8438473343849182,0.6803810596466064,0.674919605255127,1.0598520040512085,0.9040489196777344,0.9277186989784241,1.0842528343200684,0.9616252779960632,1.1556799411773682,1.1559574604034424,1.0353591442108154
nose,0.7554939985275269,0.0,0.7806782722473145,1.0038444995880127,1.2419313192367554,1.0480942726135254,0.8531076312065125,0.6778110861778259,0.8790068626403809,0.7620284557342529,1.2466094493865967,1.2269482612609863,1.2433971166610718,1.2550337314605713,1.2230569124221802,0.8535908460617065,1.1195781230926514,1.2701799869537354,1.0108156204223633,1.3301975727081299,1.2920200824737549,1.2092869281768799,1.3064804077148438,1.2375903129577637,1.1051865816116333,0.5773009061813354,0.817436158657074,1.030496597290039,1.0282771587371826,1.231990933418274,1.133043646812439,1.1042839288711548,1.151024341583252,1.1449267864227295,1.228743076324463,1.1659152507781982,1.0918234586715698,1.2481008768081665,1.1665302515029907,1.1809406280517578,1.1908241510391235,0.8313448429107666,0.7429134845733643,0.4404815435409546,1.0736818313598633,0.7526724934577942,0.8147839307785034,0.48249655961990356,0.808515191078186,0.6538776159286499,1.0375007390975952,0.9284677505493164,0.9652032256126404,0.899634063243866,1.0790365934371948,0.8963268399238586,0.7412092685699463,0.6316001415252686,0.6358921527862549,1.2603652477264404,0.7384223937988281,0.8068971633911133,1.0378828048706055,1.0165847539901733,1.162996530532837,1.325652003288269,0.9726142287254333
face,0.7951712608337402,0.7806782722473145,0.0,0.6642379760742188,0.9307303428649902,0.6980242729187012,0.7307223081588745,0.5901936888694763,0.9995135068893433,0.9770244359970093,1.1526854038238525,1.1235523223876953,1.0412427186965942,1.1192207336425781,1.128190517425537,0.8655871152877808,1.0547040700912476,1.1170196533203125,1.0469460487365723,1.1645582914352417,1.1242480278015137,0.922605037689209,1.0910512208938599,0.9271140098571777,0.9467579126358032,0.9271714091300964,0.9741788506507874,0.9843527674674988,1.0942705869674683,1.125012993812561,1.0628914833068848,1.1141562461853027,1.1631277799606323,1.0104466676712036,1.108259677886963,1.0484330654144287,1.084368348121643,1.0769277811050415,1.094338059425354,1.0957560539245605,1.1903780698776245,0.9258242845535278,0.7910752892494202,0.7852736711502075,1.1034934520721436,1.013406753540039,0.9752762317657471,0.8970441818237305,0.9234469532966614,0.940506100654602,1.1627568006515503,0.9265759587287903,1.0009527206420898,0.9933035969734192,1.0664337873458862,0.9133699536323547,0.9216398000717163,0.8871428966522217,0.9442169666290283,1.1025605201721191,0.8484834432601929,1.0372083187103271,1.1237138509750366,1.0819789171218872,1.1250947713851929,1.1825926303863525,1.02464759349823
hair,1.035195231437683,1.0038444995880127,0.6642379760742188,0.0,0.6292712092399597,0.7297860383987427,0.8374993801116943,0.7781649827957153,1.0465866327285767,1.1447052955627441,0.9743474125862122,1.0067975521087646,0.7388672828674316,0.8961760401725769,0.9362390637397766,0.9315693974494934,0.9465203285217285,0.922339141368866,1.0547524690628052,1.0271679162979126,0.9148139953613281,0.6504929661750793,0.7803789973258972,0.7176390886306763,0.6912731528282166,1.1492128372192383,1.119581937789917,0.9125498533248901,1.0382195711135864,0.9149733781814575,0.8108980655670166,0.9121789932250977,1.0041669607162476,0.9454668164253235,1.1162880659103394,1.080661654472351,1.1264721155166626,0.9373588562011719,0.9979407787322998,0.9844093322753906,1.0503201484680176,0.8237152695655823,0.639463484287262,0.9184607267379761,1.0958387851715088,1.1471554040908813,1.1615145206451416,1.109480857849121,1.0756418704986572,1.0290483236312866,1.0406200885772705,1.0466309785842896,1.0991778373718262,1.0836472511291504,1.0189447402954102,1.1511223316192627,1.0475093126296997,1.0971758365631104,1.040474772453308,0.9646846652030945,1.107862114906311,1.1505674123764038,1.165215253829956,1.1012141704559326,1.125356674194336,1.0920103788375854,1.1048098802566528
arm,1.2418599128723145,1.2419313192367554,0.9307303428649902,0.6292712092399597,0.0,0.6077030897140503,0.7804878354072571,0.8125832676887512,1.1464953422546387,1.1810892820358276,0.8247573375701904,0.8640850186347961,0.5652064681053162,0.74658203125,0.8261260986328125,1.0867671966552734,0.8999778628349304,0.7535392045974731,1.051413655281067,0.8260254263877869,0.7593884468078613,0.4499533176422119,0.6095238924026489,0.5863507390022278,0.5647176504135132,1.3730130195617676,1.3169245719909668,0.693602979183197,0.9414289593696594,0.8047884702682495,0.7087273597717285,0.7496856451034546,0.816846489906311,1.1311619281768799,1.1928342580795288,1.0303919315338135,1.067691683769226,0.9126265645027161,0.8897174596786499,0.9328538179397583,0.9734286665916443,0.9766448736190796,0.9397041201591492,1.2423537969589233,1.1024160385131836,1.3198575973510742,1.3224583864212036,1.2936809062957764,1.1226810216903687,1.1463253498077393,0.8166482448577881,1.1650503873825073,1.1201859712600708,1.066114902496338,1.07958984375,1.2002978324890137,1.1272963285446167,1.1941251754760742,1.1379083395004272,0.8593064546585083,1.1787792444229126,1.2301253080368042,1.1063623428344727,1.244114637374878,0.9651737809181213,0.9108819961547852,1.0961724519729614
hand,1.0039894580841064,1.0480942726135254,0.6980242729187012,0.7297860383987427,0.6077030897140503,0.0,0.17696428298950195,0.28330421447753906,1.1754124164581299,1.0010069608688354,1.0680387020111084,1.0223851203918457,1.0069522857666016,1.0711286067962646,1.1622928380966187,1.0680994987487793,1.096914291381836,1.1677993535995483,1.0447331666946411,1.0502371788024902,1.0168532133102417,0.877026379108429,0.8244636654853821,0.9159971475601196,0.9223677515983582,0.973484218120575,0.9760815501213074,0.5212820172309875,0.7437765598297119,1.0450668334960938,0.9191027879714966,0.8649728298187256,0.8488821387290955,1.0082589387893677,1.0570255517959595,0.987581193447113,1.0704450607299805,0.8865143656730652,0.7702241539955139,1.0487511157989502,1.1332879066467285,0.8858216404914856,0.882591724395752,0.947529673576355,1.095288872718811,1.107406497001648,1.136886477470398,0.9778888821601868,0.6624414324760437,0.8396445512771606,1.0503997802734375,0.8679134249687195,0.8211032152175903,0.9764527678489685,1.0068029165267944,1.0091191530227661,1.0257482528686523,0.9431027173995972,1.0305736064910889,1.0217944383621216,0.9357370138168335,1.0548744201660156,1.0055354833602905,1.1399643421173096,1.0800950527191162,1.0462634563446045,1.076306939125061
finger,0.9381033778190613,0.8531076312065125,0.7307223081588745,0.8374993801116943,0.7804878354072571,0.17696428298950195,0.0,0.2107987403869629,1.0830492973327637,0.8534829616546631,1.1054600477218628,1.0773205757141113,1.1142821311950684,1.199985146522522,1.2458229064941406,1.0462738275527954,1.1047033071517944,1.265371322631836,1.0673466920852661,1.1202446222305298,1.1137522459030151,1.0363255739212036,0.9820199608802795,1.1012426614761353,1.0304948091506958,0.9165897369384766,1.0288920402526855,0.5644403100013733,0.7710070610046387,1.1679035425186157,0.9943740963935852,0.8715648055076599,0.8039395213127136,1.0486505031585693,1.086739420890808,1.06854248046875,1.0170904397964478,0.9061039686203003,0.6986057758331299,1.1789486408233643,1.2253177165985107,0.8023979663848877,0.8519361019134521,0.8274667859077454,1.0150177478790283,0.9478575587272644,0.9958280920982361,0.7521718740463257,0.5332192182540894,0.6793392896652222,0.984079122543335,0.8866565227508545,0.7460415363311768,0.8637901544570923,0.9430187344551086,0.8932965993881226,0.9159141778945923,0.7957954406738281,0.8974660634994507,1.1244593858718872,0.7979831695556641,0.9235198497772217,0.9828233122825623,1.110785961151123,1.0226339101791382,1.0884190797805786,1.0591176748275757
toe,0.8998883366584778,0.6778110861778259,0.5901936888694763,0.7781649827957153,0.8125832676887512,0.28330421447753906,0.2107987403869629,0.0,1.0321433544158936,0.8801230788230896,1.1391656398773193,1.2366559505462646,1.1046016216278076,1.2044968605041504,1.225388765335083,1.0051846504211426,1.14691960811615,1.315365195274353,1.1267039775848389,1.2883878946304321,1.2275980710983276,1.0400102138519287,1.1014552116394043,1.0546094179153442,0.939569890499115,0.661497175693512,0.806593656539917,0.43975210189819336,0.7501394152641296,1.1541869640350342,0.9997308254241943,0.9198101758956909,0.9716017246246338,1.0704923868179321,1.205441951751709,1.1724133491516113,1.1371238231658936,1.1272486448287964,1.0432813167572021,1.2295877933502197,1.2755126953125,0.8606055974960327,0.8201383352279663,0.7811985015869141,1.1777989864349365,0.9083467721939087,0.9491043090820312,0.6637290716171265,0.6143181920051575,0.6273404359817505,1.0966609716415405,0.9241347312927246,0.8991429209709167,0.9249948859214783,1.0126670598983765,0.9253753423690796,0.9410175085067749,0.7026649117469788,0.8818773031234741,1.174712061882019,0.7157167792320251,0.969508707523346,1.0795849561691284,1.0974282026290894,1.1936876773834229,1.2579612731933594,0.9647165536880493
lamp,0.9931718111038208,0.8790068626403809,0.9995135068893433,1.0465866327285767,1.1464953422546387,1.1754124164581299,1.0830492973327637,1.0321433544158936,0.0,0.8375425934791565,1.0978538990020752,1.1336575746536255,1.2433916330337524,1.2458570003509521,1.2496161460876465,0.543735682964325,0.7813253402709961,1.0176060199737549,1.0070216655731201,1.0586954355239868,1.0515516996383667,1.2110257148742676,1.3278907537460327,1.263606309890747,1.1261963844299316,0.925736129283905,1.0641424655914307,1.1712532043457031,1.0702863931655884,1.259906530380249,1.116662621498108,1.1864246129989624,1.0743657350540161,1.1659470796585083,1.2024955749511719,1.21641206741333,1.003938913345337,1.2115031480789185,1.0708562135696411,0.9836368560791016,1.2687216997146606,0.7838545441627502,0.9460869431495667,0.7401787638664246,0.7579174041748047,0.5430124402046204,0.5400921106338501,0.7288106083869934,0.8079246282577515,0.7234872579574585,0.8950360417366028,0.9037509560585022,1.2292293310165405,0.9712427854537964,1.0774041414260864,1.0773696899414062,1.078973650932312,0.9849830269813538,0.9653654098510742,1.0493080615997314,0.9895428419113159,0.9252445697784424,1.1182751655578613,1.0114814043045044,1.0260034799575806,1.3096239566802979,0.9233184456825256
drawer,0.9331958293914795,0.7620284557342529,0.9770244359970093,1.1447052955627441,1.1810892820358276,1.0010069608688354,0.8534829616546631,0.8801230788230896,0.8375425934791565,0.0,1.043712854385376,1.1447665691375732,1.1738872528076172,1.1867139339447021,1.048240303993225,0.7252362966537476,0.9609178304672241,1.0977909564971924,0.7896236777305603,1.2385573387145996,1.1226763725280762,1.257595419883728,1.218277931213379,1.2495863437652588,1.0995712280273438,0.7853314280509949,0.9023714065551758,1.099090814590454,1.0786460638046265,1.173586368560791,0.978411078453064,1.0160408020019531,1.016330599784851,1.1499475240707397,1.1965055465698242,1.0712918043136597,0.7513880729675293,1.0609561204910278,1.0309926271438599,1.0271456241607666,1.146389365196228,0.7747931480407715,0.9672071933746338,0.7612956762313843,0.8893540501594543,0.7652475833892822,0.8747517466545105,0.6995052695274353,0.6948970556259155,0.6915377378463745,0.9187147617340088,0.9272297620773315,0.9306544065475464,1.017954707145691,1.1753976345062256,1.0366272926330566,0.9680323600769043,0.904493510723114,0.9351480007171631,1.051702857017517,0.9026910066604614,1.0110887289047241,1.1280144453048706,1.020392656326294,1.2253854274749756,1.2344961166381836,0.8443564176559448
