,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,shirt,bib,blanket,pillow,towel,napkin,toy,box,book,hat,crayon,ball,plant,plate,bowl,bottle,cup,bucket
hair,0.0,0.7309879064559937,0.7416051626205444,0.7837970852851868,0.7563603520393372,1.154805064201355,0.9724711179733276,0.9785672426223755,0.8213223218917847,0.8824971914291382,0.9094514846801758,0.6647850871086121,0.8049928545951843,0.8728670477867126,0.9806720018386841,1.0987571477890015,1.1573599576950073,1.1099882125854492,1.1371740102767944,1.0234686136245728,0.6114324331283569,1.1177653074264526,1.062387228012085,1.039046049118042,1.1119064092636108,1.2831999063491821,1.157766580581665,1.267799973487854,1.2690033912658691
arm,0.7309879064559937,0.0,0.43820321559906006,0.7690507769584656,0.8643587231636047,1.214547038078308,0.713516891002655,0.7137598991394043,0.5851538777351379,0.6187617778778076,0.8731450438499451,0.46397268772125244,0.5690803527832031,0.6499814987182617,0.7326351404190063,0.8767095804214478,0.9563050866127014,1.0453319549560547,1.0515607595443726,0.9387559294700623,1.0909020900726318,1.293182611465454,1.3010059595108032,1.3222886323928833,0.9962279796600342,1.282333254814148,1.2740663290023804,1.248152494430542,1.234649419784546
hand,0.7416051626205444,0.43820321559906006,0.0,0.23874115943908691,0.4158763885498047,1.2489757537841797,1.0855581760406494,1.1116931438446045,0.9949110746383667,1.0468215942382812,1.0651915073394775,0.877569317817688,0.8037809133529663,0.9979747533798218,0.9848957061767578,1.019095540046692,0.979387640953064,0.9972025752067566,1.1016714572906494,0.9582055807113647,0.955477774143219,1.0312656164169312,1.08774733543396,1.1444398164749146,1.021419882774353,1.167252779006958,1.2042262554168701,1.1276017427444458,1.1784393787384033
finger,0.7837970852851868,0.7690507769584656,0.23874115943908691,0.0,0.09523224830627441,1.193837285041809,1.32586669921875,1.3962371349334717,1.2227741479873657,1.3127059936523438,1.1358554363250732,1.1219375133514404,1.1350233554840088,1.2613270282745361,1.17573881149292,1.1506949663162231,1.0232011079788208,1.1975412368774414,1.2273619174957275,1.1653531789779663,0.8722938299179077,0.6593865156173706,0.8536324501037598,0.8942389488220215,1.133671522140503,1.1732228994369507,1.074263095855713,1.0398979187011719,1.2482733726501465
toe,0.7563603520393372,0.8643587231636047,0.4158763885498047,0.09523224830627441,0.0,1.1742737293243408,1.3772826194763184,1.4557100534439087,1.242617130279541,1.3559309244155884,1.1557176113128662,1.1615599393844604,1.2052747011184692,1.3077822923660278,1.1855967044830322,1.149789571762085,1.0333160161972046,1.2563260793685913,1.2877336740493774,1.2562013864517212,0.7949736714363098,0.6730222702026367,0.7375826835632324,0.8459742069244385,1.2151141166687012,1.2003265619277954,1.0334175825119019,1.033941626548767,1.2705448865890503
lamp,1.154805064201355,1.214547038078308,1.2489757537841797,1.193837285041809,1.1742737293243408,0.0,0.9590561985969543,1.0445053577423096,1.1432836055755615,1.1489596366882324,0.7635623216629028,1.1619471311569214,1.2492674589157104,1.235335350036621,1.1481318473815918,1.1168714761734009,1.0112110376358032,1.0990687608718872,1.1302974224090576,1.114181399345398,1.025055170059204,0.9584259986877441,0.9336600303649902,0.8010584115982056,1.0945817232131958,0.9358857870101929,0.8876802921295166,0.9029549360275269,1.025696873664856
chair,0.9724711179733276,0.713516891002655,1.0855581760406494,1.32586669921875,1.3772826194763184,0.9590561985969543,0.0,0.2717514634132385,0.2836794853210449,0.3139975070953369,0.5594456195831299,0.693536639213562,0.7418341636657715,0.5443456172943115,0.5602568984031677,0.7700216174125671,0.9921963214874268,0.9255234003067017,0.7833166122436523,0.8526235818862915,1.168627142906189,1.4476335048675537,1.3977165222167969,1.23939847946167,0.9894119501113892,1.1432996988296509,1.192916750907898,1.1954758167266846,0.9891895651817322
table,0.9785672426223755,0.7137598991394043,1.1116931438446045,1.3962371349334717,1.4557100534439087,1.0445053577423096,0.2717514634132385,0.0,0.3815370798110962,0.32950079441070557,0.6717287302017212,0.6057410836219788,0.6213986277580261,0.46839451789855957,0.6402295827865601,0.7702020406723022,0.9138120412826538,0.8940727710723877,0.7595030665397644,0.7511164546012878,1.1927329301834106,1.4269037246704102,1.3840938806533813,1.2340806722640991,0.7314683198928833,1.0108839273452759,1.1711039543151855,1.1650185585021973,0.9764014482498169
couch,0.8213223218917847,0.5851538777351379,0.9949110746383667,1.2227741479873657,1.242617130279541,1.1432836055755615,0.2836794853210449,0.3815370798110962,0.0,0.2910881042480469,0.588974118232727,0.5739352703094482,0.6898260116577148,0.4424881935119629,0.4697209596633911,0.7531261444091797,0.9995036125183105,0.969243586063385,0.815623939037323,0.883054792881012,1.068687081336975,1.4130332469940186,1.3244242668151855,1.2946394681930542,1.027773141860962,1.2573755979537964,1.2696483135223389,1.291310429573059,1.1285979747772217
bed,0.8824971914291382,0.6187617778778076,1.0468215942382812,1.3127059936523438,1.3559309244155884,1.1489596366882324,0.3139975070953369,0.32950079441070557,0.2910881042480469,0.0,0.6123436093330383,0.53598952293396,0.49927544593811035,0.16061925888061523,0.35166430473327637,0.6591002941131592,0.9623183608055115,0.8353004455566406,0.8412455916404724,0.7767646312713623,1.112562894821167,1.4005988836288452,1.3134886026382446,1.3369081020355225,0.9279602766036987,1.197127103805542,1.2992353439331055,1.307020902633667,1.057653546333313
window,0.9094514846801758,0.8731450438499451,1.0651915073394775,1.1358554363250732,1.1557176113128662,0.7635623216629028,0.5594456195831299,0.6717287302017212,0.588974118232727,0.6123436093330383,0.0,0.8568413257598877,1.0214717388153076,0.7788994908332825,0.7827690839767456,0.811820387840271,0.8890072703361511,1.1227352619171143,1.0059595108032227,1.0265166759490967,1.161067008972168,1.1686803102493286,1.2359930276870728,0.9785971641540527,1.1069735288619995,1.1982625722885132,1.125998616218567,1.1612763404846191,1.1726632118225098
shirt,0.6647850871086121,0.46397268772125244,0.877569317817688,1.1219375133514404,1.1615599393844604,1.1619471311569214,0.693536639213562,0.6057410836219788,0.5739352703094482,0.53598952293396,0.8568413257598877,0.0,0.32265281677246094,0.5100853443145752,0.7530292272567749,0.8886151313781738,1.0714658498764038,1.009362816810608,1.0400224924087524,0.8594415187835693,0.9513193368911743,1.3570767641067505,1.253210425376892,1.2585139274597168,0.9568697810173035,1.2171005010604858,1.239936113357544,1.2414838075637817,1.15964937210083
bib,0.8049928545951843,0.5690803527832031,0.8037809133529663,1.1350233554840088,1.2052747011184692,1.2492674589157104,0.7418341636657715,0.6213986277580261,0.6898260116577148,0.49927544593811035,1.0214717388153076,0.32265281677246094,0.0,0.3499133586883545,0.5573886036872864,0.6689582467079163,0.8292897939682007,0.7476905584335327,0.8901636600494385,0.6595878005027771,0.9115447402000427,1.358905553817749,1.2633638381958008,1.3094322681427002,0.8114478588104248,1.1246600151062012,1.2111828327178955,1.2057324647903442,0.9924712181091309
blanket,0.8728670477867126,0.6499814987182617,0.9979747533798218,1.2613270282745361,1.3077822923660278,1.235335350036621,0.5443456172943115,0.46839451789855957,0.4424881935119629,0.16061925888061523,0.7788994908332825,0.5100853443145752,0.3499133586883545,0.0,0.21868717670440674,0.44577205181121826,0.7933284640312195,0.8385184407234192,0.884956955909729,0.7991397976875305,0.9759473204612732,1.2934750318527222,1.2515671253204346,1.3211908340454102,0.9737029671669006,1.2010818719863892,1.2942917346954346,1.2826275825500488,1.038968563079834
pillow,0.9806720018386841,0.7326351404190063,0.9848957061767578,1.17573881149292,1.1855967044830322,1.1481318473815918,0.5602568984031677,0.6402295827865601,0.4697209596633911,0.35166430473327637,0.7827690839767456,0.7530292272567749,0.5573886036872864,0.21868717670440674,0.0,0.37247300148010254,0.631864607334137,0.9179776906967163,0.8003309369087219,0.8763962984085083,0.902195930480957,1.2612380981445312,1.1552257537841797,1.2612299919128418,1.058958649635315,1.106549859046936,1.197163701057434,1.1225759983062744,0.946699321269989
towel,1.0987571477890015,0.8767095804214478,1.019095540046692,1.1506949663162231,1.149789571762085,1.1168714761734009,0.7700216174125671,0.7702020406723022,0.7531261444091797,0.6591002941131592,0.811820387840271,0.8886151313781738,0.6689582467079163,0.44577205181121826,0.37247300148010254,0.0,0.1839609146118164,1.109967827796936,0.9054005742073059,1.0016041994094849,0.8975838422775269,1.1336969137191772,1.2267217636108398,1.1780959367752075,1.0599756240844727,1.0908068418502808,1.106937050819397,1.1042753458023071,0.9892436861991882
napkin,1.1573599576950073,0.9563050866127014,0.979387640953064,1.0232011079788208,1.0333160161972046,1.0112110376358032,0.9921963214874268,0.9138120412826538,0.9995036125183105,0.9623183608055115,0.8890072703361511,1.0714658498764038,0.8292897939682007,0.7933284640312195,0.631864607334137,0.1839609146118164,0.0,1.2030596733093262,0.9352692365646362,1.024462103843689,0.9509753584861755,1.022966980934143,1.1298041343688965,1.085239291191101,0.9004387259483337,0.9234267473220825,0.9817506074905396,0.9533534049987793,0.988541305065155
toy,1.1099882125854492,1.0453319549560547,0.9972025752067566,1.1975412368774414,1.2563260793685913,1.0990687608718872,0.9255234003067017,0.8940727710723877,0.969243586063385,0.8353004455566406,1.1227352619171143,1.009362816810608,0.7476905584335327,0.8385184407234192,0.9179776906967163,1.109967827796936,1.2030596733093262,0.0,0.6704143285751343,0.6905264258384705,0.9445944428443909,1.0228135585784912,0.8068063855171204,1.1579104661941528,0.9787416458129883,0.9741936922073364,0.8896516561508179,0.9159812927246094,0.6162644028663635
box,1.1371740102767944,1.0515607595443726,1.1016714572906494,1.2273619174957275,1.2877336740493774,1.1302974224090576,0.7833166122436523,0.7595030665397644,0.815623939037323,0.8412455916404724,1.0059595108032227,1.0400224924087524,0.8901636600494385,0.884956955909729,0.8003309369087219,0.9054005742073059,0.9352692365646362,0.6704143285751343,0.0,0.5175103545188904,1.0528823137283325,1.1181890964508057,1.1581979990005493,1.1332826614379883,1.0141433477401733,0.9552475810050964,1.0047240257263184,0.9313907027244568,0.6531137824058533
book,1.0234686136245728,0.9387559294700623,0.9582055807113647,1.1653531789779663,1.2562013864517212,1.114181399345398,0.8526235818862915,0.7511164546012878,0.883054792881012,0.7767646312713623,1.0265166759490967,0.8594415187835693,0.6595878005027771,0.7991397976875305,0.8763962984085083,1.0016041994094849,1.024462103843689,0.6905264258384705,0.5175103545188904,0.0,1.1069815158843994,1.1222137212753296,1.1410839557647705,1.0941131114959717,0.9306386709213257,1.0547547340393066,1.1019998788833618,1.0921223163604736,0.9146745800971985
hat,0.6114324331283569,1.0909020900726318,0.955477774143219,0.8722938299179077,0.7949736714363098,1.025055170059204,1.168627142906189,1.1927329301834106,1.068687081336975,1.112562894821167,1.161067008972168,0.9513193368911743,0.9115447402000427,0.9759473204612732,0.902195930480957,0.8975838422775269,0.9509753584861755,0.9445944428443909,1.0528823137283325,1.1069815158843994,0.0,0.919935405254364,0.7115263938903809,0.9807608127593994,1.150517225265503,1.02632737159729,0.9885123372077942,0.9314129948616028,0.8744279146194458
crayon,1.1177653074264526,1.293182611465454,1.0312656164169312,0.6593865156173706,0.6730222702026367,0.9584259986877441,1.4476335048675537,1.4269037246704102,1.4130332469940186,1.4005988836288452,1.1686803102493286,1.3570767641067505,1.358905553817749,1.2934750318527222,1.2612380981445312,1.1336969137191772,1.022966980934143,1.0228135585784912,1.1181890964508057,1.1222137212753296,0.919935405254364,0.0,0.6261712312698364,0.6131393909454346,1.1961627006530762,1.0839765071868896,0.8585650324821472,0.9514474272727966,1.0673390626907349
ball,1.062387228012085,1.3010059595108032,1.08774733543396,0.8536324501037598,0.7375826835632324,0.9336600303649902,1.3977165222167969,1.3840938806533813,1.3244242668151855,1.3134886026382446,1.2359930276870728,1.253210425376892,1.2633638381958008,1.2515671253204346,1.1552257537841797,1.2267217636108398,1.1298041343688965,0.8068063855171204,1.1581979990005493,1.1410839557647705,0.7115263938903809,0.6261712312698364,0.0,0.7936044931411743,1.1336400508880615,0.9589037895202637,0.765273928642273,0.8399083614349365,0.9849673509597778
plant,1.039046049118042,1.3222886323928833,1.1444398164749146,0.8942389488220215,0.8459742069244385,0.8010584115982056,1.23939847946167,1.2340806722640991,1.2946394681930542,1.3369081020355225,0.9785971641540527,1.2585139274597168,1.3094322681427002,1.3211908340454102,1.2612299919128418,1.1780959367752075,1.085239291191101,1.1579104661941528,1.1332826614379883,1.0941131114959717,0.9807608127593994,0.6131393909454346,0.7936044931411743,0.0,1.1870912313461304,1.0359288454055786,0.7343437075614929,0.8753801584243774,1.0636324882507324
plate,1.1119064092636108,0.9962279796600342,1.021419882774353,1.133671522140503,1.2151141166687012,1.0945817232131958,0.9894119501113892,0.7314683198928833,1.027773141860962,0.9279602766036987,1.1069735288619995,0.9568697810173035,0.8114478588104248,0.9737029671669006,1.058958649635315,1.0599756240844727,0.9004387259483337,0.9787416458129883,1.0141433477401733,0.9306386709213257,1.150517225265503,1.1961627006530762,1.1336400508880615,1.1870912313461304,0.0,0.4129805564880371,1.093424916267395,0.944336473941803,0.8941102027893066
bowl,1.2831999063491821,1.282333254814148,1.167252779006958,1.1732228994369507,1.2003265619277954,0.9358857870101929,1.1432996988296509,1.0108839273452759,1.2573755979537964,1.197127103805542,1.1982625722885132,1.2171005010604858,1.1246600151062012,1.2010818719863892,1.106549859046936,1.0908068418502808,0.9234267473220825,0.9741936922073364,0.9552475810050964,1.0547547340393066,1.02632737159729,1.0839765071868896,0.9589037895202637,1.0359288454055786,0.4129805564880371,0.0,0.8361133933067322,0.4407869577407837,0.3732151985168457
bottle,1.157766580581665,1.2740663290023804,1.2042262554168701,1.074263095855713,1.0334175825119019,0.8876802921295166,1.192916750907898,1.1711039543151855,1.2696483135223389,1.2992353439331055,1.125998616218567,1.239936113357544,1.2111828327178955,1.2942917346954346,1.197163701057434,1.106937050819397,0.9817506074905396,0.8896516561508179,1.0047240257263184,1.1019998788833618,0.9885123372077942,0.8585650324821472,0.765273928642273,0.7343437075614929,1.093424916267395,0.8361133933067322,0.0,0.5074287056922913,0.6673021912574768
