subject_id,threshold_min_subjects,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00560001,27,126,126,0,0.9691849439082262,0.30345171227085993,0.040061235427856445,1.6255451440811157
