,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,shirt,bib,blanket,pillow,towel,napkin,toy,box,book,hat,crayon,ball,plant,plate,bowl,bottle,cup,bucket
hair,0.0,0.6298887729644775,0.7818353176116943,0.9143751859664917,0.9128021001815796,1.221951961517334,1.0407036542892456,1.0085242986679077,0.7712210416793823,0.8601278066635132,0.8447999954223633,0.5815109610557556,0.7334697246551514,0.8488204479217529,0.9448282122612,1.1377334594726562,1.2462249994277954,1.1298102140426636,1.110723853111267,0.9708106517791748,0.9449921250343323,1.2086223363876343,1.2064290046691895,1.13370943069458,1.2373696565628052,1.2735986709594727,1.2060511112213135,1.325980544090271,1.3075320720672607
arm,0.6298887729644775,0.0,0.498862624168396,0.8022147417068481,0.7768253087997437,1.255908727645874,0.9538702368736267,0.7609341144561768,0.5991952419281006,0.6198042631149292,0.7372419834136963,0.4306211471557617,0.6725009679794312,0.7176965475082397,0.801246166229248,1.0740513801574707,1.1444987058639526,1.081990122795105,1.0293571949005127,0.9023221135139465,1.287053108215332,1.2731696367263794,1.2840293645858765,1.28935968875885,1.2119414806365967,1.2623571157455444,1.2110590934753418,1.273771047592163,1.2497518062591553
hand,0.7818353176116943,0.498862624168396,0.0,0.29967010021209717,0.3934568166732788,1.2167153358459473,1.117873191833496,1.106715440750122,1.0057438611984253,1.0841271877288818,1.079420566558838,0.8763650059700012,0.8574650883674622,1.004078984260559,0.9703329205513,1.0349388122558594,1.0591185092926025,0.9379522800445557,1.1637580394744873,0.9504384994506836,1.153740406036377,1.0345914363861084,1.139169692993164,1.1470502614974976,1.1555360555648804,1.1371159553527832,1.175193428993225,1.1185493469238281,1.242432951927185
finger,0.9143751859664917,0.8022147417068481,0.29967010021209717,0.0,0.1338275671005249,1.1811312437057495,1.291855812072754,1.3374135494232178,1.3002772331237793,1.3860398530960083,1.2522776126861572,1.110036015510559,1.1333225965499878,1.2889301776885986,1.1337889432907104,1.1918960809707642,1.1186528205871582,1.185132384300232,1.3013558387756348,1.193716049194336,0.9344981908798218,0.5558745265007019,0.8208510875701904,1.0136682987213135,1.1545010805130005,1.1703170537948608,1.0849002599716187,1.093240737915039,1.2650541067123413
toe,0.9128021001815796,0.7768253087997437,0.3934568166732788,0.1338275671005249,0.0,1.088602900505066,1.2665889263153076,1.3448721170425415,1.2849191427230835,1.370877742767334,1.2794690132141113,1.1209843158721924,1.162306547164917,1.283942699432373,1.1036916971206665,1.1072794198989868,1.071823000907898,1.1924493312835693,1.2525595426559448,1.2226409912109375,0.8812496066093445,0.6515465378761292,0.8029581308364868,0.9700079560279846,1.1873548030853271,1.1537225246429443,1.0256582498550415,1.0490307807922363,1.1840848922729492
lamp,1.221951961517334,1.255908727645874,1.2167153358459473,1.1811312437057495,1.088602900505066,0.0,0.8488138914108276,1.0563158988952637,1.2221125364303589,1.180355429649353,0.9271451830863953,1.207942247390747,1.1097955703735352,1.1238324642181396,1.1344006061553955,1.0144456624984741,0.9611872434616089,0.8993442058563232,1.0335770845413208,1.0353935956954956,0.804357647895813,1.0051062107086182,0.7692476511001587,0.6694475412368774,0.7771241664886475,0.7521002292633057,0.7953881025314331,0.7739952206611633,0.777693510055542
chair,1.0407036542892456,0.9538702368736267,1.117873191833496,1.291855812072754,1.2665889263153076,0.8488138914108276,0.0,0.6241937279701233,0.5774512887001038,0.5500044822692871,0.6098698973655701,0.9179155230522156,0.9860155582427979,0.6194588541984558,0.6888062357902527,0.8187283277511597,0.8815171122550964,0.9530335664749146,0.8296012282371521,0.8604528307914734,0.9586952924728394,1.3148024082183838,1.3211123943328857,1.0752980709075928,0.9153921008110046,0.8901031613349915,0.9825529456138611,0.9282815456390381,0.8000969290733337
table,1.0085242986679077,0.7609341144561768,1.106715440750122,1.3374135494232178,1.3448721170425415,1.0563158988952637,0.6241937279701233,0.0,0.587123692035675,0.35413992404937744,0.5615582466125488,0.7013607025146484,0.8058997392654419,0.47033095359802246,0.8583186864852905,0.8203355669975281,0.8226830959320068,0.8933289051055908,0.9102118611335754,0.7923880815505981,1.1663105487823486,1.3023253679275513,1.206782579421997,1.1276212930679321,0.6556230187416077,0.8605372905731201,0.9817683696746826,0.9785484075546265,0.9774391055107117
couch,0.7712210416793823,0.5991952419281006,1.0057438611984253,1.3002772331237793,1.2849191427230835,1.2221125364303589,0.5774512887001038,0.587123692035675,0.0,0.17015427350997925,0.5990173816680908,0.5117622017860413,0.6814701557159424,0.2773240804672241,0.30122649669647217,0.7482870221138,0.9423859119415283,1.0126266479492188,0.8424088954925537,0.8560795187950134,1.095282793045044,1.4732110500335693,1.3433526754379272,1.2749897241592407,1.179713249206543,1.1727179288864136,1.2546463012695312,1.292030692100525,1.112890362739563
bed,0.8601278066635132,0.6198042631149292,1.0841271877288818,1.3860398530960083,1.370877742767334,1.180355429649353,0.5500044822692871,0.35413992404937744,0.17015427350997925,0.0,0.47411495447158813,0.523822546005249,0.6607946157455444,0.1859344244003296,0.4433351755142212,0.6714909672737122,0.8341536521911621,1.004421353340149,0.8173205852508545,0.8016571402549744,1.1436161994934082,1.4846861362457275,1.3746752738952637,1.2780386209487915,1.0689266920089722,1.1145329475402832,1.213462233543396,1.2641289234161377,1.0870870351791382
