,rooster,bird,fish,frog,alligator,owl,cat,dog,face,hair,arm,hand,leg,foot,finger,toe,tooth,ear,nose,stroller,motorcycle,car,lamp,chair,bench,drawer,ladder,window,door,closet,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,sprinkler,clock,ball,balloon,pumpkin,egg,orange,apple,hat,slipper,watch,nail,glasses,necklace,carrot,vacuum,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,bottle,cup,can,belt,radio,basket,bucket,tape,bowl,plate,pickle,banana,melon,bread,cracker,pizza,hamburger,muffin,glass,tray,box,book,paper,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,jacket,sweater,shirt,jeans,pants,shorts
rooster,0.0,0.6247392296791077,0.681267499923706,0.5257211327552795,0.7248640656471252,0.6815351247787476,0.9235630035400391,0.5970631241798401,1.0943706035614014,0.9989557266235352,1.1502037048339844,1.029624104499817,1.0364757776260376,0.8871977925300598,1.0403295755386353,1.0063742399215698,0.9766216278076172,0.9388906359672546,1.0367697477340698,0.9719418287277222,0.8646392226219177,0.9255833625793457,0.9566713571548462,1.0457401275634766,1.0632903575897217,1.0740554332733154,1.0359628200531006,1.1443531513214111,1.087350606918335,1.0495274066925049,1.0786148309707642,1.014168620109558,1.160043716430664,1.268000602722168,1.177796483039856,1.1751351356506348,1.235034465789795,1.1280937194824219,1.285876750946045,1.3287413120269775,0.8904361724853516,0.9880316853523254,0.996555507183075,0.9841419458389282,0.7839391827583313,0.9648283123970032,0.9593662619590759,0.9396498799324036,0.857390820980072,0.9604794383049011,0.9859249591827393,1.021891713142395,1.0046502351760864,0.9649598598480225,0.9575878977775574,0.9162382483482361,0.7916319370269775,0.7940287590026855,0.8379302024841309,0.9013675451278687,0.8575668334960938,1.0176290273666382,1.0049829483032227,0.9912612438201904,0.6888988614082336,0.5417201519012451,0.9841577410697937,0.9931702613830566,1.0050339698791504,1.0786980390548706,0.9629883766174316,0.8670064210891724,0.9915047287940979,1.0400054454803467,1.0382874011993408,1.0113707780838013,0.9322554469108582,0.9021544456481934,0.9442288279533386,0.8523097038269043,0.7599613666534424,0.7539635300636292,0.8786160945892334,0.8124820590019226,0.9403014779090881,1.1007106304168701,1.1024212837219238,0.9372426271438599,1.0580005645751953,0.9857571721076965,0.9380735158920288,0.9619600176811218,0.8976433277130127,0.8244349956512451,1.0087645053863525,0.7970178127288818,1.142256736755371,0.9357433319091797,0.8838619589805603,0.9837125539779663,0.8620119094848633,0.8651113510131836,1.1243101358413696,1.0015640258789062,1.162495732307434,1.0509767532348633,1.0017694234848022,1.1417322158813477,1.161339282989502,1.1578785181045532,1.1196510791778564,1.1180052757263184,1.103928565979004
bird,0.6247392296791077,0.0,0.3920935392379761,0.4366222023963928,1.0423628091812134,0.8504608273506165,0.9709211587905884,1.1402218341827393,1.2670698165893555,1.2947120666503906,1.466688871383667,1.3509914875030518,1.212382197380066,0.8674700260162354,1.0226646661758423,0.9153432846069336,0.7045599222183228,1.034090518951416,1.042036771774292,1.2089697122573853,1.057268500328064,0.8522394895553589,0.675165593624115,1.1674997806549072,1.2436414957046509,1.002211093902588,1.2084336280822754,1.2340291738510132,1.1529096364974976,1.1950072050094604,1.2563658952713013,1.0833311080932617,1.3502705097198486,1.3872060775756836,1.3384852409362793,1.4344844818115234,1.127293586730957,0.8530754446983337,1.1496217250823975,1.2680561542510986,0.9435442686080933,0.717090368270874,0.7597934603691101,0.6764748096466064,0.7829975485801697,0.7901074886322021,0.6953084468841553,0.6578180193901062,0.6326276659965515,0.5804861783981323,0.6633788347244263,0.7091349363327026,0.8309019804000854,0.6662444472312927,0.8153355121612549,0.7822715640068054,0.5756833553314209,0.5784155130386353,0.5683274269104004,0.5453677177429199,0.5617386102676392,0.5813493728637695,0.48321300745010376,0.5037633776664734,0.7667821645736694,0.6416000723838806,0.6456688046455383,0.6958449482917786,0.6121227145195007,0.5160237550735474,0.7416768670082092,0.873015284538269,0.80023193359375,0.6744958162307739,0.6520538926124573,0.6497721672058105,0.6783004403114319,0.7234741449356079,1.0082447528839111,0.6806078553199768,1.0205377340316772,1.0247706174850464,1.2265539169311523,1.1644810438156128,1.431631326675415,1.2458019256591797,1.1161472797393799,0.6823028326034546,1.125048279762268,1.0189193487167358,0.7775723934173584,0.8930251002311707,0.7852272987365723,1.0711276531219482,1.3745440244674683,0.9284082055091858,1.2156165838241577,0.8013297319412231,1.0191088914871216,0.7636180520057678,0.6230169534683228,0.6352560520172119,1.262176513671875,1.3731684684753418,1.4321999549865723,1.3731470108032227,1.338913917541504,1.3856101036071777,1.4021327495574951,1.3965373039245605,1.3664510250091553,1.3573698997497559,1.2412307262420654
fish,0.681267499923706,0.3920935392379761,0.0,0.40336447954177856,0.9944080710411072,0.8036791086196899,0.9162998199462891,1.0924394130706787,1.2182588577270508,1.2683898210525513,1.3344554901123047,1.1277565956115723,1.0808554887771606,0.6658945679664612,0.736485481262207,0.6712965965270996,0.49084794521331787,0.7417953014373779,0.8486580848693848,1.330305576324463,1.1804813146591187,0.9465705752372742,0.7522904276847839,1.2975517511367798,1.2980575561523438,1.1521885395050049,1.3527055978775024,1.280184030532837,1.294677972793579,1.3090568780899048,1.4374611377716064,1.3001500368118286,1.438012719154358,1.398350715637207,1.3329918384552002,1.5021811723709106,1.2375720739364624,0.9980920553207397,1.2354129552841187,1.350351333618164,1.0547771453857422,0.7827097177505493,0.6733180284500122,0.6444198489189148,0.613844633102417,0.6796737313270569,0.5938878655433655,0.5222048759460449,0.589105486869812,0.48246997594833374,0.5388776063919067,0.5566977858543396,0.6569903492927551,0.6113718748092651,0.4840749502182007,0.9641304612159729,0.6264171004295349,0.6516279578208923,0.5965407490730286,0.6098300218582153,0.5902646780014038,0.5014510154724121,0.4648900032043457,0.4227548837661743,0.8673560619354248,0.7774635553359985,0.6924487352371216,0.7447344660758972,0.6731679439544678,0.5670810341835022,0.9159515500068665,1.0569676160812378,0.896905243396759,0.645648181438446,0.7097988128662109,0.6753959059715271,0.5157323479652405,0.6563342809677124,0.7740910649299622,0.542931079864502,0.7648829221725464,0.7499517798423767,1.0961893796920776,1.0649937391281128,1.3149535655975342,1.2811723947525024,1.353546380996704,0.8650332689285278,1.2490873336791992,0.9700039029121399,0.7156543731689453,0.6598352789878845,0.8938697576522827,1.168154001235962,1.2114578485488892,0.7835311889648438,1.1150895357131958,0.8860956430435181,1.1742826700210571,0.6727603077888489,0.6207116842269897,0.6218472123146057,1.2045674324035645,1.356847882270813,1.3672606945037842,1.3092477321624756,1.3521562814712524,1.3665763139724731,1.3929996490478516,1.3208619356155396,1.2437382936477661,1.2532565593719482,1.1334025859832764
frog,0.5257211327552795,0.4366222023963928,0.40336447954177856,0.0,0.7658470273017883,0.6501849293708801,1.1476401090621948,0.9980740547180176,1.13356351852417,1.1887059211730957,1.38737154006958,1.14566969871521,1.2868542671203613,0.7898721694946289,0.9478903412818909,0.8804461359977722,0.8292102217674255,0.9606106281280518,0.9548563361167908,1.1015905141830444,0.9493097066879272,1.0259276628494263,0.9256712198257446,1.2955913543701172,1.2371865510940552,0.9991279244422913,1.2597136497497559,1.3491116762161255,1.273160457611084,1.2716846466064453,1.2858189344406128,1.25455904006958,1.248708724975586,1.2801629304885864,1.3063637018203735,1.3210372924804688,1.2902235984802246,1.096628189086914,1.1810227632522583,1.2625000476837158,0.8446930646896362,0.824495792388916,0.7446420192718506,0.732835590839386,0.6596387624740601,0.7848758697509766,0.769778847694397,0.747979998588562,0.6799210906028748,0.7473483085632324,0.8443509340286255,0.90711510181427,0.8553342819213867,0.8864179849624634,0.7956518530845642,0.994152307510376,0.7484472990036011,0.5078203678131104,0.6678978204727173,0.7845967411994934,0.764419436454773,0.7858226299285889,0.7776802182197571,0.7389653325080872,0.8013325929641724,0.6303679347038269,0.9206299781799316,0.8676176071166992,0.9100192189216614,0.8991212844848633,0.8349487781524658,0.843898594379425,0.9025206565856934,0.5954076647758484,0.8345650434494019,0.7612111568450928,0.630724310874939,0.5777288675308228,0.7206972241401672,0.6958926320075989,0.7875552177429199,0.8098199963569641,0.9136877655982971,0.9737815856933594,1.1802188158035278,1.047947883605957,1.0599560737609863,0.7615587711334229,1.0464690923690796,1.038572072982788,0.8092193603515625,0.6215320229530334,0.43346112966537476,0.8040264844894409,1.0677591562271118,0.7791950106620789,1.0948058366775513,0.8107703924179077,1.0005896091461182,0.8774939775466919,0.8679576516151428,0.8747408986091614,1.127341389656067,1.2702271938323975,1.349800944328308,1.226319670677185,1.290088176727295,1.342097520828247,1.3520622253417969,1.3662681579589844,1.3160290718078613,1.3318700790405273,1.2452175617218018
alligator,0.7248640656471252,1.0423628091812134,0.9944080710411072,0.7658470273017883,0.0,0.8603435754776001,0.8343541622161865,0.49695634841918945,0.8860454559326172,0.8795373439788818,0.473476767539978,0.8535385131835938,0.9090431928634644,1.1994258165359497,1.2798223495483398,1.3746601343154907,1.3823469877243042,1.2539347410202026,1.294341802597046,0.8337059020996094,0.9680588245391846,1.1001397371292114,1.379962682723999,0.937102198600769,0.7108917832374573,1.0119885206222534,0.7958554029464722,0.8342318534851074,1.014357328414917,0.9292104244232178,0.88206946849823,1.039084792137146,0.5914111137390137,0.4945499897003174,0.6658259630203247,0.5527299642562866,0.7901309132575989,1.306923270225525,0.7249457836151123,0.7077689170837402,0.9980964064598083,1.2854362726211548,1.4971389770507812,1.5186736583709717,1.380340576171875,1.5023350715637207,1.5380223989486694,1.5585966110229492,1.4504164457321167,1.4631168842315674,1.5207730531692505,1.4889183044433594,1.3803703784942627,1.424976110458374,1.2578598260879517,1.210971474647522,1.402501106262207,1.0152316093444824,1.3537840843200684,1.3901447057724,1.331933617591858,1.43058443069458,1.4482570886611938,1.4834156036376953,0.9813247323036194,1.1511974334716797,1.5519672632217407,1.5540187358856201,1.4938228130340576,1.4479894638061523,1.3254797458648682,1.0308573246002197,1.4216628074645996,1.4459209442138672,1.5139036178588867,1.4111874103546143,1.4627844095230103,1.1395530700683594,1.1381328105926514,1.3896353244781494,0.7677180171012878,0.8594579696655273,0.7950737476348877,0.8630453944206238,0.7050901055335999,0.7260925769805908,0.908960223197937,1.1318553686141968,0.6874937415122986,0.7786739468574524,1.1597439050674438,1.1824580430984497,1.0885847806930542,0.8154336214065552,0.4479999542236328,0.9249699711799622,0.8400794267654419,1.0259031057357788,0.9364539384841919,1.1881197690963745,1.3000197410583496,1.2908928394317627,0.42673611640930176,0.6305298805236816,0.6018809676170349,0.5671756267547607,0.7801309823989868,0.6618967056274414,0.6352407932281494,0.6507516503334045,0.5763897895812988,0.6710599660873413,0.9347949624061584
owl,0.6815351247787476,0.8504608273506165,0.8036791086196899,0.6501849293708801,0.8603435754776001,0.0,0.6884591579437256,0.6257337331771851,0.9389587640762329,0.9806121587753296,1.2077187299728394,1.2274465560913086,1.2449111938476562,0.858227550983429,1.1517049074172974,1.0222692489624023,0.9888213872909546,1.0133323669433594,0.9221593141555786,0.8820565342903137,0.7802951335906982,0.8707634806632996,0.9795214533805847,1.1529054641723633,1.0710581541061401,1.1293284893035889,1.1215606927871704,1.093399167060852,1.1083985567092896,1.069023609161377,1.1042535305023193,1.0902092456817627,1.0627306699752808,0.9873405694961548,1.0003458261489868,1.1310631036758423,1.2062028646469116,1.1588317155838013,1.1216285228729248,1.2362329959869385,1.071165919303894,0.9020941257476807,0.9692644476890564,0.9812002182006836,0.8780468106269836,1.0082249641418457,1.0110621452331543,0.9509465098381042,0.8407173156738281,0.8942203521728516,0.9430202841758728,0.9664579629898071,0.871410608291626,1.0104398727416992,1.065752387046814,1.1452414989471436,0.9525434970855713,1.055751085281372,1.016151785850525,1.0874594449996948,1.099884271621704,1.1359554529190063,1.0370696783065796,1.0335482358932495,0.8300191164016724,0.73139488697052,1.0083911418914795,1.026316523551941,1.0256361961364746,1.0434534549713135,0.8485355973243713,0.837688684463501,1.065531849861145,0.9256489872932434,1.0908403396606445,1.0557959079742432,1.0009084939956665,0.9413961172103882,1.0183117389678955,0.879562497138977,0.7727519273757935,0.608364999294281,1.0126235485076904,0.9078201651573181,1.0985561609268188,1.2371752262115479,1.1171278953552246,1.0351544618606567,1.137763261795044,1.0282140970230103,1.2093669176101685,0.9742287397384644,0.822771430015564,0.7531378269195557,1.0673209428787231,0.9306144714355469,1.1390407085418701,0.917896032333374,0.9752325415611267,0.8822579979896545,0.8754934072494507,0.9376093745231628,0.8781619668006897,0.9660295844078064,0.970673680305481,0.9343777894973755,0.9982011318206787,1.0680434703826904,1.1057584285736084,1.050257921218872,1.0537433624267578,1.1039315462112427,1.105318546295166
cat,0.9235630035400391,0.9709211587905884,0.9162998199462891,1.1476401090621948,0.8343541622161865,0.6884591579437256,0.0,0.5106855630874634,0.9011901617050171,0.8609050512313843,0.7823857069015503,1.023956298828125,0.8301326036453247,0.9344482421875,1.0732386112213135,1.074089527130127,1.0006437301635742,0.9726811647415161,0.9885221719741821,1.0259203910827637,0.9266780614852905,0.9163872599601746,0.997433066368103,0.9379929304122925,0.9232128262519836,1.143956184387207,0.9554998278617859,0.7168183922767639,0.7908822298049927,0.8048027753829956,0.9314069151878357,0.9970635771751404,0.9548724293708801,0.8201168775558472,0.802598237991333,0.9579708576202393,0.745457649230957,1.0712227821350098,0.9410862922668457,0.9832570552825928,1.0814757347106934,1.0377752780914307,1.2174102067947388,1.1452486515045166,1.163037657737732,1.2125976085662842,1.173555850982666,1.1506388187408447,1.0725126266479492,1.0178608894348145,0.9974890947341919,1.0111238956451416,0.9532024264335632,0.8868057131767273,0.9706223607063293,1.1049307584762573,1.0984461307525635,1.2117393016815186,1.1514434814453125,1.1149060726165771,1.1077847480773926,1.1297993659973145,1.0365383625030518,1.0887997150421143,1.0279436111450195,1.1918014287948608,1.1662365198135376,1.2696738243103027,1.0487607717514038,0.8796634674072266,1.2017486095428467,1.217063307762146,1.3171967267990112,1.3358389139175415,1.2332971096038818,1.217752456665039,1.142570972442627,1.2046986818313599,1.2504017353057861,1.0849549770355225,0.9544489979743958,0.8810216188430786,1.1671733856201172,0.9454856514930725,1.0585176944732666,1.1967277526855469,1.2518742084503174,1.326890230178833,1.153331995010376,0.8684466481208801,1.2892357110977173,1.3305693864822388,1.4055482149124146,1.1414732933044434,1.0415984392166138,1.119936466217041,1.1203933954238892,1.1309720277786255,1.1825647354125977,0.9301586151123047,0.9814574718475342,1.0203852653503418,0.8208826780319214,0.8867720365524292,0.7744961380958557,0.883840024471283,0.8437169194221497,0.8040078282356262,0.855435848236084,0.687652051448822,0.7436192035675049,0.7308304309844971,0.8650890588760376
dog,0.5970631241798401,1.1402218341827393,1.0924394130706787,0.9980740547180176,0.49695634841918945,0.6257337331771851,0.5106855630874634,0.0,0.7517545223236084,0.7037275433540344,0.6167920231819153,0.7931493520736694,0.8625755310058594,0.9196964502334595,1.085435152053833,1.1050101518630981,1.2449578046798706,1.0286810398101807,0.9833621978759766,0.7927671670913696,0.8873380422592163,1.04746413230896,1.365372657775879,0.9180862307548523,0.7379657030105591,1.1474688053131104,0.912168562412262,0.8742536306381226,1.031451940536499,0.9271378517150879,0.9655419588088989,1.0197938680648804,0.7895408272743225,0.6360753178596497,0.6073646545410156,0.7340863943099976,0.9743335843086243,1.3119027614593506,0.9579634666442871,1.0136957168579102,1.1090213060379028,1.3251628875732422,1.3174126148223877,1.3723889589309692,1.1107426881790161,1.2629097700119019,1.3379740715026855,1.3451738357543945,1.2196271419525146,1.3019652366638184,1.292370319366455,1.2715578079223633,1.157567024230957,1.2470190525054932,1.128997564315796,1.301175594329834,1.3269282579421997,1.3501970767974854,1.3477150201797485,1.4006483554840088,1.3886815309524536,1.4097697734832764,1.4246821403503418,1.4465817213058472,1.0332505702972412,1.107588529586792,1.4303102493286133,1.4397547245025635,1.385685920715332,1.3524715900421143,1.2528955936431885,1.1819454431533813,1.4033904075622559,1.4715688228607178,1.458858609199524,1.4016573429107666,1.3282017707824707,1.21571683883667,1.1745415925979614,1.176377296447754,0.8169316649436951,0.7938273549079895,0.8449897766113281,0.8034144043922424,0.7644839286804199,1.0220997333526611,1.0745857954025269,1.251468539237976,0.9321516156196594,1.0672812461853027,1.3894686698913574,1.2753242254257202,1.2214524745941162,0.7022172212600708,0.656394362449646,0.850725531578064,0.9530686736106873,1.1021971702575684,0.9943791031837463,1.00455641746521,1.2091875076293945,1.1833884716033936,0.6054956912994385,0.6522941589355469,0.6590748429298401,0.6539526581764221,0.6929540634155273,0.700145423412323,0.6835580468177795,0.6531075239181519,0.5891381502151489,0.6642426252365112,0.850712776184082
face,1.0943706035614014,1.2670698165893555,1.2182588577270508,1.13356351852417,0.8860454559326172,0.9389587640762329,0.9011901617050171,0.7517545223236084,0.0,0.10765254497528076,0.7166692018508911,0.7930981516838074,1.04277765750885,1.0022836923599243,0.9353066682815552,0.9147281646728516,1.0385990142822266,0.8978875279426575,0.696029007434845,0.8456737995147705,0.908870279788971,0.9774456024169922,1.2794413566589355,1.1143068075180054,0.9876838326454163,1.1089130640029907,0.9998246431350708,0.8291939496994019,1.0174281597137451,0.9509438276290894,0.9550558924674988,1.2169502973556519,0.8459163308143616,0.7057136297225952,0.7563996315002441,0.7593076229095459,1.018627643585205,1.3277320861816406,0.780093252658844,0.8073859810829163,1.138064980506897,1.1943435668945312,1.1319292783737183,1.204542636871338,1.096779704093933,1.106994867324829,1.1554700136184692,1.1530004739761353,0.974811851978302,1.1685168743133545,1.1442097425460815,1.0432822704315186,0.8312824964523315,1.1741290092468262,1.0830904245376587,1.2949512004852295,1.3495891094207764,1.3051135540008545,1.3103265762329102,1.3211078643798828,1.3654628992080688,1.2481446266174316,1.2647440433502197,1.2453768253326416,1.2184031009674072,1.239534616470337,1.2626450061798096,1.2878873348236084,1.3456721305847168,1.2559014558792114,1.2415275573730469,1.3349335193634033,1.3519434928894043,1.279655933380127,1.332693099975586,1.2914693355560303,1.2200745344161987,1.186826467514038,1.18682861328125,1.1906476020812988,1.0447800159454346,1.0836018323898315,0.9528706669807434,0.9947970509529114,0.7924420833587646,1.0285413265228271,1.0478006601333618,1.2340558767318726,0.9473143219947815,1.101715087890625,1.2512913942337036,1.1116560697555542,1.1008949279785156,0.847942590713501,0.8667153120040894,1.1754039525985718,1.0909039974212646,1.2044305801391602,1.2333859205245972,1.2381134033203125,1.3964755535125732,1.389617919921875,0.8777868747711182,0.6935059428215027,0.6807307600975037,0.7634056210517883,0.29810619354248047,0.6994965076446533,0.5176299810409546,0.5253716707229614,0.7423446774482727,0.7803474068641663,0.9846748113632202
hair,0.9989557266235352,1.2947120666503906,1.2683898210525513,1.1887059211730957,0.8795373439788818,0.9806121587753296,0.8609050512313843,0.7037275433540344,0.10765254497528076,0.0,0.6902984976768494,0.7869306802749634,0.9756508469581604,1.0251750946044922,0.9621626734733582,0.9507213234901428,1.092573642730713,0.9012864232063293,0.7627637982368469,0.847909688949585,0.9082536101341248,0.9549680352210999,1.2652463912963867,1.028852939605713,0.9555836915969849,1.1260031461715698,0.9692655801773071,0.7887088060379028,0.9460936188697815,0.8741319179534912,0.8882003426551819,1.1325063705444336,0.8642194271087646,0.7422425746917725,0.7479854822158813,0.7637208700180054,1.0325183868408203,1.3098500967025757,0.8565768003463745,0.8569363951683044,1.1481844186782837,1.2331852912902832,1.175740361213684,1.2445024251937866,1.1295461654663086,1.1597299575805664,1.2092070579528809,1.1926133632659912,0.9599812030792236,1.208768367767334,1.1432178020477295,1.092223048210144,0.8579555749893188,1.141969919204712,1.1335928440093994,1.2154090404510498,1.2902674674987793,1.3046059608459473,1.319110631942749,1.3255332708358765,1.338655948638916,1.2824763059616089,1.2936115264892578,1.279700756072998,1.1171510219573975,1.176433801651001,1.2550153732299805,1.2951598167419434,1.3216345310211182,1.273592233657837,1.2334693670272827,1.3013033866882324,1.3264638185501099,1.3529354333877563,1.3673155307769775,1.3477439880371094,1.2172863483428955,1.2459808588027954,1.1850543022155762,1.2249397039413452,1.0486810207366943,1.100365400314331,0.9800323843955994,0.9761106967926025,0.7956995964050293,1.0674282312393188,1.0508326292037964,1.2621300220489502,0.985278308391571,1.071820616722107,1.253502368927002,1.1689265966415405,1.1697858572006226,0.857548713684082,0.8689906001091003,1.1557517051696777,1.0714951753616333,1.2118756771087646,1.161597490310669,1.2334134578704834,1.3472492694854736,1.3442755937576294,0.9047611355781555,0.6220835447311401,0.6421164274215698,0.7302227020263672,0.19644635915756226,0.6446289420127869,0.4395142197608948,0.4926745891571045,0.718559741973877,0.7448586225509644,0.9410613179206848
