,dog,frog,nose,face,hair,arm,hand,finger,toe,lamp,drawer,bench,chair,table,couch,bed,crib,window,door,refrigerator,oven,sink,bathtub,car,jacket,shirt,bib,pajamas,jeans,pants,slipper,shoe,sock,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,comb,hat,glasses,scissors,fork,spoon,crayon,pencil,pen,knife,toothbrush,gum,balloon,ball,egg,orange,pumpkin,apple,melon,banana,plant,bread,plate,bowl,bottle,cup,bucket,can
dog,0.0,1.0241167545318604,0.9567546844482422,0.9409434795379639,0.7880789637565613,1.0004140138626099,0.9695628881454468,0.9711300730705261,1.008732795715332,1.2855756282806396,1.0011510848999023,0.8920661807060242,0.9204275608062744,0.9315386414527893,0.8389052748680115,0.8940876722335815,0.9733442068099976,1.0767186880111694,0.9555045962333679,1.0111058950424194,1.0243701934814453,0.9715563058853149,0.9681450724601746,1.1086064577102661,0.8649287223815918,0.9252488613128662,0.8652931451797485,0.9056326150894165,0.7720054388046265,0.8393398523330688,1.0600690841674805,1.0370537042617798,1.0216871500015259,0.9530348181724548,0.833430290222168,0.9479702115058899,0.9666555523872375,1.1181368827819824,1.1223212480545044,1.2005982398986816,1.1053194999694824,1.1014083623886108,1.1694608926773071,1.0387078523635864,1.144605040550232,0.7071100473403931,1.0762500762939453,1.0557734966278076,1.0427148342132568,1.116618037223816,1.2243291139602661,1.1313186883926392,1.1938533782958984,1.3503165245056152,1.129834771156311,1.2517329454421997,1.2206326723098755,1.1938693523406982,1.198591709136963,1.2051211595535278,1.1177505254745483,1.1896482706069946,1.152756690979004,1.1287736892700195,1.0048056840896606,1.0883554220199585,1.0861852169036865,1.0770207643508911,1.3214401006698608,1.298961877822876,1.1390013694763184,1.2146751880645752,1.1571052074432373,0.9647878408432007
frog,1.0241167545318604,0.0,0.9985801577568054,1.0074386596679688,1.0919618606567383,0.9786030650138855,0.9218886494636536,0.9005349278450012,0.8841601014137268,1.1526325941085815,1.2023158073425293,1.1633515357971191,1.2318543195724487,1.1992888450622559,1.1324925422668457,1.1403849124908447,1.0752171277999878,1.1861826181411743,1.180820345878601,1.188870906829834,1.215083122253418,1.158528447151184,1.0878136157989502,0.95313960313797,0.9933479428291321,1.1141822338104248,1.1083996295928955,1.1268832683563232,1.0697077512741089,1.107694149017334,0.9521403312683105,1.0519518852233887,0.9273340702056885,0.8668558597564697,1.0744322538375854,1.0341168642044067,1.0715998411178589,0.948900580406189,0.9384642839431763,0.8241817951202393,0.9910920858383179,1.0860272645950317,1.0996119976043701,1.0806533098220825,1.0132989883422852,1.2478643655776978,0.995958149433136,0.939584493637085,0.9270932674407959,0.9505676031112671,0.968392550945282,0.994964599609375,0.6875636577606201,0.8527892231941223,0.9046738147735596,0.9836339950561523,0.9295963048934937,0.7650710344314575,0.8596053719520569,0.7807048559188843,0.842370867729187,0.8108705282211304,0.8023349046707153,0.7086180448532104,0.7780250906944275,0.7247644662857056,0.7838084101676941,0.7509160041809082,0.8865451812744141,1.0082229375839233,0.9117165803909302,0.9407345056533813,0.9843688011169434,1.1269969940185547
nose,0.9567546844482422,0.9985801577568054,0.0,0.6781182885169983,0.745936393737793,0.8395450711250305,0.6612939238548279,0.6698973178863525,0.6695573329925537,1.1278115510940552,1.1804084777832031,1.120671272277832,1.2068912982940674,1.1659715175628662,1.102795958518982,1.1012964248657227,1.137418508529663,0.9810497164726257,1.059891700744629,1.0682315826416016,1.0930472612380981,1.110692024230957,1.0402452945709229,1.066506266593933,1.204350233078003,0.906944215297699,0.9166762828826904,0.9353193044662476,0.9950338006019592,1.0105479955673218,1.0050746202468872,1.0141723155975342,0.8723418712615967,0.9179387092590332,1.0855306386947632,1.1105841398239136,1.1761133670806885,1.0745861530303955,1.0260790586471558,1.0613967180252075,1.089011788368225,1.1434937715530396,1.1139166355133057,1.0428656339645386,1.1716654300689697,1.1792106628417969,1.053627848625183,1.1275864839553833,0.6760624647140503,0.9884374737739563,0.9208760857582092,1.0382840633392334,1.0884218215942383,1.0586779117584229,1.048277735710144,1.1111018657684326,1.0187301635742188,0.9613238573074341,1.0144118070602417,1.0488611459732056,0.8830589652061462,1.0082428455352783,1.0126771926879883,0.9324941039085388,0.893424928188324,0.9904295802116394,1.1014585494995117,0.8979408740997314,1.027181625366211,1.1048393249511719,1.1257517337799072,1.1714513301849365,1.2646515369415283,1.226650595664978
face,0.9409434795379639,1.0074386596679688,0.6781182885169983,0.0,0.5610681772232056,0.7926217317581177,0.8196315765380859,0.9178653359413147,0.9417149424552917,1.1454905271530151,0.9988358020782471,0.8756582736968994,1.0261974334716797,0.8693908452987671,0.879243791103363,0.8078546524047852,0.8625806570053101,0.8965862989425659,0.9544389247894287,0.9090856909751892,1.0226492881774902,0.825692892074585,0.9182408452033997,1.0116478204727173,0.9446538090705872,0.7550289630889893,0.7557328939437866,0.7580966353416443,0.8604707717895508,1.0183345079421997,1.1171001195907593,0.9495967030525208,1.0198689699172974,1.003351092338562,0.8580734729766846,1.0764884948730469,1.148799180984497,1.1107614040374756,0.9398999214172363,0.9264386892318726,0.898273229598999,0.9519435167312622,1.084276556968689,1.059525728225708,0.9888772368431091,0.8255937099456787,1.1300089359283447,1.1437333822250366,0.8753437995910645,0.9361017942428589,1.1000056266784668,1.233198642730713,1.2307910919189453,1.0481173992156982,1.139022707939148,1.179416298866272,1.011330008506775,1.0300188064575195,1.0440876483917236,1.0364922285079956,1.0900219678878784,1.074784755706787,1.0677977800369263,1.1187899112701416,0.930267333984375,1.001792073249817,1.1151199340820312,0.9520628452301025,1.0893524885177612,1.1072227954864502,1.1610196828842163,1.1193634271621704,1.113974928855896,1.0201234817504883
hair,0.7880789637565613,1.0919618606567383,0.745936393737793,0.5610681772232056,0.0,0.7964346408843994,0.7885409593582153,0.8185603618621826,0.8658609986305237,1.1780178546905518,1.0773522853851318,0.9120550751686096,0.9828479290008545,0.9011836051940918,0.9393248558044434,0.9157390594482422,0.9954290390014648,0.9541175961494446,1.029022455215454,1.0353589057922363,1.1323351860046387,0.9651621580123901,0.9193849563598633,0.952150821685791,0.8898922204971313,0.7193228006362915,0.744297981262207,0.6991531252861023,0.7974084615707397,0.8802990913391113,1.0810986757278442,0.9528794288635254,1.0127058029174805,0.9925228953361511,0.8743355870246887,1.128784418106079,1.1213748455047607,1.2677252292633057,0.9650321006774902,1.0640592575073242,1.1760753393173218,1.117382287979126,1.0910377502441406,1.0620293617248535,1.1347887516021729,0.7958435416221619,1.0258400440216064,0.9140419960021973,0.7572259902954102,0.9551572203636169,1.0348398685455322,1.1826772689819336,1.1895534992218018,1.0842058658599854,1.0508705377578735,1.1560178995132446,1.074502944946289,1.1280962228775024,1.1083418130874634,1.1270601749420166,1.0448684692382812,1.1787924766540527,1.127974033355713,1.1369019746780396,0.9438700079917908,1.0514700412750244,1.0393637418746948,1.1076494455337524,1.2306945323944092,1.2715238332748413,1.154487133026123,1.3123878240585327,1.2662642002105713,1.0802507400512695
arm,1.0004140138626099,0.9786030650138855,0.8395450711250305,0.7926217317581177,0.7964346408843994,0.0,0.538368284702301,0.7696329951286316,0.8583298921585083,1.1959824562072754,0.9209398627281189,0.8133488893508911,0.9921953082084656,0.8881383538246155,0.8097136616706848,0.8285592794418335,0.8998289704322815,0.998691737651825,0.8894391059875488,0.7905299663543701,0.9921345710754395,0.8736510872840881,0.7960012555122375,1.1882283687591553,0.9831492304801941,0.6586683988571167,0.6128100156784058,0.595118522644043,0.7620804905891418,0.8574477434158325,1.1363253593444824,1.0029035806655884,0.7744235992431641,0.6241472959518433,0.8465554714202881,0.9210863709449768,0.9754843711853027,1.0334035158157349,1.0266140699386597,0.9854791164398193,1.0191577672958374,0.89565509557724,1.0649185180664062,0.8583154678344727,1.0483272075653076,0.9221858978271484,1.094753623008728,1.327601432800293,1.136095643043518,0.9120820760726929,0.9548647999763489,1.0578358173370361,1.186950445175171,1.082958459854126,1.0384279489517212,1.0799472332000732,0.9676387310028076,1.1913963556289673,1.199462890625,1.2273355722427368,1.220201849937439,1.2650573253631592,1.268615484237671,1.2101529836654663,0.8765684366226196,0.9628213047981262,1.198203682899475,0.9754642844200134,1.1449556350708008,1.1856980323791504,1.1221730709075928,1.202773094177246,1.1393394470214844,1.0554713010787964
hand,0.9695628881454468,0.9218886494636536,0.6612939238548279,0.8196315765380859,0.7885409593582153,0.538368284702301,0.0,0.2353479266166687,0.424912691116333,1.2675803899765015,1.097757339477539,1.0815249681472778,1.1329342126846313,1.0776463747024536,1.0838828086853027,1.092847466468811,1.066672682762146,1.0709404945373535,1.0909180641174316,1.1140389442443848,1.1792964935302734,1.0708112716674805,1.0681623220443726,1.1232895851135254,1.0575190782546997,0.9231991171836853,0.8591060638427734,0.8565852642059326,0.8625898957252502,1.02888822555542,0.8781952857971191,0.9233443140983582,0.7259659171104431,0.43376338481903076,1.0476998090744019,1.0868785381317139,1.1156443357467651,1.0305143594741821,0.8896670937538147,0.9249518513679504,1.0209983587265015,1.12687349319458,1.0600162744522095,0.9379708170890808,1.1001806259155273,1.1133850812911987,1.0660851001739502,1.124570369720459,0.9209544062614441,0.8453152179718018,0.7927943468093872,1.0240020751953125,1.056452989578247,1.0123238563537598,0.8863337635993958,0.9522644877433777,0.9526810050010681,0.8928767442703247,1.1158798933029175,1.082194209098816,1.0605237483978271,1.134307861328125,1.1391105651855469,0.9798431396484375,0.846147894859314,0.9114418029785156,1.0680583715438843,0.8229247331619263,1.0771358013153076,1.0770163536071777,1.091004729270935,1.1279858350753784,1.2037115097045898,1.174783706665039
finger,0.9711300730705261,0.9005349278450012,0.6698973178863525,0.9178653359413147,0.8185603618621826,0.7696329951286316,0.2353479266166687,0.0,0.20648998022079468,1.2476491928100586,1.2196533679962158,1.2240862846374512,1.2150477170944214,1.2749831676483154,1.2435247898101807,1.2800147533416748,1.3001692295074463,1.1115096807479858,1.1707614660263062,1.3034515380859375,1.238433599472046,1.1958410739898682,1.1739614009857178,0.9922398924827576,1.1181175708770752,1.0751972198486328,1.070941686630249,1.0833208560943604,0.9621201157569885,0.9828161597251892,0.7236908674240112,0.9893438220024109,0.7892974019050598,0.7018751502037048,1.2175430059432983,1.1786972284317017,1.160388708114624,1.1157467365264893,1.0835388898849487,1.1531633138656616,1.2209633588790894,1.3136956691741943,1.0966787338256836,1.0794981718063354,1.2304491996765137,1.2403284311294556,0.9873876571655273,0.9203254580497742,0.6783936023712158,0.9846102595329285,0.7261778712272644,0.9478395581245422,0.7432506084442139,0.8653052449226379,0.7099882364273071,0.8392505645751953,1.0377544164657593,0.7179574966430664,1.0542734861373901,0.9539316892623901,0.7532187700271606,0.9230825901031494,0.9524301886558533,0.7416155338287354,0.9660628437995911,0.9752374291419983,0.983251690864563,0.8706672191619873,1.1157418489456177,1.1850773096084595,0.9947322010993958,1.102995753288269,1.225872278213501,1.144456386566162
toe,1.008732795715332,0.8841601014137268,0.6695573329925537,0.9417149424552917,0.8658609986305237,0.8583298921585083,0.424912691116333,0.20648998022079468,0.0,1.1585551500320435,1.2905738353729248,1.2874815464019775,1.1837602853775024,1.2994955778121948,1.281005859375,1.3322737216949463,1.3138339519500732,1.090638279914856,1.2201043367385864,1.3370184898376465,1.2687897682189941,1.2598848342895508,1.2231025695800781,0.9374982118606567,1.120254635810852,1.149146318435669,1.1318448781967163,1.0662610530853271,0.9932472109794617,0.9830498099327087,0.35996317863464355,0.7249926328659058,0.5306780338287354,0.772140383720398,1.2652928829193115,1.169901728630066,1.109276533126831,1.0717576742172241,1.002162218093872,1.133037805557251,1.2717857360839844,1.3208906650543213,1.0967148542404175,1.185119390487671,1.1708838939666748,1.2265846729278564,1.04728102684021,0.7901931405067444,0.6202650666236877,1.0319322347640991,0.7712036967277527,0.8825747966766357,0.7462005615234375,0.8309208154678345,0.7699859142303467,0.8844401240348816,1.0867695808410645,0.766008734703064,0.9658704996109009,0.8356133103370667,0.6825360655784607,0.8263379335403442,0.8243349194526672,0.6932694911956787,1.0378837585449219,1.0062545537948608,0.9088172912597656,0.8914206027984619,1.0758181810379028,1.1761393547058105,0.9039012789726257,1.0423721075057983,1.1269972324371338,1.1368207931518555
lamp,1.2855756282806396,1.1526325941085815,1.1278115510940552,1.1454905271530151,1.1780178546905518,1.1959824562072754,1.2675803899765015,1.2476491928100586,1.1585551500320435,0.0,1.0267246961593628,0.9993929862976074,0.83559250831604,0.913256049156189,1.0144035816192627,1.0443099737167358,1.0033817291259766,0.6871671676635742,0.7920688390731812,0.9377368092536926,0.8472117185592651,1.0049916505813599,1.0350922346115112,0.960898756980896,1.1579655408859253,1.1457798480987549,1.208545446395874,1.155205488204956,1.2247788906097412,1.0687154531478882,1.033058524131775,1.0853999853134155,1.0701942443847656,1.1831331253051758,1.0421922206878662,0.9592278599739075,0.9536046385765076,0.8995257616043091,1.0707488059997559,1.122652292251587,1.0715547800064087,1.0490468740463257,0.9573388695716858,1.0202449560165405,0.8590901494026184,1.2335717678070068,0.91675865650177,0.8365144729614258,1.0166559219360352,1.0419676303863525,0.9326267838478088,0.8640254735946655,0.9943428039550781,0.8565837740898132,1.008837103843689,0.8618117570877075,0.9590297937393188,1.010599136352539,0.7567383050918579,0.8059873580932617,0.9737762212753296,0.9308666586875916,0.943917989730835,0.9470053315162659,1.0561132431030273,1.1431127786636353,0.8969947099685669,1.1351145505905151,0.8957158327102661,0.7602012157440186,0.8812472820281982,0.8107131719589233,0.8380753397941589,0.8933948874473572
