,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,shirt,bib,blanket,pillow,towel,napkin,toy,box,book,hat,crayon,ball,plant,plate,bowl,bottle,cup,bucket
hair,0.0,0.6997798681259155,0.7848304510116577,0.8914746642112732,0.8971104025840759,1.153748631477356,0.9057493209838867,0.8954637050628662,0.8358442187309265,0.9193072319030762,0.8271983861923218,0.5908942222595215,0.8368552327156067,0.8582110404968262,1.1335029602050781,1.1771793365478516,1.259661078453064,0.9941552877426147,1.1637940406799316,0.9649521708488464,0.9658674001693726,1.2049145698547363,1.0385853052139282,1.0040432214736938,1.1731892824172974,1.2061821222305298,1.15309476852417,1.3384745121002197,1.2225689888000488
arm,0.6997798681259155,0.0,0.6133691668510437,0.8291265964508057,0.8264979124069214,1.232279896736145,0.8367817997932434,0.8124686479568481,0.7567887306213379,0.7633025646209717,0.8843814730644226,0.5253775119781494,0.7398293614387512,0.7594529986381531,0.9608877897262573,1.1173940896987915,1.0724098682403564,1.0345983505249023,1.1369012594223022,0.8887358903884888,1.2609367370605469,1.1448941230773926,1.1379518508911133,1.135984182357788,1.1808944940567017,1.218885898590088,1.247129201889038,1.2162234783172607,1.1471409797668457
hand,0.7848304510116577,0.6133691668510437,0.0,0.3610525131225586,0.4741211533546448,1.2193907499313354,1.060701847076416,1.0371843576431274,0.9955700039863586,1.0381358861923218,1.087615728378296,0.8839986324310303,1.0159010887145996,0.9885222315788269,1.0783518552780151,1.1128039360046387,1.1047475337982178,0.8862590789794922,1.1755882501602173,0.9777951240539551,1.1010172367095947,0.9634743928909302,0.9901698231697083,1.090318202972412,1.0560274124145508,1.0360405445098877,1.1891239881515503,1.1188143491744995,1.2276184558868408
finger,0.8914746642112732,0.8291265964508057,0.3610525131225586,0.0,0.09609907865524292,1.046305775642395,1.3417479991912842,1.3989462852478027,1.2504278421401978,1.348083257675171,1.1458594799041748,1.0606966018676758,1.2917240858078003,1.2566211223602295,1.1695661544799805,1.15438711643219,0.9867063760757446,1.2305220365524292,1.1132184267044067,1.2835958003997803,0.7410777807235718,0.5574275255203247,0.958775520324707,1.1386407613754272,1.0825859308242798,1.102800726890564,1.0633677244186401,1.1219983100891113,1.2666687965393066
toe,0.8971104025840759,0.8264979124069214,0.4741211533546448,0.09609907865524292,0.0,1.0441925525665283,1.35343337059021,1.4205207824707031,1.239952564239502,1.346665620803833,1.2074649333953857,1.0568206310272217,1.3139541149139404,1.2575538158416748,1.1271775960922241,1.1025177240371704,0.9459750652313232,1.2365880012512207,1.104804277420044,1.3573999404907227,0.6647661924362183,0.6083148717880249,0.9056283831596375,1.1775658130645752,1.1146658658981323,1.1090513467788696,1.0292720794677734,1.1141753196716309,1.267120361328125
lamp,1.153748631477356,1.232279896736145,1.2193907499313354,1.046305775642395,1.0441925525665283,0.0,1.0452967882156372,1.107948899269104,1.1727687120437622,1.2246659994125366,0.8138980865478516,1.246767282485962,1.1920232772827148,1.2407848834991455,1.047263503074646,1.004865288734436,0.9359337091445923,1.1627558469772339,0.9739645719528198,1.1552395820617676,0.9321876764297485,0.8596618175506592,0.8374089002609253,0.737985372543335,0.8698569536209106,0.9660318493843079,0.8089805841445923,0.8843538165092468,0.9981346130371094
chair,0.9057493209838867,0.8367817997932434,1.060701847076416,1.3417479991912842,1.35343337059021,1.0452967882156372,0.0,0.1727588176727295,0.42686015367507935,0.49834203720092773,0.7245118021965027,0.7670625448226929,0.77469402551651,0.6657304763793945,0.7699206471443176,0.9975194931030273,1.1086030006408691,0.8448597192764282,0.976233959197998,0.7884393930435181,1.2504962682724,1.3985430002212524,1.0478156805038452,1.0032429695129395,1.0815187692642212,1.0664093494415283,1.1599148511886597,1.0347833633422852,0.7933161854743958
table,0.8954637050628662,0.8124686479568481,1.0371843576431274,1.3989462852478027,1.4205207824707031,1.107948899269104,0.1727588176727295,0.0,0.3758976459503174,0.4094298481941223,0.6756967902183533,0.7160211801528931,0.7285222411155701,0.6116116642951965,0.8589072227478027,0.997270941734314,1.121790885925293,0.7770749926567078,0.8691524267196655,0.6828337907791138,1.3335500955581665,1.4070569276809692,1.076051115989685,1.0054855346679688,0.9730725884437561,1.052384614944458,1.149987816810608,1.0484275817871094,0.9134148359298706
couch,0.8358442187309265,0.7567887306213379,0.9955700039863586,1.2504278421401978,1.239952564239502,1.1727687120437622,0.42686015367507935,0.3758976459503174,0.0,0.31940513849258423,0.6351624727249146,0.6425826549530029,0.7580444812774658,0.40086042881011963,0.5440272092819214,0.9070025682449341,1.1115580797195435,0.8942782878875732,0.9193769693374634,0.7401518225669861,1.1906633377075195,1.3648812770843506,1.1828669309616089,0.983382523059845,1.2637861967086792,1.256562352180481,1.2613292932510376,1.2369816303253174,1.1027183532714844
bed,0.9193072319030762,0.7633025646209717,1.0381358861923218,1.348083257675171,1.346665620803833,1.2246659994125366,0.49834203720092773,0.4094298481941223,0.31940513849258423,0.0,0.7393056154251099,0.5900684595108032,0.5750757455825806,0.26020610332489014,0.5824787616729736,0.7881349325180054,0.9819786548614502,0.916388988494873,1.0275734663009644,0.5821281671524048,1.279943823814392,1.427446961402893,1.1327298879623413,1.1039457321166992,1.1191432476043701,1.1180437803268433,1.312517762184143,1.204483151435852,1.0788333415985107
