subject_id,threshold_min_subjects,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00820001,20,126,126,0,0.9937504116670104,0.23515007462322726,0.023038268089294434,1.4980781078338623
