,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,door,refrigerator,bathtub,shirt,bib,pants,sock,glove,blanket,pillow,towel,napkin,toy,tray,box,book,paper,hat,spoon,crayon,balloon,ball,egg,orange,apple,plant,plate,bowl,bottle,cup,bucket,can
hair,0.0,0.6137184500694275,0.8349432945251465,0.9103841781616211,0.8944686055183411,1.1208416223526,1.0308780670166016,0.8922169208526611,0.8233886361122131,0.87571781873703,0.9447339773178101,1.029211163520813,0.9415432810783386,0.9407634139060974,0.6077516674995422,0.871163010597229,0.6732925176620483,1.06160569190979,1.1051712036132812,0.8928039073944092,1.0472009181976318,1.2289965152740479,1.276612639427185,1.05302095413208,1.0203280448913574,1.1531095504760742,1.0485084056854248,1.085489273071289,0.9604006409645081,1.292853593826294,1.2642228603363037,1.1574351787567139,1.1892762184143066,1.1818047761917114,1.2310802936553955,1.1816719770431519,1.0991761684417725,1.2979705333709717,1.213850975036621,1.216531753540039,1.2875025272369385,1.1100256443023682,1.1007890701293945
arm,0.6137184500694275,0.0,0.6044452786445618,0.7821078300476074,0.7512258291244507,1.2172811031341553,0.9716736078262329,0.805284857749939,0.7631543278694153,0.8017696738243103,0.9587273001670837,1.0560039281845093,0.8817819952964783,0.9326421618461609,0.5305464267730713,0.8442440629005432,0.5671976804733276,0.7772189378738403,0.804236114025116,0.7796566486358643,0.8750700354576111,1.0769926309585571,1.1164124011993408,1.0573678016662598,1.0500072240829468,1.136683464050293,1.0291516780853271,0.9664762020111084,1.2427984476089478,1.2261840105056763,1.1988791227340698,1.189016342163086,1.2761926651000977,1.2045769691467285,1.2199631929397583,1.2339541912078857,1.213003158569336,1.3469161987304688,1.2461897134780884,1.1533626317977905,1.2051777839660645,1.1031010150909424,1.0595073699951172
hand,0.8349432945251465,0.6044452786445618,0.0,0.20129305124282837,0.311864972114563,1.1768330335617065,1.1628168821334839,1.1704628467559814,1.1630827188491821,1.1436704397201538,1.1068695783615112,1.0917065143585205,1.2064162492752075,1.1395320892333984,0.9471979141235352,1.0517140626907349,0.9119418859481812,0.7200064659118652,0.45799100399017334,1.0877684354782104,1.0492417812347412,1.0587416887283325,1.0513992309570312,1.028028964996338,1.1065187454223633,1.1464444398880005,1.034343957901001,0.9754221439361572,1.035335898399353,1.0686237812042236,1.006226658821106,1.061191439628601,1.1066269874572754,1.0631515979766846,1.0817843675613403,0.9824423789978027,1.0837150812149048,1.1864216327667236,1.170576810836792,1.1082613468170166,1.1028354167938232,1.1745802164077759,1.1331634521484375
finger,0.9103841781616211,0.7821078300476074,0.20129305124282837,0.0,0.08491319417953491,1.134983777999878,1.260270357131958,1.3990988731384277,1.2975506782531738,1.3620898723602295,1.2230995893478394,1.1636089086532593,1.3550989627838135,1.359539270401001,1.1120854616165161,1.2790420055389404,1.0322190523147583,0.7725672721862793,0.644136369228363,1.2517507076263428,1.1861871480941772,1.1099066734313965,1.1071710586547852,1.208180546760559,1.311387300491333,1.2884844541549683,1.1551545858383179,1.0718971490859985,0.7827649116516113,1.0292810201644897,0.6441749334335327,0.958204984664917,0.9225702285766602,0.7536447644233704,0.7955177426338196,0.677746593952179,0.9540402293205261,1.1258339881896973,1.2855751514434814,0.977385938167572,1.0965418815612793,1.368265151977539,1.2120500802993774
toe,0.8944686055183411,0.7512258291244507,0.311864972114563,0.08491319417953491,0.0,1.1106253862380981,1.2463815212249756,1.4152276515960693,1.288677453994751,1.331587314605713,1.256663203239441,1.1635764837265015,1.3690990209579468,1.3453896045684814,1.1033055782318115,1.2088563442230225,0.9746322631835938,0.6465283036231995,0.6644033789634705,1.2305831909179688,1.143657922744751,1.0515820980072021,1.0759029388427734,1.2457956075668335,1.3694415092468262,1.325266718864441,1.1907892227172852,1.1234679222106934,0.767070472240448,1.0409132242202759,0.6803086996078491,0.9473556280136108,0.8977085947990417,0.710614800453186,0.7753264904022217,0.6900652050971985,0.9684848785400391,1.1691025495529175,1.3054616451263428,0.9510641098022461,1.1019394397735596,1.38804030418396,1.2089110612869263
lamp,1.1208416223526,1.2172811031341553,1.1768330335617065,1.134983777999878,1.1106253862380981,0.0,0.756895899772644,0.9970306754112244,1.1352123022079468,1.025546669960022,0.627679705619812,0.7489110827445984,0.963768482208252,1.0685595273971558,1.1374036073684692,1.1548829078674316,1.2825171947479248,1.0837175846099854,1.1012396812438965,1.1398179531097412,1.0543317794799805,0.9794292449951172,0.8934779167175293,1.0513064861297607,1.0964194536209106,1.1083910465240479,1.0386161804199219,1.075045108795166,0.8178454041481018,0.7438151836395264,0.8940433263778687,0.8393423557281494,0.7788457870483398,0.8993588089942932,1.0111712217330933,0.9814133644104004,0.7146365642547607,0.8259881138801575,0.9439558982849121,0.9327718019485474,0.9311013221740723,1.0534554719924927,1.020006537437439
chair,1.0308780670166016,0.9716736078262329,1.1628168821334839,1.260270357131958,1.2463815212249756,0.756895899772644,0.0,0.35135382413864136,0.49962151050567627,0.6536093354225159,0.7773313522338867,0.6714324951171875,0.6514261960983276,0.849839985370636,0.9476720094680786,0.9455728530883789,0.766176700592041,0.9704630970954895,1.1416560411453247,0.8608090877532959,0.8136104941368103,0.9751296639442444,1.0001593828201294,0.9810310006141663,0.9342206120491028,0.896902322769165,0.9065641164779663,1.06300687789917,1.0542514324188232,1.0872383117675781,1.249025583267212,1.1521611213684082,1.113931655883789,1.2339600324630737,1.2872753143310547,1.3189427852630615,1.0846360921859741,1.027475357055664,0.9286288022994995,1.035298228263855,0.9462542533874512,0.8052316904067993,0.759669840335846
table,0.8922169208526611,0.805284857749939,1.1704628467559814,1.3990988731384277,1.4152276515960693,0.9970306754112244,0.35135382413864136,0.0,0.4477205276489258,0.47369205951690674,0.7090280055999756,0.7451935410499573,0.4925537109375,0.5940871238708496,0.6990417242050171,0.8101896643638611,0.6911576986312866,1.1263401508331299,1.2913174629211426,0.7111449241638184,0.874098539352417,1.0959200859069824,1.0650838613510132,0.8152191638946533,0.6012027263641357,0.7438700199127197,0.8079873323440552,0.9047868847846985,1.3471696376800537,1.1772961616516113,1.4237868785858154,1.1573660373687744,1.2355239391326904,1.3444589376449585,1.3849605321884155,1.4556694030761719,1.230638027191162,1.015395998954773,0.8866773247718811,1.135736107826233,0.990467369556427,0.7070987820625305,0.7163185477256775
couch,0.8233886361122131,0.7631543278694153,1.1630827188491821,1.2975506782531738,1.288677453994751,1.1352123022079468,0.49962151050567627,0.4477205276489258,0.0,0.3978790044784546,0.8050327301025391,0.778213620185852,0.6184601783752441,0.7469739317893982,0.6923811435699463,0.7971965074539185,0.508756160736084,1.0089068412780762,1.195180058479309,0.4738484025001526,0.5139269828796387,0.9493746757507324,1.0680325031280518,1.0092180967330933,0.8984209299087524,0.8446719646453857,0.9004346132278442,0.9463968873023987,1.262705683708191,1.383995532989502,1.3764879703521729,1.2330381870269775,1.2585363388061523,1.3033350706100464,1.3499751091003418,1.3647661209106445,1.248475193977356,1.2660413980484009,1.0987327098846436,1.2432928085327148,1.2171554565429688,0.9279586672782898,0.9444955587387085
bed,0.87571781873703,0.8017696738243103,1.1436704397201538,1.3620898723602295,1.331587314605713,1.025546669960022,0.6536093354225159,0.47369205951690674,0.3978790044784546,0.0,0.6872331500053406,0.7457648515701294,0.5886347889900208,0.5385288596153259,0.6378618478775024,0.6274160146713257,0.7099124789237976,0.9437611699104309,1.1725878715515137,0.24317598342895508,0.44002819061279297,0.8001571297645569,0.929640531539917,0.8969249725341797,0.6761149168014526,0.8767125606536865,0.8756193518638611,0.9551393389701843,1.34675931930542,1.2479439973831177,1.4764550924301147,1.1938222646713257,1.2430200576782227,1.3345725536346436,1.3994457721710205,1.457401156425476,1.2647812366485596,1.2098392248153687,1.0080559253692627,1.3130669593811035,1.2173577547073364,0.8528506755828857,1.0499794483184814
window,0.9447339773178101,0.9587273001670837,1.1068695783615112,1.2230995893478394,1.256663203239441,0.627679705619812,0.7773313522338867,0.7090280055999756,0.8050327301025391,0.6872331500053406,0.0,0.4985346794128418,0.6256619691848755,0.8307508230209351,0.8486995100975037,0.9958404302597046,0.9947666525840759,1.1023930311203003,1.2016547918319702,0.8699949979782104,0.9305451512336731,1.0349618196487427,1.0291526317596436,1.0074853897094727,0.8872675895690918,0.9853767156600952,1.0001609325408936,0.9021395444869995,1.1737029552459717,1.1867566108703613,1.2409169673919678,1.1354248523712158,1.1260682344436646,1.2287192344665527,1.2357035875320435,1.2584114074707031,0.8481675982475281,1.0783239603042603,1.0639452934265137,1.2582701444625854,1.1245392560958862,1.000731110572815,0.949133038520813
door,1.029211163520813,1.0560039281845093,1.0917065143585205,1.1636089086532593,1.1635764837265015,0.7489110827445984,0.6714324951171875,0.7451935410499573,0.778213620185852,0.7457648515701294,0.4985346794128418,0.0,0.5011063814163208,0.8664475083351135,1.028568148612976,1.1024965047836304,0.9694951772689819,1.1282038688659668,1.1652820110321045,0.9936512112617493,0.897223711013794,1.0645242929458618,1.040789008140564,1.0478661060333252,1.016493797302246,0.885432243347168,0.9937503337860107,0.9307621121406555,1.0929242372512817,1.1033382415771484,1.1372963190078735,1.0840227603912354,1.0942744016647339,1.1836166381835938,1.198270320892334,1.2092496156692505,0.9988962411880493,1.0440289974212646,1.0558558702468872,1.0845484733581543,1.0639219284057617,1.0078316926956177,0.8622692823410034
