,horse,rooster,bird,fish,butterfly,frog,alligator,owl,elephant,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,stroller,motorcycle,truck,car,lamp,chair,bench,drawer,ladder,window,door,closet,shower,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,tree,clock,ball,balloon,pumpkin,egg,orange,apple,strawberry,hat,slipper,watch,nail,raisin,glasses,necklace,carrot,vacuum,broom,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,jar,bucket,tape,bowl,plate,corn,pickle,banana,melon,bread,cookie,cracker,pizza,hamburger,muffin,meat,soup,glass,coffee,dish,tray,box,book,paper,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,coat,jacket,sweater,shirt,jeans,pants,shorts
horse,0.0,0.6189219951629639,0.7720876932144165,0.8412817120552063,0.6704088449478149,0.7593677043914795,0.8403068780899048,0.6310299038887024,0.6188217401504517,0.5919082164764404,0.6254154443740845,0.974030077457428,0.774372935295105,1.0555390119552612,1.1874622106552124,0.990924596786499,1.0082082748413086,1.0439584255218506,1.1149810552597046,0.9661726355552673,1.1869843006134033,1.0310884714126587,0.9697648286819458,0.9323388338088989,0.7653172016143799,0.9638004899024963,0.8560727834701538,0.9382821321487427,1.0548503398895264,0.9917874336242676,1.1672399044036865,1.0873022079467773,0.9490899443626404,1.069962501525879,0.9837775230407715,1.0015963315963745,1.0666327476501465,1.1507139205932617,1.1151354312896729,0.9070569276809692,0.9152919054031372,1.0375981330871582,1.0736384391784668,1.1917792558670044,0.9570153951644897,0.9769001603126526,1.0974233150482178,0.9979225397109985,0.8620272278785706,0.9392275214195251,0.9717576503753662,0.945496678352356,1.0589001178741455,1.1260051727294922,1.136670470237732,0.9865576028823853,0.923750638961792,0.8441029787063599,0.9047905206680298,0.8629659414291382,0.9442295432090759,1.0047105550765991,0.9380151629447937,0.8965186476707458,1.1204637289047241,0.9419682621955872,1.1033154726028442,1.0944713354110718,1.0602096319198608,1.0448991060256958,1.0147063732147217,1.0446364879608154,0.944378137588501,0.94053053855896,0.9382014274597168,0.7640026807785034,0.8187107443809509,0.8859588503837585,0.9138080477714539,0.9777950048446655,0.9826343655586243,0.9223401546478271,1.0177571773529053,1.0190905332565308,1.1657757759094238,1.1104934215545654,1.0732349157333374,1.0175293684005737,1.0953336954116821,1.1004208326339722,1.0819989442825317,1.1687003374099731,0.9445000886917114,1.0948904752731323,1.099722146987915,1.0239112377166748,0.9683691263198853,0.9837422370910645,1.1868104934692383,1.0269454717636108,0.9716726541519165,1.1419954299926758,1.006202220916748,1.0299296379089355,1.1453683376312256,1.272460699081421,1.2360202074050903,1.1163160800933838,1.2113075256347656,1.0988447666168213,1.0574188232421875,1.1542962789535522,0.9125030636787415,0.9342485666275024,1.1413811445236206,1.014975666999817,1.0771405696868896,0.9960306882858276,0.8714736104011536,0.942844569683075,0.9235042333602905,0.9963764548301697,0.9456959962844849,0.7856115698814392,0.9102965593338013,0.9742101430892944,0.7696748971939087,0.7792671918869019,0.7910135388374329,0.7141836881637573,0.8171104788780212,0.8869785070419312,0.8842301964759827,0.9763988852500916
rooster,0.6189219951629639,0.0,0.45860207080841064,0.7473955154418945,0.4575185775756836,0.3849210739135742,1.0495554208755493,0.7960741519927979,1.1466436386108398,0.7623390555381775,0.4112091064453125,1.1596583127975464,1.234194040298462,1.4289636611938477,1.3314265012741089,1.1020370721817017,1.0916612148284912,0.9948567152023315,1.205613374710083,0.9782242178916931,1.296540379524231,1.176269769668579,1.0934550762176514,0.8497717380523682,0.7790043354034424,0.9693805575370789,0.9106141328811646,0.7824424505233765,0.880770742893219,1.2937250137329102,0.989917516708374,1.104668140411377,1.1642848253250122,1.0595500469207764,1.160527229309082,1.1442501544952393,1.0512089729309082,1.0899800062179565,1.1290302276611328,1.2622466087341309,1.2611581087112427,1.15764319896698,1.2719415426254272,1.2118345499038696,1.1276828050613403,1.3389066457748413,1.1458302736282349,1.015250325202942,1.082406997680664,0.6824805736541748,0.7853673696517944,0.7903638482093811,0.7011474967002869,0.8757396340370178,0.8940324187278748,0.7168495655059814,0.7878466248512268,0.7355325222015381,0.7854055166244507,0.7653179168701172,0.9468473792076111,0.7024074792861938,0.9798296689987183,0.9825438261032104,1.1428557634353638,0.6886541247367859,1.021898865699768,0.9039491415023804,0.9106586575508118,0.7532261610031128,0.7816791534423828,0.9247146248817444,0.810522735118866,0.7432665824890137,0.8095651268959045,0.45970678329467773,0.4891620874404907,0.6657084226608276,0.6918259859085083,0.6146020889282227,0.8019431233406067,0.9337820410728455,0.6048328280448914,0.6867180466651917,0.9683511853218079,0.8034830093383789,0.7263759970664978,0.6289635300636292,0.748630166053772,0.7992624044418335,1.156372308731079,1.0187957286834717,0.6918695569038391,0.8066462874412537,0.9379828572273254,0.6691838502883911,1.022564172744751,1.0205938816070557,1.071062684059143,1.064064621925354,1.1866189241409302,1.0583747625350952,1.1398402452468872,0.8747653961181641,1.1355650424957275,1.1765975952148438,0.9594531655311584,0.9209708571434021,1.024917483329773,1.3526002168655396,0.9107270240783691,0.9170631170272827,0.601006269454956,0.7176361680030823,1.2887994050979614,0.9366651177406311,1.1801098585128784,0.8624506592750549,0.5707440376281738,1.0565650463104248,0.813233494758606,0.777459442615509,1.2710509300231934,1.0944334268569946,1.3290345668792725,1.326420545578003,1.2148782014846802,1.3098114728927612,1.2597548961639404,1.3278981447219849,1.3326460123062134,1.421625018119812,1.3509340286254883,1.3055225610733032
bird,0.7720876932144165,0.45860207080841064,0.0,0.5174089074134827,0.383272647857666,0.2835348844528198,0.8443372249603271,0.8039244413375854,1.1386935710906982,1.056942105293274,0.8989090919494629,1.1400303840637207,1.254049301147461,1.3480985164642334,1.226881742477417,1.0747911930084229,1.0158601999282837,0.9962301254272461,1.1026582717895508,0.998512864112854,1.0828344821929932,0.9922431111335754,1.0443185567855835,0.9200059771537781,0.975613534450531,1.005178689956665,0.8467596769332886,0.8201701641082764,1.0484861135482788,1.3855345249176025,0.9787948727607727,1.2273870706558228,1.2231892347335815,1.1805419921875,1.255408525466919,1.235051155090332,1.1148416996002197,1.1800613403320312,1.2092921733856201,1.3446555137634277,1.3312058448791504,1.275526762008667,1.2568445205688477,1.1768720149993896,1.0039112567901611,1.34490966796875,0.9524229168891907,0.914099395275116,1.0903064012527466,0.6969963312149048,0.8943897485733032,0.8333267569541931,0.8095971941947937,0.8747555017471313,0.8049213290214539,0.7704617977142334,0.7087974548339844,0.8205841779708862,0.8335237503051758,0.8093494176864624,0.9250223636627197,0.8383039236068726,0.9567955136299133,0.8817587494850159,0.9128870964050293,0.9203276634216309,0.981590747833252,0.8892257213592529,0.7800594568252563,0.6943944692611694,0.784500777721405,0.7968828678131104,0.7402673959732056,0.7303142547607422,0.7053388357162476,0.5805937647819519,0.5355127453804016,0.795298159122467,0.8358967304229736,0.7777964472770691,0.9213005900382996,0.8435938954353333,0.930563747882843,0.8869265913963318,1.0531437397003174,0.9954182505607605,0.8048014640808105,0.7106168270111084,0.7814928293228149,0.7555049657821655,1.0086363554000854,0.8822699189186096,0.6557403206825256,0.8206568360328674,1.015045404434204,0.7851718664169312,0.9691987633705139,0.8226671814918518,1.0161553621292114,1.0856690406799316,1.207069993019104,0.9764063954353333,1.0798817873001099,0.8700888156890869,1.0489057302474976,1.1252635717391968,1.0328961610794067,0.7814472913742065,0.9673681259155273,1.2687960863113403,0.846767008304596,0.84623783826828,0.6934226155281067,0.9193443059921265,1.1997781991958618,1.0063369274139404,1.093538522720337,0.9261707067489624,0.955027163028717,1.0583409070968628,0.8414000868797302,0.8590701818466187,1.3174121379852295,1.1405205726623535,1.3481440544128418,1.2578537464141846,1.1771413087844849,1.279900312423706,1.2857751846313477,1.331140160560608,1.313266634941101,1.3183016777038574,1.2788430452346802,1.2201191186904907
fish,0.8412817120552063,0.7473955154418945,0.5174089074134827,0.0,0.43946415185928345,0.7773607969284058,1.250749111175537,1.0228123664855957,1.062973141670227,1.0125247240066528,1.1457966566085815,1.2351725101470947,1.3322240114212036,1.379824161529541,1.2732027769088745,0.9697362184524536,0.8055357933044434,0.6992303133010864,0.8226771354675293,0.6590741872787476,0.9479073286056519,0.8280647993087769,0.8434935808181763,1.2118676900863647,1.0395272970199585,1.0155025720596313,0.8039655685424805,0.5193745493888855,1.113968849182129,1.4962997436523438,1.0023832321166992,1.4634987115859985,1.2072110176086426,1.2566694021224976,1.3384414911270142,1.317025065422058,1.321122646331787,1.2500660419464111,1.456514835357666,1.4331693649291992,1.4028031826019287,1.4736254215240479,1.3202898502349854,1.1821686029434204,0.9156056642532349,1.3801839351654053,1.0742942094802856,0.9448791742324829,1.1377002000808716,0.46851956844329834,0.85621178150177,0.28359663486480713,0.8828067779541016,0.6986677646636963,0.6500455737113953,0.3619166612625122,0.32718324661254883,0.5091162919998169,0.28914058208465576,0.32040417194366455,0.3127967119216919,0.7525985836982727,0.6673434972763062,0.5733509063720703,0.6062443256378174,0.8937922716140747,1.001356840133667,1.0777688026428223,1.0024372339248657,0.6995850801467896,0.6790899038314819,0.6448220610618591,0.24834966659545898,0.31854307651519775,0.2151215672492981,0.6123180389404297,0.4586580991744995,0.4928383231163025,0.4978880286216736,0.4966321587562561,0.6195178627967834,0.25175607204437256,0.8616085052490234,0.752809464931488,1.2406260967254639,1.1777456998825073,0.7565453052520752,0.45026326179504395,0.5107543468475342,0.6197063326835632,1.073052167892456,0.8708620071411133,0.6096333265304565,0.8408402800559998,0.984066367149353,0.963551938533783,1.159666895866394,0.7542993426322937,1.252996563911438,1.198041558265686,1.3597177267074585,1.1432874202728271,1.2342445850372314,0.9412168860435486,1.2051376104354858,1.3444929122924805,1.1996736526489258,0.8858241438865662,1.0356011390686035,1.4081720113754272,0.5969476103782654,0.832471489906311,0.8890069127082825,1.1438366174697876,1.435477375984192,1.0953575372695923,1.0706709623336792,1.1206011772155762,0.9991222023963928,0.8036224842071533,0.58751380443573,0.622088611125946,1.386797308921814,1.3108144998550415,1.4795743227005005,1.463785171508789,1.4145379066467285,1.3400459289550781,1.4178998470306396,1.359279990196228,1.4035108089447021,1.4477148056030273,1.345560073852539,1.3241517543792725
butterfly,0.6704088449478149,0.4575185775756836,0.383272647857666,0.43946415185928345,0.0,0.47660696506500244,1.0810073614120483,0.7571327090263367,1.0478260517120361,0.9609997272491455,0.8389432430267334,1.1942107677459717,1.2953956127166748,1.4416823387145996,1.1994209289550781,1.0580531358718872,0.8615037798881531,0.800583004951477,0.8751178979873657,0.7304859757423401,0.9421273469924927,0.8857290148735046,0.8644151091575623,0.8942028284072876,0.9524747133255005,1.0442676544189453,0.8674359321594238,0.6814131140708923,1.0423790216445923,1.4838340282440186,0.9818039536476135,1.345484733581543,1.234680414199829,1.2208399772644043,1.2851213216781616,1.2787021398544312,1.181876301765442,1.219631314277649,1.3013222217559814,1.4027998447418213,1.4139552116394043,1.3838233947753906,1.3395895957946777,1.268702507019043,1.0983139276504517,1.426729440689087,1.1280258893966675,1.0365626811981201,1.1797500848770142,0.5484452247619629,0.831672191619873,0.6348632574081421,0.8201593160629272,0.6792926788330078,0.6937335133552551,0.5811206102371216,0.6082074046134949,0.6297467947006226,0.5541052222251892,0.4883303642272949,0.6292864084243774,0.7348772883415222,0.7326985597610474,0.6620643138885498,0.8464177250862122,0.9136879444122314,1.052932620048523,1.0963795185089111,0.895270824432373,0.7714095115661621,0.7325448989868164,0.7726065516471863,0.501662015914917,0.5010067820549011,0.44913893938064575,0.4858180284500122,0.4772624969482422,0.5932021141052246,0.6594426035881042,0.6087937951087952,0.7537586688995361,0.6148245334625244,0.7902028560638428,0.7221204042434692,1.15616774559021,1.059110403060913,0.7211061716079712,0.540369987487793,0.7158699631690979,0.6990329623222351,1.0908269882202148,0.8761079907417297,0.5715650320053101,0.8872378468513489,0.9448900818824768,0.8036970496177673,1.0236040353775024,0.7172333598136902,1.1069843769073486,1.1131905317306519,1.3463925123214722,1.1775054931640625,1.2261478900909424,0.8884468078613281,1.1469064950942993,1.2816046476364136,1.0914475917816162,0.8064095973968506,1.0572612285614014,1.367863416671753,0.7787452936172485,0.7294955253601074,0.6399407386779785,0.9874261617660522,1.3608767986297607,0.9497587084770203,1.0245050191879272,0.9056527614593506,0.8376327753067017,0.9664840698242188,0.7436138391494751,0.7677099108695984,1.4015308618545532,1.2110793590545654,1.4324642419815063,1.3393149375915527,1.288902759552002,1.3532134294509888,1.3702406883239746,1.4109907150268555,1.4274848699569702,1.4070935249328613,1.3833307027816772,1.336898684501648
frog,0.7593677043914795,0.3849210739135742,0.2835348844528198,0.7773607969284058,0.47660696506500244,0.0,0.6847401857376099,0.6049113273620605,1.1646708250045776,1.0656273365020752,0.7921210527420044,1.0716689825057983,1.2214545011520386,1.3480370044708252,1.20200777053833,1.3262488842010498,1.21978759765625,1.1190135478973389,1.2478675842285156,1.1417648792266846,1.1663026809692383,1.1833909749984741,1.2137583494186401,0.7348228096961975,0.9336462616920471,0.9895865321159363,0.9006016254425049,0.9563087224960327,1.169740915298462,1.3665804862976074,0.9397227764129639,1.2405972480773926,1.2144285440444946,1.149685025215149,1.264769434928894,1.2103382349014282,1.033611536026001,1.1171602010726929,1.1534411907196045,1.268584966659546,1.306673526763916,1.1846680641174316,1.190269947052002,1.1250252723693848,0.9886153340339661,1.2635886669158936,0.9696509838104248,0.9283291101455688,1.0442471504211426,0.7562803626060486,0.7461258172988892,0.935221254825592,0.6170023679733276,0.9150136113166809,0.8621596097946167,0.7950603365898132,0.8688722252845764,0.9301404356956482,1.0472296476364136,0.9869505167007446,1.1277542114257812,0.7308124899864197,1.123910903930664,1.0808990001678467,1.1253362894058228,0.9608208537101746,0.9648677110671997,0.8613536357879639,0.7078747749328613,0.7124270796775818,0.7897933721542358,0.9039196968078613,0.9125936627388,0.8463363647460938,0.9014237523078918,0.5675157308578491,0.4491233825683594,0.920886218547821,0.8822944760322571,0.8447796106338501,1.1112855672836304,1.0714274644851685,0.8410251140594482,0.8744227290153503,0.9689807891845703,0.7787516117095947,0.7862751483917236,0.7283000946044922,0.8360198736190796,0.7444901466369629,0.8836978673934937,0.7864958047866821,0.5737673044204712,0.6619418859481812,0.8761308789253235,0.6239779591560364,0.9324039816856384,0.8428032398223877,0.8597432971000671,1.003585934638977,1.058597207069397,0.8357324600219727,0.971689760684967,0.7897314429283142,0.9415498971939087,0.9722113609313965,0.9809108376502991,0.7641125917434692,0.8985428214073181,1.2775282859802246,0.8901245594024658,0.6939352750778198,0.4427896738052368,0.6695694923400879,1.046651840209961,0.8727917671203613,1.1477710008621216,0.8575896620750427,0.831404447555542,1.2282830476760864,0.9226912260055542,0.9047914147377014,1.2934577465057373,1.0305722951889038,1.2408411502838135,1.1420795917510986,1.0462925434112549,1.3661253452301025,1.2798688411712646,1.3547947406768799,1.304316520690918,1.3697245121002197,1.410499095916748,1.3165228366851807
alligator,0.8403068780899048,1.0495554208755493,0.8443372249603271,1.250749111175537,1.0810073614120483,0.6847401857376099,0.0,0.5313288569450378,0.6645966172218323,0.8048566579818726,0.7969984412193298,0.84616619348526,0.7662758827209473,0.6679728031158447,0.9656898975372314,1.0973385572433472,1.2820490598678589,1.3883912563323975,1.324761152267456,1.4220352172851562,1.0910357236862183,1.2277958393096924,1.3175991773605347,1.0075575113296509,1.0715978145599365,1.0640612840652466,1.1015487909317017,1.3548285961151123,1.1790417432785034,0.6559206247329712,1.0530601739883423,0.825497031211853,0.7854105234146118,0.9429269433021545,0.8421218991279602,0.7487141489982605,0.889249324798584,0.8754733800888062,0.9212827086448669,0.5873589515686035,0.6822085976600647,0.7067457437515259,0.6801550984382629,0.8440810441970825,0.7612195014953613,0.6661796569824219,0.795711100101471,0.9246705770492554,0.6794004440307617,1.3762221336364746,1.187109112739563,1.454538345336914,0.9702526330947876,1.4253573417663574,1.3065948486328125,1.3961228132247925,1.331446886062622,1.4610426425933838,1.4878129959106445,1.522733449935913,1.4838240146636963,1.1587841510772705,1.364321231842041,1.4077939987182617,1.2319155931472778,1.2915661334991455,1.0117945671081543,0.934284508228302,0.9139848947525024,1.1641346216201782,1.1845788955688477,1.1336439847946167,1.3845360279083252,1.388839840888977,1.423069953918457,1.1236789226531982,1.1783819198608398,1.4354393482208252,1.4505184888839722,1.5463790893554688,1.451040506362915,1.3756663799285889,1.3691344261169434,1.4053950309753418,1.0627366304397583,1.0795385837554932,1.3846282958984375,1.4262182712554932,1.4016697406768799,1.1955825090408325,0.5424388647079468,0.927475094795227,1.101728916168213,1.000008463859558,0.908838152885437,0.9920006990432739,0.717728853225708,0.9314173460006714,0.7754805088043213,0.8615785837173462,0.6317704916000366,0.736910343170166,0.7109472751617432,1.0965962409973145,0.7538472414016724,0.8380271792411804,1.052043080329895,1.0061739683151245,0.8805477619171143,0.6817135214805603,1.220312476158142,1.1969786882400513,1.1319197416305542,1.004237174987793,0.6567893028259277,1.0112695693969727,1.0289300680160522,0.9076973795890808,1.247617244720459,1.1102373600006104,1.170208215713501,1.2219972610473633,0.6185594201087952,0.7325950264930725,0.6248310804367065,0.5906946659088135,0.5552701354026794,0.7504995465278625,0.6721974611282349,0.6746286749839783,0.6720931529998779,0.6216920614242554,0.802309513092041,0.8473833799362183
owl,0.6310299038887024,0.7960741519927979,0.8039244413375854,1.0228123664855957,0.7571327090263367,0.6049113273620605,0.5313288569450378,0.0,0.5912701487541199,0.8021098971366882,0.7992191314697266,0.8217324018478394,0.8734195828437805,0.9881808161735535,1.0290964841842651,1.296679973602295,1.172072172164917,1.2288405895233154,1.1623098850250244,1.1332693099975586,1.0031875371932983,1.0941513776779175,1.076082706451416,0.8699204921722412,0.9346275925636292,1.0624804496765137,1.0958882570266724,1.229650616645813,1.2581818103790283,0.9344382286071777,1.211307168006897,1.1220402717590332,0.9703679084777832,1.159837007522583,1.0560303926467896,0.9890267848968506,1.0887255668640137,1.1965537071228027,0.9914963245391846,0.8187466263771057,0.9255472421646118,0.9695997834205627,0.9881736040115356,1.1262154579162598,1.0298340320587158,0.8808650374412537,1.0976953506469727,1.0252162218093872,0.7151539921760559,1.0476570129394531,0.8610896468162537,1.0485198497772217,0.7755224704742432,1.077614426612854,1.0591270923614502,1.020681619644165,1.0106046199798584,1.0407803058624268,1.1439131498336792,1.059761643409729,1.0755858421325684,0.93684983253479,1.039965271949768,1.1149531602859497,1.205265998840332,1.2264466285705566,1.2152996063232422,1.100319504737854,1.039747714996338,1.1303865909576416,1.071885108947754,1.1883435249328613,1.1592540740966797,1.1513421535491943,1.1482595205307007,0.961513876914978,0.9002494215965271,1.2078018188476562,1.154162883758545,1.203182339668274,1.3213549852371216,1.1870431900024414,1.181361436843872,1.1020597219467163,1.1481419801712036,1.0111485719680786,1.1795575618743896,1.0911390781402588,1.2201876640319824,1.0858241319656372,0.8551653623580933,1.009710431098938,0.9177199006080627,0.9853023886680603,0.9204480051994324,0.940960168838501,0.8318343162536621,0.7539103031158447,0.8774843215942383,0.7719137072563171,0.7488204836845398,0.929409921169281,0.8643040657043457,0.9763233065605164,0.897016167640686,1.0185421705245972,1.1766984462738037,1.1023008823394775,1.1254013776779175,0.7881795167922974,1.1911945343017578,0.9883222579956055,0.8204602003097534,0.8231386542320251,0.8306697010993958,0.9282820224761963,0.989035427570343,0.9170228242874146,1.0269184112548828,1.1333420276641846,1.1757285594940186,1.2128139734268188,0.8415424227714539,0.803982675075531,0.783704400062561,0.7067798376083374,0.7183479070663452,0.921166181564331,0.8948683142662048,0.84245365858078,0.8583228588104248,0.8607685565948486,1.0572049617767334,1.052890658378601
elephant,0.6188217401504517,1.1466436386108398,1.1386935710906982,1.062973141670227,1.0478260517120361,1.1646708250045776,0.6645966172218323,0.5912701487541199,0.0,0.43650615215301514,0.9403139352798462,0.9657913446426392,0.8273769617080688,0.7952815294265747,1.0150201320648193,0.9179400205612183,1.0136477947235107,1.1097218990325928,1.0559383630752563,1.0826066732406616,0.9941217303276062,0.9506897926330566,0.9810146689414978,1.2608819007873535,1.12086820602417,1.0755677223205566,1.016344666481018,1.0262107849121094,1.1450961828231812,0.7811880111694336,1.1196372509002686,1.0689713954925537,0.7383952140808105,1.0241676568984985,0.8908947706222534,0.8533003926277161,1.0787091255187988,1.0639808177947998,1.0772112607955933,0.7257436513900757,0.7672141194343567,0.9620734453201294,0.7596668004989624,0.9799448847770691,0.8760631680488586,0.7217921018600464,0.8655612468719482,0.9983866810798645,0.6750475168228149,1.1594300270080566,1.1030247211456299,1.1214885711669922,1.218211054801941,1.2786309719085693,1.2006046772003174,1.2051570415496826,1.1451547145843506,1.1329598426818848,1.0154532194137573,1.064810037612915,1.0306828022003174,1.1371068954467773,0.9647508263587952,0.9310314655303955,1.0336332321166992,1.2002469301223755,1.1521316766738892,1.2074487209320068,1.0741311311721802,1.1605286598205566,1.1402992010116577,1.0361160039901733,1.056373119354248,1.1067683696746826,1.1045852899551392,1.1707286834716797,1.267693281173706,1.1017388105392456,1.2096606492996216,1.2860623598098755,1.0629655122756958,0.9380083084106445,1.2523667812347412,1.2297182083129883,1.2181720733642578,1.2749422788619995,1.3283681869506836,1.2432688474655151,1.2785348892211914,1.2236067056655884,0.9648165106773376,1.017367959022522,1.167605996131897,1.2522515058517456,1.04157292842865,1.283456563949585,0.8997424840927124,0.912322998046875,1.164499044418335,0.937593400478363,0.7096600532531738,1.1378099918365479,0.962139368057251,1.0091458559036255,0.9192903637886047,1.189509630203247,1.2537020444869995,1.2534247636795044,1.1590330600738525,0.6645721197128296,1.1821212768554688,1.28041410446167,1.2641125917434692,1.2378458976745605,0.9645372629165649,1.0806927680969238,0.9502730369567871,1.0548678636550903,1.090070366859436,0.9283771514892578,0.9873044490814209,1.0335689783096313,0.6860963106155396,0.8819640874862671,0.7664002180099487,0.7263594269752502,0.7698113322257996,0.6477016806602478,0.6575818061828613,0.5160872936248779,0.6494139432907104,0.6097011566162109,0.6808285713195801,0.8383320569992065
cat,0.5919082164764404,0.7623390555381775,1.056942105293274,1.0125247240066528,0.9609997272491455,1.0656273365020752,0.8048566579818726,0.8021098971366882,0.43650615215301514,0.0,0.3882419466972351,0.9409850239753723,0.8143120408058167,0.9645689725875854,1.1260027885437012,0.9031031131744385,1.10622239112854,1.1877214908599854,1.2092890739440918,1.1637413501739502,1.2388863563537598,1.1221411228179932,0.964428186416626,1.1578959226608276,0.9402362108230591,0.902904748916626,0.9015983939170837,0.8536644577980042,1.0303608179092407,0.781571090221405,1.1031346321105957,0.956449031829834,0.6465225219726562,0.8416872024536133,0.8192727565765381,0.7357840538024902,0.9897428154945374,0.9748045206069946,0.9937017560005188,0.7148045301437378,0.717947244644165,0.9023382663726807,0.8352690935134888,0.9874332547187805,0.862826406955719,0.9164929389953613,0.9820995330810547,0.9300277829170227,0.7146944999694824,1.077785611152649,1.0926859378814697,1.060678482055664,1.1639612913131714,1.308717966079712,1.2400792837142944,1.1553422212600708,1.111382007598877,1.0843873023986816,0.9965861439704895,1.069779396057129,1.0691018104553223,1.0811684131622314,1.0477659702301025,1.0025779008865356,1.1199642419815063,1.0722821950912476,1.109999179840088,1.1444671154022217,1.196446418762207,1.1835782527923584,1.182071328163147,1.1283795833587646,1.0859806537628174,1.129555344581604,1.1411879062652588,0.934474527835846,1.1266403198242188,0.981859564781189,1.1384930610656738,1.1860886812210083,1.005373477935791,0.8871299028396606,1.078786849975586,1.1687334775924683,1.1461142301559448,1.208348035812378,1.2666335105895996,1.1966921091079712,1.1631863117218018,1.1711333990097046,1.032688021659851,1.210300326347351,1.1889140605926514,1.2139445543289185,1.1377103328704834,1.0866923332214355,0.9472863674163818,1.0732944011688232,1.2059897184371948,0.9627805948257446,0.8238286972045898,1.103351354598999,0.9637722969055176,1.0049744844436646,0.9715692400932312,1.2047913074493408,1.1210527420043945,1.2023972272872925,1.1325905323028564,0.8631420135498047,1.1978344917297363,1.3593192100524902,1.2187325954437256,1.0891849994659424,1.1177338361740112,1.202013373374939,1.2206670045852661,1.1002106666564941,0.967303454875946,0.775927722454071,1.0101311206817627,1.0380327701568604,0.7243185639381409,0.9248977899551392,0.8788858652114868,0.9043244123458862,0.8809900283813477,0.8357443809509277,0.8249134421348572,0.6713435649871826,0.8087831139564514,0.8731419444084167,0.8197716474533081,1.0019701719284058
