,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,door,refrigerator,bathtub,shirt,bib,pants,sock,glove,blanket,pillow,towel,napkin,toy,tray,box,book,paper,hat,spoon,crayon,balloon,ball,egg,orange,apple,plant,plate,bowl,bottle,cup,bucket,can
hair,0.0,0.7834171056747437,0.8456976413726807,0.8689061999320984,0.7997102737426758,1.1874558925628662,0.964474618434906,0.9902197122573853,0.8823419213294983,0.9173194169998169,0.9408472776412964,1.0211211442947388,1.0184909105300903,1.0128549337387085,0.6845503449440002,0.9532349109649658,0.7126940488815308,0.9962739944458008,1.1421964168548584,0.9477399587631226,1.067746639251709,1.2140307426452637,1.261151671409607,1.189333438873291,1.2055546045303345,1.1553703546524048,1.086150050163269,1.0683554410934448,0.7511550188064575,1.2510497570037842,1.1285816431045532,1.1278929710388184,1.098122477531433,1.0452017784118652,1.0533703565597534,1.0857083797454834,0.981878936290741,1.2321958541870117,1.2368879318237305,1.131845235824585,1.3080637454986572,1.2705988883972168,1.1788625717163086
arm,0.7834171056747437,0.0,0.520194411277771,0.7743382453918457,0.8185417652130127,1.3099654912948608,0.9285370111465454,0.7688846588134766,0.7255663275718689,0.7190059423446655,0.9044849276542664,1.0182768106460571,0.845914900302887,0.8908681869506836,0.4888707399368286,0.7621825933456421,0.6298151612281799,0.7021671533584595,0.745979368686676,0.7558424472808838,0.8651216626167297,1.0524444580078125,1.071882963180542,1.2046377658843994,1.027871012687683,1.0910606384277344,1.0188438892364502,0.793028712272644,1.2313116788864136,1.210946798324585,1.1979917287826538,1.2755645513534546,1.3083479404449463,1.281510591506958,1.1711130142211914,1.2666025161743164,1.024430513381958,1.2708314657211304,1.2587363719940186,1.277317762374878,1.2796984910964966,1.2365334033966064,1.0817762613296509
hand,0.8456976413726807,0.520194411277771,0.0,0.29785263538360596,0.42924392223358154,1.2670009136199951,1.144564151763916,1.14078950881958,1.110134482383728,1.1082881689071655,1.0549100637435913,1.0688073635101318,1.1160829067230225,1.1341172456741333,0.9061213731765747,0.9848594665527344,0.9582507014274597,0.7311796545982361,0.5978769659996033,1.0930842161178589,1.0887913703918457,1.1668875217437744,1.0911705493927002,1.05057692527771,1.0969693660736084,1.1897940635681152,1.0496174097061157,0.9308478832244873,1.0688632726669312,1.100752830505371,1.0865774154663086,1.1406035423278809,1.156868815422058,1.1402990818023682,1.0487463474273682,1.087575078010559,1.0480064153671265,1.2058522701263428,1.1538548469543457,1.2074975967407227,1.163378357887268,1.235198736190796,1.1929700374603271
finger,0.8689061999320984,0.7743382453918457,0.29785263538360596,0.0,0.13233476877212524,1.0531859397888184,1.2682428359985352,1.4179182052612305,1.3271899223327637,1.326303482055664,1.2040461301803589,1.1591957807540894,1.367208480834961,1.336921215057373,1.1242141723632812,1.3043092489242554,1.0856837034225464,0.8703287839889526,0.8544819355010986,1.3250187635421753,1.2152857780456543,1.2550244331359863,1.089349627494812,1.1949797868728638,1.336502194404602,1.330397605895996,1.230513334274292,1.160976529121399,0.9123276472091675,0.9926778674125671,0.6401878595352173,0.9126790761947632,0.825376033782959,0.7320965528488159,0.7935599088668823,0.7325985431671143,1.1710848808288574,1.1563451290130615,1.2243927717208862,0.9920501708984375,1.0643250942230225,1.3121123313903809,1.2780115604400635
toe,0.7997102737426758,0.8185417652130127,0.42924392223358154,0.13233476877212524,0.0,1.0229772329330444,1.2774089574813843,1.4644224643707275,1.3060133457183838,1.316695213317871,1.2628068923950195,1.1558531522750854,1.4141901731491089,1.3744962215423584,1.093595027923584,1.2838844060897827,1.0143792629241943,0.7806873917579651,0.8819589018821716,1.335730791091919,1.201651692390442,1.2613024711608887,1.1028552055358887,1.2236335277557373,1.4142334461212158,1.3341023921966553,1.2697293758392334,1.270132064819336,0.8525833487510681,1.0255242586135864,0.6670407652854919,0.9001397490501404,0.7859423160552979,0.656886637210846,0.7719433903694153,0.6961332559585571,1.1785240173339844,1.1898664236068726,1.2347947359085083,0.9722076058387756,1.0693975687026978,1.289597511291504,1.2815618515014648
lamp,1.1874558925628662,1.3099654912948608,1.2670009136199951,1.0531859397888184,1.0229772329330444,0.0,0.9873270392417908,1.1393858194351196,1.2770297527313232,1.251373052597046,0.8791961073875427,0.8105268478393555,1.0763964653015137,1.0386590957641602,1.2957658767700195,1.3005664348602295,1.3647916316986084,1.1926904916763306,1.2740345001220703,1.2668319940567017,1.1157132387161255,1.029841423034668,0.9422869682312012,1.0332715511322021,1.0913571119308472,1.105712652206421,1.0885785818099976,1.2061136960983276,0.8737351298332214,0.6514483094215393,0.7563784122467041,0.7736684083938599,0.7118630409240723,0.7922180891036987,0.8984079360961914,0.837885856628418,0.8223322033882141,0.7911665439605713,0.7687419652938843,0.7367439866065979,0.7023810148239136,0.8259567618370056,0.9092726111412048
chair,0.964474618434906,0.9285370111465454,1.144564151763916,1.2682428359985352,1.2774089574813843,0.9873270392417908,0.0,0.506210446357727,0.38089442253112793,0.5331137180328369,0.7068355083465576,0.7389801144599915,0.6554722785949707,0.6928730010986328,0.7896068096160889,0.8386204838752747,0.7510555982589722,0.9131295680999756,1.036757230758667,0.6411784291267395,0.6575090289115906,0.8125039339065552,0.9929404854774475,0.975162923336029,0.8863394260406494,0.8020515441894531,0.9381495118141174,0.9135627150535583,1.0407785177230835,1.2282869815826416,1.304631233215332,1.183663249015808,1.2401551008224487,1.351494312286377,1.2839632034301758,1.3720276355743408,0.9715558886528015,1.1682255268096924,1.1177793741226196,1.1327216625213623,1.106287956237793,0.8680616617202759,0.7846607565879822
table,0.9902197122573853,0.7688846588134766,1.14078950881958,1.4179182052612305,1.4644224643707275,1.1393858194351196,0.506210446357727,0.0,0.3996093273162842,0.42265963554382324,0.7054212093353271,0.8644133806228638,0.5585005879402161,0.44745922088623047,0.6541072130203247,0.7218519449234009,0.7885815501213074,1.0560969114303589,1.082474946975708,0.4937421679496765,0.8015443086624146,0.868015468120575,0.9723865389823914,0.9972544312477112,0.5577884912490845,0.7702235579490662,0.8370397090911865,0.6577978730201721,1.2550292015075684,1.1893458366394043,1.4395115375518799,1.2253323793411255,1.328210473060608,1.3824193477630615,1.2744951248168945,1.41146981716156,0.9270387887954712,0.868307888507843,0.9251985549926758,1.2138440608978271,1.1136234998703003,0.9402673244476318,0.8206239938735962
couch,0.8823419213294983,0.7255663275718689,1.110134482383728,1.3271899223327637,1.3060133457183838,1.2770297527313232,0.38089442253112793,0.3996093273162842,0.0,0.1515941619873047,0.7339429259300232,0.8392499685287476,0.6380082368850708,0.6004183292388916,0.5781044960021973,0.6468268036842346,0.5589849948883057,0.8602835536003113,0.9560654163360596,0.26185548305511475,0.4690690040588379,0.81728196144104,1.057694911956787,1.0545644760131836,0.8944898247718811,0.7649756669998169,0.8813153505325317,0.798407793045044,1.1494362354278564,1.4557278156280518,1.3989148139953613,1.2361221313476562,1.3153499364852905,1.3821375370025635,1.2864874601364136,1.3935703039169312,0.9693595170974731,1.257431983947754,1.2113021612167358,1.3028208017349243,1.2952125072479248,1.034294605255127,0.9359433054924011
bed,0.9173194169998169,0.7190059423446655,1.1082881689071655,1.326303482055664,1.316695213317871,1.251373052597046,0.5331137180328369,0.42265963554382324,0.1515941619873047,0.0,0.7382357120513916,0.8219605684280396,0.6505906581878662,0.5509763956069946,0.6009577512741089,0.6515482068061829,0.6095658540725708,0.8538960218429565,0.9244114756584167,0.1114497184753418,0.3241156339645386,0.6914864778518677,0.9288238286972046,1.0712652206420898,0.8376291394233704,0.8239431381225586,0.8664336204528809,0.7666748762130737,1.1517959833145142,1.3738906383514404,1.4007607698440552,1.2384189367294312,1.3015480041503906,1.3612443208694458,1.291541576385498,1.39314603805542,0.9827895164489746,1.1676719188690186,1.1845530271530151,1.3054580688476562,1.2982056140899658,1.0827646255493164,1.0043309926986694
window,0.9408472776412964,0.9044849276542664,1.0549100637435913,1.2040461301803589,1.2628068923950195,0.8791961073875427,0.7068355083465576,0.7054212093353271,0.7339429259300232,0.7382357120513916,0.0,0.47481322288513184,0.5101852416992188,0.7112175226211548,0.8216049671173096,0.9670670628547668,0.8902052640914917,1.0681238174438477,1.1360499858856201,0.7851437330245972,0.9249460697174072,0.9465466737747192,1.0319960117340088,1.084187388420105,0.9721738696098328,0.9217145442962646,0.9561891555786133,0.8738574385643005,1.202821969985962,1.1893733739852905,1.2566238641738892,1.1895852088928223,1.2272202968597412,1.265751600265503,1.2064974308013916,1.2692451477050781,0.7576462030410767,1.1010158061981201,1.1179311275482178,1.1562602519989014,1.1744407415390015,1.0491714477539062,0.9403170347213745
door,1.0211211442947388,1.0182768106460571,1.0688073635101318,1.1591957807540894,1.1558531522750854,0.8105268478393555,0.7389801144599915,0.8644133806228638,0.8392499685287476,0.8219605684280396,0.47481322288513184,0.0,0.43611615896224976,0.7467939853668213,0.9487213492393494,1.0450626611709595,0.9317807555198669,1.1128658056259155,1.1769191026687622,0.9230189919471741,0.8342150449752808,0.9822062253952026,0.9727725982666016,1.1077693700790405,0.997637152671814,0.9288741946220398,1.0335859060287476,1.008109211921692,1.1702935695648193,1.0900143384933472,1.1381275653839111,1.1733938455581665,1.1583144664764404,1.1678632497787476,1.197489857673645,1.1760772466659546,0.9331629872322083,1.0859516859054565,1.1100538969039917,1.0344858169555664,1.1282910108566284,1.0530999898910522,0.8383842706680298
refrigerator,1.0184909105300903,0.845914900302887,1.1160829067230225,1.367208480834961,1.4141901731491089,1.0763964653015137,0.6554722785949707,0.5585005879402161,0.6380082368850708,0.6505906581878662,0.5101852416992188,0.43611615896224976,0.0,0.44924789667129517,0.7660461664199829,0.9145164489746094,0.7804536819458008,1.0770528316497803,1.0810914039611816,0.7508825659751892,0.9179748296737671,0.9510080814361572,1.0579463243484497,1.084478497505188,0.6338476538658142,0.8169092535972595,0.9502774477005005,0.8209424018859863,1.3129881620407104,1.1367151737213135,1.3974123001098633,1.3307583332061768,1.3908135890960693,1.395371437072754,1.3329484462738037,1.3762153387069702,0.9191383719444275,1.0113893747329712,0.966141402721405,1.1196397542953491,1.12274968624115,0.8598148822784424,0.6313362121582031
