,rooster,fish,frog,alligator,cat,dog,face,hair,arm,hand,finger,toe,tooth,car,lamp,chair,bench,drawer,window,door,refrigerator,crib,bed,couch,table,bathtub,sink,clock,ball,balloon,orange,apple,hat,slipper,watch,nail,glasses,vacuum,shovel,scissors,spoon,knife,pencil,pen,crayon,plant,flower,bottle,cup,can,belt,basket,bucket,tape,bowl,plate,banana,cracker,pizza,glass,tray,box,book,paper,gum,toy,doll,mitten,glove,shoe,purse,pillow,towel,napkin,blanket,pajamas,bib,jacket,shirt,jeans,shorts
rooster,0.0,0.7616993188858032,0.554912805557251,0.5560562610626221,0.8347337245941162,0.40944886207580566,0.8176878690719604,0.7858874201774597,1.0294908285140991,0.8827943205833435,0.9147953987121582,0.8967316746711731,0.8046193718910217,1.0133408308029175,1.1835999488830566,0.9285696744918823,0.9185076951980591,1.1177504062652588,1.1828393936157227,1.0206032991409302,1.0266830921173096,0.9883571267127991,1.0365469455718994,0.9138845801353455,1.0282013416290283,1.158896565437317,1.197067379951477,1.169407606124878,1.132893443107605,1.125733733177185,1.1269627809524536,1.082979440689087,0.9401903748512268,0.9475910067558289,1.0433093309402466,1.1109988689422607,0.9929895401000977,0.8221423625946045,1.1130011081695557,0.9067021012306213,1.0012882947921753,0.9565119743347168,1.1540228128433228,1.11225426197052,1.1124950647354126,0.5154405832290649,0.7940732836723328,1.1688408851623535,1.247497797012329,1.1191620826721191,1.1203522682189941,1.0793588161468506,1.1923538446426392,1.1510918140411377,1.3038556575775146,1.2581455707550049,0.8469705581665039,0.7395784854888916,0.6793553233146667,0.9051113128662109,1.1573336124420166,1.0802621841430664,1.1297112703323364,1.0206302404403687,0.9132083058357239,1.0015944242477417,0.6928211450576782,0.6795420050621033,0.6802181005477905,0.73015958070755,0.836064338684082,0.9485714435577393,1.0383491516113281,1.0223028659820557,0.9796477556228638,0.9360536336898804,0.9790192246437073,0.9108148217201233,0.8655766248703003,0.8226497173309326,0.7452161312103271
fish,0.7616993188858032,0.0,0.5032549500465393,1.1476399898529053,0.9186995029449463,1.0906976461410522,1.1805084943771362,1.2388678789138794,1.4515936374664307,1.2471446990966797,0.7867698669433594,0.657964825630188,0.40960752964019775,0.7556145787239075,0.4736676812171936,1.2200303077697754,1.460062026977539,1.1465553045272827,1.1911472082138062,1.2766501903533936,1.331683874130249,1.547120213508606,1.5018947124481201,1.418403148651123,1.5211660861968994,1.4782403707504272,1.3721637725830078,0.5440290570259094,0.5833323001861572,0.5732390880584717,0.46128010749816895,0.4555484652519226,0.4896092414855957,0.3279469609260559,0.4953651428222656,0.4773191213607788,0.5411705374717712,1.0783146619796753,0.9160019159317017,0.839719295501709,0.7231303453445435,0.7730425596237183,0.4407515525817871,0.3319019675254822,0.27676427364349365,0.5864174365997314,0.6256705522537231,0.532824695110321,0.5298029780387878,0.5512581467628479,0.30868256092071533,1.0912601947784424,0.8669136166572571,0.4799673557281494,0.9818999767303467,0.9312597513198853,0.7185404896736145,0.8702743649482727,0.9329324960708618,1.4312825202941895,1.3931291103363037,1.391135334968567,0.9457658529281616,1.1756881475448608,0.589742124080658,0.7150732278823853,1.1369752883911133,1.2632503509521484,0.8276717662811279,1.064178705215454,1.2527307271957397,0.5050646066665649,0.5686674118041992,0.5022417902946472,1.368091344833374,1.4866538047790527,1.4098854064941406,1.4393534660339355,1.4429059028625488,1.349857211112976,1.0392557382583618
frog,0.554912805557251,0.5032549500465393,0.0,0.6155658960342407,1.1299247741699219,0.7677243947982788,0.9949776530265808,1.2125862836837769,1.3723012208938599,1.1816236972808838,1.0649107694625854,1.0260696411132812,0.8522566556930542,0.7849112749099731,0.9287806153297424,1.2435729503631592,1.3707873821258545,1.1106746196746826,1.2693897485733032,1.2672553062438965,1.2366068363189697,1.2176158428192139,1.276495337486267,1.2871479988098145,1.2936230897903442,1.3051481246948242,1.2503284215927124,0.6783839464187622,0.7925149202346802,0.7698525190353394,0.8429032564163208,0.8245540857315063,0.7846508026123047,0.8160537481307983,0.9499439597129822,0.9848245978355408,0.9668159484863281,1.1498088836669922,0.9076601266860962,0.5875763893127441,0.7587950229644775,0.9381901621818542,0.8599164485931396,0.8073172569274902,0.7900769710540771,0.6948768496513367,0.7334451675415039,0.9437087774276733,0.9330337643623352,1.0059430599212646,0.9236758947372437,0.9404353499412537,0.8723225593566895,0.5899685621261597,1.0502727031707764,0.9789725542068481,0.6284129023551941,0.77269446849823,0.7980791330337524,1.2152308225631714,1.0678106546401978,1.0372779369354248,0.7827109694480896,0.9982179999351501,0.6015265583992004,0.5065667629241943,0.6553491353988647,0.9757716655731201,0.7902965545654297,0.8855931758880615,0.95654296875,0.9352049827575684,0.834538459777832,0.8288073539733887,1.205916404724121,1.2781126499176025,1.1369565725326538,1.2827448844909668,1.3152105808258057,1.3145164251327515,1.237255334854126
alligator,0.5560562610626221,1.1476399898529053,0.6155658960342407,0.0,0.7678801417350769,0.40228909254074097,0.7244068384170532,0.8441031575202942,0.5697986483573914,0.7667633295059204,1.2236788272857666,1.3530133962631226,1.2316656112670898,1.2031068801879883,1.6101722717285156,1.083632469177246,0.6093690991401672,1.02651047706604,0.9879084825515747,1.062574863433838,1.1244720220565796,0.6160921454429626,0.5219210386276245,0.604960024356842,0.5925876498222351,0.6420170664787292,0.7368624210357666,1.4103893041610718,1.4749910831451416,1.4779411554336548,1.4687530994415283,1.5048624277114868,1.5052112340927124,1.4663455486297607,1.5210926532745361,1.5285277366638184,1.4118067026138306,1.192354440689087,1.2052668333053589,0.8034374713897705,1.1640501022338867,1.0725278854370117,1.4474258422851562,1.4755303859710693,1.4850056171417236,1.122714638710022,1.3126825094223022,1.6047906875610352,1.598839521408081,1.607757329940796,1.4767690896987915,1.1341845989227295,1.359266996383667,1.4531676769256592,1.150256872177124,1.0538309812545776,0.9025582671165466,0.7097579836845398,0.661908745765686,0.6158088445663452,0.663463294506073,0.7363106608390808,0.9432044625282288,0.6109557747840881,1.0692001581192017,1.2074954509735107,0.7825679183006287,0.4282976984977722,0.9081242084503174,0.7796035408973694,0.771618127822876,1.1884914636611938,1.1543176174163818,1.1905237436294556,0.4590582847595215,0.5040717124938965,0.5143111944198608,0.5112119913101196,0.5954113602638245,0.5603875517845154,0.9829900860786438
cat,0.8347337245941162,0.9186995029449463,1.1299247741699219,0.7678801417350769,0.0,0.6130132675170898,0.8757551908493042,0.8107035160064697,0.7509642839431763,0.98056960105896,1.1079721450805664,1.097476840019226,1.038260579109192,1.0534298419952393,1.0100831985473633,0.8818328380584717,0.6735352873802185,0.974524199962616,0.6725122332572937,0.8368645906448364,1.0191395282745361,0.871041476726532,0.6861490607261658,0.7136703729629517,0.792789101600647,0.7543944120407104,0.8623528480529785,1.113283634185791,1.205032467842102,1.2198283672332764,1.201522946357727,1.2171351909637451,1.108999490737915,1.0262843370437622,1.0685473680496216,1.0783261060714722,0.964794933795929,1.0232324600219727,1.262618064880371,1.1714768409729004,1.275223731994629,1.0631191730499268,1.208817481994629,1.1052402257919312,1.1132110357284546,1.0201218128204346,1.1985117197036743,1.1804163455963135,1.242798089981079,1.0289913415908813,0.8768360018730164,1.2095224857330322,1.3105311393737793,1.3101017475128174,1.175484538078308,1.1570913791656494,1.257750153541565,1.1213384866714478,1.01739501953125,0.8561323285102844,1.1034464836120605,1.1305607557296753,1.303005337715149,1.019239902496338,1.2900372743606567,1.4008574485778809,1.2502106428146362,0.9303728342056274,1.055395483970642,1.062637448310852,1.1131960153579712,0.7317513227462769,1.0688101053237915,1.0588569641113281,0.6608718633651733,0.720108151435852,0.892309844493866,0.6485368013381958,0.6814520955085754,0.5975273847579956,0.7214972972869873
dog,0.40944886207580566,1.0906976461410522,0.7677243947982788,0.40228909254074097,0.6130132675170898,0.0,0.7106925845146179,0.7013424634933472,0.7403832077980042,0.8218694925308228,1.1332615613937378,1.1620402336120605,1.1424965858459473,1.0809621810913086,1.449833631515503,0.9236158132553101,0.6815081834793091,1.1077793836593628,1.0501137971878052,1.0300179719924927,1.0661381483078003,0.7310702800750732,0.6485602259635925,0.5968355536460876,0.730749249458313,0.9013465046882629,0.9866793751716614,1.355452060699463,1.3153328895568848,1.339022159576416,1.3601312637329102,1.3585715293884277,1.2118537425994873,1.271409034729004,1.3157533407211304,1.3490781784057617,1.2292717695236206,1.0600783824920654,1.2370270490646362,1.1352530717849731,1.2400181293487549,1.2110556364059448,1.4467120170593262,1.422447919845581,1.434043049812317,0.9418317079544067,1.1480109691619873,1.4139585494995117,1.4826593399047852,1.3889617919921875,1.3079655170440674,1.1047987937927246,1.2890688180923462,1.3941199779510498,1.2596185207366943,1.2504098415374756,1.1037540435791016,0.8009876012802124,0.7310290336608887,0.7768413424491882,0.9509966373443604,0.9317159056663513,1.13369619846344,0.9355133771896362,1.1733189821243286,1.1798802614212036,0.6001595258712769,0.5369481444358826,0.7508367300033569,0.8075029850006104,0.7752057909965515,0.9645354151725769,1.1117314100265503,1.1555047035217285,0.5953782796859741,0.5986508727073669,0.6919758319854736,0.6152894496917725,0.6136537790298462,0.6109532117843628,0.8079087734222412
face,0.8176878690719604,1.1805084943771362,0.9949776530265808,0.7244068384170532,0.8757551908493042,0.7106925845146179,0.0,0.21630650758743286,0.7349019646644592,0.7293866276741028,0.9162631034851074,0.9171968698501587,1.111275553703308,1.0585801601409912,1.3518564701080322,1.1376667022705078,0.8629817366600037,1.1621131896972656,0.9148327708244324,0.9735965132713318,1.120654582977295,0.8468700051307678,0.7130155563354492,0.7178173065185547,0.7998639941215515,0.8176248073577881,0.9236418008804321,1.141291856765747,1.1704461574554443,1.2379653453826904,1.193692684173584,1.1813750267028809,1.191521167755127,1.204540729522705,1.1488239765167236,1.088025689125061,0.9155540466308594,1.1992019414901733,1.3966351747512817,1.2245726585388184,1.3583753108978271,1.3428477048873901,1.3369238376617432,1.36627995967865,1.3244538307189941,1.109412431716919,1.2318280935287476,1.295812964439392,1.2950832843780518,1.3526110649108887,1.2909414768218994,1.2923336029052734,1.3085517883300781,1.3186676502227783,1.1532591581344604,1.117869257926941,1.1387321949005127,0.9527804255485535,0.886856198310852,0.6772223711013794,0.89104163646698,0.9328675270080566,1.1472992897033691,0.8942359685897827,1.1465682983398438,1.180713415145874,0.8456997871398926,0.7974389791488647,1.1563043594360352,0.9878800511360168,1.0961856842041016,1.2464011907577515,1.4345815181732178,1.4455262422561646,0.8022944927215576,0.6745474338531494,0.6815136075019836,0.7291384935379028,0.5829684734344482,0.703976571559906,0.9601701498031616
hair,0.7858874201774597,1.2388678789138794,1.2125862836837769,0.8441031575202942,0.8107035160064697,0.7013424634933472,0.21630650758743286,0.0,0.6553716659545898,0.6121273040771484,0.7866424322128296,0.7921845316886902,1.0328818559646606,1.1523469686508179,1.3320555686950684,1.0228089094161987,0.7962579727172852,1.163940191268921,0.8662891387939453,0.8811497688293457,1.0579166412353516,0.8777002096176147,0.7716338634490967,0.7021066546440125,0.8306695222854614,0.8530612587928772,0.9708174467086792,1.3143913745880127,1.2421568632125854,1.2796493768692017,1.2137770652770996,1.223758339881897,1.1318415403366089,1.1796858310699463,1.0737121105194092,1.0751830339431763,0.8350169658660889,1.0552560091018677,1.381972312927246,1.283259630203247,1.3288947343826294,1.2585055828094482,1.3105348348617554,1.3387799263000488,1.336388111114502,0.9658949971199036,1.2000364065170288,1.286935806274414,1.3214328289031982,1.2820358276367188,1.2490572929382324,1.3093446493148804,1.3461906909942627,1.4519332647323608,1.229940414428711,1.253701090812683,1.217911958694458,0.9816429018974304,0.90137779712677,0.6770201325416565,1.0398684740066528,1.0666699409484863,1.2786953449249268,0.9992387890815735,1.1924362182617188,1.3624505996704102,0.9140347838401794,0.7518068552017212,1.060980200767517,0.9740880727767944,1.0718963146209717,1.1437002420425415,1.4230010509490967,1.439099669456482,0.8216485381126404,0.631927490234375,0.7102071046829224,0.7006531357765198,0.49690353870391846,0.6282731294631958,0.7488583326339722
arm,1.0294908285140991,1.4515936374664307,1.3723012208938599,0.5697986483573914,0.7509642839431763,0.7403832077980042,0.7349019646644592,0.6553716659545898,0.0,0.3507015109062195,0.8512784242630005,1.0476117134094238,1.1614878177642822,1.382688045501709,1.5730715990066528,0.945715069770813,0.4742746353149414,0.9916347861289978,0.8618606328964233,0.9257699251174927,1.0441603660583496,0.6623157262802124,0.45883405208587646,0.45945096015930176,0.5412389039993286,0.5460250973701477,0.6780612468719482,1.5659570693969727,1.4711151123046875,1.5055718421936035,1.4196140766143799,1.488987922668457,1.5312474966049194,1.448387622833252,1.3470004796981812,1.3779997825622559,1.2802209854125977,1.1006624698638916,1.3112256526947021,1.0932331085205078,1.2859984636306763,1.0581823587417603,1.3482123613357544,1.4512293338775635,1.4863734245300293,1.3775373697280884,1.482445478439331,1.5238984823226929,1.5081353187561035,1.4890646934509277,1.3675816059112549,1.3077151775360107,1.433976411819458,1.631699800491333,1.1776690483093262,1.149705171585083,1.149240493774414,0.9170483350753784,0.8840745091438293,0.531035840511322,0.7643542289733887,0.8567522764205933,1.1732505559921265,0.726051926612854,1.225353717803955,1.5138788223266602,1.0231237411499023,0.45859265327453613,0.8952193260192871,0.9262439012527466,0.9024820923805237,1.1271960735321045,1.303128719329834,1.3257650136947632,0.4573032855987549,0.2887078523635864,0.3921810984611511,0.3902319669723511,0.2831481099128723,0.3101675510406494,0.6925700306892395
hand,0.8827943205833435,1.2471446990966797,1.1816236972808838,0.7667633295059204,0.98056960105896,0.8218694925308228,0.7293866276741028,0.6121273040771484,0.3507015109062195,0.0,0.3939656615257263,0.6226540207862854,0.8572642803192139,1.3447000980377197,1.4887691736221313,1.1100716590881348,0.8161524534225464,1.0300424098968506,1.0696699619293213,1.025316596031189,1.1661856174468994,0.9366450309753418,0.8682868480682373,0.8198007345199585,0.841564953327179,0.847518265247345,0.8896540999412537,1.4585239887237549,1.2841143608093262,1.294456958770752,1.1923819780349731,1.2729487419128418,1.307318091392517,1.2067253589630127,1.0779497623443604,1.1779011487960815,1.003160834312439,1.1386792659759521,1.2459208965301514,1.0132144689559937,1.08199942111969,0.9895829558372498,1.082486629486084,1.2227678298950195,1.3165113925933838,1.179908275604248,1.3281900882720947,1.4139436483383179,1.3698256015777588,1.3823564052581787,1.2866872549057007,1.2670867443084717,1.3195090293884277,1.4251272678375244,1.1412911415100098,1.1470272541046143,0.969815194606781,0.7624351382255554,0.7202982306480408,0.5900624990463257,0.8765972852706909,0.9688155651092529,1.0989303588867188,0.7977546453475952,0.8237455487251282,1.3501287698745728,0.9163414835929871,0.40142881870269775,0.6529334187507629,0.7951111793518066,0.8729535341262817,1.1506552696228027,1.290787935256958,1.2817002534866333,0.8118904829025269,0.5918434858322144,0.5934491157531738,0.7293235659599304,0.581814706325531,0.602372407913208,0.7364481687545776
