,pony,horse,pig,rooster,bird,fish,butterfly,frog,alligator,owl,elephant,bear,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,eye,mouth,stroller,motorcycle,truck,car,lamp,chair,bench,drawer,ladder,window,door,closet,shower,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,grass,tree,snow,firetruck,clock,ball,balloon,pumpkin,egg,orange,apple,strawberry,hat,slipper,watch,nail,raisin,glasses,necklace,carrot,vacuum,broom,stick,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,jar,bucket,tape,bowl,plate,corn,pickle,banana,melon,bread,cookie,cracker,sandwich,chips,pizza,hamburger,muffin,meat,soup,applesauce,glass,coffee,dish,tray,box,book,paper,rock,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,coat,jacket,sweater,shirt,jeans,pants,shorts
pony,0.0,0.2752830982208252,0.6028633117675781,0.38354259729385376,0.44136762619018555,0.9971946477890015,0.667075514793396,0.6760679483413696,0.6763917207717896,0.6379702687263489,1.0182766914367676,1.0390831232070923,0.7317267656326294,0.601448655128479,1.1042094230651855,1.1535296440124512,1.2352001667022705,1.1707477569580078,1.1861876249313354,0.9845137000083923,1.0809506177902222,1.1478592157363892,1.07060968875885,1.1018354892730713,1.0895205736160278,1.1315184831619263,1.1068469285964966,1.144456386566162,1.004711627960205,0.9335406422615051,0.922494649887085,0.8651434183120728,0.7558751106262207,0.9594586491584778,1.0839087963104248,0.9914259910583496,1.0273821353912354,1.0552366971969604,1.1360042095184326,1.114375114440918,1.1626858711242676,1.1839451789855957,1.0375219583511353,1.0972740650177002,1.1696285009384155,1.2014116048812866,1.1238555908203125,1.1721431016921997,1.1123844385147095,1.10665762424469,1.104209542274475,0.9884316325187683,0.834882378578186,1.0643019676208496,1.0487234592437744,1.0928477048873901,1.0239391326904297,0.8760113716125488,0.910114049911499,0.8906662464141846,0.8781671524047852,0.9238383769989014,0.9559637308120728,0.9497466087341309,0.924766480922699,0.8927240967750549,0.969514787197113,0.97532057762146,1.0580874681472778,0.9969584941864014,1.017482042312622,1.0176695585250854,0.9823340773582458,0.9958911538124084,0.968870222568512,1.0212843418121338,0.8799024820327759,0.8001699447631836,0.8452849388122559,0.8718357086181641,0.876650869846344,0.9577832221984863,0.9313281774520874,0.9591078162193298,0.7748727798461914,0.7820501327514648,1.0033280849456787,0.8444211483001709,0.8266706466674805,0.9605271220207214,0.9299358129501343,0.8350926041603088,0.8244626522064209,0.8948047161102295,0.8397036790847778,0.8479105234146118,0.8479955196380615,0.8777594566345215,0.8634254932403564,1.0744746923446655,1.203141212463379,0.9546365737915039,1.1451544761657715,0.8386880159378052,0.8497413396835327,1.0318489074707031,1.119360089302063,1.0498576164245605,0.8485277891159058,0.967094361782074,0.9053383469581604,0.687534511089325,1.0074501037597656,1.1061931848526,1.1228379011154175,0.836837887763977,1.0007209777832031,1.044633388519287,0.9182934761047363,0.8314785957336426,0.9754849672317505,1.0813000202178955,1.1188507080078125,1.1332080364227295,1.0081084966659546,0.7931052446365356,0.6246622204780579,1.0782718658447266,0.9490858316421509,1.0844411849975586,0.9328259825706482,0.9525688290596008,1.0371943712234497,0.8209230899810791,0.8000781536102295,1.2131834030151367,1.1230614185333252,1.2590196132659912,0.98927241563797,1.2078185081481934,1.0855666399002075,1.1714860200881958,1.202883005142212,1.222508430480957,1.2369548082351685,1.2183012962341309,1.1932742595672607
horse,0.2752830982208252,0.0,0.5849742293357849,0.4183465838432312,0.5328301787376404,0.9006005525588989,0.7520852088928223,0.728807806968689,0.5175249576568604,0.7393108606338501,0.7145224213600159,0.833089292049408,0.6192622780799866,0.6035050749778748,0.8588762283325195,0.8069565296173096,0.8931486010551453,0.9583163261413574,0.9799507260322571,0.8001344203948975,1.02507483959198,1.1226321458816528,1.0881563425064087,1.0372925996780396,0.983835756778717,0.9968552589416504,1.0811539888381958,0.994345486164093,0.8118747472763062,0.8046238422393799,1.0061801671981812,1.0511133670806885,1.067103385925293,0.894547164440155,0.9035940170288086,1.0288881063461304,0.8765772581100464,0.8838307857513428,0.9796404838562012,0.932998538017273,0.9674820899963379,0.9892235994338989,1.023353934288025,0.8991665840148926,0.8318515419960022,0.8374645709991455,0.9172027707099915,0.9982203245162964,1.022266149520874,1.0339007377624512,0.9039614796638489,0.8462798595428467,0.8802105188369751,0.864311933517456,0.885726809501648,0.7749472856521606,0.8425370454788208,1.1716126203536987,1.2077957391738892,1.1010388135910034,1.06635582447052,1.1805006265640259,1.208046555519104,1.2380032539367676,1.0864663124084473,1.051160454750061,1.0737714767456055,1.1855098009109497,1.2226066589355469,1.1327569484710693,1.106082797050476,1.0478489398956299,1.1087960004806519,1.0747087001800537,1.1300396919250488,1.025267243385315,1.134520173072815,0.9553098082542419,1.1626286506652832,1.1846190690994263,1.1549930572509766,1.2223386764526367,1.206347107887268,1.2397388219833374,0.9781315922737122,1.016658067703247,1.2643742561340332,1.1241533756256104,1.1308642625808716,1.1723966598510742,1.1570231914520264,1.040121078491211,1.085120439529419,0.9509525299072266,1.046338438987732,1.087049961090088,1.2060315608978271,1.1842104196548462,1.1550867557525635,1.051810383796692,1.1062709093093872,1.1438583135604858,1.1438133716583252,1.126617193222046,0.94637131690979,1.015923261642456,0.9867480993270874,0.9213698506355286,1.0744328498840332,1.0193984508514404,1.035568118095398,0.6227405071258545,1.0660698413848877,1.1248040199279785,0.9651069641113281,1.0394742488861084,1.0850088596343994,1.0203841924667358,0.960976779460907,0.9194168448448181,0.9040417671203613,0.8312029838562012,1.0482362508773804,1.0453444719314575,1.1500409841537476,1.0108060836791992,0.7196429967880249,0.8446985483169556,0.8050496578216553,0.9040949940681458,0.830469012260437,0.8918570280075073,0.9354787468910217,0.9725000262260437,1.0230075120925903,0.8501859903335571,0.8286515474319458,0.8560278415679932,0.7906294465065002,0.8240019679069519,0.8248523473739624,0.7982169389724731,0.7959000468254089,0.8440060019493103,0.7898929119110107,0.7561604976654053,0.8076789379119873
pig,0.6028633117675781,0.5849742293357849,0.0,0.5190325379371643,0.7488865256309509,0.739063560962677,0.9068984389305115,0.6495572328567505,0.4742577075958252,0.7306854724884033,0.744562029838562,0.83784019947052,0.6004624962806702,0.49694669246673584,0.7183728218078613,0.8046379685401917,0.7484311461448669,0.8118946552276611,0.9970020055770874,1.0930677652359009,1.1867386102676392,1.0459543466567993,1.119032859802246,0.9634286165237427,1.0266650915145874,0.9582780003547668,1.037588119506836,0.9241887331008911,0.8547186851501465,0.8891862630844116,1.1940910816192627,1.3052177429199219,1.3746079206466675,1.2030256986618042,0.8642288446426392,1.1767364740371704,1.0196921825408936,0.8779599666595459,1.0205802917480469,0.8991467952728271,1.002131700515747,0.9194611310958862,1.1153424978256226,0.769080638885498,0.7947143912315369,0.7866454720497131,0.8402021527290344,0.8988103270530701,1.0226079225540161,0.9718753099441528,0.7884105443954468,0.814513087272644,1.1776559352874756,0.7794187068939209,0.8845822811126709,0.8111856579780579,0.7781087160110474,1.3528554439544678,1.1012730598449707,1.161555528640747,1.0279316902160645,1.1852076053619385,1.1991944313049316,1.1930632591247559,1.0548162460327148,1.2654459476470947,1.318471908569336,1.3748013973236084,1.2201398611068726,1.1825097799301147,1.2339460849761963,1.2436856031417847,1.1168137788772583,1.2885570526123047,1.2999904155731201,1.0442715883255005,1.3901965618133545,1.1672338247299194,1.3771990537643433,1.3959139585494995,1.382929801940918,1.3550891876220703,1.3631699085235596,1.3602790832519531,1.2206264734268188,1.0632410049438477,1.2363356351852417,1.3296046257019043,1.2859537601470947,1.4249718189239502,1.3663759231567383,1.204186201095581,1.2279009819030762,1.0024303197860718,1.1654002666473389,1.2340041399002075,1.2814083099365234,1.2885345220565796,1.247711420059204,0.8940778970718384,0.849207878112793,1.085052728652954,0.879924476146698,1.1884626150131226,1.0032519102096558,0.9176777601242065,0.7593532800674438,1.0049115419387817,1.09474778175354,0.8798961043357849,0.9163948893547058,0.6046488881111145,0.9947128295898438,1.0559985637664795,0.941109836101532,1.198941946029663,0.9937213659286499,0.9389827847480774,1.0106209516525269,0.9978721737861633,0.8557770252227783,0.7638970613479614,1.0027881860733032,0.9374392628669739,1.0457907915115356,0.9218204617500305,0.6761372685432434,0.6626545786857605,0.8000932931900024,0.9183264970779419,1.02359938621521,1.0607752799987793,1.06610107421875,1.122320294380188,1.1965932846069336,0.7786745429039001,0.7174022197723389,0.7371763586997986,0.7170360684394836,0.8679398894309998,0.6832799315452576,0.7120583057403564,0.6902916431427002,0.725437581539154,0.7425017952919006,0.7820123434066772,0.871536135673523
rooster,0.38354259729385376,0.4183465838432312,0.5190325379371643,0.0,0.356440007686615,0.8113856315612793,0.5110445022583008,0.4312361478805542,0.34876757860183716,0.6083676218986511,1.045759677886963,1.0544992685317993,0.6001991629600525,0.4619308114051819,0.9031369686126709,0.9086670279502869,1.050535798072815,1.026544213294983,1.142730951309204,0.9670994877815247,1.1342624425888062,1.1979858875274658,1.1555297374725342,1.110719919204712,1.0706307888031006,1.0237383842468262,1.1170282363891602,1.0742679834365845,0.8426634073257446,0.8464165925979614,0.9107556343078613,1.0601643323898315,0.9672101140022278,0.896098256111145,0.9350290894508362,1.0056865215301514,0.8628861904144287,0.9171609282493591,1.0046745538711548,0.9616389274597168,1.1460928916931152,1.0379865169525146,1.0793927907943726,0.864686131477356,0.9424686431884766,0.9733781814575195,0.925320029258728,1.0674364566802979,1.1430269479751587,1.028228759765625,0.9362673163414001,0.7772985100746155,0.9015437364578247,1.0728789567947388,0.9238060116767883,1.0514826774597168,0.8656944632530212,1.092792272567749,1.0112261772155762,0.9548119902610779,0.8966900110244751,1.0601437091827393,1.0748672485351562,1.0716396570205688,0.9235146045684814,1.0077143907546997,1.1553173065185547,1.2259111404418945,1.2285919189453125,1.0066123008728027,1.162682056427002,1.1339993476867676,1.0608367919921875,1.0059927701950073,1.0589253902435303,0.9914501309394836,1.0117418766021729,0.84238600730896,1.0810385942459106,1.1418638229370117,1.1233328580856323,1.2230730056762695,1.2099153995513916,1.2313685417175293,0.7302086353302002,0.7218995094299316,1.1524744033813477,1.0522629022598267,1.018499493598938,1.1591500043869019,1.2463783025741577,0.9960890412330627,0.9883121252059937,0.8685677647590637,0.9370099902153015,0.9777683615684509,1.104771614074707,1.0572744607925415,1.0284764766693115,0.9076836705207825,0.9699294567108154,0.9630393981933594,0.9562161564826965,1.0057719945907593,0.9103416800498962,0.9151380658149719,0.9385495781898499,0.7784465551376343,0.93315190076828,0.8996828198432922,0.840823769569397,0.527285635471344,1.0189180374145508,1.061566710472107,0.9086846709251404,0.9505946040153503,0.9752781987190247,0.9501441717147827,0.8686693906784058,0.7663687467575073,0.798554539680481,1.1044492721557617,1.1124305725097656,1.0199084281921387,0.9666513204574585,0.7297635078430176,0.5339092016220093,0.768029510974884,0.8256572484970093,1.0223814249038696,0.9332146048545837,0.8776751160621643,0.9869080781936646,0.9146742820739746,0.9271862506866455,0.9711880683898926,0.8867930769920349,1.0344363451004028,0.7646681070327759,1.030888557434082,0.9484117031097412,1.0196608304977417,1.0016436576843262,1.0279265642166138,1.058034896850586,1.017948031425476,1.070454716682434
bird,0.44136762619018555,0.5328301787376404,0.7488865256309509,0.356440007686615,0.0,0.8333508968353271,0.5263984203338623,0.6007629036903381,0.5677247047424316,0.5417623519897461,0.977055013179779,0.9926127791404724,0.6584914326667786,0.6218189001083374,1.0415370464324951,1.0969839096069336,1.1842312812805176,1.1850858926773071,1.2401989698410034,0.8711557388305664,1.121871829032898,1.2817754745483398,1.1590828895568848,1.2338593006134033,1.1402815580368042,1.143906593322754,1.1195956468582153,1.2064570188522339,0.8664008975028992,0.8040599822998047,0.8819102048873901,0.9038208723068237,0.7846850752830505,0.9383188486099243,1.0051416158676147,0.9817246198654175,0.9273085594177246,0.9922072887420654,0.9890869855880737,0.9851007461547852,1.080065131187439,1.0584608316421509,1.0069994926452637,1.0016292333602905,1.059408187866211,1.095792531967163,1.0788742303848267,1.0731779336929321,1.076238989830017,1.0982778072357178,1.0307879447937012,0.7960097789764404,0.8513794541358948,1.0198694467544556,0.9679988026618958,0.9825738072395325,0.9606951475143433,0.9401465654373169,0.942072868347168,0.8648398518562317,0.9058672189712524,0.9998540878295898,1.0829945802688599,1.0565592050552368,0.9656724333763123,0.87009596824646,1.0238286256790161,1.1099804639816284,1.2052098512649536,1.0234642028808594,1.1141999959945679,1.1165684461593628,1.1838302612304688,0.9615752696990967,1.000580906867981,1.0350743532180786,0.8220188617706299,0.7664110064506531,0.8636369705200195,0.9371467232704163,0.9428357481956482,1.1281535625457764,1.0786004066467285,1.1409790515899658,0.7067247033119202,0.7457373142242432,1.1446349620819092,0.9352516531944275,0.9141300320625305,1.0761487483978271,1.1156054735183716,0.917597770690918,0.8693946599960327,0.9185723662376404,0.8799964189529419,0.8951693773269653,0.9507360458374023,0.955398440361023,0.9397602081298828,1.0555192232131958,1.1063179969787598,0.9730823636054993,1.0814839601516724,0.9194825887680054,0.847942590713501,1.0804029703140259,1.0760817527770996,0.9882563352584839,0.8993476629257202,0.8952677249908447,0.8578555583953857,0.8218407034873962,0.9758824706077576,1.1083720922470093,0.947507917881012,0.8648860454559326,1.013893723487854,1.024533987045288,0.996329128742218,0.9267296195030212,0.958059549331665,1.0729405879974365,0.9838321208953857,1.0799260139465332,1.0861090421676636,0.8291417360305786,0.6650352478027344,0.8977087140083313,0.7953315377235413,0.9890892505645752,0.7524102330207825,0.8562284708023071,0.9735065698623657,0.7750812768936157,0.7659640312194824,1.0919792652130127,1.022204875946045,1.172006368637085,0.9597722887992859,1.1459060907363892,0.9929783940315247,1.080100417137146,1.107850432395935,1.1402087211608887,1.0956223011016846,1.0724666118621826,1.147902488708496
fish,0.9971946477890015,0.9006005525588989,0.739063560962677,0.8113856315612793,0.8333508968353271,0.0,0.7579309344291687,0.558770477771759,0.5252081751823425,0.8751932382583618,1.0462270975112915,0.9651681184768677,0.8661801815032959,0.8342902064323425,0.9357874989509583,0.9680593609809875,0.7759741544723511,0.7509456872940063,0.9180609583854675,0.8076480627059937,1.0104410648345947,0.9512259364128113,0.9714089632034302,0.7513318061828613,0.9473473429679871,0.9765719175338745,1.0129824876785278,0.9301875233650208,1.0445927381515503,1.047343373298645,1.1255786418914795,1.241863489151001,1.1772470474243164,1.2599228620529175,1.0931072235107422,1.0979828834533691,1.2097420692443848,1.1310687065124512,1.1941144466400146,1.154858112335205,1.159761905670166,1.1410443782806396,1.184368371963501,1.0705581903457642,0.9256525039672852,0.9174503684043884,0.8812608122825623,0.9297882914543152,0.9344439506530762,0.8428572416305542,0.9343471527099609,0.7517675757408142,1.0493086576461792,0.9904210567474365,0.908710241317749,0.9138691425323486,0.9673978686332703,1.2268457412719727,0.9492595791816711,0.9886199235916138,0.9750881195068359,1.044077754020691,0.979340672492981,0.9995587468147278,0.9440200328826904,1.0976535081863403,0.9440335631370544,1.0946348905563354,1.0757032632827759,0.8408693075180054,1.1913397312164307,1.0727379322052002,0.891538679599762,1.2649846076965332,1.250082015991211,0.7925698757171631,0.9877039194107056,0.8983108997344971,1.0245732069015503,1.0724422931671143,1.0880067348480225,1.0501391887664795,1.0724422931671143,1.0656625032424927,1.0442640781402588,0.9371129274368286,0.9654977321624756,1.179067611694336,1.1585509777069092,1.3077143430709839,1.0806524753570557,1.1797807216644287,1.2216521501541138,1.0795804262161255,1.1762921810150146,1.1960996389389038,1.1184085607528687,1.0549061298370361,1.0043302774429321,0.6640020608901978,0.6096022129058838,0.8311957120895386,0.6428790092468262,1.030720829963684,0.8183498382568359,0.6955070495605469,0.6415915489196777,0.8269360661506653,0.9872848987579346,0.6651249527931213,0.7482101321220398,0.6807724237442017,0.8033850193023682,0.7656271457672119,0.7659450173377991,1.1774158477783203,0.949752926826477,0.8160048723220825,1.1555835008621216,0.9900298118591309,0.7865575551986694,0.8758852481842041,0.8995602130889893,0.6632542014122009,0.7030624151229858,0.9150512218475342,0.8989765048027039,0.5705894231796265,0.6415898203849792,0.7295572757720947,0.7899356484413147,0.9878588318824768,0.8616605997085571,0.8642699718475342,0.885551929473877,0.8304170370101929,0.9030424356460571,0.8638710379600525,0.7362469434738159,0.907626748085022,0.9739753007888794,1.0022536516189575,0.9800975322723389,0.9596869945526123,0.8991507291793823,0.9503459930419922,0.9531238675117493
butterfly,0.667075514793396,0.7520852088928223,0.9068984389305115,0.5110445022583008,0.5263984203338623,0.7579309344291687,0.0,0.500990092754364,0.706666111946106,0.5995276570320129,1.1598048210144043,1.0574071407318115,0.9973813891410828,0.9396427869796753,1.089064598083496,1.112858533859253,1.1833000183105469,1.1271744966506958,1.1799380779266357,0.9278022050857544,1.0806227922439575,1.135043740272522,1.136572241783142,1.0323450565338135,1.1058375835418701,1.1590772867202759,1.0759892463684082,1.0758668184280396,1.086814284324646,1.0053561925888062,0.9279053211212158,0.9658227562904358,0.6498925685882568,0.999158501625061,1.070042610168457,0.9241013526916504,1.0206087827682495,1.0849578380584717,1.1210823059082031,1.1027557849884033,1.1303889751434326,1.200613260269165,1.1455353498458862,1.0631834268569946,1.1925145387649536,1.2273361682891846,1.1059622764587402,1.0857876539230347,1.0834715366363525,0.9597975015640259,1.020305871963501,0.908051609992981,0.8721869587898254,1.1586298942565918,0.9363549947738647,1.0790640115737915,1.0218448638916016,0.869972288608551,0.9075285792350769,0.8447180986404419,0.8530069589614868,0.9842329621315002,0.9481992721557617,0.940106987953186,0.8006579279899597,0.8990994691848755,0.975597083568573,0.9989377856254578,1.1038917303085327,0.9401739239692688,0.9661790728569031,0.9095404148101807,0.9789765477180481,0.9895925521850586,0.9647011756896973,0.9083787798881531,0.821526288986206,0.6460992097854614,0.7925840020179749,0.8013944029808044,0.838662326335907,0.9185695052146912,0.8922700881958008,0.947617769241333,0.5985199809074402,0.6023973822593689,0.9646288752555847,0.9096406102180481,0.8763982653617859,1.043861985206604,0.9711742401123047,0.9172407984733582,0.7618573904037476,0.9140636324882507,0.8708170652389526,0.8925564885139465,0.8451931476593018,0.8596314787864685,0.8053895831108093,0.8224070072174072,0.9868603944778442,0.7840733528137207,0.9385242462158203,0.8539355993270874,0.8791422843933105,0.8816885352134705,0.9415681958198547,0.7966291904449463,0.7712085247039795,0.8332581520080566,0.8356963992118835,0.671090841293335,0.8718253374099731,0.9424905776977539,0.9490845799446106,0.8675112724304199,0.8449029326438904,0.9077960848808289,0.8955146074295044,0.7347097396850586,0.7824313640594482,1.0728322267532349,0.9215062856674194,0.9704029560089111,0.8686089515686035,0.7270818948745728,0.8205310106277466,1.0168193578720093,0.9665190577507019,1.0842667818069458,0.8502936363220215,0.9543924331665039,1.0482728481292725,0.8471426963806152,0.7906442880630493,1.1511890888214111,1.1113618612289429,1.2179055213928223,0.7966140508651733,1.154349446296692,1.165137529373169,1.193932056427002,1.2382879257202148,1.2072361707687378,1.2779369354248047,1.2612780332565308,1.2629125118255615
frog,0.6760679483413696,0.728807806968689,0.6495572328567505,0.4312361478805542,0.6007629036903381,0.558770477771759,0.500990092754364,0.0,0.441347599029541,0.5473184585571289,1.2448265552520752,1.1196606159210205,0.9423225522041321,0.7977280020713806,0.9947484731674194,1.0905873775482178,1.1195659637451172,0.9239643812179565,1.276727557182312,0.9377567172050476,1.2159167528152466,1.1422321796417236,1.2060028314590454,0.9722455739974976,1.0948601961135864,1.1151682138442993,1.12138032913208,1.0789786577224731,0.8737338185310364,0.8956969380378723,1.1148529052734375,1.2471582889556885,1.0524672269821167,1.170403242111206,1.0433404445648193,1.02048659324646,1.1360197067260742,1.1696933507919312,1.2791502475738525,1.1415255069732666,1.3105509281158447,1.2545745372772217,1.26967191696167,1.0237923860549927,1.0650403499603271,1.0956730842590332,0.9582235217094421,1.0391230583190918,1.0800402164459229,0.8838261961936951,0.8522122502326965,0.6616175770759583,0.9827044010162354,1.0587104558944702,1.0082736015319824,1.0775203704833984,0.8541644811630249,1.1271284818649292,0.7998324632644653,0.9133907556533813,0.7817197442054749,1.056186556816101,1.0170576572418213,0.9755175709724426,0.8485217094421387,1.032267689704895,1.0940605401992798,1.2449984550476074,1.2788479328155518,0.9402597546577454,1.2068785429000854,1.1959178447723389,0.9809549450874329,1.1930310726165771,1.1882611513137817,1.0053489208221436,0.9903270602226257,0.5809257626533508,1.0327064990997314,1.1223337650299072,1.134985327720642,1.2022193670272827,1.211837887763977,1.2027331590652466,0.7210386991500854,0.6049491763114929,1.0025933980941772,1.1174076795578003,1.0142326354980469,1.349082112312317,1.2521841526031494,1.0022000074386597,1.025500774383545,0.9138337969779968,0.9897594451904297,1.0202463865280151,0.9124011993408203,0.960818886756897,0.9392390847206116,0.6687495112419128,0.529841423034668,0.6255866289138794,0.5795540809631348,1.0043693780899048,0.90318763256073,0.8178717494010925,0.7710204720497131,0.849992036819458,0.8768214583396912,0.6394810676574707,0.7947417497634888,0.5517388582229614,0.7696152925491333,0.772022545337677,0.8216511011123657,0.9459959268569946,0.6687843799591064,0.7187207937240601,0.9496339559555054,0.7337778806686401,0.7684687376022339,1.0281845331192017,1.0059964656829834,0.7769696712493896,0.5190914869308472,0.32511258125305176,0.49350446462631226,0.6260567307472229,0.7194772958755493,0.9735704064369202,0.8048888444900513,0.8910435438156128,1.0250986814498901,0.8636163473129272,0.8844544291496277,0.9870515465736389,0.9116958975791931,1.0438469648361206,0.5559489727020264,1.063045859336853,1.0608649253845215,1.0889217853546143,1.1233563423156738,1.120517611503601,1.1162256002426147,1.1168992519378662,1.1894618272781372
alligator,0.6763917207717896,0.5175249576568604,0.4742577075958252,0.34876757860183716,0.5677247047424316,0.5252081751823425,0.706666111946106,0.441347599029541,0.0,0.6567898988723755,0.8680214285850525,0.9161443710327148,0.4553002119064331,0.3537794351577759,0.7407487034797668,0.7742698788642883,0.6521546244621277,0.8256909847259521,1.1533575057983398,0.925654947757721,1.331979513168335,1.355297327041626,1.3968162536621094,1.2189687490463257,1.2806708812713623,1.1387360095977783,1.2795720100402832,1.1009215116500854,0.6713440418243408,0.7090194821357727,1.103567361831665,1.2980234622955322,1.330169916152954,0.9314142465591431,0.6882758140563965,1.0695267915725708,0.7771300077438354,0.7112077474594116,0.8669005632400513,0.7216508388519287,0.9427828788757324,0.7634716033935547,0.9962645769119263,0.6030912399291992,0.5269485116004944,0.5871378779411316,0.5658606290817261,0.6904138922691345,0.88653165102005,0.7130767107009888,0.5280332565307617,0.48794126510620117,1.2159342765808105,0.7848905324935913,0.6975376009941101,0.7431178092956543,0.7530325651168823,1.407436728477478,1.2154756784439087,1.0970741510391235,1.0730730295181274,1.333590030670166,1.3280868530273438,1.4057296514511108,1.16660475730896,1.3008732795715332,1.433451771736145,1.5787193775177002,1.542158842086792,1.2829275131225586,1.442528486251831,1.4412827491760254,1.2784093618392944,1.1531083583831787,1.2570765018463135,0.962552547454834,1.1979615688323975,0.9632208943367004,1.3324096202850342,1.395416259765625,1.3622790575027466,1.5247383117675781,1.5045380592346191,1.528996467590332,0.987147867679596,0.9655978679656982,1.2926520109176636,1.2896864414215088,1.2398979663848877,1.4511549472808838,1.5495386123657227,1.115761160850525,1.0873631238937378,0.8409178256988525,1.0837804079055786,1.0944217443466187,1.2783852815628052,1.1677188873291016,1.1477024555206299,0.7444974184036255,0.7602471113204956,0.9970008730888367,0.7985191345214844,1.1970700025558472,1.011951208114624,0.8672175407409668,0.6031450629234314,0.8507014513015747,0.9886006116867065,0.6730461716651917,0.7698158025741577,0.40787631273269653,0.8735078573226929,1.0288805961608887,0.7018796801567078,1.0810974836349487,0.8951814770698547,0.6746183633804321,0.8266636729240417,0.768707275390625,0.610622227191925,0.7844493389129639,0.8338125944137573,0.7951745390892029,1.007068157196045,0.8204584121704102,0.6044125556945801,0.4548451900482178,0.6015837788581848,0.7917629480361938,0.8217480182647705,0.715420126914978,0.8896400928497314,0.8485616445541382,0.9312312602996826,0.5240623354911804,0.6448200345039368,0.648398756980896,0.4885537028312683,0.7722846269607544,0.6004005670547485,0.6543643474578857,0.6633667945861816,0.7006794214248657,0.6748718023300171,0.7141352891921997,0.8582466840744019
owl,0.6379702687263489,0.7393108606338501,0.7306854724884033,0.6083676218986511,0.5417623519897461,0.8751932382583618,0.5995276570320129,0.5473184585571289,0.6567898988723755,0.0,0.8846797347068787,0.9313341975212097,0.6302911043167114,0.5820622444152832,1.0055495500564575,1.0736958980560303,1.1296851634979248,1.150305986404419,1.2232447862625122,0.929321825504303,1.1455693244934082,1.2834646701812744,1.2078335285186768,1.1926394701004028,1.1126295328140259,1.233666181564331,1.1117671728134155,1.2386510372161865,0.9705631136894226,0.9136337041854858,1.016608715057373,0.9365831613540649,0.8518134355545044,1.0401661396026611,1.1161421537399292,1.0633368492126465,1.066642165184021,1.0466139316558838,1.1256530284881592,1.0201212167739868,1.0563710927963257,1.1283745765686035,1.100787878036499,0.9830229878425598,0.9745656251907349,1.0796966552734375,0.933921754360199,1.1466484069824219,1.0596414804458618,1.0776253938674927,1.029728889465332,0.9440586566925049,1.0253099203109741,0.9041752815246582,0.9810968637466431,0.9415704607963562,0.849027156829834,0.8490359783172607,0.868748664855957,1.0104092359542847,0.833318829536438,1.0043416023254395,1.0210809707641602,0.9894250631332397,0.9023505449295044,0.8955448865890503,1.020096778869629,1.0242172479629517,1.1581732034683228,1.0314708948135376,1.084749460220337,1.1363885402679443,1.1689808368682861,1.1150950193405151,1.1238642930984497,1.0664489269256592,0.9559915661811829,0.8499205112457275,0.9075411558151245,0.9303014278411865,0.9574218392372131,1.0711082220077515,1.0449094772338867,1.0784268379211426,0.7046810388565063,0.6682527661323547,1.0642502307891846,0.9001249074935913,0.8912147879600525,1.1011855602264404,1.0474035739898682,0.9273988008499146,0.7748425006866455,0.8965442776679993,0.8022464513778687,0.9185230135917664,0.8714653849601746,0.9228982329368591,0.8271151781082153,0.9765658378601074,1.1327983140945435,0.9402837157249451,1.0647536516189575,0.7591086030006409,0.8802525401115417,0.9117375016212463,0.9966402053833008,1.05535888671875,0.6944742798805237,0.8150969743728638,0.7237746715545654,0.7083753943443298,0.9759315848350525,1.099782109260559,1.0688035488128662,0.866042971611023,0.9606937170028687,0.9383388161659241,0.8657788038253784,0.7817507982254028,0.918707013130188,0.8313418626785278,0.9706334471702576,1.1219415664672852,0.9680542945861816,0.743168830871582,0.6101586818695068,0.9108191728591919,0.822476327419281,1.0167202949523926,0.8036459684371948,0.9089065790176392,0.9638456106185913,0.7739696502685547,0.7869192361831665,0.9544743299484253,0.9077693223953247,1.047076940536499,0.6013606786727905,1.0220191478729248,0.8986453413963318,0.9260934591293335,1.0159846544265747,1.0325045585632324,1.1194685697555542,1.156011700630188,1.2345457077026367
