,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,door,refrigerator,bathtub,shirt,bib,pants,sock,glove,blanket,pillow,towel,napkin,toy,tray,box,book,paper,hat,spoon,crayon,balloon,ball,egg,orange,apple,plant,plate,bowl,bottle,cup,bucket,can
hair,0.0,0.6622209548950195,0.8069546222686768,0.8300647139549255,0.8333306312561035,1.0764265060424805,1.0462009906768799,0.9584938883781433,0.8636078238487244,0.878222644329071,0.9244683980941772,1.0085735321044922,1.0397453308105469,0.963298499584198,0.6251957416534424,0.877853274345398,0.6744824647903442,1.0156946182250977,1.0636305809020996,0.9182944297790527,1.0266456604003906,1.1961897611618042,1.2555650472640991,1.1367499828338623,1.255675196647644,1.165710210800171,1.0807631015777588,1.1228364706039429,0.8507394790649414,1.257948875427246,1.1492153406143188,1.145477056503296,1.1291182041168213,1.0962684154510498,1.1557458639144897,1.145615816116333,0.9986070990562439,1.3405693769454956,1.3332027196884155,1.1919463872909546,1.3008317947387695,1.3479630947113037,1.1426730155944824
arm,0.6622209548950195,0.0,0.5031321048736572,0.8316830992698669,0.8898706436157227,1.1274869441986084,0.9392751455307007,0.6854057908058167,0.6786282062530518,0.6804180145263672,0.9539377093315125,1.0105937719345093,0.9472104907035828,0.840936005115509,0.51856529712677,0.7660331726074219,0.5651663541793823,0.6589358448982239,0.7364668846130371,0.7056158781051636,0.8516188859939575,1.0856306552886963,1.0858204364776611,1.137537956237793,1.036661982536316,1.0814164876937866,1.0316545963287354,0.9224249720573425,1.3482615947723389,1.297750473022461,1.2830815315246582,1.2786874771118164,1.3411664962768555,1.2907776832580566,1.3345545530319214,1.3700904846191406,1.150591254234314,1.383673906326294,1.3479158878326416,1.2815446853637695,1.2609859704971313,1.3070237636566162,1.0736552476882935
hand,0.8069546222686768,0.5031321048736572,0.0,0.3076443076133728,0.44680583477020264,1.1652811765670776,1.1400201320648193,1.063348412513733,1.045867681503296,1.0704543590545654,1.0899770259857178,1.0970401763916016,1.1255207061767578,1.051405429840088,0.9142963290214539,0.9325778484344482,0.9197624325752258,0.7293809652328491,0.4944252371788025,0.992271363735199,1.0085166692733765,1.0803165435791016,1.0355863571166992,1.0892724990844727,0.9575748443603516,1.154783010482788,1.0286237001419067,0.9647517204284668,1.0581669807434082,1.0051172971725464,1.0415599346160889,1.108759880065918,1.11349356174469,1.0397396087646484,1.087861180305481,1.0792882442474365,1.1040745973587036,1.1625149250030518,1.119534969329834,1.1560182571411133,1.0711308717727661,1.2092496156692505,1.221056580543518
finger,0.8300647139549255,0.8316830992698669,0.3076443076133728,0.0,0.10383176803588867,1.1530150175094604,1.2828662395477295,1.3757665157318115,1.2378408908843994,1.288987636566162,1.1854310035705566,1.1583948135375977,1.3018769025802612,1.1885194778442383,1.09844172000885,1.1510677337646484,0.9921690225601196,0.7952559590339661,0.7195655703544617,1.2335776090621948,1.1134333610534668,1.1335077285766602,1.1110531091690063,1.2410632371902466,1.207358479499817,1.2806031703948975,1.1445436477661133,1.091240406036377,0.7305787801742554,0.8873757123947144,0.5556588172912598,0.9524497389793396,0.7887887954711914,0.6189458966255188,0.6965938806533813,0.680809736251831,1.0531420707702637,1.090672254562378,1.1368229389190674,0.9892743825912476,1.0593376159667969,1.2189428806304932,1.2249928712844849
toe,0.8333306312561035,0.8898706436157227,0.44680583477020264,0.10383176803588867,0.0,1.154227614402771,1.30913245677948,1.4281189441680908,1.242244005203247,1.2918367385864258,1.2516138553619385,1.1861226558685303,1.3252906799316406,1.1893079280853271,1.1371709108352661,1.1515544652938843,0.9936748147010803,0.7328379154205322,0.6897570490837097,1.2358837127685547,1.1002894639968872,1.0894086360931396,1.0935760736465454,1.2502827644348145,1.2668707370758057,1.2648282051086426,1.1678885221481323,1.1374375820159912,0.6649408340454102,0.9035188555717468,0.5870637893676758,0.9474996328353882,0.7561620473861694,0.5942456722259521,0.6730571985244751,0.6576505899429321,1.0739530324935913,1.0656238794326782,1.1139320135116577,0.9621575474739075,1.0349760055541992,1.1890536546707153,1.2265127897262573
lamp,1.0764265060424805,1.1274869441986084,1.1652811765670776,1.1530150175094604,1.154227614402771,0.0,0.8691046833992004,1.0312389135360718,1.0963444709777832,1.0893760919570923,0.7128790616989136,0.8441576361656189,1.0346174240112305,0.9818349480628967,1.1113414764404297,1.084425687789917,1.2002815008163452,1.0042834281921387,1.1288448572158813,1.061280608177185,1.0003327131271362,0.9514868855476379,0.9742238521575928,1.0549266338348389,1.0662200450897217,1.0587557554244995,1.0380953550338745,1.0384985208511353,0.8666174411773682,0.8192653059959412,1.0016266107559204,0.7758161425590515,0.8780366778373718,0.9356517195701599,0.947762131690979,1.0133105516433716,0.8823921084403992,0.8322395086288452,0.8267618417739868,0.9980359077453613,0.9502862691879272,0.935278594493866,0.9358705878257751
chair,1.0462009906768799,0.9392751455307007,1.1400201320648193,1.2828662395477295,1.30913245677948,0.8691046833992004,0.0,0.402829110622406,0.42839884757995605,0.600157618522644,0.6037304401397705,0.5963115692138672,0.7264108657836914,0.7951974868774414,0.9269654750823975,0.9874776005744934,0.8242952823638916,1.0397869348526,1.1637096405029297,0.8005740642547607,0.6689282655715942,0.8878754377365112,0.957551896572113,0.9482546448707581,0.9354073405265808,0.7578949928283691,0.9147208333015442,0.9662489891052246,1.1807169914245605,1.175613522529602,1.3343013525009155,1.2600167989730835,1.3128700256347656,1.3729932308197021,1.3295667171478271,1.3763246536254883,1.018730878829956,1.162072777748108,1.0867269039154053,1.0826525688171387,1.0344390869140625,0.9086378216743469,0.7559470534324646
table,0.9584938883781433,0.6854057908058167,1.063348412513733,1.3757665157318115,1.4281189441680908,1.0312389135360718,0.402829110622406,0.0,0.44857192039489746,0.48662424087524414,0.7112897634506226,0.8130082488059998,0.7102760076522827,0.7093971967697144,0.6733121871948242,0.811809778213501,0.722726583480835,1.0861382484436035,1.2187659740447998,0.6914247274398804,0.8452972173690796,1.0682622194290161,0.9945741891860962,0.8903599977493286,0.728434145450592,0.7491294145584106,0.8077932000160217,0.8015106320381165,1.39361572265625,1.204800009727478,1.4664546251296997,1.255422830581665,1.391842246055603,1.4297667741775513,1.4315768480300903,1.4537851810455322,1.0893242359161377,1.0721139907836914,1.0575523376464844,1.187633752822876,1.0604945421218872,1.0266855955123901,0.8241270780563354
couch,0.8636078238487244,0.6786282062530518,1.045867681503296,1.2378408908843994,1.242244005203247,1.0963444709777832,0.42839884757995605,0.44857192039489746,0.0,0.17100614309310913,0.7646820545196533,0.7851136326789856,0.7545594573020935,0.7171770930290222,0.6202566623687744,0.8005987405776978,0.5594820976257324,0.9346268773078918,1.0315123796463013,0.3791344165802002,0.34742969274520874,0.8341471552848816,0.97701096534729,1.0140032768249512,1.0500853061676025,0.8336467742919922,0.921176552772522,0.9449750185012817,1.2588529586791992,1.4056971073150635,1.3964968919754028,1.2774676084518433,1.3266510963439941,1.3503237962722778,1.3406059741973877,1.3985918760299683,1.1186870336532593,1.323652982711792,1.269719123840332,1.264662504196167,1.2115757465362549,1.1513252258300781,0.9082089066505432
bed,0.878222644329071,0.6804180145263672,1.0704543590545654,1.288987636566162,1.2918367385864258,1.0893760919570923,0.600157618522644,0.48662424087524414,0.17100614309310913,0.0,0.7872495651245117,0.8011674880981445,0.7720098495483398,0.6371954679489136,0.5589156746864319,0.6938579082489014,0.596984326839447,0.8750084638595581,1.0514156818389893,0.18453967571258545,0.31292468309402466,0.7505252361297607,0.9028720855712891,1.0136637687683105,1.007045865058899,0.8608133792877197,0.889427125453949,0.8994197845458984,1.3041727542877197,1.3952833414077759,1.4112907648086548,1.2928329706192017,1.3509206771850586,1.3709354400634766,1.3799721002578735,1.4360358715057373,1.1338361501693726,1.2887855768203735,1.2621477842330933,1.3077778816223145,1.253166913986206,1.1925568580627441,0.9564101696014404
