,rooster,fish,frog,alligator,cat,dog,face,hair,arm,hand,finger,toe,tooth,car,lamp,chair,bench,drawer,window,door,refrigerator,crib,bed,couch,table,bathtub,sink,clock,ball,balloon,orange,apple,hat,slipper,watch,nail,glasses,vacuum,shovel,scissors,spoon,knife,pencil,pen,crayon,plant,flower,bottle,cup,can,belt,basket,bucket,tape,bowl,plate,banana,cracker,pizza,glass,tray,box,book,paper,gum,toy,doll,mitten,glove,shoe,purse,pillow,towel,napkin,blanket,pajamas,bib,jacket,shirt,jeans,shorts
rooster,0.0,0.8406203985214233,0.2796262502670288,0.5931671857833862,1.0508610010147095,0.4241977334022522,1.0645925998687744,1.0694087743759155,1.252522587776184,1.1523845195770264,1.1767842769622803,1.1762739419937134,1.1219691038131714,0.809456467628479,0.902461588382721,1.09053373336792,1.2422168254852295,1.125507116317749,1.0453928709030151,1.0771766901016235,1.1408932209014893,1.0223373174667358,1.1748363971710205,1.1631901264190674,1.1280415058135986,1.2401542663574219,1.1864138841629028,0.9211950898170471,1.0080195665359497,1.000825047492981,0.942288339138031,0.9775384664535522,0.916388750076294,1.0547813177108765,1.0957863330841064,1.1355067491531372,1.063323974609375,1.0319262742996216,1.1203949451446533,0.9144775867462158,0.9534421563148499,1.1899044513702393,1.069565773010254,1.0391258001327515,1.0149528980255127,0.7216185927391052,0.8914114236831665,1.0150970220565796,1.079144835472107,1.112285852432251,1.093327522277832,1.0242924690246582,1.0574015378952026,0.9844660758972168,1.0861117839813232,0.986591637134552,1.0020372867584229,0.9389392733573914,0.9523288607597351,1.151079773902893,0.9795578718185425,0.9361045956611633,0.7555910348892212,0.8765877485275269,0.9156076908111572,0.699806809425354,0.446424663066864,1.035252571105957,0.964158296585083,0.9550512433052063,1.0107311010360718,1.1200499534606934,1.0502928495407104,1.0463286638259888,1.1949365139007568,1.2342185974121094,1.133349061012268,1.1850706338882446,1.2312488555908203,1.2802926301956177,1.2259836196899414
fish,0.8406203985214233,0.0,0.7507146000862122,1.2618690729141235,0.9849823117256165,1.131940484046936,1.2586208581924438,1.2453198432922363,1.4445494413375854,1.2394672632217407,0.7449667453765869,0.5920975208282471,0.42991912364959717,0.7368252873420715,0.6741821765899658,1.3372197151184082,1.4897592067718506,1.0609054565429688,1.1473482847213745,1.331865668296814,1.3748769760131836,1.5295600891113281,1.5106792449951172,1.4062716960906982,1.568723440170288,1.5095891952514648,1.1216003894805908,0.5691275000572205,0.6228070855140686,0.6333968639373779,0.506817102432251,0.4704354405403137,0.6280292272567749,0.33056211471557617,0.36729705333709717,0.4108539819717407,0.4148242473602295,1.1270689964294434,1.2537205219268799,1.2395678758621216,0.5144120454788208,1.0235363245010376,0.34882378578186035,0.3154703378677368,0.2585099935531616,0.9490208625793457,0.5976309180259705,0.5175184011459351,0.5207369327545166,0.8763397336006165,0.3903283476829529,1.279090404510498,0.823287844657898,0.6566221117973328,0.8039699196815491,0.46260523796081543,0.9692410826683044,0.970703661441803,1.1995856761932373,1.429752230644226,1.3679801225662231,1.3200680017471313,1.1175854206085205,1.3505645990371704,0.7231827974319458,0.9633225202560425,1.106149673461914,1.3449747562408447,0.9969367980957031,1.2020385265350342,1.350182056427002,0.6417863368988037,0.8329490423202515,0.7502908706665039,1.4227842092514038,1.4617005586624146,1.4218263626098633,1.347909927368164,1.3603394031524658,1.3720781803131104,1.1875109672546387
frog,0.2796262502670288,0.7507146000862122,0.0,0.45934855937957764,1.1054160594940186,0.46388155221939087,1.0238622426986694,1.0646815299987793,1.2321096658706665,1.1213101148605347,1.200657606124878,1.2063831090927124,1.0800985097885132,0.8811824321746826,1.079918384552002,1.2433021068572998,1.2647160291671753,1.2096314430236816,1.1829895973205566,1.3150787353515625,1.356300711631775,1.1059013605117798,1.1286083459854126,1.19207763671875,1.0404956340789795,1.1857508420944214,1.1501185894012451,0.9983096122741699,0.8783736824989319,0.8897902965545654,0.8102172017097473,0.8467205166816711,0.9326472878456116,1.0202261209487915,1.1129571199417114,1.139734148979187,1.114884376525879,1.2275538444519043,1.1109095811843872,0.7173811793327332,0.9240637421607971,1.1862848997116089,1.0905611515045166,1.0488972663879395,0.993310809135437,0.8690197467803955,0.9919908046722412,1.0642833709716797,1.10378897190094,1.336358666419983,1.0838333368301392,1.0101969242095947,1.069067358970642,0.8417413234710693,0.9945098161697388,0.8076128363609314,0.5731514692306519,0.8803291916847229,0.9200942516326904,1.03644597530365,0.7819688320159912,1.001844048500061,0.7012745141983032,0.8339624404907227,0.6207842230796814,0.4270796775817871,0.4465477466583252,0.7878135442733765,0.8043303489685059,0.8476179838180542,0.9855093359947205,1.193484902381897,1.1765847206115723,1.1802228689193726,1.1046912670135498,1.1559258699417114,0.9459751844406128,1.1591136455535889,1.2351608276367188,1.199828028678894,1.2592463493347168
alligator,0.5931671857833862,1.2618690729141235,0.45934855937957764,0.0,0.8379641771316528,0.2997159957885742,0.8348006010055542,0.8900619745254517,0.5601294636726379,0.7967089414596558,1.30657958984375,1.4341931343078613,1.330883502960205,1.299058198928833,1.4912205934524536,1.039919137954712,0.6919360160827637,1.1766992807388306,0.9722123146057129,1.1538443565368652,1.0612596273422241,0.7208449840545654,0.520231306552887,0.7296653985977173,0.4890674352645874,0.6254732608795166,1.0198538303375244,1.5126676559448242,1.3583590984344482,1.3096790313720703,1.298203706741333,1.4075871706008911,1.4074103832244873,1.516940951347351,1.5248510837554932,1.4987859725952148,1.5164436101913452,1.266663908958435,0.780699610710144,0.5530881881713867,1.3177108764648438,0.9168821573257446,1.4569783210754395,1.4376592636108398,1.5056408643722534,1.0737850666046143,1.3943127393722534,1.4948866367340088,1.5472935438156128,1.558138132095337,1.4203238487243652,1.0099848508834839,1.4226138591766357,1.401659607887268,1.3562217950820923,1.3364863395690918,0.7365733981132507,0.7745184302330017,0.5640164613723755,0.676490068435669,0.6247943639755249,0.9184127449989319,0.6295314431190491,0.4101473093032837,1.0175334215164185,0.8907477259635925,0.6530845165252686,0.3886035084724426,0.7657185196876526,0.8016905784606934,0.7664161920547485,1.3176201581954956,1.2708263397216797,1.343576192855835,0.4615154266357422,0.5132585763931274,0.4109596014022827,0.6556005477905273,0.738628625869751,0.6048306822776794,0.8625543117523193
cat,1.0508610010147095,0.9849823117256165,1.1054160594940186,0.8379641771316528,0.0,0.7614391446113586,0.9384084939956665,0.9463531374931335,0.8024417161941528,0.9877944588661194,1.1091047525405884,1.1043113470077515,1.0156089067459106,1.1567999124526978,1.0362093448638916,0.9965941905975342,0.8261874914169312,1.0495964288711548,0.683938205242157,0.8822886347770691,0.7894729375839233,0.957668125629425,0.7457898855209351,0.8541861772537231,0.8932968378067017,0.8033421635627747,0.9393054246902466,1.0685324668884277,1.2143629789352417,1.1727309226989746,1.1434849500656128,1.2045693397521973,1.1026722192764282,1.112259864807129,1.0273127555847168,1.0455074310302734,0.9838016629219055,1.0667179822921753,1.028023362159729,1.0277118682861328,1.1117991209030151,0.8364629745483398,1.0362529754638672,0.9938165545463562,1.1135116815567017,1.1082091331481934,1.0990591049194336,1.1759737730026245,1.129461646080017,1.0580137968063354,0.8009468913078308,1.2375507354736328,1.298383355140686,1.2930898666381836,1.2606139183044434,1.1720387935638428,1.1182094812393188,0.8995106220245361,0.9101680517196655,0.8406351804733276,1.1437586545944214,1.210332989692688,1.1492096185684204,0.9778925776481628,1.326830267906189,1.372230052947998,1.173069715499878,0.9464309215545654,1.0412077903747559,1.1286709308624268,1.0031052827835083,0.8681432008743286,0.9934489727020264,1.0014379024505615,0.6641925573348999,0.6976350545883179,0.8553205132484436,0.6401510834693909,0.6839380264282227,0.6476666927337646,0.7271479368209839
dog,0.4241977334022522,1.131940484046936,0.46388155221939087,0.2997159957885742,0.7614391446113586,0.0,0.8805893063545227,0.8917520046234131,0.8957965970039368,1.0034632682800293,1.2651509046554565,1.2834583520889282,1.230259895324707,1.101866602897644,1.257993459701538,1.0265166759490967,0.9457947611808777,1.192191481590271,1.0327271223068237,1.0893865823745728,1.067469835281372,0.8744324445724487,0.7750555276870728,0.8138784766197205,0.7941742539405823,0.9211500883102417,1.100870132446289,1.270265817642212,1.1721490621566772,1.1456027030944824,1.1915545463562012,1.2355092763900757,1.1315664052963257,1.303048014640808,1.305983066558838,1.3005189895629883,1.3071249723434448,1.148707389831543,1.0078866481781006,0.8840430974960327,1.2400803565979004,1.1463240385055542,1.359867811203003,1.3232159614562988,1.3759552240371704,0.9782630205154419,1.1796290874481201,1.2830641269683838,1.3419066667556763,1.338771939277649,1.3141180276870728,1.0997576713562012,1.2913322448730469,1.2187296152114868,1.2471867799758911,1.2575709819793701,0.9902130365371704,0.8817296028137207,0.7519686222076416,0.9275816679000854,0.8927534818649292,1.0074692964553833,0.8452297449111938,0.7619309425354004,1.1111385822296143,0.8859806060791016,0.5838242769241333,0.6624252200126648,0.7633374929428101,0.8775700330734253,0.8821324110031128,1.1169418096542358,1.1685807704925537,1.206791877746582,0.740297257900238,0.8094834089279175,0.7722715735435486,0.8062695860862732,0.9053149223327637,0.8399518728256226,0.9413332343101501
face,1.0645925998687744,1.2586208581924438,1.0238622426986694,0.8348006010055542,0.9384084939956665,0.8805893063545227,0.0,0.07031548023223877,0.6879099607467651,0.7598634958267212,0.925403356552124,0.9496720433235168,1.0177383422851562,1.2147449254989624,1.2837193012237549,1.1187125444412231,0.9043926000595093,1.1234338283538818,0.9071328639984131,0.9824855923652649,0.9639380574226379,0.8562455773353577,0.7016476392745972,0.7699499130249023,0.8072002530097961,0.8865563869476318,1.129150629043579,1.289463996887207,1.1770542860031128,1.1989085674285889,1.1762089729309082,1.1942607164382935,0.8905812501907349,1.262079119682312,1.1703282594680786,1.0801355838775635,1.0413172245025635,1.1984666585922241,0.9477101564407349,0.9810305237770081,1.3252685070037842,1.1406211853027344,1.273667812347412,1.2836253643035889,1.3192771673202515,1.1312183141708374,1.2338075637817383,1.2355155944824219,1.2705613374710083,1.309851884841919,1.173895001411438,1.2039211988449097,1.3313270807266235,1.25039803981781,1.2781729698181152,1.341922402381897,1.0283039808273315,1.0672134160995483,0.8155480623245239,0.7539281845092773,0.9966177940368652,1.0336953401565552,0.9801356196403503,0.8155694007873535,1.1679221391677856,1.1257412433624268,0.8609822988510132,0.8686085343360901,1.1314113140106201,1.0474997758865356,1.0758681297302246,1.215134620666504,1.3775081634521484,1.4082624912261963,0.8309901356697083,0.716741144657135,0.7441856265068054,0.6757848858833313,0.5331509113311768,0.7842929363250732,0.882236897945404
hair,1.0694087743759155,1.2453198432922363,1.0646815299987793,0.8900619745254517,0.9463531374931335,0.8917520046234131,0.07031548023223877,0.0,0.7170792818069458,0.7474763989448547,0.8784679174423218,0.8948424458503723,0.9906731247901917,1.198900580406189,1.261756420135498,1.1013360023498535,0.9414781332015991,1.1289392709732056,0.9130077958106995,0.9589279890060425,0.9622255563735962,0.8766177892684937,0.760438859462738,0.7947217226028442,0.8616312742233276,0.9468746185302734,1.1621524095535278,1.2468485832214355,1.1745965480804443,1.1841278076171875,1.1768088340759277,1.1893103122711182,0.7797927260398865,1.2227624654769897,1.129148006439209,1.057400107383728,0.9725693464279175,1.1532107591629028,0.9572951197624207,1.0349011421203613,1.2953033447265625,1.1248266696929932,1.253141164779663,1.2692805528640747,1.2924810647964478,1.0955846309661865,1.2189645767211914,1.2227052450180054,1.2718160152435303,1.272745132446289,1.1628799438476562,1.209681749343872,1.3258273601531982,1.26540207862854,1.2940815687179565,1.3496336936950684,1.0622788667678833,1.016278862953186,0.8222796320915222,0.8306833505630493,1.0649425983428955,1.0572737455368042,1.0199847221374512,0.8787245154380798,1.1732319593429565,1.1518633365631104,0.8540781736373901,0.8841400146484375,1.0968796014785767,1.0415133237838745,1.0756993293762207,1.179301381111145,1.3325085639953613,1.3596534729003906,0.8791626691818237,0.7523951530456543,0.7850576043128967,0.6859694719314575,0.5456437468528748,0.8077006936073303,0.8582175970077515
arm,1.252522587776184,1.4445494413375854,1.2321096658706665,0.5601294636726379,0.8024417161941528,0.8957965970039368,0.6879099607467651,0.7170792818069458,0.0,0.3829836845397949,0.8594730496406555,1.044432282447815,1.1864345073699951,1.4289060831069946,1.4692667722702026,0.8678258657455444,0.5080141425132751,1.0094480514526367,0.8455402851104736,0.9419506192207336,0.7951352596282959,0.7149139642715454,0.44821763038635254,0.5832979679107666,0.534796953201294,0.5553293824195862,0.943901538848877,1.5594632625579834,1.4417543411254883,1.3775534629821777,1.3774205446243286,1.4798747301101685,1.390798568725586,1.4509005546569824,1.4104348421096802,1.3458541631698608,1.37504243850708,1.1297675371170044,0.6534761190414429,0.7228538990020752,1.3056154251098633,0.725129246711731,1.364650011062622,1.4031046628952026,1.487148642539978,1.2178937196731567,1.4814250469207764,1.4911755323410034,1.5004700422286987,1.3141347169876099,1.3189911842346191,1.1588385105133057,1.4055594205856323,1.5107221603393555,1.4270037412643433,1.5183899402618408,0.9650788903236389,0.8999592661857605,0.7349552512168884,0.6485662460327148,0.880335807800293,1.0256233215332031,1.0050036907196045,0.6549948453903198,1.2285478115081787,1.3472390174865723,1.083381175994873,0.43517935276031494,0.7331969738006592,0.831433117389679,0.8007924556732178,1.0946978330612183,1.2182323932647705,1.2572615146636963,0.4247859716415405,0.2825174927711487,0.4064496159553528,0.4553961753845215,0.3736509680747986,0.305683970451355,0.45108914375305176
hand,1.1523845195770264,1.2394672632217407,1.1213101148605347,0.7967089414596558,0.9877944588661194,1.0034632682800293,0.7598634958267212,0.7474763989448547,0.3829836845397949,0.0,0.3780781626701355,0.6637420654296875,0.8979173302650452,1.3612656593322754,1.416309118270874,1.15775465965271,0.9158226251602173,1.0813838243484497,1.1301647424697876,1.1255924701690674,1.0947271585464478,1.0151519775390625,0.929902970790863,0.981005847454071,0.9088218808174133,0.9388948082923889,1.1047266721725464,1.4517722129821777,1.3114025592803955,1.3035109043121338,1.1694679260253906,1.2519108057022095,1.1775469779968262,1.2121185064315796,1.2170225381851196,1.1531579494476318,1.0874629020690918,1.3229148387908936,0.752043604850769,0.8588047623634338,1.085458517074585,0.7715281248092651,1.2174303531646729,1.2806636095046997,1.2973227500915527,1.263841152191162,1.4458763599395752,1.423072338104248,1.412729263305664,1.3374227285385132,1.1827795505523682,1.2156733274459839,1.3371479511260986,1.314067006111145,1.3043596744537354,1.326355218887329,0.8017953634262085,0.6683250665664673,0.7227786779403687,0.8148649334907532,0.9329699873924255,1.099518060684204,1.0271719694137573,0.8247587084770203,0.8350685834884644,1.2412770986557007,1.0140511989593506,0.44105035066604614,0.6245043277740479,0.7960183620452881,0.9404979944229126,1.194320797920227,1.3135555982589722,1.2949540615081787,0.834735631942749,0.6189061999320984,0.5970673561096191,0.8360201716423035,0.6972318291664124,0.6313673257827759,0.6165024042129517
