,pony,horse,rooster,bird,fish,butterfly,frog,alligator,owl,elephant,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,mouth,stroller,motorcycle,truck,car,lamp,chair,bench,drawer,ladder,window,door,closet,shower,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,tree,snow,clock,ball,balloon,pumpkin,egg,orange,apple,strawberry,hat,slipper,watch,nail,raisin,glasses,necklace,carrot,vacuum,broom,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,jar,bucket,tape,bowl,plate,corn,pickle,banana,melon,bread,cookie,cracker,pizza,hamburger,muffin,meat,soup,glass,coffee,dish,tray,box,book,paper,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,coat,jacket,sweater,shirt,jeans,pants,shorts
pony,0.0,0.8931731581687927,0.6021398901939392,0.8784351944923401,0.8669093251228333,0.7868485450744629,0.6984778046607971,0.6850488185882568,0.7627471685409546,1.0886688232421875,0.9980310797691345,0.4977649450302124,0.999329149723053,0.9823240637779236,0.9922866821289062,0.8799929022789001,0.917448878288269,0.8090329766273499,0.9600604176521301,0.8964200019836426,0.9300393462181091,1.0181846618652344,0.821458101272583,0.8908607959747314,0.9831369519233704,0.8432836532592773,0.9530410766601562,1.0397627353668213,1.0279850959777832,1.1762161254882812,0.9066171646118164,0.836845874786377,1.0548036098480225,0.9856398105621338,1.103360652923584,1.1164828538894653,1.0475518703460693,0.9986340999603271,1.0508588552474976,0.986515998840332,0.9991866946220398,0.9893184304237366,0.8698588609695435,1.0146104097366333,1.1007952690124512,1.1247565746307373,1.1737141609191895,1.184752106666565,1.0909804105758667,0.9910677671432495,1.1080056428909302,1.0996679067611694,1.1605552434921265,1.1589956283569336,1.1401419639587402,0.9885616898536682,1.0651546716690063,1.1241533756256104,1.1654889583587646,1.1466240882873535,1.0412673950195312,1.0815871953964233,1.0595754384994507,1.162078857421875,1.0125532150268555,0.997630774974823,0.9984590411186218,0.864363431930542,1.075518250465393,1.0751045942306519,1.0423799753189087,1.0162022113800049,1.0310478210449219,1.1287355422973633,1.1369009017944336,1.1025186777114868,1.1730782985687256,1.1584770679473877,0.8877987265586853,0.9378234148025513,1.069853663444519,1.174017071723938,1.1302015781402588,1.0627493858337402,1.1691999435424805,1.043221354484558,1.0332363843917847,1.0245532989501953,0.9912745356559753,1.0414655208587646,1.1466429233551025,1.201397180557251,1.1580617427825928,1.0250664949417114,1.0645314455032349,0.9754622578620911,1.0661505460739136,1.0514999628067017,0.925055205821991,0.7520588636398315,0.8385242223739624,0.9183836579322815,0.9700285792350769,0.8271008729934692,1.033390760421753,0.8665271997451782,1.0038478374481201,1.0074394941329956,1.0255959033966064,1.0064159631729126,0.999859094619751,0.9619084000587463,1.0881032943725586,1.1210466623306274,0.9573366045951843,0.9590857028961182,0.7088339924812317,0.8172205686569214,0.7557063698768616,0.9221732020378113,0.9941487312316895,0.9045954942703247,0.8678828477859497,0.9620813727378845,0.9239040613174438,0.8799694776535034,0.8052722811698914,0.943193793296814,0.8140536546707153,0.940453052520752,1.068010687828064,0.9111916422843933,0.9935917258262634,0.9643429517745972,0.8347843289375305,0.8158286809921265,0.8419768214225769
horse,0.8931731581687927,0.0,1.071277379989624,1.2676676511764526,1.3038640022277832,1.223215103149414,1.3461074829101562,0.6785279512405396,0.9920118451118469,0.2693256139755249,0.5504190921783447,0.5409290790557861,0.6882070899009705,0.6180863380432129,0.44426435232162476,0.871589183807373,0.737857460975647,1.1276326179504395,1.0937069654464722,1.1000717878341675,1.1600446701049805,1.277313470840454,1.0957872867584229,1.0668824911117554,1.0901888608932495,0.7958526611328125,0.8851571083068848,0.9900597333908081,0.9625632166862488,1.2975568771362305,0.9369133114814758,0.8618718385696411,1.2245157957077026,0.830345630645752,0.6859974265098572,0.9351934790611267,0.8765583038330078,0.6541308760643005,0.8756514191627502,1.029496669769287,0.7008638381958008,0.546526312828064,0.6508814096450806,0.674491286277771,0.8371955156326294,1.2643091678619385,0.5634718537330627,0.6439992785453796,0.9089788198471069,1.1409980058670044,0.7585368156433105,0.5730757117271423,1.2639892101287842,1.3624963760375977,1.42685866355896,1.3166077136993408,1.319602370262146,1.3813841342926025,1.3675949573516846,1.4058500528335571,1.2996530532836914,1.3148832321166992,1.2520571947097778,1.2308892011642456,1.1951720714569092,1.1401214599609375,1.201575756072998,1.2422184944152832,1.232306957244873,1.2762539386749268,1.3448742628097534,1.302598476409912,1.3697328567504883,1.4006589651107788,1.3961009979248047,1.3873753547668457,1.3632367849349976,1.4021949768066406,1.0960954427719116,1.286402702331543,1.4655725955963135,1.3943607807159424,1.450427532196045,1.3822979927062988,1.2939627170562744,1.333288550376892,1.3001739978790283,1.1038687229156494,1.1434580087661743,1.4325605630874634,1.5085699558258057,1.4769186973571777,1.4977607727050781,1.1873424053192139,1.399688959121704,1.3415491580963135,1.3464748859405518,1.3813340663909912,1.278782844543457,1.0937308073043823,1.1375192403793335,1.0195326805114746,0.9798083305358887,0.6710984110832214,1.1698471307754517,0.8080629110336304,0.9972091913223267,1.2456101179122925,1.0760748386383057,1.1143662929534912,1.3853940963745117,1.0330476760864258,1.0287474393844604,1.3225570917129517,1.4097285270690918,1.3830955028533936,0.9810913801193237,0.7743942737579346,1.1055316925048828,0.9511454701423645,1.1115648746490479,1.0847598314285278,1.2541767358779907,1.292696475982666,1.3118023872375488,0.686431884765625,0.5427303314208984,0.43433046340942383,0.6383873224258423,0.5667325258255005,0.34064018726348877,0.4013843536376953,0.38055574893951416,0.3497588634490967,0.43929094076156616,0.4829257130622864,0.6999987363815308
rooster,0.6021398901939392,1.071277379989624,0.0,0.6247392296791077,0.681267499923706,0.5411809682846069,0.5257211327552795,0.7248640656471252,0.6815351247787476,1.2274024486541748,0.9235630035400391,0.5970631241798401,1.0943706035614014,0.9989557266235352,1.1502037048339844,1.029624104499817,1.0364757776260376,0.8871977925300598,1.0889543294906616,1.0403295755386353,1.0063742399215698,0.9766216278076172,0.9388906359672546,1.0367697477340698,1.1385780572891235,0.9719418287277222,0.8646392226219177,1.0207892656326294,0.9255833625793457,0.9566713571548462,1.0457401275634766,1.0632903575897217,1.0740554332733154,1.0359628200531006,1.1443531513214111,1.087350606918335,1.0495274066925049,1.1394163370132446,1.0786148309707642,1.014168620109558,1.160043716430664,1.268000602722168,1.177796483039856,1.1751351356506348,1.235034465789795,1.1280937194824219,1.285876750946045,1.3287413120269775,1.0988047122955322,0.8904361724853516,1.0541411638259888,1.1016758680343628,0.9880316853523254,0.996555507183075,0.9841419458389282,0.7839391827583313,0.9648283123970032,0.9593662619590759,0.9396498799324036,0.8668210506439209,0.857390820980072,0.9604794383049011,0.9859249591827393,1.021891713142395,0.9600661396980286,1.0046502351760864,0.9649598598480225,0.9575878977775574,0.9162382483482361,0.9573533535003662,0.7916319370269775,0.7940287590026855,0.8379302024841309,0.9013675451278687,0.8575668334960938,1.0176290273666382,1.0049829483032227,0.9912612438201904,0.6888988614082336,0.5417201519012451,0.8512837886810303,0.9841577410697937,0.9931702613830566,1.0050339698791504,1.0786980390548706,0.9629883766174316,0.8670064210891724,1.0505825281143188,0.9401991367340088,0.9915047287940979,1.0400054454803467,1.0382874011993408,1.0113707780838013,1.0810256004333496,0.9322554469108582,0.9021544456481934,0.9442288279533386,0.8523097038269043,0.9202632904052734,0.7599613666534424,0.7539635300636292,0.8786160945892334,0.8124820590019226,0.9091846346855164,1.031810998916626,0.9403014779090881,1.0881565809249878,1.0946401357650757,1.1007106304168701,1.1024212837219238,0.9372426271438599,1.0580005645751953,0.9857571721076965,0.9380735158920288,0.9619600176811218,0.8976433277130127,0.8244349956512451,1.0087645053863525,0.7970178127288818,1.142256736755371,0.9357433319091797,0.8838619589805603,0.9837125539779663,0.8620119094848633,0.8651113510131836,1.1243101358413696,1.0015640258789062,1.162495732307434,1.0509767532348633,1.0017694234848022,1.1650099754333496,1.1417322158813477,1.161339282989502,1.1578785181045532,1.1196510791778564,1.1180052757263184,1.103928565979004
bird,0.8784351944923401,1.2676676511764526,0.6247392296791077,0.0,0.3920935392379761,0.37327104806900024,0.4366222023963928,1.0423628091812134,0.8504608273506165,1.2702268362045288,0.9709211587905884,1.1402218341827393,1.2670698165893555,1.2947120666503906,1.466688871383667,1.3509914875030518,1.212382197380066,0.8674700260162354,0.974601686000824,1.0226646661758423,0.9153432846069336,0.7045599222183228,1.034090518951416,1.042036771774292,1.025125503540039,1.2089697122573853,1.057268500328064,0.9720310568809509,0.8522394895553589,0.675165593624115,1.1674997806549072,1.2436414957046509,1.002211093902588,1.2084336280822754,1.2340291738510132,1.1529096364974976,1.1950072050094604,1.3026307821273804,1.2563658952713013,1.0833311080932617,1.3502705097198486,1.3872060775756836,1.3384852409362793,1.4344844818115234,1.127293586730957,0.8530754446983337,1.1496217250823975,1.2680561542510986,1.1147027015686035,0.9435442686080933,1.0196908712387085,1.06687593460083,0.717090368270874,0.7597934603691101,0.6764748096466064,0.7829975485801697,0.7901074886322021,0.6953084468841553,0.6578180193901062,0.6256393194198608,0.6326276659965515,0.5804861783981323,0.6633788347244263,0.7091349363327026,0.8579148054122925,0.8309019804000854,0.6662444472312927,0.8153355121612549,0.7822715640068054,0.812427282333374,0.5756833553314209,0.5784155130386353,0.5683274269104004,0.5453677177429199,0.5617386102676392,0.5813493728637695,0.48321300745010376,0.5037633776664734,0.7667821645736694,0.6416000723838806,0.6088170409202576,0.6456688046455383,0.6958449482917786,0.6121227145195007,0.5160237550735474,0.7416768670082092,0.873015284538269,1.011315941810608,1.1546443700790405,0.80023193359375,0.6744958162307739,0.6520538926124573,0.6497721672058105,1.0344574451446533,0.6783004403114319,0.7234741449356079,1.0082447528839111,0.6806078553199768,0.8729339838027954,1.0205377340316772,1.0247706174850464,1.2265539169311523,1.1644810438156128,1.2944631576538086,0.969111442565918,1.431631326675415,1.1856439113616943,1.0815761089324951,1.2458019256591797,1.1161472797393799,0.6823028326034546,1.125048279762268,1.0189193487167358,0.7775723934173584,0.8930251002311707,0.7852272987365723,1.0711276531219482,1.3745440244674683,0.9284082055091858,1.2156165838241577,0.8013297319412231,1.0191088914871216,0.7636180520057678,0.6230169534683228,0.6352560520172119,1.262176513671875,1.3731684684753418,1.4321999549865723,1.3731470108032227,1.338913917541504,1.3524612188339233,1.3856101036071777,1.4021327495574951,1.3965373039245605,1.3664510250091553,1.3573698997497559,1.2412307262420654
fish,0.8669093251228333,1.3038640022277832,0.681267499923706,0.3920935392379761,0.0,0.6155040860176086,0.40336447954177856,0.9944080710411072,0.8036791086196899,1.2710607051849365,0.9162998199462891,1.0924394130706787,1.2182588577270508,1.2683898210525513,1.3344554901123047,1.1277565956115723,1.0808554887771606,0.6658945679664612,0.8536205887794495,0.736485481262207,0.6712965965270996,0.49084794521331787,0.7417953014373779,0.8486580848693848,0.8946151733398438,1.330305576324463,1.1804813146591187,1.161023497581482,0.9465705752372742,0.7522904276847839,1.2975517511367798,1.2980575561523438,1.1521885395050049,1.3527055978775024,1.280184030532837,1.294677972793579,1.3090568780899048,1.3773915767669678,1.4374611377716064,1.3001500368118286,1.438012719154358,1.398350715637207,1.3329918384552002,1.5021811723709106,1.2375720739364624,0.9980920553207397,1.2354129552841187,1.350351333618164,1.1973860263824463,1.0547771453857422,1.1476589441299438,0.9986879229545593,0.7827097177505493,0.6733180284500122,0.6444198489189148,0.613844633102417,0.6796737313270569,0.5938878655433655,0.5222048759460449,0.4900609850883484,0.589105486869812,0.48246997594833374,0.5388776063919067,0.5566977858543396,0.6408383846282959,0.6569903492927551,0.6113718748092651,0.4840749502182007,0.9641304612159729,0.9359255433082581,0.6264171004295349,0.6516279578208923,0.5965407490730286,0.6098300218582153,0.5902646780014038,0.5014510154724121,0.4648900032043457,0.4227548837661743,0.8673560619354248,0.7774635553359985,0.6354381442070007,0.6924487352371216,0.7447344660758972,0.6731679439544678,0.5670810341835022,0.9159515500068665,1.0569676160812378,1.3126730918884277,1.2913622856140137,0.896905243396759,0.645648181438446,0.7097988128662109,0.6753959059715271,0.9195911884307861,0.5157323479652405,0.6563342809677124,0.7740910649299622,0.542931079864502,0.7253445386886597,0.7648829221725464,0.7499517798423767,1.0961893796920776,1.0649937391281128,1.0861127376556396,1.0402027368545532,1.3149535655975342,1.225494384765625,1.1416890621185303,1.2811723947525024,1.353546380996704,0.8650332689285278,1.2490873336791992,0.9700039029121399,0.7156543731689453,0.6598352789878845,0.8938697576522827,1.168154001235962,1.2114578485488892,0.7835311889648438,1.1150895357131958,0.8860956430435181,1.1742826700210571,0.6727603077888489,0.6207116842269897,0.6218472123146057,1.2045674324035645,1.356847882270813,1.3672606945037842,1.3092477321624756,1.3521562814712524,1.3780851364135742,1.3665763139724731,1.3929996490478516,1.3208619356155396,1.2437382936477661,1.2532565593719482,1.1334025859832764
butterfly,0.7868485450744629,1.223215103149414,0.5411809682846069,0.37327104806900024,0.6155040860176086,0.0,0.28569263219833374,0.9206761121749878,0.7447308301925659,1.2682569026947021,1.1105154752731323,1.0688389539718628,1.157348394393921,1.1761159896850586,1.378288745880127,1.2625702619552612,1.2310971021652222,0.9769234657287598,1.012094259262085,1.0695077180862427,0.9680975675582886,0.9362083077430725,1.0587350130081177,1.0431915521621704,1.056048035621643,1.0909806489944458,0.986240804195404,0.9633650779724121,0.9761890172958374,0.7756495475769043,1.175153136253357,1.240375280380249,0.9343781471252441,1.1917558908462524,1.2326253652572632,1.1224019527435303,1.1541794538497925,1.2397148609161377,1.115968108177185,1.0513849258422852,1.2473316192626953,1.2970490455627441,1.3100171089172363,1.2851217985153198,1.2347513437271118,1.0318220853805542,1.1372289657592773,1.2596138715744019,1.07315194606781,0.8531855344772339,0.9772735834121704,1.1568303108215332,0.7146590948104858,0.7718005180358887,0.7374616861343384,0.7673141956329346,0.8317437171936035,0.8195796012878418,0.8089678287506104,0.7602578401565552,0.7147488594055176,0.8089991807937622,0.8618869781494141,0.9393571615219116,0.8082479238510132,0.9357200860977173,0.8159663081169128,1.0002713203430176,0.8477978706359863,0.8976277112960815,0.6974309086799622,0.5582900047302246,0.669040322303772,0.7292201519012451,0.7335139513015747,0.8779935836791992,0.8101801872253418,0.8108842968940735,0.6936096549034119,0.517607569694519,0.7326337099075317,0.8494693040847778,0.8387701511383057,0.8568562865257263,0.8742543458938599,0.7787617444992065,0.7920387387275696,0.9417973160743713,0.9789795875549316,0.8443547487258911,0.6868622899055481,0.8543838262557983,0.7773658633232117,0.9556273818016052,0.7547900676727295,0.7525084018707275,0.9091817736625671,0.7849571704864502,0.752444863319397,0.965932309627533,0.9953394532203674,1.0027389526367188,0.9976893067359924,1.3054325580596924,0.9768816828727722,1.238295078277588,1.1520328521728516,0.9628186225891113,1.1097705364227295,1.0392026901245117,0.7982292175292969,1.034666895866394,1.0577127933502197,0.87068772315979,0.8085811138153076,0.6261380910873413,0.897453784942627,1.2167466878890991,0.8745962381362915,1.1276229619979858,0.8159303665161133,0.8762760758399963,0.9329330325126648,0.8123100996017456,0.831693172454834,1.197965383529663,1.2211836576461792,1.3266737461090088,1.1865386962890625,1.2248274087905884,1.2904410362243652,1.2648589611053467,1.2938004732131958,1.3176875114440918,1.3454289436340332,1.3192905187606812,1.1927241086959839
frog,0.6984778046607971,1.3461074829101562,0.5257211327552795,0.4366222023963928,0.40336447954177856,0.28569263219833374,0.0,0.7658470273017883,0.6501849293708801,1.351266622543335,1.1476401090621948,0.9980740547180176,1.13356351852417,1.1887059211730957,1.38737154006958,1.14566969871521,1.2868542671203613,0.7898721694946289,1.0320982933044434,0.9478903412818909,0.8804461359977722,0.8292102217674255,0.9606106281280518,0.9548563361167908,1.0114468336105347,1.1015905141830444,0.9493097066879272,1.0949020385742188,1.0259276628494263,0.9256712198257446,1.2955913543701172,1.2371865510940552,0.9991279244422913,1.2597136497497559,1.3491116762161255,1.273160457611084,1.2716846466064453,1.3306665420532227,1.2858189344406128,1.25455904006958,1.248708724975586,1.2801629304885864,1.3063637018203735,1.3210372924804688,1.2902235984802246,1.096628189086914,1.1810227632522583,1.2625000476837158,1.0674880743026733,0.8446930646896362,1.1202523708343506,1.1906286478042603,0.824495792388916,0.7446420192718506,0.732835590839386,0.6596387624740601,0.7848758697509766,0.769778847694397,0.747979998588562,0.7301365733146667,0.6799210906028748,0.7473483085632324,0.8443509340286255,0.90711510181427,0.7766441106796265,0.8553342819213867,0.8864179849624634,0.7956518530845642,0.994152307510376,0.9715911149978638,0.7484472990036011,0.5078203678131104,0.6678978204727173,0.7845967411994934,0.764419436454773,0.7858226299285889,0.7776802182197571,0.7389653325080872,0.8013325929641724,0.6303679347038269,0.7363828420639038,0.9206299781799316,0.8676176071166992,0.9100192189216614,0.8991212844848633,0.8349487781524658,0.843898594379425,1.077130675315857,1.0501660108566284,0.9025206565856934,0.5954076647758484,0.8345650434494019,0.7612111568450928,0.808954656124115,0.630724310874939,0.5777288675308228,0.7206972241401672,0.6958926320075989,0.6174617409706116,0.7875552177429199,0.8098199963569641,0.9136877655982971,0.9737815856933594,1.1839141845703125,0.9853653907775879,1.1802188158035278,1.1428170204162598,0.8831466436386108,1.047947883605957,1.0599560737609863,0.7615587711334229,1.0464690923690796,1.038572072982788,0.8092193603515625,0.6215320229530334,0.43346112966537476,0.8040264844894409,1.0677591562271118,0.7791950106620789,1.0948058366775513,0.8107703924179077,1.0005896091461182,0.8774939775466919,0.8679576516151428,0.8747408986091614,1.127341389656067,1.2702271938323975,1.349800944328308,1.226319670677185,1.290088176727295,1.3974575996398926,1.342097520828247,1.3520622253417969,1.3662681579589844,1.3160290718078613,1.3318700790405273,1.2452175617218018
alligator,0.6850488185882568,0.6785279512405396,0.7248640656471252,1.0423628091812134,0.9944080710411072,0.9206761121749878,0.7658470273017883,0.0,0.8603435754776001,0.649224579334259,0.8343541622161865,0.49695634841918945,0.8860454559326172,0.8795373439788818,0.473476767539978,0.8535385131835938,0.9090431928634644,1.1994258165359497,1.268061876296997,1.2798223495483398,1.3746601343154907,1.3823469877243042,1.2539347410202026,1.294341802597046,1.237385869026184,0.8337059020996094,0.9680588245391846,1.0648857355117798,1.1001397371292114,1.379962682723999,0.937102198600769,0.7108917832374573,1.0119885206222534,0.7958554029464722,0.8342318534851074,1.014357328414917,0.9292104244232178,0.7261936664581299,0.88206946849823,1.039084792137146,0.5914111137390137,0.4945499897003174,0.6658259630203247,0.5527299642562866,0.7901309132575989,1.306923270225525,0.7249457836151123,0.7077689170837402,0.7173120379447937,0.9980964064598083,0.8361107110977173,0.7545961141586304,1.2854362726211548,1.4971389770507812,1.5186736583709717,1.380340576171875,1.5023350715637207,1.5380223989486694,1.5585966110229492,1.4977073669433594,1.4504164457321167,1.4631168842315674,1.5207730531692505,1.4889183044433594,1.4119038581848145,1.3803703784942627,1.424976110458374,1.2578598260879517,1.210971474647522,1.2110909223556519,1.402501106262207,1.0152316093444824,1.3537840843200684,1.3901447057724,1.331933617591858,1.43058443069458,1.4482570886611938,1.4834156036376953,0.9813247323036194,1.1511974334716797,1.5004463195800781,1.5519672632217407,1.5540187358856201,1.4938228130340576,1.4479894638061523,1.3254797458648682,1.0308573246002197,1.0592358112335205,1.0719435214996338,1.4216628074645996,1.4459209442138672,1.5139036178588867,1.4111874103546143,0.8664493560791016,1.4627844095230103,1.1395530700683594,1.1381328105926514,1.3896353244781494,1.1360914707183838,0.7677180171012878,0.8594579696655273,0.7950737476348877,0.8630453944206238,0.5331640243530273,0.9745799899101257,0.7050901055335999,0.8445838689804077,1.0241358280181885,0.7260925769805908,0.908960223197937,1.1318553686141968,0.6874937415122986,0.7786739468574524,1.1597439050674438,1.1824580430984497,1.0885847806930542,0.8154336214065552,0.4479999542236328,0.9249699711799622,0.8400794267654419,1.0259031057357788,0.9364539384841919,1.1881197690963745,1.3000197410583496,1.2908928394317627,0.42673611640930176,0.6305298805236816,0.6018809676170349,0.5671756267547607,0.7801309823989868,0.7075065970420837,0.6618967056274414,0.6352407932281494,0.6507516503334045,0.5763897895812988,0.6710599660873413,0.9347949624061584
owl,0.7627471685409546,0.9920118451118469,0.6815351247787476,0.8504608273506165,0.8036791086196899,0.7447308301925659,0.6501849293708801,0.8603435754776001,0.0,0.9430356025695801,0.6884591579437256,0.6257337331771851,0.9389587640762329,0.9806121587753296,1.2077187299728394,1.2274465560913086,1.2449111938476562,0.858227550983429,1.140880823135376,1.1517049074172974,1.0222692489624023,0.9888213872909546,1.0133323669433594,0.9221593141555786,1.085304856300354,0.8820565342903137,0.7802951335906982,1.104701042175293,0.8707634806632996,0.9795214533805847,1.1529054641723633,1.0710581541061401,1.1293284893035889,1.1215606927871704,1.093399167060852,1.1083985567092896,1.069023609161377,1.060128927230835,1.1042535305023193,1.0902092456817627,1.0627306699752808,0.9873405694961548,1.0003458261489868,1.1310631036758423,1.2062028646469116,1.1588317155838013,1.1216285228729248,1.2362329959869385,1.2066614627838135,1.071165919303894,1.0381847620010376,0.8898055553436279,0.9020941257476807,0.9692644476890564,0.9812002182006836,0.8780468106269836,1.0082249641418457,1.0110621452331543,0.9509465098381042,0.9669999480247498,0.8407173156738281,0.8942203521728516,0.9430202841758728,0.9664579629898071,0.9363793730735779,0.871410608291626,1.0104398727416992,1.065752387046814,1.1452414989471436,1.150857925415039,0.9525434970855713,1.055751085281372,1.016151785850525,1.0874594449996948,1.099884271621704,1.1359554529190063,1.0370696783065796,1.0335482358932495,0.8300191164016724,0.73139488697052,0.9495376348495483,1.0083911418914795,1.026316523551941,1.0256361961364746,1.0434534549713135,0.8485355973243713,0.837688684463501,1.1278108358383179,1.1053701639175415,1.065531849861145,0.9256489872932434,1.0908403396606445,1.0557959079742432,1.0815391540527344,1.0009084939956665,0.9413961172103882,1.0183117389678955,0.879562497138977,0.7498791217803955,0.7727519273757935,0.608364999294281,1.0126235485076904,0.9078201651573181,1.0051076412200928,1.1975059509277344,1.0985561609268188,1.1421277523040771,1.1837860345840454,1.2371752262115479,1.1171278953552246,1.0351544618606567,1.137763261795044,1.0282140970230103,1.2093669176101685,0.9742287397384644,0.822771430015564,0.7531378269195557,1.0673209428787231,0.9306144714355469,1.1390407085418701,0.917896032333374,0.9752325415611267,0.8822579979896545,0.8754934072494507,0.9376093745231628,0.8781619668006897,0.9660295844078064,0.970673680305481,0.9343777894973755,0.9982011318206787,1.137956142425537,1.0680434703826904,1.1057584285736084,1.050257921218872,1.0537433624267578,1.1039315462112427,1.105318546295166
elephant,1.0886688232421875,0.2693256139755249,1.2274024486541748,1.2702268362045288,1.2710607051849365,1.2682569026947021,1.351266622543335,0.649224579334259,0.9430356025695801,0.0,0.5142279267311096,0.7035187482833862,0.8526238203048706,0.8246772289276123,0.4493183493614197,0.8832237720489502,0.8025830388069153,1.2023093700408936,1.070441722869873,1.132335901260376,1.2303650379180908,1.2941598892211914,1.1551282405853271,1.1396564245224,1.1243281364440918,0.9353141784667969,1.0256850719451904,1.0215308666229248,1.0487743616104126,1.227541446685791,0.9460174441337585,0.9105194211006165,1.1238906383514404,0.8501856923103333,0.717593789100647,0.8929089307785034,0.8491264581680298,0.6542961597442627,0.841392993927002,0.9530700445175171,0.6783424615859985,0.4591830372810364,0.6311463117599487,0.6769374012947083,0.7323446869850159,1.1888647079467773,0.5942294597625732,0.5844126343727112,0.8483836054801941,1.1342177391052246,0.7644839286804199,0.5311303734779358,1.1948144435882568,1.3855416774749756,1.4273325204849243,1.3590689897537231,1.3651765584945679,1.3858890533447266,1.379711389541626,1.384081244468689,1.3416128158569336,1.3065922260284424,1.25676691532135,1.2423769235610962,1.2453325986862183,1.1846647262573242,1.2001644372940063,1.2454352378845215,1.2200080156326294,1.2524549961090088,1.3701609373092651,1.2516895532608032,1.3367197513580322,1.3437862396240234,1.349513053894043,1.3440332412719727,1.3127490282058716,1.3604819774627686,1.158612608909607,1.339329719543457,1.4777166843414307,1.373155951499939,1.428463101387024,1.356933832168579,1.2569615840911865,1.3321871757507324,1.1576212644577026,1.0853345394134521,1.1868971586227417,1.3979902267456055,1.4336878061294556,1.4106965065002441,1.4243696928024292,1.1198639869689941,1.4092282056808472,1.2822251319885254,1.2928868532180786,1.3814464807510376,1.3294011354446411,1.0859836339950562,1.0898120403289795,1.0287812948226929,1.027636170387268,0.6419407725334167,1.168946385383606,0.9115318059921265,1.0145004987716675,1.1912319660186768,1.0075901746749878,1.075846791267395,1.3222541809082031,0.9413101077079773,0.9477777481079102,1.27892005443573,1.3763971328735352,1.3524746894836426,1.007086157798767,0.69179368019104,1.0568879842758179,0.8645007014274597,1.066590428352356,1.0465296506881714,1.1575536727905273,1.1731778383255005,1.2208552360534668,0.4813210368156433,0.5646572113037109,0.3534059524536133,0.5452336072921753,0.7234916687011719,0.3018372058868408,0.3572061061859131,0.4109736680984497,0.37003278732299805,0.4822494387626648,0.547666609287262,0.7160812616348267
