,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,shirt,bib,blanket,pillow,towel,napkin,toy,box,book,hat,crayon,ball,plant,plate,bowl,bottle,cup,bucket
hair,0.0,0.7434332370758057,0.8047835826873779,0.8859585523605347,0.821952760219574,1.1255519390106201,1.0984688997268677,1.0318619012832642,0.9055129289627075,0.919696569442749,0.8866900205612183,0.5919909477233887,0.7960681319236755,0.9914465546607971,1.1947503089904785,1.2080788612365723,1.3026947975158691,1.1443383693695068,1.1891597509384155,1.0068421363830566,0.7420297265052795,1.1724213361740112,1.1397839784622192,0.9893332123756409,1.2867624759674072,1.3381694555282593,1.1402673721313477,1.319978952407837,1.2817031145095825
arm,0.7434332370758057,0.0,0.44671547412872314,0.743852436542511,0.7527307868003845,1.137007236480713,1.0213847160339355,0.8616448640823364,0.7609140276908875,0.7564654350280762,0.8703811168670654,0.4808052182197571,0.5722911357879639,0.8243196606636047,1.003252387046814,1.079419732093811,1.1381330490112305,1.0997663736343384,1.0759336948394775,0.9152990579605103,1.25453782081604,1.2478909492492676,1.3128858804702759,1.165637493133545,1.3136024475097656,1.3973139524459839,1.3105921745300293,1.3018267154693604,1.229590892791748
hand,0.8047835826873779,0.44671547412872314,0.0,0.21441125869750977,0.3742806911468506,1.2314856052398682,1.2155014276504517,1.1659305095672607,1.1618340015411377,1.1963955163955688,1.054543137550354,0.8856872320175171,0.9283919930458069,1.133347988128662,1.1596124172210693,1.1360499858856201,1.0961875915527344,1.0714346170425415,1.1723933219909668,1.0204229354858398,1.0590330362319946,1.0417271852493286,1.119182825088501,1.131713628768921,1.1462572813034058,1.1838001012802124,1.18157958984375,1.1070364713668823,1.2255263328552246
finger,0.8859585523605347,0.743852436542511,0.21441125869750977,0.0,0.18696504831314087,1.2254059314727783,1.3119374513626099,1.418241024017334,1.362898349761963,1.4025671482086182,1.150338888168335,1.0982887744903564,1.2040894031524658,1.3272833824157715,1.2431540489196777,1.211808204650879,1.0743474960327148,1.2062350511550903,1.308266043663025,1.2056913375854492,0.8405869007110596,0.6384267807006836,0.8413416743278503,1.0625793933868408,1.1189299821853638,1.146101474761963,0.9607830047607422,1.0205637216567993,1.292109489440918
toe,0.821952760219574,0.7527307868003845,0.3742806911468506,0.18696504831314087,0.0,1.2419565916061401,1.2919859886169434,1.4363662004470825,1.3089019060134888,1.363435983657837,1.2095305919647217,1.0823994874954224,1.1815277338027954,1.3110421895980835,1.209338665008545,1.1930532455444336,1.1061081886291504,1.2455017566680908,1.3155514001846313,1.2353887557983398,0.8050684928894043,0.7355474233627319,0.8815175890922546,1.0851187705993652,1.1845999956130981,1.1708381175994873,0.9565528631210327,1.051102638244629,1.2969270944595337
lamp,1.1255519390106201,1.137007236480713,1.2314856052398682,1.2254059314727783,1.2419565916061401,0.0,0.7457090020179749,0.8225478529930115,1.0255368947982788,0.9926280975341797,0.7701445817947388,1.1271545886993408,1.116542100906372,1.020904779434204,0.951026439666748,1.0223267078399658,0.9559361934661865,1.0143071413040161,1.0413841009140015,1.0561070442199707,0.9838879108428955,1.0274068117141724,0.8252155780792236,0.7279534339904785,0.8105222582817078,0.8005146384239197,0.913019061088562,0.8855472207069397,0.8888782858848572
chair,1.0984688997268677,1.0213847160339355,1.2155014276504517,1.3119374513626099,1.2919859886169434,0.7457090020179749,0.0,0.32566332817077637,0.48080265522003174,0.5544835329055786,0.7401866912841797,0.9815428256988525,0.9837860465049744,0.7182716727256775,0.68085777759552,0.8407997488975525,0.9765405058860779,0.8761128187179565,0.8154416084289551,0.8933398723602295,1.0769931077957153,1.3137725591659546,1.1859362125396729,0.9574481248855591,1.0298140048980713,0.9685682654380798,1.101169228553772,0.9843082427978516,0.83260577917099
table,1.0318619012832642,0.8616448640823364,1.1659305095672607,1.418241024017334,1.4363662004470825,0.8225478529930115,0.32566332817077637,0.0,0.4201907515525818,0.44523555040359497,0.6755844950675964,0.7978606224060059,0.8124901056289673,0.7273844480514526,0.9090195298194885,1.0133066177368164,1.0829212665557861,0.8578302264213562,0.710038423538208,0.7515214681625366,1.3008276224136353,1.452589988708496,1.2752209901809692,1.043953537940979,0.8462892770767212,0.9464333653450012,1.2414584159851074,1.0526834726333618,0.8685752153396606
couch,0.9055129289627075,0.7609140276908875,1.1618340015411377,1.362898349761963,1.3089019060134888,1.0255368947982788,0.48080265522003174,0.4201907515525818,0.0,0.12582802772521973,0.6925452947616577,0.6257184743881226,0.706041693687439,0.3700827360153198,0.5254195928573608,0.8130538463592529,1.0983563661575317,0.9743045568466187,0.8380370140075684,0.7892278432846069,1.2344999313354492,1.4131059646606445,1.3113043308258057,1.0546989440917969,1.25160813331604,1.2621707916259766,1.319379448890686,1.2761344909667969,1.0942261219024658
bed,0.919696569442749,0.7564654350280762,1.1963955163955688,1.4025671482086182,1.363435983657837,0.9926280975341797,0.5544835329055786,0.44523555040359497,0.12582802772521973,0.0,0.66951584815979,0.6212206482887268,0.6516932845115662,0.22702252864837646,0.47416913509368896,0.7004817724227905,1.000357985496521,0.9757561087608337,0.8724524974822998,0.8040791153907776,1.2615575790405273,1.4232310056686401,1.3171820640563965,1.097891092300415,1.2211734056472778,1.2433319091796875,1.379775047302246,1.314683198928833,1.0950547456741333
