subject_id,threshold_min_subjects,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00390001,28,120,120,0,0.9656468174192641,0.272033603379232,0.04311645030975342,1.5844123363494873
