,elephant,zebra,giraffe,deer,horse,pony,pig,bear,dog,cat,owl,fish,frog,alligator,butterfly,penguin,rooster,bird,duck,ear,nose,eye,tooth,mouth,face,hair,leg,arm,hand,finger,toe,ankle,foot,lamp,drawer,bench,chair,ladder,table,couch,bed,crib,window,door,closet,refrigerator,oven,sink,bathtub,shower,stroller,tricycle,motorcycle,car,truck,firetruck,helicopter,sprinkler,hose,swing,slide,boat,tree,grass,snow,scarf,coat,jacket,sweater,shirt,bib,pajamas,dress,jeans,pants,shorts,slipper,shoe,sock,mitten,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,radio,vacuum,comb,stick,shovel,rock,hat,glasses,necklace,belt,watch,clock,scissors,fork,spoon,crayon,pencil,pen,knife,broom,mop,toothbrush,gum,balloon,ball,raisin,nail,potato,carrot,egg,orange,pumpkin,apple,strawberry,melon,pickle,banana,corn,flower,plant,cracker,toast,sandwich,chips,pasta,sauce,soup,applesauce,meat,pastry,pizza,muffin,cookie,bread,hamburger,plate,dish,bowl,tape,soap,milk,bottle,jar,glass,coffee,cup,bucket,can,cloud,game
tooth,,,,,,,,,,,,,,,,,,,,,0.42137396335601807,,0.0,,,0.7592043280601501,,0.9873448014259338,0.6635765433311462,0.5257731676101685,0.5502011179924011,,,0.8733800649642944,,,1.149609088897705,,1.2369970083236694,1.0971508026123047,1.1033098697662354,,0.9797026515007019,1.1603020429611206,,,,,,,,,,,,,,1.0787993669509888,1.111997127532959,,,,1.0937258005142212,,,,,,,1.0288864374160767,1.0222156047821045,,,,0.9002020955085754,,0.6831158399581909,,0.9561381340026855,,0.9444173574447632,1.2354938983917236,1.1628434658050537,1.1142462491989136,1.0345873832702637,1.0985660552978516,1.1875431537628174,,1.2893975973129272,1.1237733364105225,1.0168101787567139,,1.123119831085205,,,1.0417771339416504,,1.1274914741516113,,0.9372765421867371,0.5665494799613953,0.7182560563087463,,,1.0001978874206543,1.0195915699005127,,0.9763179421424866,0.6788773536682129,,,,1.1290403604507446,1.0973283052444458,,,1.0332335233688354,0.9172388315200806,,,,,0.753643810749054,0.6468998789787292,0.8547631502151489,0.6923108696937561,,0.87616366147995,0.7959184646606445,0.8511300086975098,,,0.8541523814201355,,,,,,,,,,,,,,0.6693578958511353,0.9153960943222046,0.9993695616722107,,1.0427640676498413,,,,0.9807551503181458,,,,1.139330267906189,1.2093374729156494,1.2216440439224243,,
mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hair,,,,,,,,,,,,,,,,,,,,,0.5842180252075195,,0.7592043280601501,,,0.0,,0.7100824117660522,0.7550750970840454,0.7414419651031494,0.8434944152832031,,,1.0914980173110962,,,0.909214437007904,,1.0530110597610474,0.8934412002563477,0.9438180327415466,,0.8316569328308105,1.0189704895019531,,,,,,,,,,,,,,1.1388657093048096,1.1144094467163086,,,,1.014386534690857,,,,,,,1.0582436323165894,0.9277788996696472,,,,0.7921385765075684,,1.0420843362808228,,0.8677575588226318,,1.065580129623413,1.08829927444458,0.9705820679664612,1.062516689300537,1.135715365409851,0.9273215532302856,1.071136713027954,,1.138221263885498,1.0430482625961304,1.1475403308868408,,1.0086488723754883,,,0.8212029933929443,,1.1489629745483398,,0.7683857083320618,0.6914650797843933,0.8552616238594055,,,1.1238681077957153,1.0220509767532349,,1.035386323928833,1.071757197380066,,,,1.1408393383026123,1.109055519104004,,,0.9825305342674255,0.9715545773506165,,,,,1.0067802667617798,0.9752671122550964,1.128701090812683,0.8841142654418945,,0.9664496183395386,0.8979598879814148,1.0337069034576416,,,1.087498426437378,,,,,,,,,,,,,,1.001509189605713,1.104372262954712,1.0710601806640625,,1.022550344467163,,,,1.08450448513031,,,,1.068366527557373,1.1269662380218506,0.9784179925918579,,
leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arm,,,,,,,,,,,,,,,,,,,,,0.9029244184494019,,0.9873448014259338,,,0.7100824117660522,,0.0,0.6267347931861877,0.7321538925170898,1.1097090244293213,,,1.2084102630615234,,,0.6603162288665771,,1.0045232772827148,0.682547926902771,0.8139693737030029,,0.9495019912719727,0.9168883562088013,,,,,,,,,,,,,,1.0369747877120972,0.8877050876617432,,,,1.0858458280563354,,,,,,,0.9263723492622375,0.7922482490539551,,,,0.5636353492736816,,1.150101900100708,,0.8098484873771667,,0.9525929093360901,0.9764640927314758,0.8781891465187073,0.9237850308418274,1.0437966585159302,0.7484027147293091,0.9779251217842102,,1.0120667219161987,1.0009621381759644,1.1433753967285156,,0.9191566705703735,,,0.7023944854736328,,1.1081085205078125,,0.9843737483024597,1.0374692678451538,0.9009389281272888,,,1.2020992040634155,1.0536003112792969,,0.9081098437309265,1.1922508478164673,,,,1.0804764032363892,1.109140157699585,,,1.1007310152053833,1.1280299425125122,,,,,1.1291992664337158,1.214133858680725,1.2467550039291382,0.9927491545677185,,1.045079231262207,0.8542834520339966,1.186206340789795,,,1.2209393978118896,,,,,,,,,,,,,,1.2539526224136353,1.2075614929199219,1.1188386678695679,,1.163282871246338,,,,1.1240975856781006,,,,1.0599435567855835,1.0783108472824097,0.8334101438522339,,
hand,,,,,,,,,,,,,,,,,,,,,0.6671934127807617,,0.6635765433311462,,,0.7550750970840454,,0.6267347931861877,0.0,0.2727276086807251,0.8764594197273254,,,1.1005953550338745,,,1.0529322624206543,,1.1134313344955444,1.065704584121704,1.0718408823013306,,0.9718232154846191,1.157915472984314,,,,,,,,,,,,,,1.1423901319503784,1.0559643507003784,,,,1.1826508045196533,,,,,,,1.1211696863174438,0.996465265750885,,,,0.8530096411705017,,0.7702670097351074,,0.7461236715316772,,0.7726178169250488,1.2506743669509888,0.9733775854110718,0.9201288223266602,0.9253018498420715,0.8741997480392456,0.9565894603729248,,1.119828224182129,1.0305131673812866,1.1924492120742798,,1.0167722702026367,,,0.8229828476905823,,1.0836191177368164,,0.949118435382843,0.8402262926101685,0.791450023651123,,,1.0872547626495361,0.9936115145683289,,0.9804380536079407,0.9562148451805115,,,,1.06895911693573,1.0360056161880493,,,1.0644971132278442,1.0597668886184692,,,,,1.0390853881835938,1.0234010219573975,1.0837507247924805,0.7520356774330139,,0.8027905225753784,0.888093888759613,0.7563772797584534,,,1.0476857423782349,,,,,,,,,,,,,,0.9329565763473511,1.0400192737579346,0.9779113531112671,,0.9739348888397217,,,,1.064955472946167,,,,1.0267356634140015,1.2071497440338135,1.1201072931289673,,
finger,,,,,,,,,,,,,,,,,,,,,0.5236852765083313,,0.5257731676101685,,,0.7414419651031494,,0.7321538925170898,0.2727276086807251,0.0,0.6765277981758118,,,0.8727672696113586,,,1.1701937913894653,,1.258703351020813,1.192819356918335,1.1854735612869263,,0.85399329662323,1.2165775299072266,,,,,,,,,,,,,,1.2302231788635254,1.2042713165283203,,,,1.2204933166503906,,,,,,,1.0808809995651245,1.0810589790344238,,,,0.8842579126358032,,0.6103666424751282,,0.7940174341201782,,0.7910447120666504,1.3102291822433472,1.097017765045166,0.9424723386764526,0.8676530122756958,1.0315731763839722,1.1917238235473633,,1.301134705543518,1.1752992868423462,1.1058248281478882,,1.1610066890716553,,,1.028900146484375,,1.0820039510726929,,0.8967154026031494,0.7229907512664795,0.8711623549461365,,,1.0244122743606567,1.0733709335327148,,0.8382601141929626,0.6577160954475403,,,,1.1189277172088623,1.0526515245437622,,,1.0399094820022583,0.9665546417236328,,,,,0.8355112671852112,0.8372669219970703,0.9482061862945557,0.6371023654937744,,0.8147614598274231,0.7091276049613953,0.7000043988227844,,,0.8356512784957886,,,,,,,,,,,,,,0.7157177329063416,0.917393684387207,0.9663353562355042,,0.9613698720932007,,,,0.8282887935638428,,,,1.104567527770996,1.174758791923523,1.165223479270935,,
toe,,,,,,,,,,,,,,,,,,,,,0.5548720955848694,,0.5502011179924011,,,0.8434944152832031,,1.1097090244293213,0.8764594197273254,0.6765277981758118,0.0,,,0.7824195623397827,,,1.1935839653015137,,1.1410958766937256,1.1688264608383179,1.1465014219284058,,0.973870038986206,1.2486788034439087,,,,,,,,,,,,,,1.1494898796081543,1.151052474975586,,,,1.111739158630371,,,,,,,1.104272723197937,1.078644871711731,,,,1.0387983322143555,,0.6132731437683105,,0.9748130440711975,,0.8703644275665283,1.2816410064697266,1.1139940023422241,1.1324739456176758,1.0171083211898804,0.9739634394645691,1.1102956533432007,,1.237426519393921,1.1497597694396973,1.032605767250061,,1.2074823379516602,,,1.1547397375106812,,1.0575507879257202,,0.8531008958816528,0.6066710352897644,0.9821824431419373,,,0.8450618386268616,1.0932121276855469,,0.9686222076416016,0.6210944056510925,,,,1.0645861625671387,0.978933572769165,,,0.8329521417617798,0.6994547247886658,,,,,0.5616976022720337,0.5016863942146301,0.6021696329116821,0.7291054129600525,,0.8421860933303833,0.8997414708137512,0.6763752102851868,,,0.686882495880127,,,,,,,,,,,,,,0.5581724047660828,0.843201220035553,1.0213481187820435,,1.078449010848999,,,,0.7242425084114075,,,,1.0710909366607666,1.0718050003051758,1.2222545146942139,,
ankle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lamp,,,,,,,,,,,,,,,,,,,,,0.8947851657867432,,0.8733800649642944,,,1.0914980173110962,,1.2084102630615234,1.1005953550338745,0.8727672696113586,0.7824195623397827,,,0.0,,,1.2731376886367798,,1.197256326675415,1.362541913986206,1.2818375825881958,,0.6881569623947144,0.9119159579277039,,,,,,,,,,,,,,1.0648356676101685,1.2307617664337158,,,,0.9929747581481934,,,,,,,1.1215044260025024,1.2569559812545776,,,,1.2399561405181885,,0.7201602458953857,,1.1478978395462036,,1.076180100440979,1.2105759382247925,1.2419507503509521,1.0627447366714478,0.9524362087249756,1.38020920753479,1.3265526294708252,,1.230201005935669,1.1977684497833252,0.7878799438476562,,1.1676888465881348,,,1.2797460556030273,,0.9711200594902039,,0.9012120962142944,0.8481535911560059,1.0276892185211182,,,0.6698803305625916,0.9699240922927856,,0.7039151191711426,0.5071989297866821,,,,1.032615303993225,0.972622275352478,,,0.9115808010101318,0.80106520652771,,,,,0.5823981165885925,0.6390515565872192,0.748796284198761,0.8227839469909668,,1.053149938583374,0.8048025369644165,0.9226663112640381,,,0.6432195901870728,,,,,,,,,,,,,,0.6727389097213745,0.800417959690094,0.91401606798172,,0.8969622254371643,,,,0.6661157608032227,,,,1.0813682079315186,0.9038929343223572,1.0596057176589966,,
drawer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chair,,,,,,,,,,,,,,,,,,,,,1.0405938625335693,,1.149609088897705,,,0.909214437007904,,0.6603162288665771,1.0529322624206543,1.1701937913894653,1.1935839653015137,,,1.2731376886367798,,,0.0,,0.8530915379524231,0.18139857053756714,0.5507727861404419,,0.9471924304962158,0.859086811542511,,,,,,,,,,,,,,0.9978166818618774,0.8180417418479919,,,,1.0112155675888062,,,,,,,0.9065846800804138,0.7881036400794983,,,,0.5063158273696899,,1.2990477085113525,,0.9092172384262085,,1.0761985778808594,0.8171571493148804,0.6419644951820374,0.9636428356170654,1.1168577671051025,0.8560210466384888,0.932133674621582,,0.9495813846588135,0.9987464547157288,1.1105707883834839,,0.8788098692893982,,,0.8498775959014893,,1.0644413232803345,,0.9502541422843933,1.149256944656372,1.0942050218582153,,,1.1557891368865967,1.0577309131622314,,1.0473694801330566,1.417160987854004,,,,1.0872571468353271,1.1628375053405762,,,1.2019376754760742,1.2755835056304932,,,,,1.2767244577407837,1.2771170139312744,1.3124594688415527,1.2125688791275024,,1.117786169052124,0.9773139953613281,1.256617784500122,,,1.2928701639175415,,,,,,,,,,,,,,1.3338927030563354,1.2429931163787842,1.2215068340301514,,1.1703897714614868,,,,1.2508211135864258,,,,1.0152697563171387,0.9253037571907043,0.7585145235061646,,
ladder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table,,,,,,,,,,,,,,,,,,,,,1.1904537677764893,,1.2369970083236694,,,1.0530110597610474,,1.0045232772827148,1.1134313344955444,1.258703351020813,1.1410958766937256,,,1.197256326675415,,,0.8530915379524231,,0.0,0.8313689827919006,0.8442529439926147,,1.06815505027771,0.997133731842041,,,,,,,,,,,,,,0.8603910207748413,0.9297184348106384,,,,1.0077619552612305,,,,,,,1.0152208805084229,0.9424338340759277,,,,0.9816969633102417,,1.2233831882476807,,0.9548142552375793,,1.0061737298965454,0.7835970520973206,0.9373686909675598,1.0621649026870728,1.120635986328125,0.8174718022346497,0.40634405612945557,,0.598660409450531,0.7148803472518921,1.1562495231628418,,0.8898500800132751,,,0.9947154521942139,,1.0206596851348877,,1.112086534500122,1.202351689338684,1.0496985912322998,,,1.0511823892593384,1.0192182064056396,,1.1157135963439941,1.2250211238861084,,,,1.044487476348877,1.0063589811325073,,,0.9531542062759399,1.0058648586273193,,,,,1.1648025512695312,1.2153880596160889,1.1911139488220215,1.1709383726119995,,1.0984638929367065,1.0962146520614624,1.0984203815460205,,,1.1883193254470825,,,,,,,,,,,,,,1.212275505065918,1.07643723487854,0.9544914960861206,,0.971246063709259,,,,1.0444869995117188,,,,0.7332155704498291,0.9780874848365784,0.9211207032203674,,
couch,,,,,,,,,,,,,,,,,,,,,1.0224366188049316,,1.0971508026123047,,,0.8934412002563477,,0.682547926902771,1.065704584121704,1.192819356918335,1.1688264608383179,,,1.362541913986206,,,0.18139857053756714,,0.8313689827919006,0.0,0.3368946313858032,,1.004245400428772,0.8419792056083679,,,,,,,,,,,,,,0.9433580636978149,0.7616190910339355,,,,0.9688021540641785,,,,,,,0.7771110534667969,0.6598101854324341,,,,0.397926926612854,,1.2730261087417603,,0.8713868856430054,,1.0249924659729004,0.6822072863578796,0.6093155145645142,0.9800711870193481,1.155511736869812,0.745537281036377,0.8881876468658447,,0.9783217906951904,0.8814207315444946,1.1473815441131592,,0.8382935523986816,,,0.7939155101776123,,1.1461635828018188,,0.9286508560180664,1.081864356994629,1.114715576171875,,,1.2364555597305298,1.1128299236297607,,1.1212702989578247,1.4245004653930664,,,,1.0976231098175049,1.0986547470092773,,,1.2061724662780762,1.2439748048782349,,,,,1.2679364681243896,1.249328851699829,1.346461534500122,1.1983213424682617,,1.090485692024231,0.9837332367897034,1.2108964920043945,,,1.2583818435668945,,,,,,,,,,,,,,1.3381688594818115,1.2594513893127441,1.2553884983062744,,1.2382253408432007,,,,1.2755074501037598,,,,1.0688910484313965,1.0997802019119263,0.8987783193588257,,
bed,,,,,,,,,,,,,,,,,,,,,1.1131312847137451,,1.1033098697662354,,,0.9438180327415466,,0.8139693737030029,1.0718408823013306,1.1854735612869263,1.1465014219284058,,,1.2818375825881958,,,0.5507727861404419,,0.8442529439926147,0.3368946313858032,0.0,,0.9842703938484192,0.8504346013069153,,,,,,,,,,,,,,1.012128472328186,0.8569065928459167,,,,0.982412576675415,,,,,,,0.770093560218811,0.6967272162437439,,,,0.621645450592041,,1.2792320251464844,,0.8837462663650513,,0.9691291451454163,0.5679763555526733,0.47431421279907227,0.8723956346511841,1.0739083290100098,0.7944225668907166,0.8907358646392822,,0.996406614780426,0.7886208891868591,1.0684630870819092,,0.8662615418434143,,,0.8783327341079712,,1.2031054496765137,,0.9672563076019287,1.084236979484558,1.1376543045043945,,,1.1765947341918945,1.1033588647842407,,1.2343956232070923,1.3608964681625366,,,,1.1027324199676514,1.0529814958572388,,,1.1477560997009277,1.1807998418807983,,,,,1.1972657442092896,1.2163581848144531,1.3177707195281982,1.1791917085647583,,1.0457137823104858,0.9629126787185669,1.1396567821502686,,,1.2331292629241943,,,,,,,,,,,,,,1.2848787307739258,1.1690136194229126,1.1290078163146973,,1.2269747257232666,,,,1.2472492456436157,,,,1.0361061096191406,1.195601463317871,1.0054219961166382,,
crib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
