subject_id,threshold_min_subjects,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00400003,27,126,126,0,0.9606300575077218,0.32041016937130085,0.029571056365966797,1.6424793004989624
