subject_id,threshold_min_subjects,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00400001,26,97,97,0,0.9915529436684526,0.25269678289734426,0.020545005798339844,1.4867979288101196
