,dog,frog,nose,face,hair,arm,hand,finger,toe,lamp,drawer,bench,chair,table,couch,bed,crib,window,door,refrigerator,oven,sink,bathtub,car,jacket,shirt,bib,pajamas,jeans,pants,slipper,shoe,sock,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,comb,hat,glasses,scissors,fork,spoon,crayon,pencil,pen,knife,toothbrush,gum,balloon,ball,egg,orange,pumpkin,apple,melon,banana,plant,bread,plate,bowl,bottle,cup,bucket,can
dog,0.0,0.784374475479126,0.8739643096923828,0.8735076189041138,0.9229681491851807,1.0692623853683472,1.0678181648254395,1.1639330387115479,1.0961790084838867,1.1098544597625732,1.1262072324752808,1.066063404083252,1.0201998949050903,1.0112454891204834,0.8803894519805908,0.9305537939071655,0.9249809384346008,1.016435146331787,1.0593172311782837,1.0505647659301758,1.0073329210281372,1.0872647762298584,1.0646132230758667,0.9041092991828918,0.9237231612205505,0.9855302572250366,0.9483470320701599,0.9529010653495789,0.9699637293815613,0.9778308868408203,1.075613260269165,1.0200003385543823,1.0031362771987915,0.9422681927680969,0.9361896514892578,0.9824274778366089,1.0178043842315674,1.0617632865905762,0.6907165050506592,0.8411858081817627,1.0921417474746704,1.069519281387329,0.9976760745048523,1.06488037109375,1.040907859802246,1.0559746026992798,1.122188925743103,1.0363471508026123,0.9628888368606567,1.056847333908081,1.1870461702346802,1.1749080419540405,1.1350065469741821,1.1519510746002197,1.1776301860809326,1.1914310455322266,1.0729269981384277,1.1673314571380615,1.0256377458572388,0.9903050661087036,1.0176856517791748,1.004399061203003,0.9983907341957092,1.0144174098968506,0.9506388902664185,0.9672125577926636,0.9762285947799683,0.8823081851005554,1.1269965171813965,1.101054310798645,1.1002297401428223,1.0670416355133057,1.1043181419372559,1.0635454654693604
frog,0.784374475479126,0.0,0.8932284116744995,0.9316155910491943,1.114177942276001,1.2037421464920044,1.1225285530090332,0.9475218057632446,0.9095760583877563,0.9523683786392212,1.1058311462402344,1.1829187870025635,1.2344098091125488,1.2344881296157837,1.0812751054763794,1.1315972805023193,1.1673097610473633,1.1296329498291016,1.1850852966308594,1.1821961402893066,1.2159898281097412,1.236758828163147,1.207108497619629,0.8539928197860718,1.1105455160140991,1.150268793106079,1.1463959217071533,1.2240550518035889,1.1700036525726318,1.1873393058776855,0.8013664484024048,0.9971014261245728,1.124260425567627,0.8744076490402222,1.1600327491760254,0.9435346126556396,1.0240219831466675,1.013062596321106,0.7966896891593933,0.9002483487129211,1.1420235633850098,1.126602292060852,0.9859918355941772,1.042050838470459,1.0809355974197388,1.112087607383728,1.0307509899139404,0.779155969619751,0.7763990163803101,1.0532127618789673,0.9844706654548645,0.9401702284812927,0.6994655132293701,0.8031975030899048,0.8540103435516357,0.9187750816345215,1.1093493700027466,0.9878454804420471,0.9490035176277161,0.8736490607261658,0.8305962085723877,0.7790979146957397,0.7736560702323914,0.8008720874786377,0.9375114440917969,0.5565811991691589,0.8036611676216125,0.9048721790313721,0.9418681859970093,1.0745203495025635,0.9010158181190491,0.9840730428695679,1.099193811416626,1.1748884916305542
nose,0.8739643096923828,0.8932284116744995,0.0,0.5737297534942627,0.6557955741882324,0.9628764986991882,0.746433436870575,0.5208058953285217,0.49636006355285645,0.9552040100097656,1.251440167427063,1.2401740550994873,1.2978806495666504,1.3544296026229858,1.165540337562561,1.213670253753662,1.2777894735336304,1.136993408203125,1.1760389804840088,1.3128952980041504,1.271955132484436,1.2580389976501465,1.2507896423339844,1.0222917795181274,1.0968563556671143,1.0679186582565308,1.077841877937317,1.1406465768814087,1.0678274631500244,1.0612874031066895,0.8613508343696594,1.0601927042007446,1.0613138675689697,1.0240827798843384,1.2243916988372803,1.2225475311279297,1.1306196451187134,1.1210331916809082,0.9967079162597656,1.1852103471755981,1.3288463354110718,1.3216063976287842,1.270116925239563,1.211105227470398,1.3121600151062012,1.2909436225891113,1.0718555450439453,0.7537187933921814,0.4787987470626831,1.2199327945709229,1.0750665664672852,1.0184345245361328,0.8499559760093689,0.9182033538818359,0.9153232574462891,1.0365610122680664,1.0388009548187256,0.6727449893951416,0.8367568254470825,0.8323370218276978,0.6936551332473755,0.8078955411911011,0.8998974561691284,0.7846230268478394,1.0342824459075928,0.9022581577301025,1.073788046836853,0.9237149357795715,1.0991687774658203,1.1526880264282227,1.0446181297302246,1.0986452102661133,1.324082851409912,1.2599788904190063
face,0.8735076189041138,0.9316155910491943,0.5737297534942627,0.0,0.45293933153152466,0.7413070201873779,0.7839952707290649,0.9086212515830994,0.8439428210258484,1.2462867498397827,1.1947731971740723,0.9909722208976746,1.0732353925704956,0.9611846208572388,0.6644951701164246,0.8190369606018066,1.0368326902389526,0.8892332315444946,0.9810620546340942,1.0684595108032227,0.9893966913223267,1.0064786672592163,0.9529889822006226,0.9820341467857361,0.8234566450119019,0.6989573240280151,0.8795591592788696,0.8220758438110352,0.7525234818458557,0.8320655226707458,1.2507463693618774,1.097293734550476,1.150100827217102,1.1956967115402222,0.9198760390281677,1.102357029914856,1.2466343641281128,1.2490538358688354,0.9031499624252319,1.032878041267395,0.9823489189147949,1.1015231609344482,0.9879337549209595,0.9141626358032227,1.255865454673767,1.1870909929275513,1.171601414680481,0.9806947112083435,0.5442860126495361,1.1406952142715454,1.2089029550552368,1.275058388710022,1.2383893728256226,1.267382264137268,1.270861268043518,1.231154203414917,1.1497797966003418,1.0408923625946045,1.1539634466171265,1.1153888702392578,1.10055673122406,1.0920665264129639,1.113620400428772,1.0925376415252686,0.9035307765007019,1.1310482025146484,1.1616350412368774,1.007821798324585,1.1382968425750732,1.2021712064743042,1.217073917388916,1.2065752744674683,1.2027525901794434,1.18278968334198
hair,0.9229681491851807,1.114177942276001,0.6557955741882324,0.45293933153152466,0.0,0.7133344411849976,0.7935765981674194,0.8738142251968384,0.8188532590866089,1.200912356376648,1.2051362991333008,0.9687533974647522,1.0051138401031494,1.0215891599655151,0.8177027702331543,0.9204288125038147,1.08669114112854,0.8988093733787537,0.976883053779602,1.1020973920822144,1.0343265533447266,1.0504554510116577,0.9787395000457764,0.9800469279289246,0.7712969183921814,0.6788947582244873,0.8886678814888,0.8108248114585876,0.7165604829788208,0.7212702035903931,1.1810693740844727,1.059154987335205,1.094101071357727,1.1826062202453613,0.9638904929161072,1.1256455183029175,1.216247797012329,1.253887414932251,0.9799894094467163,1.159987449645996,1.1430761814117432,1.188246488571167,1.0160434246063232,1.0149197578430176,1.2344613075256348,1.1333141326904297,0.9792249202728271,0.7610981464385986,0.6641068458557129,1.0795331001281738,1.1614617109298706,1.248522400856018,1.1983709335327148,1.17918062210083,1.1437909603118896,1.1203020811080933,1.0961759090423584,1.061426043510437,1.150805950164795,1.1157965660095215,1.1067798137664795,1.1613938808441162,1.1825401782989502,1.1618611812591553,0.9847322106361389,1.1585280895233154,1.009083867073059,1.0483596324920654,1.2865333557128906,1.2595398426055908,1.2101384401321411,1.2998785972595215,1.2628731727600098,1.2165577411651611
arm,1.0692623853683472,1.2037421464920044,0.9628764986991882,0.7413070201873779,0.7133344411849976,0.0,0.4299795627593994,0.6766406297683716,0.70576012134552,1.2245396375656128,1.1317901611328125,0.8798850774765015,0.9282656908035278,0.90138179063797,0.7388831973075867,0.7682895660400391,1.0422793626785278,0.8883747458457947,0.9376769065856934,1.0013631582260132,0.9804215431213379,0.9194785356521606,0.810829758644104,1.1985490322113037,0.7645577788352966,0.5703086853027344,0.7393926382064819,0.6271321773529053,0.6661587953567505,0.6389889717102051,1.1888988018035889,1.1081068515777588,0.678281307220459,0.8478727340698242,0.7893803715705872,0.9218932390213013,1.034650444984436,1.0516557693481445,1.1552319526672363,1.1681829690933228,1.0401540994644165,1.1571097373962402,0.9685631990432739,0.8672847151756287,1.3029818534851074,1.1038166284561157,0.9734076857566833,1.227752923965454,1.0070604085922241,0.9936280250549316,1.0988863706588745,1.175109624862671,1.1925114393234253,1.1195110082626343,1.0900442600250244,1.0650385618209839,0.9300541877746582,1.134844183921814,1.2574609518051147,1.2694302797317505,1.2333892583847046,1.2646393775939941,1.1916155815124512,1.2432634830474854,0.9966795444488525,1.208298683166504,1.187345266342163,0.9761819839477539,1.2998838424682617,1.2536803483963013,1.2556991577148438,1.2526170015335083,1.1987874507904053,1.0920450687408447
hand,1.0678181648254395,1.1225285530090332,0.746433436870575,0.7839952707290649,0.7935765981674194,0.4299795627593994,0.0,0.3310174345970154,0.4938623905181885,1.219674825668335,1.12784743309021,1.1162502765655518,1.0983550548553467,1.0637298822402954,0.9989064931869507,1.0397851467132568,1.0739750862121582,1.036123514175415,1.0784763097763062,1.1462451219558716,1.1310756206512451,1.0224117040634155,1.0139174461364746,1.1480724811553955,1.0232393741607666,0.8872058987617493,0.9014258980751038,0.8674330115318298,0.9143456220626831,0.9631442427635193,1.024756908416748,1.0359922647476196,0.7568578720092773,0.6324906349182129,1.0458955764770508,1.1019889116287231,1.1338475942611694,1.0993833541870117,0.9750986099243164,1.0039030313491821,1.0122700929641724,1.132983684539795,0.9492592811584473,0.8651340007781982,1.2261486053466797,1.1658717393875122,1.0252035856246948,1.140187382698059,0.8810384273529053,0.863811731338501,1.0555360317230225,1.0158194303512573,1.1466844081878662,1.0724530220031738,0.9895099401473999,1.046829104423523,0.7998136281967163,0.8677926659584045,1.1657190322875977,1.143438696861267,1.1463844776153564,1.164809226989746,1.1526126861572266,1.0622005462646484,0.9718205332756042,1.1767174005508423,1.135695219039917,0.9631524085998535,1.1869256496429443,1.1630363464355469,1.2201528549194336,1.123651385307312,1.2159266471862793,1.1841075420379639
finger,1.1639330387115479,0.9475218057632446,0.5208058953285217,0.9086212515830994,0.8738142251968384,0.6766406297683716,0.3310174345970154,0.0,0.17230653762817383,0.9360221028327942,1.2182724475860596,1.281217336654663,1.2790701389312744,1.4069477319717407,1.2837162017822266,1.320957064628601,1.3640174865722656,1.1794240474700928,1.255528450012207,1.3141725063323975,1.3469979763031006,1.312361717224121,1.251786708831787,1.097184419631958,1.2120611667633057,1.142220377922058,1.1716084480285645,1.188076376914978,1.105636477470398,1.0999064445495605,0.7008195519447327,1.0558983087539673,0.829416036605835,0.7165989875793457,1.3300271034240723,1.2135742902755737,1.0893198251724243,1.0394957065582275,1.046769142150879,1.1886110305786133,1.3601728677749634,1.3130308389663696,1.1789206266403198,1.1351423263549805,1.2797565460205078,1.2701919078826904,0.9077723026275635,0.8212038278579712,0.703742265701294,1.0317806005477905,0.8914205431938171,0.8091636896133423,0.6257753968238831,0.6973151564598083,0.6293265223503113,0.8103333115577698,0.8163986206054688,0.6602488160133362,0.901019811630249,0.9027588963508606,0.7181496024131775,0.8162894248962402,0.8942400813102722,0.7937049865722656,1.1122217178344727,0.8154714107513428,0.9730990529060364,0.8648291230201721,1.11968195438385,1.1686464548110962,0.9640560150146484,1.029362440109253,1.2879624366760254,1.210871934890747
toe,1.0961790084838867,0.9095760583877563,0.49636006355285645,0.8439428210258484,0.8188532590866089,0.70576012134552,0.4938623905181885,0.17230653762817383,0.0,0.9053419828414917,1.2457623481750488,1.296339988708496,1.2763683795928955,1.4306771755218506,1.239262342453003,1.309296727180481,1.3210761547088623,1.2233635187149048,1.2900567054748535,1.3118646144866943,1.3589980602264404,1.3515888452529907,1.2152671813964844,1.0741888284683228,1.2489982843399048,1.1697256565093994,1.1890761852264404,1.1562753915786743,1.10079026222229,1.032021403312683,0.47211551666259766,0.8267133235931396,0.6914867162704468,0.7670252323150635,1.342583179473877,1.2052332162857056,1.0846881866455078,1.056204915046692,0.9898160099983215,1.2208588123321533,1.4300751686096191,1.3342056274414062,1.2596789598464966,1.2385965585708618,1.2212624549865723,1.2307285070419312,0.9780221581459045,0.7683430910110474,0.6587375402450562,1.1531000137329102,0.9622810482978821,0.8967270851135254,0.6598930358886719,0.7726826667785645,0.7319552302360535,0.8831660151481628,0.9623521566390991,0.7679022550582886,0.8984144330024719,0.8957733511924744,0.691249668598175,0.8286211490631104,0.8497700691223145,0.8083772659301758,1.1861743927001953,0.7871715426445007,0.9510186910629272,0.8780078887939453,1.1246206760406494,1.1701114177703857,0.9091081023216248,1.0066759586334229,1.2422513961791992,1.196591854095459
lamp,1.1098544597625732,0.9523683786392212,0.9552040100097656,1.2462867498397827,1.200912356376648,1.2245396375656128,1.219674825668335,0.9360221028327942,0.9053419828414917,0.0,0.9727942943572998,1.0874273777008057,0.9513426423072815,1.1151340007781982,1.3267285823822021,1.2619749307632446,1.162774682044983,0.8611762523651123,0.8850014805793762,0.8718170523643494,1.128177285194397,1.1004505157470703,1.0541541576385498,0.9485815763473511,1.254516839981079,1.3157541751861572,1.2900969982147217,1.3263325691223145,1.3836669921875,1.2906713485717773,0.7936967015266418,1.0788122415542603,1.0926024913787842,1.0930875539779663,1.2714377641677856,1.1279234886169434,0.9355999231338501,0.8857059478759766,1.0483574867248535,1.118163824081421,1.290595293045044,1.0886666774749756,1.1723657846450806,1.159175157546997,0.9458938837051392,1.1279873847961426,0.9327648282051086,0.8485250473022461,0.9387649297714233,1.0025089979171753,0.6292712688446045,0.6108906269073486,0.6430739164352417,0.5508720278739929,0.6075792908668518,0.6973664164543152,0.8642519116401672,0.8904839754104614,0.46033865213394165,0.6591706871986389,0.617048442363739,0.7970551252365112,0.9269675016403198,0.8178221583366394,1.2237520217895508,0.8913126587867737,0.6729071140289307,1.1123343706130981,0.8782527446746826,0.8366471529006958,0.6614080667495728,0.7736966013908386,0.8883280754089355,0.8200417757034302
