subject_id,threshold_min_subjects,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00220001,23,144,144,0,0.9602417707454736,0.28801194494748483,0.0229799747467041,1.6357457637786865
