,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,door,refrigerator,bathtub,shirt,bib,pants,sock,glove,blanket,pillow,towel,napkin,toy,tray,box,book,paper,hat,spoon,crayon,balloon,ball,egg,orange,apple,plant,plate,bowl,bottle,cup,bucket,can
hair,0.0,0.6270533204078674,0.7766813039779663,0.8816909193992615,0.8395513296127319,1.2822778224945068,1.0491535663604736,0.9615077972412109,0.8463078141212463,0.842426598072052,0.8262649774551392,0.9722877144813538,1.0818730592727661,0.9581276178359985,0.6114042401313782,0.7797926664352417,0.6862435936927795,1.033278465270996,1.063755989074707,0.8424627780914307,1.1269679069519043,1.2601227760314941,1.2565758228302002,1.1044697761535645,1.159313440322876,1.1995114088058472,1.058898687362671,1.126354694366455,0.8616584539413452,1.2656199932098389,1.2664234638214111,1.128594160079956,1.1521329879760742,1.1710515022277832,1.1753921508789062,1.1437733173370361,1.0549390316009521,1.2871683835983276,1.276472806930542,1.212187647819519,1.3342070579528809,1.25954270362854,1.1498024463653564
arm,0.6270533204078674,0.0,0.47537171840667725,0.7845972776412964,0.7180876135826111,1.264593482017517,1.0007641315460205,0.8550983667373657,0.7609713673591614,0.7212420701980591,0.7971228361129761,0.9368478655815125,0.9855252504348755,0.8568954467773438,0.5471158623695374,0.6873738765716553,0.5959203839302063,0.7250884771347046,0.757355272769928,0.7585160732269287,0.9567617177963257,1.0849850177764893,1.048937201499939,1.0549622774124146,1.0282155275344849,1.0841056108474731,1.038122534751892,0.9650933742523193,1.1341115236282349,1.1575144529342651,1.1930420398712158,1.247788906097412,1.2495384216308594,1.2331786155700684,1.2634751796722412,1.2334917783737183,1.0873064994812012,1.2402375936508179,1.249988317489624,1.2064876556396484,1.2072970867156982,1.1608881950378418,1.0632299184799194
hand,0.7766813039779663,0.47537171840667725,0.0,0.36730456352233887,0.4331410527229309,1.2039858102798462,1.0856711864471436,1.0741008520126343,1.0816197395324707,1.0582114458084106,1.0128741264343262,1.0438817739486694,1.070243000984192,1.052720069885254,0.9329700469970703,0.9061912894248962,0.9130111932754517,0.7855902910232544,0.4604337811470032,1.0317254066467285,1.0993057489395142,1.0942555665969849,1.058091163635254,0.9777981042861938,1.0032542943954468,1.099725604057312,1.0106087923049927,0.9634160995483398,1.0468335151672363,0.9627987146377563,1.110141634941101,1.1279727220535278,1.1028099060058594,1.1333836317062378,1.1219974756240845,1.0599457025527954,1.0812621116638184,1.1155344247817993,1.1125924587249756,1.146040439605713,1.0673211812973022,1.1269445419311523,1.1300393342971802
finger,0.8816909193992615,0.7845972776412964,0.36730456352233887,0.0,0.11369717121124268,1.0397838354110718,1.249979853630066,1.4065293073654175,1.3865387439727783,1.3747498989105225,1.2423038482666016,1.2383062839508057,1.2650068998336792,1.3679945468902588,1.187795639038086,1.1795976161956787,1.0688114166259766,0.7698288559913635,0.6600916385650635,1.347846269607544,1.2745758295059204,1.1072412729263306,1.1165289878845215,1.2530138492584229,1.386168122291565,1.2732975482940674,1.2043545246124268,1.1672786474227905,1.039626121520996,0.9495370388031006,0.6419516801834106,0.8594791889190674,0.8130364418029785,0.6931335926055908,0.7022861242294312,0.7122319936752319,1.1126646995544434,1.1585580110549927,1.197218894958496,0.9613988399505615,1.032302975654602,1.2300481796264648,1.1380269527435303
toe,0.8395513296127319,0.7180876135826111,0.4331410527229309,0.11369717121124268,0.0,0.97417813539505,1.1692417860031128,1.3739826679229736,1.3302276134490967,1.3154964447021484,1.24163818359375,1.2177740335464478,1.2326771020889282,1.336449146270752,1.1644816398620605,1.1367379426956177,0.9894043803215027,0.6431692242622375,0.6266413331031799,1.2986297607421875,1.2027525901794434,1.017522931098938,1.0532368421554565,1.232433557510376,1.4112563133239746,1.244977355003357,1.1943867206573486,1.2104324102401733,1.0062531232833862,0.9612017273902893,0.7136163115501404,0.855802059173584,0.7963017821311951,0.7035725116729736,0.7220475673675537,0.7391263246536255,1.0422799587249756,1.1537556648254395,1.1766830682754517,0.9225664138793945,1.0227254629135132,1.1544337272644043,1.132843255996704
lamp,1.2822778224945068,1.264593482017517,1.2039858102798462,1.0397838354110718,0.97417813539505,0.0,0.8043670058250427,1.109305500984192,1.3008660078048706,1.280458688735962,0.9590597748756409,0.9476150870323181,0.8903383016586304,1.1663808822631836,1.310875415802002,1.2712454795837402,1.3431658744812012,1.1726406812667847,1.0290257930755615,1.3109583854675293,1.0899604558944702,0.8341491222381592,0.8967286348342896,1.114451289176941,1.1473991870880127,0.9829161167144775,0.9954110980033875,1.0694835186004639,0.9773797392845154,0.6961789727210999,0.7524229288101196,0.7742300033569336,0.7229061126708984,0.7569455504417419,0.8262195587158203,0.8210375308990479,0.7852473258972168,0.8584475517272949,0.818340539932251,0.5935443639755249,0.7435723543167114,0.8174625635147095,0.9656199812889099
chair,1.0491535663604736,1.0007641315460205,1.0856711864471436,1.249979853630066,1.1692417860031128,0.8043670058250427,0.0,0.4001666307449341,0.6003328561782837,0.6661161780357361,0.6967884302139282,0.6887218356132507,0.7135120630264282,0.8460690379142761,0.9403651356697083,0.9676229953765869,0.9171467423439026,1.033155918121338,1.0627995729446411,0.8100640177726746,0.7168920636177063,0.8548638820648193,0.9245603084564209,0.8416907787322998,0.8488127589225769,0.6888691782951355,0.8410886526107788,0.9803928732872009,0.8914975523948669,1.0859380960464478,1.2348206043243408,1.1882548332214355,1.1774356365203857,1.3120038509368896,1.295661449432373,1.2651066780090332,0.8687433004379272,1.0689880847930908,1.0226585865020752,1.0466495752334595,0.9747083187103271,0.7721701860427856,0.8454569578170776
table,0.9615077972412109,0.8550983667373657,1.0741008520126343,1.4065293073654175,1.3739826679229736,1.109305500984192,0.4001666307449341,0.0,0.42472153902053833,0.4474745988845825,0.5660402774810791,0.6587805151939392,0.6627559065818787,0.5592723488807678,0.7331736087799072,0.8014525771141052,0.7654980421066284,1.1104587316513062,1.2231918573379517,0.5986393690109253,0.847163736820221,1.0146948099136353,1.0147343873977661,0.7579272985458374,0.4617406129837036,0.6915316581726074,0.806572675704956,0.7701454162597656,1.0460749864578247,1.073607087135315,1.4037766456604004,1.2670049667358398,1.3103485107421875,1.3849925994873047,1.405393123626709,1.3730113506317139,0.9846432209014893,0.8834426999092102,0.9423980712890625,1.1992192268371582,1.0695313215255737,0.89499831199646,0.9376832842826843
couch,0.8463078141212463,0.7609713673591614,1.0816197395324707,1.3865387439727783,1.3302276134490967,1.3008660078048706,0.6003328561782837,0.42472153902053833,0.0,0.12258845567703247,0.604386568069458,0.6106858849525452,0.7520735859870911,0.6328611373901367,0.5616767406463623,0.6973780393600464,0.5423243045806885,0.9907267689704895,1.1959235668182373,0.2661178708076477,0.44256800413131714,1.0017940998077393,1.0263285636901855,0.8525814414024353,0.808427095413208,0.7890924215316772,0.8905764818191528,0.9142217636108398,0.9848847985267639,1.3806169033050537,1.4342496395111084,1.3155062198638916,1.3495187759399414,1.4396438598632812,1.3961846828460693,1.418776512145996,1.0880922079086304,1.2400907278060913,1.2301557064056396,1.3063347339630127,1.277312994003296,1.1108605861663818,1.0036332607269287
bed,0.842426598072052,0.7212420701980591,1.0582114458084106,1.3747498989105225,1.3154964447021484,1.280458688735962,0.6661161780357361,0.4474745988845825,0.12258845567703247,0.0,0.6253432035446167,0.5963970422744751,0.7964705228805542,0.5563307404518127,0.5635751485824585,0.616640031337738,0.528900682926178,0.9690235257148743,1.1491656303405762,0.14513611793518066,0.37400686740875244,0.8627383708953857,0.9103889465332031,0.8848658204078674,0.7619181871414185,0.8318946361541748,0.9205243587493896,0.8826632499694824,0.9785668253898621,1.3255201578140259,1.4464722871780396,1.284773826599121,1.3143527507781982,1.4171974658966064,1.4239470958709717,1.4332528114318848,1.0875897407531738,1.1877543926239014,1.176812767982483,1.3241984844207764,1.2872004508972168,1.100796103477478,1.064144492149353
