,rooster,fish,frog,alligator,owl,cat,dog,face,hair,arm,hand,finger,toe,tooth,nose,stroller,car,lamp,chair,bench,drawer,window,door,refrigerator,oven,crib,bed,couch,table,bathtub,sink,slide,clock,ball,balloon,pumpkin,egg,orange,apple,hat,slipper,watch,nail,glasses,necklace,carrot,vacuum,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,bottle,cup,can,belt,basket,bucket,tape,bowl,plate,banana,bread,cracker,pizza,hamburger,glass,tray,box,book,paper,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,pajamas,bib,scarf,jacket,sweater,shirt,jeans,pants,shorts
rooster,0.0,0.5759033560752869,0.8202437162399292,1.0890395641326904,0.9650741815567017,1.0721291303634644,0.9798073172569275,1.1956673860549927,1.090782642364502,1.4631069898605347,1.3144817352294922,0.94456946849823,0.741077184677124,0.6884587407112122,0.9850714206695557,1.2406212091445923,1.075640320777893,0.5465935468673706,1.229805827140808,1.4430979490280151,1.2897220849990845,1.1662613153457642,1.0943198204040527,1.1734604835510254,1.027409315109253,1.4411685466766357,1.5114400386810303,1.4339715242385864,1.524428129196167,1.4758203029632568,1.3889001607894897,1.4478812217712402,0.4576375484466553,0.8003727197647095,0.6654672622680664,0.8751720786094666,0.6837179660797119,0.6532361507415771,0.6007192730903625,0.6938415169715881,0.5672614574432373,0.6238839626312256,0.616498589515686,0.6253634691238403,0.764579176902771,0.8535957336425781,0.6763889193534851,0.6969345808029175,0.9906752705574036,0.6850850582122803,0.6240328550338745,0.8679485321044922,0.6800022125244141,0.6075018644332886,0.6271933317184448,0.40282195806503296,0.2967258095741272,0.48183321952819824,0.5340113043785095,0.6184674501419067,0.7142951488494873,0.8448081016540527,0.8412649631500244,0.7008925080299377,0.8495378494262695,0.9300815463066101,1.0417827367782593,0.6539309024810791,0.883147120475769,0.9896315336227417,0.9531192183494568,1.2771235704421997,1.3328940868377686,1.3990204334259033,1.1303530931472778,1.3989572525024414,1.194414496421814,1.216328501701355,1.0341033935546875,0.9528614282608032,0.872816801071167,1.3736989498138428,1.1308733224868774,1.2376554012298584,1.1903117895126343,1.0820395946502686,1.156632423400879,0.6688119769096375,0.6639189720153809,1.4790005683898926,1.5001250505447388,1.497420310974121,1.3499135971069336,1.3897075653076172,1.4032912254333496,1.3832354545593262,1.4780750274658203,1.3960700035095215,1.4446768760681152
fish,0.5759033560752869,0.0,0.5977153182029724,0.7115774750709534,0.8101330995559692,0.8821674585342407,1.0622389316558838,1.1217901706695557,1.0901371240615845,1.302720546722412,1.0628708600997925,0.7300768494606018,0.6272083520889282,0.3936634063720703,0.7989197969436646,1.1592636108398438,0.8146471381187439,0.9270443320274353,1.2969096899032593,1.2597377300262451,1.0914790630340576,1.1820645332336426,1.211897373199463,1.4031622409820557,1.1296309232711792,1.3654754161834717,1.3090461492538452,1.3006596565246582,1.3551697731018066,1.284641146659851,1.208470106124878,1.3147425651550293,0.7519294023513794,0.7380356192588806,0.6324161291122437,1.0046883821487427,0.6996970772743225,0.544219970703125,0.5286228060722351,0.7435510158538818,0.4630494713783264,0.5309341549873352,0.5388083457946777,0.5704020261764526,0.677518904209137,0.42689085006713867,1.0211936235427856,0.8877269625663757,0.8879272937774658,0.7687929272651672,0.5771364569664001,0.6692336797714233,0.5256966948509216,0.4427013397216797,0.39713382720947266,0.79947829246521,0.6062362194061279,0.8383744955062866,0.8634309768676758,0.6619220972061157,0.5019865036010742,1.121321201324463,1.0633858442306519,0.7571470141410828,0.9459434151649475,0.732729434967041,0.7791661024093628,0.6468806862831116,0.6759132146835327,0.8257948160171509,0.8221200704574585,1.0624297857284546,1.257750153541565,1.311171531677246,0.9273443818092346,1.1276541948318481,0.9480964541435242,0.8704087734222412,0.6016087532043457,0.8995177149772644,1.0698695182800293,1.0866564512252808,0.9181457161903381,0.9381502270698547,1.0255929231643677,1.222420334815979,0.8898340463638306,0.6022786498069763,0.7224552631378174,1.2012518644332886,1.313955545425415,1.2626798152923584,1.1189173460006714,1.3050073385238647,1.355101466178894,1.3135323524475098,1.1721338033676147,1.1207419633865356,1.1516910791397095
frog,0.8202437162399292,0.5977153182029724,0.0,0.2846546173095703,0.5960348844528198,1.0443670749664307,0.8736461400985718,0.9251899123191833,1.0164183378219604,1.1511495113372803,1.0086225271224976,1.08634614944458,1.1404083967208862,0.9830806255340576,1.067304253578186,0.7666730880737305,0.8712141513824463,1.1300864219665527,1.2997065782546997,1.14713716506958,1.1291316747665405,1.2279473543167114,1.2083866596221924,1.2456722259521484,1.1194316148757935,1.0735092163085938,0.9898013472557068,1.1602051258087158,1.01162850856781,1.1569998264312744,1.2049760818481445,0.9710908532142639,0.8406264781951904,0.7044739127159119,0.8190044164657593,0.7412590384483337,0.9786533713340759,0.9181820750236511,0.8399006128311157,0.8290539979934692,0.9879485964775085,1.091336965560913,1.1458784341812134,1.1063483953475952,1.0673454999923706,0.8613370656967163,1.2228280305862427,1.0356858968734741,0.5197437405586243,0.9668282866477966,1.0908554792404175,1.0731818675994873,1.0242923498153687,1.0470010042190552,0.9876527190208435,0.8925442099571228,0.9962882995605469,1.1327046155929565,1.1802656650543213,1.1367489099502563,1.0486109256744385,1.062228798866272,0.9789940118789673,0.7687163352966309,1.0974876880645752,0.9536762833595276,0.5207055807113647,0.8848395347595215,0.64775550365448,0.7733263373374939,0.7868140935897827,0.7829493880271912,0.8271447420120239,0.8473477363586426,0.711674690246582,0.8090779781341553,1.0046296119689941,0.7682915925979614,0.5423443913459778,0.35067641735076904,0.6100689172744751,0.7215684652328491,0.8436638116836548,1.0911755561828613,0.7110223770141602,0.9283657670021057,1.0230385065078735,1.1289730072021484,1.1316205263137817,0.8897167444229126,1.034139633178711,0.884009599685669,0.985163152217865,1.0653061866760254,1.1049156188964844,1.0758635997772217,1.0494283437728882,1.0907652378082275,1.093231439590454
alligator,1.0890395641326904,0.7115774750709534,0.2846546173095703,0.0,0.4932769536972046,0.696144700050354,0.5835737586021423,0.7570676207542419,0.8363658785820007,0.6881052851676941,0.8060939311981201,1.1674821376800537,1.3259522914886475,1.1959254741668701,1.1306922435760498,0.5278422236442566,0.6363370418548584,1.3479524850845337,0.9180379509925842,0.6450327634811401,0.8435362577438354,0.9365628957748413,0.9933130741119385,0.9931751489639282,1.0174198150634766,0.6376395225524902,0.591097354888916,0.6985751986503601,0.5840996503829956,0.8073258399963379,0.9621177315711975,0.706086277961731,1.1897701025009155,1.05984628200531,1.2151520252227783,0.9550694823265076,1.3253567218780518,1.2930667400360107,1.2293866872787476,1.065570592880249,1.2886666059494019,1.3623158931732178,1.4056265354156494,1.3072361946105957,1.2656755447387695,1.0029170513153076,1.2506275177001953,1.2474480867385864,0.6791599988937378,1.294729471206665,1.265356421470642,1.0897525548934937,1.3261620998382568,1.3264473676681519,1.3062337636947632,1.139601469039917,1.2535028457641602,1.453145980834961,1.5246824026107788,1.3389005661010742,1.2496130466461182,1.1231462955474854,1.2504761219024658,1.273024559020996,1.3447959423065186,1.148097038269043,0.7029807567596436,1.1682065725326538,0.7254669666290283,0.7797117829322815,0.8273624181747437,0.6104717254638672,0.8173949718475342,0.6930941343307495,0.7571446299552917,0.5409247875213623,0.7013945579528809,0.7002882957458496,0.7538430094718933,0.7251920104026794,0.7387378215789795,0.47933661937713623,0.7186619639396667,0.9063579440116882,0.5526921153068542,0.8253980278968811,0.7872051000595093,1.2137898206710815,1.2656352519989014,0.5253022909164429,0.6345836520195007,0.5288840532302856,0.5712506175041199,0.6847496628761292,0.7600948810577393,0.7243810296058655,0.6583909392356873,0.6753493547439575,0.7114801406860352
owl,0.9650741815567017,0.8101330995559692,0.5960348844528198,0.4932769536972046,0.0,0.5249989032745361,0.7723656892776489,0.8350515365600586,0.8954157829284668,0.8445483446121216,0.8789235949516296,1.1457197666168213,1.1941622495651245,1.0318489074707031,0.9983582496643066,0.7509856820106506,0.6019506454467773,1.2365106344223022,1.0428082942962646,0.8361678123474121,0.9306615591049194,0.9127298593521118,1.0084595680236816,1.0049097537994385,1.0432533025741577,0.7674329280853271,0.716347336769104,0.8590351343154907,0.6975392699241638,0.9110900163650513,1.0417969226837158,0.7812948226928711,0.9700561165809631,0.9113591313362122,1.054436206817627,0.8693636655807495,1.123898983001709,1.0718450546264648,1.1026864051818848,0.9635510444641113,1.1618751287460327,1.1532886028289795,1.1533303260803223,1.1160643100738525,1.0145667791366577,1.0081030130386353,1.2829086780548096,1.2692930698394775,0.8662689328193665,1.215117335319519,1.1800665855407715,1.1228777170181274,1.2567532062530518,1.2297072410583496,1.210379958152771,1.1063696146011353,1.0461630821228027,1.267942190170288,1.3164291381835938,1.1825681924819946,1.1141079664230347,1.012939691543579,1.1807202100753784,1.1196860074996948,1.2192940711975098,1.0556185245513916,0.8837790489196777,0.9581613540649414,0.7031048536300659,0.5424174070358276,0.8990087509155273,0.5638256669044495,0.8411695957183838,0.8250113129615784,0.920988142490387,0.6792590618133545,0.7336854934692383,0.8408600091934204,0.8360037803649902,0.8057034015655518,0.8298271894454956,0.669226884841919,0.8390527963638306,1.015973687171936,0.6452729105949402,0.9254592061042786,0.8731396198272705,1.2312015295028687,1.2674496173858643,0.562625527381897,0.6442894339561462,0.5066920518875122,0.5526556968688965,0.7234131097793579,0.8331037759780884,0.7706547975540161,0.7792006134986877,0.8115236759185791,0.7666184306144714
cat,1.0721291303634644,0.8821674585342407,1.0443670749664307,0.696144700050354,0.5249989032745361,0.0,0.642511785030365,0.8446215391159058,0.835633397102356,0.7004210948944092,0.8447027802467346,1.0525938272476196,1.0960361957550049,1.0130473375320435,0.975188136100769,0.8378797769546509,0.4923945665359497,1.1009538173675537,0.7407442331314087,0.5980716943740845,0.7721289396286011,0.5590027570724487,0.7239102125167847,0.7159842252731323,0.9935811758041382,0.679103672504425,0.6375498175621033,0.5984158515930176,0.7306340336799622,0.6157554388046265,0.7480003833770752,0.7379320859909058,1.2220700979232788,1.2465802431106567,1.2571101188659668,1.1720558404922485,1.235530138015747,1.1619727611541748,1.2176203727722168,1.012561559677124,1.0792250633239746,1.0538967847824097,1.086849331855774,0.9383180141448975,0.9652493596076965,1.0153133869171143,1.008061170578003,1.2313746213912964,1.0799399614334106,1.2033989429473877,1.040013074874878,0.9080793857574463,1.137825846672058,1.090255618095398,1.1481683254241943,1.1851954460144043,1.0831825733184814,1.283423900604248,1.3031954765319824,0.9752243757247925,0.8979718089103699,1.1481066942214966,1.3178579807281494,1.3723459243774414,1.2327684164047241,1.1206570863723755,1.123944878578186,1.1430447101593018,1.0445363521575928,0.9369609355926514,1.1716326475143433,0.7215009927749634,1.101590633392334,1.0436553955078125,1.1856051683425903,0.8935942053794861,0.7139967083930969,0.9005179405212402,1.230402946472168,1.3213889598846436,1.0794917345046997,0.8239022493362427,0.8761370182037354,0.8984096646308899,0.8592392802238464,1.080833077430725,0.7555696964263916,1.052079677581787,1.1112104654312134,0.6669905185699463,0.6577986478805542,0.6734633445739746,0.5952135324478149,0.5894597768783569,0.6942008137702942,0.6762809753417969,0.6232560276985168,0.5237518548965454,0.6670582890510559
dog,0.9798073172569275,1.0622389316558838,0.8736461400985718,0.5835737586021423,0.7723656892776489,0.642511785030365,0.0,0.80963134765625,0.8570987582206726,0.7549943327903748,0.8845721483230591,1.162787675857544,1.2061779499053955,1.26304030418396,1.0475918054580688,0.6354138851165771,0.8827152252197266,1.2249046564102173,0.8502848148345947,0.7371993064880371,0.9728226661682129,0.8872244358062744,0.9757282137870789,0.8886417150497437,1.025657057762146,0.7154664397239685,0.7120327949523926,0.6495923399925232,0.6874614953994751,0.9498921036720276,1.043756365776062,0.9061365127563477,1.188755989074707,1.1350023746490479,1.253953218460083,0.8852652907371521,1.2042279243469238,1.2544398307800293,1.251294732093811,1.1306411027908325,1.2836143970489502,1.2929716110229492,1.2819148302078247,1.25532865524292,1.2112927436828613,1.2098885774612427,1.135000467300415,1.2468700408935547,1.0690886974334717,1.2588716745376587,1.3410240411758423,1.304749608039856,1.3631675243377686,1.3809270858764648,1.390735149383545,1.1665465831756592,1.1732218265533447,1.305037021636963,1.3272595405578613,1.2337582111358643,1.2757147550582886,1.0736576318740845,1.2176671028137207,1.310366153717041,1.2178534269332886,1.2715150117874146,1.0591285228729248,1.0639475584030151,0.9372487664222717,0.8947980999946594,0.9395355582237244,0.8622840642929077,0.97115159034729,0.9265382885932922,1.1028363704681396,0.9078492522239685,1.070109486579895,1.0807368755340576,1.2051078081130981,1.045425534248352,0.6058276295661926,0.7728374004364014,0.848457932472229,1.0478061437606812,0.8436276316642761,0.8476346731185913,0.8309742212295532,1.224402904510498,1.2208013534545898,0.7171836495399475,0.7059592604637146,0.7255746722221375,0.7083891034126282,0.767974853515625,0.7392606139183044,0.7535620927810669,0.7867016196250916,0.7643896341323853,0.8236148357391357
face,1.1956673860549927,1.1217901706695557,0.9251899123191833,0.7570676207542419,0.8350515365600586,0.8446215391159058,0.80963134765625,0.0,0.16707468032836914,0.7086262702941895,0.7901175022125244,0.9904772043228149,0.9931257963180542,1.1659983396530151,0.712820827960968,0.7417767643928528,0.7666431069374084,1.2690505981445312,0.938340425491333,0.7967674732208252,0.9842520356178284,0.8266831040382385,0.8892483711242676,0.8197939395904541,1.061773657798767,0.7768782377243042,0.7384057641029358,0.6486167907714844,0.8145372867584229,0.8669741153717041,0.9939727187156677,0.8193149566650391,1.2475254535675049,1.1082384586334229,1.2756731510162354,1.0490819215774536,1.1508742570877075,1.1839098930358887,1.1794100999832153,0.8553450107574463,1.252807855606079,1.1637248992919922,1.095207929611206,1.0134249925613403,1.158238410949707,1.118446946144104,1.2158617973327637,1.391108512878418,1.1546671390533447,1.4056504964828491,1.3198908567428589,1.2976274490356445,1.333760380744934,1.3217848539352417,1.2993366718292236,1.2147879600524902,1.2339656352996826,1.3123230934143066,1.366793155670166,1.294386863708496,1.2765191793441772,1.3213872909545898,1.3885573148727417,1.2749052047729492,1.3922336101531982,1.2893694639205933,1.0511583089828491,1.2254873514175415,1.024397373199463,1.044946551322937,0.9133113026618958,0.8378697633743286,1.069571852684021,0.9818546772003174,1.1150388717651367,0.8519774675369263,0.9487757682800293,1.0458705425262451,1.1549986600875854,1.1211453676223755,0.974907636642456,0.8096516728401184,1.0526833534240723,1.0994199514389038,0.9225429892539978,1.1515594720840454,1.1069589853286743,1.3925448656082153,1.4282493591308594,0.8259091377258301,0.6460660099983215,0.6637485027313232,0.7530050873756409,0.5814788341522217,0.5150266885757446,0.4428067207336426,0.7839104533195496,0.7497448921203613,0.7871686816215515
hair,1.090782642364502,1.0901371240615845,1.0164183378219604,0.8363658785820007,0.8954157829284668,0.835633397102356,0.8570987582206726,0.16707468032836914,0.0,0.7261000871658325,0.748191237449646,0.8613694310188293,0.8666274547576904,1.0779629945755005,0.6277745962142944,0.825050950050354,0.8667804002761841,1.2331788539886475,0.9143214225769043,0.8223851919174194,0.9981816411018372,0.8074455261230469,0.8830313086509705,0.8280544281005859,1.0917121171951294,0.8365412354469299,0.8082324862480164,0.6910988092422485,0.8730456233024597,0.9258363842964172,1.0327969789505005,0.9187686443328857,1.2521084547042847,1.1105260848999023,1.234700083732605,1.064185619354248,1.1015722751617432,1.1345014572143555,1.1605799198150635,0.6662556529045105,1.134786605834961,1.0374886989593506,1.049950122833252,0.8376444578170776,1.0113718509674072,1.0379245281219482,1.1221979856491089,1.3706268072128296,1.1661564111709595,1.3527380228042603,1.2164885997772217,1.244546890258789,1.252924919128418,1.228124737739563,1.223412036895752,1.1423609256744385,1.1334607601165771,1.261394739151001,1.3230094909667969,1.2022500038146973,1.1958006620407104,1.2828459739685059,1.3459327220916748,1.3134546279907227,1.390445590019226,1.3096058368682861,1.0771390199661255,1.1675978899002075,1.011161208152771,1.0782501697540283,0.9489834904670715,0.9316980838775635,1.1595609188079834,1.0316163301467896,1.1244421005249023,0.9078443050384521,0.8836802244186401,1.0484259128570557,1.148102045059204,1.1821606159210205,0.9577152729034424,0.8386234045028687,0.9878299236297607,0.9764187932014465,0.9261512160301208,1.1373862028121948,1.0469509363174438,1.3205993175506592,1.3615200519561768,0.8733053207397461,0.6874337196350098,0.7267416715621948,0.714116632938385,0.6219341158866882,0.5631880164146423,0.4982103109359741,0.7854623794555664,0.7375911474227905,0.7578982710838318
arm,1.4631069898605347,1.302720546722412,1.1511495113372803,0.6881052851676941,0.8445483446121216,0.7004210948944092,0.7549943327903748,0.7086262702941895,0.7261000871658325,0.0,0.35289692878723145,0.8869200944900513,1.1506335735321045,1.3310415744781494,1.0098297595977783,0.6959395408630371,0.8918154239654541,1.4187220335006714,0.6720671057701111,0.4918927550315857,0.7821289896965027,0.7695876359939575,0.8911961913108826,0.7766461968421936,1.0116122961044312,0.49274110794067383,0.40288400650024414,0.41664326190948486,0.4251757860183716,0.5209341645240784,0.6893410086631775,0.5284504890441895,1.5318660736083984,1.3245155811309814,1.478769302368164,1.1133415699005127,1.3329370021820068,1.4476896524429321,1.463861346244812,1.2551285028457642,1.4470893144607544,1.3917745351791382,1.394399642944336,1.3723481893539429,1.2583929300308228,1.12618088722229,1.2649182081222534,1.2786539793014526,1.0338160991668701,1.3529706001281738,1.3690105676651,1.1217190027236938,1.3858351707458496,1.4408398866653442,1.5003384351730347,1.466980218887329,1.480122685432434,1.5362920761108398,1.556311845779419,1.4731799364089966,1.4251909255981445,1.3190670013427734,1.3929598331451416,1.581611156463623,1.440181016921997,1.3100637197494507,1.018627643585205,1.3246797323226929,1.0365954637527466,0.9888622760772705,0.9877074956893921,0.720641016960144,0.8701286315917969,0.7889619469642639,1.083386778831482,0.5763827562332153,0.7708058953285217,0.7390688061714172,1.1912175416946411,1.2208203077316284,0.9049317240715027,0.4035454988479614,0.5803064107894897,0.6239544749259949,0.7512092590332031,0.9717682003974915,0.8053478002548218,1.3522509336471558,1.389635682106018,0.4555782079696655,0.2561924457550049,0.33220672607421875,0.44739824533462524,0.3957298994064331,0.3241334557533264,0.3380244970321655,0.3381463289260864,0.4138317108154297,0.3307199478149414
