,elephant,zebra,giraffe,deer,horse,pony,pig,bear,dog,cat,owl,fish,frog,alligator,butterfly,penguin,rooster,bird,duck,ear,nose,eye,tooth,mouth,face,hair,leg,arm,hand,finger,toe,ankle,foot,lamp,drawer,bench,chair,ladder,table,couch,bed,crib,window,door,closet,refrigerator,oven,sink,bathtub,shower,stroller,tricycle,motorcycle,car,truck,firetruck,helicopter,sprinkler,hose,swing,slide,boat,tree,grass,snow,scarf,coat,jacket,sweater,shirt,bib,pajamas,dress,jeans,pants,shorts,slipper,shoe,sock,mitten,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,radio,vacuum,comb,stick,shovel,rock,hat,glasses,necklace,belt,watch,clock,scissors,fork,spoon,crayon,pencil,pen,knife,broom,mop,toothbrush,gum,balloon,ball,raisin,nail,potato,carrot,egg,orange,pumpkin,apple,strawberry,melon,pickle,banana,corn,flower,plant,cracker,toast,sandwich,chips,pasta,sauce,soup,applesauce,meat,pastry,pizza,muffin,cookie,bread,hamburger,plate,dish,bowl,tape,soap,milk,bottle,jar,glass,coffee,cup,bucket,can,cloud,game
frog,,,,,,,,,0.8095768094062805,0.7826385498046875,,0.5907340049743652,0.0,0.4944925308227539,0.6934338808059692,,,0.6787185668945312,,,0.7554939985275269,0.7112298011779785,,,0.7951712608337402,1.035195231437683,1.1230971813201904,1.2418599128723145,1.0039894580841064,0.9381033778190613,0.8998883366584778,,1.0828897953033447,0.9931718111038208,0.9331958293914795,1.1166270971298218,1.1690545082092285,,1.1082077026367188,1.071919322013855,0.9964709281921387,1.0838713645935059,0.9902424216270447,1.1004401445388794,,1.2420108318328857,1.095067024230957,1.2172764539718628,1.1826093196868896,1.096400260925293,1.1037338972091675,,1.0316725969314575,0.8577762246131897,,,,,1.0506395101547241,,1.0646562576293945,,,,1.0797865390777588,0.9769495725631714,,1.139161467552185,1.0136619806289673,1.0873280763626099,1.0666743516921997,1.0677522420883179,1.0252747535705566,,1.162898063659668,1.1038939952850342,0.76564621925354,0.8583689332008362,1.0445951223373413,1.1057720184326172,0.8032897710800171,1.006353497505188,1.005237102508545,1.0757923126220703,1.081750512123108,0.779427707195282,0.7707735300064087,1.0693912506103516,1.1010065078735352,0.9804385304450989,1.0714976787567139,1.0668108463287354,0.9937963485717773,,1.1159026622772217,0.9548896551132202,,0.847612738609314,,0.8499692678451538,0.7903321981430054,1.0984203815460205,,,1.0389790534973145,0.9944244027137756,0.8393473029136658,0.8017829656600952,0.718698263168335,0.9215871095657349,0.8376227021217346,1.1415146589279175,1.044661283493042,,0.9064837694168091,0.8152604103088379,0.9906585216522217,0.9581717252731323,,,,0.7292819023132324,0.7358298897743225,0.8438473343849182,0.7577228546142578,0.6803810596466064,0.7617143988609314,0.766196608543396,0.7018330097198486,0.674919605255127,,0.8470586538314819,1.0598520040512085,,,,,,,,0.764660120010376,,,,,0.9463465213775635,0.9040489196777344,,0.9277186989784241,1.1584683656692505,1.0842528343200684,0.8378872871398926,,,0.9616252779960632,,,,1.1556799411773682,1.1559574604034424,1.0353591442108154,,
alligator,,,,,,,,,0.8908977508544922,0.8825039863586426,,0.9142643213272095,0.4944925308227539,0.0,0.9539242386817932,,,0.9990664720535278,,,1.0638470649719238,1.065583348274231,,,0.8620473742485046,0.9694536924362183,1.1963953971862793,1.0337382555007935,0.9896713495254517,1.0625803470611572,1.0940932035446167,,1.2074964046478271,1.0869336128234863,1.0189796686172485,0.9903672933578491,1.0951296091079712,,0.9642782807350159,0.9779835343360901,0.9617692828178406,1.0358562469482422,1.0246315002441406,0.9923757314682007,,1.0000885725021362,1.0655914545059204,1.012705683708191,0.9890260696411133,1.0646367073059082,1.047892689704895,,0.9059390425682068,0.8012720346450806,,,,,1.1015578508377075,,0.8752322196960449,,,,1.0492680072784424,1.0501775741577148,,0.9626557230949402,0.9198921918869019,0.8980355262756348,0.905808687210083,0.9350345134735107,1.0442241430282593,,1.050873875617981,1.0520740747451782,1.0093755722045898,0.9986218214035034,1.147538185119629,1.105177402496338,0.9401801228523254,1.0049371719360352,1.027514100074768,1.1236026287078857,1.0674965381622314,0.8048263192176819,0.7859247922897339,0.9174068570137024,0.9970055222511292,0.845260500907898,0.970588207244873,0.9912029504776001,0.9889675974845886,,1.067780613899231,0.9741975665092468,,1.0071947574615479,,0.9191023111343384,1.011828064918518,1.0538653135299683,,,0.8852530121803284,1.0361512899398804,1.0418909788131714,1.059040904045105,0.9808997511863708,1.0786595344543457,1.0948258638381958,1.112152338027954,1.0425918102264404,,0.8790655136108398,0.9081430435180664,1.0361146926879883,0.956268310546875,,,,0.9034439921379089,0.8680247068405151,0.9213434457778931,0.9932053089141846,0.9688701033592224,0.968072772026062,0.9270998239517212,1.018594741821289,0.8911612629890442,,0.9158234000205994,0.9821287393569946,,,,,,,,1.0336177349090576,,,,,0.9561334252357483,1.0944727659225464,,1.0223084688186646,1.065533995628357,1.0514377355575562,0.9463987350463867,,,0.9403316378593445,,,,1.0496203899383545,1.0069178342819214,1.0814751386642456,,
butterfly,,,,,,,,,0.9437294602394104,0.9392678737640381,,0.39039015769958496,0.6934338808059692,0.9539242386817932,0.0,,,0.2535332441329956,,,0.6553923487663269,0.654681921005249,,,0.9721435904502869,1.122841715812683,1.032052755355835,1.2577282190322876,1.1419771909713745,0.9938322305679321,0.9244611859321594,,1.0733908414840698,0.7544894218444824,0.8681067228317261,1.175268292427063,1.2089277505874634,,1.120253324508667,1.22552490234375,1.228039264678955,1.212644338607788,0.8663445711135864,1.0575623512268066,,1.1846435070037842,1.0953071117401123,1.2527596950531006,1.217470407485962,1.0042399168014526,1.1013157367706299,,1.0734869241714478,1.091395378112793,,,,,1.1078232526779175,,1.1808738708496094,,,,1.0035338401794434,1.1127405166625977,,1.1660517454147339,1.0889352560043335,1.1810696125030518,1.2225226163864136,1.2728323936462402,1.078169584274292,,1.2330843210220337,1.1587047576904297,0.6444250345230103,0.796986997127533,1.1513439416885376,1.0585490465164185,0.9759859442710876,1.2243192195892334,1.1453276872634888,1.12135910987854,0.9989635944366455,1.0618308782577515,1.1248401403427124,1.1272523403167725,1.1104522943496704,1.1113718748092651,1.0098310708999634,1.0856252908706665,1.1432524919509888,,1.1749802827835083,0.9586385488510132,,0.8074584603309631,,1.0407508611679077,0.7336609959602356,1.0252206325531006,,,0.863834798336029,1.0048813819885254,0.6852637529373169,0.6833834648132324,0.6262314319610596,0.8686913847923279,0.7223387360572815,1.0339527130126953,1.1367758512496948,,0.9463481903076172,0.9830257296562195,1.0251588821411133,1.1340829133987427,,,,0.8747234344482422,0.974295437335968,0.9042467474937439,0.704648494720459,0.7466024160385132,0.7767170071601868,1.0417885780334473,0.7090142369270325,0.7814669609069824,,0.7627248764038086,1.1596174240112305,,,,,,,,0.6494234800338745,,,,,1.0479940176010132,0.7510877847671509,,0.8897650241851807,1.0476731061935425,1.115290880203247,1.052590012550354,,,0.9371554851531982,,,,1.1029495000839233,1.2349976301193237,1.0085010528564453,,
penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rooster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bird,,,,,,,,,0.7976647615432739,0.7125970721244812,,0.23790735006332397,0.6787185668945312,0.9990664720535278,0.2535332441329956,,,0.0,,,0.6013197302818298,0.5492183566093445,,,0.9483132362365723,1.0064172744750977,0.9933688044548035,1.1992080211639404,1.0979149341583252,0.9578126668930054,0.8476534485816956,,1.016121745109558,0.6475496888160706,0.8114733695983887,1.0939947366714478,1.1896357536315918,,1.1545279026031494,1.1951751708984375,1.234008550643921,1.2119060754776,0.7581753730773926,1.0190751552581787,,1.2060468196868896,1.0617293119430542,1.224480152130127,1.1806747913360596,0.9552406072616577,1.0848290920257568,,1.0390093326568604,1.0410268306732178,,,,,0.9968121647834778,,1.1919000148773193,,,,0.8654763102531433,1.0008265972137451,,1.1735674142837524,1.1035343408584595,1.2111566066741943,1.2430078983306885,1.2883963584899902,1.0471104383468628,,1.1766988039016724,1.0884103775024414,0.6015655994415283,0.8207828998565674,1.049569010734558,1.03135085105896,0.7916492223739624,1.2491647005081177,1.0127172470092773,1.0408445596694946,0.9245067834854126,1.1330639123916626,1.1918537616729736,1.2120509147644043,1.1119904518127441,1.2156684398651123,1.0770841836929321,0.9847493767738342,1.1622998714447021,,1.0970395803451538,0.7935535907745361,,0.6092886328697205,,0.9262693524360657,0.7141193151473999,1.0565166473388672,,,1.0122164487838745,0.9919539093971252,0.630070686340332,0.6420435905456543,0.5584684610366821,0.82340008020401,0.6206651926040649,0.9265282154083252,1.0120036602020264,,0.9480858445167542,0.9847462773323059,1.080231785774231,1.1653237342834473,,,,0.7732446193695068,1.0396828651428223,0.9042631387710571,0.702601432800293,0.8148555755615234,0.877113401889801,1.0405560731887817,0.677144467830658,0.7744622826576233,,0.9178066253662109,1.2272742986679077,,,,,,,,0.6101498603820801,,,,,1.1284843683242798,0.7264638543128967,,0.8469467759132385,1.0252701044082642,1.083440899848938,1.0765740871429443,,,0.9783771634101868,,,,1.1132888793945312,1.2925469875335693,0.9154012203216553,,
duck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nose,,,,,,,,,1.0328434705734253,0.9878383278846741,,0.6183469295501709,0.7554939985275269,1.0638470649719238,0.6553923487663269,,,0.6013197302818298,,,0.0,0.2153128981590271,,,0.7806782722473145,1.0038444995880127,1.0726609230041504,1.2419313192367554,1.0480942726135254,0.8531076312065125,0.6778110861778259,,1.0338995456695557,0.8790068626403809,0.7620284557342529,1.183166742324829,1.2466094493865967,,1.2269482612609863,1.2433971166610718,1.2550337314605713,1.2230569124221802,0.8535908460617065,1.1195781230926514,,1.2701799869537354,1.0108156204223633,1.3301975727081299,1.2920200824737549,1.0851759910583496,1.1684740781784058,,1.2066843509674072,1.094024896621704,,,,,1.0809550285339355,,1.217635989189148,,,,1.0890002250671387,1.0796773433685303,,1.2154946327209473,1.126490831375122,1.2092869281768799,1.3064804077148438,1.2375903129577637,1.1042299270629883,,1.1051865816116333,1.0640032291412354,0.5773009061813354,0.817436158657074,1.030496597290039,1.1232285499572754,1.0282771587371826,1.231990933418274,1.133043646812439,1.1042839288711548,1.151024341583252,1.1449267864227295,1.228743076324463,1.1659152507781982,1.0918234586715698,1.2481008768081665,1.1665302515029907,1.1809406280517578,1.1908241510391235,,1.2086161375045776,0.8313448429107666,,0.8204096555709839,,0.7429134845733643,0.4404815435409546,0.9512847661972046,,,0.9925571084022522,1.0736818313598633,0.7526724934577942,0.8147839307785034,0.48249655961990356,0.808515191078186,0.6538776159286499,1.0375007390975952,1.188245415687561,,0.9284677505493164,0.9652032256126404,0.899634063243866,1.0790365934371948,,,,0.7154971361160278,0.8963268399238586,0.7412092685699463,0.5636826753616333,0.6316001415252686,0.7428951859474182,1.1373655796051025,0.6877186298370361,0.6358921527862549,,0.9927517771720886,1.2603652477264404,,,,,,,,0.5401910543441772,,,,,1.1388623714447021,0.7384223937988281,,0.8068971633911133,1.084676742553711,1.0378828048706055,0.9519887566566467,,,1.0165847539901733,,,,1.162996530532837,1.325652003288269,0.9726142287254333,,
eye,,,,,,,,,0.9829809665679932,0.8957480192184448,,0.5340272784233093,0.7112298011779785,1.065583348274231,0.654681921005249,,,0.5492183566093445,,,0.2153128981590271,0.0,,,0.73307204246521,0.9892469048500061,0.979393482208252,1.21681547164917,1.012164831161499,0.8120676875114441,0.6332457065582275,,0.9872108697891235,0.754096269607544,0.7893831729888916,1.196005940437317,1.2976312637329102,,1.189339280128479,1.240537166595459,1.2463489770889282,1.2397805452346802,0.7862740159034729,1.069104790687561,,1.2845346927642822,1.0442754030227661,1.2727630138397217,1.2681783437728882,1.0197113752365112,1.207993507385254,,1.1801224946975708,1.087341547012329,,,,,1.1000251770019531,,1.2779213190078735,,,,0.9596377611160278,1.1285200119018555,,1.2614848613739014,1.1128703355789185,1.2197741270065308,1.3249199390411377,1.2513959407806396,1.0852476358413696,,1.184106707572937,1.1057989597320557,0.6407090425491333,0.8944826126098633,1.0423524379730225,1.1527332067489624,0.9796765446662903,1.2473936080932617,1.1160905361175537,1.150571584701538,1.1553003787994385,1.1405994892120361,1.2021244764328003,1.1990103721618652,1.1071199178695679,1.2524731159210205,1.1466151475906372,1.1223522424697876,1.1792036294937134,,1.2314441204071045,0.8236640691757202,,0.7581710815429688,,0.7999094724655151,0.5750932097434998,0.9776433110237122,,,0.9555139541625977,1.1531710624694824,0.6858325004577637,0.7582293748855591,0.4719129800796509,0.8188127875328064,0.6085616946220398,1.067877173423767,1.1388428211212158,,0.9799163341522217,0.9470584988594055,0.7905129790306091,0.9689116477966309,,,,0.7229200601577759,0.8794975280761719,0.6757802367210388,0.48336488008499146,0.6368764042854309,0.7685539722442627,1.055916666984558,0.7178329229354858,0.6920673847198486,,1.0240668058395386,1.3198320865631104,,,,,,,,0.4920297861099243,,,,,1.0909936428070068,0.73726487159729,,0.7343142628669739,0.9918252229690552,0.939952552318573,0.9790322184562683,,,0.9678608179092407,,,,1.0637120008468628,1.3185462951660156,0.9434971809387207,,
tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face,,,,,,,,,0.9909370541572571,0.9259028434753418,,0.8838809728622437,0.7951712608337402,0.8620473742485046,0.9721435904502869,,,0.9483132362365723,,,0.7806782722473145,0.73307204246521,,,0.0,0.6642379760742188,0.798893928527832,0.9307303428649902,0.6980242729187012,0.7307223081588745,0.5901936888694763,,0.9105856418609619,0.9995135068893433,0.9770244359970093,1.0782853364944458,1.1526854038238525,,1.1235523223876953,1.0412427186965942,1.1192207336425781,1.128190517425537,0.8655871152877808,1.0547040700912476,,1.1170196533203125,1.0469460487365723,1.1645582914352417,1.1242480278015137,1.0191781520843506,1.1789891719818115,,1.0203779935836792,0.9624353647232056,,,,,0.9699917435646057,,1.1608806848526,,,,1.031140685081482,1.1068310737609863,,1.1070556640625,0.919867753982544,0.922605037689209,1.0910512208938599,0.9271140098571777,0.9876945614814758,,0.9467579126358032,0.9897572994232178,0.9271714091300964,0.9741788506507874,0.9843527674674988,1.1803268194198608,1.0942705869674683,1.125012993812561,1.0628914833068848,1.1141562461853027,1.1631277799606323,1.0104466676712036,1.108259677886963,1.0484330654144287,1.084368348121643,1.0769277811050415,1.094338059425354,1.0957560539245605,1.1903780698776245,,1.1723145246505737,0.9258242845535278,,0.9278974533081055,,0.7910752892494202,0.7852736711502075,0.7339786291122437,,,1.0978634357452393,1.1034934520721436,1.013406753540039,0.9752762317657471,0.8970441818237305,0.9234469532966614,0.940506100654602,1.1627568006515503,1.0867080688476562,,0.9265759587287903,1.0009527206420898,0.9933035969734192,1.0664337873458862,,,,0.794512152671814,0.9133699536323547,0.9216398000717163,0.8772085309028625,0.8871428966522217,0.9703794121742249,1.0428475141525269,0.8781387805938721,0.9442169666290283,,0.9466284513473511,1.1025605201721191,,,,,,,,0.9120166301727295,,,,,0.8506068587303162,0.8484834432601929,,1.0372083187103271,1.0792852640151978,1.1237138509750366,1.1499629020690918,,,1.0819789171218872,,,,1.1250947713851929,1.1825926303863525,1.02464759349823,,
