,horse,rooster,bird,fish,butterfly,frog,alligator,owl,elephant,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,stroller,motorcycle,truck,car,lamp,chair,bench,drawer,ladder,window,door,closet,shower,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,tree,clock,ball,balloon,pumpkin,egg,orange,apple,strawberry,hat,slipper,watch,nail,raisin,glasses,necklace,carrot,vacuum,broom,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,jar,bucket,tape,bowl,plate,corn,pickle,banana,melon,bread,cookie,cracker,pizza,hamburger,muffin,meat,soup,glass,coffee,dish,tray,box,book,paper,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,coat,jacket,sweater,shirt,jeans,pants,shorts
horse,0.0,0.28172314167022705,0.320564866065979,0.7435291409492493,0.4494516849517822,0.598260223865509,0.843792200088501,0.8458105325698853,0.9125725030899048,0.7047572135925293,0.5476338267326355,0.990990936756134,0.9849110245704651,1.2179436683654785,1.2198991775512695,1.2174007892608643,1.0771300792694092,1.0681155920028687,1.0985585451126099,0.9851865768432617,1.0238573551177979,1.0773004293441772,1.0103639364242554,0.9082309603691101,0.7270264029502869,0.8751633167266846,0.6807012557983398,0.7176152467727661,1.0046560764312744,1.2602427005767822,1.2775137424468994,1.1355454921722412,0.9413842558860779,1.155900001525879,1.149610161781311,1.122865915298462,1.096175193786621,1.1647887229919434,1.1687349081039429,1.1749595403671265,1.1838129758834839,1.2355906963348389,1.238161325454712,1.1641952991485596,0.8605556488037109,1.097655177116394,1.1481083631515503,0.8735867738723755,0.8144371509552002,0.7372183203697205,0.9195246696472168,0.8835885524749756,0.8848281502723694,0.98499596118927,0.9180043935775757,0.8866643905639648,0.8685181140899658,0.7389715909957886,0.878984272480011,0.8729568719863892,0.9507638216018677,0.8720219731330872,0.9754133224487305,0.9917728304862976,1.1246849298477173,0.8433931469917297,0.9808701276779175,0.7761605381965637,0.9899620413780212,0.8505290150642395,0.8174246549606323,0.9397602081298828,0.8941136598587036,0.8735482692718506,0.9072662591934204,0.6851762533187866,0.6816014051437378,0.8919240236282349,0.7477394342422485,0.8227959275245667,0.9427490830421448,0.9096804857254028,0.8079495429992676,1.0425984859466553,1.0195420980453491,1.0739185810089111,1.0711818933486938,0.9127447605133057,0.9642136096954346,1.0852727890014648,1.2030545473098755,0.9983570575714111,0.9870555400848389,1.1952219009399414,0.8928160071372986,0.9874907732009888,1.2481019496917725,0.922818124294281,0.9713860154151917,1.0102064609527588,1.1237362623214722,1.1997694969177246,1.0457409620285034,1.1348294019699097,1.1585612297058105,1.2184501886367798,1.2182987928390503,0.9549478888511658,1.1593741178512573,1.2387765645980835,1.255535364151001,1.0980138778686523,0.8201897144317627,0.6752492189407349,1.2387456893920898,1.1073880195617676,1.2219748497009277,0.9683137536048889,0.7830054759979248,0.8259080648422241,0.9041500091552734,0.9109373092651367,1.119718074798584,1.019339919090271,1.196815013885498,1.2151358127593994,1.1875654458999634,1.0007966756820679,1.0381537675857544,1.0881609916687012,1.0979206562042236,1.2030490636825562,1.1607815027236938,1.1620886325836182
rooster,0.28172314167022705,0.0,0.18745815753936768,0.694570779800415,0.3539513349533081,0.46344220638275146,0.828576922416687,0.8677225708961487,1.1832470893859863,0.569175660610199,0.4033081531524658,1.1376272439956665,1.0696296691894531,1.3402884006500244,1.2358028888702393,1.2108060121536255,0.9990236759185791,0.9418598413467407,1.0717986822128296,0.9286542534828186,1.0518298149108887,1.0310190916061401,0.9667821526527405,0.7868977785110474,0.6891276836395264,0.9357038140296936,0.7126863598823547,0.65505051612854,0.8758450150489807,1.2888368368148804,1.1928889751434326,1.0522055625915527,1.0553970336914062,1.096685528755188,1.1644891500473022,1.1895997524261475,1.1193066835403442,1.1645972728729248,1.18245267868042,1.3465650081634521,1.2830617427825928,1.3180062770843506,1.382345199584961,1.2052080631256104,0.9959169030189514,1.3395553827285767,1.1743398904800415,0.789475679397583,1.048706293106079,0.7768167853355408,0.8172248005867004,0.7827312350273132,0.7097606658935547,0.8878250122070312,0.8581709265708923,0.8181171417236328,0.7858516573905945,0.6407705545425415,0.8348286151885986,0.843093752861023,0.9656861424446106,0.7691123485565186,0.9912877678871155,0.9908262491226196,1.024924635887146,0.6405459642410278,0.8672366142272949,0.5814540982246399,1.0045770406723022,0.72803795337677,0.7687538266181946,0.8867210745811462,0.88400799036026,0.8696744441986084,0.89594966173172,0.5479476451873779,0.5336979031562805,0.7793773412704468,0.7044428586959839,0.7719110250473022,0.837907075881958,0.944098949432373,0.6889574527740479,0.9332613348960876,1.0429315567016602,0.969325602054596,0.9726284146308899,0.8210991024971008,0.878070592880249,1.013791561126709,1.2204228639602661,0.9192318916320801,0.8964791297912598,1.1075146198272705,0.752632737159729,0.9000741243362427,1.2124824523925781,0.8437521457672119,0.842323899269104,0.8484463095664978,1.0717731714248657,1.0956300497055054,1.0748728513717651,1.1155582666397095,1.118541955947876,1.1189665794372559,1.1989192962646484,0.9928375482559204,1.2688722610473633,1.2642749547958374,1.2837297916412354,1.0348626375198364,0.7022497653961182,0.42412614822387695,1.1163599491119385,0.9276742935180664,1.1067155599594116,0.8427509665489197,0.6190373301506042,0.7526794075965881,0.7760777473449707,0.771218478679657,1.2441747188568115,1.111769437789917,1.369879961013794,1.379873275756836,1.251373529434204,1.080086350440979,1.269481897354126,1.2848447561264038,1.2883195877075195,1.3392702341079712,1.2451703548431396,1.2283921241760254
bird,0.320564866065979,0.18745815753936768,0.0,0.5325659513473511,0.34197163581848145,0.45702993869781494,0.6233500242233276,0.6964988708496094,0.9613909125328064,0.44712650775909424,0.353687584400177,1.098388671875,1.092520833015442,1.216992974281311,1.2514487504959106,1.1422080993652344,1.085829734802246,1.1179816722869873,1.1650294065475464,1.0689105987548828,1.0387177467346191,1.1047570705413818,1.0438698530197144,0.8142975568771362,0.7322229146957397,0.9044691920280457,0.6650999784469604,0.6956372261047363,0.9287598729133606,1.1818894147872925,1.1588331460952759,1.0606317520141602,0.977275013923645,1.1211292743682861,1.1645786762237549,1.1096323728561401,1.1032617092132568,1.1132493019104004,1.0968600511550903,1.1671016216278076,1.1621853113174438,1.2030432224273682,1.1959760189056396,1.0435978174209595,0.7602682113647461,1.1329524517059326,1.0482995510101318,0.7381762266159058,0.9445474147796631,0.8030103445053101,0.8785105347633362,0.8763326406478882,0.8255441188812256,0.9795599579811096,0.9344508647918701,0.8756013512611389,0.9022718071937561,0.7573345899581909,0.8604871034622192,0.9002934694290161,0.9929614663124084,0.842455267906189,1.074087142944336,1.1230190992355347,1.124475121498108,0.7602012157440186,0.8677120208740234,0.7164030075073242,0.9009294509887695,0.7474075555801392,0.7503881454467773,0.8106100559234619,0.8471553921699524,0.8177367448806763,0.8752477169036865,0.6675549149513245,0.6678462028503418,0.8295049667358398,0.7950845956802368,0.8526498079299927,0.936548113822937,0.895106852054596,0.7583432197570801,1.0349422693252563,1.1158626079559326,1.0722057819366455,1.0611978769302368,0.87694251537323,0.908656656742096,0.9687451720237732,1.0656877756118774,0.9158899784088135,0.8694228529930115,1.0757324695587158,0.7993071675300598,0.9448103904724121,1.0809648036956787,0.8518210649490356,0.9065319299697876,0.8513535857200623,1.0404170751571655,1.048198938369751,1.0285204648971558,1.0822434425354004,1.1178314685821533,1.1383627653121948,1.2339059114456177,1.0048081874847412,1.1633687019348145,1.0957673788070679,1.160252332687378,1.0443708896636963,0.8227256536483765,0.708949863910675,1.1021212339401245,0.9660128951072693,1.1785950660705566,0.8891676068305969,0.7950294613838196,0.758966863155365,0.8046345114707947,0.8241664171218872,1.0736721754074097,1.149884819984436,1.2834148406982422,1.3197944164276123,1.2055044174194336,1.099195957183838,1.177365779876709,1.1969597339630127,1.2126328945159912,1.2300904989242554,1.1942676305770874,1.2402935028076172
fish,0.7435291409492493,0.694570779800415,0.5325659513473511,0.0,0.4947478771209717,0.5207421183586121,1.1325769424438477,1.0950431823730469,1.257843017578125,1.002254843711853,0.9715355038642883,1.231386661529541,1.249879002571106,1.4516563415527344,1.26160728931427,1.3333849906921387,0.9007477760314941,0.913486659526825,0.8588899374008179,0.7458494901657104,0.5078698992729187,0.8871215581893921,0.7706742286682129,1.191564917564392,0.9788171648979187,1.0175107717514038,0.6497262120246887,0.6748436689376831,1.1213825941085815,1.4563264846801758,1.194772481918335,1.3987219333648682,1.222290277481079,1.3621363639831543,1.4889189004898071,1.4137886762619019,1.4057496786117554,1.31245756149292,1.5080000162124634,1.4588513374328613,1.4061838388442993,1.5344178676605225,1.4282567501068115,0.9441958069801331,0.7971509695053101,1.4570095539093018,1.375134825706482,1.009724736213684,1.096535086631775,0.5473873615264893,0.6890103220939636,0.6035912036895752,0.7013401985168457,0.5815069079399109,0.5370454788208008,0.45898258686065674,0.487579882144928,0.5198098421096802,0.4070326089859009,0.50194251537323,0.5361875295639038,0.6624079942703247,0.8485937714576721,0.692313551902771,0.6768369674682617,1.0859735012054443,0.9752016067504883,0.7106136679649353,1.0923571586608887,0.5474215149879456,0.5481584072113037,0.5887813568115234,0.41830921173095703,0.36821532249450684,0.3394279479980469,0.8137258291244507,0.7869217991828918,0.4174037575721741,0.5276231169700623,0.58949214220047,0.6554170250892639,0.3418433666229248,0.6098881363868713,1.1748920679092407,1.2092167139053345,1.2193913459777832,0.9674239158630371,0.6228327751159668,0.6876430511474609,0.749284565448761,0.9714649319648743,0.4720829725265503,0.617112398147583,0.8327261209487915,0.5541501045227051,0.8070553541183472,1.133919596672058,0.8015614151954651,0.7155824899673462,0.9499759078025818,1.0418965816497803,0.9359420537948608,1.3260279893875122,1.346688151359558,1.2350915670394897,1.2901748418807983,1.3709375858306885,0.8756790161132812,1.1682908535003662,1.0783135890960693,1.0928418636322021,0.5796219110488892,0.790295422077179,1.0473276376724243,1.2676866054534912,0.8749022483825684,1.0054281949996948,0.9332130551338196,1.079589605331421,0.6581159830093384,0.6136518716812134,0.6282614469528198,1.2873188257217407,1.328131914138794,1.516964316368103,1.4952926635742188,1.2399320602416992,1.3289198875427246,1.4251731634140015,1.463649034500122,1.448830246925354,1.3806774616241455,1.3419556617736816,1.250846266746521
butterfly,0.4494516849517822,0.3539513349533081,0.34197163581848145,0.4947478771209717,0.0,0.3472762107849121,0.9962604641914368,0.9858044385910034,1.2753660678863525,0.9431089162826538,0.8156235814094543,1.1854854822158813,1.207993745803833,1.409135341644287,1.301098108291626,1.4040120840072632,1.0460903644561768,1.028725266456604,1.0411694049835205,0.9417554140090942,0.8753546476364136,1.0113098621368408,0.9566675424575806,1.0597045421600342,0.8688650131225586,1.007429838180542,0.7492889165878296,0.5022342801094055,1.0174707174301147,1.4067299365997314,1.0572528839111328,1.216055154800415,1.1601264476776123,1.2279316186904907,1.2922723293304443,1.2769650220870972,1.2729992866516113,1.2351157665252686,1.2464216947555542,1.3952752351760864,1.3848553895950317,1.364116907119751,1.3386175632476807,1.0305200815200806,0.894049882888794,1.3393045663833618,1.1733771562576294,0.8158647418022156,1.0558228492736816,0.5035905838012695,0.7145536541938782,0.6483041048049927,0.6976840496063232,0.8023911118507385,0.7792822122573853,0.7235269546508789,0.697051465511322,0.6765182018280029,0.7361604571342468,0.7661263942718506,0.8583027124404907,0.7193722724914551,0.9634678363800049,0.9294081330299377,1.0201666355133057,0.8465511798858643,0.8473914861679077,0.6855551600456238,0.8572935461997986,0.6009835600852966,0.5972658395767212,0.7053511142730713,0.6717252731323242,0.6538974046707153,0.6938093304634094,0.5798115730285645,0.49575895071029663,0.6442010402679443,0.6759399771690369,0.6797991991043091,0.8104459047317505,0.7939577102661133,0.6618481874465942,0.9376043677330017,1.030408501625061,1.0304962396621704,0.9241299629211426,0.630871057510376,0.7392535209655762,0.7660813331604004,1.0848538875579834,0.7632673978805542,0.7522111535072327,0.9420982003211975,0.694507896900177,0.7504028081893921,1.1131280660629272,0.7803957462310791,0.8608543872833252,0.9170704483985901,1.1339040994644165,0.9405785799026489,1.0879037380218506,1.1979550123214722,0.9778704047203064,1.0817841291427612,1.1592837572097778,0.8043957948684692,1.030526041984558,1.1639384031295776,1.163051724433899,0.8027279376983643,0.6671178340911865,0.7630556225776672,1.2757271528244019,1.085403561592102,1.115422248840332,0.8484410643577576,0.8032268285751343,0.7174381017684937,0.7681887745857239,0.7192957401275635,1.2918354272842407,1.272720217704773,1.469459056854248,1.3928465843200684,1.3164136409759521,1.2973875999450684,1.3648369312286377,1.3953908681869507,1.3955373764038086,1.4579572677612305,1.4095526933670044,1.3679945468902588
frog,0.598260223865509,0.46344220638275146,0.45702993869781494,0.5207421183586121,0.3472762107849121,0.0,0.7170984148979187,0.8360216617584229,1.2725169658660889,0.8653926849365234,0.7381709218025208,1.0564851760864258,1.156424880027771,1.3429510593414307,1.196712851524353,1.3908300399780273,1.0838009119033813,1.1339517831802368,1.126468300819397,1.0906912088394165,1.0156620740890503,1.06355881690979,1.0226415395736694,0.9954974055290222,0.8278740644454956,0.9366580843925476,0.8495494723320007,0.8629645109176636,1.1410621404647827,1.3482129573822021,1.1357171535491943,1.213944435119629,1.2059688568115234,1.3212015628814697,1.3019386529922485,1.266258955001831,1.3347117900848389,1.2858142852783203,1.1737045049667358,1.2578792572021484,1.242870569229126,1.2482010126113892,1.3327808380126953,1.1675729751586914,0.9144598245620728,1.2111608982086182,1.0949504375457764,0.8234918117523193,1.067360758781433,0.7816540598869324,0.6993834972381592,0.7667191028594971,0.6990002393722534,0.9059072732925415,0.9019823670387268,0.7919543981552124,0.8721784353256226,0.8242992162704468,0.946263313293457,1.0058019161224365,1.055890679359436,0.9238593578338623,1.0277208089828491,1.1195619106292725,1.0414016246795654,1.0412404537200928,1.0106264352798462,0.9659770131111145,0.7940351366996765,0.8071614503860474,0.8751535415649414,0.9385911226272583,0.9098960757255554,0.8933430314064026,0.8705776333808899,0.8154550194740295,0.7097062468528748,0.7656108736991882,0.9282900094985962,0.9365054368972778,1.0792927742004395,0.9792977571487427,0.8060945272445679,1.0156147480010986,1.0387108325958252,1.0519284009933472,0.990655243396759,0.6900352239608765,0.8983294367790222,0.8509502410888672,0.9413747787475586,0.7066381573677063,0.5767857432365417,0.7152832746505737,0.767876386642456,0.6658378839492798,1.0093966722488403,0.7699127197265625,0.6925081610679626,0.8357488512992859,0.9825828075408936,0.8276109099388123,1.1098169088363647,1.1978754997253418,0.8937615156173706,0.9834461808204651,1.0559563636779785,0.7487600445747375,0.9690319299697876,1.1631371974945068,1.0601310729980469,0.6512348651885986,0.42591428756713867,0.533634603023529,0.9854792952537537,0.9458581209182739,1.1477245092391968,0.8377505540847778,0.8894479870796204,0.7986263632774353,0.8722884654998779,0.8596847057342529,1.127829670906067,1.2648444175720215,1.3075000047683716,1.2111635208129883,1.1902716159820557,1.28786039352417,1.2946182489395142,1.305507779121399,1.3110675811767578,1.3466192483901978,1.3503212928771973,1.3434333801269531
alligator,0.843792200088501,0.828576922416687,0.6233500242233276,1.1325769424438477,0.9962604641914368,0.7170984148979187,0.0,0.33222895860671997,0.5548843145370483,0.4481126666069031,0.495685338973999,0.7708488702774048,0.7727278470993042,0.5980666875839233,0.9246273040771484,0.6435546875,1.1583683490753174,1.377742052078247,1.3968641757965088,1.4836052656173706,1.476530909538269,1.219167709350586,1.2693407535552979,0.7362724542617798,0.9222967624664307,0.9034329056739807,1.205559492111206,1.3275856971740723,0.9947158098220825,0.6299351453781128,1.0288139581680298,0.7027373909950256,0.7379350662231445,0.8703425526618958,0.6983242034912109,0.6948772668838501,0.8521498441696167,0.9247757196426392,0.5398868322372437,0.45276570320129395,0.513968288898468,0.5869870781898499,0.6632511019706726,1.1325136423110962,0.9055007696151733,0.5042625665664673,0.5676515102386475,0.8452341556549072,0.7439621686935425,1.4611382484436035,1.2597289085388184,1.4211082458496094,1.2487918138504028,1.554694414138794,1.5584405660629272,1.5406534671783447,1.5810275077819824,1.4748098850250244,1.5931984186172485,1.6143440008163452,1.552689552307129,1.3511378765106201,1.3344279527664185,1.523590087890625,1.3890323638916016,1.0716304779052734,0.9856639504432678,1.416731357574463,0.76873379945755,1.4601726531982422,1.4434375762939453,1.3701274394989014,1.5477588176727295,1.5487065315246582,1.5986299514770508,0.9661068320274353,0.9965917468070984,1.5971686840057373,1.5738301277160645,1.6305851936340332,1.594032645225525,1.5223026275634766,1.4654079675674438,1.1044197082519531,1.01114022731781,1.0490142107009888,1.3347830772399902,1.5154656171798706,1.4901084899902344,1.3243433237075806,0.7423194050788879,1.3896392583847046,1.1431114673614502,1.0564371347427368,1.3668277263641357,1.0878052711486816,0.5809242129325867,1.0950636863708496,1.1627955436706543,0.7310199737548828,0.6119226813316345,0.959460437297821,0.773575484752655,0.7534040808677673,0.8778548836708069,0.943772554397583,0.8974428176879883,1.0901200771331787,0.7541215419769287,0.6834547519683838,0.8551376461982727,1.3071343898773193,1.1883347034454346,0.8218353986740112,0.4469608664512634,0.8929719924926758,1.1098453998565674,0.9746719598770142,1.029615879058838,1.0887742042541504,1.2097597122192383,1.3080230951309204,0.4322901964187622,0.8178621530532837,0.5490267276763916,0.5665403604507446,0.7005465030670166,0.7941251993179321,0.6140785813331604,0.6008619070053101,0.6373609304428101,0.5970840454101562,0.6932222247123718,0.8832364082336426
owl,0.8458105325698853,0.8677225708961487,0.6964988708496094,1.0950431823730469,0.9858044385910034,0.8360216617584229,0.33222895860671997,0.0,0.3764970898628235,0.5890988707542419,0.6585029363632202,0.7380918860435486,0.7958948612213135,0.7824093103408813,0.9756686687469482,0.8829452395439148,1.1433662176132202,1.2894022464752197,1.2576344013214111,1.3036792278289795,1.274962306022644,1.1096068620681763,1.0698938369750977,0.9689851403236389,0.943527340888977,0.9692051410675049,1.1518830060958862,1.2156435251235962,1.2125245332717896,0.9245327115058899,1.1577116250991821,1.0263701677322388,0.8873910307884216,1.0573328733444214,0.9307823777198792,0.7869217395782471,0.9937313795089722,1.0614824295043945,0.7341575026512146,0.57224440574646,0.7355563044548035,0.8075511455535889,0.7627289295196533,1.1557884216308594,0.973334550857544,0.6499906182289124,0.8393162488937378,0.9550415873527527,0.8245453834533691,1.2268266677856445,0.9965856671333313,1.2090067863464355,1.087245225906372,1.2463114261627197,1.284621000289917,1.2745052576065063,1.3553986549377441,1.2326465845108032,1.3680734634399414,1.3410282135009766,1.2559783458709717,1.092003583908081,1.1320312023162842,1.3354132175445557,1.3609187602996826,1.2998380661010742,1.1778779029846191,1.3668023347854614,0.983235776424408,1.3609261512756348,1.330254316329956,1.3740487098693848,1.4397387504577637,1.4290790557861328,1.4538047313690186,1.0249457359313965,1.007678747177124,1.39797043800354,1.4096076488494873,1.4099156856536865,1.5064175128936768,1.3804843425750732,1.359925627708435,1.0057668685913086,1.1066443920135498,1.1141541004180908,1.3041980266571045,1.2786211967468262,1.3223295211791992,1.2664878368377686,0.7676783800125122,1.3434970378875732,1.1761353015899658,1.0349498987197876,1.1672300100326538,0.8744299411773682,0.583801805973053,1.0515141487121582,1.036862850189209,0.5242196321487427,0.6664642691612244,0.9479472041130066,0.8230330944061279,0.9695987105369568,0.9271613955497742,1.1084004640579224,1.0920889377593994,1.2092334032058716,0.9139354228973389,0.7025256156921387,0.9922289252281189,1.251642107963562,1.1789577007293701,0.889518678188324,0.5893070101737976,0.9684022068977356,1.1383240222930908,0.9741779565811157,1.1482083797454834,1.0211994647979736,1.1708956956863403,1.2574464082717896,0.475497841835022,0.9050943851470947,0.6451475620269775,0.6269161105155945,0.8276981115341187,0.8525959253311157,0.7068039178848267,0.71759033203125,0.7058733701705933,0.7719829678535461,0.8829559683799744,1.0117195844650269
elephant,0.9125725030899048,1.1832470893859863,0.9613909125328064,1.257843017578125,1.2753660678863525,1.2725169658660889,0.5548843145370483,0.3764970898628235,0.0,0.7414511442184448,0.87510085105896,0.8095674514770508,0.8053744435310364,0.6471186280250549,1.022774577140808,0.7061781883239746,1.113419532775879,1.2208653688430786,1.2163392305374146,1.2822517156600952,1.2141895294189453,1.119896411895752,1.179742693901062,0.9161927700042725,0.954376757144928,0.90216463804245,1.1113901138305664,1.211487889289856,1.000083327293396,0.6432063579559326,1.0798354148864746,0.813529908657074,0.6091079711914062,0.7834043502807617,0.6657851934432983,0.5006385445594788,0.732292890548706,0.8708565831184387,0.6628862619400024,0.3437689542770386,0.5307974815368652,0.6525631546974182,0.44976019859313965,0.9774324297904968,0.8267868757247925,0.3619689345359802,0.7714877128601074,1.020363211631775,0.6618101596832275,1.3272814750671387,1.2696393728256226,1.3457682132720947,1.3332912921905518,1.3428375720977783,1.3170570135116577,1.3425753116607666,1.3939695358276367,1.3035385608673096,1.296033501625061,1.2683895826339722,1.1947201490402222,1.2160159349441528,1.1337875127792358,1.2242382764816284,1.2712175846099854,1.1773827075958252,1.1009327173233032,1.39272141456604,1.0119482278823853,1.4079712629318237,1.3398288488388062,1.2912542819976807,1.3677492141723633,1.3457846641540527,1.3660436868667603,1.1301913261413574,1.2068016529083252,1.4553709030151367,1.3574548959732056,1.3963563442230225,1.3466770648956299,1.224588394165039,1.4206995964050293,1.1083660125732422,1.1764569282531738,1.2104688882827759,1.3038921356201172,1.4183378219604492,1.3931870460510254,1.3926029205322266,0.8483896255493164,1.3959623575210571,1.292607307434082,1.2465475797653198,1.394566297531128,1.2356646060943604,0.8144309520721436,1.2854409217834473,1.2698090076446533,0.9705220460891724,0.8861913084983826,1.2232866287231445,0.8795968294143677,0.8591163754463196,1.1520086526870728,1.2055201530456543,1.0886117219924927,1.327566385269165,1.0042012929916382,0.6871852278709412,0.9776657819747925,1.444066047668457,1.4280884265899658,1.2665889263153076,0.8169879913330078,1.0834845304489136,1.0507392883300781,1.0953688621520996,1.2066737413406372,1.1199939250946045,1.2093517780303955,1.3095269203186035,0.4128319025039673,0.7747877240180969,0.5043452978134155,0.6167997717857361,0.7010679244995117,0.5980827808380127,0.4384845495223999,0.5108424425125122,0.5243618488311768,0.5049436688423157,0.5838590264320374,0.7563862800598145
cat,0.7047572135925293,0.569175660610199,0.44712650775909424,1.002254843711853,0.9431089162826538,0.8653926849365234,0.4481126666069031,0.5890988707542419,0.7414511442184448,0.0,0.050283610820770264,0.8896763324737549,0.8413747549057007,0.9227014780044556,1.075537085533142,0.8282727003097534,1.060524582862854,1.1634039878845215,1.253487229347229,1.2128143310546875,1.2628507614135742,1.1159825325012207,1.0641746520996094,0.7221294045448303,0.8836683630943298,0.9094959497451782,0.974353015422821,1.0763825178146362,0.8911210894584656,0.7861446142196655,1.0497767925262451,0.8724409937858582,0.8273072838783264,0.8665790557861328,0.8560718297958374,0.8151364326477051,0.87993985414505,0.945152997970581,0.7825866341590881,0.7482073903083801,0.7341333627700806,0.8497224450111389,0.8827223777770996,1.0626450777053833,0.9546827673912048,0.9081469774246216,0.8933649659156799,0.9729948043823242,0.9127804636955261,1.2003905773162842,1.073418140411377,1.1716285943984985,1.0995572805404663,1.2510638236999512,1.2361851930618286,1.216505765914917,1.2693390846252441,1.0812010765075684,1.192964792251587,1.2207279205322266,1.2284175157546997,1.0158885717391968,1.1234921216964722,1.2686760425567627,1.258291244506836,0.8846875429153442,0.9828693866729736,1.0910758972167969,1.0736970901489258,1.1957215070724487,1.1963757276535034,1.1846317052841187,1.264387845993042,1.2499159574508667,1.2929936647415161,0.9328845143318176,1.0021514892578125,1.2338812351226807,1.180601954460144,1.2229549884796143,1.169194221496582,1.1661546230316162,1.0894726514816284,1.0456773042678833,1.0194207429885864,0.9957377314567566,1.17063570022583,1.2340748310089111,1.15673828125,1.1760780811309814,1.018284797668457,1.2230517864227295,1.191571593284607,1.1380583047866821,1.1393165588378906,1.1073514223098755,0.9501051306724548,1.0086705684661865,1.1243155002593994,0.7953541278839111,0.9150620698928833,1.027886152267456,0.9257456660270691,0.7978750467300415,1.0423471927642822,1.0432944297790527,1.0382442474365234,1.1566071510314941,1.0811738967895508,0.9567989110946655,1.150895357131958,1.2761508226394653,1.1555280685424805,0.8346631526947021,0.8358538746833801,0.9573169946670532,1.0950424671173096,0.9549500942230225,0.9069514870643616,0.9697973132133484,1.0573019981384277,1.1247403621673584,0.7420564293861389,0.9614311456680298,0.8887775540351868,0.9820622205734253,0.9725568890571594,0.91726154088974,0.8698012232780457,0.846132218837738,0.8791553378105164,0.846660852432251,0.842657208442688,0.9569448232650757
