,pony,horse,pig,rooster,bird,fish,butterfly,frog,alligator,owl,elephant,bear,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,eye,mouth,stroller,motorcycle,truck,car,lamp,chair,bench,drawer,ladder,window,door,closet,shower,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,grass,tree,snow,clock,ball,balloon,pumpkin,egg,orange,apple,strawberry,hat,slipper,watch,nail,raisin,glasses,necklace,carrot,vacuum,broom,stick,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,jar,bucket,tape,bowl,plate,corn,pickle,banana,melon,bread,cookie,cracker,sandwich,pizza,hamburger,muffin,meat,soup,glass,coffee,dish,tray,box,book,paper,rock,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,coat,jacket,sweater,shirt,jeans,pants,shorts
pony,0.0,0.11316239833831787,0.32188642024993896,0.21419686079025269,0.7664079666137695,0.9250271320343018,0.8474854230880737,0.8061236143112183,0.6310229897499084,0.7472734451293945,0.7021838426589966,1.0505203008651733,0.7625037431716919,0.2722611427307129,0.9873738884925842,0.9251499772071838,1.0884934663772583,1.091813564300537,1.0790663957595825,0.9775471091270447,1.0150656700134277,1.1783840656280518,1.1574751138687134,1.2161964178085327,1.1003094911575317,1.0812758207321167,1.161694884300232,1.105704665184021,0.6045196652412415,0.6707496047019958,0.7573485374450684,0.8060472011566162,1.101957082748413,0.9111819863319397,0.9635544419288635,1.1164568662643433,0.9655946493148804,0.9959827065467834,0.9615930318832397,0.9150222539901733,1.0134388208389282,0.840079665184021,0.931390643119812,0.903965175151825,0.9155995845794678,0.8699833154678345,0.9957790970802307,1.1001914739608765,1.0962458848953247,0.8942493796348572,0.9656853079795837,0.9811078906059265,1.034705400466919,0.9150816202163696,0.9320057034492493,0.9166468381881714,1.0544188022613525,1.0003175735473633,0.9680188894271851,0.9509670734405518,1.1308467388153076,1.1240259408950806,1.0815513134002686,1.0895771980285645,1.010451078414917,1.1766424179077148,1.1798330545425415,1.1668200492858887,1.0577255487442017,1.1773598194122314,1.1738687753677368,1.2296817302703857,0.8636601567268372,1.031363606452942,0.9953452348709106,0.9700201153755188,1.0462491512298584,1.1054495573043823,1.176767349243164,1.173991322517395,1.2169119119644165,1.1949350833892822,1.1984021663665771,0.7959977984428406,0.7809394598007202,1.1463563442230225,1.075026273727417,1.078154444694519,1.1016846895217896,1.1788570880889893,1.0120078325271606,1.0332159996032715,0.9744968414306641,0.9782253503799438,0.9819997549057007,1.1351388692855835,1.0996384620666504,1.1760525703430176,1.1648228168487549,1.1697616577148438,1.0241620540618896,1.0760525465011597,1.1047385931015015,1.0504746437072754,1.0270240306854248,0.9485042691230774,1.0598193407058716,1.0409637689590454,1.0441265106201172,0.723483681678772,1.042388677597046,0.926615297794342,1.1114767789840698,1.096578598022461,1.048467993736267,1.0266002416610718,1.0169694423675537,1.099074125289917,1.0195128917694092,1.099553108215332,1.1480598449707031,1.086115837097168,0.848550021648407,0.6396499276161194,0.8839444518089294,0.9048839807510376,1.084107518196106,0.8509167432785034,0.8181242346763611,1.1021226644515991,1.0209904909133911,1.0507829189300537,0.9563919901847839,0.8234300017356873,0.8954408764839172,0.9923028945922852,0.9668604135513306,0.7404042482376099,0.9607489109039307,0.903175950050354,0.9423665404319763,0.9303010106086731,0.8910835981369019,1.013943076133728
horse,0.11316239833831787,0.0,0.2954409122467041,0.2230665683746338,0.8496741056442261,0.9131389260292053,0.8822397589683533,0.839183509349823,0.64703369140625,0.7378156781196594,0.6134702563285828,0.9636291861534119,0.7334796786308289,0.3845484256744385,0.8911382555961609,0.8321748375892639,0.9783567190170288,1.0134080648422241,1.0312070846557617,0.9878993630409241,1.0367721319198608,1.125211238861084,1.141892433166504,1.1816725730895996,1.052595853805542,1.0082509517669678,1.1069903373718262,1.0497642755508423,0.646139919757843,0.6939345002174377,0.8524820804595947,0.8662289381027222,1.1145200729370117,1.025371789932251,0.9757874011993408,1.1841838359832764,1.0832750797271729,1.032028079032898,1.036467432975769,0.9077328443527222,0.9509673118591309,0.9534726142883301,1.0231486558914185,0.9315325617790222,0.876024603843689,0.8616647124290466,0.9534280300140381,1.0197311639785767,1.1776611804962158,0.7901976108551025,0.8721188306808472,0.9294422268867493,1.0508882999420166,0.8548700213432312,0.9402731657028198,0.8418357372283936,1.1107655763626099,1.0244560241699219,1.0096633434295654,0.9534397125244141,1.1210572719573975,1.1164506673812866,1.0724066495895386,1.0963789224624634,1.0512176752090454,1.174911379814148,1.1405389308929443,1.1260302066802979,1.0749320983886719,1.1475105285644531,1.1412023305892944,1.1816669702529907,1.002516508102417,1.1435518264770508,0.952760636806488,1.064019799232483,1.0983405113220215,1.1602667570114136,1.2086706161499023,1.2027541399002075,1.228003740310669,1.2093387842178345,1.2069597244262695,0.8769474029541016,0.8675035834312439,1.1575019359588623,1.1306217908859253,1.162924885749817,1.214455246925354,1.2005928754806519,1.097238540649414,1.1809582710266113,1.0771706104278564,1.0612852573394775,1.1240636110305786,1.1894760131835938,1.178375005722046,1.2409089803695679,1.2345459461212158,1.1280759572982788,1.0342903137207031,1.0620050430297852,1.109237790107727,1.074599027633667,1.0384670495986938,0.8795124292373657,1.063413381576538,1.0792979001998901,1.050282597541809,0.754275381565094,1.0288889408111572,0.9025036692619324,1.145216941833496,1.1370973587036133,1.1052014827728271,1.1267988681793213,1.1184298992156982,1.122818112373352,0.9703648090362549,1.0583463907241821,1.112891674041748,1.087168574333191,0.9371405243873596,0.7524739503860474,0.8273907899856567,0.9144490361213684,1.1180800199508667,0.9251958131790161,0.8919764161109924,1.1535011529922485,1.1211884021759033,1.1283559799194336,0.8767452239990234,0.838361918926239,0.8205844759941101,0.9365943670272827,0.9229903817176819,0.6922972202301025,0.8230791091918945,0.7910623550415039,0.8315321803092957,0.8454810380935669,0.8583481907844543,0.9690214991569519
pig,0.32188642024993896,0.2954409122467041,0.0,0.18882763385772705,0.9078419208526611,0.8690135478973389,0.9673393964767456,0.8298721313476562,0.6628217101097107,0.8784882426261902,0.8130496740341187,1.115667462348938,0.8250807523727417,0.48918259143829346,0.9557462930679321,0.8966668248176575,0.9922252893447876,0.8680458664894104,1.0065689086914062,0.8850335478782654,0.9672197699546814,0.9991737604141235,1.0607631206512451,1.11272132396698,0.9470871686935425,0.9016560316085815,1.0767265558242798,1.0068928003311157,0.6636044383049011,0.691321849822998,0.9277563095092773,0.9366182088851929,1.1417720317840576,1.0026307106018066,0.8532924652099609,1.0237191915512085,1.0707712173461914,1.0834578275680542,1.0725358724594116,0.942636251449585,1.059106469154358,1.0541229248046875,1.0446969270706177,0.9330787658691406,0.9274415969848633,0.8740006685256958,0.9995419979095459,1.0540724992752075,1.1840705871582031,0.9534099102020264,0.9730876088142395,0.9162082672119141,1.079296350479126,0.8876196146011353,1.0572500228881836,0.9466630816459656,1.1323027610778809,0.9861806631088257,0.9434096813201904,0.9341845512390137,1.0478215217590332,1.1204441785812378,1.1019378900527954,1.0525360107421875,1.1478815078735352,1.1699081659317017,1.234380841255188,1.1362065076828003,1.1628949642181396,1.1819792985916138,1.1031980514526367,1.0320830345153809,1.1225008964538574,1.0838937759399414,0.872644305229187,1.1224207878112793,1.0873382091522217,1.1347534656524658,1.2038583755493164,1.1716841459274292,1.2360658645629883,1.2380841970443726,1.2272483110427856,0.9820878505706787,0.9490149021148682,1.2525523900985718,1.2840800285339355,1.2635571956634521,1.2360113859176636,1.2226330041885376,1.107007622718811,1.1460400819778442,1.1070771217346191,1.0494483709335327,1.1752307415008545,1.1714543104171753,1.154711127281189,1.1309624910354614,1.1554081439971924,1.0300439596176147,1.022839903831482,0.9610652327537537,1.0048913955688477,0.9647539854049683,0.8688645362854004,0.9053272008895874,0.946749210357666,1.1192162036895752,0.9005551934242249,0.6179656982421875,0.8212574124336243,0.9320582151412964,1.1190954446792603,1.0314146280288696,1.0326759815216064,0.9857880473136902,1.1249661445617676,1.0257508754730225,1.0620237588882446,1.0594921112060547,0.9996384978294373,0.9809340238571167,0.9455701112747192,0.7390428185462952,0.6566247940063477,0.8296202421188354,0.9563751220703125,0.9103747010231018,0.913288414478302,0.9463528990745544,1.0012779235839844,1.0129400491714478,0.8617980480194092,0.8792684078216553,0.8624303936958313,0.9257016181945801,0.8952497243881226,0.7826129794120789,0.9942857027053833,0.9372634291648865,0.9395408630371094,0.8707349896430969,0.8886911869049072,0.9117985367774963
rooster,0.21419686079025269,0.2230665683746338,0.18882763385772705,0.0,0.6829383969306946,0.7365314364433289,0.7317643761634827,0.6575334668159485,0.6022707223892212,0.7925029993057251,0.9400166869163513,1.1770507097244263,0.8591778874397278,0.5012244582176208,1.0665382146835327,0.9794963002204895,1.1511585712432861,0.9789006114006042,1.1102851629257202,0.8690073490142822,0.8499826192855835,0.9896426796913147,0.987083911895752,1.0414204597473145,0.9875752329826355,0.9384344816207886,1.0669242143630981,1.0069761276245117,0.6518198847770691,0.6794800758361816,0.8384485244750977,0.7858160734176636,1.0029760599136353,0.9808977842330933,1.0108857154846191,0.9922313690185547,1.0395474433898926,1.0597670078277588,0.9390459656715393,1.0048928260803223,1.1280158758163452,0.9500243663787842,1.0307871103286743,1.011344075202942,1.0705523490905762,0.9696962833404541,1.118863582611084,1.198735237121582,1.077786922454834,0.9773536920547485,1.1160240173339844,1.0616003274917603,0.9392049312591553,1.0094386339187622,1.061980128288269,1.0356773138046265,0.9957000017166138,0.9085649847984314,0.8752066493034363,0.8562600016593933,0.9360688328742981,1.0222080945968628,0.9705774188041687,0.9569581151008606,0.9406728744506836,1.0418442487716675,1.1353788375854492,1.0412465333938599,0.9737244844436646,1.0660686492919922,0.9763073921203613,1.0309510231018066,0.8935545682907104,0.9967089295387268,0.9068757891654968,0.9006819725036621,0.9132784008979797,0.9667075872421265,1.0431807041168213,1.0546865463256836,1.1138720512390137,1.1057257652282715,1.0990732908248901,0.7810502052307129,0.6630598902702332,1.0823262929916382,1.0946077108383179,1.0512840747833252,1.0623528957366943,1.090436577796936,0.9470363259315491,0.9966916441917419,1.0289663076400757,0.9577727317810059,0.9980774521827698,1.0399012565612793,0.9932070374488831,1.0516318082809448,1.1001442670822144,0.9702014923095703,0.893494725227356,0.8942620754241943,0.9530302286148071,0.9324907660484314,0.8885592818260193,0.9772219657897949,0.9939446449279785,1.0451035499572754,0.8623403310775757,0.6665967702865601,0.8737600445747375,0.9448102712631226,1.0262967348098755,1.0327004194259644,1.056769847869873,0.9979436993598938,1.0049537420272827,1.0630121231079102,1.157210111618042,1.1227622032165527,1.0022495985031128,0.8388788104057312,0.7776191830635071,0.6461017727851868,0.8522626161575317,0.777542233467102,0.9995588064193726,0.8033303022384644,0.8098121881484985,0.8820675611495972,0.8950263261795044,0.9157925248146057,1.0465307235717773,0.9392470717430115,1.0132049322128296,0.9914258122444153,0.9961645603179932,0.8396618962287903,1.1273183822631836,1.0523648262023926,1.0687180757522583,1.0570012331008911,1.0220606327056885,1.0482592582702637
bird,0.7664079666137695,0.8496741056442261,0.9078419208526611,0.6829383969306946,0.0,0.35101866722106934,0.1626209020614624,0.3101719617843628,0.5216897130012512,0.8449190258979797,1.277867317199707,1.0375072956085205,0.940306544303894,0.965807318687439,1.2525323629379272,1.2830561399459839,1.4540683031082153,1.2855948209762573,1.2208224534988403,0.9047709107398987,0.7731602191925049,0.9592422246932983,0.8143825531005859,0.7147341966629028,1.03380286693573,1.101396083831787,0.9202216267585754,1.017160415649414,1.121264934539795,0.9127885103225708,0.8351286053657532,0.6755229234695435,0.8761863112449646,1.0994961261749268,1.3425376415252686,0.9676153063774109,1.0785454511642456,1.1353638172149658,0.9941334128379822,1.26737642288208,1.340196132659912,1.1939826011657715,1.1875592470169067,1.3645985126495361,1.4225775003433228,1.3551932573318481,1.4532899856567383,1.4771147966384888,0.7852833271026611,1.0663425922393799,1.4437811374664307,1.3008630275726318,0.7350913286209106,1.1524767875671387,1.1648178100585938,1.1976999044418335,0.8451426029205322,0.7207001447677612,0.7275315523147583,0.7179251313209534,0.6612821221351624,0.6378229856491089,0.5735955834388733,0.6169281005859375,0.4848642349243164,0.5710863471031189,0.7297689318656921,0.7002082467079163,0.5368618369102478,0.6542197465896606,0.6914111375808716,0.770986795425415,0.6101287007331848,0.8447248339653015,0.8387881517410278,0.40787196159362793,0.4064295291900635,0.5112094283103943,0.5594899654388428,0.5266911387443542,0.5595715045928955,0.5389561057090759,0.5010141134262085,0.7810365557670593,0.6320536136627197,0.5634951591491699,0.5996384024620056,0.5796856880187988,0.5874054431915283,0.5552494525909424,0.6144595146179199,0.8195674419403076,1.0762542486190796,0.9949832558631897,0.8301681280136108,0.6508422493934631,0.6563423275947571,0.7234227061271667,0.8148146867752075,0.5526514649391174,0.481500506401062,0.6557248830795288,0.6497844457626343,0.8048828840255737,0.8461065888404846,1.3373100757598877,1.0011353492736816,0.7811170220375061,0.7911550402641296,1.110827922821045,1.0549246072769165,1.1672863960266113,0.8499162793159485,1.109768271446228,1.1455678939819336,1.188308835029602,0.9351174831390381,1.1728445291519165,1.0934315919876099,1.0530016422271729,0.8770071864128113,0.6123508810997009,0.5948672890663147,0.8974266648292542,1.315659523010254,0.755342960357666,0.849135160446167,0.7628726959228516,0.9625698924064636,0.702979326248169,0.6672631502151489,0.7359002828598022,1.4203603267669678,1.222362756729126,1.4105113744735718,1.2889950275421143,1.2787750959396362,1.1586673259735107,1.2990485429763794,1.4114387035369873,1.381970763206482,1.2738897800445557,1.1811684370040894,1.1237038373947144
fish,0.9250271320343018,0.9131389260292053,0.8690135478973389,0.7365314364433289,0.35101866722106934,0.0,0.35274988412857056,0.4697873592376709,0.5501511096954346,0.9116302728652954,1.1837525367736816,0.9092057347297668,0.8281866908073425,1.0514882802963257,1.2130705118179321,1.2183213233947754,1.3448834419250488,1.16483736038208,1.1204793453216553,0.9682021141052246,0.8198243379592896,0.8431166410446167,0.7482477426528931,0.49823206663131714,0.9865814447402954,0.9345420598983765,0.8387863636016846,0.9357291460037231,1.2779209613800049,1.0330418348312378,0.900297224521637,0.6991925835609436,0.8165973424911499,1.2707160711288452,1.2649472951889038,1.005588412284851,1.2705109119415283,1.1146395206451416,1.0960466861724854,1.3434240818023682,1.3647732734680176,1.2788851261138916,1.261521339416504,1.4300920963287354,1.352959394454956,1.323299527168274,1.3956831693649292,1.3893874883651733,0.7331504821777344,1.067611575126648,1.4155170917510986,1.3108181953430176,0.7783181667327881,1.015060544013977,1.1264089345932007,1.0354208946228027,0.8366804122924805,0.7045854926109314,0.7210021018981934,0.7394793629646301,0.5745004415512085,0.5300304889678955,0.5053785443305969,0.5342808961868286,0.5816969275474548,0.48611438274383545,0.5845439434051514,0.5193670988082886,0.563106894493103,0.5584839582443237,0.6060977578163147,0.5663131475448608,0.9440479874610901,1.0489803552627563,0.7686989307403564,0.6002625226974487,0.6338239908218384,0.5781077146530151,0.5579007267951965,0.5557403564453125,0.4981629252433777,0.4742503762245178,0.4299783706665039,0.8498796224594116,0.7061266899108887,0.44623374938964844,0.6043494343757629,0.6152406334877014,0.7061877846717834,0.4554544687271118,0.74302738904953,0.967016875743866,1.181886911392212,1.1169830560684204,1.0323078632354736,0.7351458072662354,0.6495826840400696,0.6278601288795471,0.7512094974517822,0.4097849130630493,0.5067326426506042,0.5910404920578003,0.47411197423934937,0.6763712763786316,0.7024791836738586,1.136276125907898,0.7481927275657654,0.829297661781311,0.606500506401062,0.9589556455612183,0.778079092502594,1.1732711791992188,0.7421729564666748,1.054185390472412,1.107217788696289,1.244692325592041,0.9574262499809265,1.022512435913086,0.8862910270690918,1.0153467655181885,0.7857129573822021,0.5738774538040161,0.8554418683052063,1.1323763132095337,1.1829338073730469,0.7749496102333069,0.947030246257782,0.9484010338783264,1.2078626155853271,0.5563442707061768,0.6481873989105225,0.6845903992652893,1.2677116394042969,1.3103148937225342,1.3738360404968262,1.223595380783081,1.2378787994384766,1.2174217700958252,1.3610966205596924,1.399559497833252,1.3731424808502197,1.2856378555297852,1.2560381889343262,1.1501706838607788
butterfly,0.8474854230880737,0.8822397589683533,0.9673393964767456,0.7317643761634827,0.1626209020614624,0.35274988412857056,0.0,0.24117493629455566,0.5120999813079834,0.9276199340820312,1.3058662414550781,1.046744465827942,1.0054271221160889,1.0548356771469116,1.2406225204467773,1.300508975982666,1.4512529373168945,1.2860407829284668,1.2029722929000854,0.9403133988380432,0.8205653429031372,0.9410626888275146,0.7898396253585815,0.671068549156189,1.0300450325012207,1.095508098602295,0.8697900176048279,0.9892746210098267,1.195163369178772,0.9960821270942688,0.8818501234054565,0.7115377187728882,0.9050741791725159,1.1397734880447388,1.3752977848052979,0.8929728269577026,1.1055256128311157,1.1634221076965332,0.9876155257225037,1.301971435546875,1.3485147953033447,1.1691350936889648,1.1662437915802002,1.4053359031677246,1.4332973957061768,1.3977181911468506,1.4299860000610352,1.4867596626281738,0.7511074542999268,1.1110965013504028,1.4525798559188843,1.3418768644332886,0.7037909030914307,1.149640679359436,1.1476025581359863,1.1878774166107178,0.7736706733703613,0.7319971323013306,0.7694952487945557,0.7587548494338989,0.6678353548049927,0.6244112253189087,0.5589068531990051,0.5696939826011658,0.47831034660339355,0.513549268245697,0.6466752886772156,0.6380536556243896,0.4878646731376648,0.5893958806991577,0.6647668480873108,0.7462403774261475,0.6875685453414917,0.9315212368965149,0.8682231903076172,0.4420132637023926,0.38079309463500977,0.5069074034690857,0.510540246963501,0.4758493900299072,0.5006541609764099,0.47041356563568115,0.43389344215393066,0.7993583083152771,0.6205424070358276,0.5049492120742798,0.5740464925765991,0.5686476230621338,0.6000329256057739,0.4875839948654175,0.5238223075866699,0.8461564183235168,1.1122987270355225,1.0111916065216064,0.8856310844421387,0.6304320096969604,0.649093747138977,0.6974614858627319,0.8234224319458008,0.5249088406562805,0.5062597393989563,0.7077861428260803,0.6519907116889954,0.7827388048171997,0.891403317451477,1.3494259119033813,0.9975553154945374,0.8360487222671509,0.8198385238647461,1.1562798023223877,1.0359344482421875,1.238080382347107,0.7901606559753418,1.1378260850906372,1.1208549737930298,1.153629183769226,0.8741579055786133,1.1076303720474243,1.0771185159683228,1.0573986768722534,0.8804464340209961,0.6019784212112427,0.606116533279419,0.9891998767852783,1.4112108945846558,0.8320560455322266,0.9267477989196777,0.8398298621177673,1.0376965999603271,0.7435859441757202,0.7375863790512085,0.7826745510101318,1.464233160018921,1.3105595111846924,1.4421300888061523,1.345243215560913,1.3297580480575562,1.2338420152664185,1.3108351230621338,1.4115185737609863,1.3918037414550781,1.31276273727417,1.2384244203567505,1.1650919914245605
frog,0.8061236143112183,0.839183509349823,0.8298721313476562,0.6575334668159485,0.3101719617843628,0.4697873592376709,0.24117493629455566,0.0,0.37770891189575195,0.7787415981292725,1.3244707584381104,1.1809873580932617,1.115964412689209,0.9114581942558289,1.1067050695419312,1.243159532546997,1.4477787017822266,1.2108522653579712,1.2541147470474243,1.0442793369293213,0.9810287952423096,1.051987886428833,0.9679386615753174,0.9231283068656921,1.1028404235839844,1.1545264720916748,1.0301824808120728,1.0531790256500244,0.99029141664505,0.7612069249153137,0.9254378080368042,0.7217978239059448,1.061515212059021,1.2833471298217773,1.382732629776001,0.9951724410057068,1.1900743246078491,1.2199543714523315,1.107395887374878,1.3649917840957642,1.4080030918121338,1.1393787860870361,1.2469011545181274,1.3322267532348633,1.3698146343231201,1.405036211013794,1.2681866884231567,1.4380981922149658,0.9993758201599121,1.0239778757095337,1.3454819917678833,1.20878267288208,0.7813464403152466,1.1532131433486938,1.0690363645553589,1.143431544303894,0.8462015390396118,0.7458065748214722,0.7775065302848816,0.8327558040618896,0.7541261315345764,0.8109816312789917,0.7373414039611816,0.7538565397262573,0.6994024515151978,0.7692151665687561,0.9375513792037964,0.9007830023765564,0.7398160696029663,0.8324206471443176,0.8300912380218506,0.9221359491348267,0.9509448409080505,1.0370674133300781,0.9304373264312744,0.658562421798706,0.4144103527069092,0.6682256460189819,0.7086581587791443,0.6976448893547058,0.7535772323608398,0.7384707927703857,0.6931304931640625,0.7916646003723145,0.5770193338394165,0.7432107925415039,0.855681300163269,0.8373651504516602,0.9307332038879395,0.8177164793014526,0.7606731653213501,0.9389581680297852,1.084633708000183,0.9538475275039673,0.9631512761116028,0.6841679215431213,0.8237247467041016,0.7260581851005554,0.7607693672180176,0.498432993888855,0.4534287452697754,0.624191164970398,0.7446545362472534,0.6941853761672974,0.828697919845581,1.1542474031448364,0.8039153814315796,0.7415398955345154,0.8102160096168518,0.9647389054298401,0.9488268494606018,1.084513545036316,0.8918759226799011,0.9790698885917664,0.9008238911628723,1.0404882431030273,0.797305703163147,1.0633047819137573,1.145390272140503,1.0573997497558594,0.9029812216758728,0.5830836296081543,0.35268521308898926,0.6276911497116089,1.1290463209152222,0.855174720287323,0.8943847417831421,0.8281121253967285,0.9562972784042358,0.9226996898651123,0.8001800179481506,0.8074531555175781,1.358518123626709,1.2440831661224365,1.3284074068069458,1.196663737297058,1.3228495121002197,1.2549686431884766,1.315251111984253,1.3874914646148682,1.396399736404419,1.3687763214111328,1.3311388492584229,1.2790732383728027
alligator,0.6310229897499084,0.64703369140625,0.6628217101097107,0.6022707223892212,0.5216897130012512,0.5501511096954346,0.5120999813079834,0.37770891189575195,0.0,0.6876801252365112,0.7620681524276733,0.9785887002944946,0.7624141573905945,0.5224597454071045,0.9703567028045654,0.9600922465324402,0.9888660907745361,1.1037330627441406,1.094862937927246,1.0553210973739624,1.2049696445465088,1.2572834491729736,1.2676663398742676,1.138356328010559,1.1879456043243408,1.2277803421020508,1.2360148429870605,1.2666682004928589,0.7981537580490112,0.7752333283424377,0.9406893253326416,0.9186588525772095,1.124354600906372,1.054208755493164,0.8875241279602051,1.0227264165878296,1.0743732452392578,0.9993144273757935,1.0724703073501587,0.9863637685775757,1.0088250637054443,0.9785466194152832,1.0877110958099365,0.9402956366539001,0.8242156505584717,0.9143113493919373,0.8894829154014587,0.9973673820495605,1.120725154876709,0.8297569751739502,0.9004089832305908,0.9051234722137451,0.9713150858879089,0.8613489866256714,0.8321688175201416,0.7320162057876587,1.1286609172821045,1.141547679901123,1.1051571369171143,1.154495358467102,1.2068243026733398,1.2103798389434814,1.1901029348373413,1.1497882604599,1.1212563514709473,1.154592752456665,1.2623424530029297,1.2289314270019531,1.1003808975219727,1.2159807682037354,1.1489818096160889,1.1386682987213135,1.1102502346038818,1.098163366317749,0.7869458198547363,0.9715250134468079,0.8737662434577942,1.0139355659484863,1.0246920585632324,1.0019339323043823,1.1124579906463623,1.0922056436538696,1.0919089317321777,0.781893789768219,0.8177444338798523,1.1316719055175781,1.1934242248535156,1.2084251642227173,1.1810367107391357,1.08492112159729,1.024038314819336,1.0865116119384766,1.116287350654602,1.080228328704834,1.2077839374542236,1.2070162296295166,1.1800693273544312,1.0246554613113403,1.034958004951477,0.8718881011009216,0.8270349502563477,0.9816029667854309,0.9319185018539429,0.8734544515609741,0.7831297516822815,0.776196300983429,0.7175391912460327,0.9600016474723816,0.8999108672142029,0.6761648654937744,0.8732796311378479,0.8746844530105591,1.1256496906280518,1.0859116315841675,0.8976328372955322,0.9705150723457336,1.0024398565292358,0.9319281578063965,0.8985552191734314,0.9361087083816528,1.00235915184021,1.0548988580703735,0.9051743149757385,0.7847203612327576,0.7567117214202881,0.828029990196228,1.0559031963348389,0.906210720539093,0.9749159216880798,0.9466599225997925,0.8303391337394714,0.8529672026634216,0.7829269170761108,0.9117319583892822,0.8641811609268188,0.8900972604751587,0.9673779606819153,0.8692935705184937,0.9030869603157043,0.9119357466697693,0.9391263127326965,0.8793894052505493,0.8775051832199097,1.0069053173065186
owl,0.7472734451293945,0.7378156781196594,0.8784882426261902,0.7925029993057251,0.8449190258979797,0.9116302728652954,0.9276199340820312,0.7787415981292725,0.6876801252365112,0.0,0.6944853663444519,0.8066547513008118,0.780987024307251,0.7056019306182861,0.936764121055603,0.8482673168182373,0.9962103962898254,1.079880952835083,1.1081352233886719,1.1154594421386719,1.1445294618606567,1.2430245876312256,1.2145568132400513,1.2059972286224365,1.1320831775665283,1.16616690158844,1.1522762775421143,1.2035243511199951,0.8561581373214722,0.786884069442749,0.9197324514389038,0.8863003253936768,1.06177818775177,1.2101408243179321,1.150697946548462,1.2826604843139648,1.1205451488494873,0.9809593558311462,1.034740924835205,1.0161728858947754,0.9747044444084167,0.9402960538864136,1.117417812347412,1.0038713216781616,0.9311546683311462,1.0497429370880127,0.9660723209381104,1.0579148530960083,1.2721731662750244,0.8559613823890686,0.9801576137542725,1.0230169296264648,0.9229606986045837,0.8180100917816162,0.7801893949508667,0.7128791809082031,0.9014805555343628,0.9779184460639954,0.9999978542327881,1.0096845626831055,1.1366342306137085,1.1166704893112183,1.1080570220947266,1.1503992080688477,1.0351319313049316,1.1946179866790771,1.167559266090393,1.1685831546783447,1.0148128271102905,1.1656540632247925,1.0835421085357666,1.2390916347503662,1.1493350267410278,1.2377262115478516,1.1005653142929077,1.079335331916809,1.091140866279602,1.1568591594696045,1.1403684616088867,1.225703239440918,1.2391527891159058,1.2243258953094482,1.2358969449996948,0.8616756200790405,0.7850377559661865,1.1411553621292114,1.1238679885864258,1.1519521474838257,1.2377986907958984,1.184746503829956,1.1714744567871094,0.989674985408783,1.090606927871704,0.9875084161758423,1.0993214845657349,1.1304926872253418,1.2230639457702637,1.1772165298461914,1.0241669416427612,1.1082504987716675,0.936587929725647,1.0900787115097046,1.037894368171692,0.9753201007843018,0.8812301754951477,0.7981081604957581,0.8587996959686279,0.8833855390548706,0.9614807963371277,0.8557048439979553,1.0022008419036865,0.801661491394043,1.15177321434021,1.0456734895706177,1.0716718435287476,1.1555370092391968,1.0841643810272217,1.1283721923828125,0.7435014843940735,0.7924329042434692,1.2081272602081299,1.122291088104248,0.90272057056427,0.7116363048553467,0.7727421522140503,0.9793691635131836,1.1580042839050293,0.9467498660087585,0.9540613889694214,1.2117594480514526,1.0367252826690674,1.0636392831802368,0.828043520450592,0.7454376220703125,0.8066450357437134,0.8141282796859741,0.7884973287582397,0.748581051826477,0.8375686407089233,0.8742380142211914,0.8671706318855286,0.9483982920646667,0.9905920028686523,1.033483862876892
