,rooster,bird,fish,frog,alligator,owl,cat,dog,face,hair,arm,hand,leg,foot,finger,toe,tooth,ear,nose,stroller,motorcycle,car,lamp,chair,bench,drawer,ladder,window,door,closet,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,sprinkler,clock,ball,balloon,pumpkin,egg,orange,apple,hat,slipper,watch,nail,glasses,necklace,carrot,vacuum,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,bottle,cup,can,belt,radio,basket,bucket,tape,bowl,plate,pickle,banana,melon,bread,cracker,pizza,hamburger,muffin,glass,tray,box,book,paper,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,jacket,sweater,shirt,jeans,pants,shorts
rooster,0.0,0.45298445224761963,0.5894515514373779,0.5745217800140381,0.876911461353302,0.7519993782043457,0.8449358940124512,0.554198145866394,1.0120660066604614,0.9345878958702087,1.3063006401062012,1.0471349954605103,0.8789817094802856,0.8881332874298096,0.8861197233200073,0.8186149597167969,0.7371079921722412,0.7747645378112793,0.8340379595756531,0.6765015125274658,0.8489475250244141,0.8669277429580688,0.9016032814979553,0.9857698678970337,1.3192310333251953,1.186152458190918,1.004897117614746,1.1173408031463623,1.115393877029419,1.1981362104415894,1.145503282546997,1.2900124788284302,1.2032877206802368,1.3429590463638306,1.1402007341384888,1.4111716747283936,1.4351047277450562,1.3925933837890625,1.3038222789764404,1.3898181915283203,1.0341506004333496,0.9286814332008362,0.9553977251052856,0.8803529739379883,0.6933780908584595,0.904731035232544,0.8903003931045532,0.806694507598877,0.6588738560676575,0.7110334634780884,0.7465356588363647,0.8457169532775879,0.7443821430206299,0.7583436965942383,0.7710805535316467,0.9259849190711975,0.7860613465309143,0.8428457379341125,0.7850632667541504,0.7752593755722046,0.9153887629508972,0.8781299591064453,0.8446345329284668,0.8449036478996277,0.7454282641410828,0.5424692034721375,0.8121970891952515,0.8991571664810181,0.788192868232727,0.9205238223075867,0.7642378211021423,0.8878611922264099,0.8415058851242065,0.9358119368553162,1.0927990674972534,1.0386111736297607,0.8536630868911743,0.8234335780143738,1.1158945560455322,0.7166048884391785,0.9279183149337769,0.7906582355499268,1.034292221069336,0.6580050587654114,1.0921502113342285,1.3335182666778564,1.24428129196167,1.068818211555481,1.2692044973373413,1.1510695219039917,1.0641472339630127,0.8822944164276123,0.8320907354354858,0.663476288318634,1.0890886783599854,0.8117703795433044,1.036833643913269,0.8050528764724731,0.9618398547172546,0.703491747379303,1.0182253122329712,1.0236835479736328,1.2546417713165283,1.0421282052993774,1.2239474058151245,1.2014046907424927,1.1341490745544434,1.0772467851638794,1.1175055503845215,1.1000218391418457,1.1380044221878052,1.0736980438232422,1.104038953781128
bird,0.45298445224761963,0.0,0.4724482297897339,0.3615299463272095,0.510292649269104,0.4820089340209961,0.8242589831352234,0.42511504888534546,0.9599554538726807,1.020339012145996,1.1467676162719727,1.084183931350708,1.1423496007919312,1.0225164890289307,1.110940933227539,1.0646709203720093,0.981136679649353,0.9427685141563416,1.057628870010376,0.8015322089195251,0.8139323592185974,0.9189586043357849,1.1027696132659912,1.1348602771759033,1.1968390941619873,1.1884151697158813,1.0666782855987549,1.1724779605865479,1.199812412261963,1.1286261081695557,1.1726868152618408,1.2211207151412964,1.128886103630066,1.1021546125411987,1.1240830421447754,1.1007574796676636,1.1129635572433472,1.2155218124389648,1.0864228010177612,1.0925642251968384,0.8100157380104065,0.9465962648391724,0.9004539251327515,0.9655782580375671,0.8530479073524475,0.9331601858139038,0.9623072147369385,0.9288564920425415,0.9903064370155334,0.955488920211792,1.0856561660766602,1.0885818004608154,1.0291212797164917,1.05539071559906,0.9850067496299744,1.1727484464645386,1.041521668434143,0.7482733130455017,0.9829128384590149,0.9311184883117676,1.0306466817855835,1.0740008354187012,1.0618503093719482,1.07076096534729,0.9651881456375122,0.7846189737319946,1.1341562271118164,1.1627612113952637,1.217802882194519,1.1510143280029297,1.0770584344863892,1.1141035556793213,1.159532070159912,0.9547616243362427,1.122860312461853,1.0350074768066406,0.8797771334648132,0.7679675817489624,0.8543558120727539,0.8685144186019897,0.8166370987892151,0.8207768201828003,0.7564325332641602,0.6759723424911499,0.9885187745094299,1.0663583278656006,1.140710473060608,0.9757892489433289,0.9781050086021423,1.0023597478866577,1.021282434463501,0.8415741920471191,0.7620683908462524,0.6925292611122131,0.8508889675140381,0.7672625780105591,0.9753088355064392,0.7929085493087769,0.9911318421363831,1.037028193473816,0.9565098285675049,0.9243905544281006,1.0108814239501953,1.055790662765503,1.0684916973114014,1.0460717678070068,1.063291072845459,1.0342826843261719,1.0662177801132202,1.0399799346923828,1.0361883640289307,1.0888592004776,1.1470664739608765
fish,0.5894515514373779,0.4724482297897339,0.0,0.5685316920280457,0.7544621229171753,0.8826558589935303,0.8808027505874634,0.7651139497756958,1.1786224842071533,1.1554628610610962,1.2699573040008545,1.0625977516174316,0.887477695941925,0.7855342626571655,0.8474905490875244,0.802819013595581,0.5941643118858337,0.841910183429718,0.8409213423728943,1.0165750980377197,0.9519445300102234,0.7403836250305176,0.7515981197357178,1.2006688117980957,1.209093689918518,1.1047390699386597,1.2674379348754883,1.129350185394287,1.163426160812378,1.3044793605804443,1.293613314628601,1.3241286277770996,1.352074384689331,1.3156310319900513,1.2053050994873047,1.3695361614227295,1.3038606643676758,1.0570998191833496,1.1217153072357178,1.376021385192871,0.9911655187606812,0.9297945499420166,0.7831062078475952,0.6781362891197205,0.5992799401283264,0.7639617323875427,0.7022081613540649,0.6300988793373108,0.7125890851020813,0.5582075119018555,0.7635884881019592,0.7071061730384827,0.7887411713600159,0.8180241584777832,0.5445911884307861,1.0109467506408691,0.7649165391921997,0.7718607783317566,0.6965646147727966,0.6169792413711548,0.6625252962112427,0.6103754639625549,0.5951388478279114,0.5641313791275024,0.9135503768920898,0.7333670854568481,0.7709795236587524,0.8476396203041077,0.8502033352851868,0.5834367275238037,0.83324134349823,1.0648976564407349,0.8833672404289246,0.7719037532806396,0.822820246219635,0.8086784482002258,0.5399879217147827,0.6405893564224243,0.8119505047798157,0.6778683662414551,0.7868536710739136,0.8048596382141113,0.9059657454490662,0.6906166076660156,1.1205241680145264,1.2980622053146362,1.2510615587234497,1.075381875038147,1.1771767139434814,1.012461543083191,0.8665553331375122,0.599315881729126,0.8417630195617676,0.9686447381973267,0.956356406211853,0.6555424928665161,0.7769784927368164,0.8428273797035217,1.1610552072525024,0.5417197346687317,0.7689822316169739,0.7577450275421143,1.1440924406051636,1.2803783416748047,1.3217031955718994,1.3025999069213867,1.2666544914245605,1.2346117496490479,1.3423813581466675,1.2809783220291138,1.1596901416778564,1.2228187322616577,1.1225615739822388
frog,0.5745217800140381,0.3615299463272095,0.5685316920280457,0.0,0.4638054370880127,0.4714890122413635,1.1196811199188232,0.49873483180999756,0.9668954610824585,1.1032049655914307,1.251742959022522,1.058778166770935,1.3087389469146729,1.1389446258544922,1.1175806522369385,1.1128846406936646,0.985619306564331,1.0274200439453125,1.0922998189926147,0.8260329365730286,0.8365541696548462,0.9351291060447693,1.2078396081924438,1.2778730392456055,1.312288522720337,1.1981256008148193,1.1792540550231934,1.2891417741775513,1.2811673879623413,1.283742904663086,1.1701796054840088,1.3549268245697021,1.2539176940917969,1.2198947668075562,1.2248554229736328,1.079420566558838,1.2461230754852295,1.2664740085601807,1.1286035776138306,1.1844018697738647,0.6112431287765503,0.8883581161499023,0.725740373134613,0.802154004573822,0.755189061164856,0.8658193349838257,0.8632509708404541,0.7469045519828796,1.0047935247421265,1.0069684982299805,1.1159814596176147,1.1103458404541016,1.0791245698928833,1.1149399280548096,0.936633825302124,1.248120665550232,1.0519901514053345,0.5664796829223633,0.9571749567985535,0.9900004267692566,1.0769641399383545,1.0611523389816284,1.0760821104049683,1.036824345588684,0.8839862942695618,0.6820268034934998,1.0955278873443604,1.0668479204177856,1.2958564758300781,1.1864936351776123,1.0467782020568848,1.148177146911621,1.0959105491638184,0.7685580253601074,0.9721288681030273,0.9024256467819214,0.6891303062438965,0.5749205946922302,0.6338850259780884,0.875271201133728,0.8075963258743286,0.702994167804718,0.6365675330162048,0.6433283686637878,0.9941078424453735,0.92514568567276,1.0646461248397827,0.7848973274230957,0.9705354571342468,1.0224236249923706,0.9540531039237976,0.5816582441329956,0.3135274648666382,0.4100685715675354,0.7803663015365601,0.768604576587677,1.0616824626922607,0.8516885638237,0.9980444312095642,1.1210943460464478,1.0249780416488647,0.9950838685035706,1.1138882637023926,1.227690577507019,1.1864368915557861,1.1170005798339844,1.1918449401855469,1.2009543180465698,1.2125816345214844,1.2134082317352295,1.2429635524749756,1.3062448501586914,1.330132007598877
alligator,0.876911461353302,0.510292649269104,0.7544621229171753,0.4638054370880127,0.0,0.547720193862915,0.6491386294364929,0.3105584383010864,0.8147053718566895,0.8488773107528687,0.6426756978034973,0.8465959429740906,1.287946343421936,1.0796047449111938,1.283836007118225,1.3298907279968262,1.3685145378112793,1.1023979187011719,1.3355395793914795,0.7050364017486572,0.7101233005523682,1.000274896621704,1.557547688484192,0.8910069465637207,0.8469455242156982,1.0743077993392944,0.8250815868377686,1.0889478921890259,1.1135817766189575,0.8435418605804443,0.9873620271682739,0.9425946474075317,0.6859205365180969,0.5394437313079834,0.7343883514404297,0.5694082975387573,0.6280924677848816,0.9897496104240417,0.8485709428787231,0.6490129828453064,0.8984814882278442,1.3686416149139404,1.1753243207931519,1.3770015239715576,1.2363444566726685,1.3652188777923584,1.3848989009857178,1.3557236194610596,1.3773828744888306,1.4247195720672607,1.4567409753799438,1.5047216415405273,1.4091659784317017,1.3556873798370361,1.2809131145477295,1.4539328813552856,1.422282099723816,0.9357221126556396,1.3777738809585571,1.4258642196655273,1.3008254766464233,1.518665075302124,1.523681640625,1.525968313217163,1.204535722732544,1.0623654127120972,1.553320288658142,1.546409010887146,1.5266849994659424,1.4678475856781006,1.4421107769012451,1.3225665092468262,1.4462087154388428,1.405872106552124,1.3217554092407227,1.238165020942688,1.2248809337615967,1.057822585105896,0.6664102077484131,1.2540860176086426,0.8766282796859741,0.7883040308952332,0.6405193209648132,0.855548620223999,0.6567904949188232,0.6470581293106079,0.8475517630577087,0.8101025223731995,0.574789822101593,0.9487541913986206,0.9015179872512817,1.1112184524536133,0.9621919393539429,0.542112410068512,0.34289687871932983,0.6452632546424866,0.9068041443824768,0.8411642909049988,0.7800391912460327,1.3247511386871338,0.9479201436042786,0.9954114556312561,0.4516916275024414,0.7240433692932129,0.5551494359970093,0.569347083568573,0.6075077056884766,0.5901608467102051,0.6460793614387512,0.6725748777389526,0.6132453083992004,0.7100331783294678,0.8268650770187378
owl,0.7519993782043457,0.4820089340209961,0.8826558589935303,0.4714890122413635,0.547720193862915,0.0,0.8324339389801025,0.4072061777114868,0.8138197660446167,0.9850221872329712,1.0644185543060303,1.0985513925552368,1.3059381246566772,1.2460217475891113,1.2645034790039062,1.2469685077667236,1.1829397678375244,1.1133264303207397,1.163901448249817,0.842044472694397,0.8487251400947571,1.0201622247695923,1.225202202796936,1.1604613065719604,1.1842834949493408,1.2401764392852783,1.0210217237472534,1.0744998455047607,1.1993029117584229,1.0628867149353027,1.1037077903747559,1.163927435874939,0.9509918093681335,0.8975884914398193,1.0594887733459473,0.8390836715698242,0.9799924492835999,1.2381525039672852,0.9957847595214844,0.9313614368438721,0.8545410633087158,0.9782500863075256,0.9470056891441345,1.0432971715927124,0.980674684047699,1.028979778289795,1.0605310201644897,1.0666764974594116,1.1728304624557495,1.232810616493225,1.2692227363586426,1.1841639280319214,1.20015549659729,1.2546483278274536,1.2235591411590576,1.341428518295288,1.2804409265518188,1.0367841720581055,1.23638916015625,1.1837496757507324,1.3164385557174683,1.281142234802246,1.293779730796814,1.2814140319824219,1.0193421840667725,0.8957851529121399,1.248594880104065,1.2376139163970947,1.3997236490249634,1.3241251707077026,1.2652702331542969,1.0647633075714111,1.2837492227554321,1.0769504308700562,1.2126002311706543,1.1487019062042236,1.0941110849380493,0.9849362969398499,0.8497934341430664,0.9535578489303589,0.8208168745040894,0.7575047016143799,0.6026945114135742,0.6679120063781738,0.8682332038879395,0.8959081172943115,1.0619908571243286,0.8891872763633728,0.8752880096435547,0.9939400553703308,1.1674672365188599,0.9542197585105896,0.739862859249115,0.4841378331184387,0.793850839138031,0.9222685694694519,1.2039148807525635,0.9897457957267761,1.0112327337265015,1.2661505937576294,1.0320734977722168,1.068761944770813,0.8038297891616821,0.9596452713012695,0.8504730463027954,0.846186637878418,0.8362743258476257,0.9168869853019714,0.8959327340126038,0.9428338408470154,1.0640112161636353,1.093510627746582,1.1975492238998413
cat,0.8449358940124512,0.8242589831352234,0.8808027505874634,1.1196811199188232,0.6491386294364929,0.8324339389801025,0.0,0.5501741766929626,0.8712396025657654,0.7546452879905701,0.7234255075454712,0.8961052298545837,0.8190110921859741,0.8994072675704956,1.1313362121582031,1.1213725805282593,1.1165179014205933,0.9027295708656311,1.0442391633987427,0.8629313111305237,0.7361133098602295,0.7843407392501831,1.1196966171264648,0.8205301761627197,0.813598096370697,1.0598714351654053,0.8647942543029785,0.7234553098678589,0.7440792322158813,0.6839879751205444,0.9003904461860657,0.741242527961731,0.6945123672485352,0.6445736885070801,0.7386032342910767,0.8303307890892029,0.6191015243530273,0.9106777906417847,0.8681520819664001,0.6628059148788452,1.1413158178329468,1.3077061176300049,1.2867192029953003,1.3237297534942627,1.201190710067749,1.3162389993667603,1.329941987991333,1.3126871585845947,1.0686490535736084,1.1454697847366333,1.1220577955245972,1.194994568824768,1.0941764116287231,1.0666358470916748,1.1490923166275024,1.1823368072509766,1.3037149906158447,1.3084856271743774,1.288905143737793,1.2512662410736084,1.1392755508422852,1.293783187866211,1.2392072677612305,1.2807180881500244,1.2077174186706543,1.1592841148376465,1.298938274383545,1.3874967098236084,1.0268537998199463,1.0046409368515015,1.2047628164291382,1.1311005353927612,1.2799171209335327,1.4594775438308716,1.369043231010437,1.3166465759277344,1.211547613143921,1.2697420120239258,0.9787437319755554,1.1902477741241455,1.0794843435287476,1.052596092224121,1.0136175155639648,0.9390034675598145,0.7530078887939453,1.0350918769836426,1.0785932540893555,1.2737503051757812,0.9494290351867676,1.0259463787078857,0.9997161030769348,1.3853473663330078,1.458897352218628,1.0578250885009766,0.7252473831176758,0.8367282748222351,0.927213191986084,0.9885119199752808,0.9393680691719055,0.9616684913635254,1.049699306488037,1.1247085332870483,0.6600996255874634,0.6820489168167114,0.6294496059417725,0.7009378671646118,0.6681246161460876,0.5369875431060791,0.5650925636291504,0.5541813373565674,0.4832310676574707,0.48238497972488403,0.5048494338989258
dog,0.554198145866394,0.42511504888534546,0.7651139497756958,0.49873483180999756,0.3105584383010864,0.4072061777114868,0.5501741766929626,0.0,0.7975200414657593,0.8429460525512695,0.8861001133918762,0.9339320063591003,1.1904957294464111,1.016048789024353,1.194441795349121,1.1700973510742188,1.2156835794448853,1.044417381286621,1.1671559810638428,0.6319862604141235,0.7479526996612549,0.9437766671180725,1.3674845695495605,0.9013550281524658,0.9585139751434326,1.1142505407333374,0.8390936851501465,1.0944465398788452,1.1590720415115356,0.956333577632904,1.046323299407959,1.0697367191314697,0.804957389831543,0.7346850633621216,0.767238199710846,0.8358597755432129,0.8964263796806335,1.162003755569458,1.0170543193817139,0.9154101610183716,0.9202966690063477,1.2311142683029175,1.0783309936523438,1.2152941226959229,1.0182650089263916,1.167763113975525,1.214970588684082,1.1827807426452637,1.1241915225982666,1.1999874114990234,1.2919352054595947,1.2947942018508911,1.2031277418136597,1.2284131050109863,1.1840022802352905,1.3303242921829224,1.2909547090530396,1.0580111742019653,1.2529897689819336,1.2890350818634033,1.284531831741333,1.3806796073913574,1.3754568099975586,1.390972375869751,1.0935267210006714,0.9841539859771729,1.3324010372161865,1.333916425704956,1.2895724773406982,1.3264141082763672,1.192210078239441,1.166480302810669,1.2741963863372803,1.2373110055923462,1.2724058628082275,1.2310396432876587,1.1848605871200562,1.0433961153030396,0.8335450291633606,1.036397099494934,0.9074774384498596,0.7896440029144287,0.7504803538322449,0.7220067381858826,0.8427886962890625,0.9114648103713989,0.9743029475212097,0.9767712354660034,0.9028815031051636,1.095841646194458,1.0884205102920532,1.105023741722107,0.8743489384651184,0.38084834814071655,0.5468449592590332,0.6075314283370972,0.9318891763687134,0.8097477555274963,0.8390809297561646,1.1113382577896118,1.0100942850112915,1.0375374555587769,0.6897515654563904,0.8019716143608093,0.7302851676940918,0.7648924589157104,0.7870787382125854,0.753050684928894,0.7596392631530762,0.7823404669761658,0.7736678123474121,0.8122991919517517,0.9370905160903931
face,1.0120660066604614,0.9599554538726807,1.1786224842071533,0.9668954610824585,0.8147053718566895,0.8138197660446167,0.8712396025657654,0.7975200414657593,0.0,0.17067432403564453,0.717741847038269,0.7656164169311523,1.1183662414550781,0.9716817736625671,0.9799595475196838,0.9627211093902588,1.1027716398239136,0.7882033586502075,0.8135384321212769,0.8313853740692139,0.8886311650276184,0.9833989143371582,1.308286190032959,1.0556780099868774,1.053656816482544,1.1528087854385376,0.926302433013916,0.9702051281929016,1.1136984825134277,0.864749014377594,0.9837074875831604,0.957220196723938,0.8821669816970825,0.7931104898452759,0.918876588344574,0.7608861923217773,0.8862078785896301,1.1216262578964233,1.0751657485961914,0.8086800575256348,0.9497682452201843,1.230208396911621,1.1255329847335815,1.172977089881897,1.1326782703399658,1.1227046251296997,1.1679930686950684,1.138830542564392,0.9768760204315186,1.2042142152786255,1.0760828256607056,1.0954906940460205,0.8634034395217896,1.019588589668274,1.152901530265808,1.3242403268814087,1.4021841287612915,1.2457818984985352,1.3857717514038086,1.3294769525527954,1.3584649562835693,1.3032245635986328,1.3182071447372437,1.2995588779449463,1.2216482162475586,1.1954339742660522,1.2687652111053467,1.3048386573791504,1.3126115798950195,1.2249008417129517,1.3166863918304443,1.3027281761169434,1.3198204040527344,1.2930022478103638,1.2909812927246094,1.2678148746490479,1.230992317199707,1.189658522605896,0.9551089406013489,1.1714470386505127,1.0518927574157715,0.9581648111343384,0.8377406001091003,1.0466874837875366,0.7372702360153198,0.8790016174316406,1.048575520515442,1.036216378211975,0.8555049896240234,1.063145399093628,1.0616801977157593,1.1487828493118286,1.143507957458496,0.7901208996772766,0.7949262857437134,1.0673975944519043,1.1577891111373901,1.045897364616394,1.0590274333953857,1.3122272491455078,1.3839783668518066,1.3947257995605469,0.9214275479316711,0.6590317487716675,0.5896862149238586,0.5269408822059631,0.5822490453720093,0.7599120140075684,0.5195547342300415,0.53905189037323,0.7658007740974426,0.800829291343689,0.8892403244972229
hair,0.9345878958702087,1.020339012145996,1.1554628610610962,1.1032049655914307,0.8488773107528687,0.9850221872329712,0.7546452879905701,0.8429460525512695,0.17067432403564453,0.0,0.6526001691818237,0.6773855686187744,0.9622185826301575,0.7863264083862305,0.8595325946807861,0.846198558807373,1.0023044347763062,0.6200206279754639,0.7459564208984375,0.8066304922103882,0.894524097442627,0.9843100309371948,1.2780563831329346,0.9217228293418884,0.9895724058151245,1.1170138120651245,0.8736795783042908,0.9294357299804688,1.0386418104171753,0.8232126832008362,0.9761325716972351,0.9114432334899902,0.8570753335952759,0.7863574624061584,0.8543691635131836,0.8294077515602112,0.8735713958740234,1.115825891494751,1.0596139430999756,0.831031322479248,1.0430381298065186,1.3445359468460083,1.1806514263153076,1.2418041229248047,1.1387888193130493,1.1474990844726562,1.2356420755386353,1.1833059787750244,0.8442244529724121,1.144631028175354,0.9308062195777893,1.0772854089736938,0.770856499671936,0.8605069518089294,1.048790693283081,1.2846367359161377,1.3614909648895264,1.278968334197998,1.3655513525009155,1.3108620643615723,1.2785412073135376,1.3159675598144531,1.3130292892456055,1.2962145805358887,1.2246309518814087,1.1868265867233276,1.286036729812622,1.3450260162353516,1.2167181968688965,1.1940042972564697,1.3095147609710693,1.2595553398132324,1.286958932876587,1.3987929821014404,1.356091856956482,1.3379864692687988,1.2266286611557007,1.2258177995681763,0.9695217609405518,1.1680699586868286,1.0528008937835693,0.9987780451774597,0.8910556435585022,1.068895936012268,0.7093073129653931,0.9727598428726196,1.0721197128295898,1.1240655183792114,0.918720543384552,1.023657202720642,0.9679310321807861,1.1875611543655396,1.307992696762085,0.9055992960929871,0.7392213940620422,0.9646679759025574,0.9844264984130859,0.9852524399757385,1.0110673904418945,1.2068887948989868,1.3347418308258057,1.3709392547607422,0.9094722270965576,0.5458400249481201,0.5682369470596313,0.5218991637229919,0.47532838582992554,0.6571422815322876,0.47777408361434937,0.4726959466934204,0.6146416068077087,0.6315476894378662,0.6914438009262085
