,horse,rooster,bird,fish,butterfly,frog,alligator,owl,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,stroller,motorcycle,car,lamp,chair,bench,drawer,ladder,window,door,closet,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,clock,ball,balloon,pumpkin,egg,orange,apple,strawberry,hat,slipper,watch,nail,glasses,necklace,carrot,vacuum,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,bucket,tape,bowl,plate,pickle,banana,melon,bread,cracker,pizza,hamburger,muffin,glass,tray,box,book,paper,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,jacket,sweater,shirt,jeans,pants,shorts
horse,0.0,0.34447383880615234,0.9188648462295532,1.2352242469787598,0.3514446020126343,0.6921656131744385,1.1168628931045532,0.9460572600364685,0.9477576017379761,0.07185280323028564,0.9792373180389404,1.036492943763733,1.3279049396514893,1.3007428646087646,1.0122575759887695,1.0696351528167725,1.1924166679382324,1.2023297548294067,0.9803525805473328,0.9992807507514954,0.9426758885383606,1.144794225692749,0.8989202976226807,0.9025371074676514,0.9221386909484863,0.8123116493225098,1.1079339981079102,1.171880841255188,0.9432634711265564,1.1720249652862549,1.0688755512237549,1.0957154035568237,1.1732618808746338,0.9598991870880127,0.9848778247833252,1.1462397575378418,1.0806059837341309,1.0638569593429565,1.161529302597046,1.1715447902679443,1.2208772897720337,1.0307215452194214,1.1812546253204346,1.0863945484161377,1.0767325162887573,0.7771891951560974,0.771683931350708,0.7523384690284729,0.9693928956985474,0.8033580780029297,0.849769115447998,0.7677878141403198,0.7737153172492981,0.6293732523918152,0.812738299369812,0.8061935901641846,0.8554359674453735,0.873916506767273,1.0581907033920288,1.0936551094055176,0.8683583736419678,0.9722375273704529,0.8213625550270081,0.823947012424469,1.0069255828857422,0.9449037313461304,0.9206592440605164,0.8891541957855225,0.876618504524231,0.808631420135498,0.7868225574493408,0.9271230697631836,0.8847818374633789,0.850229024887085,0.8915333151817322,0.883240818977356,0.7714915871620178,0.9775834083557129,1.04574453830719,0.9472914934158325,0.7666668891906738,0.9981597661972046,0.9210532903671265,1.0615125894546509,0.9487087726593018,1.190698266029358,0.9986653327941895,1.1471861600875854,0.8906725645065308,1.1293939352035522,0.8170732259750366,1.1211187839508057,1.105131983757019,1.073725700378418,0.9115689992904663,1.0583512783050537,1.0316624641418457,1.0651123523712158,0.9709087014198303,0.7996904253959656,0.8244832754135132,1.3012499809265137,1.0360138416290283,1.2687808275222778,0.7573435306549072,0.8177870512008667,1.0605485439300537,1.0872372388839722,0.9084052443504333,1.1156394481658936,1.0800563097000122,1.163973331451416,1.094954490661621,0.9270015954971313,1.1179041862487793,1.1952167749404907,1.1901887655258179,1.3197789192199707,1.280349850654602,1.2657798528671265
rooster,0.34447383880615234,0.0,0.8771048188209534,1.2533913850784302,0.34995102882385254,0.5880325436592102,1.2449549436569214,0.9241269826889038,1.1672375202178955,0.4410375952720642,1.1400396823883057,1.2133458852767944,1.4544987678527832,1.3393778800964355,1.058620572090149,1.1024322509765625,1.1659531593322754,1.1495898962020874,0.8754514455795288,0.9091461300849915,0.9681383371353149,1.2903600931167603,0.8742488026618958,0.8744893074035645,0.9092186093330383,0.7048848867416382,1.1721099615097046,1.3162264823913574,0.8568394184112549,1.2192916870117188,1.1567577123641968,1.1289602518081665,1.2600500583648682,1.0718414783477783,0.8893117308616638,1.2646067142486572,1.3101023435592651,1.2807360887527466,1.2230961322784424,1.3012104034423828,1.2317465543746948,1.1050606966018677,1.3091624975204468,1.0405815839767456,1.0432567596435547,0.6218855381011963,0.7585647106170654,0.5768386125564575,1.019701600074768,0.7258681058883667,0.7898872494697571,0.6022053360939026,0.6114964485168457,0.4538663625717163,0.6267637014389038,0.7318381667137146,0.7357066869735718,0.9142991900444031,0.9495256543159485,0.9411404132843018,0.7608239054679871,0.8681996464729309,0.6410708427429199,0.6170840859413147,0.888710618019104,0.8586704134941101,0.8065782785415649,0.7771313786506653,0.736130952835083,0.6768119931221008,0.523463785648346,0.7690051794052124,0.7391330599784851,0.718559980392456,0.740502119064331,0.7279849052429199,0.6182235479354858,0.9132667183876038,1.0040055513381958,0.8417660593986511,0.6094298362731934,0.8416901230812073,0.6836626529693604,0.8707090020179749,0.8017747402191162,1.2156232595443726,0.9206834435462952,1.0596038103103638,0.7896344661712646,1.0784261226654053,0.6719709634780884,1.1487561464309692,1.0478464365005493,1.1227302551269531,0.9146595597267151,1.1586732864379883,1.0612192153930664,1.020467758178711,0.9029141664505005,0.7268035411834717,0.8346555233001709,1.4531731605529785,1.048563838005066,1.294219970703125,0.6717575788497925,0.7456883192062378,1.1656177043914795,1.1403518915176392,0.9113186597824097,1.3605053424835205,1.1518898010253906,1.3733081817626953,1.2606326341629028,0.848932683467865,1.2462629079818726,1.320317029953003,1.3557324409484863,1.491235375404358,1.421500325202942,1.4089715480804443
bird,0.9188648462295532,0.8771048188209534,0.0,1.0810476541519165,0.8700225949287415,0.9226273894309998,1.01777184009552,0.9449860453605652,0.7228606939315796,0.9552448391914368,1.020375370979309,1.052405595779419,1.1422743797302246,1.1674590110778809,1.0164313316345215,1.0545650720596313,1.1158617734909058,1.0077173709869385,0.9520992040634155,0.9422764182090759,0.9510524272918701,1.0799806118011475,1.1442538499832153,0.9050021171569824,0.6811972260475159,0.9508008360862732,1.1820387840270996,1.1432414054870605,1.0829613208770752,1.075387954711914,1.0025746822357178,1.0821791887283325,1.1581653356552124,1.1879334449768066,0.8891662955284119,1.0688073635101318,1.1104754209518433,1.1279325485229492,1.1134551763534546,1.056014060974121,1.1488264799118042,1.0654864311218262,0.9236888885498047,1.0040770769119263,1.0870989561080933,0.8676198124885559,1.026100754737854,0.8641942739486694,0.8962882161140442,0.9651879668235779,0.9335535168647766,0.8723104000091553,0.8950567245483398,0.9275864362716675,0.868266224861145,0.8925760388374329,0.8960091471672058,0.8937991857528687,0.8993128538131714,1.0050777196884155,0.9445927739143372,1.0513134002685547,0.9905140399932861,0.9799436926841736,0.8583068251609802,0.9600754380226135,0.8908379077911377,0.9230183362960815,0.8213383555412292,0.9837874174118042,0.913082480430603,0.830666184425354,0.9159901142120361,0.9964538812637329,0.9191898107528687,0.7906104326248169,0.9917592406272888,1.0574569702148438,1.1441196203231812,1.0584300756454468,1.002951979637146,1.131584882736206,1.0047223567962646,0.8855860829353333,0.8383648991584778,1.0822675228118896,1.0827019214630127,1.052869200706482,0.9428360462188721,1.0879148244857788,0.9608653783798218,0.7684253454208374,1.1782273054122925,1.1195015907287598,1.1262978315353394,1.127488374710083,1.1131798028945923,1.0603392124176025,1.0588127374649048,1.0583752393722534,1.041599154472351,1.2051846981048584,1.0634602308273315,1.0347833633422852,1.053120493888855,1.0300419330596924,1.0082194805145264,1.0314419269561768,1.0260664224624634,1.1095266342163086,0.9347843527793884,1.0439128875732422,1.0916717052459717,1.0541781187057495,0.9280527830123901,0.9692370295524597,0.9227441549301147,1.071319341659546,1.0836753845214844,1.1080342531204224
fish,1.2352242469787598,1.2533913850784302,1.0810476541519165,0.0,1.1991065740585327,0.9275944232940674,0.7164570689201355,0.8967634439468384,0.9788854122161865,1.1810452938079834,0.9590433835983276,1.040023922920227,0.6561245918273926,0.8014004826545715,0.8649061918258667,0.9648973345756531,0.9136288166046143,0.9830054044723511,1.108795166015625,1.096388339996338,0.9647644758224487,0.953228235244751,1.1430795192718506,1.120522141456604,1.184643030166626,1.0855618715286255,1.007201910018921,0.9513098001480103,1.1206951141357422,1.019002914428711,1.0717148780822754,1.0707389116287231,0.980673611164093,1.0669183731079102,1.1927664279937744,1.0317058563232422,0.9242778420448303,0.9551117420196533,0.8640884757041931,0.93620365858078,0.84349125623703,0.9619343280792236,1.0119284391403198,0.5378795862197876,0.8229940533638,1.1584162712097168,1.07319974899292,1.16021728515625,0.936172366142273,1.1365262269973755,1.1006704568862915,1.1592178344726562,1.2287461757659912,1.2218828201293945,1.2036441564559937,1.2477209568023682,1.2391964197158813,1.2401878833770752,1.1572011709213257,0.9018780589103699,1.159098505973816,0.8619645833969116,0.9649739861488342,1.0164375305175781,0.8423835039138794,0.9040474891662598,0.951449453830719,1.0041824579238892,1.0364335775375366,1.0840606689453125,1.0602543354034424,1.0900599956512451,1.1639937162399292,1.147017240524292,1.234182357788086,1.203095555305481,1.2270143032073975,1.0487607717514038,0.9945569038391113,1.0951606035232544,1.1140847206115723,1.0073987245559692,0.9767215847969055,1.0357708930969238,0.9860934615135193,0.7242687940597534,0.923399806022644,0.7656837105751038,0.9836890697479248,0.7974598407745361,1.0553510189056396,0.9369303584098816,0.8883121013641357,0.9939514398574829,0.9897724986076355,0.7852998971939087,0.8384740352630615,0.8417401313781738,0.9421114921569824,1.1008065938949585,1.060810923576355,0.6731356382369995,0.8082781434059143,0.8531228303909302,1.1202949285507202,1.044159173965454,0.8468376398086548,0.752942681312561,0.7309354543685913,0.8192117214202881,0.9538276791572571,0.9014118909835815,0.8786744475364685,1.15974760055542,1.0049189329147339,0.9533532857894897,0.9195591807365417,0.8680262565612793,0.9651546478271484,0.8630243539810181
butterfly,0.3514446020126343,0.34995102882385254,0.8700225949287415,1.1991065740585327,0.0,0.6799417734146118,1.1345831155776978,0.8024643659591675,1.0526361465454102,0.4546384811401367,1.1220102310180664,1.1769819259643555,1.3465641736984253,1.2577548027038574,0.9842893481254578,0.9029965400695801,1.085488200187683,1.0958269834518433,0.8900697231292725,0.9186313152313232,1.030886173248291,1.1811635494232178,0.912744402885437,0.9831278324127197,0.8547213077545166,0.7637146711349487,1.1150107383728027,1.2486785650253296,0.9333356618881226,1.1567620038986206,1.118367075920105,1.1494321823120117,1.1980363130569458,1.083302617073059,0.9501592516899109,1.1534953117370605,1.168628454208374,1.1862049102783203,1.2494847774505615,1.2265535593032837,1.2798748016357422,1.044185996055603,1.169991135597229,1.0525472164154053,1.059533953666687,0.7425476312637329,0.8272536396980286,0.7378169894218445,1.059213399887085,0.8662413358688354,0.924298107624054,0.7785724401473999,0.7922447919845581,0.5511892437934875,0.6539095640182495,0.7328905463218689,0.7994337677955627,0.8838051557540894,0.9382365345954895,1.003245234489441,0.8121045827865601,0.9211845397949219,0.6208934187889099,0.6628508567810059,0.8783200979232788,0.8440613746643066,0.7962530255317688,0.7513622045516968,0.7774452567100525,0.7338761687278748,0.6743974089622498,0.9008342623710632,0.821142315864563,0.844009280204773,0.7933155298233032,0.7523468732833862,0.750837504863739,0.9326286315917969,1.102121114730835,0.9483324885368347,0.7613953351974487,1.0488580465316772,0.935874879360199,0.9916982650756836,0.9165302515029907,1.2812767028808594,1.04328191280365,1.1287602186203003,0.85707688331604,1.1971452236175537,0.8174158930778503,1.116786241531372,1.1654441356658936,1.1362100839614868,0.9554650783538818,1.0943615436553955,0.9864369630813599,0.9564115405082703,0.881503701210022,0.8184305429458618,0.788109540939331,1.2619664669036865,0.8921985626220703,1.0921422243118286,0.6540523767471313,0.7632420659065247,0.9710866808891296,0.9665812849998474,0.8726727366447449,1.1238704919815063,0.9427922964096069,1.181589961051941,1.1116065979003906,0.7718966603279114,1.06942617893219,1.2629165649414062,1.210674524307251,1.3206229209899902,1.2645717859268188,1.3166565895080566
frog,0.6921656131744385,0.5880325436592102,0.9226273894309998,0.9275944232940674,0.6799417734146118,0.0,0.7463163137435913,0.7841860055923462,0.9924423694610596,0.6519937515258789,0.9526018500328064,1.1143969297409058,1.105475664138794,0.9717150330543518,1.0137090682983398,0.945324718952179,1.0150688886642456,1.0135574340820312,1.0301724672317505,1.0563528537750244,0.8343432545661926,1.0615861415863037,0.9603878855705261,0.9841159582138062,0.8544228076934814,0.9973646402359009,1.1679792404174805,1.1078109741210938,0.9318860173225403,1.0723170042037964,1.1221014261245728,1.1111894845962524,1.2056119441986084,1.1393170356750488,1.2068309783935547,1.0894008874893188,1.0784863233566284,1.0499078035354614,0.959311842918396,1.2321594953536987,1.0331528186798096,0.9776785373687744,1.1065261363983154,0.884507417678833,1.0054833889007568,0.9715327024459839,0.5978436470031738,0.7601281404495239,0.6801698803901672,0.8246084451675415,0.7776094675064087,0.5807415843009949,1.0401924848556519,0.8898420333862305,0.912027895450592,1.1465871334075928,1.0656020641326904,1.0965677499771118,1.1961519718170166,0.7428624033927917,1.208155870437622,1.0485540628433228,0.5723863244056702,0.7882220149040222,1.0362051725387573,1.0586247444152832,0.942578911781311,0.9602072238922119,1.0122973918914795,0.8188414573669434,0.705308198928833,0.9357642531394958,1.1251697540283203,1.078754186630249,1.1232630014419556,1.0485811233520508,1.0455148220062256,0.9545729160308838,1.055463194847107,1.0047460794448853,0.758637547492981,0.8606439828872681,0.6634056568145752,0.5048285722732544,0.5103945732116699,0.6905136704444885,0.7417789697647095,0.7393459677696228,0.5631062984466553,0.739948034286499,0.5434285402297974,1.0431218147277832,0.8755175471305847,0.885965883731842,0.7832014560699463,0.9357119798660278,1.0516338348388672,0.9038997292518616,0.6676303148269653,0.46299517154693604,0.5048897862434387,0.9668710231781006,0.9000014066696167,1.1126259565353394,0.8667595386505127,1.083411693572998,1.0038740634918213,0.9755167961120605,0.8413265943527222,1.1063117980957031,1.0260130167007446,1.0969126224517822,0.8043580055236816,0.9723904132843018,1.0823369026184082,1.136104941368103,1.1253142356872559,1.2534958124160767,1.1815990209579468,1.196077823638916
alligator,1.1168628931045532,1.2449549436569214,1.01777184009552,0.7164570689201355,1.1345831155776978,0.7463163137435913,0.0,0.8184391856193542,0.5080475807189941,0.9589723348617554,0.6382835507392883,0.853223443031311,0.6203591823577881,0.7747658491134644,0.7978230118751526,0.8636600971221924,0.9978321194648743,1.1673170328140259,1.4415397644042969,1.4239747524261475,0.8876885175704956,0.8963080644607544,0.9119227528572083,0.9200063347816467,1.0749402046203613,1.425370216369629,0.8232669830322266,0.5487111806869507,1.1288701295852661,0.6777766346931458,0.8533536195755005,0.9513188004493713,0.760032057762146,0.9116479158401489,1.3372516632080078,0.6141740679740906,0.49782437086105347,0.47474348545074463,0.609143853187561,0.6803856492042542,0.7409464716911316,0.7789931297302246,0.6699951887130737,0.95909583568573,0.9068845510482788,1.558580994606018,1.2004226446151733,1.4477348327636719,0.8338116407394409,1.3840856552124023,1.3054914474487305,1.3342902660369873,1.5405830144882202,1.4449291229248047,1.5052590370178223,1.5499858856201172,1.5288742780685425,1.3724770545959473,1.4877028465270996,1.0676982402801514,1.3915520906448364,1.1351021528244019,1.0593374967575073,1.4001989364624023,1.4331964254379272,1.4674948453903198,1.4081990718841553,1.4408278465270996,1.5479645729064941,1.115500807762146,1.1043670177459717,1.378735899925232,1.5599734783172607,1.4929356575012207,1.5072646141052246,1.5218266248703003,1.5006787776947021,0.9846879243850708,1.138889193534851,1.220292568206787,1.35081148147583,1.1426364183425903,1.2288247346878052,1.0029873847961426,1.038209319114685,0.6015877723693848,1.0491204261779785,0.7552604079246521,0.9047859907150269,0.8773574829101562,1.1699281930923462,0.8095768094062805,0.8914093375205994,0.7768677473068237,0.9765214920043945,0.7063813209533691,1.1643294095993042,1.101054072380066,1.1009985208511353,1.0375581979751587,0.7044347524642944,0.40155625343322754,0.8296172022819519,0.836593747138977,1.13645601272583,1.1038975715637207,0.8449363708496094,0.6815194487571716,0.8998652100563049,0.5267633199691772,0.7040847539901733,0.5268754363059998,0.4849873185157776,0.9882954359054565,0.5525268316268921,0.6153311729431152,0.5723296999931335,0.5436683893203735,0.5328128337860107,0.7107247114181519
owl,0.9460572600364685,0.9241269826889038,0.9449860453605652,0.8967634439468384,0.8024643659591675,0.7841860055923462,0.8184391856193542,0.0,0.8110386729240417,0.9178260564804077,1.0364423990249634,1.169021725654602,1.049547791481018,1.1030346155166626,0.870457112789154,0.7233853340148926,1.1451566219329834,1.2007237672805786,1.239682674407959,1.1751841306686401,1.07737135887146,0.9989250898361206,0.8562844395637512,1.0244293212890625,1.1229243278503418,0.878315806388855,0.9400517344474792,0.9505902528762817,1.0665605068206787,1.0078155994415283,1.0160436630249023,1.0717600584030151,1.0312179327011108,1.049340009689331,1.208330750465393,0.8713324666023254,0.7839952707290649,0.8385229110717773,0.9211414456367493,1.0078184604644775,1.0230814218521118,0.9224948883056641,0.987013578414917,0.836538553237915,0.9986398816108704,1.027650237083435,0.8998770713806152,1.0640182495117188,1.0493792295455933,1.1477309465408325,1.1622892618179321,1.116459608078003,1.219640851020813,1.0683989524841309,1.129832148551941,1.1656556129455566,1.2253742218017578,1.2315157651901245,1.16726815700531,1.1582415103912354,1.2140369415283203,1.067144513130188,0.9076564908027649,1.0435335636138916,1.0361371040344238,1.0980075597763062,1.102928876876831,1.1015862226486206,1.188849687576294,0.889541745185852,0.8715932369232178,1.2017912864685059,1.1837832927703857,1.1378213167190552,1.2409489154815674,1.1563366651535034,1.1911624670028687,0.8236501216888428,0.9201961755752563,1.0717052221298218,1.1060457229614258,1.0937817096710205,1.0531998872756958,1.1853961944580078,1.1189392805099487,1.0242769718170166,1.1254912614822388,0.9596373438835144,0.9919081926345825,0.839787483215332,0.9935643672943115,0.9506022334098816,0.9478789567947388,0.9376609325408936,0.8438579440116882,0.7069175839424133,0.9129759073257446,1.077560544013977,0.8896371126174927,0.914880096912384,0.8766860961914062,0.9672544598579407,0.8139181137084961,0.9476711750030518,0.9980701804161072,0.8485230207443237,0.7876094579696655,0.5530056357383728,0.5743023157119751,0.692882776260376,0.7307435274124146,0.803706169128418,0.6278738379478455,1.0366944074630737,0.5385518074035645,0.9293789863586426,0.9438703656196594,1.0303421020507812,1.024562954902649,1.1684190034866333
cat,0.9477576017379761,1.1672375202178955,0.7228606939315796,0.9788854122161865,1.0526361465454102,0.9924423694610596,0.5080475807189941,0.8110386729240417,0.0,0.8252257108688354,0.6167888641357422,0.8074619174003601,0.8761518001556396,0.996328592300415,0.6651279330253601,0.9063760042190552,1.1493436098098755,1.2291001081466675,1.388382911682129,1.3308879137039185,0.8516272902488708,0.9407715201377869,1.0141061544418335,0.8895548582077026,0.8901485800743103,1.2594505548477173,0.9740949869155884,0.6373904943466187,1.3277614116668701,0.7794998288154602,0.7042409181594849,1.0933253765106201,0.8430041074752808,0.9469640851020813,1.241409182548523,0.7082881927490234,0.6120378971099854,0.6363076567649841,0.781122088432312,0.633794903755188,0.8966855406761169,0.8299274444580078,0.5943278074264526,0.9698261022567749,0.9423794746398926,1.33539617061615,1.1516176462173462,1.3170371055603027,0.8101905584335327,1.2988920211791992,1.2140668630599976,1.313920497894287,1.3845371007919312,1.3435308933258057,1.3807377815246582,1.361065149307251,1.3593895435333252,1.208693265914917,1.2890068292617798,1.2019095420837402,1.3059380054473877,1.2729706764221191,1.1467441320419312,1.4142906665802002,1.2665674686431885,1.386695384979248,1.3846849203109741,1.3903777599334717,1.4307382106781006,1.125389814376831,1.1195861101150513,1.232100248336792,1.483420968055725,1.4921133518218994,1.4405094385147095,1.2958731651306152,1.3392870426177979,1.1291035413742065,1.2225675582885742,1.328702449798584,1.405289888381958,1.3113148212432861,1.3548659086227417,1.1621756553649902,1.194960594177246,0.9180683493614197,1.209966778755188,0.9556093215942383,1.0041539669036865,0.975153386592865,1.199023962020874,0.6875039935112,1.0790183544158936,0.9656951427459717,1.1128101348876953,0.9071865081787109,1.1862565279006958,1.2411248683929443,1.250028133392334,1.1670448780059814,0.9253916144371033,0.7748352289199829,1.0244059562683105,0.8764342665672302,1.1373038291931152,1.1326563358306885,0.9411728382110596,0.9298056364059448,1.0334572792053223,0.6650407314300537,0.8895394206047058,0.6452220678329468,0.6460609436035156,1.1207102537155151,0.5897266864776611,0.6098092794418335,0.6448857188224792,0.6769431829452515,0.7131236791610718,0.8303885459899902
dog,0.07185280323028564,0.4410375952720642,0.9552448391914368,1.1810452938079834,0.4546384811401367,0.6519937515258789,0.9589723348617554,0.9178260564804077,0.8252257108688354,0.0,0.8574022650718689,0.9436857104301453,1.257101058959961,1.2477850914001465,0.9805270433425903,1.0315971374511719,1.1684361696243286,1.239641547203064,1.0880423784255981,1.1111103296279907,0.8246787786483765,1.0930602550506592,0.8551458120346069,0.8642227053642273,0.9118049740791321,0.9312544465065002,1.0295472145080566,1.0198395252227783,0.9699746370315552,1.092936396598816,1.0094932317733765,1.0578055381774902,1.0459849834442139,0.8941203951835632,1.0659494400024414,1.0317919254302979,0.9111852645874023,0.8855034708976746,1.0623199939727783,1.0888360738754272,1.160297155380249,0.998464047908783,1.1183074712753296,1.1005762815475464,1.041232943534851,0.9192461967468262,0.8231247663497925,0.8986634016036987,0.9192698001861572,0.9157445430755615,0.9375261664390564,0.8915401697158813,0.9262105226516724,0.7676591873168945,0.9618391394615173,0.9616622924804688,0.9997610449790955,0.9313355088233948,1.1658947467803955,1.1412104368209839,0.9907463788986206,1.0507631301879883,0.8903858661651611,0.9886064529418945,1.1327567100524902,1.094707727432251,1.0498563051223755,1.0326999425888062,1.042052984237671,0.8797791004180908,0.8696224093437195,1.0361392498016357,1.0368726253509521,0.9896687269210815,1.0285032987594604,1.0184605121612549,0.8985209465026855,0.9825447797775269,1.0522675514221191,1.0075407028198242,0.901353120803833,1.0437431335449219,0.9904121160507202,1.0739246606826782,0.9971068501472473,1.0998717546463013,1.0111985206604004,1.0894110202789307,0.8892235159873962,1.078314185142517,0.8450804948806763,1.0924108028411865,1.0804649591445923,1.0001776218414307,0.8638992309570312,0.9668233394622803,1.1012312173843384,1.132755994796753,1.012686014175415,0.8197327256202698,0.7487436532974243,1.1613647937774658,0.986110270023346,1.2416912317276,0.7859269976615906,0.8660234212875366,0.9810202121734619,0.9915716648101807,0.8721514940261841,0.9302536249160767,1.004379153251648,1.0306082963943481,0.9589354991912842,0.9459206461906433,1.0437849760055542,1.087282419204712,1.0647974014282227,1.1750096082687378,1.1211951971054077,1.1400829553604126
