,zebra,deer,pony,horse,pig,rooster,penguin,bird,fish,butterfly,frog,alligator,owl,elephant,bear,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,eye,mouth,stroller,motorcycle,truck,car,lamp,chair,bench,drawer,ladder,window,door,closet,shower,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,swing,grass,tree,snow,firetruck,clock,ball,balloon,pumpkin,egg,orange,apple,strawberry,hat,slipper,watch,nail,raisin,glasses,necklace,carrot,vacuum,broom,stick,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,jar,bucket,tape,bowl,plate,corn,pickle,banana,melon,bread,cookie,cracker,sandwich,chips,pizza,hamburger,muffin,pastry,meat,sauce,soup,applesauce,glass,coffee,dish,tray,box,book,paper,rock,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,coat,jacket,sweater,shirt,jeans,pants,shorts
zebra,0.0,0.6402678489685059,0.546319842338562,0.46148979663848877,0.7053639888763428,0.8228849768638611,0.7514380812644958,0.8138836026191711,1.076421856880188,0.8998777270317078,0.8106745481491089,0.6430253982543945,0.5807089805603027,0.6280483603477478,0.7374875545501709,0.7682816982269287,0.6281359195709229,0.9439374804496765,0.9574758410453796,0.8991498947143555,0.998151421546936,0.9393770694732666,1.0542783737182617,1.1080549955368042,1.111223578453064,1.1597464084625244,1.1682192087173462,1.0753164291381836,1.0959213972091675,1.1374157667160034,0.9923922419548035,0.9423466920852661,0.9282762408256531,0.9535597562789917,0.9496880769729614,1.1515212059020996,1.042464017868042,0.9245434999465942,1.1184834241867065,0.9351871609687805,0.9463866949081421,1.0271819829940796,0.957169771194458,0.949034571647644,0.993674635887146,0.9845119714736938,0.9029743671417236,0.871306300163269,0.8863973021507263,0.8935089111328125,0.8993205428123474,1.02716064453125,0.8293437361717224,0.856063187122345,0.8664783239364624,0.8949294090270996,0.9185895323753357,0.8303741216659546,0.9359539747238159,0.7671635746955872,0.8873980641365051,1.0620768070220947,1.0420829057693481,1.0609875917434692,1.0811924934387207,1.1616181135177612,1.2093461751937866,1.2284290790557861,1.1528347730636597,1.13705313205719,1.214958906173706,1.18705415725708,1.2170331478118896,1.187456727027893,1.1038881540298462,1.1358040571212769,1.1519862413406372,1.055333137512207,1.073340892791748,0.9448328614234924,1.0718765258789062,1.006137490272522,1.1107439994812012,1.0328459739685059,1.0739820003509521,1.166779637336731,1.1616705656051636,1.1967116594314575,0.9455136656761169,0.9968699812889099,1.20653235912323,1.1815729141235352,1.1867682933807373,1.1719635725021362,1.1743395328521729,1.118215799331665,0.9590968489646912,0.9562796354293823,1.0616788864135742,1.101077914237976,1.1459989547729492,1.1950517892837524,1.1289706230163574,0.9492028951644897,1.1693716049194336,1.0834805965423584,1.1167536973953247,1.1665642261505127,1.1387242078781128,1.0299201011657715,0.9396395087242126,0.9862233996391296,1.0530524253845215,1.0317649841308594,1.1220496892929077,0.9523435235023499,0.9794475436210632,0.9954072833061218,1.054291009902954,1.0570005178451538,0.8969578742980957,1.1444820165634155,1.0037405490875244,0.9235326051712036,0.9509199857711792,0.9465711712837219,0.8670880794525146,0.7944797277450562,0.7406692504882812,1.1041227579116821,1.1078314781188965,0.9894492626190186,0.929070770740509,0.9192927479743958,1.0391197204589844,0.9725368022918701,0.9454964995384216,1.0197397470474243,1.0372406244277954,1.0472452640533447,1.051960825920105,0.8498497009277344,0.8966460824012756,0.8046044707298279,0.824428915977478,0.8825635313987732,0.9460353851318359,0.8441870212554932,0.8433622717857361,0.8313918113708496,0.8639178276062012,0.8902430534362793,0.9045558571815491
deer,0.6402678489685059,0.0,0.31496381759643555,0.29805219173431396,0.3130486011505127,0.3760765790939331,0.4158288836479187,0.5408663749694824,0.8607758283615112,0.5509966611862183,0.49285197257995605,0.602329432964325,0.680504322052002,1.02796471118927,1.0392184257507324,0.939477801322937,0.46653878688812256,1.0099443197250366,1.037340521812439,1.1163612604141235,1.0343608856201172,0.9956474304199219,0.994726836681366,1.0844486951828003,1.0918893814086914,1.0728566646575928,1.145678997039795,1.0122257471084595,1.0457494258880615,1.105224609375,1.11060631275177,0.8827466368675232,0.9163139462471008,0.9098285436630249,1.0104035139083862,1.0364885330200195,0.9428842663764954,1.089320421218872,1.0410910844802856,0.9633532166481018,1.1002354621887207,1.092146396636963,1.0667756795883179,1.1400328874588013,1.1234595775604248,1.1276763677597046,1.0334761142730713,1.1103821992874146,1.097688913345337,1.1206374168395996,1.219006896018982,1.2040340900421143,1.082993984222412,1.1001274585723877,0.9904335737228394,0.997309684753418,0.931919515132904,1.0714223384857178,1.0961401462554932,1.1402394771575928,0.900738000869751,1.0533649921417236,1.035697102546692,0.9601563215255737,0.9055105447769165,1.095144271850586,1.044356107711792,1.078792929649353,1.0112571716308594,1.0257970094680786,1.0819092988967896,1.1342145204544067,1.17008638381958,1.013881802558899,1.0912997722625732,1.0298150777816772,0.9877753853797913,0.9306173920631409,0.874357283115387,1.0309587717056274,0.9649547934532166,0.9067044854164124,1.0119563341140747,1.0108546018600464,1.0747590065002441,1.1030834913253784,1.0970361232757568,1.109650731086731,0.6762906312942505,0.7415401935577393,1.0478335618972778,1.1036603450775146,1.10625422000885,1.0981886386871338,1.1092382669448853,1.0433393716812134,1.0383967161178589,1.0034981966018677,0.984635591506958,1.0086370706558228,1.076879620552063,1.142973780632019,1.1078544855117798,1.0445977449417114,1.0873706340789795,1.0078213214874268,1.0831913948059082,0.9674164056777954,0.8905593156814575,0.9530943036079407,1.1374210119247437,0.9301109313964844,1.0784478187561035,0.9752240180969238,0.8893304467201233,0.8118557333946228,1.0211411714553833,0.8222659230232239,1.0681744813919067,1.094773530960083,1.1090812683105469,1.0366482734680176,1.053719162940979,1.0859218835830688,0.95516037940979,0.8667551875114441,0.9812878370285034,1.1503617763519287,1.0945652723312378,1.165722131729126,1.0881649255752563,0.87030428647995,0.6616437435150146,0.9479869604110718,0.9343955516815186,1.047863483428955,0.9610304236412048,0.9454994797706604,1.009217381477356,1.0527620315551758,1.0353190898895264,1.0916690826416016,1.0018609762191772,1.115156650543213,1.0989415645599365,1.0467811822891235,1.0606231689453125,1.1149866580963135,1.0859190225601196,1.1026461124420166,1.0998400449752808,1.0652434825897217,1.0180716514587402
pony,0.546319842338562,0.31496381759643555,0.0,0.15953755378723145,0.2721986770629883,0.4844914674758911,0.5038858652114868,0.5968959927558899,0.8751468062400818,0.7327175736427307,0.5499033331871033,0.6467298269271851,0.6381418108940125,0.9326592683792114,0.9507287740707397,0.9538611173629761,0.2946365475654602,1.005724549293518,1.0064218044281006,1.150493860244751,1.1086734533309937,1.0674948692321777,1.0761582851409912,1.1403769254684448,1.1696462631225586,1.1333212852478027,1.1618430614471436,1.154638409614563,1.1364026069641113,1.0498651266098022,1.101456642150879,0.8228197693824768,0.8249185085296631,0.83709716796875,0.9020633697509766,1.1087913513183594,1.020316481590271,1.0897239446640015,1.1243655681610107,1.0413445234298706,1.1179332733154297,1.1514253616333008,1.087953805923462,1.084604263305664,1.1034730672836304,1.1469963788986206,0.9838076829910278,1.0015788078308105,0.9866849780082703,1.0557692050933838,1.1595323085784912,1.1170134544372559,1.013840675354004,1.0573183298110962,1.0127592086791992,0.9228190779685974,0.9678523540496826,0.945859432220459,1.0423868894577026,1.0188071727752686,0.9454607963562012,0.9688409566879272,0.9268879890441895,0.9270986914634705,1.0185818672180176,1.0124748945236206,1.038443684577942,1.0524944067001343,1.0360543727874756,1.0620499849319458,1.125723123550415,1.1609294414520264,1.1489152908325195,1.0293993949890137,1.1376415491104126,1.1670491695404053,1.154227375984192,1.0588252544403076,1.0878736972808838,1.0982725620269775,1.0372140407562256,0.977870523929596,1.028866171836853,1.1046476364135742,1.1102666854858398,1.1638169288635254,1.1385036706924438,1.1285710334777832,0.8238713145256042,0.8244107961654663,0.9974138736724854,1.0405683517456055,1.0689566135406494,1.165669560432434,1.1578514575958252,0.9367693662643433,0.9920395016670227,0.9566526412963867,0.9328688383102417,1.0049489736557007,0.9839689135551453,1.0941330194473267,1.0425243377685547,1.0330849885940552,1.1436569690704346,1.0051500797271729,1.062239170074463,0.9544669389724731,0.8475834131240845,0.9808818697929382,1.0037131309509277,0.9173608422279358,1.0264264345169067,0.8836107850074768,0.9169639348983765,0.804588794708252,1.0342135429382324,0.8203174471855164,1.0447500944137573,1.029105305671692,1.0439621210098267,0.9910051822662354,0.9565204977989197,1.0279922485351562,0.956030011177063,0.8547160625457764,0.9737562537193298,1.0899673700332642,1.142166018486023,1.1762852668762207,0.9911250472068787,0.8257107138633728,0.6089476943016052,0.9967463612556458,0.9696331024169922,1.1113767623901367,0.956067681312561,0.9023476243019104,0.9751362204551697,1.0595449209213257,1.043738603591919,1.007161021232605,0.9271063208580017,1.0048751831054688,1.0100170373916626,0.9847027659416199,1.0302646160125732,1.0285420417785645,1.0151599645614624,1.036842942237854,1.019341230392456,1.047232985496521,1.0384453535079956
horse,0.46148979663848877,0.29805219173431396,0.15953755378723145,0.0,0.3272407054901123,0.4428584575653076,0.53608638048172,0.5517361760139465,0.9329819679260254,0.650856614112854,0.5862906575202942,0.5280585885047913,0.6281775832176208,0.7577089071273804,0.8638623952865601,0.8033873438835144,0.38709497451782227,0.9425598382949829,0.9395728707313538,1.0269699096679688,1.0925238132476807,1.0024367570877075,1.0800310373306274,1.1530593633651733,1.172749400138855,1.1643073558807373,1.1741724014282227,1.127308964729309,1.109114646911621,1.1185028553009033,1.0739914178848267,0.8376550674438477,0.7962740063667297,0.8585993051528931,0.8645778894424438,1.077532172203064,1.013927936553955,1.0109121799468994,1.1578497886657715,0.9789294004440308,1.0260459184646606,1.0572776794433594,1.0006303787231445,0.9735510349273682,1.0244672298431396,1.066412091255188,0.9386410117149353,0.9399644136428833,0.9445699453353882,0.9838685989379883,1.0096416473388672,1.075262427330017,0.9497137069702148,0.9678143858909607,0.9338638782501221,0.9329458475112915,0.9723556637763977,0.9287489652633667,0.993034839630127,0.8628828525543213,0.8891134858131409,1.0159627199172974,1.051658034324646,1.042670726776123,1.078995943069458,1.1231871843338013,1.1444929838180542,1.148568868637085,1.0901989936828613,1.0651865005493164,1.154393196105957,1.1722767353057861,1.184362769126892,1.0915144681930542,1.1197080612182617,1.1352585554122925,1.1719297170639038,0.9933224320411682,1.0645393133163452,0.9974610805511475,1.0170271396636963,0.8999993801116943,1.0235482454299927,1.0700114965438843,1.042807936668396,1.1520832777023315,1.129408359527588,1.1642042398452759,0.8214585781097412,0.8935755491256714,1.0625231266021729,1.0976747274398804,1.1528934240341187,1.1841903924942017,1.1567999124526978,1.0249863862991333,1.0622352361679077,0.963790237903595,1.0202876329421997,1.1070387363433838,1.105442762374878,1.1967151165008545,1.119139313697815,1.1082452535629272,1.1994091272354126,1.079545021057129,1.1553730964660645,1.0685641765594482,0.9966764450073242,1.0752800703048706,1.0497395992279053,1.0039536952972412,1.048868179321289,0.9867987036705017,1.027881383895874,0.8672874569892883,0.9952951073646545,0.8722177743911743,1.0866447687149048,1.1188489198684692,0.9629582762718201,1.0664314031600952,1.0404378175735474,1.0497996807098389,1.007338285446167,0.8612455129623413,0.9039835929870605,0.9505249261856079,1.0374149084091187,1.155333161354065,1.1443498134613037,0.9867828488349915,0.7923688292503357,1.0201059579849243,1.0457725524902344,1.1187607049942017,0.9504680037498474,0.9416949152946472,1.0193772315979004,1.0940313339233398,1.072208285331726,0.9603700637817383,0.9633345603942871,0.9441549181938171,0.9731618762016296,0.9524600505828857,0.9185311198234558,0.9073152542114258,0.9083709716796875,0.9247482419013977,0.9357268810272217,0.9541714787483215,1.0039937496185303
pig,0.7053639888763428,0.3130486011505127,0.2721986770629883,0.3272407054901123,0.0,0.44412243366241455,0.4841674566268921,0.6213068962097168,0.8469353914260864,0.6093332767486572,0.5367549061775208,0.6965179443359375,0.6519246101379395,0.9995808005332947,0.9904139637947083,0.9727441668510437,0.41730284690856934,1.0858027935028076,1.086653709411621,1.134384036064148,1.0300230979919434,1.0771417617797852,0.969703733921051,1.0102657079696655,1.0435419082641602,1.0143905878067017,1.0937429666519165,1.0455374717712402,1.0204896926879883,1.0810949802398682,1.0780500173568726,0.9091017246246338,0.9621250033378601,0.9344245195388794,1.040694236755371,1.084779977798462,0.9648797512054443,1.0739212036132812,0.9931269288063049,1.0803680419921875,1.1183671951293945,1.1463450193405151,1.129645586013794,1.1808555126190186,1.1550021171569824,1.1482598781585693,1.0780142545700073,1.1015290021896362,1.0944408178329468,1.1556305885314941,1.2357220649719238,1.2338229417800903,1.1089067459106445,1.171461582183838,1.1252329349517822,1.1156188249588013,1.0511373281478882,1.0775583982467651,1.0775253772735596,1.1327357292175293,1.016618013381958,1.0439587831497192,0.9863699674606323,0.9382518529891968,0.8803797364234924,1.0223960876464844,0.9950231909751892,0.996845543384552,0.91315096616745,1.0063583850860596,1.0284974575042725,1.120825171470642,1.1234692335128784,0.9185742139816284,1.091935396194458,1.0216517448425293,0.9710639119148254,1.0507514476776123,1.000163197517395,1.0756510496139526,1.0573604106903076,0.9954617023468018,1.0465633869171143,1.064294695854187,1.0890504121780396,1.1240684986114502,1.1191930770874023,1.1124435663223267,0.8513090014457703,0.847061038017273,1.0195822715759277,1.130021572113037,1.0981194972991943,1.1223217248916626,1.1127222776412964,0.9550657272338867,1.0507609844207764,1.0538218021392822,1.008924126625061,1.0061181783676147,0.996329128742218,1.1414916515350342,1.0831544399261475,1.049818992614746,1.07200026512146,1.0273654460906982,1.052596926689148,0.840920627117157,0.7194764614105225,0.909826934337616,1.1304649114608765,0.9591837525367737,0.9937790036201477,0.911251425743103,0.7420021295547485,0.6936387419700623,0.9424545168876648,0.8727823495864868,1.1133651733398438,1.0946483612060547,1.1489760875701904,0.9994726777076721,1.0364563465118408,1.1122440099716187,0.9946265816688538,0.8803536295890808,1.0099848508834839,1.1454017162322998,1.174757719039917,1.2668083906173706,0.9858753681182861,0.8712109923362732,0.636237621307373,0.9437307715415955,0.8912438750267029,1.0208632946014404,0.9343373775482178,0.9021704196929932,0.9167022109031677,0.9870820045471191,0.9760016798973083,1.0349971055984497,1.0170135498046875,1.1212825775146484,1.1205508708953857,1.0788224935531616,1.0798792839050293,1.1393793821334839,1.1398861408233643,1.162783145904541,1.1075724363327026,1.077634572982788,0.9572921395301819
rooster,0.8228849768638611,0.3760765790939331,0.4844914674758911,0.4428584575653076,0.44412243366241455,0.0,0.5748153924942017,0.43938279151916504,0.7726961374282837,0.48781073093414307,0.4140826463699341,0.5253482460975647,0.5585293769836426,1.059881329536438,1.0636978149414062,0.990596354007721,0.505591094493866,0.995038628578186,1.0029520988464355,1.0238815546035767,0.9653881788253784,1.0472559928894043,1.0364435911178589,1.1887073516845703,1.1868476867675781,1.1854841709136963,1.222481608390808,1.0912173986434937,1.114612340927124,1.2189661264419556,1.12744140625,0.890771746635437,0.8455281853675842,0.8200812339782715,0.8985822200775146,1.0967272520065308,1.0717231035232544,1.114580512046814,1.1850847005844116,1.0180175304412842,1.0366742610931396,1.0852670669555664,1.0805727243423462,1.0958553552627563,1.0544941425323486,1.1381890773773193,0.9873247146606445,1.1146152019500732,1.0982141494750977,1.0586658716201782,1.16228449344635,1.140270471572876,1.0377141237258911,1.0462030172348022,1.0360164642333984,0.8823240995407104,1.014026165008545,1.069362998008728,1.0141183137893677,1.093704104423523,0.9402015209197998,0.9937630295753479,0.9558138847351074,0.8801364302635193,0.8646222352981567,1.0154201984405518,1.0248231887817383,1.034645915031433,1.0400561094284058,1.0842981338500977,1.2043246030807495,1.2517421245574951,1.2429943084716797,1.0772675275802612,1.1780264377593994,1.167806625366211,1.0806890726089478,1.0466077327728271,1.0896852016448975,1.0748155117034912,0.9187983274459839,0.8993700742721558,0.9119856357574463,1.0321482419967651,1.017714500427246,1.2121355533599854,1.1990561485290527,1.22969651222229,0.5823878645896912,0.60012286901474,1.091923475265503,1.1338863372802734,1.1541155576705933,1.2399293184280396,1.291452169418335,1.0418213605880737,1.0279673337936401,0.9988982081413269,0.8747905492782593,1.0205496549606323,1.0704830884933472,1.0922255516052246,0.9969320893287659,0.9691202044487,1.0944602489471436,0.9149813652038574,0.8801783323287964,0.8869829177856445,0.883066713809967,0.882775604724884,0.9333997964859009,0.818368673324585,0.9101071953773499,0.8556519150733948,0.719878077507019,0.7470327615737915,0.900001049041748,0.745500385761261,0.9451552629470825,0.8925085067749023,0.8550839424133301,1.0277674198150635,0.8851008415222168,1.0409663915634155,0.9994828104972839,0.9139097929000854,0.9253779053688049,1.2055799961090088,1.0552018880844116,1.1102211475372314,0.9678294062614441,0.9116876125335693,0.5849558115005493,0.7736731767654419,0.8565142154693604,1.079838752746582,0.8941123485565186,0.9108354449272156,0.9798248410224915,1.0658116340637207,0.9822092056274414,1.0941681861877441,0.8742108345031738,1.0275037288665771,0.992125928401947,0.9185307025909424,1.0455906391143799,1.0643274784088135,1.0313236713409424,1.026552438735962,1.069001317024231,1.0842392444610596,1.007935881614685
penguin,0.7514380812644958,0.4158288836479187,0.5038858652114868,0.53608638048172,0.4841674566268921,0.5748153924942017,0.0,0.4447743892669678,0.518562912940979,0.471602201461792,0.4741506576538086,0.850744366645813,0.7049326300621033,1.0868042707443237,1.014682650566101,0.9476438760757446,0.7047845125198364,1.185052514076233,1.1779968738555908,1.431025743484497,1.1810717582702637,1.2125892639160156,0.9482428431510925,0.8795857429504395,1.0005444288253784,0.9055479764938354,0.9270256161689758,0.9463649988174438,0.9005494713783264,0.7901419401168823,1.0596495866775513,1.0251152515411377,1.049352765083313,0.956845223903656,0.9533066749572754,0.8269808292388916,1.1192078590393066,1.3446005582809448,1.1139423847198486,1.2989574670791626,1.2320486307144165,1.1755337715148926,1.3116748332977295,1.337204933166504,1.250025749206543,1.1713943481445312,1.3263007402420044,1.3535523414611816,1.3266276121139526,1.4284460544586182,1.4118609428405762,1.1758947372436523,1.168664813041687,1.3592267036437988,1.1880356073379517,0.9819878339767456,1.2187827825546265,1.2768539190292358,1.1700974702835083,1.1502399444580078,1.078200101852417,0.8665300607681274,0.8765913844108582,0.8101333975791931,0.9547417163848877,0.9445703625679016,0.8832969069480896,0.8397210240364075,0.7822268009185791,0.783603310585022,0.7062618732452393,0.8651679158210754,0.9000239372253418,0.7722477912902832,0.9738008975982666,0.8459619879722595,0.9223728179931641,0.9730701446533203,0.9003455638885498,1.1551283597946167,0.9667535424232483,0.8056299686431885,0.8280958533287048,0.8020496368408203,0.9302458763122559,0.8498032689094543,0.7740190029144287,0.7818714380264282,0.7583411931991577,0.7928633689880371,0.7494915127754211,0.7962467670440674,0.7953073978424072,0.7690075635910034,0.730947732925415,0.8611714243888855,1.096720576286316,1.0021412372589111,1.035406231880188,0.8443517684936523,0.7679223418235779,0.9775672554969788,0.9761525392532349,0.9546554684638977,0.9148498773574829,0.8730139136314392,1.0358335971832275,0.9312448501586914,0.7944945693016052,1.0589936971664429,1.2648195028305054,0.9188293218612671,1.2176094055175781,1.0418057441711426,0.9605283737182617,0.9000498652458191,1.3099465370178223,0.9094206690788269,1.1977273225784302,1.2095128297805786,1.3378634452819824,0.8748598098754883,1.1255357265472412,1.2875525951385498,1.1569939851760864,0.9560000896453857,1.1635199785232544,1.1312059164047241,1.2191381454467773,1.024900197982788,0.9089459776878357,0.8209872245788574,0.797819197177887,1.101454496383667,0.732147216796875,0.9144601821899414,0.8473641872406006,1.0009971857070923,0.8779364824295044,0.8012365102767944,0.822277307510376,1.2884011268615723,1.1959571838378906,1.3424248695373535,1.3493590354919434,1.2596293687820435,1.16352117061615,1.279770851135254,1.3085153102874756,1.333611011505127,1.2425023317337036,1.2104862928390503,1.0315603017807007
bird,0.8138836026191711,0.5408663749694824,0.5968959927558899,0.5517361760139465,0.6213068962097168,0.43938279151916504,0.4447743892669678,0.0,0.41742968559265137,0.43912625312805176,0.47353029251098633,0.6944475173950195,0.6308296322822571,1.050724983215332,0.9505453705787659,0.9227074384689331,0.7485970258712769,1.1419899463653564,1.1799097061157227,1.3161146640777588,1.3350073099136353,1.2192535400390625,1.1831824779510498,1.113024115562439,1.1813322305679321,1.0642553567886353,0.9692606925964355,1.152394413948059,1.0301342010498047,0.8011825084686279,1.1977577209472656,1.1015701293945312,1.0173412561416626,0.8715062141418457,0.8138121366500854,0.7806406617164612,1.230624794960022,1.2954416275024414,1.1940655708312988,1.2475210428237915,1.0958137512207031,1.1481651067733765,1.237534761428833,1.1884247064590454,1.1771049499511719,1.1797468662261963,1.2285515069961548,1.242725133895874,1.253638744354248,1.2684850692749023,1.2381911277770996,1.0796499252319336,1.1056907176971436,1.246121883392334,1.1841222047805786,0.955679714679718,1.1658966541290283,1.1424680948257446,0.9958996176719666,1.0048452615737915,0.9734851121902466,0.8443402647972107,0.8790382742881775,0.8710566163063049,1.0323545932769775,0.9160453081130981,0.8463901877403259,0.7924356460571289,0.7934509515762329,0.9775984287261963,0.8192698359489441,0.8768609166145325,0.8237761855125427,0.9429681301116943,1.0649232864379883,1.0507748126983643,1.1342449188232422,1.0675203800201416,1.0275194644927979,0.9655571579933167,0.9179993271827698,0.8193058371543884,0.7545060515403748,0.7948331236839294,0.859024167060852,0.755617618560791,0.6854451298713684,0.7125647664070129,0.6969505548477173,0.7325453162193298,0.7782732844352722,0.7714277505874634,0.8321219682693481,0.951610803604126,0.7695974707603455,0.8947967290878296,1.0646418333053589,1.0898798704147339,1.0927643775939941,1.0139796733856201,0.8245190382003784,0.9040525555610657,0.8917115330696106,0.978399932384491,1.0091761350631714,0.8830965161323547,1.0227490663528442,0.9036950469017029,0.8022449612617493,1.0822083950042725,1.1510072946548462,0.9236679077148438,1.0863326787948608,0.9811903238296509,1.0025131702423096,0.8165813684463501,1.265089750289917,0.8828650712966919,1.1159809827804565,1.1808013916015625,1.1655604839324951,0.9309502243995667,1.0926716327667236,1.2540363073349,1.1882468461990356,0.938616156578064,1.0555275678634644,1.0738475322723389,1.165765404701233,0.9333928823471069,1.004401445388794,0.9473583102226257,0.9943631887435913,1.2852892875671387,1.057904601097107,1.220495581626892,1.0376204252243042,1.054144263267517,0.9644624590873718,0.9435682892799377,0.916641354560852,1.252504587173462,1.2138465642929077,1.2864482402801514,1.3195366859436035,1.2539647817611694,1.239405870437622,1.2348610162734985,1.2501354217529297,1.25615656375885,1.288241982460022,1.2947721481323242,1.2198549509048462
fish,1.076421856880188,0.8607758283615112,0.8751468062400818,0.9329819679260254,0.8469353914260864,0.7726961374282837,0.518562912940979,0.41742968559265137,0.0,0.5700568556785583,0.5811933279037476,0.9404991865158081,0.8101068139076233,1.177091121673584,0.928521454334259,0.9559907913208008,1.004642367362976,1.2795343399047852,1.2781528234481812,1.3808828592300415,1.1940853595733643,1.215821623802185,0.9590437412261963,0.8914221525192261,0.896178126335144,0.8011225461959839,0.6310673952102661,1.0103304386138916,0.8964313864707947,0.6594232320785522,1.0604459047317505,1.2849857807159424,1.2045583724975586,0.9767822623252869,0.8168030977249146,0.8055381178855896,1.3419352769851685,1.3663960695266724,1.096468448638916,1.4595770835876465,1.2222131490707397,1.3065946102142334,1.4373130798339844,1.413515567779541,1.3888888359069824,1.3186625242233276,1.413705825805664,1.3750699758529663,1.3818730115890503,1.463970422744751,1.4020469188690186,1.1681413650512695,1.1191976070404053,1.3313758373260498,1.2880948781967163,0.9430041909217834,1.2834444046020508,1.1543413400650024,1.0264244079589844,1.0491304397583008,1.1243001222610474,0.9370905756950378,0.755051851272583,0.7246556878089905,0.854184627532959,0.7783793807029724,0.6889951825141907,0.5841128826141357,0.5906692743301392,0.8988391757011414,0.5115972757339478,0.6429561376571655,0.6281272172927856,0.7132391333580017,0.9688502550125122,0.7945724129676819,0.7016609907150269,1.201337456703186,0.9706578254699707,0.950072705745697,0.8942325711250305,0.7899285554885864,0.7361286282539368,0.6483776569366455,0.830974817276001,0.5298868417739868,0.46018338203430176,0.42048805952072144,0.6827075481414795,0.751278281211853,0.6314535140991211,0.674339771270752,0.7596288323402405,0.7965800762176514,0.4650764465332031,1.0213568210601807,1.1418545246124268,1.2184849977493286,1.160933017730713,0.9933772683143616,0.6715195178985596,0.8225857019424438,0.8550664782524109,0.795055091381073,0.599290132522583,0.7774099707603455,0.790728747844696,0.7821046710014343,0.7710298895835876,0.9017751216888428,1.1132018566131592,0.937264084815979,0.9783638715744019,0.9727187156677246,0.9398307800292969,0.8709098696708679,1.1836951971054077,0.916938841342926,1.1301640272140503,1.1536554098129272,1.2274181842803955,1.040013313293457,1.230037808418274,1.3439565896987915,1.318816065788269,1.0199962854385376,1.1520510911941528,1.0393003225326538,1.1865957975387573,0.7038564682006836,0.6285886764526367,0.9015564918518066,1.1242396831512451,1.1341791152954102,0.7421392202377319,0.9620532989501953,0.9751718044281006,1.1775002479553223,0.7647290229797363,0.7903962731361389,0.8316203355789185,1.2696478366851807,1.2819942235946655,1.3871620893478394,1.3519301414489746,1.3041359186172485,1.333624243736267,1.3919165134429932,1.434678554534912,1.4208972454071045,1.2742999792099,1.2978649139404297,1.0212854146957397
butterfly,0.8998777270317078,0.5509966611862183,0.7327175736427307,0.650856614112854,0.6093332767486572,0.48781073093414307,0.471602201461792,0.43912625312805176,0.5700568556785583,0.0,0.37064510583877563,0.8537272214889526,0.6577096581459045,1.2208372354507446,1.0786203145980835,1.0673015117645264,0.9380331635475159,1.138262391090393,1.1570265293121338,1.3791640996932983,1.1777582168579102,1.2483816146850586,0.998041570186615,0.9029395580291748,0.9924256801605225,0.9427602887153625,0.9033374786376953,1.002598762512207,0.8881427049636841,0.7834244966506958,0.9963268637657166,1.1263351440429688,1.0852277278900146,0.961933434009552,0.9968597292900085,0.8302261829376221,1.2038993835449219,1.3456981182098389,1.053378701210022,1.2798365354537964,1.178454875946045,1.2527856826782227,1.2949188947677612,1.2622272968292236,1.3070265054702759,1.209467887878418,1.3148677349090576,1.372951626777649,1.3936480283737183,1.3476606607437134,1.3394523859024048,1.1978718042373657,1.1692570447921753,1.314443588256836,1.2009496688842773,1.0295852422714233,1.1979832649230957,1.234235167503357,1.079367995262146,1.1916418075561523,1.0101064443588257,0.7613048553466797,0.8720332980155945,0.8329364061355591,0.9742509722709656,0.934675395488739,0.8958200216293335,0.8051952123641968,0.7108198404312134,0.8434746265411377,0.7305299043655396,0.8088944554328918,0.8911473155021667,0.7586913108825684,0.9014484286308289,0.8045656681060791,0.9341486692428589,1.0718356370925903,0.9846324920654297,0.9231886863708496,0.8896778225898743,0.5681034326553345,0.6956414580345154,0.6815962791442871,0.7692074179649353,0.760751485824585,0.7083984613418579,0.7198292016983032,0.6921573877334595,0.6405996084213257,0.8664696216583252,0.89809250831604,0.9037593603134155,0.9902794361114502,0.7973041534423828,0.8675230145454407,1.0242958068847656,1.120891809463501,1.0445539951324463,0.9477527737617493,0.6930935382843018,0.9709529280662537,0.879067063331604,0.9026917815208435,0.8741490244865417,0.8406656980514526,0.986533522605896,0.9173093438148499,0.7824757099151611,0.9919071793556213,1.1888608932495117,0.9460483193397522,1.0564522743225098,1.0012577772140503,0.9401284456253052,0.8316034078598022,1.305649995803833,0.8999871015548706,1.1616716384887695,1.170236349105835,1.2295972108840942,0.910693347454071,1.1160391569137573,1.1790472269058228,1.1025495529174805,0.8651076555252075,1.0439283847808838,1.222420573234558,1.0764472484588623,0.9606075286865234,0.7804691195487976,0.8155677318572998,0.9545694589614868,1.1613510847091675,0.9136724472045898,1.0154314041137695,0.8133573532104492,0.9983119368553162,1.1002302169799805,0.9797490835189819,0.955544114112854,1.3083641529083252,1.2625010013580322,1.346299409866333,1.3162394762039185,1.2581202983856201,1.2913097143173218,1.3242957592010498,1.3719302415847778,1.3677728176116943,1.3058195114135742,1.3114111423492432,1.1097183227539062
