,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,shirt,bib,blanket,pillow,towel,napkin,toy,box,book,hat,crayon,ball,plant,plate,bowl,bottle,cup,bucket
hair,0.0,0.7243789434432983,0.6951606869697571,0.766339898109436,0.7200717329978943,1.1791307926177979,1.0626624822616577,0.9825747013092041,0.8597692251205444,0.9208909869194031,0.9175633192062378,0.6488722562789917,0.8207730650901794,0.9329385757446289,0.9249060153961182,1.1642693281173706,1.231549859046936,1.0945690870285034,1.178428292274475,1.0661534070968628,0.8746715784072876,1.1295651197433472,1.090879201889038,0.9355623126029968,1.1607131958007812,1.1982340812683105,1.1193153858184814,1.186073660850525,1.2463405132293701
arm,0.7243789434432983,0.0,0.41506969928741455,0.671357274055481,0.7258732318878174,1.2800692319869995,1.0050289630889893,0.8408057689666748,0.7055121660232544,0.7134010195732117,0.9332537055015564,0.4410437345504761,0.6792538166046143,0.7203232049942017,0.6902943253517151,0.9927103519439697,1.0418325662612915,1.0860542058944702,1.085533618927002,1.0124601125717163,1.2580556869506836,1.1514108180999756,1.3288284540176392,1.1664040088653564,1.142987608909607,1.19745671749115,1.2513659000396729,1.0620427131652832,1.2170413732528687
hand,0.6951606869697571,0.41506969928741455,0.0,0.27887630462646484,0.387550950050354,1.2909181118011475,1.134577989578247,1.0596816539764404,0.9970259666442871,1.0322158336639404,1.0679205656051636,0.7787386775016785,0.9077481031417847,0.975585401058197,0.949867308139801,1.0712602138519287,1.0606858730316162,1.043502926826477,1.1068801879882812,0.9929121732711792,1.1113572120666504,1.0584012269973755,1.172827124595642,1.0900214910507202,1.114856243133545,1.1302361488342285,1.1692736148834229,1.027930736541748,1.1975797414779663
finger,0.766339898109436,0.671357274055481,0.27887630462646484,0.0,0.10728609561920166,1.097212314605713,1.2345759868621826,1.352165699005127,1.2165395021438599,1.2914769649505615,1.1788029670715332,1.025183916091919,1.1633280515670776,1.2276898622512817,1.070102572441101,1.179198145866394,1.1143076419830322,1.2549870014190674,1.257631540298462,1.1744019985198975,0.9224588871002197,0.6179360151290894,0.8494570255279541,0.968394935131073,1.2817355394363403,1.2948064804077148,0.967872679233551,1.1675227880477905,1.317201852798462
toe,0.7200717329978943,0.7258732318878174,0.387550950050354,0.10728609561920166,0.0,1.0423911809921265,1.209691047668457,1.3870590925216675,1.210200309753418,1.2803353071212769,1.2308387756347656,1.0407414436340332,1.1560049057006836,1.2191565036773682,1.0747733116149902,1.1341733932495117,1.1166250705718994,1.2582666873931885,1.284379005432129,1.205888032913208,0.8591084480285645,0.692123293876648,0.8420130014419556,0.9745095372200012,1.3421695232391357,1.3372080326080322,0.94829261302948,1.2248053550720215,1.3052024841308594
lamp,1.1791307926177979,1.2800692319869995,1.2909181118011475,1.097212314605713,1.0423911809921265,0.0,0.758527934551239,1.0805259943008423,1.2058374881744385,1.2189794778823853,0.7128816246986389,1.3089410066604614,1.3082197904586792,1.2777719497680664,1.1442114114761353,1.0729907751083374,1.042118787765503,1.2075823545455933,1.1678696870803833,1.188002347946167,0.8066114783287048,0.7935563325881958,0.7541467547416687,0.7628635168075562,1.1273419857025146,1.0196986198425293,0.7497010231018066,1.0199676752090454,0.991447925567627
chair,1.0626624822616577,1.0050289630889893,1.134577989578247,1.2345759868621826,1.209691047668457,0.758527934551239,0.0,0.4493638277053833,0.5204637050628662,0.7258027791976929,0.8271923661231995,0.9143139123916626,1.1022919416427612,0.9016088247299194,0.7013940811157227,0.946038007736206,1.0319660902023315,0.9696958065032959,0.8150019645690918,0.9843862652778625,1.0064738988876343,1.2620325088500977,1.237304449081421,1.0087594985961914,1.1130757331848145,1.1029832363128662,1.0605818033218384,1.0575039386749268,0.9351027607917786
table,0.9825747013092041,0.8408057689666748,1.0596816539764404,1.352165699005127,1.3870590925216675,1.0805259943008423,0.4493638277053833,0.0,0.3856303095817566,0.45232093334198,0.7575645446777344,0.7146804332733154,0.8025875091552734,0.7108498215675354,0.7548240423202515,1.004321575164795,0.9974705576896667,0.8722943663597107,0.7209452390670776,0.8804603219032288,1.256937026977539,1.434629201889038,1.312437653541565,1.1111016273498535,0.7342780828475952,0.8045157790184021,1.224361538887024,0.8542085289955139,0.9098667502403259
couch,0.8597692251205444,0.7055121660232544,0.9970259666442871,1.2165395021438599,1.210200309753418,1.2058374881744385,0.5204637050628662,0.3856303095817566,0.0,0.21909093856811523,0.775108814239502,0.5525225400924683,0.7721530199050903,0.4054776430130005,0.34515655040740967,0.8230282664299011,1.0486382246017456,0.9028931856155396,0.8238626718521118,0.9204086065292358,1.1854363679885864,1.3969664573669434,1.322330117225647,1.090981125831604,1.0491620302200317,1.1127076148986816,1.2810676097869873,1.089651107788086,1.0766938924789429
bed,0.9208909869194031,0.7134010195732117,1.0322158336639404,1.2914769649505615,1.2803353071212769,1.2189794778823853,0.7258027791976929,0.45232093334198,0.21909093856811523,0.0,0.7090359330177307,0.58449387550354,0.6464828252792358,0.24456381797790527,0.45346617698669434,0.7060549259185791,1.0025272369384766,0.8154506087303162,0.8128812909126282,0.8529650568962097,1.2653756141662598,1.4349833726882935,1.3476965427398682,1.1376457214355469,0.9307798743247986,1.0600495338439941,1.344879150390625,1.0920215845108032,1.0399104356765747
