,dog,frog,nose,face,hair,arm,hand,finger,toe,lamp,drawer,bench,chair,table,couch,bed,crib,window,door,refrigerator,oven,sink,bathtub,car,jacket,shirt,bib,pajamas,jeans,pants,slipper,shoe,sock,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,comb,hat,glasses,scissors,fork,spoon,crayon,pencil,pen,knife,toothbrush,gum,balloon,ball,egg,orange,pumpkin,apple,melon,banana,plant,bread,plate,bowl,bottle,cup,bucket,can
drawer,1.1372945308685303,1.1857554912567139,1.1498770713806152,1.0930051803588867,1.1342909336090088,0.9853349924087524,1.0643190145492554,1.1327444314956665,1.2088072299957275,0.8154084086418152,0.0,0.5799546241760254,0.8402605652809143,0.7496582865715027,0.8416464328765869,0.8225681185722351,0.7466015815734863,0.8751800656318665,0.5746591687202454,0.5896506309509277,0.5182363986968994,0.6475226283073425,0.6408861875534058,1.0345568656921387,1.0383774042129517,1.0927734375,1.0587016344070435,1.0383678674697876,0.9691881537437439,0.9970835447311401,1.1788654327392578,1.0729488134384155,1.203095555305481,1.1342417001724243,0.9885421991348267,0.9723920822143555,1.018723726272583,0.9619353413581848,1.1141705513000488,1.0038988590240479,0.6236268281936646,0.5676584839820862,0.9047704339027405,0.7609683275222778,0.8367210030555725,0.8610050678253174,0.9056857228279114,1.2099666595458984,1.0772405862808228,0.8470005989074707,0.9752620458602905,1.053235650062561,1.1770830154418945,0.9966006278991699,1.004445195198059,0.8852685689926147,1.0387769937515259,1.0078637599945068,1.1258102655410767,1.1488860845565796,1.2198082208633423,1.2111726999282837,1.1872305870056152,1.2083295583724976,1.1858305931091309,1.2433327436447144,1.0807502269744873,1.2378273010253906,0.9800264239311218,1.0171737670898438,1.1838167905807495,1.0820426940917969,0.9211220145225525,0.7591197490692139
bench,0.9171029329299927,1.2570308446884155,1.3255962133407593,1.1190853118896484,1.063985824584961,0.9001615047454834,1.170695185661316,1.331507921218872,1.3352293968200684,0.9439751505851746,0.5799546241760254,0.0,0.3485356569290161,0.326604962348938,0.4708405137062073,0.4837915301322937,0.5370303988456726,0.7324625253677368,0.6779896020889282,0.726841926574707,0.7129826545715332,0.7304136753082275,0.6240513920783997,0.9759888052940369,0.8765783309936523,0.9145858287811279,1.0313485860824585,0.8686254024505615,0.82631915807724,0.8748799562454224,1.2180869579315186,1.0797315835952759,1.0785906314849854,1.1141654253005981,0.6848256587982178,0.7719338536262512,0.8453764915466309,0.9461532235145569,1.1030566692352295,0.9369150400161743,0.6137607097625732,0.6273185014724731,0.8848332166671753,0.9047366380691528,0.7677440643310547,0.8444835543632507,0.8488950133323669,1.2142137289047241,1.237473487854004,0.9733756184577942,1.1822978258132935,1.248488187789917,1.2984950542449951,1.173417091369629,1.2018005847930908,1.0527666807174683,1.1382594108581543,1.1880199909210205,1.2910466194152832,1.3049465417861938,1.4138190746307373,1.3788914680480957,1.3484249114990234,1.4049513339996338,1.2463090419769287,1.3126964569091797,1.042625904083252,1.3330062627792358,1.0683631896972656,1.0777387619018555,1.2398933172225952,1.1291006803512573,0.8877068758010864,0.83260577917099
chair,0.9673260450363159,1.2315640449523926,1.3619577884674072,1.1991324424743652,1.0984688997268677,1.0213847160339355,1.2155014276504517,1.3119374513626099,1.2919859886169434,0.7457090020179749,0.8402605652809143,0.3485356569290161,0.0,0.32566332817077637,0.48080265522003174,0.5544835329055786,0.5231056213378906,0.7401866912841797,0.7569825649261475,0.8079023957252502,0.8663066625595093,0.8216108083724976,0.7180441617965698,1.0558240413665771,0.9381611943244934,0.9815428256988525,0.9837860465049744,0.8857162594795227,0.9312149882316589,0.9740818738937378,1.1498863697052002,1.0562787055969238,1.0612297058105469,1.154850959777832,0.7182716727256775,0.68085777759552,0.8407997488975525,0.9765405058860779,0.9928934574127197,0.8761128187179565,0.7461051344871521,0.8154416084289551,0.8933398723602295,1.0362902879714966,0.6573805212974548,0.7655751705169678,1.0815303325653076,1.0769931077957153,1.2412569522857666,0.9240521192550659,1.1066298484802246,1.0748034715652466,1.3137725591659546,1.244192123413086,1.2570350170135498,1.1893284320831299,1.1208540201187134,1.264811396598816,1.1604889631271362,1.1859362125396729,1.2884767055511475,1.2950971126556396,1.200799584388733,1.3213881254196167,1.2072207927703857,1.259946346282959,0.9574481248855591,1.2852256298065186,1.0298140048980713,0.9685682654380798,1.101169228553772,0.9843082427978516,0.83260577917099,0.917107880115509
table,0.9408689141273499,1.284224033355713,1.407498836517334,1.0886211395263672,1.0318619012832642,0.8616448640823364,1.1659305095672607,1.418241024017334,1.4363662004470825,0.8225478529930115,0.7496582865715027,0.326604962348938,0.32566332817077637,0.0,0.4201907515525818,0.44523555040359497,0.5325140357017517,0.6755844950675964,0.7286158204078674,0.6453065276145935,0.7020098567008972,0.6639142036437988,0.5805339813232422,1.134799599647522,0.8326117396354675,0.7978606224060059,0.8124901056289673,0.7331072688102722,0.8087584972381592,0.8872225284576416,1.4175748825073242,1.1939094066619873,1.1959539651870728,1.2131164073944092,0.7273844480514526,0.9090195298194885,1.0133066177368164,1.0829212665557861,1.066401720046997,0.8578302264213562,0.4699934720993042,0.710038423538208,0.7515214681625366,0.8553030490875244,0.8213249444961548,0.9676051735877991,1.0698368549346924,1.3008276224136353,1.2520813941955566,0.9241995215415955,1.22576105594635,1.1623003482818604,1.452589988708496,1.3891186714172363,1.4124025106430054,1.2767622470855713,1.068414330482483,1.1856619119644165,1.2639790773391724,1.2752209901809692,1.393784761428833,1.4046943187713623,1.3497759103775024,1.4004931449890137,1.1743316650390625,1.3405437469482422,1.043953537940979,1.356614589691162,0.8462892770767212,0.9464333653450012,1.2414584159851074,1.0526834726333618,0.8685752153396606,0.8662384748458862
couch,0.781162679195404,1.2369660139083862,1.279716968536377,0.9378176927566528,0.9055129289627075,0.7609140276908875,1.1618340015411377,1.362898349761963,1.3089019060134888,1.0255368947982788,0.8416464328765869,0.4708405137062073,0.48080265522003174,0.4201907515525818,0.0,0.12582802772521973,0.5408817529678345,0.6925452947616577,0.70802241563797,0.6901694536209106,0.7190992832183838,0.8617682456970215,0.6365365982055664,1.0655266046524048,0.6053184270858765,0.6257184743881226,0.706041693687439,0.5064100027084351,0.5748482942581177,0.6376659274101257,1.3098211288452148,1.0785694122314453,1.074081301689148,1.0937535762786865,0.3700827360153198,0.5254195928573608,0.8130538463592529,1.0983563661575317,1.0297777652740479,0.9743045568466187,0.9342762231826782,0.8380370140075684,0.7892278432846069,0.9609187245368958,0.9502648115158081,0.9543145298957825,1.0846961736679077,1.2344999313354492,1.1723958253860474,1.095080018043518,1.4313619136810303,1.428981065750122,1.4131059646606445,1.4262442588806152,1.4389986991882324,1.384034276008606,1.1876749992370605,1.313432216644287,1.3109338283538818,1.3113043308258057,1.4218323230743408,1.3748767375946045,1.3493098020553589,1.4134037494659424,1.2822062969207764,1.3130440711975098,1.0546989440917969,1.4254815578460693,1.25160813331604,1.2621707916259766,1.319379448890686,1.2761344909667969,1.0942261219024658,1.046379804611206
bed,0.8341913223266602,1.262316107749939,1.339688777923584,0.9771011471748352,0.919696569442749,0.7564654350280762,1.1963955163955688,1.4025671482086182,1.363435983657837,0.9926280975341797,0.8225681185722351,0.4837915301322937,0.5544835329055786,0.44523555040359497,0.12582802772521973,0.0,0.38843828439712524,0.66951584815979,0.6914287805557251,0.6798697710037231,0.7242426872253418,0.763645589351654,0.5118775963783264,1.0760480165481567,0.6233364343643188,0.6212206482887268,0.6516932845115662,0.4603880047798157,0.6162208318710327,0.6890052556991577,1.3407328128814697,1.109329104423523,1.0631394386291504,1.0863852500915527,0.22702252864837646,0.47416913509368896,0.7004817724227905,1.000357985496521,1.02522873878479,0.9757561087608337,0.8907071352005005,0.8724524974822998,0.8040791153907776,0.9455205798149109,0.8703525066375732,0.9934852123260498,1.0029947757720947,1.2615575790405273,1.2353678941726685,1.0524001121520996,1.4117792844772339,1.420615792274475,1.4232310056686401,1.4158246517181396,1.4306650161743164,1.3513216972351074,1.1217074394226074,1.304551362991333,1.3404130935668945,1.3171820640563965,1.423222303390503,1.4056370258331299,1.3901758193969727,1.4463486671447754,1.2946906089782715,1.331514596939087,1.097891092300415,1.4312585592269897,1.2211734056472778,1.2433319091796875,1.379775047302246,1.314683198928833,1.0950547456741333,1.085117220878601
crib,0.8805316686630249,1.2099695205688477,1.3284631967544556,1.093579888343811,1.0397334098815918,0.9791756272315979,1.1966538429260254,1.3796954154968262,1.3547710180282593,0.9485660195350647,0.7466015815734863,0.5370303988456726,0.5231056213378906,0.5325140357017517,0.5408817529678345,0.38843828439712524,0.0,0.6836647987365723,0.7170400619506836,0.6837222576141357,0.690247654914856,0.7891616821289062,0.638451874256134,1.0885233879089355,0.9268372654914856,0.9203006029129028,0.7987666726112366,0.6919829845428467,0.9236375689506531,0.981595516204834,1.32014000415802,1.1232503652572632,1.140504002571106,1.190889596939087,0.5881752967834473,0.7734102606773376,0.8628239035606384,1.0891467332839966,0.7681825160980225,0.7505127191543579,0.7760109901428223,0.71993488073349,0.7590121030807495,1.0188910961151123,0.5275295972824097,0.9349638223648071,1.0150507688522339,1.2746381759643555,1.258673906326294,1.021165132522583,1.2761857509613037,1.28019380569458,1.40241277217865,1.3493353128433228,1.3780670166015625,1.3100398778915405,1.0963008403778076,1.2726064920425415,1.300347924232483,1.2824809551239014,1.3700594902038574,1.3719209432601929,1.2903121709823608,1.3986380100250244,1.2862298488616943,1.3399230241775513,0.990537166595459,1.3710627555847168,1.1131380796432495,1.0525002479553223,1.2428921461105347,1.1201294660568237,0.8765969276428223,0.9933924674987793
window,0.964401125907898,1.1467041969299316,1.131449580192566,0.9386258125305176,0.8866900205612183,0.8703811168670654,1.054543137550354,1.150338888168335,1.2095305919647217,0.7701445817947388,0.8751800656318665,0.7324625253677368,0.7401866912841797,0.6755844950675964,0.6925452947616577,0.66951584815979,0.6836647987365723,0.0,0.4811304807662964,0.6304197311401367,0.7564769387245178,0.8783840537071228,0.7541610598564148,0.8969386219978333,0.8394069671630859,0.8266624212265015,0.9577054381370544,0.8244721293449402,0.9212230443954468,0.9229167103767395,1.329444169998169,1.2141051292419434,1.1899642944335938,1.2082197666168213,0.8470659255981445,0.9767128825187683,1.040617823600769,1.1084524393081665,1.0318067073822021,1.0600831508636475,1.0139625072479248,0.9623568654060364,0.9051598310470581,0.9472408294677734,1.0493223667144775,1.1087239980697632,1.0129764080047607,1.1916394233703613,0.9937615394592285,1.0236318111419678,1.162635326385498,1.2239991426467896,1.2523421049118042,1.1519988775253296,1.1801881790161133,1.1365681886672974,1.0459553003311157,1.188865303993225,1.17745840549469,1.2059333324432373,1.2538187503814697,1.237762212753296,1.2193423509597778,1.24644136428833,1.1864153146743774,1.2364940643310547,0.7887928485870361,1.2745521068572998,1.1343774795532227,1.1833460330963135,1.159725308418274,1.1487330198287964,1.1128747463226318,1.0382142066955566
door,0.9441118836402893,1.1754521131515503,1.1163591146469116,0.9791700839996338,0.9926488995552063,0.9428306818008423,1.090335488319397,1.1857349872589111,1.1899116039276123,0.829929530620575,0.5746591687202454,0.6779896020889282,0.7569825649261475,0.7286158204078674,0.70802241563797,0.6914287805557251,0.7170400619506836,0.4811304807662964,0.0,0.4458906054496765,0.6217697262763977,0.7495688199996948,0.6695342659950256,1.0093648433685303,0.8746393918991089,0.8844208717346191,1.0691699981689453,0.8799173831939697,0.8902191519737244,0.8376694917678833,1.2484887838363647,1.1929552555084229,1.1933969259262085,1.2533823251724243,0.9632757306098938,0.9971489310264587,1.0304168462753296,1.0756222009658813,1.145418643951416,1.1296221017837524,0.967249870300293,0.8120088577270508,1.0332155227661133,0.9426954984664917,1.0349555015563965,0.9495728015899658,1.04059636592865,1.2199469804763794,1.053516149520874,0.9926022887229919,1.1517302989959717,1.2101719379425049,1.233945608139038,1.1067296266555786,1.134518027305603,1.082564115524292,1.100100040435791,1.2375762462615967,1.1983654499053955,1.2307953834533691,1.2619470357894897,1.2404060363769531,1.1809545755386353,1.2776209115982056,1.218673586845398,1.233811855316162,0.9500846266746521,1.248213291168213,1.1422533988952637,1.2033740282058716,1.1027027368545532,1.2040916681289673,1.0825629234313965,0.8890443444252014
refrigerator,0.9689438939094543,1.2761409282684326,1.2875031232833862,1.0071874856948853,1.009447693824768,0.873218297958374,1.1399235725402832,1.3132601976394653,1.327715516090393,0.8934264183044434,0.5896506309509277,0.726841926574707,0.8079023957252502,0.6453065276145935,0.6901694536209106,0.6798697710037231,0.6837222576141357,0.6304197311401367,0.4458906054496765,0.0,0.12063086032867432,0.49454355239868164,0.5116927623748779,1.0656814575195312,0.8204473853111267,0.8363761901855469,0.930612325668335,0.8099055290222168,0.8242809176445007,0.7914987802505493,1.388441801071167,1.2073041200637817,1.2132062911987305,1.1912833452224731,0.8811229467391968,1.0353419780731201,1.054373025894165,1.128299593925476,1.1488752365112305,1.0924232006072998,0.7922459840774536,0.7857545614242554,0.9390454292297363,0.9281597137451172,0.9219297170639038,1.0429801940917969,0.998071551322937,1.3617980480194092,1.1495490074157715,0.9458655118942261,1.0852689743041992,1.096508264541626,1.366762399673462,1.2720954418182373,1.2792770862579346,1.1473349332809448,1.0353965759277344,1.3095823526382446,1.3197040557861328,1.3550468683242798,1.3761565685272217,1.332022786140442,1.3106462955474854,1.3426547050476074,1.1915853023529053,1.2410610914230347,1.0610651969909668,1.301720380783081,1.034549593925476,1.0119513273239136,1.0924478769302368,1.0187047719955444,0.8559432029724121,0.658772885799408
