,pony,horse,pig,rooster,bird,fish,butterfly,frog,alligator,owl,elephant,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,eye,mouth,stroller,motorcycle,truck,car,lamp,chair,bench,drawer,ladder,window,door,closet,shower,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,grass,tree,snow,clock,ball,balloon,pumpkin,egg,orange,apple,strawberry,hat,slipper,watch,nail,raisin,glasses,necklace,carrot,vacuum,broom,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,jar,bucket,tape,bowl,plate,corn,pickle,banana,melon,bread,cookie,cracker,pizza,hamburger,muffin,meat,soup,glass,coffee,dish,tray,box,book,paper,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,coat,jacket,sweater,shirt,jeans,pants,shorts
pony,0.0,0.22206294536590576,0.7890043258666992,0.7405370473861694,0.8691195249557495,1.1393706798553467,0.8382225036621094,0.7730920910835266,0.7502968907356262,0.7955950498580933,0.8918107151985168,0.9869260191917419,0.5611454248428345,0.9395545721054077,0.9940634369850159,1.0554864406585693,1.1276593208312988,1.1660832166671753,1.1288447380065918,1.1574400663375854,1.1949092149734497,1.1590365171432495,1.2007783651351929,1.1270898580551147,1.1330362558364868,1.080141305923462,1.0523308515548706,0.8163822293281555,0.8090453147888184,0.7879800796508789,0.8640468120574951,1.1306815147399902,1.0207722187042236,1.0880959033966064,1.215986728668213,0.9848495125770569,1.0626258850097656,1.0962300300598145,1.0210940837860107,1.0211868286132812,1.0300122499465942,1.0801336765289307,0.9420650601387024,0.9584249258041382,0.9960123896598816,1.0498812198638916,1.1097345352172852,1.1705026626586914,0.8881229162216187,0.8943456411361694,1.016801357269287,0.9934881329536438,0.9860373139381409,0.9036367535591125,0.9949634075164795,1.0231215953826904,1.0830833911895752,1.065270185470581,1.0379979610443115,1.109940767288208,1.1661272048950195,1.0915577411651611,1.1034475564956665,1.0639275312423706,1.193540334701538,1.1628473997116089,1.1422094106674194,1.1371184587478638,1.126351237297058,1.1422336101531982,1.2187938690185547,1.0884780883789062,1.179924488067627,1.0967392921447754,1.052793025970459,1.1677286624908447,1.2265915870666504,1.2412891387939453,1.1969810724258423,1.1913260221481323,1.1850067377090454,0.9401065111160278,0.9074934124946594,1.147331953048706,1.087683081626892,1.2006105184555054,1.2140752077102661,1.1928104162216187,1.1488760709762573,1.0346083641052246,1.0233347415924072,1.0594558715820312,1.1347752809524536,1.1104570627212524,1.221006989479065,1.2087873220443726,1.1443005800247192,1.2118256092071533,1.0435703992843628,1.2260371446609497,1.1011464595794678,1.0626963376998901,1.089584469795227,1.023817777633667,0.9044232964515686,1.0424591302871704,1.0512183904647827,1.1165038347244263,1.0534635782241821,1.1715950965881348,1.1391687393188477,1.0768709182739258,1.034841775894165,1.0244239568710327,1.1304149627685547,1.1468092203140259,1.1306698322296143,1.1727418899536133,0.9181880950927734,0.7235453128814697,1.0329046249389648,1.0123509168624878,1.1457703113555908,1.0099822282791138,0.9857495427131653,1.1944773197174072,1.1575498580932617,1.204035758972168,0.989417552947998,0.9170047640800476,0.9229298830032349,0.9740081429481506,0.9085578918457031,0.9333419799804688,0.9748042225837708,0.9388142228126526,0.9359140992164612,0.9919605255126953,0.9497991800308228,1.0573147535324097
horse,0.22206294536590576,0.0,0.8140203952789307,0.7675420045852661,0.7406338453292847,0.9344566464424133,0.7215015292167664,0.6690917611122131,0.7482575178146362,0.7810807228088379,0.853905439376831,0.8640759587287903,0.6487415432929993,0.9369617700576782,1.0603305101394653,1.1118615865707397,1.2183051109313965,1.2383478879928589,1.275353193283081,1.2876992225646973,1.2741142511367798,1.2537615299224854,1.1952872276306152,1.204599380493164,1.1750247478485107,1.1225720643997192,1.1944143772125244,0.8964551091194153,0.7976616621017456,0.6753376722335815,0.7516107559204102,1.013289451599121,1.1210097074508667,1.1499378681182861,1.1562455892562866,1.0866129398345947,0.9174599051475525,1.0861819982528687,1.0461952686309814,0.965947687625885,1.0520198345184326,1.1097346544265747,1.0153669118881226,1.0162423849105835,1.0772563219070435,1.1072077751159668,1.1220567226409912,1.1575422286987305,0.8083295226097107,0.9387515187263489,1.061598300933838,0.9599553346633911,0.8398853540420532,0.6944643259048462,0.8783717751502991,0.9050254821777344,1.0142900943756104,1.000447392463684,1.0701202154159546,1.1190015077590942,1.1092681884765625,1.025816798210144,1.0425077676773071,1.0763310194015503,1.1800340414047241,1.1798545122146606,1.126307487487793,1.1658436059951782,1.1411480903625488,1.19192373752594,1.2528283596038818,1.1629271507263184,1.1170202493667603,1.1167047023773193,1.0271157026290894,1.1653938293457031,1.1345793008804321,1.2373294830322266,1.1592838764190674,1.1076762676239014,1.0893287658691406,0.8615487217903137,0.8344781398773193,1.0796631574630737,1.0338151454925537,1.1255930662155151,1.1871938705444336,1.1012836694717407,1.092736005783081,1.0702556371688843,0.9990464448928833,1.0485105514526367,1.1401532888412476,1.0590804815292358,1.1606241464614868,1.1514301300048828,1.1086171865463257,1.226157546043396,1.0927460193634033,1.193044662475586,1.1120212078094482,1.0395662784576416,1.0777311325073242,1.0169678926467896,0.8873131275177002,1.025512456893921,1.0260025262832642,1.0629078149795532,1.0447999238967896,1.17753267288208,1.1535240411758423,1.1067920923233032,1.0756031274795532,1.0163878202438354,1.0960649251937866,1.1276907920837402,1.210830569267273,1.1510921716690063,0.9350216388702393,0.8426873683929443,1.1458625793457031,1.1223841905593872,1.2406479120254517,1.1443074941635132,1.1174825429916382,1.1460353136062622,1.1444381475448608,1.1724931001663208,1.0552318096160889,1.0347797870635986,1.0445775985717773,1.09285306930542,1.0563725233078003,1.0347342491149902,1.0374430418014526,1.0492504835128784,1.0444644689559937,1.1283754110336304,1.1215400695800781,1.2226758003234863
pig,0.7890043258666992,0.8140203952789307,0.0,0.7897720336914062,0.9335075616836548,1.1888055801391602,1.0226153135299683,0.8979730606079102,0.5292641520500183,0.6406742334365845,0.7556320428848267,0.8495697975158691,0.3975214958190918,0.8266922831535339,0.8807415962219238,0.7473992109298706,0.8573150038719177,1.09901762008667,1.0850228071212769,1.1398247480392456,1.2014248371124268,1.2693123817443848,1.2451492547988892,1.1941502094268799,1.2715866565704346,1.2351441383361816,1.0703922510147095,0.6791130304336548,0.7396678328514099,1.0553483963012695,1.1673026084899902,1.486748456954956,1.1154029369354248,0.7517666816711426,1.1045258045196533,0.8644334673881531,1.0823770761489868,1.0849051475524902,0.8785072565078735,0.8878323435783386,1.1552138328552246,1.0035889148712158,0.7215666770935059,0.6137924194335938,0.6780180335044861,0.6926669478416443,0.7807648181915283,0.8455243110656738,0.8943589925765991,0.6989579796791077,0.7612422108650208,1.0624756813049316,0.794906735420227,0.907630443572998,0.837856113910675,1.3485089540481567,1.140026330947876,1.1652687788009644,0.8299418687820435,1.2114530801773071,1.3229831457138062,1.2717136144638062,1.0402718782424927,1.3736803531646729,1.422057032585144,1.4731603860855103,1.346560001373291,1.2252312898635864,1.4319419860839844,1.3891137838363647,1.1063196659088135,1.22114896774292,1.423292875289917,1.1826833486557007,1.0840154886245728,1.219281792640686,1.4063811302185059,1.2803237438201904,1.479932188987732,1.5044969320297241,1.4712387323379517,1.1396019458770752,1.1207751035690308,1.4125816822052002,1.4524567127227783,1.4325939416885376,1.5232136249542236,1.4492300748825073,1.2636911869049072,1.1120189428329468,0.952914834022522,0.9752955436706543,1.2525303363800049,1.3335158824920654,1.0369631052017212,1.0329145193099976,1.0467629432678223,1.0471564531326294,1.0692518949508667,0.8998606204986572,0.9983780980110168,0.9240953922271729,0.7929571866989136,0.732384204864502,0.9204152822494507,0.8405900597572327,0.5324864983558655,0.7437736988067627,0.7215894460678101,0.8870378136634827,0.8986729383468628,0.7505833506584167,0.8774574398994446,1.0838184356689453,0.896938681602478,0.9573383927345276,0.8837834000587463,1.1293909549713135,1.1276185512542725,0.6769146919250488,0.49121201038360596,0.8748283386230469,1.0150374174118042,0.908819854259491,0.7969313859939575,1.1542195081710815,1.0410343408584595,1.1257892847061157,0.5397816300392151,0.7070998549461365,0.582226574420929,0.6409095525741577,0.7152408957481384,0.8384538292884827,0.6566078662872314,0.6906447410583496,0.7074560523033142,0.721781849861145,0.7875059843063354,1.0234774351119995
rooster,0.7405370473861694,0.7675420045852661,0.7897720336914062,0.0,0.364906907081604,0.7616993188858032,0.5758594870567322,0.554912805557251,0.5560562610626221,0.7816119194030762,1.0000972747802734,0.8347337245941162,0.40944886207580566,0.8176878690719604,0.7858874201774597,1.0294908285140991,0.8827943205833435,0.7913100719451904,0.7739489674568176,0.8790267705917358,0.9147953987121582,0.8967316746711731,0.8046193718910217,0.8227750062942505,0.8545893430709839,0.8788297772407532,0.9812505841255188,0.6324137449264526,0.6450799703598022,1.0321232080459595,1.0133408308029175,1.1835999488830566,0.9285696744918823,0.9185076951980591,1.1177504062652588,0.886407732963562,1.1828393936157227,1.0206032991409302,0.9455574154853821,1.10820734500885,1.0266830921173096,1.0640558004379272,0.9883571267127991,1.0365469455718994,0.9138845801353455,1.0282013416290283,1.158896565437317,1.197067379951477,1.0164754390716553,1.1084814071655273,1.0370612144470215,0.8059979677200317,0.9947283864021301,1.0406146049499512,0.996222972869873,1.169407606124878,1.132893443107605,1.125733733177185,0.9243125319480896,1.0761085748672485,1.1269627809524536,1.082979440689087,0.8323670625686646,0.9401903748512268,0.9475910067558289,1.0433093309402466,1.1109988689422607,0.7533286213874817,0.9929895401000977,0.9993840456008911,0.8065994381904602,0.8221423625946045,1.0363035202026367,1.1130011081695557,0.9067021012306213,1.0012882947921753,0.9673615097999573,0.9565119743347168,1.1540228128433228,1.11225426197052,1.1124950647354126,0.5154405832290649,0.7940732836723328,1.025463342666626,1.1688408851623535,1.247497797012329,1.1191620826721191,1.1203522682189941,1.142754077911377,1.0793588161468506,1.1073999404907227,1.2049126625061035,1.1923538446426392,1.1510918140411377,1.3038556575775146,1.2581455707550049,0.9008224010467529,0.8097008466720581,0.8469705581665039,0.9639136791229248,0.8963987231254578,0.9026957154273987,0.7395784854888916,0.6793553233146667,0.9714552760124207,0.7233147621154785,0.8648965358734131,1.005584955215454,0.9051113128662109,0.9758666157722473,1.2201495170593262,1.1573336124420166,1.0802621841430664,1.1297112703323364,1.0206302404403687,0.863150954246521,0.9653381109237671,0.9132083058357239,1.0015944242477417,0.6928211450576782,0.6795420050621033,0.6802181005477905,1.0129326581954956,0.73015958070755,0.836064338684082,0.9485714435577393,1.0383491516113281,1.0223028659820557,0.9796477556228638,0.8793283700942993,0.9360536336898804,0.9790192246437073,0.8894411325454712,0.815698504447937,0.9108148217201233,0.9491648077964783,0.8655766248703003,0.8226497173309326,0.7409917116165161,0.7452161312103271
bird,0.8691195249557495,0.7406338453292847,0.9335075616836548,0.364906907081604,0.0,0.500098705291748,0.45929086208343506,0.4155421257019043,0.6320071220397949,0.7240517139434814,1.0007048845291138,0.879853367805481,0.7106931805610657,0.9097920060157776,1.0331311225891113,1.1537355184555054,1.0718392133712769,0.9133881330490112,0.8755805492401123,0.9388869404792786,0.946395993232727,0.9286060929298401,0.6855452060699463,0.9281642436981201,0.9496957063674927,0.8898624181747437,1.0486581325531006,0.9421825408935547,0.8376784324645996,0.9916694760322571,0.8716273307800293,0.9708832502365112,1.1441107988357544,1.1118770837783813,1.0687954425811768,1.1194117069244385,1.1457710266113281,1.174354076385498,1.1807459592819214,1.1782121658325195,1.1814624071121216,1.1927986145019531,1.2010271549224854,1.178191065788269,1.1289697885513306,1.191207766532898,1.2216929197311401,1.20552396774292,0.859470784664154,1.1858712434768677,1.0676045417785645,0.7814019918441772,0.9567381143569946,1.1201716661453247,0.9521434903144836,0.8765323758125305,0.9636212587356567,0.9888955354690552,0.9682803153991699,0.949400007724762,0.9645078182220459,0.9727477431297302,0.8931789994239807,0.8787636756896973,0.7946807146072388,0.9260427951812744,0.9721388220787048,0.885400652885437,0.9141507148742676,0.9882800579071045,0.8267244100570679,1.0091187953948975,0.899201512336731,0.9942202568054199,0.6968913078308105,0.8000116944313049,0.6837420463562012,0.7852161526679993,0.8837724328041077,0.8204488158226013,0.8211306929588318,0.7124559879302979,0.8632275462150574,0.8115752339363098,1.0261446237564087,1.0707296133041382,1.0513808727264404,0.9282853603363037,1.046838402748108,1.1369472742080688,1.1744738817214966,1.2307837009429932,1.1352465152740479,0.8630988597869873,1.1915355920791626,1.0791276693344116,0.8247318267822266,0.8312207460403442,0.7549336552619934,0.9944544434547424,0.8670251965522766,0.8558675646781921,0.7754690051078796,0.7844569683074951,0.8856090903282166,0.814273476600647,0.9824931025505066,1.031125545501709,1.0645673274993896,1.1027920246124268,1.1952486038208008,1.2022138833999634,1.1805226802825928,0.9977566003799438,0.9873274564743042,0.7964857220649719,0.936916708946228,0.7564926147460938,0.876288890838623,0.9440142512321472,0.8968467712402344,0.7677102088928223,1.0416510105133057,0.8292577266693115,1.045361042022705,0.8943033814430237,0.8186819553375244,0.8117502331733704,1.0952074527740479,1.1242281198501587,1.1117726564407349,1.0916268825531006,1.055783748626709,1.0375473499298096,1.094153881072998,1.1270010471343994,1.0567898750305176,0.9846423268318176,0.9882741570472717,0.9653187394142151
fish,1.1393706798553467,0.9344566464424133,1.1888055801391602,0.7616993188858032,0.500098705291748,0.0,0.5919489860534668,0.5032549500465393,1.1476399898529053,0.9879973530769348,1.2244952917099,0.9186995029449463,1.0906976461410522,1.1805084943771362,1.2388678789138794,1.4515936374664307,1.2471446990966797,0.8592119216918945,0.9156686663627625,0.8560947179794312,0.7867698669433594,0.657964825630188,0.40960752964019775,0.7871303558349609,0.627288281917572,0.8027967214584351,1.0456302165985107,1.3840173482894897,1.2658100128173828,1.0400012731552124,0.7556145787239075,0.4736676812171936,1.2200303077697754,1.460062026977539,1.1465553045272827,1.5355980396270752,1.1911472082138062,1.2766501903533936,1.4455006122589111,1.4017131328582764,1.331683874130249,1.3735010623931885,1.547120213508606,1.5018947124481201,1.418403148651123,1.5211660861968994,1.4782403707504272,1.3721637725830078,1.034160852432251,1.474869966506958,1.388897180557251,0.9662396907806396,1.0708212852478027,1.1910890340805054,1.1646232604980469,0.5440290570259094,0.5833323001861572,0.5732390880584717,0.8175485134124756,0.5899238586425781,0.46128010749816895,0.4555484652519226,0.5768918991088867,0.4896092414855957,0.3279469609260559,0.4953651428222656,0.4773191213607788,0.6285044550895691,0.5411705374717712,0.5921663045883179,0.63556969165802,1.0783146619796753,0.6071151494979858,0.9160019159317017,0.839719295501709,0.7231303453445435,0.39139270782470703,0.7730425596237183,0.4407515525817871,0.3319019675254822,0.27676427364349365,0.5864174365997314,0.6256705522537231,0.3212320804595947,0.532824695110321,0.5298029780387878,0.5512581467628479,0.30868256092071533,0.8722279667854309,1.0912601947784424,1.2480974197387695,1.2588552236557007,0.8669136166572571,0.4799673557281494,0.9818999767303467,0.9312597513198853,0.759033203125,0.626747190952301,0.7185404896736145,0.8233093023300171,0.6858173608779907,0.785483717918396,0.8702743649482727,0.9329324960708618,0.9012863039970398,0.7593168616294861,1.1311626434326172,1.0658979415893555,1.4312825202941895,1.1674962043762207,1.2733641862869263,1.3931291103363037,1.391135334968567,0.9457658529281616,1.1756881475448608,1.0919204950332642,1.212084412574768,0.589742124080658,0.7150732278823853,1.1369752883911133,1.2632503509521484,0.8276717662811279,0.9467529058456421,1.064178705215454,1.2527307271957397,0.5050646066665649,0.5686674118041992,0.5022417902946472,1.368091344833374,1.4156358242034912,1.4866538047790527,1.4098854064941406,1.3541970252990723,1.3001255989074707,1.4393534660339355,1.4962812662124634,1.4429059028625488,1.349857211112976,1.3474626541137695,1.0392557382583618
butterfly,0.8382225036621094,0.7215015292167664,1.0226153135299683,0.5758594870567322,0.45929086208343506,0.5919489860534668,0.0,0.3799161911010742,0.7511880397796631,0.8609169721603394,1.2221988439559937,1.102922797203064,0.9288957118988037,0.9699234962463379,1.075805425643921,1.2781018018722534,1.1337237358093262,1.0480315685272217,1.0034236907958984,0.9952577352523804,1.0241605043411255,1.0144286155700684,0.8973836898803711,1.0063207149505615,1.042687177658081,0.9522526264190674,1.0912896394729614,1.009678602218628,0.9623920321464539,0.9789941310882568,0.8766285181045532,0.920317530632019,1.0906190872192383,1.2504868507385254,1.09121835231781,1.2178170680999756,1.1161315441131592,1.1451504230499268,1.1826884746551514,1.2487471103668213,1.1601577997207642,1.2225239276885986,1.2057735919952393,1.2401866912841797,1.2061468362808228,1.2528927326202393,1.3201985359191895,1.2768521308898926,0.8770975470542908,1.206982135772705,1.0998879671096802,0.9206709861755371,1.099682092666626,1.008321762084961,1.1035321950912476,0.7725514769554138,0.8835710287094116,0.8668331503868103,0.853213906288147,0.9775910973548889,0.8978177309036255,0.8983810544013977,0.758225679397583,0.8186726570129395,0.8733605146408081,0.9627880454063416,1.0110987424850464,0.9223402738571167,0.9362906217575073,0.9188785552978516,0.9390722513198853,1.0379146337509155,0.8743995428085327,0.9629076719284058,0.632118284702301,0.8551393747329712,0.6820436716079712,0.9081381559371948,0.8569292426109314,0.8041856288909912,0.8326653242111206,0.5699175000190735,0.6284478306770325,0.87165766954422,0.9799956679344177,0.9921762347221375,0.9735794067382812,0.9245148301124573,0.9902634024620056,0.9595307111740112,1.1249809265136719,1.1158655881881714,0.9951337575912476,0.7797043323516846,1.1218175888061523,1.0986366271972656,0.9063146114349365,0.9176011681556702,0.8284090161323547,0.9851001501083374,0.9653711318969727,0.8681511878967285,0.9175625443458557,0.9129170775413513,0.9118114709854126,0.9378784894943237,1.0607833862304688,1.0739758014678955,1.1452208757400513,1.165160894393921,1.1634365320205688,1.1723392009735107,1.0693668127059937,0.8263273239135742,0.898228645324707,0.9394704699516296,1.0763425827026367,0.7734658122062683,0.7946194410324097,0.9000271558761597,1.0218030214309692,0.8568926453590393,1.0850436687469482,0.8767864108085632,0.9207379817962646,0.904233455657959,0.8836554288864136,0.8751628994941711,1.1282846927642822,1.2130417823791504,1.207639455795288,1.1341972351074219,1.055206298828125,1.1593753099441528,1.1778008937835693,1.2410582304000854,1.2019643783569336,1.192939043045044,1.1973152160644531,1.0986143350601196
frog,0.7730920910835266,0.6690917611122131,0.8979730606079102,0.554912805557251,0.4155421257019043,0.5032549500465393,0.3799161911010742,0.0,0.6155658960342407,0.6480903625488281,1.2818595170974731,1.1299247741699219,0.7677243947982788,0.9949776530265808,1.2125862836837769,1.3723012208938599,1.1816236972808838,1.2049707174301147,1.0459752082824707,1.0361741781234741,1.0649107694625854,1.0260696411132812,0.8522566556930542,1.0381758213043213,1.0192850828170776,0.9351963400840759,1.108464002609253,1.0984691381454468,0.9974418878555298,0.9496580958366394,0.7849112749099731,0.9287806153297424,1.2435729503631592,1.3707873821258545,1.1106746196746826,1.354644775390625,1.2693897485733032,1.2672553062438965,1.293593406677246,1.347233772277832,1.2366068363189697,1.2975516319274902,1.2176158428192139,1.276495337486267,1.2871479988098145,1.2936230897903442,1.3051481246948242,1.2503284215927124,0.7053380012512207,1.141200065612793,1.107212781906128,0.847472071647644,1.1029130220413208,1.1546565294265747,1.1304703950881958,0.6783839464187622,0.7925149202346802,0.7698525190353394,0.8133682012557983,0.8709087371826172,0.8429032564163208,0.8245540857315063,0.7664178013801575,0.7846508026123047,0.8160537481307983,0.9499439597129822,0.9848245978355408,0.8247216939926147,0.9668159484863281,1.006798505783081,0.895970344543457,1.1498088836669922,0.9574987292289734,0.9076601266860962,0.5875763893127441,0.7587950229644775,0.7388052940368652,0.9381901621818542,0.8599164485931396,0.8073172569274902,0.7900769710540771,0.6948768496513367,0.7334451675415039,0.737504243850708,0.9437087774276733,0.9330337643623352,1.0059430599212646,0.9236758947372437,0.9574973583221436,0.9404353499412537,1.0665351152420044,1.0370198488235474,0.8723225593566895,0.5899685621261597,1.0502727031707764,0.9789725542068481,0.8222276568412781,0.7153408527374268,0.6284129023551941,0.8664999008178711,0.7842235565185547,0.6826391220092773,0.77269446849823,0.7980791330337524,0.7316195368766785,0.7276074886322021,0.9932834506034851,0.9956425428390503,1.2152308225631714,1.2204859256744385,1.1261833906173706,1.0678106546401978,1.0372779369354248,0.7827109694480896,0.9982179999351501,1.1183663606643677,1.0275663137435913,0.6015265583992004,0.5065667629241943,0.6553491353988647,0.9757716655731201,0.7902965545654297,1.1055470705032349,0.8855931758880615,0.95654296875,0.9352049827575684,0.834538459777832,0.8288073539733887,1.205916404724121,1.2894518375396729,1.2781126499176025,1.1369565725326538,1.2016817331314087,1.300984263420105,1.2827448844909668,1.3567030429840088,1.3152105808258057,1.3145164251327515,1.3454523086547852,1.237255334854126
alligator,0.7502968907356262,0.7482575178146362,0.5292641520500183,0.5560562610626221,0.6320071220397949,1.1476399898529053,0.7511880397796631,0.6155658960342407,0.0,0.4879431128501892,0.698195219039917,0.7678801417350769,0.40228909254074097,0.7244068384170532,0.8441031575202942,0.5697986483573914,0.7667633295059204,0.962623119354248,1.0000165700912476,1.187668800354004,1.2236788272857666,1.3530133962631226,1.2316656112670898,1.1908615827560425,1.3491628170013428,1.1223450899124146,1.0694169998168945,0.6547419428825378,0.6384920477867126,1.1002613306045532,1.2031068801879883,1.6101722717285156,1.083632469177246,0.6093690991401672,1.02651047706604,0.7419686317443848,0.9879084825515747,1.062574863433838,0.8251160383224487,0.7639855742454529,1.1244720220565796,0.9025929570198059,0.6160921454429626,0.5219210386276245,0.604960024356842,0.5925876498222351,0.6420170664787292,0.7368624210357666,0.6820640563964844,0.5142542719841003,0.6023391485214233,0.9845686554908752,0.7344835996627808,0.7933658361434937,0.6526139378547668,1.4103893041610718,1.4749910831451416,1.4779411554336548,1.1077998876571655,1.4698890447616577,1.4687530994415283,1.5048624277114868,1.2333333492279053,1.5052112340927124,1.4663455486297607,1.5210926532745361,1.5285277366638184,1.320177435874939,1.4118067026138306,1.3985732793807983,1.0650315284729004,1.192354440689087,1.3853580951690674,1.2052668333053589,0.8034374713897705,1.1640501022338867,1.2751901149749756,1.0725278854370117,1.4474258422851562,1.4755303859710693,1.4850056171417236,1.122714638710022,1.3126825094223022,1.5296099185943604,1.6047906875610352,1.598839521408081,1.607757329940796,1.4767690896987915,1.3385119438171387,1.1341845989227295,0.9627076983451843,1.1038445234298706,1.359266996383667,1.4531676769256592,1.150256872177124,1.0538309812545776,0.8211908340454102,0.9647345542907715,0.9025582671165466,0.8796055316925049,1.0739691257476807,0.9308579564094543,0.7097579836845398,0.661908745765686,1.0098273754119873,0.9361007213592529,0.5723384022712708,0.7400632500648499,0.6158088445663452,0.9579675197601318,0.9446934461593628,0.663463294506073,0.7363106608390808,0.9432044625282288,0.6109557747840881,0.6853985786437988,0.6695683002471924,1.0692001581192017,1.2074954509735107,0.7825679183006287,0.4282976984977722,0.9081242084503174,1.0632333755493164,0.7796035408973694,0.771618127822876,1.1884914636611938,1.1543176174163818,1.1905237436294556,0.4590582847595215,0.6863659024238586,0.5040717124938965,0.5143111944198608,0.6170148849487305,0.701022207736969,0.5112119913101196,0.5876073837280273,0.5954113602638245,0.5603875517845154,0.6699416041374207,0.9829900860786438
owl,0.7955950498580933,0.7810807228088379,0.6406742334365845,0.7816119194030762,0.7240517139434814,0.9879973530769348,0.8609169721603394,0.6480903625488281,0.4879431128501892,0.0,0.522255539894104,0.5851007103919983,0.5394994020462036,0.7093135118484497,0.9161291718482971,0.8430901169776917,0.8999090194702148,1.0354059934616089,0.9784193634986877,1.0518957376480103,1.0313036441802979,1.0389704704284668,1.0299029350280762,0.9617661237716675,0.9752681851387024,0.8392734527587891,0.9368500709533691,0.9415583610534668,0.8840357065200806,1.1348811388015747,1.0417251586914062,1.3097906112670898,1.2500709295272827,0.9663839340209961,1.1475529670715332,1.1310869455337524,1.0038212537765503,1.1813359260559082,1.042905330657959,0.8372125625610352,1.24346125125885,1.0712732076644897,0.8752454519271851,0.6946107149124146,0.8450729846954346,0.9193843007087708,0.8792409300804138,1.0032109022140503,0.804446280002594,0.7336064577102661,0.9380675554275513,1.039345383644104,0.5090813636779785,0.8760791420936584,0.6129276752471924,1.014716386795044,1.090032935142517,1.1710246801376343,0.8835201263427734,1.0963761806488037,1.1883175373077393,1.1488375663757324,1.1165807247161865,1.1517939567565918,1.094722867012024,1.1134889125823975,1.112393856048584,1.0494163036346436,1.0346033573150635,1.105137586593628,1.0814107656478882,1.3870837688446045,1.2980351448059082,1.2939677238464355,1.0433412790298462,1.2488534450531006,1.2046878337860107,1.2935783863067627,1.2650718688964844,1.2542524337768555,1.2217286825180054,1.0850470066070557,1.1145741939544678,1.224514365196228,1.3014901876449585,1.3291692733764648,1.3520902395248413,1.1817569732666016,1.2876598834991455,1.1732829809188843,1.1427454948425293,1.1769767999649048,1.274539589881897,1.1002216339111328,1.1793668270111084,1.0928149223327637,0.8794258832931519,1.0904189348220825,0.9946263432502747,0.9815467596054077,0.9642885327339172,0.9646666049957275,0.9243205189704895,0.818145215511322,0.9484142065048218,0.894404411315918,0.6614983081817627,0.9373577833175659,0.899590015411377,1.1435070037841797,1.1035182476043701,0.9298962950706482,1.0088722705841064,1.068406581878662,0.9100373983383179,0.9109278917312622,0.9993653893470764,1.0176934003829956,1.0046886205673218,0.753516435623169,0.7282992601394653,0.8996899127960205,1.1083638668060303,0.8914767503738403,1.0168195962905884,1.0672465562820435,1.0861388444900513,1.156456708908081,0.612535297870636,0.8218945264816284,0.6741000413894653,0.6890817880630493,0.795099675655365,0.8131470084190369,0.7646902799606323,0.7703608870506287,0.8253250122070312,0.7970362901687622,0.9228039979934692,1.017761468887329
