,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,door,refrigerator,bathtub,shirt,bib,pants,sock,glove,blanket,pillow,towel,napkin,toy,tray,box,book,paper,hat,spoon,crayon,balloon,ball,egg,orange,apple,plant,plate,bowl,bottle,cup,bucket,can
hair,0.0,0.7309879064559937,0.7416051626205444,0.7837970852851868,0.7563603520393372,1.154805064201355,0.9724711179733276,0.9785672426223755,0.8213223218917847,0.8824971914291382,0.9094514846801758,0.9715455770492554,1.0276873111724854,1.0024086236953735,0.6647850871086121,0.8049928545951843,0.7036159038543701,0.8642318844795227,0.9579740762710571,0.8728670477867126,0.9806720018386841,1.0987571477890015,1.1573599576950073,1.1099882125854492,1.2129727602005005,1.1371740102767944,1.0234686136245728,1.0193225145339966,0.6114324331283569,1.2603347301483154,1.1177653074264526,1.0807427167892456,1.062387228012085,0.9817809462547302,1.0731101036071777,1.0880206823349,1.039046049118042,1.1119064092636108,1.2831999063491821,1.157766580581665,1.267799973487854,1.2690033912658691,1.0947531461715698
arm,0.7309879064559937,0.0,0.43820321559906006,0.7690507769584656,0.8643587231636047,1.214547038078308,0.713516891002655,0.7137598991394043,0.5851538777351379,0.6187617778778076,0.8731450438499451,0.9534282088279724,0.9475134015083313,0.781201958656311,0.46397268772125244,0.5690803527832031,0.5227385759353638,0.5614997148513794,0.5962637066841125,0.6499814987182617,0.7326351404190063,0.8767095804214478,0.9563050866127014,1.0453319549560547,1.059140682220459,1.0515607595443726,0.9387559294700623,0.7969805002212524,1.0909020900726318,1.261251449584961,1.293182611465454,1.31186842918396,1.3010059595108032,1.2385225296020508,1.2550303936004639,1.2626533508300781,1.3222886323928833,0.9962279796600342,1.282333254814148,1.2740663290023804,1.248152494430542,1.234649419784546,1.07709801197052
hand,0.7416051626205444,0.43820321559906006,0.0,0.23874115943908691,0.4158763885498047,1.2489757537841797,1.0855581760406494,1.1116931438446045,0.9949110746383667,1.0468215942382812,1.0651915073394775,1.0816420316696167,1.1670751571655273,1.0772778987884521,0.877569317817688,0.8037809133529663,0.8164705038070679,0.6615294218063354,0.4595310091972351,0.9979747533798218,0.9848957061767578,1.019095540046692,0.979387640953064,0.9972025752067566,1.0026322603225708,1.1016714572906494,0.9582055807113647,0.8132365345954895,0.955477774143219,1.0681920051574707,1.0312656164169312,1.1098711490631104,1.08774733543396,1.0094658136367798,1.0920376777648926,1.0058097839355469,1.1444398164749146,1.021419882774353,1.167252779006958,1.2042262554168701,1.1276017427444458,1.1784393787384033,1.0405306816101074
finger,0.7837970852851868,0.7690507769584656,0.23874115943908691,0.0,0.09523224830627441,1.193837285041809,1.32586669921875,1.3962371349334717,1.2227741479873657,1.3127059936523438,1.1358554363250732,1.1310722827911377,1.2625043392181396,1.2650821208953857,1.1219375133514404,1.1350233554840088,0.9497790932655334,0.7417495846748352,0.7331697940826416,1.2613270282745361,1.17573881149292,1.1506949663162231,1.0232011079788208,1.1975412368774414,1.201630711555481,1.2273619174957275,1.1653531789779663,1.0021389722824097,0.8722938299179077,0.9296935200691223,0.6593865156173706,0.8610994219779968,0.8536324501037598,0.6570974588394165,0.8498573899269104,0.7707461714744568,0.8942389488220215,1.133671522140503,1.1732228994369507,1.074263095855713,1.0398979187011719,1.2482733726501465,1.010425090789795
toe,0.7563603520393372,0.8643587231636047,0.4158763885498047,0.09523224830627441,0.0,1.1742737293243408,1.3772826194763184,1.4557100534439087,1.242617130279541,1.3559309244155884,1.1557176113128662,1.1497828960418701,1.3006279468536377,1.3159630298614502,1.1615599393844604,1.2052747011184692,0.9785813093185425,0.7526516318321228,0.8394572734832764,1.3077822923660278,1.1855967044830322,1.149789571762085,1.0333160161972046,1.2563260793685913,1.329337477684021,1.2877336740493774,1.2562013864517212,1.1455992460250854,0.7949736714363098,0.9587690234184265,0.6730222702026367,0.7432125210762024,0.7375826835632324,0.5186887979507446,0.7612187266349792,0.6882312297821045,0.8459742069244385,1.2151141166687012,1.2003265619277954,1.0334175825119019,1.033941626548767,1.2705448865890503,1.0565435886383057
lamp,1.154805064201355,1.214547038078308,1.2489757537841797,1.193837285041809,1.1742737293243408,0.0,0.9590561985969543,1.0445053577423096,1.1432836055755615,1.1489596366882324,0.7635623216629028,0.8002117872238159,0.8165706396102905,0.9284123778343201,1.1619471311569214,1.2492674589157104,1.2989790439605713,1.169816255569458,1.3002210855484009,1.235335350036621,1.1481318473815918,1.1168714761734009,1.0112110376358032,1.0990687608718872,1.1243864297866821,1.1302974224090576,1.114181399345398,1.0954722166061401,1.025055170059204,0.6298959851264954,0.9584259986877441,0.8641252517700195,0.9336600303649902,0.9626320004463196,1.019474744796753,1.0517723560333252,0.8010584115982056,1.0945817232131958,0.9358857870101929,0.8876802921295166,0.9029549360275269,1.025696873664856,1.0522594451904297
chair,0.9724711179733276,0.713516891002655,1.0855581760406494,1.32586669921875,1.3772826194763184,0.9590561985969543,0.0,0.2717514634132385,0.2836794853210449,0.3139975070953369,0.5594456195831299,0.5789709091186523,0.6543170809745789,0.6497076749801636,0.693536639213562,0.7418341636657715,0.7347978353500366,0.9465988278388977,1.0694360733032227,0.5443456172943115,0.5602568984031677,0.7700216174125671,0.9921963214874268,0.9255234003067017,0.9478313326835632,0.7833166122436523,0.8526235818862915,0.9056758284568787,1.168627142906189,1.310607671737671,1.4476335048675537,1.3803446292877197,1.3977165222167969,1.4438120126724243,1.4182207584381104,1.4017364978790283,1.23939847946167,0.9894119501113892,1.1432996988296509,1.192916750907898,1.1954758167266846,0.9891895651817322,1.0574735403060913
table,0.9785672426223755,0.7137598991394043,1.1116931438446045,1.3962371349334717,1.4557100534439087,1.0445053577423096,0.2717514634132385,0.0,0.3815370798110962,0.32950079441070557,0.6717287302017212,0.804634690284729,0.6982576847076416,0.5602177977561951,0.6057410836219788,0.6213986277580261,0.7227871417999268,0.9983037710189819,1.0816705226898193,0.46839451789855957,0.6402295827865601,0.7702020406723022,0.9138120412826538,0.8940727710723877,0.7573835849761963,0.7595030665397644,0.7511164546012878,0.7736337780952454,1.1927329301834106,1.3151170015335083,1.4269037246704102,1.3545911312103271,1.3840938806533813,1.4567360877990723,1.374240517616272,1.374349594116211,1.2340806722640991,0.7314683198928833,1.0108839273452759,1.1711039543151855,1.1650185585021973,0.9764014482498169,1.0537043809890747
couch,0.8213223218917847,0.5851538777351379,0.9949110746383667,1.2227741479873657,1.242617130279541,1.1432836055755615,0.2836794853210449,0.3815370798110962,0.0,0.2910881042480469,0.588974118232727,0.6710149049758911,0.6812653541564941,0.7133136987686157,0.5739352703094482,0.6898260116577148,0.5741109251976013,0.8588871955871582,0.9585621356964111,0.4424881935119629,0.4697209596633911,0.7531261444091797,0.9995036125183105,0.969243586063385,1.0363661050796509,0.815623939037323,0.883054792881012,0.8851285576820374,1.068687081336975,1.4517098665237427,1.4130332469940186,1.3201760053634644,1.3244242668151855,1.355327844619751,1.3617889881134033,1.3482921123504639,1.2946394681930542,1.027773141860962,1.2573755979537964,1.2696483135223389,1.291310429573059,1.1285979747772217,1.0813524723052979
bed,0.8824971914291382,0.6187617778778076,1.0468215942382812,1.3127059936523438,1.3559309244155884,1.1489596366882324,0.3139975070953369,0.32950079441070557,0.2910881042480469,0.0,0.6123436093330383,0.7352844476699829,0.7807562351226807,0.5851525664329529,0.53598952293396,0.49927544593811035,0.580869734287262,0.8865346312522888,0.9555615782737732,0.16061925888061523,0.35166430473327637,0.6591002941131592,0.9623183608055115,0.8353004455566406,0.8646479845046997,0.8412455916404724,0.7767646312713623,0.843686044216156,1.112562894821167,1.4301197528839111,1.4005988836288452,1.3169496059417725,1.3134886026382446,1.394015908241272,1.3551876544952393,1.3534308671951294,1.3369081020355225,0.9279602766036987,1.197127103805542,1.2992353439331055,1.307020902633667,1.057653546333313,1.1682517528533936
