,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,shirt,bib,blanket,pillow,towel,napkin,toy,box,book,hat,crayon,ball,plant,plate,bowl,bottle,cup,bucket
hair,0.0,0.7834171056747437,0.8456976413726807,0.8689061999320984,0.7997102737426758,1.1874558925628662,0.964474618434906,0.9902197122573853,0.8823419213294983,0.9173194169998169,0.9408472776412964,0.6845503449440002,0.9532349109649658,0.9477399587631226,1.067746639251709,1.2140307426452637,1.261151671409607,1.189333438873291,1.1553703546524048,1.086150050163269,0.7511550188064575,1.1285816431045532,1.098122477531433,0.981878936290741,1.2321958541870117,1.2368879318237305,1.131845235824585,1.3080637454986572,1.2705988883972168
arm,0.7834171056747437,0.0,0.520194411277771,0.7743382453918457,0.8185417652130127,1.3099654912948608,0.9285370111465454,0.7688846588134766,0.7255663275718689,0.7190059423446655,0.9044849276542664,0.4888707399368286,0.7621825933456421,0.7558424472808838,0.8651216626167297,1.0524444580078125,1.071882963180542,1.2046377658843994,1.0910606384277344,1.0188438892364502,1.2313116788864136,1.1979917287826538,1.3083479404449463,1.024430513381958,1.2708314657211304,1.2587363719940186,1.277317762374878,1.2796984910964966,1.2365334033966064
hand,0.8456976413726807,0.520194411277771,0.0,0.29785263538360596,0.42924392223358154,1.2670009136199951,1.144564151763916,1.14078950881958,1.110134482383728,1.1082881689071655,1.0549100637435913,0.9061213731765747,0.9848594665527344,1.0930842161178589,1.0887913703918457,1.1668875217437744,1.0911705493927002,1.05057692527771,1.1897940635681152,1.0496174097061157,1.0688632726669312,1.0865774154663086,1.156868815422058,1.0480064153671265,1.2058522701263428,1.1538548469543457,1.2074975967407227,1.163378357887268,1.235198736190796
finger,0.8689061999320984,0.7743382453918457,0.29785263538360596,0.0,0.13233476877212524,1.0531859397888184,1.2682428359985352,1.4179182052612305,1.3271899223327637,1.326303482055664,1.2040461301803589,1.1242141723632812,1.3043092489242554,1.3250187635421753,1.2152857780456543,1.2550244331359863,1.089349627494812,1.1949797868728638,1.330397605895996,1.230513334274292,0.9123276472091675,0.6401878595352173,0.825376033782959,1.1710848808288574,1.1563451290130615,1.2243927717208862,0.9920501708984375,1.0643250942230225,1.3121123313903809
toe,0.7997102737426758,0.8185417652130127,0.42924392223358154,0.13233476877212524,0.0,1.0229772329330444,1.2774089574813843,1.4644224643707275,1.3060133457183838,1.316695213317871,1.2628068923950195,1.093595027923584,1.2838844060897827,1.335730791091919,1.201651692390442,1.2613024711608887,1.1028552055358887,1.2236335277557373,1.3341023921966553,1.2697293758392334,0.8525833487510681,0.6670407652854919,0.7859423160552979,1.1785240173339844,1.1898664236068726,1.2347947359085083,0.9722076058387756,1.0693975687026978,1.289597511291504
lamp,1.1874558925628662,1.3099654912948608,1.2670009136199951,1.0531859397888184,1.0229772329330444,0.0,0.9873270392417908,1.1393858194351196,1.2770297527313232,1.251373052597046,0.8791961073875427,1.2957658767700195,1.3005664348602295,1.2668319940567017,1.1157132387161255,1.029841423034668,0.9422869682312012,1.0332715511322021,1.105712652206421,1.0885785818099976,0.8737351298332214,0.7563784122467041,0.7118630409240723,0.8223322033882141,0.7911665439605713,0.7687419652938843,0.7367439866065979,0.7023810148239136,0.8259567618370056
chair,0.964474618434906,0.9285370111465454,1.144564151763916,1.2682428359985352,1.2774089574813843,0.9873270392417908,0.0,0.506210446357727,0.38089442253112793,0.5331137180328369,0.7068355083465576,0.7896068096160889,0.8386204838752747,0.6411784291267395,0.6575090289115906,0.8125039339065552,0.9929404854774475,0.975162923336029,0.8020515441894531,0.9381495118141174,1.0407785177230835,1.304631233215332,1.2401551008224487,0.9715558886528015,1.1682255268096924,1.1177793741226196,1.1327216625213623,1.106287956237793,0.8680616617202759
table,0.9902197122573853,0.7688846588134766,1.14078950881958,1.4179182052612305,1.4644224643707275,1.1393858194351196,0.506210446357727,0.0,0.3996093273162842,0.42265963554382324,0.7054212093353271,0.6541072130203247,0.7218519449234009,0.4937421679496765,0.8015443086624146,0.868015468120575,0.9723865389823914,0.9972544312477112,0.7702235579490662,0.8370397090911865,1.2550292015075684,1.4395115375518799,1.328210473060608,0.9270387887954712,0.868307888507843,0.9251985549926758,1.2138440608978271,1.1136234998703003,0.9402673244476318
couch,0.8823419213294983,0.7255663275718689,1.110134482383728,1.3271899223327637,1.3060133457183838,1.2770297527313232,0.38089442253112793,0.3996093273162842,0.0,0.1515941619873047,0.7339429259300232,0.5781044960021973,0.6468268036842346,0.26185548305511475,0.4690690040588379,0.81728196144104,1.057694911956787,1.0545644760131836,0.7649756669998169,0.8813153505325317,1.1494362354278564,1.3989148139953613,1.3153499364852905,0.9693595170974731,1.257431983947754,1.2113021612167358,1.3028208017349243,1.2952125072479248,1.034294605255127
bed,0.9173194169998169,0.7190059423446655,1.1082881689071655,1.326303482055664,1.316695213317871,1.251373052597046,0.5331137180328369,0.42265963554382324,0.1515941619873047,0.0,0.7382357120513916,0.6009577512741089,0.6515482068061829,0.1114497184753418,0.3241156339645386,0.6914864778518677,0.9288238286972046,1.0712652206420898,0.8239431381225586,0.8664336204528809,1.1517959833145142,1.4007607698440552,1.3015480041503906,0.9827895164489746,1.1676719188690186,1.1845530271530151,1.3054580688476562,1.2982056140899658,1.0827646255493164
