,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,shirt,bib,blanket,pillow,towel,napkin,toy,box,book,hat,crayon,ball,plant,plate,bowl,bottle,cup,bucket
hair,0.0,0.7124192118644714,0.7930015325546265,0.8835834860801697,0.8335285782814026,1.1813244819641113,0.9891824722290039,0.9555686116218567,0.8634589910507202,0.8952139019966125,0.8880858421325684,0.6303955912590027,0.8318828344345093,0.8689018487930298,1.1066583395004272,1.125378966331482,1.1860802173614502,1.105975866317749,1.1368423700332642,0.9845686554908752,0.6792023181915283,1.2259342670440674,1.132388710975647,1.03067946434021,1.2452224493026733,1.2679011821746826,1.1233800649642944,1.2817716598510742,1.260923147201538
arm,0.7124192118644714,0.0,0.46017986536026,0.7724376320838928,0.8535500764846802,1.339996337890625,0.8855921030044556,0.7833665609359741,0.7324082851409912,0.725824773311615,0.9808492064476013,0.41646432876586914,0.6206470131874084,0.7249691486358643,0.8824868202209473,0.9819421768188477,1.023835301399231,1.1036856174468994,1.059753656387329,0.8936989903450012,1.1571582555770874,1.2807930707931519,1.3579546213150024,1.2784206867218018,1.2959818840026855,1.299552321434021,1.2813332080841064,1.2545905113220215,1.2583646774291992
hand,0.7930015325546265,0.46017986536026,0.0,0.2775682210922241,0.4207044839859009,1.2951933145523071,1.1381629705429077,1.0895841121673584,1.1095792055130005,1.1174737215042114,1.0478495359420776,0.8685261011123657,0.923078179359436,1.024439811706543,1.0960619449615479,1.087497353553772,1.065307855606079,1.0567837953567505,1.15692138671875,0.9774898886680603,0.997109591960907,1.0785725116729736,1.1206235885620117,1.156873345375061,1.159407377243042,1.158992052078247,1.1908009052276611,1.1497479677200317,1.2347453832626343
finger,0.8835834860801697,0.7724376320838928,0.2775682210922241,0.0,0.17194044589996338,1.0546767711639404,1.3228157758712769,1.411130666732788,1.303696870803833,1.3493261337280273,1.1391074657440186,1.061247706413269,1.164818525314331,1.2998251914978027,1.213020920753479,1.2257181406021118,1.1111053228378296,1.2387874126434326,1.3036690950393677,1.2116687297821045,0.7515829801559448,0.654819130897522,0.8662236928939819,1.0707216262817383,1.1619852781295776,1.230552077293396,1.0125236511230469,1.1067177057266235,1.2529853582382202
toe,0.8335285782814026,0.8535500764846802,0.4207044839859009,0.17194044589996338,0.0,1.046100378036499,1.327082633972168,1.4407325983047485,1.277107834815979,1.3451883792877197,1.1895289421081543,1.0668528079986572,1.2060909271240234,1.3165117502212524,1.2143933773040771,1.2082175016403198,1.148232102394104,1.2314391136169434,1.3191640377044678,1.2488142251968384,0.6953400373458862,0.7387349009513855,0.841417670249939,1.0250850915908813,1.2025502920150757,1.2505967617034912,0.9736905097961426,1.1276335716247559,1.233647108078003
lamp,1.1813244819641113,1.339996337890625,1.2951933145523071,1.0546767711639404,1.046100378036499,0.0,1.0608035326004028,1.1969971656799316,1.189191460609436,1.2174501419067383,0.6847742795944214,1.274900197982788,1.3050644397735596,1.2970898151397705,1.0412209033966064,1.0255357027053833,0.8935704231262207,1.2199735641479492,1.0844871997833252,1.2329750061035156,0.8730968236923218,0.6929770708084106,0.7940906286239624,0.7296136021614075,0.9000234007835388,0.9466407299041748,0.7465105056762695,0.794034481048584,0.8290509581565857
chair,0.9891824722290039,0.8855921030044556,1.1381629705429077,1.3228157758712769,1.327082633972168,1.0608035326004028,0.0,0.3030787706375122,0.37853407859802246,0.48793017864227295,0.7275702357292175,0.7798628807067871,0.9286007881164551,0.6883572340011597,0.6493645906448364,0.8313790559768677,0.9547264575958252,0.9409851431846619,0.6876768469810486,0.8639692068099976,1.1903635263442993,1.3981022834777832,1.3428285121917725,1.0446226596832275,1.1882829666137695,1.0933330059051514,1.1409653425216675,1.0225086212158203,0.9051340818405151
table,0.9555686116218567,0.7833665609359741,1.0895841121673584,1.411130666732788,1.4407325983047485,1.1969971656799316,0.3030787706375122,0.0,0.4291042685508728,0.4066423177719116,0.7256011962890625,0.6932259798049927,0.750398576259613,0.6132561564445496,0.8660556674003601,0.9691829085350037,1.0474216938018799,0.8541105389595032,0.6623481512069702,0.6475223302841187,1.3612463474273682,1.4753361940383911,1.3680205345153809,1.1153656244277954,0.9891818165779114,0.9867711067199707,1.2535099983215332,1.0760029554367065,1.0017544031143188
couch,0.8634589910507202,0.7324082851409912,1.1095792055130005,1.303696870803833,1.277107834815979,1.189191460609436,0.37853407859802246,0.4291042685508728,0.0,0.22142577171325684,0.7556189894676208,0.6102213859558105,0.7678288221359253,0.4010915756225586,0.44146132469177246,0.8202356696128845,1.013511300086975,1.0273219347000122,0.793760359287262,0.8545221090316772,1.1820505857467651,1.4185388088226318,1.3011891841888428,1.0751006603240967,1.2684146165847778,1.1942826509475708,1.2636141777038574,1.2089653015136719,1.1071934700012207
bed,0.8952139019966125,0.725824773311615,1.1174737215042114,1.3493261337280273,1.3451883792877197,1.2174501419067383,0.48793017864227295,0.4066423177719116,0.22142577171325684,0.0,0.7285106778144836,0.6238257884979248,0.591677725315094,0.23079824447631836,0.4682875871658325,0.6837310791015625,0.9181568622589111,0.9812394380569458,0.7804586887359619,0.7884941697120667,1.275897741317749,1.4758139848709106,1.3506686687469482,1.177156686782837,1.2348757982254028,1.1889350414276123,1.3499550819396973,1.2661933898925781,1.1587986946105957
window,0.8880858421325684,0.9808492064476013,1.0478495359420776,1.1391074657440186,1.1895289421081543,0.6847742795944214,0.7275702357292175,0.7256011962890625,0.7556189894676208,0.7285106778144836,0.0,0.9062639474868774,1.031355381011963,0.8604552149772644,0.9273486137390137,0.9484635591506958,0.9909597635269165,1.1058716773986816,0.9306005239486694,0.9597095847129822,1.165569543838501,1.2315354347229004,1.2386703491210938,0.8482617735862732,1.111311435699463,1.149712085723877,1.138249397277832,1.1164568662643433,1.0538322925567627
shirt,0.6303955912590027,0.41646432876586914,0.8685261011123657,1.061247706413269,1.0668528079986572,1.274900197982788,0.7798628807067871,0.6932259798049927,0.6102213859558105,0.6238257884979248,0.9062639474868774,0.0,0.44042760133743286,0.6312049627304077,0.8507635593414307,0.9593435525894165,1.0938383340835571,1.1239677667617798,1.0599559545516968,0.8939575552940369,1.0075552463531494,1.3862249851226807,1.308753252029419,1.26433265209198,1.2763015031814575,1.2788664102554321,1.2637476921081543,1.2763240337371826,1.2386977672576904
