,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,door,refrigerator,bathtub,shirt,bib,pants,sock,glove,blanket,pillow,towel,napkin,toy,tray,box,book,paper,hat,spoon,crayon,balloon,ball,egg,orange,apple,plant,plate,bowl,bottle,cup,bucket,can
hair,0.0,0.7243789434432983,0.6951606869697571,0.766339898109436,0.7200717329978943,1.1791307926177979,1.0626624822616577,0.9825747013092041,0.8597692251205444,0.9208909869194031,0.9175633192062378,0.9916788339614868,1.1125264167785645,0.9298189878463745,0.6488722562789917,0.8207730650901794,0.6907330751419067,1.0967429876327515,1.0588443279266357,0.9329385757446289,0.9249060153961182,1.1642693281173706,1.231549859046936,1.0945690870285034,1.2331583499908447,1.178428292274475,1.0661534070968628,1.0819388628005981,0.8746715784072876,1.21005380153656,1.1295651197433472,1.117521047592163,1.090879201889038,0.9710951447486877,1.0342403650283813,1.1031684875488281,0.9355623126029968,1.1607131958007812,1.1982340812683105,1.1193153858184814,1.186073660850525,1.2463405132293701,1.099245309829712
arm,0.7243789434432983,0.0,0.41506969928741455,0.671357274055481,0.7258732318878174,1.2800692319869995,1.0050289630889893,0.8408057689666748,0.7055121660232544,0.7134010195732117,0.9332537055015564,1.026356816291809,1.0537104606628418,0.7764948606491089,0.4410437345504761,0.6792538166046143,0.5426652431488037,0.6148325800895691,0.7792150974273682,0.7203232049942017,0.6902943253517151,0.9927103519439697,1.0418325662612915,1.0860542058944702,1.065024495124817,1.085533618927002,1.0124601125717163,0.9245860576629639,1.2580556869506836,1.1715432405471802,1.1514108180999756,1.306214690208435,1.3288284540176392,1.2306150197982788,1.184781789779663,1.2889630794525146,1.1664040088653564,1.142987608909607,1.19745671749115,1.2513659000396729,1.0620427131652832,1.2170413732528687,1.0012632608413696
hand,0.6951606869697571,0.41506969928741455,0.0,0.27887630462646484,0.387550950050354,1.2909181118011475,1.134577989578247,1.0596816539764404,0.9970259666442871,1.0322158336639404,1.0679205656051636,1.0438392162322998,1.1837997436523438,0.9775384068489075,0.7787386775016785,0.9077481031417847,0.8474171161651611,0.6701229810714722,0.5388925671577454,0.975585401058197,0.949867308139801,1.0712602138519287,1.0606858730316162,1.043502926826477,1.0593624114990234,1.1068801879882812,0.9929121732711792,0.9493188261985779,1.1113572120666504,1.0758326053619385,1.0584012269973755,1.1603466272354126,1.172827124595642,1.072410225868225,1.03620183467865,1.0892728567123413,1.0900214910507202,1.114856243133545,1.1302361488342285,1.1692736148834229,1.027930736541748,1.1975797414779663,1.0851109027862549
finger,0.766339898109436,0.671357274055481,0.27887630462646484,0.0,0.10728609561920166,1.097212314605713,1.2345759868621826,1.352165699005127,1.2165395021438599,1.2914769649505615,1.1788029670715332,1.159114122390747,1.2890583276748657,1.2299025058746338,1.025183916091919,1.1633280515670776,0.9626229405403137,0.7347331643104553,0.6790269017219543,1.2276898622512817,1.070102572441101,1.179198145866394,1.1143076419830322,1.2549870014190674,1.326568365097046,1.257631540298462,1.1744019985198975,1.0389008522033691,0.9224588871002197,1.025457739830017,0.6179360151290894,0.9541791081428528,0.8494570255279541,0.6582902073860168,0.722031831741333,0.7709153890609741,0.968394935131073,1.2817355394363403,1.2948064804077148,0.967872679233551,1.1675227880477905,1.317201852798462,1.142700433731079
toe,0.7200717329978943,0.7258732318878174,0.387550950050354,0.10728609561920166,0.0,1.0423911809921265,1.209691047668457,1.3870590925216675,1.210200309753418,1.2803353071212769,1.2308387756347656,1.158169150352478,1.2911967039108276,1.2602771520614624,1.0407414436340332,1.1560049057006836,0.9321063756942749,0.671001672744751,0.691258430480957,1.2191565036773682,1.0747733116149902,1.1341733932495117,1.1166250705718994,1.2582666873931885,1.397617220878601,1.284379005432129,1.205888032913208,1.1363765001296997,0.8591084480285645,1.0698392391204834,0.692123293876648,0.9674355983734131,0.8420130014419556,0.6440011858940125,0.7610841393470764,0.789324939250946,0.9745095372200012,1.3421695232391357,1.3372080326080322,0.94829261302948,1.2248053550720215,1.3052024841308594,1.1696337461471558
lamp,1.1791307926177979,1.2800692319869995,1.2909181118011475,1.097212314605713,1.0423911809921265,0.0,0.758527934551239,1.0805259943008423,1.2058374881744385,1.2189794778823853,0.7128816246986389,0.7136112451553345,0.8351380825042725,1.1310861110687256,1.3089410066604614,1.3082197904586792,1.3119020462036133,1.1036242246627808,1.2254197597503662,1.2777719497680664,1.1442114114761353,1.0729907751083374,1.042118787765503,1.2075823545455933,1.3251605033874512,1.1678696870803833,1.188002347946167,1.102122187614441,0.8066114783287048,0.7538210153579712,0.7935563325881958,0.8446879386901855,0.7541467547416687,0.8631305694580078,1.0283585786819458,0.9281670451164246,0.7628635168075562,1.1273419857025146,1.0196986198425293,0.7497010231018066,1.0199676752090454,0.991447925567627,0.8936668634414673
chair,1.0626624822616577,1.0050289630889893,1.134577989578247,1.2345759868621826,1.209691047668457,0.758527934551239,0.0,0.4493638277053833,0.5204637050628662,0.7258027791976929,0.8271923661231995,0.6844295263290405,0.7626981735229492,0.944021999835968,0.9143139123916626,1.1022919416427612,0.8340286016464233,0.935540497303009,1.173302173614502,0.9016088247299194,0.7013940811157227,0.946038007736206,1.0319660902023315,0.9696958065032959,1.0374064445495605,0.8150019645690918,0.9843862652778625,1.0234771966934204,1.0064738988876343,1.1129722595214844,1.2620325088500977,1.1688597202301025,1.237304449081421,1.3172807693481445,1.3007102012634277,1.291438102722168,1.0087594985961914,1.1130757331848145,1.1029832363128662,1.0605818033218384,1.0575039386749268,0.9351027607917786,0.7657578587532043
table,0.9825747013092041,0.8408057689666748,1.0596816539764404,1.352165699005127,1.3870590925216675,1.0805259943008423,0.4493638277053833,0.0,0.3856303095817566,0.45232093334198,0.7575645446777344,0.7625136375427246,0.7532829642295837,0.5509837865829468,0.7146804332733154,0.8025875091552734,0.7055989503860474,1.0805566310882568,1.2546926736831665,0.7108498215675354,0.7548240423202515,1.004321575164795,0.9974705576896667,0.8722943663597107,0.6513485908508301,0.7209452390670776,0.8804603219032288,0.8676875829696655,1.256937026977539,1.143073558807373,1.434629201889038,1.202322006225586,1.312437653541565,1.4008421897888184,1.3400530815124512,1.3988745212554932,1.1111016273498535,0.7342780828475952,0.8045157790184021,1.224361538887024,0.8542085289955139,0.9098667502403259,0.7852538228034973
couch,0.8597692251205444,0.7055121660232544,0.9970259666442871,1.2165395021438599,1.210200309753418,1.2058374881744385,0.5204637050628662,0.3856303095817566,0.0,0.21909093856811523,0.775108814239502,0.746143102645874,0.8147685527801514,0.6833640336990356,0.5525225400924683,0.7721530199050903,0.5036391019821167,0.9868658781051636,1.1445035934448242,0.4054776430130005,0.34515655040740967,0.8230282664299011,1.0486382246017456,0.9028931856155396,0.9302510023117065,0.8238626718521118,0.9204086065292358,1.0005401372909546,1.1854363679885864,1.3646528720855713,1.3969664573669434,1.248119831085205,1.322330117225647,1.3793976306915283,1.3447028398513794,1.3934365510940552,1.090981125831604,1.0491620302200317,1.1127076148986816,1.2810676097869873,1.089651107788086,1.0766938924789429,0.8909614086151123
bed,0.9208909869194031,0.7134010195732117,1.0322158336639404,1.2914769649505615,1.2803353071212769,1.2189794778823853,0.7258027791976929,0.45232093334198,0.21909093856811523,0.0,0.7090359330177307,0.7642742395401001,0.8430845141410828,0.5400494933128357,0.58449387550354,0.6464828252792358,0.6211495995521545,1.0041733980178833,1.1822307109832764,0.24456381797790527,0.45346617698669434,0.7060549259185791,1.0025272369384766,0.8154506087303162,0.7716020345687866,0.8128812909126282,0.8529650568962097,0.9515935182571411,1.2653756141662598,1.3486073017120361,1.4349833726882935,1.2861366271972656,1.3476965427398682,1.413149118423462,1.4218385219573975,1.4468016624450684,1.1376457214355469,0.9307798743247986,1.0600495338439941,1.344879150390625,1.0920215845108032,1.0399104356765747,0.9929274916648865
window,0.9175633192062378,0.9332537055015564,1.0679205656051636,1.1788029670715332,1.2308387756347656,0.7128816246986389,0.8271923661231995,0.7575645446777344,0.775108814239502,0.7090359330177307,0.0,0.5483560562133789,0.7398726344108582,0.8376381397247314,0.8929259777069092,0.9916555285453796,0.9881038069725037,1.1006355285644531,1.2293938398361206,0.8391098380088806,0.8927834033966064,0.9407531023025513,0.9600047469139099,1.0542718172073364,1.0400071144104004,1.0165085792541504,0.9939361214637756,0.8758838176727295,1.1731972694396973,1.1554266214370728,1.1747539043426514,1.1811631917953491,1.1841737031936646,1.2660640478134155,1.3101027011871338,1.277953863143921,0.9585859179496765,1.0080984830856323,1.025146484375,1.1966259479522705,1.0761927366256714,1.0831340551376343,0.9790421724319458
door,0.9916788339614868,1.026356816291809,1.0438392162322998,1.159114122390747,1.158169150352478,0.7136112451553345,0.6844295263290405,0.7625136375427246,0.746143102645874,0.7642742395401001,0.5483560562133789,0.0,0.5171363949775696,0.7904221415519714,0.9240918755531311,1.0967209339141846,0.8727033138275146,1.0989785194396973,1.2785394191741943,0.9802243709564209,0.8904577493667603,1.0168753862380981,1.0529580116271973,1.0690618753433228,1.0562297105789185,0.865719199180603,1.0308481454849243,0.9382216334342957,1.1911695003509521,1.098382830619812,1.2425835132598877,1.1358474493026733,1.137216329574585,1.2168543338775635,1.2286723852157593,1.2237670421600342,1.0046358108520508,1.064213514328003,1.0638649463653564,1.086996078491211,1.099666953086853,1.0770008563995361,0.8188849091529846
refrigerator,1.1125264167785645,1.0537104606628418,1.1837997436523438,1.2890583276748657,1.2911967039108276,0.8351380825042725,0.7626981735229492,0.7532829642295837,0.8147685527801514,0.8430845141410828,0.7398726344108582,0.5171363949775696,0.0,0.7568860054016113,0.9388157725334167,0.9539293050765991,0.8631702661514282,1.1771578788757324,1.2497622966766357,1.0156971216201782,1.0198099613189697,1.0503497123718262,1.1186896562576294,0.9754897952079773,0.8781671524047852,0.7600233554840088,0.8994714617729187,0.9370732307434082,1.2154850959777832,1.0312355756759644,1.2822593450546265,1.2525509595870972,1.299717903137207,1.3003358840942383,1.2502877712249756,1.2634847164154053,1.0295459032058716,0.9540135860443115,0.9770739078521729,0.9317722916603088,0.9452657699584961,0.8479565382003784,0.5973893404006958
