subject_id,threshold_min_subjects,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00820001,29,113,113,0,0.986837395048429,0.3215110055036616,0.033347487449645996,1.7129173278808594
