,elephant,zebra,giraffe,deer,horse,pony,pig,bear,dog,cat,owl,fish,frog,alligator,butterfly,penguin,rooster,bird,duck,ear,nose,eye,tooth,mouth,face,hair,leg,arm,hand,finger,toe,ankle,foot,lamp,drawer,bench,chair,ladder,table,couch,bed,crib,window,door,closet,refrigerator,oven,sink,bathtub,shower,stroller,tricycle,motorcycle,car,truck,firetruck,helicopter,sprinkler,hose,swing,slide,boat,tree,grass,snow,scarf,coat,jacket,sweater,shirt,bib,pajamas,dress,jeans,pants,shorts,slipper,shoe,sock,mitten,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,radio,vacuum,comb,stick,shovel,rock,hat,glasses,necklace,belt,watch,clock,scissors,fork,spoon,crayon,pencil,pen,knife,broom,mop,toothbrush,gum,balloon,ball,raisin,nail,potato,carrot,egg,orange,pumpkin,apple,strawberry,melon,pickle,banana,corn,flower,plant,cracker,toast,sandwich,chips,pasta,sauce,soup,applesauce,meat,pastry,pizza,muffin,cookie,bread,hamburger,plate,dish,bowl,tape,soap,milk,bottle,jar,glass,coffee,cup,bucket,can,cloud,game
elephant,0.0,,,,0.6690071821212769,0.65329909324646,0.5781449675559998,,0.7355350255966187,0.8306403756141663,0.9198353886604309,0.8250521421432495,0.8399671912193298,0.9481170177459717,0.7883796095848083,0.7690306305885315,1.0267590284347534,0.7223454117774963,0.8686447143554688,1.0672595500946045,1.1295493841171265,1.1172356605529785,1.0627782344818115,1.0080691576004028,0.9501872658729553,0.9420598745346069,0.9000338315963745,0.971978485584259,0.9751147031784058,1.1295161247253418,1.111221432685852,1.1230655908584595,1.0955138206481934,1.0944082736968994,1.1196898221969604,0.8919697403907776,1.0633509159088135,1.0695613622665405,0.9343465566635132,0.909228503704071,0.8666280508041382,0.8467243909835815,1.0116223096847534,1.118309497833252,0.9870342016220093,0.9696162939071655,0.9683499932289124,0.9125721454620361,0.8679302930831909,0.9061671495437622,0.8685586452484131,0.9045782089233398,0.8824033737182617,0.9080186486244202,0.9790015816688538,0.8127002120018005,,,0.8399696350097656,,0.8130645751953125,,0.9188107252120972,0.9346862435340881,,0.9493367671966553,0.8940353393554688,0.9431735277175903,0.8633691072463989,0.949873685836792,0.9301032423973083,0.8906845450401306,0.9759308099746704,0.8885935544967651,0.8932461738586426,0.921781599521637,1.145115613937378,0.9485355615615845,1.0335835218429565,0.8654366135597229,0.9748007655143738,0.8728326559066772,0.9927415251731873,0.990846574306488,1.044288992881775,0.8195656538009644,0.7603759765625,0.7968172430992126,0.9077776670455933,0.7447794675827026,0.8278532028198242,0.9916470050811768,1.1016061305999756,0.9881075620651245,0.9230154752731323,1.0024417638778687,1.0951632261276245,0.9700411558151245,0.876654326915741,1.1239460706710815,1.0686874389648438,1.148929238319397,1.0478595495224,1.0374319553375244,1.0273075103759766,0.9044480323791504,1.103016972541809,1.1180567741394043,1.1776107549667358,1.1765748262405396,1.1749942302703857,1.1185128688812256,1.0161052942276,,1.0552442073822021,1.0483030080795288,1.0501219034194946,1.1385705471038818,1.144528865814209,1.1898372173309326,1.1116000413894653,1.133800983428955,1.1476216316223145,1.0994203090667725,1.1554253101348877,1.1300357580184937,1.0582040548324585,1.1200753450393677,1.1261025667190552,1.0135729312896729,,1.0034037828445435,1.0443905591964722,0.965610682964325,,1.1123839616775513,1.0449479818344116,,0.922810971736908,0.9761743545532227,,1.039170265197754,,1.0455551147460938,1.0456892251968384,1.0944232940673828,1.1253153085708618,0.9976953268051147,0.9877934455871582,,1.0576770305633545,0.996434211730957,1.1276767253875732,0.9896562695503235,1.0847710371017456,1.15410315990448,0.9748128652572632,1.0386656522750854,1.0576995611190796,1.0494096279144287,1.0403492450714111,,
zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
giraffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
horse,0.6690071821212769,,,,0.0,0.25793027877807617,0.5495531558990479,,0.2853577733039856,0.5050235986709595,0.8378530740737915,0.8553396463394165,0.9541871547698975,0.7950222492218018,0.8484325408935547,0.8490892052650452,0.8991727828979492,0.7340342998504639,0.867162823677063,1.1027789115905762,1.0260355472564697,1.0709142684936523,1.0757508277893066,1.0616984367370605,0.887626051902771,0.8039402365684509,0.7851400375366211,0.9686707258224487,1.0876916646957397,1.2066658735275269,1.1569647789001465,1.1208378076553345,1.1253936290740967,1.085573673248291,1.1694433689117432,0.899609386920929,0.9447129964828491,0.9849500060081482,0.8483598232269287,0.855636715888977,0.8429869413375854,0.8242927193641663,0.9214740991592407,0.9841005802154541,0.8663832545280457,0.9383073449134827,0.9934207797050476,1.0031663179397583,0.9257401823997498,0.9015843868255615,0.8370872139930725,0.8995073437690735,0.8497092723846436,0.9096223711967468,0.9265839457511902,0.8774999380111694,,,0.8912988305091858,,0.9124878644943237,,0.8839128017425537,0.8125834465026855,,0.8483023047447205,0.9054638147354126,0.8799152970314026,0.8317642211914062,0.8702880144119263,0.9144607782363892,0.8464711904525757,0.8468081951141357,0.8626854419708252,0.8203514218330383,0.9458512663841248,1.15581476688385,0.9590293765068054,1.100592017173767,1.0140795707702637,1.1127954721450806,0.8556140065193176,1.032274842262268,1.077038288116455,1.181250810623169,0.867439329624176,0.9488346576690674,0.9540342092514038,1.0040850639343262,0.8612238168716431,0.9501116275787354,1.0923149585723877,1.0130031108856201,1.0239412784576416,0.8543291091918945,1.0018599033355713,0.9529021978378296,0.9459613561630249,0.9377530813217163,1.0765001773834229,1.0632694959640503,1.1163181066513062,1.0308151245117188,1.1198523044586182,1.0647335052490234,0.9369544386863708,1.1494929790496826,1.1843112707138062,1.1868646144866943,1.155029535293579,1.1578845977783203,1.0917378664016724,0.9719897508621216,,1.1197062730789185,1.143539309501648,1.0781524181365967,1.1099640130996704,1.0948044061660767,1.1784121990203857,1.189224123954773,1.1531951427459717,1.1513303518295288,1.0789132118225098,1.1288951635360718,1.0818153619766235,1.090461015701294,1.107456922531128,1.1562097072601318,1.075520634651184,,0.9918820858001709,0.9842821359634399,1.0211378335952759,,1.0581345558166504,1.016618251800537,,1.006798505783081,1.013761043548584,,0.932593822479248,,1.0846556425094604,1.055501937866211,1.0931233167648315,1.1105655431747437,0.9937002062797546,1.0760678052902222,,1.1327475309371948,0.9972380995750427,1.1918119192123413,1.0106546878814697,1.096696138381958,1.1292470693588257,0.9653987884521484,1.0215156078338623,1.1912060976028442,1.135454535484314,1.0696234703063965,,
pony,0.65329909324646,,,,0.25793027877807617,0.0,0.4924265146255493,,0.4934782385826111,0.6546155214309692,0.8880153894424438,0.9151774048805237,0.9527614116668701,0.8869196772575378,0.876963198184967,0.8412806987762451,0.9149065613746643,0.7370308637619019,0.7678043842315674,1.1502141952514648,1.089359164237976,1.112272024154663,1.1845307350158691,1.1048476696014404,0.989525556564331,0.8833158612251282,0.8284542560577393,1.0008763074874878,1.102421522140503,1.2195571660995483,1.1275684833526611,0.9944749474525452,1.0523059368133545,1.0961253643035889,1.1876029968261719,0.9440609812736511,0.9148805141448975,1.0234386920928955,0.9170394539833069,0.8526039719581604,0.8520399928092957,0.782296359539032,0.9687535166740417,1.1087982654571533,0.9825360774993896,1.0281370878219604,1.0629075765609741,1.0828335285186768,1.0063366889953613,0.9822438359260559,0.6744150519371033,0.7597960233688354,0.713641881942749,0.8539352416992188,0.9463286995887756,0.8314381837844849,,,0.8853288292884827,,0.8231700658798218,,0.931309163570404,0.9413061738014221,,0.870769202709198,0.9000301957130432,0.9709873199462891,0.8873494267463684,0.9296808242797852,0.9121748805046082,0.8139368295669556,0.7779097557067871,0.896015465259552,0.8400239944458008,0.892058253288269,1.0768263339996338,0.8859322667121887,0.9139748811721802,0.8960471749305725,0.998241126537323,0.8618887662887573,0.9685356020927429,1.023066759109497,1.123413324356079,0.6586407423019409,0.7631365060806274,0.9444572329521179,0.9566147327423096,0.8557610511779785,1.0267603397369385,0.9562299251556396,0.9368953704833984,0.9897416830062866,0.8613171577453613,1.0499039888381958,1.076220154762268,0.9619261026382446,0.999060869216919,1.0404014587402344,1.0515202283859253,1.1632319688796997,1.0339622497558594,1.066603422164917,1.0642517805099487,0.8831949830055237,1.1347554922103882,1.1764521598815918,1.2312328815460205,1.2164567708969116,1.2156331539154053,1.1824109554290771,1.0333409309387207,,1.107423186302185,1.1699607372283936,1.040205717086792,1.0593887567520142,1.140989065170288,1.2285773754119873,1.0785118341445923,1.1484535932540894,1.1280566453933716,1.0682228803634644,1.0321850776672363,1.1071196794509888,1.1269768476486206,1.0323073863983154,1.219674825668335,1.0268855094909668,,0.9879474639892578,0.9347968697547913,1.036996603012085,,1.0133416652679443,1.0668238401412964,,1.0348149538040161,1.025853157043457,,0.9737266302108765,,1.0387487411499023,0.9703042507171631,1.0942906141281128,1.1000615358352661,1.07632577419281,1.1402219533920288,,1.0785112380981445,1.074689269065857,1.0587084293365479,0.9342801570892334,1.0743048191070557,1.0894267559051514,1.0803622007369995,1.0976771116256714,1.1212913990020752,0.9972571134567261,1.1315629482269287,,
pig,0.5781449675559998,,,,0.5495531558990479,0.4924265146255493,0.0,,0.6364529132843018,0.7432337403297424,0.9417372941970825,0.7311128973960876,0.7780897617340088,0.898591935634613,0.8548334240913391,0.7892932891845703,0.7912293076515198,0.6707348823547363,0.7132684588432312,0.9911057353019714,0.9412546753883362,1.0649728775024414,1.0531117916107178,1.011045217514038,0.8853271007537842,0.9974151253700256,0.9023796319961548,0.9531055688858032,0.9260002374649048,0.9930185675621033,0.940513014793396,0.9335988759994507,0.9499074220657349,1.0680630207061768,1.129551887512207,1.0788156986236572,1.099987506866455,1.065721869468689,1.0357531309127808,1.0302008390426636,1.0080674886703491,0.9429259300231934,1.0587018728256226,1.0854144096374512,1.062729835510254,1.0170578956604004,1.0308740139007568,1.0612282752990723,1.0185701847076416,1.0217305421829224,0.9617260694503784,0.9596313238143921,0.9028526544570923,0.9461941123008728,0.9253309369087219,0.8703427314758301,,,0.984275758266449,,1.0560959577560425,,1.0245710611343384,0.9751718640327454,,1.0355772972106934,0.9769183397293091,1.1451828479766846,0.9943271279335022,1.0477681159973145,1.0551615953445435,1.002869963645935,0.9811755418777466,1.0805737972259521,1.016286015510559,1.0122790336608887,1.0700660943984985,1.0342460870742798,0.9643092155456543,0.9287627935409546,1.0231356620788574,1.0141113996505737,1.0411604642868042,1.0800187587738037,1.1022347211837769,0.7196062803268433,0.8756452798843384,1.0268020629882812,1.0037344694137573,0.8906688690185547,0.9804791212081909,1.0187760591506958,1.0760102272033691,1.0570645332336426,1.0484070777893066,1.0526186227798462,1.0675315856933594,0.9861671924591064,1.0194051265716553,1.0808411836624146,0.989640474319458,1.1124613285064697,1.06023371219635,1.0765764713287354,1.0608248710632324,1.0242713689804077,1.0786069631576538,1.108347773551941,1.0794801712036133,1.083074688911438,1.1263655424118042,1.0976585149765015,1.0336560010910034,,1.088034987449646,1.0813997983932495,0.9644567966461182,0.9727172255516052,1.060250163078308,1.0484192371368408,0.9828582406044006,0.9575574398040771,0.9573058485984802,0.8789007663726807,0.8912090063095093,0.9250479340553284,0.911851704120636,0.9344061017036438,0.9986934065818787,0.9406319260597229,,0.9177982807159424,1.039501667022705,0.9491468071937561,,0.9977455139160156,0.9632205367088318,,0.8517938256263733,0.9013479351997375,,0.875444769859314,,0.9520677924156189,0.9048915505409241,0.9414950013160706,0.9418132305145264,0.9773244261741638,1.0554243326187134,,1.030182957649231,1.0642939805984497,1.0474920272827148,0.9507529735565186,1.068219780921936,1.079326868057251,1.0423637628555298,1.1171051263809204,1.0906140804290771,1.0425957441329956,1.0724025964736938,,
bear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dog,0.7355350255966187,,,,0.2853577733039856,0.4934782385826111,0.6364529132843018,,0.0,0.3183005452156067,0.8185890913009644,0.8237061500549316,0.8337092995643616,0.7642247676849365,0.9891462326049805,0.8284144401550293,0.9173744916915894,0.7846207618713379,0.7792754769325256,1.1078617572784424,1.0150395631790161,1.121010184288025,1.1612744331359863,1.1297577619552612,0.82582688331604,0.8515990972518921,0.7779902219772339,0.955278754234314,1.0726196765899658,1.2624492645263672,1.204103946685791,1.1234222650527954,1.126893162727356,1.1247941255569458,1.1478760242462158,0.858971357345581,0.989626407623291,1.0388506650924683,0.8103217482566833,0.7124341726303101,0.7557471990585327,0.8035606145858765,0.9049526453018188,0.9481453895568848,0.8102602362632751,0.9054060578346252,0.8858315348625183,0.942710280418396,0.9094173908233643,0.8705255389213562,0.8792325854301453,0.9715385437011719,0.8675245046615601,0.9346013069152832,0.9609450697898865,0.9045242071151733,,,0.9262115955352783,,0.9049073457717896,,0.9298379421234131,0.8678984045982361,,0.7739323377609253,0.9223594665527344,0.948157012462616,0.8210241794586182,0.8780016899108887,0.9114155769348145,0.7911850214004517,0.8006874322891235,0.8403578996658325,0.7872812747955322,0.9238312840461731,1.1877391338348389,0.9181589484214783,1.035321593284607,0.8818569183349609,1.025456428527832,0.7536543607711792,0.9468216300010681,1.0318939685821533,1.1755067110061646,0.7877653241157532,0.8650303483009338,0.8926815986633301,0.9527749419212341,0.9065842032432556,0.9694937467575073,1.0298047065734863,1.0130366086959839,0.9780821800231934,0.7786325216293335,1.0652388334274292,0.917389452457428,0.9438354969024658,0.8473873138427734,1.1002516746520996,1.0847645998001099,1.2521164417266846,1.0638141632080078,1.1614983081817627,1.0851783752441406,0.967734158039093,1.2885745763778687,1.2843918800354004,1.2848234176635742,1.2765231132507324,1.2922112941741943,1.1638996601104736,1.0362842082977295,,1.2276631593704224,1.1656948328018188,1.0798672437667847,1.1224310398101807,1.102924108505249,1.2619881629943848,1.0378265380859375,1.1739050149917603,1.2000372409820557,1.1024600267410278,1.1142191886901855,1.1177242994308472,1.1384000778198242,1.0152233839035034,1.1131095886230469,1.0765526294708252,,1.0320792198181152,0.9960210919380188,0.9940757751464844,,1.0080230236053467,1.1092801094055176,,1.0369876623153687,1.0165671110153198,,0.8640422821044922,,1.038364052772522,0.9817283749580383,1.0938352346420288,1.0714179277420044,0.954116940498352,1.0962830781936646,,1.103047251701355,0.9626951217651367,1.254075527191162,1.0871648788452148,1.1544251441955566,1.1833691596984863,0.9536352157592773,1.0079231262207031,1.1806902885437012,1.0973457098007202,1.01536226272583,,
cat,0.8306403756141663,,,,0.5050235986709595,0.6546155214309692,0.7432337403297424,,0.3183005452156067,0.0,0.7249448299407959,0.7370007038116455,0.7645437717437744,0.7945716977119446,0.906058132648468,0.7202450633049011,0.8698157668113708,0.688387393951416,0.7665735483169556,1.0730737447738647,0.9229008555412292,1.0019574165344238,1.1181693077087402,1.1087441444396973,0.7854526042938232,0.8820399045944214,0.912431001663208,1.0241433382034302,1.0868299007415771,1.2097269296646118,1.1591784954071045,1.1314913034439087,1.0981030464172363,1.0899444818496704,1.0856177806854248,0.9070414900779724,0.9997045993804932,1.011427879333496,0.9043707251548767,0.7921059727668762,0.8170452117919922,0.8874504566192627,0.9121173620223999,0.9451667666435242,0.8786797523498535,0.9538931846618652,0.9347652196884155,1.0009430646896362,0.9633013010025024,0.9153298139572144,0.9832934737205505,1.0281805992126465,0.9653652310371399,0.9330481886863708,0.9563519954681396,0.9522689580917358,,,1.0059505701065063,,1.0309919118881226,,0.9375605583190918,0.8186957240104675,,0.8580504655838013,1.001346230506897,1.0124964714050293,0.9252157211303711,0.9503609538078308,0.9910534024238586,0.9095487594604492,0.9294828176498413,0.9364573955535889,0.9038331508636475,1.0074734687805176,1.1313172578811646,0.9635828137397766,1.0691930055618286,0.9653772711753845,1.0494271516799927,0.8224337100982666,0.9254815578460693,1.0212961435317993,1.1381208896636963,0.8640417456626892,0.9843418598175049,0.9433656334877014,0.9627031683921814,0.9334283471107483,0.973922848701477,1.0248558521270752,1.0302473306655884,0.985838770866394,0.9005076289176941,1.027144193649292,0.9150427579879761,0.9761183261871338,0.8243738412857056,1.050589680671692,0.9997187256813049,1.1953363418579102,1.0830188989639282,1.139097809791565,1.0929914712905884,1.0758132934570312,1.1621273756027222,1.1665068864822388,1.2013227939605713,1.1734548807144165,1.1844050884246826,1.1137158870697021,1.0295429229736328,,1.2013599872589111,1.1310679912567139,1.11544930934906,1.093519926071167,1.0613665580749512,1.1854392290115356,1.020471453666687,1.1179178953170776,1.1304891109466553,1.030229926109314,1.0035723447799683,1.067826271057129,1.1041094064712524,0.9876648187637329,1.0336976051330566,1.043026089668274,,0.998432993888855,0.9612696170806885,0.9896335005760193,,1.0770260095596313,1.0480358600616455,,1.0337942838668823,1.0173157453536987,,0.8841992616653442,,0.9492666125297546,0.9564842581748962,1.0072033405303955,0.9428714513778687,0.9458714723587036,1.0700656175613403,,1.109142541885376,1.0370078086853027,1.1700501441955566,1.0324056148529053,1.144712209701538,1.1626042127609253,0.9930906891822815,1.0592783689498901,1.1806762218475342,1.0752226114273071,1.0630584955215454,,
