,frog,nose,face,hair,arm,hand,finger,toe,lamp,drawer,chair,table,couch,bed,crib,window,door,refrigerator,oven,sink,bathtub,shirt,bib,pajamas,pants,slipper,shoe,sock,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,comb,hat,glasses,scissors,fork,spoon,crayon,pencil,pen,knife,toothbrush,gum,balloon,ball,egg,orange,apple,banana,plant,bread,plate,bowl,bottle,cup,bucket,can
frog,0.0,0.8279070258140564,1.0787465572357178,1.196790337562561,1.3929027318954468,1.116532564163208,0.8358262777328491,0.7898164391517639,1.0960618257522583,1.0540436506271362,1.312798023223877,1.3927338123321533,1.3015902042388916,1.3496050834655762,1.3055951595306396,1.183007836341858,1.0985863208770752,1.2226474285125732,1.297750473022461,1.2838295698165894,1.2713478803634644,1.3328642845153809,1.2781331539154053,1.4090898036956787,1.2988991737365723,0.717049241065979,0.9131060242652893,1.273489236831665,0.9083123803138733,1.2898120880126953,1.1417351961135864,1.0364267826080322,1.0193182229995728,1.063523769378662,0.9954122304916382,1.1579216718673706,1.189866065979004,1.0768160820007324,1.1043353080749512,1.167348861694336,1.0844523906707764,1.2315959930419922,0.6414387822151184,0.806502103805542,0.9870734810829163,0.8227671384811401,0.7834036350250244,0.5299424529075623,0.6092967391014099,0.6215677261352539,0.7627599835395813,0.9190791249275208,0.8522689342498779,0.863046407699585,0.6333524584770203,0.621658205986023,0.5660017132759094,0.4389439821243286,0.47179996967315674,0.7571480870246887,0.5411396622657776,0.766742467880249,0.9434433579444885,0.8511069416999817,0.9408518671989441,1.0542762279510498,1.2131705284118652
nose,0.8279070258140564,0.0,0.5845671892166138,0.6765047311782837,1.0161267518997192,0.6750990152359009,0.40387892723083496,0.3592231273651123,1.100122094154358,1.045013189315796,1.2694635391235352,1.2979954481124878,1.1448068618774414,1.1911001205444336,1.1673749685287476,1.1334620714187622,1.1297844648361206,1.2563506364822388,1.2652561664581299,1.2165271043777466,1.1990234851837158,1.0513999462127686,1.037976622581482,1.100717544555664,1.0129166841506958,0.8123215436935425,0.9084821939468384,1.0110595226287842,0.994576632976532,1.1706268787384033,1.0880848169326782,1.1451702117919922,1.1330209970474243,0.939579427242279,1.1320219039916992,1.3095269203186035,1.2317249774932861,1.2113741636276245,1.1513795852661133,1.3221733570098877,1.1928507089614868,1.1510025262832642,0.6534772515296936,0.35826313495635986,1.2272180318832397,0.9874771237373352,0.9878717064857483,0.7239457368850708,0.7627860307693481,0.8022335767745972,0.9624753594398499,0.8956249952316284,0.9127039313316345,0.9258509874343872,0.7800352573394775,0.6523997187614441,0.7217484712600708,0.7149927020072937,0.8785329461097717,1.072658896446228,0.7709833383560181,1.0983178615570068,1.146780252456665,1.0554518699645996,1.087120771408081,1.2529988288879395,1.2226192951202393
face,1.0787465572357178,0.5845671892166138,0.0,0.4628956913948059,0.7199630737304688,0.8195606470108032,0.8776852488517761,0.831884503364563,1.1435829401016235,1.1193788051605225,1.093772053718567,0.921283483505249,0.7900286316871643,0.8023394346237183,0.916967511177063,0.9961126446723938,1.0384788513183594,0.9867972731590271,1.0420325994491577,1.1116139888763428,0.9750534892082214,0.6493172645568848,0.9411047101020813,0.7850571870803833,0.7438133955001831,1.1726384162902832,1.0928963422775269,1.1009931564331055,1.0693440437316895,0.9008042812347412,1.065328598022461,1.282153844833374,1.2668864727020264,0.8601950407028198,0.9816768169403076,1.1887187957763672,1.0788538455963135,1.0784053802490234,1.065200924873352,1.2402081489562988,1.2145476341247559,1.052161693572998,0.9938156008720398,0.6157565116882324,1.2327827215194702,1.2587149143218994,1.2728068828582764,1.1800869703292847,1.1995162963867188,1.2288885116577148,1.2395511865615845,1.1483110189437866,1.0775288343429565,1.1237612962722778,1.0940901041030884,1.0469543933868408,1.0983433723449707,1.0924584865570068,1.1455326080322266,1.1320598125457764,1.0811631679534912,1.2325401306152344,1.239641547203064,1.2183330059051514,1.1832361221313477,1.2758772373199463,1.1006876230239868
hair,1.196790337562561,0.6765047311782837,0.4628956913948059,0.0,0.6622209548950195,0.8069546222686768,0.8300647139549255,0.8333306312561035,1.0764265060424805,1.138959527015686,1.0462009906768799,0.9584938883781433,0.8636078238487244,0.878222644329071,1.0211068391799927,0.9244683980941772,1.0085735321044922,1.0397453308105469,1.0831634998321533,1.07636296749115,0.963298499584198,0.6251957416534424,0.877853274345398,0.739199161529541,0.6744824647903442,1.1434178352355957,1.0345150232315063,1.0156946182250977,1.0636305809020996,0.9182944297790527,1.0266456604003906,1.1961897611618042,1.2555650472640991,0.9946423768997192,1.1367499828338623,1.255675196647644,1.165710210800171,1.0807631015777588,1.1228364706039429,1.2098140716552734,1.117219090461731,0.899612545967102,0.8507394790649414,0.6606476902961731,1.1412895917892456,1.2029458284378052,1.257948875427246,1.1492153406143188,1.1371700763702393,1.131551742553711,1.1167066097259521,1.0894911289215088,1.1400483846664429,1.145477056503296,1.1291182041168213,1.0962684154510498,1.1557458639144897,1.145615816116333,1.1942185163497925,0.9986070990562439,1.1234028339385986,1.3405693769454956,1.3332027196884155,1.1919463872909546,1.3008317947387695,1.3479630947113037,1.1426730155944824
arm,1.3929027318954468,1.0161267518997192,0.7199630737304688,0.6622209548950195,0.0,0.5031321048736572,0.8316830992698669,0.8898706436157227,1.1274869441986084,1.1079764366149902,0.9392751455307007,0.6854057908058167,0.6786282062530518,0.6804180145263672,0.9337779879570007,0.9539377093315125,1.0105937719345093,0.9472104907035828,0.9525777101516724,0.9249252676963806,0.840936005115509,0.51856529712677,0.7660331726074219,0.6026724576950073,0.5651663541793823,1.21885347366333,1.0779074430465698,0.6589358448982239,0.7364668846130371,0.7056158781051636,0.8516188859939575,1.0856306552886963,1.0858204364776611,1.0253925323486328,1.137537956237793,1.036661982536316,1.0814164876937866,1.0316545963287354,0.9224249720573425,1.2361869812011719,1.2068047523498535,0.87751305103302,1.3482615947723389,1.080916404724121,1.0621204376220703,1.2491867542266846,1.297750473022461,1.2830815315246582,1.267614483833313,1.258359670639038,1.1628832817077637,1.0597854852676392,1.161800503730774,1.2786874771118164,1.3411664962768555,1.2907776832580566,1.3345545530319214,1.3700904846191406,1.2349283695220947,1.150591254234314,1.1925634145736694,1.383673906326294,1.3479158878326416,1.2815446853637695,1.2609859704971313,1.3070237636566162,1.0736552476882935
hand,1.116532564163208,0.6750990152359009,0.8195606470108032,0.8069546222686768,0.5031321048736572,0.0,0.3076443076133728,0.44680583477020264,1.1652811765670776,1.084296703338623,1.1400201320648193,1.063348412513733,1.045867681503296,1.0704543590545654,1.1160048246383667,1.0899770259857178,1.0970401763916016,1.1255207061767578,1.1598424911499023,1.0249910354614258,1.051405429840088,0.9142963290214539,0.9325778484344482,0.9442142844200134,0.9197624325752258,0.9146864414215088,0.953099250793457,0.7293809652328491,0.4944252371788025,0.992271363735199,1.0085166692733765,1.0803165435791016,1.0355863571166992,0.970413327217102,1.0892724990844727,0.9575748443603516,1.154783010482788,1.0286237001419067,0.9647517204284668,1.1896686553955078,1.167496681213379,0.9540972709655762,1.0581669807434082,0.8561087846755981,1.0605003833770752,0.9719825983047485,1.0051172971725464,1.0415599346160889,1.0338134765625,1.0114555358886719,1.0204554796218872,0.8889686465263367,0.9137246012687683,1.108759880065918,1.11349356174469,1.0397396087646484,1.087861180305481,1.0792882442474365,1.0322688817977905,1.1040745973587036,1.0272932052612305,1.1625149250030518,1.119534969329834,1.1560182571411133,1.0711308717727661,1.2092496156692505,1.221056580543518
finger,0.8358262777328491,0.40387892723083496,0.8776852488517761,0.8300647139549255,0.8316830992698669,0.3076443076133728,0.0,0.10383176803588867,1.1530150175094604,1.0543006658554077,1.2828662395477295,1.3757665157318115,1.2378408908843994,1.288987636566162,1.3242006301879883,1.1854310035705566,1.1583948135375977,1.3018769025802612,1.346312165260315,1.2112432718276978,1.1885194778442383,1.09844172000885,1.1510677337646484,1.151421308517456,0.9921690225601196,0.6642112731933594,0.8560843467712402,0.7952559590339661,0.7195655703544617,1.2335776090621948,1.1134333610534668,1.1335077285766602,1.1110531091690063,1.114421010017395,1.2410632371902466,1.207358479499817,1.2806031703948975,1.1445436477661133,1.091240406036377,1.3192684650421143,1.2152409553527832,1.0827970504760742,0.7305787801742554,0.6430354118347168,1.1587698459625244,0.8563723564147949,0.8873757123947144,0.5556588172912598,0.6013544201850891,0.6275602579116821,0.7745780944824219,0.7208854556083679,0.8233537077903748,0.9524497389793396,0.7887887954711914,0.6189458966255188,0.6965938806533813,0.680809736251831,0.8077669143676758,1.0531420707702637,0.749671995639801,1.090672254562378,1.1368229389190674,0.9892743825912476,1.0593376159667969,1.2189428806304932,1.2249928712844849
toe,0.7898164391517639,0.3592231273651123,0.831884503364563,0.8333306312561035,0.8898706436157227,0.44680583477020264,0.10383176803588867,0.0,1.154227614402771,1.0678967237472534,1.30913245677948,1.4281189441680908,1.242244005203247,1.2918367385864258,1.3330085277557373,1.2516138553619385,1.1861226558685303,1.3252906799316406,1.351313829421997,1.2600901126861572,1.1893079280853271,1.1371709108352661,1.1515544652938843,1.1736263036727905,0.9936748147010803,0.43112683296203613,0.6349581480026245,0.7328379154205322,0.6897570490837097,1.2358837127685547,1.1002894639968872,1.0894086360931396,1.0935760736465454,1.0797263383865356,1.2502827644348145,1.2668707370758057,1.2648282051086426,1.1678885221481323,1.1374375820159912,1.2978202104568481,1.140472173690796,1.1372066736221313,0.6649408340454102,0.5972780585289001,1.2106307744979858,0.8825568556785583,0.9035188555717468,0.5870637893676758,0.6459740400314331,0.6762822866439819,0.8152803778648376,0.7871675491333008,0.8671216368675232,0.9474996328353882,0.7561620473861694,0.5942456722259521,0.6730571985244751,0.6576505899429321,0.7970131039619446,1.0739530324935913,0.708440363407135,1.0656238794326782,1.1139320135116577,0.9621575474739075,1.0349760055541992,1.1890536546707153,1.2265127897262573
lamp,1.0960618257522583,1.100122094154358,1.1435829401016235,1.0764265060424805,1.1274869441986084,1.1652811765670776,1.1530150175094604,1.154227614402771,0.0,0.909899115562439,0.8691046833992004,1.0312389135360718,1.0963444709777832,1.0893760919570923,1.0022369623184204,0.7128790616989136,0.8441576361656189,1.0346174240112305,1.0086188316345215,0.9673779606819153,0.9818349480628967,1.1113414764404297,1.084425687789917,1.0966285467147827,1.2002815008163452,1.0102108716964722,1.0132701396942139,1.0042834281921387,1.1288448572158813,1.061280608177185,1.0003327131271362,0.9514868855476379,0.9742238521575928,1.0088815689086914,1.0549266338348389,1.0662200450897217,1.0587557554244995,1.0380953550338745,1.0384985208511353,0.752169132232666,0.9880610108375549,0.8255310654640198,0.8666174411773682,1.0533089637756348,0.8841942548751831,0.8385875225067139,0.8192653059959412,1.0016266107559204,0.9224565029144287,0.947506844997406,0.9584115147590637,0.9470279216766357,1.0953527688980103,0.7758161425590515,0.8780366778373718,0.9356517195701599,0.947762131690979,1.0133105516433716,1.0542864799499512,0.8823921084403992,1.03037691116333,0.8322395086288452,0.8267618417739868,0.9980359077453613,0.9502862691879272,0.935278594493866,0.9358705878257751
drawer,1.0540436506271362,1.045013189315796,1.1193788051605225,1.138959527015686,1.1079764366149902,1.084296703338623,1.0543006658554077,1.0678967237472534,0.909899115562439,0.0,0.7899926900863647,0.9178836345672607,0.9184784293174744,0.9479165077209473,0.8663336038589478,0.9437374472618103,0.6105198264122009,0.5318230390548706,0.4839678406715393,0.6562854051589966,0.7157694101333618,1.1897680759429932,1.1166472434997559,1.1064321994781494,1.120756983757019,0.9575321674346924,0.9667676687240601,1.088273048400879,1.076338291168213,1.0689775943756104,0.9205739498138428,0.912278413772583,0.8823071718215942,1.0183175802230835,1.0223238468170166,0.6957817077636719,0.6823159456253052,0.8991160988807678,0.8051326274871826,0.8184740543365479,0.8730882406234741,0.8531941771507263,1.0384886264801025,1.0324734449386597,0.8631541728973389,0.8525736331939697,0.9213138222694397,0.9898947477340698,0.9154432415962219,0.8887748718261719,0.7869345545768738,0.9659919738769531,1.104541301727295,1.1693847179412842,1.1565319299697876,1.1827366352081299,1.1523258686065674,1.167065143585205,1.1213616132736206,1.0216954946517944,1.12029230594635,0.9901923537254333,0.9773960709571838,1.0382046699523926,1.0176682472229004,0.9367397427558899,0.8405416011810303
chair,1.312798023223877,1.2694635391235352,1.093772053718567,1.0462009906768799,0.9392751455307007,1.1400201320648193,1.2828662395477295,1.30913245677948,0.8691046833992004,0.7899926900863647,0.0,0.402829110622406,0.42839884757995605,0.600157618522644,0.6069202423095703,0.6037304401397705,0.5963115692138672,0.7264108657836914,0.682276725769043,0.794106125831604,0.7951974868774414,0.9269654750823975,0.9874776005744934,0.8894838094711304,0.8242952823638916,1.2221392393112183,1.1822303533554077,1.0397869348526,1.1637096405029297,0.8005740642547607,0.6689282655715942,0.8878754377365112,0.957551896572113,1.0061635971069336,0.9482546448707581,0.9354073405265808,0.7578949928283691,0.9147208333015442,0.9662489891052246,0.8189467191696167,0.7951563596725464,0.9939820170402527,1.1807169914245605,1.2326925992965698,0.9695467948913574,1.1324154138565063,1.175613522529602,1.3343013525009155,1.2757428884506226,1.2790852785110474,1.112661600112915,1.2713305950164795,1.3120627403259277,1.2600167989730835,1.3128700256347656,1.3729932308197021,1.3295667171478271,1.3763246536254883,1.312874436378479,1.018730878829956,1.2987349033355713,1.162072777748108,1.0867269039154053,1.0826525688171387,1.0344390869140625,0.9086378216743469,0.7559470534324646
table,1.3927338123321533,1.2979954481124878,0.921283483505249,0.9584938883781433,0.6854057908058167,1.063348412513733,1.3757665157318115,1.4281189441680908,1.0312389135360718,0.9178836345672607,0.402829110622406,0.0,0.44857192039489746,0.48662424087524414,0.5747582912445068,0.7112897634506226,0.8130082488059998,0.7102760076522827,0.6959714889526367,0.6977837085723877,0.7093971967697144,0.6733121871948242,0.811809778213501,0.7167412042617798,0.722726583480835,1.4252042770385742,1.2819570302963257,1.0861382484436035,1.2187659740447998,0.6914247274398804,0.8452972173690796,1.0682622194290161,0.9945741891860962,0.9958788752555847,0.8903599977493286,0.728434145450592,0.7491294145584106,0.8077932000160217,0.8015106320381165,0.9245303273200989,1.0481836795806885,1.0262972116470337,1.39361572265625,1.2552927732467651,1.048571228981018,1.2110264301300049,1.204800009727478,1.4664546251296997,1.4276618957519531,1.4133073091506958,1.2895212173461914,1.2820278406143188,1.1700868606567383,1.255422830581665,1.391842246055603,1.4297667741775513,1.4315768480300903,1.4537851810455322,1.374575138092041,1.0893242359161377,1.3190770149230957,1.0721139907836914,1.0575523376464844,1.187633752822876,1.0604945421218872,1.0266855955123901,0.8241270780563354
