,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,door,refrigerator,bathtub,shirt,bib,pants,sock,glove,blanket,pillow,towel,napkin,toy,tray,box,book,paper,hat,spoon,crayon,balloon,ball,egg,orange,apple,plant,plate,bowl,bottle,cup,bucket,can
hair,0.0,0.6997798681259155,0.7848304510116577,0.8914746642112732,0.8971104025840759,1.153748631477356,0.9057493209838867,0.8954637050628662,0.8358442187309265,0.9193072319030762,0.8271983861923218,0.9085432887077332,0.9891934394836426,1.0013777017593384,0.5908942222595215,0.8368552327156067,0.6909694075584412,0.943260908126831,0.9855020642280579,0.8582110404968262,1.1335029602050781,1.1771793365478516,1.259661078453064,0.9941552877426147,1.2028528451919556,1.1637940406799316,0.9649521708488464,0.9994290471076965,0.9658674001693726,1.197538137435913,1.2049145698547363,1.1382713317871094,1.0385853052139282,1.2028077840805054,1.0981866121292114,1.2215018272399902,1.0040432214736938,1.1731892824172974,1.2061821222305298,1.15309476852417,1.3384745121002197,1.2225689888000488,1.0669870376586914
arm,0.6997798681259155,0.0,0.6133691668510437,0.8291265964508057,0.8264979124069214,1.232279896736145,0.8367817997932434,0.8124686479568481,0.7567887306213379,0.7633025646209717,0.8843814730644226,0.9055875539779663,0.9422242045402527,0.9967109560966492,0.5253775119781494,0.7398293614387512,0.684482216835022,0.7220624089241028,0.7631235122680664,0.7594529986381531,0.9608877897262573,1.1173940896987915,1.0724098682403564,1.0345983505249023,1.1615588665008545,1.1369012594223022,0.8887358903884888,0.8300527334213257,1.2609367370605469,1.1570284366607666,1.1448941230773926,1.2554699182510376,1.1379518508911133,1.2533705234527588,1.2084964513778687,1.3032395839691162,1.135984182357788,1.1808944940567017,1.218885898590088,1.247129201889038,1.2162234783172607,1.1471409797668457,0.9425851702690125
hand,0.7848304510116577,0.6133691668510437,0.0,0.3610525131225586,0.4741211533546448,1.2193907499313354,1.060701847076416,1.0371843576431274,0.9955700039863586,1.0381358861923218,1.087615728378296,1.1326085329055786,1.138122320175171,1.1122487783432007,0.8839986324310303,1.0159010887145996,0.9631746411323547,0.6971530914306641,0.4901076555252075,0.9885222315788269,1.0783518552780151,1.1128039360046387,1.1047475337982178,0.8862590789794922,1.130624771118164,1.1755882501602173,0.9777951240539551,0.9555253386497498,1.1010172367095947,1.0201629400253296,0.9634743928909302,1.0922685861587524,0.9901698231697083,1.0532933473587036,0.9027721881866455,1.0424193143844604,1.090318202972412,1.0560274124145508,1.0360405445098877,1.1891239881515503,1.1188143491744995,1.2276184558868408,1.1194243431091309
finger,0.8914746642112732,0.8291265964508057,0.3610525131225586,0.0,0.09609907865524292,1.046305775642395,1.3417479991912842,1.3989462852478027,1.2504278421401978,1.348083257675171,1.1458594799041748,1.2466259002685547,1.3275116682052612,1.343544602394104,1.0606966018676758,1.2917240858078003,1.0075750350952148,0.7950833439826965,0.7816827297210693,1.2566211223602295,1.1695661544799805,1.15438711643219,0.9867063760757446,1.2305220365524292,1.3274531364440918,1.1132184267044067,1.2835958003997803,1.1717314720153809,0.7410777807235718,1.00921630859375,0.5574275255203247,0.9372228384017944,0.958775520324707,0.7551450729370117,0.6989419460296631,0.7814178466796875,1.1386407613754272,1.0825859308242798,1.102800726890564,1.0633677244186401,1.1219983100891113,1.2666687965393066,1.106744408607483
toe,0.8971104025840759,0.8264979124069214,0.4741211533546448,0.09609907865524292,0.0,1.0441925525665283,1.35343337059021,1.4205207824707031,1.239952564239502,1.346665620803833,1.2074649333953857,1.28980553150177,1.3503391742706299,1.3993031978607178,1.0568206310272217,1.3139541149139404,0.9704282879829407,0.7513471841812134,0.808120846748352,1.2575538158416748,1.1271775960922241,1.1025177240371704,0.9459750652313232,1.2365880012512207,1.3628511428833008,1.104804277420044,1.3573999404907227,1.225266933441162,0.6647661924362183,1.0642106533050537,0.6083148717880249,0.8899949193000793,0.9056283831596375,0.6936256885528564,0.7452025413513184,0.7633922100067139,1.1775658130645752,1.1146658658981323,1.1090513467788696,1.0292720794677734,1.1141753196716309,1.267120361328125,1.1090070009231567
lamp,1.153748631477356,1.232279896736145,1.2193907499313354,1.046305775642395,1.0441925525665283,0.0,1.0452967882156372,1.107948899269104,1.1727687120437622,1.2246659994125366,0.8138980865478516,0.8943389654159546,1.0426678657531738,1.070780873298645,1.246767282485962,1.1920232772827148,1.2697116136550903,1.1504894495010376,1.2663867473602295,1.2407848834991455,1.047263503074646,1.004865288734436,0.9359337091445923,1.1627558469772339,1.0630041360855103,0.9739645719528198,1.1552395820617676,1.10695219039917,0.9321876764297485,0.8376373648643494,0.8596618175506592,0.7731497287750244,0.8374089002609253,0.7934195399284363,0.9952816963195801,0.9129206538200378,0.737985372543335,0.8698569536209106,0.9660318493843079,0.8089805841445923,0.8843538165092468,0.9981346130371094,1.0401533842086792
chair,0.9057493209838867,0.8367817997932434,1.060701847076416,1.3417479991912842,1.35343337059021,1.0452967882156372,0.0,0.1727588176727295,0.42686015367507935,0.49834203720092773,0.7245118021965027,0.6519667506217957,0.7109761834144592,0.635600209236145,0.7670625448226929,0.77469402551651,0.7581169605255127,1.000084400177002,1.0488263368606567,0.6657304763793945,0.7699206471443176,0.9975194931030273,1.1086030006408691,0.8448597192764282,0.7434118986129761,0.976233959197998,0.7884393930435181,0.8169630765914917,1.2504962682724,1.1861529350280762,1.3985430002212524,1.1230695247650146,1.0478156805038452,1.3591432571411133,1.2955727577209473,1.3253542184829712,1.0032429695129395,1.0815187692642212,1.0664093494415283,1.1599148511886597,1.0347833633422852,0.7933161854743958,0.7768451571464539
table,0.8954637050628662,0.8124686479568481,1.0371843576431274,1.3989462852478027,1.4205207824707031,1.107948899269104,0.1727588176727295,0.0,0.3758976459503174,0.4094298481941223,0.6756967902183533,0.636094868183136,0.5595958828926086,0.5952513217926025,0.7160211801528931,0.7285222411155701,0.8100306391716003,1.096701979637146,1.0484637022018433,0.6116116642951965,0.8589072227478027,0.997270941734314,1.121790885925293,0.7770749926567078,0.5991753339767456,0.8691524267196655,0.6828337907791138,0.7349400520324707,1.3335500955581665,1.168040156364441,1.4070569276809692,1.211073875427246,1.076051115989685,1.3830256462097168,1.293617844581604,1.3156851530075073,1.0054855346679688,0.9730725884437561,1.052384614944458,1.149987816810608,1.0484275817871094,0.9134148359298706,0.8423811197280884
couch,0.8358442187309265,0.7567887306213379,0.9955700039863586,1.2504278421401978,1.239952564239502,1.1727687120437622,0.42686015367507935,0.3758976459503174,0.0,0.31940513849258423,0.6351624727249146,0.6899149417877197,0.6708433628082275,0.708166778087616,0.6425826549530029,0.7580444812774658,0.6665741205215454,0.9919056296348572,1.0403249263763428,0.40086042881011963,0.5440272092819214,0.9070025682449341,1.1115580797195435,0.8942782878875732,0.8657882809638977,0.9193769693374634,0.7401518225669861,0.8177527189254761,1.1906633377075195,1.3660142421722412,1.3648812770843506,1.2906526327133179,1.1828669309616089,1.4176582098007202,1.250300645828247,1.3352220058441162,0.983382523059845,1.2637861967086792,1.256562352180481,1.2613292932510376,1.2369816303253174,1.1027183532714844,0.9937731623649597
bed,0.9193072319030762,0.7633025646209717,1.0381358861923218,1.348083257675171,1.346665620803833,1.2246659994125366,0.49834203720092773,0.4094298481941223,0.31940513849258423,0.0,0.7393056154251099,0.7344039678573608,0.6939146518707275,0.5059820413589478,0.5900684595108032,0.5750757455825806,0.7589243650436401,0.9270898699760437,0.955925464630127,0.26020610332489014,0.5824787616729736,0.7881349325180054,0.9819786548614502,0.916388988494873,0.8270646929740906,1.0275734663009644,0.5821281671524048,0.7306572198867798,1.279943823814392,1.3121137619018555,1.427446961402893,1.2733159065246582,1.1327298879623413,1.412726640701294,1.341949462890625,1.3440824747085571,1.1039457321166992,1.1191432476043701,1.1180437803268433,1.312517762184143,1.204483151435852,1.0788333415985107,0.9954169988632202
