,frog,nose,face,hair,arm,hand,finger,toe,lamp,drawer,chair,table,couch,bed,crib,window,door,refrigerator,oven,sink,bathtub,shirt,bib,pajamas,pants,slipper,shoe,sock,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,comb,hat,glasses,scissors,fork,spoon,crayon,pencil,pen,knife,toothbrush,gum,balloon,ball,egg,orange,apple,banana,plant,bread,plate,bowl,bottle,cup,bucket,can
frog,0.0,0.9127901792526245,0.8925831317901611,1.1464264392852783,1.3401435613632202,1.093009352684021,0.8935129046440125,0.8427150249481201,0.9834207892417908,1.0644479990005493,1.205879807472229,1.3227272033691406,1.2708115577697754,1.298160195350647,1.2306121587753296,1.1373307704925537,1.1409709453582764,1.137349009513855,1.2197723388671875,1.2722845077514648,1.2564449310302734,1.226702332496643,1.2422387599945068,1.253662109375,1.263120412826538,0.8263319730758667,1.045732021331787,1.2348817586898804,1.0255775451660156,1.2643661499023438,1.2274441719055176,1.0616122484207153,0.9565414190292358,0.8967555165290833,0.9426288604736328,1.2837872505187988,1.1083406209945679,1.0357308387756348,1.03077232837677,1.0822893381118774,0.9449446201324463,1.296000361442566,0.8680042624473572,0.854735255241394,1.1335382461547852,1.0238040685653687,0.9341481924057007,0.6862518191337585,0.7160934805870056,0.8152823448181152,0.8896092176437378,0.9821051359176636,1.0059130191802979,0.7163048982620239,0.8237053155899048,0.6360452771186829,0.6524543166160583,0.5902180671691895,0.5298488140106201,0.4735954999923706,0.8479950428009033,0.9429588317871094,1.0236616134643555,0.8786716461181641,1.039153814315796,1.0021170377731323,1.1811376810073853
nose,0.9127901792526245,0.0,0.4888629913330078,0.6599803566932678,0.9862579703330994,0.6976475715637207,0.5028035640716553,0.5431212186813354,1.0330408811569214,1.1234409809112549,1.2557275295257568,1.326598882675171,1.1688213348388672,1.245858907699585,1.2473138570785522,1.1022944450378418,1.1606478691101074,1.2323521375656128,1.2547975778579712,1.2526049613952637,1.2318124771118164,1.0487860441207886,1.0828676223754883,1.093506097793579,0.9173620343208313,0.8822417855262756,1.0164490938186646,1.1182825565338135,1.0704925060272217,1.2019628286361694,1.152721881866455,1.2513704299926758,1.1992368698120117,1.1312167644500732,1.2224642038345337,1.3913193941116333,1.1918632984161377,1.215479850769043,1.0873857736587524,1.2686827182769775,1.1405106782913208,1.0365629196166992,0.7187938690185547,0.25622689723968506,1.2125911712646484,1.1683977842330933,1.1130315065383911,0.8213968276977539,0.8297105431556702,0.9205751419067383,1.02096688747406,1.1251275539398193,1.030853509902954,0.8675529360771179,0.989267885684967,0.6783367395401001,0.7682953476905823,0.8430680632591248,0.8983457088470459,0.9297022819519043,0.8981358408927917,1.1839022636413574,1.1972649097442627,1.077967882156372,1.1465046405792236,1.2432512044906616,1.102919101715088
face,0.8925831317901611,0.4888629913330078,0.0,0.6282006502151489,0.9175654649734497,0.9197970032691956,0.8733468651771545,0.8577385544776917,0.9763485193252563,1.2536677122116089,1.1277284622192383,1.0550066232681274,0.9073866605758667,0.9768326282501221,1.1212882995605469,0.9563885927200317,1.0524133443832397,1.0486180782318115,1.034536361694336,1.154090166091919,1.1128891706466675,0.8230873346328735,0.9167158007621765,0.9778491258621216,0.8446839451789856,1.132556438446045,1.1397247314453125,1.1368038654327393,1.1711225509643555,1.0181533098220825,1.0681754350662231,1.2707512378692627,1.2708756923675537,0.9973917603492737,1.1232692003250122,1.1851917505264282,1.1329888105392456,1.113005518913269,1.0950043201446533,1.274848461151123,1.1753517389297485,1.0011615753173828,0.7712914943695068,0.5556765794754028,1.2681015729904175,1.1922602653503418,1.2557051181793213,1.0402616262435913,1.0542265176773071,1.151848316192627,1.2032363414764404,1.189908504486084,1.102695107460022,0.9488977789878845,0.9866800308227539,0.8713775873184204,0.9596941471099854,0.9670897126197815,0.9985482096672058,1.0143017768859863,1.0302889347076416,1.1060272455215454,1.2355530261993408,1.1379168033599854,1.1794384717941284,1.24782133102417,1.1584757566452026
hair,1.1464264392852783,0.6599803566932678,0.6282006502151489,0.0,0.6191846132278442,0.7692058086395264,0.9305737018585205,0.930141806602478,1.0317153930664062,1.185424566268921,1.0737671852111816,0.9481462240219116,0.8391959071159363,0.8571841716766357,1.0371564626693726,0.8593263030052185,0.9885120987892151,1.014054298400879,1.0172407627105713,1.0171489715576172,0.9681316614151001,0.6146653890609741,0.6922474503517151,0.7599654793739319,0.7311256527900696,1.1286134719848633,1.0401818752288818,0.9031344652175903,1.0476558208465576,0.8599095344543457,0.9200850129127502,1.1046932935714722,1.275909662246704,1.0072319507598877,1.1605148315429688,1.0794363021850586,1.1677895784378052,1.0504589080810547,1.1212657690048218,1.2373946905136108,1.145402431488037,0.7960289716720581,0.7248525619506836,0.709357738494873,1.0788675546646118,1.1187191009521484,1.206355094909668,1.2258148193359375,1.1883350610733032,1.1638221740722656,1.1792490482330322,1.175354242324829,1.0775667428970337,1.180381417274475,1.0692527294158936,1.1618750095367432,1.1957125663757324,1.1967527866363525,1.190626621246338,1.1217308044433594,1.0673989057540894,1.2082905769348145,1.2358050346374512,1.1830036640167236,1.2215535640716553,1.31658935546875,1.148413062095642
arm,1.3401435613632202,0.9862579703330994,0.9175654649734497,0.6191846132278442,0.0,0.521381139755249,0.8231738805770874,0.8351338505744934,1.0881693363189697,1.147112488746643,0.9705315828323364,0.7736106514930725,0.603506326675415,0.6158210635185242,1.0011961460113525,0.9176728129386902,0.9690619707107544,0.9350752234458923,0.8861575126647949,0.8796441555023193,0.8406952619552612,0.4221445322036743,0.569512665271759,0.5215775370597839,0.530909538269043,1.1944787502288818,1.052201271057129,0.6527315378189087,0.7941635847091675,0.6853621602058411,0.6601393222808838,1.0274533033370972,1.127125859260559,1.0142580270767212,1.2083535194396973,0.979920506477356,1.1317698955535889,1.0109872817993164,1.0451778173446655,1.2729532718658447,1.2231374979019165,0.8224887847900391,1.1312990188598633,1.034958839416504,1.1090056896209717,1.0962482690811157,1.2578977346420288,1.3339107036590576,1.2690978050231934,1.1681420803070068,1.2239313125610352,1.1146248579025269,1.041737675666809,1.3470134735107422,1.2212425470352173,1.3040034770965576,1.320989727973938,1.3316922187805176,1.324995994567871,1.2571057081222534,1.0689605474472046,1.310814380645752,1.3606593608856201,1.2946460247039795,1.2268528938293457,1.353952407836914,1.0339438915252686
hand,1.093009352684021,0.6976475715637207,0.9197970032691956,0.7692058086395264,0.521381139755249,0.0,0.2815883159637451,0.3800845146179199,1.1092631816864014,1.0604345798492432,1.1626098155975342,1.1293811798095703,1.0702255964279175,1.108835220336914,1.133620262145996,1.0778274536132812,1.0596058368682861,1.1553291082382202,1.1545133590698242,0.9910008907318115,1.0663938522338867,0.9024626612663269,0.9439952373504639,0.9349381923675537,0.9327433109283447,0.9296376705169678,1.0004631280899048,0.7889299392700195,0.587883710861206,1.0460314750671387,1.0096251964569092,1.1729257106781006,1.1288055181503296,0.9688233733177185,1.1150106191635132,1.090492606163025,1.1828742027282715,1.0670815706253052,0.9695113897323608,1.22571861743927,1.1831159591674805,0.8613907098770142,1.0347236394882202,0.7960074543952942,1.0629199743270874,0.9513401985168457,1.0432848930358887,1.1129480600357056,1.072465181350708,0.8154317736625671,1.062103509902954,1.0763137340545654,0.7928962707519531,1.1514010429382324,1.0941452980041504,1.0853010416030884,1.0510773658752441,1.0587912797927856,1.161731481552124,1.152811050415039,0.9523274302482605,1.1695817708969116,1.1583173274993896,1.194385290145874,1.081203579902649,1.2491512298583984,1.1343294382095337
finger,0.8935129046440125,0.5028035640716553,0.8733468651771545,0.9305737018585205,0.8231738805770874,0.2815883159637451,0.0,0.1498044729232788,1.051193356513977,1.074953317642212,1.2369087934494019,1.3969018459320068,1.2460137605667114,1.3438894748687744,1.3113822937011719,1.1695562601089478,1.196021318435669,1.338331699371338,1.369349479675293,1.2922860383987427,1.2596502304077148,1.1484686136245728,1.2580516338348389,1.1831753253936768,1.01383376121521,0.6797453761100769,0.9913151264190674,0.9752717614173889,0.7931032776832581,1.2462360858917236,1.1987481117248535,1.2510099411010742,1.1182119846343994,1.0941791534423828,1.2529805898666382,1.3984161615371704,1.2264788150787354,1.2280205488204956,1.0196512937545776,1.2035491466522217,1.1330955028533936,1.065679669380188,0.8861395716667175,0.6283918023109436,1.1858477592468262,1.0086936950683594,0.9839555025100708,0.6438467502593994,0.6794788837432861,0.593659520149231,0.8232792019844055,1.0092945098876953,0.8756241798400879,0.7943295836448669,0.9659990668296814,0.6357351541519165,0.6706663370132446,0.7235199213027954,0.8376801013946533,0.8041452169418335,0.7305808067321777,1.1980866193771362,1.2109194993972778,1.0167237520217896,1.1142940521240234,1.2440435886383057,1.1021709442138672
toe,0.8427150249481201,0.5431212186813354,0.8577385544776917,0.930141806602478,0.8351338505744934,0.3800845146179199,0.1498044729232788,0.0,1.1006958484649658,1.0482850074768066,1.2108711004257202,1.3845479488372803,1.2203681468963623,1.3006550073623657,1.2737212181091309,1.2049248218536377,1.195265293121338,1.3047163486480713,1.373997449874878,1.2861683368682861,1.24516761302948,1.1324656009674072,1.2509050369262695,1.1366686820983887,1.0045809745788574,0.42297041416168213,0.7202688455581665,0.9074018001556396,0.7806419134140015,1.2466856241226196,1.206527829170227,1.2109785079956055,1.105217456817627,1.0041288137435913,1.1881308555603027,1.3881319761276245,1.1937776803970337,1.2182563543319702,1.0810519456863403,1.1116336584091187,1.0004985332489014,1.1263446807861328,0.8457434177398682,0.6127740144729614,1.1819897890090942,1.0313302278518677,0.9818772077560425,0.7294833064079285,0.7518094182014465,0.6691721081733704,0.9069586992263794,1.0359307527542114,1.005774974822998,0.8230063915252686,0.9767155647277832,0.7003998756408691,0.7066227197647095,0.7565629482269287,0.8171859979629517,0.8024922013282776,0.769736111164093,1.186120867729187,1.1834927797317505,0.9729463458061218,1.102144479751587,1.1753112077713013,1.1414399147033691
lamp,0.9834207892417908,1.0330408811569214,0.9763485193252563,1.0317153930664062,1.0881693363189697,1.1092631816864014,1.051193356513977,1.1006958484649658,0.0,0.7969560027122498,0.8926560878753662,1.0013378858566284,1.0499860048294067,1.0574095249176025,1.1400389671325684,0.4622565507888794,0.6498838663101196,0.9617151021957397,0.8621743321418762,0.9279628992080688,0.8626750111579895,1.0797938108444214,1.1753607988357544,1.1816235780715942,1.0874446630477905,1.1162776947021484,1.151983380317688,1.110950231552124,1.1158336400985718,1.0544395446777344,1.0726560354232788,0.9323855042457581,0.8822826147079468,1.1822317838668823,1.2009661197662354,1.143717646598816,0.8794327974319458,1.0628174543380737,0.7207874059677124,1.0086417198181152,1.0954136848449707,0.7540249824523926,1.0297116041183472,1.0129435062408447,0.948246955871582,0.9071264266967773,0.9112653732299805,0.8735924959182739,0.8186266422271729,0.869462251663208,0.8273788094520569,0.7904682755470276,0.9913049340248108,0.907416820526123,1.021100401878357,1.0593165159225464,1.0678982734680176,1.066258430480957,0.9657325148582458,0.8694139122962952,1.072147250175476,1.0019551515579224,1.0752853155136108,0.9820839166641235,1.0547107458114624,1.096428394317627,0.816530704498291
drawer,1.0644479990005493,1.1234409809112549,1.2536677122116089,1.185424566268921,1.147112488746643,1.0604345798492432,1.074953317642212,1.0482850074768066,0.7969560027122498,0.0,0.8296520113945007,0.9454922676086426,1.1118156909942627,1.0592586994171143,0.923860490322113,0.7773370742797852,0.5002318024635315,0.6730307936668396,0.6308469772338867,0.5801066160202026,0.6310336589813232,1.1958812475204468,1.1816699504852295,1.2241041660308838,1.1518337726593018,0.9622096419334412,1.011933445930481,1.1879620552062988,1.1055421829223633,1.1634578704833984,1.129253625869751,0.9404217004776001,0.8604671359062195,1.0431368350982666,1.0196114778518677,0.8117603659629822,0.6743262410163879,0.9416113495826721,0.7751524448394775,0.78839510679245,0.8823356628417969,0.9036308526992798,1.1229428052902222,1.0108404159545898,0.6400681734085083,0.6887339353561401,0.7004961371421814,0.987924337387085,0.8513833284378052,0.7262507677078247,0.6749843955039978,0.7766674757003784,1.0357813835144043,1.0541874170303345,1.1269925832748413,1.2010729312896729,1.1380269527435303,1.0468506813049316,1.0576728582382202,1.0325757265090942,1.2047176361083984,0.9327102899551392,0.9155017733573914,1.0016212463378906,1.0280232429504395,0.900968611240387,0.7425073981285095
