,elephant,zebra,giraffe,deer,horse,pony,pig,bear,dog,cat,owl,fish,frog,alligator,butterfly,penguin,rooster,bird,duck,ear,nose,eye,tooth,mouth,face,hair,leg,arm,hand,finger,toe,ankle,foot,lamp,drawer,bench,chair,ladder,table,couch,bed,crib,window,door,closet,refrigerator,oven,sink,bathtub,shower,stroller,tricycle,motorcycle,car,truck,firetruck,helicopter,sprinkler,hose,swing,slide,boat,tree,grass,snow,scarf,coat,jacket,sweater,shirt,bib,pajamas,dress,jeans,pants,shorts,slipper,shoe,sock,mitten,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,radio,vacuum,comb,stick,shovel,rock,hat,glasses,necklace,belt,watch,clock,scissors,fork,spoon,crayon,pencil,pen,knife,broom,mop,toothbrush,gum,balloon,ball,raisin,nail,potato,carrot,egg,orange,pumpkin,apple,strawberry,melon,pickle,banana,corn,flower,plant,cracker,toast,sandwich,chips,pasta,sauce,soup,applesauce,meat,pastry,pizza,muffin,cookie,bread,hamburger,plate,dish,bowl,tape,soap,milk,bottle,jar,glass,coffee,cup,bucket,can,cloud,game
elephant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
giraffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
horse,,,,,0.0,,,,0.7927837371826172,0.8365559577941895,,0.8984055519104004,0.8955053091049194,0.9832748174667358,0.726825475692749,,,0.9182787537574768,,0.9976962804794312,0.9660230875015259,1.0029648542404175,0.9725810289382935,0.9630425572395325,0.9494646787643433,1.041856050491333,,1.1008491516113281,1.058528184890747,1.002428412437439,0.9793102741241455,0.9402753710746765,1.008954405784607,0.9952563643455505,1.0106737613677979,1.127610206604004,1.0772814750671387,0.9714620113372803,1.1564173698425293,1.1205155849456787,1.0710806846618652,1.0418049097061157,1.1117525100708008,1.0814706087112427,1.0977997779846191,1.1758675575256348,1.1614526510238647,1.1498899459838867,1.1282762289047241,1.0937600135803223,0.982684850692749,,1.0211080312728882,1.0232760906219482,0.8938553333282471,,,,1.036267638206482,,0.9920947551727295,0.9057226181030273,0.9722074270248413,1.0365957021713257,1.093060851097107,1.0250037908554077,,1.1093677282333374,1.1033960580825806,1.1069400310516357,1.0740540027618408,1.0718591213226318,1.0118428468704224,1.1173632144927979,1.035512924194336,1.0539720058441162,1.0008594989776611,0.9219235777854919,1.0876362323760986,1.0742686986923218,1.1440787315368652,1.0574488639831543,1.0434198379516602,1.0685712099075317,1.1001925468444824,0.7961034774780273,0.868923544883728,1.1213574409484863,0.9841619729995728,0.8573075532913208,1.0205159187316895,1.0163685083389282,1.092695951461792,1.0081205368041992,1.082141637802124,1.0656259059906006,0.926372766494751,0.973355233669281,1.0096877813339233,1.0631239414215088,0.9329841732978821,0.9551300406455994,0.9488357901573181,1.0748594999313354,0.9401155114173889,1.018791913986206,0.9105507135391235,0.9970059394836426,0.9732761979103088,0.9302349090576172,0.9859683513641357,1.0124526023864746,0.97923743724823,,1.0067977905273438,1.0736626386642456,0.9606494307518005,0.978287935256958,1.0439380407333374,1.0685582160949707,,0.9648037552833557,1.002878189086914,1.0015136003494263,0.9401572942733765,1.045761227607727,0.9082091450691223,1.1298131942749023,1.1002044677734375,1.0244507789611816,0.8623028993606567,0.936622679233551,0.9723478555679321,0.9169343709945679,,1.0230073928833008,,,1.0208256244659424,1.035254716873169,,0.9166603684425354,,0.9109817147254944,0.884663462638855,1.0622044801712036,0.9501715302467346,1.024232029914856,1.0045766830444336,1.0298796892166138,1.0936596393585205,1.0874961614608765,1.0443458557128906,1.0269434452056885,0.9269822835922241,0.9125813245773315,1.040096402168274,1.053127408027649,1.0172951221466064,1.045696496963501,1.1212130784988403,0.9999024868011475,
pony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dog,,,,,0.7927837371826172,,,,0.0,0.27093929052352905,,0.8191237449645996,0.7890745997428894,0.8264362812042236,0.9877761602401733,,,0.7410731315612793,,1.0049982070922852,0.9224522709846497,0.883575439453125,1.163747787475586,1.0274699926376343,0.8028439283370972,0.9086572527885437,,1.131282091140747,1.1310632228851318,1.2052247524261475,1.1357725858688354,1.1209183931350708,1.149253010749817,1.1031575202941895,1.1452096700668335,1.0604677200317383,0.9910809993743896,0.9790106415748596,0.9670184254646301,0.8939599990844727,0.9214500188827515,1.0499420166015625,0.9810944199562073,0.9291625022888184,0.921112596988678,0.9505980610847473,0.959101140499115,1.0702024698257446,1.065693736076355,0.9940227270126343,0.8602216243743896,,0.9173237085342407,0.8469848036766052,0.9444688558578491,,,,1.038436770439148,,1.1792776584625244,1.0417025089263916,1.0196070671081543,0.9964427947998047,1.008944034576416,0.9671502113342285,,1.0560810565948486,1.0407074689865112,1.0202510356903076,1.0547072887420654,0.9410752058029175,1.077221155166626,0.9785267114639282,0.999140739440918,1.026305913925171,1.0203710794448853,1.0627005100250244,1.0605018138885498,0.8941560983657837,1.0416457653045654,0.9230300784111023,0.9437053203582764,1.0212668180465698,1.0775049924850464,0.8332866430282593,1.028954029083252,1.1151955127716064,1.044818639755249,1.0271620750427246,1.0897858142852783,1.0515177249908447,1.058061957359314,1.0470894575119019,0.9340806007385254,1.1511632204055786,1.0391968488693237,1.0970498323440552,1.0561171770095825,1.0407017469406128,0.9505512118339539,1.2084712982177734,1.1713802814483643,1.124096155166626,0.9792142510414124,1.143493413925171,1.179468035697937,1.1387231349945068,1.1543539762496948,1.153727412223816,1.1418720483779907,1.1362427473068237,1.0348684787750244,,1.2123064994812012,1.1701581478118896,1.0609201192855835,1.018992304801941,0.9490025639533997,1.162300705909729,,1.0825549364089966,1.0582267045974731,1.0917444229125977,0.9625155329704285,0.9876023530960083,0.9851951599121094,1.0037380456924438,1.0566929578781128,0.9861088395118713,1.0496394634246826,0.9097787141799927,0.8780450820922852,0.9476500153541565,,1.013136386871338,,,1.0668092966079712,1.1320064067840576,,0.9168822169303894,,0.9933072328567505,1.0252822637557983,0.9147776961326599,0.9715344309806824,0.9917924404144287,1.1016576290130615,1.0973150730133057,1.0995543003082275,1.0669910907745361,1.106811285018921,1.0404082536697388,1.0526071786880493,1.0070229768753052,0.9262452125549316,1.0387226343154907,1.088640809059143,1.1013082265853882,1.0302945375442505,0.9860630631446838,
cat,,,,,0.8365559577941895,,,,0.27093929052352905,0.0,,0.8667752742767334,0.9383445382118225,0.8179280757904053,0.935537576675415,,,0.8495744466781616,,1.05054771900177,0.9979665875434875,0.9271156787872314,1.1986737251281738,1.02651047706604,0.8273982405662537,0.8832004070281982,,0.9864739775657654,1.1031323671340942,1.242789626121521,1.1958662271499634,1.1231119632720947,1.160830020904541,1.0986347198486328,1.0938242673873901,0.9357170462608337,0.9231496453285217,0.9891809225082397,0.8518137335777283,0.8175007700920105,0.8168611526489258,0.9552746415138245,0.8665120601654053,0.9082381129264832,0.8525228500366211,0.8838247060775757,0.8897265195846558,0.9215320348739624,0.8957902193069458,0.8956636786460876,0.9366518259048462,,0.8919721841812134,0.8671985864639282,1.0279557704925537,,,,0.9809632301330566,,1.1509134769439697,1.0059304237365723,0.9681995511054993,0.9485340714454651,0.9703928232192993,0.9358453154563904,,0.9763433933258057,0.9600184559822083,0.9378650188446045,1.0203944444656372,0.8972355723381042,1.0025765895843506,0.8920436501502991,0.9394178986549377,0.9891752004623413,1.0885931253433228,1.0323097705841064,0.9981185793876648,0.9012417793273926,1.0449634790420532,0.8336949348449707,0.8893554210662842,1.0190560817718506,1.104384183883667,0.9470934271812439,1.051547646522522,1.0418720245361328,0.9711059331893921,0.9756773114204407,1.019802212715149,1.014823317527771,0.9873523116111755,1.0820575952529907,0.8759485483169556,1.1019814014434814,1.0375385284423828,1.0471549034118652,0.9690327048301697,1.0918940305709839,1.0120518207550049,1.1473045349121094,1.0959031581878662,1.1326875686645508,1.0874834060668945,1.0550367832183838,1.1629806756973267,1.0803383588790894,1.2462741136550903,1.2152137756347656,1.1755603551864624,1.1590158939361572,1.0121885538101196,,1.1658766269683838,1.1611062288284302,1.1554617881774902,1.14332914352417,1.0474867820739746,1.1781255006790161,,1.2082664966583252,1.1933528184890747,1.192848563194275,1.117107629776001,1.1435277462005615,1.0572282075881958,1.0732566118240356,1.1586251258850098,1.1367968320846558,1.1546707153320312,0.9847147464752197,0.8672231435775757,0.9549685120582581,,1.023988962173462,,,0.9952854514122009,1.0612479448318481,,0.9982566237449646,,1.1002146005630493,1.0831632614135742,0.9335590600967407,1.1029078960418701,1.0647480487823486,1.088252067565918,1.043333888053894,1.0673844814300537,1.182339072227478,1.1443918943405151,0.9813434481620789,1.1250334978103638,1.0568201541900635,0.9602063298225403,1.047918677330017,1.1561973094940186,1.1090079545974731,1.033115029335022,1.022308111190796,
