,elephant,zebra,giraffe,deer,horse,pony,pig,bear,dog,cat,owl,fish,frog,alligator,butterfly,penguin,rooster,bird,duck,ear,nose,eye,tooth,mouth,face,hair,leg,arm,hand,finger,toe,ankle,foot,lamp,drawer,bench,chair,ladder,table,couch,bed,crib,window,door,closet,refrigerator,oven,sink,bathtub,shower,stroller,tricycle,motorcycle,car,truck,firetruck,helicopter,sprinkler,hose,swing,slide,boat,tree,grass,snow,scarf,coat,jacket,sweater,shirt,bib,pajamas,dress,jeans,pants,shorts,slipper,shoe,sock,mitten,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,radio,vacuum,comb,stick,shovel,rock,hat,glasses,necklace,belt,watch,clock,scissors,fork,spoon,crayon,pencil,pen,knife,broom,mop,toothbrush,gum,balloon,ball,raisin,nail,potato,carrot,egg,orange,pumpkin,apple,strawberry,melon,pickle,banana,corn,flower,plant,cracker,toast,sandwich,chips,pasta,sauce,soup,applesauce,meat,pastry,pizza,muffin,cookie,bread,hamburger,plate,dish,bowl,tape,soap,milk,bottle,jar,glass,coffee,cup,bucket,can,cloud,game
elephant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
giraffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deer,,,,0.0,0.49410492181777954,,,,0.9358984231948853,0.944278359413147,,0.8855552673339844,0.6869178414344788,,0.8435362577438354,,,,,0.9036655426025391,0.9129263162612915,,0.977749228477478,1.0187512636184692,0.9444295763969421,1.0524777173995972,1.0586905479431152,1.162779450416565,1.103244662284851,1.0222150087356567,0.9796748161315918,,1.0198438167572021,0.6697964072227478,1.061537504196167,1.1334073543548584,1.1201207637786865,0.9731855988502502,1.104902744293213,1.1125560998916626,1.19050133228302,1.0096389055252075,0.9661379456520081,0.9556467533111572,1.0145796537399292,1.0076671838760376,1.0324137210845947,1.0752732753753662,1.2220486402511597,,0.9627336263656616,,,0.8602353930473328,,,,,1.091307282447815,,1.1643345355987549,,,,1.0197477340698242,0.9797297716140747,,1.1385713815689087,1.1185952425003052,1.1354904174804688,1.1448333263397217,1.1158157587051392,1.0790610313415527,1.2400697469711304,1.1610281467437744,1.1721702814102173,0.9444613456726074,1.0649992227554321,1.1598551273345947,1.0545159578323364,1.1154067516326904,1.113998293876648,1.0364346504211426,1.02102530002594,1.0164740085601807,0.8455808162689209,1.0002987384796143,1.040321946144104,0.92805415391922,1.126659870147705,1.1187529563903809,0.9001020193099976,1.0146433115005493,0.9556917548179626,0.9924085736274719,0.9466083645820618,,,,0.9733719825744629,0.9354366064071655,0.8791354894638062,1.0632957220077515,0.9876362085342407,0.8067678809165955,0.8699748516082764,0.8780386447906494,1.0086580514907837,1.0033470392227173,0.9816902279853821,1.0091232061386108,1.0011221170425415,0.8550097942352295,,1.0588563680648804,1.1070202589035034,0.9168421030044556,0.9476627111434937,,0.9611691832542419,0.926909863948822,0.8955914378166199,0.950592577457428,0.9645183682441711,,0.8407185077667236,0.9055140018463135,0.9540775418281555,0.8550355434417725,0.8514285087585449,0.9651384949684143,0.7778795957565308,0.8074556589126587,1.0653526782989502,,,0.9753828048706055,,,0.9839264750480652,,,,,,0.9074376225471497,0.9670852422714233,,1.0044810771942139,,1.0658584833145142,,1.0076521635055542,0.954526960849762,0.9362668991088867,1.0058125257492065,,,0.9702162742614746,1.0890437364578247,1.1417127847671509,,
horse,,,,0.49410492181777954,0.0,,,,0.8532488346099854,0.8641715049743652,,0.7873498201370239,0.7103163599967957,,0.8315622210502625,,,,,0.9684622883796692,0.993965744972229,,0.9156551957130432,0.9703060984611511,0.9514667391777039,1.0413264036178589,1.1139980554580688,1.1406878232955933,1.0389986038208008,1.0483441352844238,1.0492708683013916,,1.0740177631378174,0.9282242655754089,1.1097185611724854,1.111340045928955,1.0953898429870605,1.0256298780441284,1.081012487411499,1.1220875978469849,1.1589012145996094,1.0304622650146484,1.0196267366409302,1.0869741439819336,1.130005121231079,1.107278823852539,1.1289539337158203,1.0763635635375977,1.19120454788208,,0.9851526021957397,,,0.7854722738265991,,,,,1.0929932594299316,,1.0544497966766357,,,,0.9685288667678833,0.9811069369316101,,1.064962387084961,1.0997709035873413,1.1389418840408325,1.108009934425354,1.076443076133728,1.1042929887771606,1.16184663772583,1.1084041595458984,1.0996962785720825,1.024155855178833,1.0640029907226562,1.128318428993225,1.0155287981033325,1.0120253562927246,1.0926464796066284,1.0048712491989136,1.0406527519226074,1.0554839372634888,0.8617112040519714,0.9274919629096985,0.9385639429092407,0.9804402589797974,1.0070741176605225,1.0437284708023071,1.0583058595657349,0.9757567644119263,0.9576781392097473,1.0549287796020508,0.899311363697052,,,,1.0394725799560547,0.9698427319526672,1.0421236753463745,1.1149075031280518,0.9837220311164856,0.8987292647361755,0.8541674613952637,0.9995805621147156,1.0903292894363403,1.0201630592346191,1.0580462217330933,1.0517754554748535,1.0324921607971191,0.9956775307655334,,1.0818884372711182,0.9569544196128845,0.940865695476532,0.9908300638198853,,1.0286200046539307,0.9632155299186707,0.962455153465271,0.9559699892997742,0.9312617778778076,,0.9532771110534668,0.916240930557251,0.9834443926811218,0.9090796113014221,0.9181371927261353,0.9166567921638489,0.8886969089508057,0.9420889616012573,0.9922419786453247,,,0.9237952828407288,,,0.9384767413139343,,,,,,0.875922441482544,1.0044527053833008,,0.96346116065979,,1.0222423076629639,,1.0489991903305054,0.9790091514587402,1.0061626434326172,1.094996452331543,,,1.0183753967285156,1.0439884662628174,1.2079700231552124,,
pony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dog,,,,0.9358984231948853,0.8532488346099854,,,,0.0,0.49534738063812256,,0.7904294729232788,1.0938317775726318,,1.0169603824615479,,,,,1.1015385389328003,1.1010947227478027,,1.1163370609283447,1.1820517778396606,0.9522777199745178,0.8110985159873962,0.8011481165885925,0.9733545184135437,1.0662084817886353,1.1670734882354736,1.126073956489563,,0.8590681552886963,1.1591285467147827,1.088442087173462,0.938508927822113,0.8837655782699585,0.8852266073226929,0.8696845769882202,0.8575202226638794,0.8699503540992737,0.9712831377983093,0.942906379699707,0.9062362313270569,0.8301733732223511,1.0325267314910889,1.0172173976898193,1.1120691299438477,0.9888432621955872,,1.0040674209594727,,,1.0197598934173584,,,,,0.8780676126480103,,0.8686910271644592,,,,0.8055630326271057,1.0093095302581787,,0.8179857730865479,0.8545223474502563,0.8558024168014526,0.9174705743789673,0.9059537649154663,0.742461085319519,0.8974448442459106,0.7474632263183594,1.01580011844635,0.9889810085296631,0.9947324395179749,0.9377689361572266,0.9823137521743774,0.8926066160202026,0.8433493971824646,1.029513955116272,1.0412602424621582,1.142256736755371,0.9435796141624451,0.9491045475006104,1.1318271160125732,1.1140168905258179,1.0365625619888306,1.0517516136169434,1.1204115152359009,1.0449333190917969,1.1164045333862305,1.0499337911605835,1.169492244720459,,,,1.0259157419204712,1.159395694732666,1.1477879285812378,1.1046934127807617,1.1721725463867188,1.1307311058044434,1.0886424779891968,1.1738684177398682,1.1686338186264038,1.2555537223815918,1.2070698738098145,1.2016735076904297,1.1731082201004028,1.1789336204528809,,1.1588292121887207,1.1128547191619873,1.095180869102478,1.0472102165222168,,1.1956582069396973,1.1741379499435425,1.1839823722839355,1.176181674003601,1.1092662811279297,,1.157921552658081,1.1478163003921509,1.094792366027832,1.1514666080474854,1.150025725364685,1.1240394115447998,1.0522114038467407,1.0077602863311768,1.0207182168960571,,,1.1536905765533447,,,1.043552041053772,,,,,,1.0414379835128784,1.1196035146713257,,1.1390265226364136,,1.212505578994751,,1.0724385976791382,0.9417217969894409,1.0579726696014404,1.040667176246643,,,1.2092585563659668,1.1176897287368774,1.0446380376815796,,
cat,,,,0.944278359413147,0.8641715049743652,,,,0.49534738063812256,0.0,,0.8597918748855591,0.9967612624168396,,1.1105331182479858,,,,,1.0290895700454712,1.1038140058517456,,1.1318327188491821,1.1618387699127197,0.9679375886917114,0.7948728203773499,0.9442696571350098,1.0114288330078125,1.1227046251296997,1.2135505676269531,1.1392531394958496,,1.034512996673584,1.0757170915603638,1.0892397165298462,1.0339168310165405,0.9145808219909668,0.9821680784225464,0.9094862341880798,0.9052468538284302,0.8922556042671204,0.9009764790534973,0.8992505669593811,0.8603683114051819,0.7848236560821533,0.9191940426826477,0.9690987467765808,0.9949683547019958,0.951873242855072,,1.1550860404968262,,,1.0298151969909668,,,,,1.0140368938446045,,0.868911862373352,,,,0.9297614693641663,1.0877528190612793,,0.8146275281906128,0.9530767202377319,0.8879112601280212,1.0104914903640747,0.925574541091919,0.8734021186828613,0.9607917666435242,0.8789777159690857,1.1665754318237305,1.0334535837173462,1.0550732612609863,1.0036845207214355,1.092415690422058,0.9825085401535034,0.9186266660690308,1.0554386377334595,1.054822564125061,1.105135202407837,0.9414156675338745,1.027799367904663,1.1260730028152466,1.0952948331832886,1.0239275693893433,1.0519201755523682,1.059713363647461,1.0622731447219849,1.0668995380401611,0.8155197501182556,0.9406090378761292,,,,1.034530520439148,1.0071239471435547,1.1860461235046387,1.1084604263305664,1.1309292316436768,1.0422087907791138,1.0451358556747437,1.0749921798706055,1.130523920059204,1.1834766864776611,1.1236649751663208,1.172537088394165,1.1059167385101318,1.1565293073654175,,1.1339476108551025,1.1241240501403809,1.095455288887024,1.0861539840698242,,1.1963145732879639,1.1052378416061401,1.142746090888977,1.0757349729537964,1.1599862575531006,,1.0393683910369873,1.1047122478485107,1.059640645980835,1.0593886375427246,1.035629391670227,1.043768286705017,1.0588068962097168,1.0394996404647827,1.0857625007629395,,,1.1093660593032837,,,1.0756901502609253,,,,,,1.0287343263626099,1.1077048778533936,,1.031807541847229,,1.070958137512207,,1.0332378149032593,1.0197844505310059,1.0636578798294067,1.0697296857833862,,,1.15764319896698,1.0478589534759521,0.9627581834793091,,
